EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DeadBallTurnovers,Travels,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,FTDefRebounds,Steals,BadPassSteals,LostBallTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefFTReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallSteals,SecondChanceTurnovers,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,OffAtRimReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceAtRimPctAssisted,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,3SecondViolations,HeaveAttempts,Blocked3s,BlockedArc3
2071,1610612760,Olumide Oyedeji,Olumide Oyedeji,2071,SEA,87.0,1,-5,3,4,,,7,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,432.0,7,-3,10,10,3.0,1.0,20,2.0,,,2.0,3.0,,4.0,19,,,,,,,,,,,,,,,1.0,2.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,25.0,,,,,,,,,,0.6666666666666666,,,,,0.38556666666666667,,,,,8.200000000000001,,1.0,,,1.0,,,,,,,,,,,,,,4.0,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1542,1610612760,Predrag Drobnjak,Predrag Drobnjak,1542,SEA,1427.0,24,-8,40,40,12.0,5.0,80,,2.0,7.0,3.0,8.0,1.0,7.0,50,1.0,,2.0,6.0,,1.0,4.0,4.0,1.0,5.0,,,,,1.0,1.0,2.0,,1.0,1.0,0.375,0.375,0.3888888888888889,1.0,,,20.0,,0.36363636363636365,0.05555555555555555,0.2857142857142857,0.05263157894736842,,0.09090909090909091,0.5,,,0.875,0.2857142857142857,0.2857142857142857,1.0,0.37925,0.5355,,,0.2857142857142857,16.2375,13.0,1.0,1.0,,,,,,,,,1.0,1.0,2.0,,,1.0,3.0,,,,,,,2.0,2.0,,1.0,4.0,,,,,,1.0,3.0,13.0,,,,,,1.0,0.5,1.0,0.5,0.5,,,,,,0.3333333333333333,0.3333333333333333,,0.125,,,,,,,1.0,,,,0.125,,0.2993,0.42857142857142855,,0.325,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,,,,
1738,1610612760,Ansu Sesay,Ansu Sesay,1738,SEA,2008.0,33,2,60,61,35.0,6.0,121,2.0,,2.0,2.0,7.0,1.0,5.0,63,1.0,1.0,3.0,,,1.0,4.0,8.0,2.0,10.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,,,0.2857142857142857,0.2857142857142857,0.35714285714285715,1.5,,,13.235294117647058,1.0,0.14814814814814814,0.05263157894736842,0.17142857142857143,0.08695652173913043,0.07142857142857142,,,0.2,0.2857142857142857,0.2857142857142857,,,,0.4694,,0.14285714285714285,0.14285714285714285,0.6,7.985714285714286,26.0,3.0,1.0,,,,,,,,,1.0,,2.0,,,,,4.0,,2.0,,,,3.0,3.0,,2.0,6.0,2.0,,,2.0,1.0,,,26.0,,,,,,1.0,,1.0,,,,,,,0.25,0.16666666666666666,0.2,,0.42857142857142855,,,,,,,1.0,,,,0.42857142857142855,,0.3789,,,0.43333333333333335,2.0,1.0,,,,,,,1.0,2.0,,,,1.0,2.0,1.0,2.0,1.0,,,0.3333333333333333,0.4,0.5,0.6666666666666666,0.6666666666666666,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,0.25,0.25,,,,,,,,,False,,,,,,,,,,
1742,1610612760,Shammond Williams,Shammond Williams,1742,SEA,1170.0,20,15,33,34,16.0,9.0,67,3.0,1.0,3.0,4.0,8.0,2.0,13.0,27,,,,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,3.0,2.0,,,0.5,0.55,0.5909090909090909,,,,26.666666666666664,,0.08333333333333333,0.0625,0.06666666666666667,0.05,0.14285714285714285,,0.3333333333333333,,0.3,0.3,0.3333333333333333,0.3333333333333333,,0.49444499999999997,,0.18181818181818182,0.2222222222222222,,11.087499999999999,11.0,2.0,,1.0,1.0,1.0,2.0,,,1.0,2.0,,2.0,3.0,,,1.0,5.0,8.0,,,2.0,1.0,,1.0,1.0,,,2.0,,1.0,,,1.0,,5.0,11.0,,,0.5,,0.5,,0.6666666666666666,,0.6666666666666666,0.8333333333333334,0.2,,,,,,,,0.2,0.3333333333333333,0.3333333333333333,0.2,0.5,0.5,,,0.3333333333333333,,,0.4,0.5,0.5342666666666666,0.38461538461538464,24.1,0.3333333333333333,2.0,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,False,,3.0,1.0,,,,,,,
2071,1610612760,Olumide Oyedeji,Olumide Oyedeji,2071,SEA,973.0,16,14,27,29,16.0,8.0,56,,,,4.0,5.0,1.0,9.0,23,3.0,,6.0,2.0,,3.0,2.0,2.0,4.0,6.0,,1.0,1.0,1.0,1.0,2.0,5.0,1.0,0.25,1.0,0.8,0.8,0.5625,0.75,,,24.324324324324326,1.0,0.2,0.21428571428571427,0.14285714285714285,0.23529411764705882,0.3333333333333333,,,,,,,,,0.7605000000000001,0.70325,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.7,11.0,5.0,3.0,2.0,,,,,,,,3.0,2.0,2.0,,,,4.0,6.0,,6.0,,,,1.0,1.0,,,2.0,,,,,,2.0,4.0,11.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,0.25,0.2,,1.0,,,,,,,1.0,1.0,,,1.0,,0.7914,0.4444444444444444,,0.4074074074074074,4.0,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,0.8,0.8,0.25,,,,,1.0,1.0,,,,1.0,,,,0.5,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,False,,,,,,,,,,
988,1610612760,Randy Livingston,Randy Livingston,988,SEA,3543.0,59,10,108,109,50.0,15.0,217,3.0,,2.0,5.0,10.0,5.0,18.0,108,3.0,,2.0,10.0,1.0,,2.0,3.0,1.0,4.0,,,,,3.0,4.0,5.0,2.0,1.0,1.0,0.5,0.5,0.6,0.25,0.1,,11.904761904761905,,0.05555555555555555,,0.057692307692307696,,,,,,0.23076923076923078,0.15384615384615385,,,,0.49831538461538466,0.45525,0.14285714285714285,0.18181818181818182,0.1111111111111111,6.950000000000001,39.0,5.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,3.0,1.0,2.0,3.0,,1.0,2.0,6.0,,3.0,,3.0,1.0,,5.0,6.0,2.0,2.0,13.0,1.0,,,,1.0,1.0,6.0,39.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.5,0.6,0.23076923076923078,,0.2,,0.0625,,0.10526315789473684,0.125,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.25,,0.6153846153846154,0.3333333333333333,0.454225,0.3333333333333333,24.666666666666668,0.3611111111111111,4.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,0.8,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,0.25,,,,,,,,False,1.0,,,1.0,0.25,,,,,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,4792.0,80,-5,148,147,55.0,12.0,295,5.0,4.0,9.0,9.0,20.0,4.0,22.0,162,2.0,,2.0,10.0,1.0,3.0,7.0,9.0,3.0,12.0,,1.0,,1.0,3.0,4.0,5.0,,0.5555555555555556,0.625,0.45,0.42857142857142855,0.45652173913043476,0.5,0.05,,14.545454545454547,1.0,0.14583333333333334,0.05660377358490566,0.13432835820895522,0.045454545454545456,,0.05,0.1111111111111111,,0.23809523809523808,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.5,0.4709,0.5806,,,0.09090909090909091,10.245000000000001,43.0,6.0,1.0,2.0,1.0,,1.0,,,,1.0,1.0,3.0,6.0,,,3.0,9.0,8.0,,2.0,1.0,,,3.0,3.0,,2.0,6.0,2.0,,,,,2.0,9.0,43.0,,,,,,0.5,0.5,0.5,0.5,0.5625,0.047619047619047616,,0.16666666666666666,,0.10526315789473684,0.17647058823529413,0.13636363636363635,0.25,0.2857142857142857,0.2,0.2,0.047619047619047616,,,,0.5,0.3333333333333333,,,0.3333333333333333,,0.4593833333333333,0.4090909090909091,25.4,0.2905405405405405,4.0,1.0,1.0,,,,,,1.0,,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,0.6666666666666666,0.8,0.5,,,,,1.0,0.5,,,1.0,,,,,0.2222222222222222,1.0,,,,,,,,,,,,1.0,,,,False,,,,,,,,,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,3809.0,63,-13,111,111,34.0,12.0,222,15.0,,,7.0,20.0,,14.0,128,3.0,,2.0,6.0,1.0,3.0,4.0,8.0,4.0,12.0,,2.0,1.0,4.0,7.0,16.0,2.0,1.0,0.42857142857142855,0.5,0.35,0.35,0.3333333333333333,0.3333333333333333,0.05,0.06666666666666667,19.53125,0.5,0.10526315789473684,0.06976744186046512,0.14583333333333334,0.07407407407407407,0.08333333333333333,0.08333333333333333,,,0.75,,,,,0.415825,0.6032333333333333,0.047619047619047616,0.047619047619047616,0.14285714285714285,7.079999999999998,25.0,5.0,3.0,1.0,5.0,,,,,,,1.0,1.0,6.0,,,,2.0,8.0,,2.0,,,,2.0,3.0,,2.0,7.0,3.0,2.0,,2.0,,,2.0,25.0,2.0,,,,,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.14285714285714285,,,,,0.3,,0.23529411764705882,0.16666666666666666,0.25,0.3333333333333333,0.35714285714285715,,,,,1.0,0.16666666666666666,,,0.25,,0.3915333333333333,0.14285714285714285,,0.22522522522522523,2.0,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,,5.0,3.0,5.0,2.0,1.0,,0.14285714285714285,0.5,0.4,0.4,0.4,0.5,,,,,0.3333333333333333,1.0,,,,1.0,1.0,,2.0,,0.4,,,,,1.0,0.09090909090909091,0.09090909090909091,,,,,,,,,False,,,,,,1.0,1.0,,,
56,1610612760,Gary Payton,Gary Payton,56,SEA,4215.0,70,-19,128,127,42.0,10.0,255,13.0,9.0,13.0,19.0,32.0,5.0,49.0,150,3.0,,6.0,12.0,3.0,2.0,8.0,11.0,2.0,13.0,,2.0,2.0,4.0,2.0,5.0,11.0,5.0,0.3157894736842105,0.3333333333333333,0.59375,0.5641025641025641,0.5568181818181818,1.0,0.09375,0.15384615384615385,34.04255319148936,0.5,0.17777777777777778,0.043478260869565216,0.171875,0.03508771929824561,0.043478260869565216,,0.2857142857142857,,0.3333333333333333,0.3333333333333333,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.4360565789473685,0.38849999999999996,0.11627906976744186,0.1388888888888889,0.12244897959183673,11.00625,36.0,6.0,1.0,2.0,5.0,2.0,7.0,,1.0,2.0,7.0,3.0,4.0,9.0,,1.0,2.0,10.0,26.0,3.0,2.0,6.0,2.0,,7.0,9.0,1.0,2.0,20.0,3.0,2.0,,,1.0,1.0,10.0,36.0,,0.5,0.2857142857142857,,0.3333333333333333,1.0,0.4444444444444444,1.0,0.4,0.4166666666666667,0.1794871794871795,,0.16666666666666666,,0.15789473684210525,0.05263157894736842,0.2631578947368421,0.125,0.15384615384615385,0.38461538461538464,0.45454545454545453,0.1794871794871795,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,0.2,0.1,,0.3333333333333333,0.3333333333333333,0.4018333333333334,0.20408163265306123,27.285714285714285,0.28125,5.0,1.0,2.0,,,2.0,1.0,1.0,4.0,,,,,1.0,2.0,1.0,2.0,1.0,,,,0.18181818181818182,0.5,0.8333333333333334,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,0.125,,,,,,,,,,,,1.0,,,,,False,,3.0,,,,,,1.0,,
699,1610612760,Brent Barry,Brent Barry,699,SEA,2549.0,42,-24,73,75,21.0,6.0,148,2.0,2.0,2.0,4.0,5.0,1.0,12.0,97,,,,4.0,,1.0,2.0,3.0,1.0,4.0,,1.0,1.0,3.0,,3.0,1.0,,0.5,0.5,0.8,0.5,0.5,,,,17.073170731707318,0.3333333333333333,0.08695652173913043,0.037037037037037035,0.06451612903225806,0.02857142857142857,,0.09090909090909091,0.25,,0.18181818181818182,0.18181818181818182,1.0,1.0,0.5,0.5286909090909091,0.5349,,,,12.36,20.0,1.0,,,1.0,1.0,6.0,1.0,2.0,1.0,6.0,,,,1.0,2.0,,3.0,4.0,3.0,,6.0,1.0,,5.0,6.0,1.0,3.0,13.0,,2.0,,,,,3.0,20.0,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,,,,0.75,0.75,0.5454545454545454,,,,,0.09090909090909091,,,0.09090909090909091,0.5,0.5,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,,,1.0,0.5,0.6363636363636364,0.16666666666666666,0.580425,0.25,25.399999999999995,0.273972602739726,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,0.3333333333333333,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,False,,,1.0,,,,,,1.0,1.0
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,3003.0,50,10,91,93,34.0,10.0,184,1.0,2.0,3.0,5.0,8.0,2.0,21.0,92,2.0,,2.0,8.0,,2.0,5.0,9.0,2.0,11.0,,,,3.0,3.0,5.0,2.0,,0.8,1.0,0.625,0.7916666666666666,0.8076923076923077,0.5,,,15.686274509803921,,0.14285714285714285,0.0625,0.14814814814814814,0.046511627906976744,,0.07142857142857142,0.5,,0.08333333333333333,0.25,0.6666666666666666,0.6666666666666666,1.0,0.5257416666666667,0.52925,,,0.09523809523809523,8.549999999999999,29.0,4.0,2.0,,,1.0,2.0,,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,9.0,2.0,2.0,1.0,,1.0,2.0,,,5.0,3.0,3.0,1.0,,,1.0,7.0,29.0,1.0,1.0,0.75,1.0,0.75,0.5,1.0,0.5,1.25,1.1666666666666667,0.3333333333333333,,,,0.15789473684210525,0.0625,0.13333333333333333,,0.3333333333333333,,,0.16666666666666666,0.5,0.5,1.0,1.0,,,,0.6666666666666666,0.5,0.487325,0.3333333333333333,23.85,0.31868131868131866,3.0,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,0.5,0.2727272727272727,,0.75,0.75,0.6666666666666666,0.16666666666666666,1.0,1.0,1.0,0.5,,1.0,1.0,,1.0,,,,0.16666666666666666,,0.5,1.0,,,,,,,,,2.0,,,,,False,,,,,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,1411.0,24,-12,41,44,15.0,7.0,85,1.0,1.0,4.0,4.0,9.0,6.0,14.0,50,1.0,,,2.0,1.0,,2.0,2.0,,2.0,,,,1.0,1.0,2.0,6.0,2.0,0.25,0.25,0.4444444444444444,0.36363636363636365,0.5,,0.1111111111111111,,29.41176470588235,,0.13333333333333333,,0.09523809523809523,,,,,,0.09090909090909091,0.36363636363636365,0.25,0.25,1.0,0.48089090909090904,0.3824,0.15384615384615385,0.18181818181818182,,9.455555555555556,12.0,4.0,,2.0,,,2.0,,,,2.0,,1.0,2.0,,,2.0,4.0,6.0,,,2.0,,,,,,,,,1.0,,1.0,,1.0,4.0,12.0,1.0,,,,,,0.5,,0.5,0.6666666666666666,0.18181818181818182,,0.25,,,0.14285714285714285,0.14285714285714285,,0.36363636363636365,,,0.18181818181818182,,,,,1.0,,,0.5454545454545454,,0.58335,0.2857142857142857,24.25,0.2926829268292683,3.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,0.75,1.0,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
