EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,SecondChanceFG2A,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,DefThreePtRebounds,Steals,BadPassSteals,LostBallTurnovers,Travels,PenaltyTurnovers,ShootingFouls,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,Arc3PctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChancePointsPct,Loose Ball Fouls,SecondChanceAtRimPctAssisted,2pt And 1 Free Throw Trips,PenaltyCorner3FGA,PenaltyCorner3Frequency,BlockedLongMidRange,on,NonShootingFoulsDrawn,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceArc3FGM,Corner3Assists,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,4123.0,69,-14.0,118,115,27,34,18.0,233,1.0,4.0,1.0,2.0,2.0,8.0,2.0,1.0,5.0,2.0,3.0,14.0,1.0,7.0,2.0,11.0,124,2.0,2.0,6.0,3.0,5.0,1.0,1.0,12.0,3.0,15.0,3.0,5.0,2.0,5.0,33.0,1.0,4.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,27,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.2391304347826087,0.3333333333333333,0.07142857142857142,0.25,18.30985915492958,0.6666666666666666,0.11428571428571428,0.02,0.08163265306122448,0.015873015873015872,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.09090909090909091,0.19047619047619047,0.25,0.3333333333333333,0.09523809523809523,0.38095238095238093,0.25,0.25,0.09523809523809523,0.23809523809523808,0.2,0.2,0.25,0.5,0.5238095238095238,0.2,0.45252857142857145,0.41943749999999996,0.08695652173913043,0.125,12.464285714285714,25.085714285714285,0.2288135593220339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,137.0,2,-3.0,5,5,5,5,1.0,10,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,3237.0,54,3.0,90,91,27,41,17.0,181,2.0,3.0,,,3.0,8.0,,2.0,5.0,1.0,5.0,11.0,2.0,5.0,,16.0,89,4.0,1.0,6.0,,5.0,2.0,,16.0,,16.0,,7.0,3.0,6.0,32.0,,1.0,2.0,,2.0,3.0,4.0,2.0,6.0,9.0,1.0,3.0,,,27,0.4,0.4,0.45454545454545453,0.5,0.5,0.3125,,,22.52252252252252,0.3333333333333333,0.04,,0.06060606060606061,,,0.1,,,0.1875,0.6666666666666666,0.6666666666666666,,0.5,0.375,0.375,,0.3125,0.4,0.4,,0.2,0.5,0.4,0.45823125,0.43689,,,13.29090909090909,26.139999999999997,0.3,1.0,1.0,2.0,1.0,7.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,0.4,0.4,1.0,1.0,0.5,0.7,0.7,0.125,0.16666666666666666,0.5,0.3333333333333333,1.0,1.0,0.4002,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,5151.0,86,-7.0,147,146,40,50,25.0,293,5.0,7.0,3.0,10.0,3.0,5.0,,,,,12.0,22.0,,,4.0,28.0,150,7.0,,6.0,,,,1.0,2.0,,2.0,,,,2.0,4.0,8.0,8.0,10.0,9.0,19.0,2.0,,1.0,4.0,6.0,1.0,9.0,6.0,3.0,40,,,0.5454545454545454,0.5454545454545454,0.56,,0.045454545454545456,0.14285714285714285,17.318435754189945,0.3333333333333333,0.19047619047619047,0.13114754098360656,0.15,0.11842105263157894,0.03571428571428571,0.06666666666666667,0.26666666666666666,0.25,0.3181818181818182,0.7142857142857143,0.8333333333333334,0.45454545454545453,0.22727272727272727,0.6,0.6,,,,,0.42857142857142855,,0.3181818181818182,,0.4274136363636364,0.4423142857142857,0.12,0.12,8.927272727272728,,0.272108843537415,,4.0,5.0,,14.0,18.0,,1.0,7.0,3.0,1.0,1.0,,3.0,14.0,0.75,1.0,,,0.7142857142857143,0.7142857142857143,0.7,0.05555555555555555,,0.4,1.0,,,0.4996333333333333,0.5,3.0,3.0,3.0,4.0,4.0,2.0,10.0,4.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5,0.06666666666666667,0.2777777777777778,0.13333333333333333,0.09090909090909091,0.25,0.1111111111111111,0.75,0.4,0.4,1.0,0.75,1.0,1.0,0.35714285714285715,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,4156.0,69,-3.0,117,118,31,40,23.0,235,6.0,12.0,5.0,1.0,4.0,9.0,,,,,10.0,22.0,,,5.0,25.0,122,8.0,,2.0,,,,2.0,2.0,,2.0,,,,2.0,4.0,6.0,6.0,10.0,6.0,16.0,1.0,,,1.0,2.0,1.0,8.0,6.0,3.0,31,,,0.45454545454545453,0.45454545454545453,0.5,,0.09090909090909091,0.16666666666666666,18.367346938775512,0.5,0.1875,0.11320754716981132,0.1956521739130435,0.09230769230769231,,0.16666666666666666,0.09090909090909091,0.3333333333333333,0.5454545454545454,0.5,0.6,0.045454545454545456,0.4090909090909091,0.4444444444444444,0.4444444444444444,,,,,0.625,,0.5454545454545454,,0.5143727272727272,0.5715125,0.12,0.12,7.631818181818182,,0.26495726495726496,,10.0,3.0,,8.0,18.0,,3.0,4.0,3.0,1.0,,1.0,,8.0,0.9,1.0,,,0.375,0.375,0.4444444444444444,0.21428571428571427,0.2727272727272727,0.8333333333333334,1.0,,,0.5235666666666667,0.32,2.0,7.0,1.0,,3.0,3.0,9.0,2.0,2.0,,1.0,3.0,1.0,,1.0,,,,,,,,1.0,0.3,0.3,0.375,0.5,,0.2777777777777778,0.08333333333333333,,,0.3333333333333333,,,,,0.7,0.2857142857142857,0.2,0.36,1.0,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,2012.0,34,-4.0,57,56,13,14,7.0,113,1.0,1.0,,4.0,,1.0,,,,,3.0,6.0,,,6.0,12.0,61,,,2.0,,,,,3.0,,3.0,,2.0,,1.0,6.0,2.0,2.0,5.0,4.0,9.0,,,,1.0,1.0,,3.0,6.0,3.0,13,,,0.5,0.5,0.75,,,,13.432835820895521,,0.1111111111111111,0.09090909090909091,0.18518518518518517,0.14285714285714285,0.2,0.25,0.1111111111111111,,0.16666666666666666,1.0,1.0,0.6666666666666666,0.16666666666666666,,,,,,,,,0.16666666666666666,,0.40386666666666665,,0.375,0.375,8.85,,0.22807017543859648,,1.0,,,2.0,4.0,,3.0,,,,,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,,,,,1.0,0.3333333333333333,0.2857142857142857,1.0,,,,0.3807,0.16666666666666666,,,,2.0,,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,0.5,0.5,,,0.5,0.5,0.5,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,2377.0,40,5.0,68,67,21,19,14.0,135,1.0,2.0,1.0,3.0,1.0,4.0,2.0,,3.0,,4.0,9.0,,5.0,,8.0,62,4.0,1.0,6.0,,3.0,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,4.0,1.0,5.0,1.0,,1.0,,1.0,,3.0,,,21,,,0.4444444444444444,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.1111111111111111,0.5,17.647058823529413,1.0,0.047619047619047616,0.038461538461538464,0.13333333333333333,0.02857142857142857,,0.125,,,0.14285714285714285,0.5,1.0,0.21428571428571427,0.2857142857142857,0.25,0.25,0.14285714285714285,0.21428571428571427,,,0.2,,0.5,,0.45261071428571437,0.40304,,,11.222222222222221,24.96,0.3088235294117647,,2.0,,,,2.0,,3.0,1.0,,,,,1.0,,0.25,0.25,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.32705,,,,,2.0,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,0.14285714285714285,,0.3333333333333333,,,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,0.2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,3220.0,54,-6.0,93,92,25,36,16.0,185,4.0,8.0,4.0,6.0,9.0,12.0,,,,,16.0,26.0,,,2.0,34.0,100,7.0,,6.0,,,,2.0,1.0,,1.0,,,,1.0,2.0,3.0,4.0,5.0,4.0,9.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,25,,,0.6153846153846154,0.6153846153846154,0.6296296296296297,,0.07692307692307693,0.25,26.315789473684212,0.3333333333333333,0.15384615384615385,0.075,0.14705882352941177,0.08333333333333333,0.1111111111111111,0.2727272727272727,0.16666666666666666,,0.3076923076923077,0.5,0.6666666666666666,0.23076923076923078,0.46153846153846156,0.75,0.75,,,,,0.5714285714285714,,0.3076923076923077,,0.44535,0.5122714285714286,0.037037037037037035,0.037037037037037035,9.676923076923078,,0.26881720430107525,,4.0,3.0,,8.0,26.0,,1.0,,,1.0,,,1.0,8.0,0.8125,0.8125,,,0.42857142857142855,0.42857142857142855,0.5,0.125,0.16666666666666666,1.0,0.8888888888888888,,,0.3883,0.23529411764705882,,1.0,2.0,3.0,3.0,2.0,8.0,2.0,,1.0,,,,2.0,,,,,,,,,,0.75,0.75,0.8,,0.125,0.08333333333333333,,0.16666666666666666,,,,0.5,0.5,0.3333333333333333,0.25,,0.5,0.23529411764705882,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,1199.0,20,,35,34,6,5,3.0,69,,1.0,1.0,,1.0,6.0,,2.0,3.0,,1.0,7.0,2.0,3.0,,8.0,30,1.0,,,,3.0,2.0,,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,6,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.4,0.4,0.3,,,27.5,1.0,0.09090909090909091,,0.05263157894736842,,,,0.2,,0.1,,,,0.6,0.16666666666666666,0.16666666666666666,,0.3,0.6666666666666666,0.6666666666666666,1.0,,0.4,0.6666666666666666,0.468565,0.5954,,,16.32857142857143,25.53333333333333,0.17142857142857143,,,,,,2.0,6.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,143.0,2,-6.0,5,6,5,6,1.0,11,,,,,,,,,,,,,,,1.0,1.0,7,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,5,,,,,0.5,,,,60.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,2.0,2.0,1.0,,,,,,,0.5,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
