EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted2s,Fg2aBlocked,DefThreePtRebounds,FTDefRebounds,FTA,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,SecondChanceArc3Frequency,ShortMidRangeFGA,FtPoints,PenaltyFtPoints,PtsAssisted3s,ShortMidRangeAssists,Clear Path Fouls,TwoPtShootingFoulsDrawn,Assisted3sPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,Arc3PctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,LongMidRangeAssists,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedAtRim,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,Loose Ball Fouls,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceFtPoints,SelfOReb,BlockedShortMidRange,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,on,HeaveAttempts,Fg3aBlocked,Corner3Assists,Offensive Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,DefCorner3ReboundPct,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,Travels,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Arc3PctBlocked
120,1610612759,Steven Smith,Steven Smith,120,SAS,1505.0,25,-4.0,50,50,20,6,6,100,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,1.0,4.0,9.0,52,1.0,1.0,2.0,2.0,2.0,1.0,3.0,7.0,6.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,4.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,20,0.25,0.3333333333333333,0.25,0.75,1.0,1.0,0.5625,1.0,0.7,0.5625,1.0,0.7,0.5,16.07142857142857,0.2222222222222222,0.2222222222222222,0.18181818181818182,0.07407407407407407,0.2857142857142857,0.5,0.16666666666666666,0.25,1.0,1.0,0.25,0.5,0.5,0.5,0.25,0.25,1.0,1.0,0.4,1.0,0.6,0.3333333333333333,0.75,0.25,0.485975,0.5133099999999999,0.2222222222222222,0.7777777777777778,8.85,26.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,1720.0,29,-2.0,53,56,28,20,7,109,1.0,2.0,,,,1.0,,1.0,,1.0,,1.0,1.0,3.0,,2.0,2.0,55,,,,,1.0,,1.0,,,,,1.0,,2.0,1.0,3.0,1.0,2.0,7.0,,1.0,4.0,,4.0,2.0,2.0,,,1.0,4.0,,28,,,,0.3333333333333333,,,0.2,,,0.16666666666666666,,,0.4,9.836065573770492,0.05,,0.08,,,,0.09090909090909091,0.4,0.5,1.0,0.2,,,0.2,,,,,0.5,,0.5,,0.8,,0.52143,0.53485,,,5.666666666666667,23.65,0.5283018867924528,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.2,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,2116.0,35,-8.0,63,65,37,23,10,128,3.0,3.0,,,1.0,1.0,,4.0,2.0,2.0,2.0,2.0,3.0,8.0,2.0,3.0,16.0,66,,1.0,,1.0,3.0,2.0,2.0,12.0,4.0,,,2.0,2.0,1.0,,1.0,,,2.0,,3.0,4.0,,4.0,,,,,,3.0,12.0,37,0.6666666666666666,1.0,0.6666666666666666,0.375,,0.3333333333333333,0.5454545454545454,,0.8,0.5714285714285714,,0.75,0.2727272727272727,18.91891891891892,0.1,,0.11428571428571428,,,,0.07692307692307693,0.2727272727272727,1.0,1.0,0.36363636363636365,,,0.18181818181818182,1.0,1.0,,,0.2,1.0,0.4,1.0,0.5454545454545454,1.0,0.5275727272727272,0.52509,,0.75,9.5,24.333333333333332,0.5873015873015873,1.0,,,2.0,,1.0,,6.0,1.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.2,0.2,,0.3333333333333333,0.09090909090909091,,1.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.09090909090909091,1.0,0.2929,0.15384615384615385,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
345,1610612759,Terry Porter,Terry Porter,345,SAS,1104.0,18,-4.0,31,34,13,5,5,65,1.0,2.0,,,1.0,1.0,,2.0,,2.0,,1.0,2.0,5.0,1.0,4.0,8.0,34,,,3.0,1.0,1.0,1.0,3.0,6.0,4.0,3.0,,2.0,,1.0,,1.0,,,2.0,,1.0,2.0,1.0,3.0,,,,2.0,,1.0,6.0,13,0.25,0.3333333333333333,0.25,0.4,,1.0,0.3888888888888889,1.5,0.625,0.4,1.5,0.6,0.4444444444444444,33.333333333333336,0.08333333333333333,,0.15384615384615385,0.05263157894736842,,,0.125,0.2222222222222222,0.5,0.5,0.2222222222222222,,,0.2222222222222222,,,,,0.25,1.0,0.25,,0.6666666666666666,,0.5139388888888888,0.5445875,0.375,0.75,8.64,25.224999999999998,0.41935483870967744,2.0,,1.0,,,1.0,,3.0,1.0,,,,,,,,,,,,,1.0,1.0,,,0.2222222222222222,,1.0,1.0,1.0,,,,,,,0.1111111111111111,,0.56865,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.07692307692307693,0.25,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
685,1610612759,Cherokee Parks,Cherokee Parks,685,SAS,2602.0,43,-13.0,78,82,37,25,11,160,3.0,5.0,,1.0,2.0,4.0,,5.0,,,,,4.0,14.0,,,8.0,87,,2.0,,3.0,10.0,,,6.0,2.0,,,,,,,,,,,,7.0,8.0,3.0,11.0,,,,2.0,2.0,6.0,6.0,37,,,,0.2857142857142857,,0.3,0.2857142857142857,,0.3,0.2857142857142857,,0.3,,17.77777777777778,0.21212121212121213,,0.20512820512820512,0.04878048780487805,,,0.2,0.35714285714285715,0.6,0.75,0.35714285714285715,,,,,,0.5,,0.4,0.5,,,0.35714285714285715,,0.4379071428571428,0.4424499999999999,,0.75,8.957142857142857,,0.47435897435897434,,,,6.0,2.0,1.0,,1.0,,2.0,,,1.0,2.0,,1.0,0.75,0.75,0.14285714285714285,0.2,,0.16666666666666666,0.16666666666666666,,0.6666666666666666,,,4.0,,,,,,1.0,,0.3076923076923077,0.2857142857142857,,0.45385,0.07142857142857142,0.07142857142857142,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,,,1.0,0.06451612903225806,,0.25,0.3333333333333333,,,,,,,1.0,1.0,1.0,1.0,0.25,0.2,0.25,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
95,1610612759,Mark Bryant,Mark Bryant,95,SAS,871.0,15,-14.0,26,26,12,11,3,52,,1.0,,,,,,1.0,,,,,1.0,3.0,,,4.0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,12,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,,,13.333333333333334,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,0.5267,,,,10.5,,0.46153846153846156,,,,2.0,1.0,,,2.0,,,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,1.0,2.0,,,,,1.0,,,0.3333333333333333,,,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1520,1610612759,Charles Smith,Charles Smith,1520,SAS,868.0,14,-12.0,23,26,13,14,3,49,,,,,,,1.0,1.0,,,,,2.0,2.0,,,5.0,31,,,,1.0,1.0,,,2.0,4.0,,,,,1.0,,1.0,,,2.0,,,,,,2.0,1.0,,2.0,2.0,4.0,2.0,13,,,,1.0,,1.0,1.0,,1.0,0.8333333333333334,,1.0,,18.51851851851852,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,0.3181,0.2597,,0.4,11.4,,0.5652173913043478,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,0.5,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,2.0,1.0,1.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,765.0,13,1.0,25,26,12,9,3,51,2.0,2.0,,,,,,2.0,,1.0,,1.0,2.0,7.0,,1.0,5.0,24,,1.0,,,1.0,,1.0,1.0,2.0,,,1.0,,2.0,,2.0,,1.0,4.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,12,,,,0.2857142857142857,,,0.25,,,0.2777777777777778,,0.16666666666666666,0.125,35.71428571428571,0.09090909090909091,,0.07692307692307693,0.07692307692307693,,1.0,,0.25,1.0,1.0,0.25,,,0.125,,,,,,,0.5,,0.375,,0.47258750000000005,0.42555,,0.2,8.814285714285715,26.1,0.48,,,,2.0,1.0,,,3.0,,,,,,,,,0.5,0.5,0.14285714285714285,,,,,,0.5,,,3.0,1.0,1.0,,,,2.0,,,0.375,,0.3636,0.2222222222222222,0.25,,,,,,,,1.0,1.0,,,,1.0,,,,0.08333333333333333,0.5,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,1156.0,19,-4.0,34,37,10,8,5,71,2.0,4.0,1.0,2.0,,1.0,2.0,3.0,,,,,5.0,9.0,,,17.0,37,1.0,2.0,6.0,1.0,2.0,,,3.0,2.0,,,,,2.0,,2.0,,2.0,4.0,,4.0,4.0,3.0,7.0,,,,,,,3.0,10,,,,0.5555555555555556,0.5,0.5,0.5555555555555556,0.5,0.5,0.6538461538461539,0.75,0.5,,34.21052631578947,0.25,,0.2222222222222222,0.1,,,0.375,0.4444444444444444,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,1.0,0.5,0.5,,,,0.4444444444444444,,0.45418888888888886,0.43215,0.35294117647058826,0.17647058823529413,7.3999999999999995,,0.29411764705882354,,,,8.0,1.0,,,8.0,,1.0,,,,1.0,,,0.8,0.8,0.1111111111111111,0.25,,,,,1.0,,,2.0,7.0,1.0,,,,4.0,,0.16666666666666666,0.2222222222222222,,0.47714999999999996,0.3076923076923077,0.3076923076923077,1.0,,,,,,,,2.0,,,,,,,,0.1111111111111111,,0.5,0.5,,,,,,,1.0,,,,,0.3333333333333333,0.2,,,,,4.0,1.0,1.0,0.1,0.3333333333333333,1.0,1.0,True,,,,,,,,,,,,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,303.0,5,-5.0,7,8,3,4,2,15,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
