EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyTurnovers,DefShortMidRangeReboundPct,PenaltyFtPoints,3SecondViolations,ShortMidRangePctBlocked,Arc3FGA,NonHeaveArc3FGA,AtRimAssists,Steals,BadPassSteals,LostBallSteals,Travels,RecoveredBlocks,BlocksRecoveredPct,Arc3Frequency,FTDefRebounds,DefFTReboundPct,2pt And 1 Free Throw Trips,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,FTOffRebounds,Loose Ball Fouls,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,OffThreePtRebounds,NonShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,DefCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,on,SecondChanceFtPoints,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,Corner3PctAssisted,PenaltyArc3FGM,LostBallOutOfBoundsTurnovers,PenaltyArc3Accuracy,SelfOReb,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Corner3Assists,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,2229.0,37.0,-14.0,77.0,77.0,21.0,24.0,3.0,154.0,2.0,2.0,1.0,1.0,4.0,9.0,7.0,12.0,14.0,70.0,2.0,4.0,4.0,10.0,4.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,21.0,1.0,0.7142857142857143,0.7142857142857143,0.5833333333333334,0.5,0.5833333333333334,0.5,0.5833333333333334,0.5,16.049382716049383,1.0,0.14814814814814814,0.14285714285714285,0.14705882352941177,0.2727272727272727,0.1111111111111111,0.14285714285714285,0.16666666666666666,1.0,1.0,0.5,0.08333333333333333,1.0,1.0,1.0,0.75,0.4444444444444444,0.4444444444444444,0.75,0.16666666666666666,0.45013333333333333,0.39217500000000005,0.2857142857142857,14.875,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,753.0,13.0,-3.0,25.0,26.0,8.0,11.0,4.0,51.0,1.0,4.0,,,1.0,1.0,2.0,5.0,5.0,19.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,2.0,2.0,1.0,3.0,1.0,3.0,,,,2.0,8.0,,0.5,1.0,0.4,1.0,0.3333333333333333,0.5,0.35714285714285715,0.5,33.333333333333336,0.6666666666666666,,,,,,,0.6666666666666666,0.25,0.3333333333333333,,,,,,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,0.508525,0.500675,0.4,3.3,0.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.25,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.2,0.16666666666666666,1.0,1.0,0.5,1.0,0.5,0.535,0.14285714285714285,0.16666666666666666,0.4,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,1610612754,Kevin Ollie,Kevin Ollie,1563,IND,1234.0,21.0,-10.0,44.0,43.0,21.0,19.0,2.0,87.0,1.0,1.0,,,1.0,3.0,2.0,4.0,6.0,44.0,2.0,3.0,4.0,4.0,,2.0,,2.0,,2.0,4.0,2.0,2.0,4.0,4.0,2.0,,3.0,3.0,3.0,,,,4.0,21.0,,1.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6,0.6666666666666666,17.391304347826086,0.6666666666666666,0.125,0.4,0.19047619047619047,,0.2,0.5,0.25,1.0,1.0,1.0,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,0.25,0.39465,0.408,0.6666666666666666,15.3,0.4772727272727273,,,1.0,1.0,,,,2.0,,,,,,,,,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,0.3333333333333333,1.0,,,0.2,0.2,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1610612754,Brad Miller,Brad Miller,1802,IND,1243.0,21.0,-13.0,40.0,41.0,7.0,14.0,2.0,81.0,,1.0,1.0,4.0,,1.0,1.0,6.0,3.0,38.0,,,1.0,,2.0,1.0,,1.0,,1.0,2.0,1.0,5.0,6.0,6.0,,,1.0,,,,,,1.0,7.0,,,,0.16666666666666666,,0.16666666666666666,,0.21428571428571427,0.5,19.047619047619047,,0.2777777777777778,0.25,0.2727272727272727,0.5714285714285714,0.14285714285714285,0.3333333333333333,0.16666666666666666,,,,0.6666666666666666,0.25,0.3333333333333333,,0.16666666666666666,,,,0.16666666666666666,0.38785000000000003,,0.3333333333333333,10.6,0.175,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,2.0,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285,,,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,2760.0,46.0,-11.0,95.0,94.0,26.0,32.0,5.0,189.0,,,,2.0,3.0,3.0,3.0,5.0,6.0,82.0,1.0,1.0,2.0,2.0,4.0,2.0,,2.0,,,4.0,1.0,3.0,4.0,4.0,2.0,2.0,5.0,2.0,6.0,3.0,3.0,3.0,2.0,26.0,2.0,0.3333333333333333,0.3333333333333333,0.6,1.0,0.5,1.0,0.5,1.0,10.891089108910892,0.4,0.08108108108108109,0.1111111111111111,0.08695652173913043,,0.23076923076923078,0.125,,,,,0.3333333333333333,,,,0.5,1.0,1.0,0.3333333333333333,0.16666666666666666,0.42061666666666664,0.4075,0.3333333333333333,14.360000000000003,0.2736842105263158,,,,,,,1.0,,,,,,,,,,,3.0,,2.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,24.3,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,1360.0,23.0,,45.0,45.0,10.0,5.0,1.0,90.0,,2.0,2.0,5.0,,1.0,2.0,8.0,5.0,35.0,1.0,2.0,2.0,,4.0,,,,,,,,1.0,2.0,2.0,,,3.0,2.0,5.0,1.0,1.0,1.0,2.0,10.0,,,,0.25,0.5,0.25,0.5,0.2777777777777778,0.5,26.08695652173913,,0.05,,0.043478260869565216,,0.16666666666666666,,0.25,,,,0.625,0.4,0.4,,0.125,,,,0.25,0.38598750000000004,0.40390000000000004,0.4,7.8625,0.2222222222222222,,,,,,,,1.0,,,,,,1.0,,,,3.0,,3.0,2.0,1.0,,,,,0.125,0.5,,,,,,,,,,,,0.1111111111111111,0.1111111111111111,,,2.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,780.0,13.0,-10.0,23.0,24.0,,1.0,1.0,47.0,1.0,2.0,,,1.0,4.0,2.0,6.0,4.0,21.0,,,,2.0,2.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,0.5,0.5,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,29.166666666666668,,0.09090909090909091,,0.07692307692307693,,0.25,,0.3333333333333333,0.5,0.5,,,,,,0.6666666666666666,0.25,0.25,1.0,0.3333333333333333,0.4485166666666666,,,13.316666666666668,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,1859.0,31.0,-2.0,63.0,61.0,11.0,19.0,3.0,124.0,3.0,3.0,,1.0,,1.0,3.0,5.0,14.0,52.0,,1.0,5.0,2.0,4.0,6.0,,6.0,,2.0,12.0,,6.0,6.0,8.0,3.0,1.0,5.0,2.0,7.0,1.0,,1.0,5.0,11.0,,0.3333333333333333,0.5,0.6,,0.75,0.5,0.7777777777777778,0.625,20.8955223880597,0.6,0.2222222222222222,,0.1935483870967742,0.08333333333333333,0.2222222222222222,,0.375,1.0,1.0,0.3333333333333333,0.125,,,,0.125,,,,0.75,0.5105285714285714,0.48272499999999996,0.35714285714285715,4.96,0.1746031746031746,2.0,2.0,,,1.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,3.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.375,,,0.041666666666666664,0.04,0.16666666666666666,,0.125,0.6666666666666666,1.0,,,0.3333333333333333,0.5339,0.2222222222222222,0.3333333333333333,0.2857142857142857,29.0,1.0,0.5,2.0,,,2.0,2.0,3.0,1.0,1.0,,,1.0,1.0,0.25,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.3333333333333333,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,338.0,6.0,2.0,14.0,14.0,7.0,14.0,2.0,28.0,,1.0,,,,1.0,,2.0,1.0,11.0,,1.0,1.0,,,1.0,,1.0,,,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,,2.0,,,,1.0,7.0,2.0,,,,,,,0.16666666666666666,0.25,23.52941176470588,1.0,0.25,0.3333333333333333,0.2857142857142857,0.5,,0.3333333333333333,0.5,,,,,,,,0.5,,,,0.5,0.46985,0.5784,1.0,7.9,0.5,,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,2.0,,,,,,,,0.2,0.3333333333333333,1.0,,,1.0,,1.0,,,0.5784,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,1610612754,Bruno Sundov,Bruno Sundov,1743,IND,126.0,2.0,,6.0,6.0,6.0,6.0,,12.0,1.0,1.0,,,,,1.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,0.6091,0.6091,1.0,1.7,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
