EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,ShortMidRangeAssists,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,SecondChanceAtRimPctAssisted,HeaveAttempts,Technical Free Throw Trips,Travels,3SecondViolations,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations,on,BlockedLongMidRange,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,16811.0,280,-47.0,530,533,164,213,63.0,1063,14.0,31.0,4.0,9.0,6.0,13.0,10.0,23.0,9.0,17.0,1.0,1.0,33.0,71.0,1.0,27.0,93.0,544,8.0,13.0,2.0,18.0,10.0,23.0,1.0,9.0,29.0,38.0,28.0,10.0,1.0,6.0,13.0,13.0,7.0,6.0,26.0,3.0,12.0,1.0,3.0,27.0,2.0,32.0,16.0,48.0,1.0,7.0,4.0,3.0,10.0,2.0,4.0,8.0,14.0,3.0,3.0,30.0,48.0,5.0,3.0,32.0,2.0,15.0,2.0,8.0,5.0,3.0,8.0,4.0,29.0,164,6.0,0.5757575757575758,0.6785714285714286,0.4647887323943662,0.6153846153846154,0.43478260869565216,0.4583333333333333,0.6153846153846154,0.4166666666666667,0.5344827586206896,0.6428571428571429,0.5,0.013888888888888888,0.08450704225352113,0.16129032258064516,0.043478260869565216,16.946308724832214,0.7142857142857143,0.08695652173913043,0.041666666666666664,0.15083798882681565,0.061855670103092786,0.05660377358490566,0.07894736842105263,0.12931034482758622,0.06465517241379311,0.05084745762711865,0.09090909090909091,0.054945054945054944,0.0625,0.16666666666666666,0.1864406779661017,0.10526315789473684,0.14634146341463414,0.05,0.07692307692307693,0.03125,0.5,0.4305555555555556,0.45161290322580644,0.5384615384615384,0.5714285714285714,0.3194444444444444,0.43478260869565216,0.45454545454545453,0.5,0.2361111111111111,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.013888888888888888,0.6923076923076923,0.4444444444444444,0.5416666666666666,0.46153846153846156,0.041666666666666664,0.4444444444444444,0.4588715277777778,0.4902545454545454,0.4656229166666667,0.17647058823529413,0.17857142857142858,0.1935483870967742,0.3118279569892473,6.94225352112676,25.3,0.30943396226415093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,8194.0,137,-3.0,265,267,84,96,40.0,532,7.0,9.0,3.0,3.0,1.0,1.0,2.0,15.0,5.0,9.0,14.0,8.0,14.0,33.0,17.0,9.0,61.0,266,6.0,7.0,,12.0,1.0,8.0,11.0,2.0,22.0,16.0,12.0,4.0,14.0,2.0,3.0,5.0,2.0,1.0,12.0,1.0,5.0,2.0,3.0,16.0,2.0,21.0,8.0,29.0,2.0,9.0,5.0,4.0,6.0,4.0,3.0,2.0,9.0,,3.0,4.0,8.0,,1.0,9.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,22.0,84,2.0,0.5714285714285714,0.6666666666666666,0.42424242424242425,0.8571428571428571,0.125,0.52,0.75,0.5263157894736842,0.5648148148148148,0.75,0.55,0.34,0.06060606060606061,,0.13333333333333333,20.12779552715655,0.6666666666666666,0.16666666666666666,0.15384615384615385,0.17204301075268819,0.04854368932038835,0.0967741935483871,0.038461538461538464,0.1532258064516129,0.046511627906976744,0.08695652173913043,0.06451612903225806,0.02040816326530612,0.041666666666666664,,0.06060606060606061,0.05,0.325,0.047619047619047616,0.2,0.07692307692307693,1.0,0.18,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.3,0.13333333333333333,0.15384615384615385,0.5,0.18,0.5555555555555556,0.5555555555555556,0.8,0.28,0.375,1.0,0.05263157894736842,1.0,0.42105263157894735,0.52,0.478881,0.48219166666666663,0.4887263157894737,0.07547169811320754,0.1111111111111111,0.19672131147540983,0.36065573770491804,8.60909090909091,24.652941176470588,0.3169811320754717,2.0,3.0,1.0,2.0,3.0,6.0,4.0,8.0,1.0,6.0,21.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,0.875,0.47058823529411764,0.5454545454545454,0.47058823529411764,0.06,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.125,0.15789473684210525,0.6666666666666666,0.5,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,8565.0,143,-28.0,253,256,53,56,32.0,509,4.0,11.0,1.0,1.0,,2.0,4.0,8.0,11.0,20.0,9.0,4.0,19.0,39.0,10.0,7.0,48.0,251,3.0,5.0,,9.0,2.0,6.0,4.0,2.0,6.0,10.0,28.0,2.0,9.0,4.0,18.0,19.0,8.0,6.0,39.0,,2.0,,2.0,7.0,,9.0,2.0,11.0,1.0,6.0,4.0,2.0,5.0,5.0,3.0,,8.0,,,9.0,20.0,,,9.0,1.0,5.0,,,,,,,6.0,53,2.0,0.2631578947368421,0.2777777777777778,0.48717948717948717,0.6,0.3333333333333333,0.41836734693877553,0.75,0.2,0.4528301886792453,0.75,0.2727272727272727,0.20408163265306123,0.10256410256410256,0.2727272727272727,0.125,20.962199312714777,0.625,,,0.07368421052631578,0.019230769230769232,0.11764705882352941,,0.08035714285714286,0.016260162601626018,,,0.04,,,0.09375,0.045454545454545456,0.07317073170731707,0.15384615384615385,,0.04,,0.22448979591836735,0.36363636363636365,0.5,0.5,0.16326530612244897,0.5,0.5714285714285714,,0.40816326530612246,0.55,0.55,0.2727272727272727,0.1836734693877551,0.16666666666666666,1.0,0.2,,0.4,0.42857142857142855,0.4757969387755102,0.45711666666666667,0.48058499999999993,0.09433962264150944,0.11627906976744186,0.1875,0.125,10.917948717948718,24.869999999999997,0.20948616600790515,,1.0,,,,1.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,,3.0,,1.0,0.1,,0.1,0.02040816326530612,,,,0.1111111111111111,0.1111111111111111,1.0,,,,,0.1111111111111111,1.0,1.0,1.0,4.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,26463.0,441,8.0,846,849,306,347,106.0,1695,34.0,54.0,7.0,14.0,10.0,16.0,3.0,10.0,16.0,48.0,1.0,,53.0,112.0,2.0,33.0,139.0,831,8.0,17.0,6.0,22.0,16.0,30.0,,12.0,44.0,64.0,42.0,10.0,1.0,10.0,21.0,25.0,9.0,8.0,54.0,1.0,14.0,1.0,13.0,40.0,23.0,76.0,16.0,92.0,2.0,11.0,8.0,3.0,15.0,11.0,11.0,4.0,26.0,2.0,5.0,15.0,40.0,3.0,2.0,60.0,4.0,26.0,6.0,8.0,7.0,1.0,9.0,3.0,44.0,306,8.0,0.6037735849056604,0.6666666666666666,0.4732142857142857,0.47058823529411764,0.5333333333333333,0.4649122807017544,0.47058823529411764,0.5333333333333333,0.4894366197183099,0.5238095238095238,0.5365853658536586,0.017543859649122806,0.08928571428571429,0.14814814814814814,0.2,17.3374613003096,0.5769230769230769,0.5609756097560976,0.025,0.14035087719298245,0.04501607717041801,0.13978494623655913,0.013333333333333334,0.1402116402116402,0.038860103626943004,0.03409090909090909,0.07692307692307693,0.034482758620689655,0.014492753623188406,,0.07692307692307693,0.1076923076923077,0.21551724137931033,0.15151515151515152,0.1111111111111111,0.0392156862745098,0.3333333333333333,0.47368421052631576,0.6296296296296297,0.7391304347826086,0.5588235294117647,0.08771929824561403,0.3,0.375,0.3333333333333333,0.42105263157894735,0.3333333333333333,0.3333333333333333,0.75,0.008771929824561403,0.8235294117647058,0.5,0.5333333333333333,0.625,,0.49122807017543857,0.49244298245614043,0.5270600000000001,0.5258166666666665,0.19117647058823528,0.19402985074626866,0.15827338129496402,0.31654676258992803,8.748214285714285,24.6,0.3617021276595745,,1.0,,,,,,,,,,,,4.0,4.0,,,6.0,,,,,0.008771929824561403,,,,,,,,,,,,,,,4.0,,,,,1.0,1.0,1.0,1.0,0.2857142857142857,,,,,,,,,,,True,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,19490.0,325,8.0,611,617,186,220,73.0,1228,13.0,22.0,4.0,6.0,2.0,5.0,6.0,15.0,26.0,52.0,15.0,5.0,45.0,89.0,16.0,28.0,136.0,599,7.0,11.0,2.0,16.0,14.0,27.0,5.0,20.0,57.0,50.0,40.0,6.0,14.0,6.0,14.0,15.0,5.0,8.0,31.0,1.0,7.0,,8.0,18.0,,26.0,8.0,34.0,2.0,11.0,3.0,8.0,5.0,3.0,7.0,2.0,12.0,1.0,3.0,10.0,25.0,,4.0,35.0,2.0,11.0,7.0,,,,,,57.0,186,4.0,0.5555555555555556,0.5952380952380952,0.5056179775280899,0.6363636363636364,0.5185185185185185,0.5142857142857142,0.6363636363636364,0.578125,0.5578512396694215,0.6666666666666666,0.6477272727272727,0.1523809523809524,0.06741573033707865,0.18181818181818182,0.13333333333333333,19.247467438494933,0.4166666666666667,,,0.08530805687203792,0.03070175438596491,0.11764705882352941,0.024390243902439025,0.0931899641577061,0.02973977695167286,0.014925373134328358,,0.056074766355140186,0.02857142857142857,,0.0821917808219178,0.14893617021276595,0.054945054945054944,0.10204081632653061,0.15789473684210525,0.043478260869565216,,0.20952380952380953,0.5909090909090909,0.7222222222222222,0.6923076923076923,0.14285714285714285,0.4,0.46153846153846156,0.3333333333333333,0.49523809523809526,0.5,0.5,0.5384615384615384,0.14285714285714285,0.5454545454545454,0.6666666666666666,0.15625,0.4,0.15625,0.3619047619047619,0.45168461538461535,0.45772,0.418033870967742,0.09649122807017543,0.11224489795918367,0.11764705882352941,0.41911764705882354,12.229213483146069,26.525000000000002,0.3044189852700491,,1.0,,,,6.0,3.0,6.0,,3.0,12.0,6.0,6.0,1.0,,1.0,1.0,1.0,0.6666666666666666,0.375,0.6,0.4,0.009523809523809525,,,,0.4,0.4,0.6666666666666666,,,,0.6,0.42857142857142855,,,,1.0,,,,,,,,,0.25,1.0,1.0,,,,,,,,,True,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,17344.0,289,42.0,575,576,249,287,73.0,1151,24.0,37.0,3.0,3.0,16.0,16.0,8.0,22.0,20.0,49.0,36.0,14.0,52.0,108.0,40.0,35.0,160.0,557,5.0,10.0,5.0,15.0,27.0,42.0,15.0,25.0,82.0,34.0,70.0,6.0,34.0,8.0,51.0,62.0,30.0,16.0,135.0,3.0,9.0,1.0,11.0,26.0,2.0,39.0,13.0,52.0,5.0,13.0,7.0,6.0,19.0,13.0,13.0,6.0,32.0,4.0,13.0,8.0,16.0,2.0,4.0,45.0,5.0,12.0,10.0,4.0,3.0,1.0,4.0,2.0,82.0,249,2.0,0.3269230769230769,0.3469387755102041,0.48148148148148145,0.5,0.6428571428571429,0.4222972972972973,0.38461538461538464,0.5,0.47575757575757577,0.46875,0.5797101449275363,0.2702702702702703,0.07407407407407407,0.10810810810810811,0.13636363636363635,29.893778452200305,0.59375,0.058823529411764705,0.037037037037037035,0.13903743315508021,0.04522613065326633,0.15492957746478872,0.05263157894736842,0.1434108527131783,0.046875,0.07272727272727272,0.019230769230769232,0.043478260869565216,0.057692307692307696,,0.1,0.13953488372093023,0.17567567567567569,0.2,0.047619047619047616,0.06756756756756757,0.5,0.25,0.6486486486486487,0.7272727272727273,0.375,0.14864864864864866,0.36363636363636365,0.42105263157894735,,0.3310810810810811,0.40816326530612246,0.4166666666666667,0.4,0.24324324324324326,0.23076923076923078,1.0,0.2807017543859649,1.0,0.24561403508771928,0.5202702702702703,0.4748114583333333,0.41796363636363637,0.45743909090909096,0.07741935483870968,0.10434782608695652,0.09375,0.5125,10.56851851851852,26.955000000000002,0.4330434782608696,2.0,4.0,,1.0,1.0,5.0,,7.0,3.0,1.0,18.0,3.0,5.0,11.0,9.0,2.0,5.0,,0.8571428571428571,0.175,0.06666666666666667,0.18421052631578946,0.02702702702702703,0.5,0.5,1.0,0.1388888888888889,0.1388888888888889,0.8,,0.017543859649122806,1.0,,0.14705882352941177,,3.0,,5.0,,0.23076923076923078,,,,,,,,2.0,6.0,1.0,1.0,0.02040816326530612,,,,,,True,,,,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,7142.0,119,,240,236,113,120,33.0,476,6.0,10.0,,2.0,3.0,5.0,,2.0,7.0,18.0,17.0,4.0,13.0,30.0,18.0,10.0,48.0,235,1.0,4.0,4.0,6.0,8.0,18.0,5.0,9.0,28.0,22.0,4.0,,16.0,,7.0,8.0,3.0,3.0,17.0,,3.0,,5.0,6.0,,11.0,3.0,14.0,1.0,6.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,,1.0,4.0,7.0,,,11.0,1.0,5.0,1.0,2.0,2.0,,2.0,1.0,28.0,113,1.0,0.8461538461538461,0.8461538461538461,0.43333333333333335,0.25,0.4444444444444444,0.3958333333333333,0.25,0.41304347826086957,0.4528301886792453,0.5,0.5185185185185185,0.375,,,,20.141342756183747,0.5,,,0.0821917808219178,0.034482758620689655,0.15151515151515152,,0.10377358490566038,0.02586206896551724,,0.07407407407407407,0.02631578947368421,,,0.0967741935483871,,0.12,0.13636363636363635,0.18181818181818182,0.034482758620689655,0.5,0.20833333333333334,0.6,0.6,0.8333333333333334,0.041666666666666664,,,,0.375,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.3541666666666667,0.5,,0.21739130434782608,0.6,0.17391304347826086,0.5833333333333334,0.5036414893617022,0.43327499999999997,0.4770204545454545,0.09615384615384616,0.14705882352941177,0.125,0.5833333333333334,12.463333333333335,26.077777777777776,0.4708333333333333,1.0,1.0,,1.0,1.0,3.0,,4.0,,1.0,12.0,,3.0,1.0,,1.0,2.0,,1.0,0.2222222222222222,0.2,0.23529411764705882,0.020833333333333332,1.0,1.0,1.0,0.17647058823529413,0.2,1.0,,0.043478260869565216,1.0,,0.1875,,,,1.0,,,,,,,,,,1.0,,,,,2.0,0.1111111111111111,0.11764705882352941,,,True,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,14000.0,233,21.0,450,451,189,203,49.0,901,19.0,26.0,6.0,9.0,9.0,13.0,13.0,26.0,11.0,30.0,5.0,5.0,43.0,82.0,5.0,18.0,107.0,430,6.0,13.0,3.0,15.0,17.0,39.0,5.0,7.0,44.0,44.0,42.0,12.0,5.0,5.0,13.0,14.0,3.0,8.0,29.0,1.0,8.0,,9.0,16.0,4.0,29.0,9.0,38.0,,11.0,6.0,5.0,8.0,2.0,6.0,6.0,14.0,,4.0,9.0,25.0,1.0,2.0,30.0,2.0,13.0,3.0,8.0,7.0,1.0,9.0,6.0,44.0,189,4.0,0.5116279069767442,0.5945945945945946,0.524390243902439,0.46153846153846156,0.4358974358974359,0.5114942528735632,0.46153846153846156,0.42045454545454547,0.5297029702970297,0.5,0.4489795918367347,0.05747126436781609,0.06097560975609756,0.07692307692307693,0.038461538461538464,22.72727272727273,0.5714285714285714,0.16,,0.10596026490066225,0.05,0.16071428571428573,0.027777777777777776,0.12077294685990338,0.04591836734693878,0.0425531914893617,0.10526315789473684,0.02666666666666667,0.030303030303030304,,0.08620689655172414,0.14285714285714285,0.10344827586206896,0.15,0.1875,,0.6666666666666666,0.2988505747126437,0.7307692307692307,0.7916666666666666,0.47368421052631576,0.2988505747126437,0.5,0.52,0.46153846153846156,0.3448275862068966,0.36666666666666664,0.39285714285714285,0.6363636363636364,0.05747126436781609,0.6923076923076923,0.6666666666666666,0.29545454545454547,0.6923076923076923,0.11363636363636363,0.3563218390804598,0.43675977011494244,0.5131583333333334,0.4313772727272728,0.1326530612244898,0.13978494623655913,0.14018691588785046,0.411214953271028,9.124390243902441,26.02,0.42,,,,,,1.0,1.0,1.0,,1.0,3.0,,1.0,1.0,1.0,,2.0,1.0,1.0,0.2,0.2,0.2,,,,,0.2,0.2,1.0,,,,0.2,0.2,,,,2.0,,,,,1.0,,1.0,,,,,1.0,,0.06666666666666667,,,,1.0,,True,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,10660.0,178,18.0,328,327,108,111,49.0,655,5.0,12.0,2.0,7.0,,4.0,3.0,7.0,,8.0,,,8.0,27.0,,17.0,33.0,321,2.0,7.0,3.0,7.0,1.0,8.0,,7.0,9.0,8.0,8.0,2.0,,5.0,5.0,5.0,1.0,4.0,10.0,5.0,14.0,,2.0,13.0,1.0,16.0,19.0,35.0,4.0,5.0,3.0,2.0,4.0,4.0,7.0,,11.0,,1.0,12.0,34.0,2.0,3.0,28.0,,9.0,5.0,6.0,6.0,,6.0,3.0,9.0,108,5.0,0.5,0.5714285714285714,0.2962962962962963,0.2857142857142857,0.125,0.2962962962962963,0.2857142857142857,0.125,0.4024390243902439,0.3181818181818182,0.32142857142857145,,0.18518518518518517,0.4166666666666667,,13.367609254498714,0.36363636363636365,0.058823529411764705,,0.12037037037037036,0.10526315789473684,0.0625,0.1388888888888889,0.10714285714285714,0.11242603550295859,0.10526315789473684,0.11428571428571428,0.1,0.14285714285714285,,0.15,0.03125,0.16666666666666666,0.045454545454545456,0.1,0.2857142857142857,0.5,0.4444444444444444,0.4166666666666667,0.7142857142857143,0.6,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2962962962962963,,,,,1.0,0.2857142857142857,0.5,,,0.4444444444444444,0.4813962962962964,0.5946333333333333,0.5072625,0.25,0.25,0.21212121212121213,0.2727272727272727,8.085185185185185,,0.32926829268292684,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,True,,,,,
1928,1610612751,Todd MacCulloch,Todd MacCulloch,1928,NJN,2321.0,39,37.0,82,81,36,38,10.0,163,3.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,4.0,7.0,,1.0,9.0,57,2.0,4.0,,4.0,2.0,2.0,,1.0,5.0,2.0,6.0,4.0,,1.0,,2.0,,,6.0,,4.0,,2.0,6.0,,8.0,4.0,12.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,,,4.0,8.0,,1.0,2.0,,,1.0,3.0,3.0,,3.0,3.0,5.0,36,1.0,0.25,0.5,0.5714285714285714,0.5,1.0,0.5714285714285714,0.5,1.0,0.5625,0.5,0.8333333333333334,,0.14285714285714285,0.16666666666666666,,11.458333333333334,0.6666666666666666,,,0.20689655172413793,0.15384615384615385,0.18181818181818182,,0.2,0.12121212121212122,0.2857142857142857,0.14285714285714285,0.08333333333333333,,,0.21428571428571427,0.25,0.18181818181818182,0.14285714285714285,0.25,0.5,1.0,0.8571428571428571,0.5,0.6,,0.14285714285714285,1.0,1.0,1.0,,,,,,1.0,0.5,0.5,1.0,,0.8571428571428571,0.5721285714285714,0.5907250000000001,0.53115,,,0.4444444444444444,0.5555555555555556,1.1714285714285713,,0.43902439024390244,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
