EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,LongMidRangeFGM,LongMidRangeFGA,FG2M,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,ShootingFouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,DefThreePtRebounds,LostBallSteals,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffCorner3ReboundPct,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,on,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3Accuracy,BlockedLongMidRange,Travels,3SecondViolations,SecondChanceAtRimPctAssisted,Clear Path Fouls,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy
120,1610612759,Steven Smith,Steven Smith,120,SAS,3182.0,53.0,87,87.0,5,10.0,9,174,1.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,10.0,5.0,14.0,99.0,1.0,1.0,2.0,3.0,9.0,6.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,1.0,3.0,5,1.0,0.3,0.5,0.3,0.4090909090909091,0.75,0.5,0.75,0.9090909090909091,13.402061855670103,0.03125,0.02564102564102564,0.07692307692307693,0.09090909090909091,0.36363636363636365,0.5,0.5,1.0,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,1.0,0.5,1.0,0.5,0.9090909090909091,0.16666666666666666,0.54215,0.50115,0.08333333333333333,0.09090909090909091,0.21428571428571427,6.3,24.48,0.05747126436781609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,3772.0,63.0,104,108.0,23,21.0,12,212,1.0,4.0,6.0,,,,,,,4.0,4.0,6.0,1.0,17.0,120.0,,,,2.0,12.0,,,2.0,2.0,,4.0,3.0,3.0,6.0,,,6.0,,1.0,,,2.0,23,1.0,0.6666666666666666,,0.6666666666666666,0.8,1.0,0.85,1.0,0.6,8.620689655172415,0.07142857142857142,0.057692307692307696,0.058823529411764705,0.1,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.6,,0.50676,0.3955,0.1,,0.11764705882352941,13.875,23.316666666666666,0.22115384615384615,-4.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,0.030303030303030304,0.1111111111111111,0.058823529411764705,0.07692307692307693,0.16666666666666666,0.15384615384615385,0.5,0.3,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,4326.0,72.0,120,124.0,23,27.0,13,244,16.0,,,,,,,,,37.0,,,20.0,62.0,140.0,,,,15.0,,,,9.0,11.0,3.0,24.0,14.0,16.0,20.0,4.0,7.0,4.0,2.0,22.0,,,15.0,23,,,,,0.5675675675675675,0.42857142857142855,0.6595744680851063,0.625,,40.298507462686565,0.2916666666666667,0.2413793103448276,0.45,0.43243243243243246,,,,,,,,,,,,,0.3783783783783784,,0.47424054054054054,0.4260428571428571,0.20454545454545456,,0.24193548387096775,6.878378378378378,,0.19166666666666668,-11.0,2.0,7.0,21.0,3.0,7.0,14.0,2.0,3.0,,4.0,4.0,2.0,2.0,9.0,3.0,2.0,1.0,3.0,2.0,0.3333333333333333,0.3684210526315789,0.5675675675675675,0.42857142857142855,0.05405405405405406,0.0625,0.1,,0.06896551724137931,0.125,,0.3125,0.6666666666666666,0.1891891891891892,0.2857142857142857,0.2857142857142857,,0.20454545454545456,10.0,14.0,2.0,2.0,1.0,2.0,9.0,2.0,2.0,4.0,9.0,28.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.42857142857142855,0.4,0.125,0.07142857142857142,0.3783783783783784,0.7142857142857143,0.7692307692307693,0.4,0.5625,0.6,0.3333333333333333,1.0,1.0,0.2857142857142857,0.5,0.4372,0.06451612903225806,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,4346.0,72.0,123,125.0,26,30.0,15,248,4.0,,,,,,,4.0,1.0,15.0,,4.0,2.0,18.0,134.0,1.0,,1.0,2.0,,4.0,,7.0,9.0,2.0,20.0,2.0,3.0,3.0,5.0,6.0,4.0,,2.0,,,2.0,26,,,,,0.42105263157894735,,0.45,0.5,0.21052631578947367,18.84057971014493,0.04,0.031746031746031744,0.05,0.21052631578947367,,,,,0.21052631578947367,,,,,,,1.0,0.47368421052631576,,0.5082921052631579,0.58995,,,0.1111111111111111,10.18,25.200000000000003,0.21138211382113822,-3.0,2.0,6.0,8.0,,,10.0,,2.0,,,,2.0,,,,,,,,0.625,0.625,0.5333333333333333,,,,,,,,,,,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,,4.0,5.0,,,,,2.0,,,2.0,2.0,6.0,,2.0,,2.0,3.0,1.0,,2.0,2.0,1.0,4.0,,1.0,1.0,1.0,,,,0.5,,0.16666666666666666,0.16666666666666666,,,0.2631578947368421,0.8,0.8,0.5,0.5,0.5,0.5,,,,,0.5451,0.1111111111111111,1.0,2.0,1.0,1.0,1.0,0.07692307692307693,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
764,1610612759,David Robinson,David Robinson,764,SAS,4905.0,82.0,137,142.0,27,30.0,16,279,3.0,,,,,,,,,19.0,,,,18.0,156.0,,,,4.0,,,,3.0,5.0,,12.0,10.0,17.0,23.0,2.0,2.0,14.0,,4.0,,,4.0,27,,,,,0.47368421052631576,1.0,0.42857142857142855,0.6666666666666666,,14.935064935064934,0.18518518518518517,0.22388059701492538,0.13043478260869565,0.15789473684210525,,,,,,,,,,,,,0.47368421052631576,,0.5070315789473684,0.4135,0.09523809523809523,,0.2222222222222222,8.168421052631578,,0.19708029197080293,-9.0,3.0,7.0,9.0,2.0,2.0,14.0,1.0,,1.0,5.0,6.0,5.0,,2.0,3.0,3.0,,3.0,2.0,0.7777777777777778,1.0,0.47368421052631576,1.0,0.05263157894736842,,0.1111111111111111,0.05263157894736842,0.09375,0.058823529411764705,0.07692307692307693,0.16666666666666666,0.6666666666666666,0.3684210526315789,0.42857142857142855,0.42857142857142855,1.0,0.09523809523809523,5.0,9.0,2.0,4.0,,,1.0,2.0,4.0,4.0,,4.0,4.0,2.0,,2.0,3.0,2.0,1.0,3.0,1.0,,1.0,,,,,,0.5,0.5,0.4,0.1111111111111111,,0.3333333333333333,0.15789473684210525,0.1111111111111111,0.47368421052631576,0.5555555555555556,0.625,0.6,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,,0.5081333333333333,0.2222222222222222,,,,1.0,,0.3076923076923077,,5.0,2.0,1.0,1.0,0.38461538461538464,0.1111111111111111,0.36363636363636365,0.5,,,,,True,,,,,,,,,,,,,,,,,,,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,1814.0,30.0,52,56.0,17,10.0,7,108,7.0,,1.0,,,,,1.0,,11.0,,2.0,4.0,16.0,61.0,,,,6.0,,1.0,,,1.0,,3.0,4.0,4.0,5.0,1.0,1.0,,,4.0,,,6.0,17,,,,,0.46153846153846156,1.0,0.5333333333333333,1.0,0.15384615384615385,26.666666666666668,0.19047619047619047,0.16,0.2222222222222222,0.5384615384615384,0.07692307692307693,,,,0.07692307692307693,,,,,,,,0.38461538461538464,,0.5012923076923076,0.6315,0.07142857142857142,,0.375,8.1,23.8,0.3269230769230769,-7.0,,1.0,6.0,2.0,2.0,4.0,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,1.0,,,,0.2,0.045454545454545456,,,,1.0,0.07692307692307693,,,,0.08333333333333333,3.0,3.0,,,1.0,1.0,3.0,,,2.0,2.0,8.0,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,0.14285714285714285,0.23076923076923078,1.0,1.0,,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,0.5,1.0,,0.125,,2.0,,,,0.5,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,1090.0,18.0,31,34.0,8,19.0,4,65,1.0,,1.0,1.0,,1.0,,1.0,1.0,3.0,,2.0,,,32.0,1.0,,2.0,,,1.0,,1.0,1.0,,2.0,,1.0,1.0,,,3.0,,,,,,8,,,,,,,,,0.4,14.285714285714286,,,,0.2,0.2,,,,0.2,,,,0.5,0.5,,0.5,0.4,,0.45233,0.565125,,,,14.6,24.25,0.25806451612903225,-7.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.4,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,0.59475,,,,,,1.0,,,,,,1.0,,,,,,0.5,,,True,,,,,,,,,,,,,,,,,,,
345,1610612759,Terry Porter,Terry Porter,345,SAS,557.0,9.0,14,17.0,1,,1,31,,,,,,,,2.0,1.0,,,2.0,,,22.0,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,1,,,,,,,,,1.0,12.5,,,,,,,,,1.0,,,,,,,1.0,1.0,,0.555375,0.59175,,,,,25.049999999999997,0.07142857142857142,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,531.0,9.0,16,17.0,4,3.0,2,33,2.0,,,,,,,,,3.0,,,,2.0,16.0,,,,2.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,2.0,4,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,,16.666666666666668,0.16666666666666666,0.125,,0.6666666666666666,,,,,,,,,,,,,0.3333333333333333,,0.38166666666666665,0.4463,,,1.0,7.1000000000000005,,0.25,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,,,,,,0.5,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1520,1610612759,Charles Smith,Charles Smith,1520,SAS,2.0,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,
