EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,Loose Ball Fouls,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,OffThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,OffThreePtReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefLongMidRangeReboundPct,Corner3Assists,FTDefRebounds,SelfOReb,LostBallSteals,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,DefCorner3ReboundPct,LongMidRangePctAssisted,PenaltyTurnovers,Defensive 3 Seconds Violations,on,Fg2aBlocked,FG2APctBlocked,LongMidRangePctBlocked,SecondChanceFtPoints,AtRimAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,AtRimPctBlocked,ShortMidRangePctBlocked,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyCorner3Frequency,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Accuracy,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,Technical Free Throw Trips
123,1610612750,Robert Pack,Robert Pack,123,MIN,390.0,6,-16,14,14,8,4,28,1.0,3.0,23,3.0,,,,2.0,,8,25.0,0.25,0.5306375,0.5306375,5.766666666666667,0.5714285714285714,2.0,1.0,2.0,1.0,2.0,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,3.0,,,,1.0,,1.0,1.0,3.0,2.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,0.3333333333333333,0.3333333333333333,0.25,,0.25,0.375,,0.375,0.25,,,,,,0.5,0.5,0.5,,,,,,,,,,0.25,,,,,,,,,,0.5,0.5,0.25,,0.75,,,0.25,0.3333333333333333,,1.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,5192.0,87,-20,175,174,76,34,349,4.0,31.0,206,8.0,1.0,4.0,8.0,10.0,,76,19.02439024390244,0.12903225806451613,0.44699032258064514,0.46668750000000003,6.625806451612903,0.4342857142857143,27.0,8.0,10.0,1.0,2.0,6.0,17.0,1.0,,,,,,,,,,,15.0,,,4.0,34.0,,,10.0,3.0,,,2.0,8.0,10.0,,,,,3.0,3.0,1.0,6.0,3.0,10.0,14.0,20.0,9.0,1.0,4.0,1.0,,,,8.0,1.0,,,,,,0.4838709677419355,0.375,0.4838709677419355,0.5714285714285714,0.375,0.4857142857142857,0.625,0.4444444444444444,,0.17543859649122806,0.13636363636363635,0.16455696202531644,0.17647058823529413,0.16666666666666666,0.3225806451612903,0.8,0.8888888888888888,0.5483870967741935,0.35294117647058826,0.375,0.25,0.25,,,,,,,,,,,,,,,0.25,0.5,,,0.3225806451612903,,0.4935285714285714,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.23529411764705882,,1.0,4.0,6.0,1.0,1.0,,0.05970149253731343,0.0759493670886076,,4.0,4.0,4.0,7.0,20.0,6.0,,,2.0,0.6666666666666666,0.8333333333333334,0.5714285714285714,0.16666666666666666,0.25,0.6666666666666666,0.5714285714285714,1.0,3.0,2.0,0.75,0.08695652173913043,,1.0,,,0.5,0.2727272727272727,0.045454545454545456,0.29411764705882354,,,1.0,2.0,1.0,False,2.0,0.06451612903225806,,2.0,1.0,1.0,1.0,0.1,0.058823529411764705,0.125,0.625,0.25,,,,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,6617.0,110,-14,222,220,103,63,442,8.0,27.0,254,7.0,3.0,8.0,2.0,7.0,1.0,103,19.083969465648853,0.22857142857142856,0.4888085714285713,0.5186958333333334,9.037037037037038,0.46396396396396394,36.0,4.0,6.0,2.0,2.0,5.0,13.0,5.0,,3.0,,,2.0,5.0,,1.0,1.0,2.0,14.0,2.0,8.0,12.0,46.0,,1.0,8.0,3.0,1.0,5.0,8.0,17.0,16.0,6.0,,5.0,2.0,5.0,5.0,1.0,10.0,6.0,3.0,10.0,17.0,14.0,,5.0,2.0,,,,17.0,,1.0,0.25,,0.2,0.25,0.5185185185185185,0.42857142857142855,0.4857142857142857,0.6,0.375,0.5476190476190477,0.5714285714285714,0.5,0.22857142857142856,0.0379746835443038,0.21428571428571427,0.08411214953271028,0.045454545454545456,0.16666666666666666,0.17142857142857143,0.6666666666666666,0.6666666666666666,0.37142857142857144,0.38461538461538464,0.4166666666666667,0.625,0.625,0.08571428571428572,,,,0.14285714285714285,0.4,0.4,1.0,,,,0.2,,,0.16666666666666666,1.0,0.16666666666666666,0.5,0.4,0.4,0.47847999999999996,0.125,0.15625,0.17391304347826086,0.3695652173913043,24.362499999999997,2.0,7.0,7.0,2.0,1.0,1.0,0.08536585365853659,0.0707070707070707,0.13157894736842105,,1.0,3.0,4.0,12.0,2.0,,,,0.42857142857142855,0.46153846153846156,0.75,,,,0.2,,5.0,4.0,0.625,0.03225806451612903,,1.0,1.0,1.0,0.3333333333333333,,0.08333333333333333,0.038461538461538464,0.05555555555555555,0.5,0.6,4.0,,False,1.0,0.037037037037037035,,2.0,2.0,,1.0,,0.07692307692307693,,0.75,,3.0,1.0,1.0,2.0,0.25,,,,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,3566.0,59,-14,120,119,65,56,239,5.0,10.0,134,5.0,2.0,5.0,,4.0,2.0,65,18.055555555555557,0.2777777777777778,0.47899999999999987,0.48279999999999995,11.959999999999999,0.5416666666666666,22.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,4.0,,,2.0,4.0,,,2.0,2.0,4.0,4.0,8.0,4.0,24.0,,,2.0,2.0,3.0,5.0,3.0,16.0,2.0,9.0,3.0,4.0,2.0,1.0,2.0,,5.0,5.0,6.0,11.0,12.0,6.0,,2.0,1.0,,,,16.0,2.0,0.75,0.5,,0.6,0.5,0.4,0.4,0.5555555555555556,1.0,0.65,0.5714285714285714,1.0,0.6666666666666666,0.4444444444444444,0.14285714285714285,0.35714285714285715,0.19642857142857142,0.09090909090909091,0.35714285714285715,0.16666666666666666,0.6666666666666666,1.0,0.1111111111111111,,,0.4,0.4,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,0.5,,,,,,,0.2,1.0,0.2,1.0,0.6111111111111112,0.5,,0.1,0.16666666666666666,0.08333333333333333,0.6666666666666666,24.825,1.0,,1.0,3.0,1.0,,,,,,,1.0,1.0,6.0,,1.0,1.0,,0.75,0.75,1.0,,,,,,3.0,3.0,0.6,0.16666666666666666,,,,2.0,,,,0.15384615384615385,,,1.0,4.0,,False,1.0,0.1,,,,,,0.3333333333333333,,,0.5,,3.0,,,,0.3,1.0,1.0,0.14285714285714285,0.3333333333333333,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,6245.0,104,-15,210,208,92,51,418,7.0,45.0,240,19.0,9.0,11.0,2.0,6.0,2.0,92,28.74493927125506,0.15217391304347827,0.45855434782608695,0.47454,6.944444444444445,0.4380952380952381,33.0,10.0,17.0,3.0,9.0,9.0,21.0,3.0,,,,,1.0,1.0,,,1.0,1.0,22.0,1.0,1.0,21.0,68.0,,,14.0,7.0,1.0,1.0,16.0,33.0,26.0,,3.0,1.0,1.0,9.0,13.0,3.0,30.0,8.0,21.0,30.0,43.0,30.0,2.0,12.0,4.0,5.0,1.0,5.0,33.0,1.0,,1.0,,1.0,1.0,0.4888888888888889,0.3684210526315789,0.5108695652173914,0.625,0.425,0.5666666666666667,0.6363636363636364,0.532258064516129,0.021739130434782608,0.2916666666666667,0.27586206896551724,0.2871287128712871,0.2631578947368421,0.28,0.3695652173913043,0.5882352941176471,0.7142857142857143,0.45652173913043476,0.42857142857142855,0.45,0.42857142857142855,0.42857142857142855,,,,,0.021739130434782608,1.0,1.0,,,,,,,,0.45,0.3333333333333333,0.05,1.0,0.391304347826087,1.0,0.5358285714285714,0.21428571428571427,0.21818181818181817,0.20588235294117646,0.4852941176470588,24.2,1.0,12.0,13.0,2.0,2.0,,0.15384615384615385,0.14130434782608695,0.1891891891891892,4.0,7.0,5.0,8.0,18.0,8.0,4.0,1.0,1.0,0.4090909090909091,0.5,0.625,0.07142857142857142,0.25,0.4444444444444444,0.875,0.5714285714285714,2.0,1.0,0.18181818181818182,0.3448275862068966,3.0,1.0,2.0,,0.5,0.15789473684210525,0.09090909090909091,0.25,0.10526315789473684,0.25,1.0,3.0,1.0,False,4.0,0.08888888888888889,,4.0,5.0,1.0,1.0,0.17647058823529413,0.047619047619047616,,0.2,,,1.0,4.0,,,,,,,3.0,1.0,4.0,0.8,
693,1610612750,Joe Smith,Joe Smith,693,MIN,2140.0,36,-31,72,74,36,14,146,1.0,3.0,98,1.0,1.0,1.0,1.0,3.0,1.0,36,10.0,0.3333333333333333,0.5218333333333334,0.606,6.266666666666667,0.5,9.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,7.0,9.0,,,6.0,1.0,,,2.0,4.0,2.0,,,,,,,,,,5.0,5.0,8.0,8.0,,3.0,1.0,1.0,1.0,1.0,4.0,,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6428571428571429,1.0,1.0,,0.20833333333333334,,0.14705882352941177,0.2857142857142857,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.6666666666666666,,0.606,0.5,0.5,0.6666666666666666,0.4444444444444444,,,2.0,3.0,,,1.0,0.08,0.0967741935483871,0.07692307692307693,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,0.16666666666666666,,,1.0,1.0,,,,0.2727272727272727,,,,,,0.25,,,,,,,,False,1.0,0.3333333333333333,,4.0,,,,0.5,,0.3333333333333333,,,,,,,,,,,,,,,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,1629.0,27,6,55,54,29,35,109,,10.0,59,1.0,2.0,2.0,,4.0,1.0,29,20.8955223880597,,0.52166,0.4536,3.12,0.5272727272727272,10.0,3.0,6.0,,,2.0,4.0,,,,,,,,,,,,5.0,,,3.0,13.0,,,6.0,,,,2.0,2.0,6.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,6.0,5.0,1.0,3.0,,,,,2.0,1.0,,,,,,0.5,,0.5,0.6,,0.5416666666666666,0.6,0.5,,0.058823529411764705,,0.04,,,0.6,0.5,0.75,0.4,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.6,,0.56685,0.25,0.25,0.46153846153846156,0.15384615384615385,,,4.0,5.0,,,1.0,0.19047619047619047,0.18518518518518517,0.1111111111111111,2.0,4.0,3.0,5.0,4.0,6.0,,,1.0,0.4,1.0,0.6,0.16666666666666666,,0.5,0.8,0.5,,,,,,,2.0,,,0.3333333333333333,,0.14285714285714285,1.0,,,,,False,3.0,0.3,,,,1.0,,0.3333333333333333,0.25,0.25,0.3333333333333333,,,,,,,,,,,,,,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,6476.0,108,-6,216,215,97,61,431,11.0,26.0,243,14.0,3.0,9.0,,10.0,1.0,97,19.215686274509807,0.3055555555555556,0.5173999999999999,0.503795,10.215384615384616,0.44907407407407407,35.0,4.0,9.0,3.0,5.0,1.0,6.0,5.0,1.0,2.0,,,2.0,8.0,,,1.0,5.0,10.0,3.0,10.0,10.0,39.0,,,4.0,6.0,2.0,6.0,4.0,22.0,14.0,6.0,3.0,8.0,2.0,14.0,16.0,5.0,34.0,3.0,9.0,12.0,13.0,12.0,,3.0,1.0,,,,22.0,5.0,0.6666666666666666,0.3,,0.3333333333333333,0.3,0.38461538461538464,0.42857142857142855,0.4027777777777778,0.6666666666666666,0.45,0.45,0.6666666666666666,0.4772727272727273,0.2777777777777778,0.11392405063291139,0.10714285714285714,0.11214953271028037,0.045454545454545456,0.08,0.25,0.4444444444444444,0.5714285714285714,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.45454545454545453,0.45454545454545453,0.05555555555555555,0.5,0.5,1.0,0.2222222222222222,0.25,0.25,0.5,,,,,,,0.25,0.6,0.25,0.2,0.5277777777777778,0.25,0.44813333333333333,0.07692307692307693,0.10344827586206896,0.10256410256410256,0.5641025641025641,24.5,4.0,1.0,1.0,3.0,2.0,,0.0125,0.010416666666666666,,1.0,1.0,2.0,3.0,6.0,2.0,2.0,2.0,,0.3,0.3333333333333333,0.6666666666666666,,,,0.3333333333333333,1.0,6.0,4.0,0.6666666666666666,0.1935483870967742,,,,1.0,,0.05555555555555555,,0.07692307692307693,,0.3333333333333333,0.4,8.0,,False,2.0,0.07692307692307693,,,5.0,,2.0,0.2222222222222222,,,0.25,,1.0,2.0,,,0.05,1.0,,,1.0,,,,,4.0
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,82.0,1,-4,2,2,2,2,4,,,5,,,,1.0,1.0,,2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
417,1610612750,Sam Mitchell,Sam Mitchell,417,MIN,1993.0,33,4,64,65,17,5,129,6.0,9.0,68,1.0,,,2.0,5.0,,17,12.987012987012987,0.6666666666666666,0.4442111111111111,0.4122,14.91111111111111,0.265625,11.0,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,3.0,,,2.0,8.0,,,,,,,,,,,,,,3.0,3.0,2.0,6.0,,2.0,2.0,2.0,2.0,,1.0,,1.0,,1.0,,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.4,,,,0.07407407407407407,,0.05555555555555555,,,0.1111111111111111,1.0,1.0,0.2222222222222222,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,0.1,0.1,,,,,,,1.0,1.0,1.0,,,,,,,,6.0,,,,,1.0,1.0,,,,,,,,,,0.1111111111111111,,,,,,,,0.1,,,1.0,,1.0,False,1.0,0.1111111111111111,,,1.0,,,,0.5,,1.0,,,,,,,,,,,1.0,,,,
