EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,FTOffRebounds,Travels,SecondChanceTurnovers,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,15965.0,266,-23.0,477,475,151,143,63,952,11.0,32.0,1.0,2.0,4.0,13.0,4.0,11.0,7.0,27.0,3.0,6.0,1.0,2.0,8.0,29.0,2.0,3.0,1.0,9.0,22.0,70,11.0,35.0,10.0,87.0,459,5.0,13.0,2.0,3.0,16.0,7.0,20.0,2.0,11.0,4.0,24.0,12.0,32.0,33.0,2.0,1.0,28.0,8.0,6.0,18.0,12.0,30.0,6.0,6.0,12.0,2.0,4.0,72.0,5.0,6.0,11.0,1.0,18.0,5.0,23.0,3.0,6.0,2.0,4.0,8.0,1.0,6.0,4.0,2.0,2.0,12.0,5.0,7.0,22.0,1.0,1.0,12.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,24.0,151,3.0,0.2727272727272727,0.2857142857142857,1.0,0.3142857142857143,0.6666666666666666,0.18181818181818182,0.3235294117647059,0.3142857142857143,0.38461538461538464,0.35,0.36666666666666664,0.5,0.3225806451612903,0.39545454545454545,0.5,0.36363636363636365,0.3333333333333333,0.08571428571428572,0.15625,0.09090909090909091,22.181818181818183,0.6666666666666666,0.2,0.05612244897959184,0.02617801047120419,0.11538461538461539,0.06854838709677419,0.019455252918287938,0.05970149253731343,0.012658227848101266,0.03076923076923077,0.043478260869565216,0.08235294117647059,0.14285714285714285,0.058823529411764705,0.047619047619047616,1.0,0.3047619047619048,0.34375,0.4074074074074074,0.18181818181818182,0.10476190476190476,0.36363636363636365,0.4,0.25,0.2571428571428571,0.25925925925925924,0.25925925925925924,0.42857142857142855,0.05714285714285714,0.5,0.5,1.0,0.2761904761904762,0.27586206896551724,0.27586206896551724,1.0,0.125,0.5,0.1875,0.6666666666666666,1.0,0.41935483870967744,0.3076923076923077,0.06451612903225806,0.5,0.2903225806451613,0.1111111111111111,0.638095238095238,0.2857142857142857,0.48005436893203884,0.39794666666666667,0.47751551724137936,0.045871559633027525,0.06756756756756757,0.1839080459770115,0.27586206896551724,8.511428571428574,27.582857142857144,0.3165618448637317,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,24479.0,408,-37.0,724,727,195,204,93,1451,24.0,47.0,9.0,23.0,6.0,13.0,3.0,10.0,1.0,2.0,,,,,,,,,,,28.0,59,,,17.0,73.0,710,9.0,26.0,,,25.0,8.0,16.0,,,6.0,22.0,32.0,24.0,,18.0,,,,6.0,9.0,3.0,12.0,,3.0,6.0,,3.0,27.0,31.0,19.0,92.0,2.0,113.0,48.0,161.0,1.0,19.0,13.0,6.0,10.0,1.0,4.0,9.0,1.0,6.0,19.0,6.0,13.0,24.0,2.0,2.0,39.0,3.0,16.0,5.0,26.0,2.0,26.0,9.0,22.0,195,,0.5714285714285714,0.8421052631578947,,,,,,0.4745762711864407,0.34615384615384615,0.5,0.4745762711864407,0.34615384615384615,0.5,0.474025974025974,0.390625,0.4583333333333333,,0.1016949152542373,0.1276595744680851,,11.58021712907117,0.5263157894736842,0.18181818181818182,0.30564784053156147,0.12109375,0.2235294117647059,0.28756476683937826,0.1260053619302949,0.10344827586206896,0.1262135922330097,0.19791666666666666,0.3287671232876712,0.3712121212121212,0.1875,0.3333333333333333,0.041666666666666664,0.34615384615384615,0.7966101694915254,0.5106382978723404,0.5853658536585366,0.5416666666666666,0.1694915254237288,0.3,0.3,1.0,0.03389830508474576,0.5,0.5,,,,,,,,,,0.8846153846153846,0.391304347826087,,,,0.8125,0.46153846153846156,,,,,0.7966101694915254,,0.529742372881356,0.5253105263157893,0.5097499999999999,0.2222222222222222,0.2222222222222222,0.3424657534246575,0.3013698630136986,2.188135593220339,,0.26933701657458564,7.0,16.0,1.0,1.0,4.0,22.0,2.0,1.0,1.0,1.0,1.0,0.03225806451612903,0.13675213675213677,0.13636363636363635,0.14102564102564102,0.1282051282051282,,,,,,,,,,True,,,,,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,2261.0,38,-2.0,66,65,27,21,7,131,1.0,1.0,,,,,1.0,4.0,,,,,,,,,,,,,2.0,5,,,5.0,9.0,69,,,,,,,,,,4.0,4.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,2.0,2.0,1.0,5.0,2.0,7.0,,,,,2.0,,1.0,1.0,1.0,1.0,3.0,2.0,5.0,7.0,,,8.0,,2.0,2.0,1.0,,1.0,,4.0,27,,0.5,0.5,,,,,,0.4,,,0.4,,,0.5,,0.6666666666666666,,0.4,,0.5,16.438356164383563,0.6666666666666666,0.5,0.058823529411764705,,0.3333333333333333,0.1,0.09090909090909091,,,,0.2,,0.5,,,,0.2,1.0,1.0,1.0,0.8,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.42518,,,0.2857142857142857,0.2857142857142857,,0.4444444444444444,6.720000000000001,,0.4090909090909091,,2.0,,,,1.0,,,,,,,0.3333333333333333,,0.25,0.5,,,,,,,,,,True,,,,,,
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,20382.0,340,-22.0,603,607,152,167,77,1210,5.0,11.0,1.0,2.0,1.0,4.0,5.0,19.0,12.0,31.0,2.0,12.0,,,11.0,27.0,,1.0,3.0,6.0,22.0,61,13.0,39.0,23.0,106.0,585,2.0,3.0,1.0,2.0,9.0,1.0,13.0,3.0,6.0,9.0,20.0,24.0,20.0,36.0,,,27.0,11.0,2.0,14.0,10.0,24.0,7.0,3.0,7.0,3.0,4.0,58.0,2.0,3.0,14.0,1.0,18.0,3.0,21.0,1.0,16.0,9.0,7.0,11.0,5.0,6.0,6.0,1.0,5.0,17.0,4.0,10.0,22.0,1.0,,28.0,,12.0,2.0,16.0,3.0,16.0,6.0,20.0,152,2.0,0.5454545454545454,0.5454545454545454,0.9230769230769231,0.3333333333333333,0.5,0.5,0.3333333333333333,0.36065573770491804,0.6666666666666666,0.07692307692307693,0.415,0.7,0.2894736842105263,0.4649122807017544,0.75,0.4166666666666667,0.39,0.03278688524590164,0.09090909090909091,,19.013062409288825,0.6470588235294118,0.14285714285714285,0.05714285714285714,0.009259259259259259,0.039473684210526314,0.0529595015576324,0.00946372239747634,,0.010638297872340425,0.025,0.05,0.08571428571428572,0.03389830508474576,0.058823529411764705,0.015873015873015872,0.375,0.11,0.45454545454545453,0.5,0.6,0.19,0.2631578947368421,0.2631578947368421,0.2,0.31,0.3870967741935484,0.4,0.6666666666666666,0.12,0.16666666666666666,0.16666666666666666,1.0,0.27,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.4,0.5,0.2,,,0.21052631578947367,0.25,,,0.3157894736842105,0.5,0.5,0.4074074074074074,0.46754150000000005,0.4872,0.4416868421052631,0.10714285714285714,0.1643835616438356,0.08490566037735849,0.18867924528301888,12.109836065573772,25.258974358974363,0.25207296849087896,2.0,1.0,,,2.0,10.0,3.0,,,,,,0.009900990099009901,0.019230769230769232,0.015151515151515152,,1.0,1.0,3.0,0.03225806451612903,1.0,0.2,1.0,1.0,,True,,,,,,
711,1610612765,Jerry Stackhouse,Jerry Stackhouse,711,DET,19763.0,329,-18.0,589,592,171,181,81,1181,17.0,36.0,1.0,7.0,7.0,13.0,8.0,23.0,6.0,47.0,8.0,21.0,3.0,5.0,8.0,27.0,2.0,3.0,3.0,8.0,31.0,106,16.0,48.0,48.0,158.0,576,3.0,12.0,5.0,6.0,29.0,9.0,25.0,6.0,13.0,16.0,52.0,28.0,34.0,42.0,,,27.0,8.0,13.0,24.0,14.0,38.0,10.0,4.0,9.0,4.0,11.0,90.0,8.0,10.0,18.0,,28.0,9.0,37.0,2.0,5.0,5.0,,16.0,3.0,9.0,10.0,1.0,7.0,26.0,8.0,9.0,22.0,,5.0,55.0,8.0,25.0,5.0,6.0,,6.0,3.0,52.0,171,3.0,0.45161290322580644,0.45161290322580644,0.875,0.3333333333333333,0.8333333333333334,0.46153846153846156,0.3333333333333333,0.29245283018867924,0.25,0.36,0.35714285714285715,0.5833333333333334,0.47368421052631576,0.4431818181818182,0.6666666666666666,0.5652173913043478,0.3116883116883117,0.12264150943396226,0.1388888888888889,0.13043478260869565,29.618768328445746,0.6153846153846154,,0.07627118644067797,0.036036036036036036,0.14285714285714285,0.0915032679738562,0.025477707006369428,0.04054054054054054,0.03225806451612903,0.03896103896103896,0.07142857142857142,0.10679611650485436,0.11320754716981132,0.23529411764705882,0.021505376344086023,0.5,0.23376623376623376,0.4722222222222222,0.5483870967741935,0.5294117647058824,0.14935064935064934,0.34782608695652173,0.4,0.25,0.3051948051948052,0.1276595744680851,0.14285714285714285,0.5,0.13636363636363635,0.38095238095238093,0.38095238095238093,1.0,0.17532467532467533,0.2962962962962963,0.2962962962962963,0.75,0.3888888888888889,0.14285714285714285,0.16666666666666666,0.6666666666666666,1.0,0.34210526315789475,0.5384615384615384,0.13157894736842105,0.6,0.21052631578947367,0.375,0.5454545454545454,0.2962962962962963,0.48918311688311694,0.511903125,0.5008736842105264,0.14619883040935672,0.2032520325203252,0.18354430379746836,0.3291139240506329,9.701886792452829,24.985416666666666,0.2903225806451613,8.0,,1.0,1.0,,4.0,2.0,,,,,0.037037037037037035,,0.03636363636363636,,,3.0,3.0,6.0,0.10638297872340426,1.0,0.16666666666666666,1.0,1.0,3.0,True,,,,,,
468,1610612765,Jon Barry,Jon Barry,468,DET,7066.0,118,-20.0,208,209,53,61,27,417,2.0,5.0,1.0,1.0,,1.0,,1.0,6.0,11.0,3.0,4.0,2.0,3.0,8.0,21.0,,,,2.0,8.0,17,11.0,25.0,4.0,53.0,211,1.0,1.0,,,2.0,3.0,5.0,2.0,5.0,2.0,14.0,10.0,6.0,27.0,,,21.0,8.0,2.0,10.0,5.0,15.0,2.0,3.0,7.0,1.0,2.0,35.0,3.0,3.0,7.0,,10.0,3.0,13.0,1.0,3.0,2.0,1.0,9.0,2.0,4.0,5.0,1.0,5.0,14.0,4.0,2.0,8.0,1.0,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,14.0,53,2.0,0.625,0.625,0.8181818181818182,0.44,,0.4,0.44,0.47058823529411764,1.0,0.6,0.5833333333333334,1.0,0.6,0.5909090909090909,1.0,0.6363636363636364,0.5952380952380952,0.11764705882352941,0.2,1.0,24.369747899159666,0.6428571428571429,,0.07777777777777778,0.04411764705882353,0.14285714285714285,0.09009009009009009,0.02857142857142857,0.03571428571428571,,0.029411764705882353,0.13636363636363635,0.08823529411764706,0.07142857142857142,0.2857142857142857,0.047619047619047616,1.0,0.11904761904761904,0.4,0.5,1.0,0.023809523809523808,,,,0.2619047619047619,0.5454545454545454,0.5454545454545454,0.5,0.09523809523809523,0.75,0.75,1.0,0.5,0.38095238095238093,0.38095238095238093,0.75,1.0,1.0,,,,0.1,,0.3,0.6666666666666666,0.2,,0.7142857142857143,0.38095238095238093,0.47404166666666675,0.5395,0.44700000000000006,0.023255813953488372,0.05555555555555555,0.03773584905660377,0.2641509433962264,12.435294117647059,26.236,0.2548076923076923,,,,,2.0,,,,,,,,,0.11764705882352941,,,,,6.0,,1.0,,,,1.0,True,,,,,,
688,1610612765,Michael Curry,Michael Curry,688,DET,11802.0,197,-43.0,346,348,34,51,35,694,5.0,6.0,,,,,,,12.0,19.0,1.0,4.0,,,1.0,4.0,,1.0,,,17.0,25,2.0,8.0,6.0,46.0,339,,1.0,,2.0,,2.0,2.0,,,,4.0,32.0,2.0,6.0,,,4.0,1.0,,6.0,3.0,9.0,2.0,1.0,1.0,1.0,4.0,21.0,,4.0,8.0,,12.0,,12.0,,3.0,2.0,1.0,3.0,1.0,1.0,2.0,,2.0,5.0,,8.0,27.0,5.0,1.0,9.0,1.0,5.0,,,,,,4.0,34,1.0,0.9411764705882353,0.9411764705882353,1.0,0.25,,,0.25,0.68,,1.0,0.6060606060606061,,1.0,0.6216216216216216,,1.0,0.24242424242424243,,,,10.880829015544041,0.6,,0.058394160583941604,,0.08888888888888889,0.06593406593406594,,,,0.1282051282051282,0.034482758620689655,0.028985507246376812,0.09375,0.07692307692307693,,,0.18181818181818182,0.8333333333333334,0.8333333333333334,0.8,,,,,0.5757575757575758,0.631578947368421,0.631578947368421,1.0,0.12121212121212122,0.25,0.25,1.0,0.12121212121212122,0.25,0.25,1.0,,,0.3333333333333333,,,,,,,,,0.42424242424242425,0.25,0.4948454545454546,0.623025,0.3917,0.13513513513513514,0.1724137931034483,,0.08695652173913043,14.416000000000002,24.1625,0.09826589595375723,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,True,,,,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,12163.0,203,-6.0,360,360,148,131,52,720,21.0,34.0,3.0,4.0,10.0,16.0,18.0,37.0,4.0,12.0,,2.0,,,,,,,,,43.0,83,,2.0,24.0,110.0,350,5.0,9.0,,,12.0,16.0,26.0,,,13.0,45.0,54.0,32.0,,4.0,,,,5.0,8.0,,8.0,,,4.0,1.0,3.0,16.0,9.0,6.0,16.0,2.0,24.0,11.0,35.0,2.0,7.0,6.0,1.0,6.0,3.0,3.0,13.0,1.0,3.0,19.0,7.0,5.0,25.0,3.0,8.0,32.0,4.0,15.0,3.0,2.0,,2.0,1.0,45.0,148,5.0,0.627906976744186,0.6585365853658537,,,,,,0.5180722891566265,0.5555555555555556,0.6153846153846154,0.5058823529411764,0.5555555555555556,0.6153846153846154,0.5555555555555556,0.6,0.6617647058823529,0.023529411764705882,0.060240963855421686,0.029411764705882353,0.10810810810810811,28.16229116945107,0.3157894736842105,0.2,0.09937888198757763,0.07964601769911504,0.16216216216216217,0.1111111111111111,0.06358381502890173,0.08163265306122448,0.10344827586206896,0.06,0.09523809523809523,0.13043478260869565,0.2,,0.05405405405405406,0.5,0.4,0.6176470588235294,0.6363636363636364,0.7619047619047619,0.43529411764705883,0.4864864864864865,0.5454545454545454,0.3888888888888889,0.1411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.023529411764705882,,,,,,,,0.4444444444444444,0.75,,,,0.6153846153846154,0.625,,,,,0.4235294117647059,,0.46924117647058833,0.5166999999999999,0.5057653846153847,0.15625,0.1595744680851064,0.10909090909090909,0.4090909090909091,6.650602409638554,23.75,0.4111111111111111,2.0,2.0,,1.0,2.0,1.0,1.0,,,,,,0.03333333333333333,0.05714285714285714,0.024390243902439025,0.05263157894736842,,,,,0.3333333333333333,,,,,True,,,,,,
1800,1610612765,Damon Jones,Damon Jones,1800,DET,8514.0,142,-14.0,247,252,44,61,30,499,1.0,4.0,,,1.0,2.0,,,1.0,3.0,3.0,10.0,1.0,3.0,5.0,15.0,,,1.0,3.0,2.0,7,8.0,25.0,3.0,31.0,251,,,1.0,1.0,3.0,2.0,3.0,2.0,6.0,,10.0,2.0,2.0,21.0,,,15.0,5.0,1.0,9.0,8.0,17.0,8.0,,4.0,2.0,3.0,42.0,,3.0,9.0,1.0,13.0,1.0,14.0,,5.0,3.0,2.0,4.0,1.0,1.0,2.0,,3.0,6.0,2.0,2.0,13.0,1.0,1.0,4.0,,2.0,,,,,,10.0,44,1.0,0.5,0.5,0.875,0.32,1.0,0.3333333333333333,0.32,0.2857142857142857,,0.6666666666666666,0.4375,1.5,0.5555555555555556,0.45588235294117646,1.5,0.5555555555555556,0.78125,0.14285714285714285,0.25,,14.336917562724015,0.6666666666666666,0.16666666666666666,0.08571428571428572,,0.09090909090909091,0.08695652173913043,0.008620689655172414,,,0.06451612903225806,0.1111111111111111,0.0851063829787234,0.06896551724137931,0.25,,,0.125,0.25,0.3333333333333333,,,,,,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.3125,0.3,0.3,1.0,0.46875,0.3333333333333333,0.3333333333333333,0.8,,,,,,0.2222222222222222,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.90625,0.3333333333333333,0.488240625,0.66705,0.4884166666666666,0.058823529411764705,0.2222222222222222,0.0967741935483871,0.3225806451612903,9.442857142857141,25.228,0.17813765182186234,,1.0,,,,,,,,,,,0.0196078431372549,,0.02857142857142857,,1.0,1.0,3.0,,,1.0,1.0,1.0,,True,,,,,,
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,1712.0,29,31.0,54,53,24,26,5,107,7.0,8.0,,,5.0,5.0,,,,1.0,1.0,1.0,,,2.0,3.0,,,2.0,3.0,7.0,9,3.0,4.0,3.0,26.0,49,,,1.0,1.0,3.0,5.0,6.0,2.0,3.0,1.0,17.0,2.0,12.0,9.0,,,3.0,2.0,,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,,,1.0,,1.0,,1.0,,,,,2.0,,2.0,,,,2.0,1.0,1.0,3.0,,,5.0,,,1.0,,,,,17.0,24,2.0,0.14285714285714285,0.14285714285714285,1.0,0.75,1.0,0.6666666666666666,0.75,0.7777777777777778,,0.8333333333333334,0.8846153846153846,1.5,0.8888888888888888,0.8666666666666667,1.5,0.85,0.3076923076923077,,,,28.8135593220339,1.0,,0.07692307692307693,,,0.058823529411764705,,,,,,0.125,,,,,0.6153846153846154,0.875,0.875,0.14285714285714285,,,,,0.07692307692307693,,,,0.07692307692307693,1.0,1.0,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.5555555555555556,1.0,,,0.3333333333333333,0.6666666666666666,0.9230769230769231,0.6666666666666666,0.5043538461538462,0.59805,0.45026111111111117,0.07142857142857142,,0.11538461538461539,0.6538461538461539,2.1666666666666665,27.299999999999997,0.4444444444444444,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,False,1.0,0.2,,,,
