EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyFG2M,Fg2aBlocked,FTDefRebounds,LostBallSteals,PenaltyTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,NonShootingFoulsDrawn,BlockedShortMidRange,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,Clear Path Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3FGM,LongMidRangePctBlocked,OffCorner3ReboundPct,PenaltyArc3Accuracy,3SecondViolations,Corner3PctAssisted,on,HeaveAttempts
1601,1610612762,Rusty LaRue,Rusty LaRue,1601,UTA,2181.0,36,-22.0,72,75,37.0,39.0,9,147,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,2.0,4.0,10.0,91,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,37.0,3.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,0.2857142857142857,0.5,0.45454545454545453,0.3333333333333333,0.3,0.45454545454545453,0.3333333333333333,0.3,0.36363636363636365,14.117647058823529,0.13333333333333333,0.1111111111111111,0.09090909090909091,0.3333333333333333,0.125,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,0.45454545454545453,0.2,0.2,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.2,1.0,0.4,0.45454545454545453,0.3333333333333333,0.44618181818181823,0.48995,0.40459999999999996,0.2,0.3,15.414285714285715,24.025,0.5138888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,1951.0,33,13.0,62,60,16.0,17.0,11,122,1.0,2.0,,,4.0,1.0,3.0,,1.0,,1.0,,1.0,,1.0,3.0,9.0,,2.0,6.0,49,1.0,1.0,,2.0,3.0,,2.0,2.0,6.0,,,1.0,,2.0,,2.0,,,2.0,,4.0,,1.0,1.0,2.0,,,1.0,1.0,4.0,2.0,16.0,,1.0,1.0,,,,,0.3333333333333333,1.0,0.2727272727272727,1.0,0.2,0.25,1.0,0.2,0.18181818181818182,17.808219178082194,,,,,,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,,,0.09090909090909091,,,,,,,,0.2,,0.2,0.36363636363636365,,0.4401090909090909,0.4165,0.39368000000000003,0.3333333333333333,0.3333333333333333,9.911111111111111,24.1,0.25806451612903225,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2222222222222222,0.5,0.5,1.0,0.25,0.5,1.0,0.08333333333333333,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,6806.0,113,,207,209,62.0,64.0,28,416,9.0,14.0,1.0,2.0,4.0,2.0,6.0,,,,,,3.0,,,11.0,24.0,,3.0,32.0,219,1.0,2.0,,3.0,3.0,,,5.0,16.0,,,3.0,,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,10.0,11.0,14.0,7.0,3.0,,1.0,6.0,9.0,5.0,62.0,3.0,0.7272727272727273,0.8,,,,,0.4583333333333333,0.5,0.4074074074074074,0.5,0.3333333333333333,0.48484848484848486,0.5,0.5,0.1111111111111111,16.25,0.125,0.10784313725490197,0.034482758620689655,0.05263157894736842,0.25,0.5185185185185185,0.6428571428571429,0.75,0.6666666666666666,0.14814814814814814,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,,,,0.1111111111111111,,,,1.0,0.5,,,,,,0.6296296296296297,,0.5248462962962963,0.5882000000000001,0.5369,0.09375,0.15625,6.108333333333333,24.366666666666664,0.2995169082125604,,1.0,3.0,,4.0,2.0,,12.0,5.0,8.0,6.0,8.0,3.0,0.3333333333333333,0.125,0.25,,0.375,,,,0.15625,0.1724137931034483,1.0,2.0,10.0,1.0,3.0,6.0,2.0,3.0,1.0,3.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,0.14285714285714285,0.8333333333333334,0.037037037037037035,0.045454545454545456,0.03260869565217391,0.05,0.043478260869565216,0.02631578947368421,0.14285714285714285,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,
252,1610612762,Karl Malone,Karl Malone,252,UTA,9763.0,163,-13.0,303,301,104.0,110.0,47,604,12.0,18.0,1.0,2.0,7.0,16.0,47.0,,,,,,1.0,,,30.0,72.0,,1.0,80.0,317,2.0,5.0,,10.0,22.0,,,28.0,50.0,,,1.0,,15.0,3.0,18.0,3.0,,6.0,8.0,39.0,18.0,27.0,30.0,5.0,2.0,2.0,3.0,11.0,11.0,28.0,104.0,1.0,0.8333333333333334,0.8333333333333334,,,,,0.4166666666666667,0.4,0.410958904109589,0.4,0.45454545454545453,0.45930232558139533,0.5555555555555556,0.5185185185185185,0.0136986301369863,27.17086834733894,0.17142857142857143,0.16666666666666666,0.05555555555555555,0.3333333333333333,0.16666666666666666,0.2465753424657534,0.6666666666666666,0.7058823529411765,0.8333333333333334,0.0958904109589041,0.6438356164383562,0.3404255319148936,0.3404255319148936,0.875,,,,0.0136986301369863,,,,0.4,0.5,1.0,,,,,0.2602739726027397,,0.4446684931506849,0.4856,0.4654636363636364,0.125,0.35,12.802777777777779,23.9,0.3432343234323432,2.0,10.0,1.0,4.0,3.0,4.0,1.0,28.0,12.0,3.0,2.0,3.0,,0.45454545454545453,0.013888888888888888,,0.6666666666666666,,0.2857142857142857,0.2857142857142857,0.5,0.14285714285714285,0.14457831325301204,4.0,7.0,20.0,6.0,8.0,10.0,,2.0,5.0,3.0,8.0,6.0,2.0,,1.0,5.0,2.0,1.0,0.05555555555555555,0.7272727272727273,0.015873015873015872,0.15151515151515152,0.02,0.06666666666666667,,,0.18181818181818182,0.3181818181818182,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.041666666666666664,0.05263157894736842,0.13636363636363635,0.023809523809523808,,,,,,,,,,,,,,,True,
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,3478.0,58,-16.0,109,110,48.0,50.0,18,219,6.0,9.0,2.0,5.0,4.0,,,,,,,,,,,7.0,13.0,,,15.0,121,2.0,5.0,,5.0,5.0,,,9.0,10.0,,,,,2.0,,2.0,,,2.0,,4.0,7.0,8.0,19.0,2.0,1.0,,,3.0,12.0,9.0,48.0,2.0,0.7142857142857143,1.0,,,,,0.5384615384615384,0.4,0.5384615384615384,0.4,0.8,0.5,0.4166666666666667,0.6428571428571429,,13.846153846153845,0.17073170731707318,0.1509433962264151,0.2727272727272727,0.1,0.15,0.6923076923076923,0.6666666666666666,0.75,0.6666666666666666,0.3076923076923077,,,,,,,,,,,,1.0,0.4,,,,,,0.6923076923076923,,0.49788461538461537,0.5723250000000001,0.51636,0.3333333333333333,0.6,3.030769230769231,,0.44036697247706424,1.0,4.0,1.0,,1.0,1.0,,4.0,2.0,6.0,4.0,6.0,5.0,0.8,0.07692307692307693,,,0.8333333333333334,0.25,0.25,1.0,0.13333333333333333,0.13333333333333333,4.0,4.0,1.0,1.0,1.0,4.0,4.0,9.0,1.0,11.0,3.0,2.0,1.0,,,8.0,,2.0,0.1111111111111111,1.0,0.1956521739130435,0.08333333333333333,0.19230769230769232,0.23076923076923078,0.1,0.21739130434782608,0.16666666666666666,0.8,1.0,,1.0,,,,,1.0,0.16666666666666666,0.25,,,1.0,2.0,0.14285714285714285,,,,,,,,,,,,True,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,1464.0,24,9.0,53,50,26.0,26.0,12,103,4.0,4.0,1.0,1.0,,,2.0,,,,,,2.0,,2.0,4.0,6.0,,2.0,12.0,44,1.0,2.0,,2.0,2.0,,2.0,1.0,6.0,,,2.0,,1.0,1.0,2.0,1.0,,,1.0,5.0,3.0,4.0,8.0,,,,2.0,3.0,4.0,1.0,26.0,2.0,0.75,1.0,,,,,0.6666666666666666,0.5,0.5,0.5,,0.6,0.5,0.1,0.25,19.402985074626866,0.2,0.19047619047619047,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.75,,0.25,,,,,,,0.25,,,,0.5,1.0,,,,,0.5,0.75,,0.50548125,0.46040000000000003,0.3894625,0.16666666666666666,0.08333333333333333,5.533333333333334,24.35,0.49056603773584906,,,,,,1.0,,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,0.2222222222222222,0.2857142857142857,,,4.0,,1.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,,,2.0,1.0,1.0,,,0.3333333333333333,0.21052631578947367,0.16666666666666666,0.14285714285714285,,0.5,0.2,1.0,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,0.5,0.5,,,,,,,True,
304,1610612762,John Stockton,John Stockton,304,UTA,7714.0,129,7.0,235,231,70.0,71.0,40,466,1.0,5.0,,,8.0,10.0,17.0,,,,,2.0,7.0,2.0,5.0,16.0,30.0,2.0,7.0,50.0,232,1.0,3.0,2.0,2.0,10.0,1.0,5.0,23.0,10.0,3.0,3.0,7.0,2.0,31.0,3.0,34.0,2.0,1.0,16.0,13.0,71.0,8.0,11.0,14.0,11.0,7.0,1.0,5.0,8.0,14.0,23.0,70.0,2.0,0.3125,0.3125,0.5,0.2857142857142857,0.2,0.2857142857142857,0.5333333333333333,0.3333333333333333,0.5135135135135135,0.2,0.5,0.5714285714285714,0.2,0.6052631578947368,0.1891891891891892,17.98561151079137,0.10526315789473684,0.10576923076923077,0.12,0.08333333333333333,0.1111111111111111,0.13513513513513514,0.2,0.25,,0.21621621621621623,0.4594594594594595,0.5882352941176471,0.625,0.5,,,,0.1891891891891892,0.2857142857142857,0.2857142857142857,0.5,,,,0.4,,,0.3333333333333333,0.32432432432432434,0.2857142857142857,0.43093571428571426,0.39163333333333333,0.41920714285714283,0.04,0.46,12.946666666666667,30.614285714285717,0.2978723404255319,5.0,6.0,3.0,,4.0,2.0,3.0,12.0,2.0,,,,,0.6,0.1,0.125,,,0.625,0.7142857142857143,,0.05128205128205128,0.0625,,2.0,12.0,,8.0,22.0,,1.0,3.0,3.0,3.0,3.0,,,1.0,5.0,3.0,,0.2,0.375,0.010638297872340425,0.10714285714285714,0.02631578947368421,,0.034482758620689655,,0.2,0.13333333333333333,,2.0,2.0,,,,2.0,,0.1,0.058823529411764705,0.05555555555555555,,,,,,1.0,,,,1.0,0.058823529411764705,0.3333333333333333,0.2,,,True,
923,1610612762,Donyell Marshall,Donyell Marshall,923,UTA,5762.0,96,14.0,187,182,91.0,96.0,28,369,6.0,11.0,2.0,5.0,13.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,,3.0,14.0,30.0,3.0,5.0,49.0,183,2.0,6.0,,12.0,13.0,3.0,4.0,24.0,16.0,9.0,,3.0,2.0,8.0,,8.0,,,5.0,2.0,16.0,5.0,5.0,15.0,3.0,1.0,,2.0,3.0,5.0,24.0,91.0,3.0,0.5714285714285714,0.6153846153846154,1.0,0.6,0.75,0.6,0.4666666666666667,0.3333333333333333,0.5285714285714286,0.3333333333333333,0.6176470588235294,0.5833333333333334,0.6,0.631578947368421,0.14285714285714285,20.737327188940093,0.07692307692307693,0.05952380952380952,0.19047619047619047,,0.037037037037037035,0.3142857142857143,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.37142857142857144,0.17142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.05714285714285714,0.5,0.5,0.08571428571428572,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.4,,,0.058823529411764705,1.0,0.17647058823529413,0.45714285714285713,0.6666666666666666,0.46437857142857136,0.49642,0.5117705882352942,0.24489795918367346,0.4897959183673469,7.013333333333334,24.380000000000003,0.48663101604278075,6.0,6.0,3.0,,2.0,2.0,,16.0,9.0,6.0,4.0,6.0,2.0,0.46153846153846156,0.1,0.07692307692307693,,0.3333333333333333,0.46153846153846156,0.5,0.3333333333333333,0.21428571428571427,0.24324324324324326,5.0,9.0,12.0,8.0,3.0,12.0,2.0,7.0,,10.0,1.0,1.0,,,1.0,1.0,,2.0,0.18181818181818182,0.3333333333333333,0.09722222222222222,,0.10227272727272728,0.2777777777777778,,0.05714285714285714,,0.5294117647058824,0.5555555555555556,1.0,2.0,,,2.0,,,0.125,0.16666666666666666,,,1.0,,0.125,,,,,,2.0,,,0.6666666666666666,2.0,1.0,True,
935,1610612762,Bryon Russell,Bryon Russell,935,UTA,6861.0,114,-35.0,208,208,66.0,71.0,33,416,2.0,7.0,1.0,1.0,3.0,1.0,8.0,2.0,5.0,2.0,3.0,4.0,9.0,,4.0,3.0,18.0,6.0,14.0,28.0,237,1.0,2.0,,2.0,5.0,4.0,7.0,16.0,4.0,18.0,,9.0,4.0,6.0,1.0,7.0,,1.0,,4.0,15.0,8.0,11.0,17.0,3.0,2.0,3.0,4.0,9.0,15.0,16.0,66.0,5.0,0.6666666666666666,1.0,1.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.16666666666666666,0.5,0.375,0.5,0.5833333333333334,0.4117647058823529,0.5,0.6153846153846154,0.4375,17.40890688259109,0.11764705882352941,0.12359550561797752,0.09090909090909091,0.05555555555555555,0.17857142857142858,0.21875,0.2857142857142857,0.2857142857142857,0.5,0.09375,0.25,0.125,0.14285714285714285,1.0,0.15625,0.4,0.4,0.28125,0.4444444444444444,0.4444444444444444,1.0,0.5,1.0,,,0.25,0.6666666666666666,0.3333333333333333,0.65625,0.4444444444444444,0.4967296874999999,0.49595,0.5194166666666666,0.07142857142857142,0.5714285714285714,10.61111111111111,24.264285714285716,0.3173076923076923,,1.0,1.0,,1.0,1.0,,4.0,2.0,,,,,0.2,0.05555555555555555,,,,,,,0.058823529411764705,0.1,1.0,4.0,4.0,,2.0,2.0,2.0,5.0,3.0,6.0,5.0,3.0,2.0,,1.0,4.0,,,,0.5555555555555556,0.05154639175257732,0.14285714285714285,0.05172413793103448,0.08,0.09090909090909091,0.02,,0.3333333333333333,0.25,2.0,1.0,1.0,,,,,0.05263157894736842,0.06666666666666667,0.2,0.045454545454545456,,,,,,,,,2.0,0.125,,0.5,,1.0,True,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,2835.0,47,-22.0,79,79,,6.0,9,158,5.0,6.0,2.0,2.0,5.0,4.0,7.0,,,,,,,,,10.0,18.0,,,22.0,92,2.0,5.0,,4.0,,,,,16.0,,,,,,,,,,,,,2.0,3.0,7.0,,,,3.0,4.0,11.0,,,1.0,0.8,0.8888888888888888,,,,,0.5555555555555556,0.4,0.5555555555555556,0.4,,0.5789473684210527,0.4,,,25.274725274725274,0.08333333333333333,0.08571428571428572,0.1111111111111111,,0.1111111111111111,0.3333333333333333,0.8333333333333334,1.0,0.6,0.2777777777777778,0.3888888888888889,0.5714285714285714,0.6666666666666666,1.0,,,,,,,,0.4,1.0,,,,,,0.3333333333333333,,0.43199444444444446,0.43748000000000004,,0.18181818181818182,,8.88888888888889,,,1.0,,4.0,,,,1.0,2.0,1.0,,,,,,0.2222222222222222,0.4,,,0.2,0.3333333333333333,1.0,0.05263157894736842,0.05263157894736842,,,2.0,,,4.0,2.0,4.0,1.0,4.0,1.0,1.0,,,,3.0,,,0.16666666666666666,0.25,0.1,0.09090909090909091,0.08888888888888889,0.16666666666666666,0.16666666666666666,0.045454545454545456,,,,,,1.0,,,,,,,0.125,0.25,,2.0,,,,,,,,0.14285714285714285,,,1.0,,True,
