EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Travels,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,HeaveAttempts,BlockedLongMidRange,ShortMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends,on
1724,1610612766,Bryce Drew,Bryce Drew,1724,CHH,41.0,1,-2.0,2,1,2,1.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2213,1610612766,Kirk Haston,Kirk Haston,2213,CHH,41.0,1,-2.0,2,1,2,1.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
133,1610612766,David Wesley,David Wesley,133,CHH,2203.0,37,-22.0,73,68,45,41.0,15.0,141,,,,,,,,2.0,2.0,10.0,,1.0,,1.0,1.0,2.0,,,1.0,2.0,2.0,12.0,1.0,3.0,5.0,12.0,81,,,,,,,2.0,4.0,1.0,3.0,5.0,12.0,2.0,2.0,,3.0,2.0,1.0,,4.0,,4.0,,,1.0,,3.0,8.0,,,,,,,2.0,,2.0,2.0,,2.0,2.0,1.0,,4.0,1.0,3.0,,2.0,,,6.0,,1.0,2.0,,,,,12.0,45,1.0,0.5,0.5,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.5,0.23333333333333334,,0.5,0.3333333333333333,,0.6,0.2,,,23.404255319148938,0.5,,,,,,,,,,,,,,,,,0.13333333333333333,,,,0.6666666666666666,0.2,0.2,0.5,0.06666666666666667,,,,0.13333333333333333,0.5,0.5,,,,,,,,,,0.14285714285714285,0.2857142857142857,0.5,0.2,0.5,0.37972999999999996,,0.37009285714285717,0.0625,0.07692307692307693,,1.0,18.041666666666664,26.366666666666664,0.6164383561643836,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,False
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,1000.0,17,-15.0,30,29,16,13.0,7.0,59,,3.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,5.0,,,1.0,3.0,34,,3.0,,,1.0,1.0,1.0,3.0,,,1.0,3.0,2.0,,,,,,1.0,,,,,,,,,,2.0,1.0,,1.0,3.0,4.0,,,,,,,,,,,,,1.0,3.0,,,2.0,,,1.0,1.0,1.0,1.0,1.0,3.0,16,2.0,1.0,1.0,,,,,,0.2,,0.3333333333333333,0.2,,0.3333333333333333,0.25,0.125,0.375,,0.2,0.3333333333333333,15.0,,,0.09523809523809523,0.5,0.058823529411764705,0.13636363636363635,,0.1111111111111111,,,,0.5,1.0,0.6,,,,0.2,,,,0.2,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,,,,,,0.3333333333333333,,,,,0.6,,0.47009999999999996,0.53235,0.42860000000000004,,,0.3333333333333333,1.0,5.04,,0.5333333333333333,,1.0,,,,,,,,,,,,1.0,0.16666666666666666,1.0,,,,,,,,,,,,False
1714,1610612766,Robert Traylor,Robert Traylor,1714,CHH,920.0,15,-8.0,33,31,26,21.0,4.0,64,3.0,5.0,,,3.0,3.0,,1.0,,,,,,,,,,,,,3.0,6.0,,,2.0,8.0,39,,,,,,,3.0,4.0,,,1.0,7.0,6.0,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,5.0,1.0,,4.0,,2.0,,,,,,7.0,26,2.0,1.0,1.0,,,,,,0.5,,0.75,0.5,,0.75,0.5,,0.7,,,,21.05263157894737,,,,,,,,,,,,,,0.8333333333333334,0.6,0.6,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,0.75,1.0,,,,0.8333333333333334,,0.5427833333333334,,0.5335,0.25,0.25,,0.875,1.0,,0.7878787878787878,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False
248,1610612766,George Lynch,George Lynch,248,CHH,1268.0,21,-15.0,47,41,35,32.0,8.0,88,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,2.0,,1.0,,,52,,,,,,,,1.0,,1.0,,,,,,,1.0,,,2.0,,2.0,,,,1.0,1.0,4.0,,1.0,1.0,4.0,,4.0,1.0,1.0,,1.0,2.0,1.0,3.0,,,4.0,,3.0,2.0,3.0,,1.0,,,,,,,,,,35,,,,,,,,,,,,,,,,,,0.3333333333333333,,,12.499999999999998,0.25,0.08333333333333333,,0.3333333333333333,0.13333333333333333,,,,,0.2,,0.3333333333333333,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,0.5,,,0.5,,0.6666666666666666,,0.5188666666666667,,0.5672,,,,,9.6,25.5,0.7446808510638298,,,,2.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,False
278,1610612766,Stacey Augmon,Stacey Augmon,278,CHH,2095.0,35,-20.0,69,65,43,38.0,15.0,134,1.0,2.0,,1.0,,1.0,1.0,4.0,2.0,6.0,,,,,,,,,,,4.0,12.0,,,3.0,11.0,77,1.0,2.0,,,1.0,3.0,1.0,8.0,,,2.0,4.0,6.0,2.0,,,,,3.0,2.0,,2.0,,,,,2.0,4.0,2.0,,6.0,6.0,2.0,8.0,1.0,,1.0,1.0,,1.0,2.0,,,3.0,,2.0,2.0,6.0,,2.0,6.0,,2.0,1.0,,,,,4.0,43,1.0,0.75,0.75,,,,,,0.3333333333333333,0.5,0.125,0.3333333333333333,0.5,0.125,0.36666666666666664,0.5,0.2,,0.25,0.5,20.0,0.3333333333333333,0.2727272727272727,0.05405405405405406,,0.21428571428571427,0.04878048780487805,0.07692307692307693,0.07142857142857142,0.25,0.16666666666666666,0.375,,,0.16666666666666666,0.5,1.0,,0.3333333333333333,0.25,0.3333333333333333,1.0,0.5,0.3333333333333333,0.4,1.0,,,,,,,,,0.5,,,,,,0.125,,,,,0.16666666666666666,,0.3734416666666666,0.43435,0.3733875,0.14285714285714285,0.14285714285714285,0.2727272727272727,0.36363636363636365,11.325000000000001,,0.6231884057971014,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,0.25,,,,False
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,1757.0,29,-12.0,57,51,32,29.0,12.0,108,,3.0,,2.0,,1.0,1.0,2.0,,5.0,,1.0,,1.0,,,,,,,1.0,10.0,,1.0,3.0,5.0,62,,2.0,,,1.0,1.0,1.0,4.0,,1.0,2.0,4.0,2.0,,,,,,,2.0,,2.0,,,1.0,1.0,,4.0,4.0,2.0,2.0,4.0,4.0,8.0,,,,1.0,,1.0,,,,1.0,,,1.0,4.0,,,4.0,,1.0,1.0,,,,,4.0,32,1.0,1.0,1.0,,,,,,0.1,,0.25,0.09090909090909091,,0.2,0.19230769230769232,0.16666666666666666,0.3333333333333333,0.09090909090909091,,,18.42105263157895,1.0,0.125,0.12121212121212122,0.25,0.16666666666666666,0.1111111111111111,0.25,0.07142857142857142,0.3333333333333333,,,0.14285714285714285,,0.2727272727272727,,,,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,,,,0.09090909090909091,,,,,,,,1.0,,,,,,0.2,,0.2,,,0.36363636363636365,,0.4102727272727273,0.49770000000000003,0.37984,0.08333333333333333,0.09090909090909091,0.2,0.8,9.25,25.0,0.5614035087719298,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,False
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,1693.0,28,-15.0,56,52,40,38.0,12.0,108,2.0,4.0,2.0,4.0,,,1.0,2.0,,,,,,,,,,,,,3.0,6.0,,,10.0,16.0,68,2.0,4.0,,,6.0,10.0,,1.0,,,8.0,8.0,2.0,4.0,,,,,2.0,1.0,,1.0,,,,,1.0,2.0,5.0,,2.0,4.0,6.0,10.0,,,,2.0,,1.0,1.0,,1.0,3.0,1.0,2.0,1.0,4.0,,1.0,13.0,,2.0,5.0,3.0,2.0,3.0,3.0,8.0,40,1.0,0.3333333333333333,1.0,,,,,,0.5,0.5,,0.5,0.5,,0.6153846153846154,0.7142857142857143,0.6666666666666666,,0.3333333333333333,0.25,20.547945205479454,0.6666666666666666,0.14285714285714285,0.18518518518518517,,0.09523809523809523,0.1935483870967742,0.3,0.1111111111111111,,0.2,0.25,,1.0,0.6666666666666666,0.5,0.6666666666666666,,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,0.6666666666666666,,0.4958833333333334,0.553225,0.3651,0.25,0.25,0.625,0.5,2.0500000000000003,,0.7142857142857143,4.0,1.0,,2.0,,,,1.0,,,,0.4,,0.25,0.125,,0.5,,,,,,,0.5,,,,False
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,534.0,9,-6.0,19,19,7,9.0,2.0,38,1.0,2.0,1.0,2.0,,,,1.0,3.0,3.0,,,,,,,,,,,4.0,6.0,,,,8.0,17,1.0,2.0,,,,2.0,2.0,2.0,,,,4.0,6.0,2.0,,,,,1.0,,,,,,,,,,2.0,,3.0,4.0,2.0,6.0,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,4.0,7,,0.75,1.0,,,,,,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,,0.16666666666666666,0.5,27.272727272727273,,0.375,0.2,,0.3333333333333333,0.2,1.0,,0.3333333333333333,0.5,0.3333333333333333,,1.0,0.3333333333333333,0.5,1.0,,0.16666666666666666,,,,0.5,1.0,1.0,1.0,,,,,,,,,1.0,0.5,,,,,,,,,,0.3333333333333333,,0.4293166666666666,0.51065,0.39535,,,0.25,0.5,10.466666666666667,,0.3684210526315789,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,False
1724,1610612766,Bryce Drew,Bryce Drew,1724,CHH,221.0,4,-1.0,9,8,9,8.0,,17,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,11,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,2.0,,2.0,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,11.11111111111111,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3766,,0.3766,,,,1.0,11.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2213,1610612766,Kirk Haston,Kirk Haston,2213,CHH,169.0,3,-1.0,7,6,7,6.0,,13,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,9,,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,7,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,14.285714285714285,,,,1.0,0.5,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3698,,0.3698,,,,1.0,15.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
