EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,OffensiveGoaltends,3SecondViolations,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,Corner3PctBlocked,on,BlockedArc3
109,1610612747,Robert Horry,Robert Horry,109,LAL,34263.0,571,101.0,1080,1077,320,310,139.0,2157,19.0,29.0,6.0,10.0,6.0,9.0,5.0,17.0,7.0,16.0,11.0,26.0,3.0,5.0,2.0,5.0,11.0,28.0,2.0,3.0,4.0,10.0,31.0,62.0,22.0,54.0,19.0,147.0,1102.0,8.0,12.0,5.0,8.0,5.0,36.0,8.0,12.0,6.0,15.0,5.0,39.0,38.0,24.0,57.0,9.0,12.0,28.0,11.0,3.0,43.0,12.0,55.0,7.0,5.0,17.0,17.0,9.0,122.0,9.0,19.0,2.0,27.0,59.0,6.0,92.0,30.0,122.0,3.0,23.0,11.0,12.0,12.0,3.0,7.0,12.0,2.0,5.0,24.0,1.0,5.0,25.0,51.0,1.0,4.0,25.0,2.0,1.0,10.0,3.0,13.0,11.0,1.0,1.0,13.0,8.0,1.0,3.0,39.0,320,7.0,0.6129032258064516,0.76,0.8636363636363636,0.4074074074074074,0.625,0.4,0.4074074074074074,0.5,0.6666666666666666,0.6666666666666666,0.5517241379310345,0.775,0.6296296296296297,0.5748031496062992,0.7954545454545454,0.6290322580645161,0.46551724137931033,0.04838709677419355,0.06896551724137931,0.058823529411764705,12.148028962188254,0.5,0.16666666666666666,0.045454545454545456,0.1368909512761021,0.051771117166212535,0.226890756302521,0.0703125,0.15636363636363637,0.05656565656565657,0.08,0.045454545454545456,0.03296703296703297,0.05747126436781609,0.0975609756097561,0.08547008547008547,0.19117647058823528,0.12921348314606743,0.2159090909090909,0.25806451612903225,0.05084745762711865,0.6153846153846154,0.25,0.6551724137931034,0.7037037037037037,0.631578947368421,0.14655172413793102,0.29411764705882354,0.3125,0.4,0.13793103448275862,0.4375,0.4375,0.7142857142857143,0.22413793103448276,0.4230769230769231,0.4230769230769231,0.9090909090909091,0.2413793103448276,0.39285714285714285,0.39285714285714285,0.8181818181818182,0.5,0.6,0.25,0.6,0.6666666666666666,0.15,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.18518518518518517,0.4,0.37037037037037035,0.4,0.7155172413793104,0.39285714285714285,0.5103267241379311,0.5253807692307693,0.5125259259259259,0.08064516129032258,0.14285714285714285,0.24489795918367346,0.2653061224489796,7.467741935483871,24.262962962962963,0.2962962962962963,,,,,,,,,,,,,,,,True,
1904,1610612747,Devean George,Devean George,1904,LAL,14276.0,238,49.0,447,442,134,146,65.0,889,17.0,29.0,6.0,12.0,4.0,11.0,4.0,10.0,5.0,16.0,3.0,11.0,,1.0,,2.0,5.0,13.0,,1.0,3.0,5.0,26.0,55.0,8.0,24.0,7.0,83.0,459.0,8.0,14.0,,2.0,1.0,17.0,6.0,16.0,3.0,7.0,4.0,25.0,30.0,22.0,21.0,3.0,14.0,13.0,5.0,2.0,4.0,,4.0,,,,4.0,,8.0,5.0,14.0,1.0,3.0,23.0,6.0,32.0,20.0,52.0,2.0,8.0,4.0,4.0,5.0,2.0,4.0,5.0,,1.0,10.0,,,18.0,35.0,1.0,2.0,11.0,1.0,,5.0,1.0,6.0,2.0,,4.0,6.0,4.0,1.0,,25.0,134,2.0,0.5769230769230769,0.7894736842105263,0.875,0.3333333333333333,,0.42857142857142855,0.3333333333333333,0.4727272727272727,0.5714285714285714,0.375,0.4810126582278481,0.5,0.45652173913043476,0.49404761904761907,0.5,0.4807692307692308,0.3037974683544304,0.03636363636363636,0.034482758620689655,0.1,17.735849056603776,0.5,0.3157894736842105,0.058823529411764705,0.13372093023255813,0.09090909090909091,0.07317073170731707,0.08064516129032258,0.12206572769953052,0.08796296296296297,,0.14084507042253522,0.11764705882352941,0.09090909090909091,0.05555555555555555,0.08108108108108109,0.14285714285714285,0.1518987341772152,0.10344827586206896,,0.047619047619047616,0.6666666666666666,0.3670886075949367,0.5862068965517241,0.6071428571428571,0.6470588235294118,0.12658227848101267,0.4,0.4444444444444444,0.5,0.20253164556962025,0.3125,0.3125,0.4,0.13924050632911392,0.2727272727272727,0.2727272727272727,1.0,0.16455696202531644,0.38461538461538464,0.4166666666666667,0.8,0.75,0.5,0.0625,,,0.0625,,,0.4782608695652174,0.36363636363636365,0.08695652173913043,,0.21739130434782608,0.6,0.6708860759493671,0.38461538461538464,0.5192898734177215,0.5642857142857143,0.5354891304347826,0.060240963855421686,0.0847457627118644,0.20481927710843373,0.30120481927710846,7.079999999999999,24.208333333333332,0.29977628635346754,1.0,1.0,0.041666666666666664,0.07692307692307693,0.16666666666666666,,,,,,,,,,,True,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,11398.0,190,35.0,359,356,95,129,50.0,715,7.0,16.0,1.0,3.0,3.0,4.0,,4.0,4.0,6.0,,2.0,,1.0,,1.0,6.0,19.0,1.0,2.0,2.0,5.0,11.0,26.0,6.0,21.0,2.0,42.0,391.0,1.0,4.0,1.0,3.0,2.0,7.0,3.0,5.0,2.0,6.0,,12.0,16.0,6.0,15.0,3.0,2.0,19.0,6.0,2.0,21.0,7.0,28.0,6.0,1.0,13.0,5.0,3.0,63.0,1.0,8.0,,2.0,18.0,,20.0,9.0,29.0,2.0,4.0,3.0,1.0,7.0,,5.0,,,2.0,7.0,,2.0,7.0,14.0,,,2.0,,,1.0,,6.0,4.0,,2.0,6.0,3.0,,,12.0,95,3.0,0.7272727272727273,0.8,0.8333333333333334,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.4230769230769231,0.25,0.6,0.425531914893617,0.35714285714285715,0.5454545454545454,0.4375,0.4375,0.5454545454545454,0.44680851063829785,0.07692307692307693,0.0625,0.25,13.221153846153845,1.0,,,0.125,0.07079646017699115,0.058823529411764705,0.02,0.11235955056179775,0.05521472392638037,0.15789473684210525,0.038461538461538464,,0.02857142857142857,,0.02631578947368421,0.1702127659574468,0.15254237288135594,,0.16666666666666666,0.07142857142857142,0.5,0.3404255319148936,0.4375,0.4666666666666667,0.5714285714285714,0.0851063829787234,,,,0.1276595744680851,0.6666666666666666,0.6666666666666666,1.0,0.0425531914893617,,,,0.40425531914893614,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.14285714285714285,,,0.2857142857142857,0.5,1.0,0.36363636363636365,0.75,0.09090909090909091,,0.45454545454545453,0.4,0.7872340425531915,0.3157894736842105,0.5310787234042553,0.5500214285714286,0.5509,0.020833333333333332,0.037037037037037035,0.16666666666666666,0.2857142857142857,5.742307692307692,24.928571428571427,0.2646239554317549,,,,,,,,,,,,,,,,True,
283,1610612747,Lindsey Hunter,Lindsey Hunter,283,LAL,6010.0,100,23.0,183,181,47,70,27.0,364,,,,,,,,2.0,4.0,7.0,2.0,5.0,,2.0,,1.0,6.0,17.0,,2.0,3.0,7.0,4.0,9.0,8.0,22.0,,32.0,206.0,,,,4.0,,,2.0,3.0,3.0,8.0,,13.0,6.0,2.0,21.0,3.0,,17.0,6.0,,7.0,2.0,9.0,1.0,1.0,2.0,4.0,1.0,20.0,1.0,1.0,,1.0,3.0,,4.0,2.0,6.0,,2.0,,2.0,2.0,,2.0,1.0,1.0,,3.0,,1.0,4.0,15.0,1.0,,,,,,,,,,,,,,,13.0,47,3.0,0.75,0.75,0.875,0.36363636363636365,,0.375,0.36363636363636365,0.4444444444444444,,0.6666666666666666,0.5161290322580645,,0.5909090909090909,0.5161290322580645,,0.5909090909090909,0.7096774193548387,,,,15.596330275229356,0.6666666666666666,,,0.04411764705882353,0.016666666666666666,0.05,0.03333333333333333,0.045454545454545456,0.022222222222222223,0.05555555555555555,,,,0.125,0.05,,0.06666666666666667,0.08333333333333333,,,,,,,,0.06451612903225806,,,,0.22580645161290322,0.5714285714285714,0.5714285714285714,0.75,0.16129032258064516,0.4,0.4,1.0,0.5483870967741935,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,0.5,,,0.5,,,,,0.09090909090909091,,0.6363636363636364,0.42857142857142855,0.7096774193548387,0.35294117647058826,0.48328387096774195,0.60305,0.44829545454545455,,,,0.40625,15.911111111111113,25.10454545454546,0.2568306010928962,,,,,,,,,,,,,,,,True,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,46575.0,776,118.0,1466,1457,433,452,193.0,2923,125.0,165.0,33.0,46.0,33.0,49.0,78.0,218.0,,1.0,,,,,,,,,,,,,203.0,384.0,,,135.0,541.0,1497.0,37.0,57.0,,,21.0,95.0,54.0,114.0,,,54.0,162.0,240.0,166.0,,,54.0,,,19.0,29.0,25.0,54.0,24.0,1.0,17.0,1.0,11.0,133.0,9.0,57.0,1.0,32.0,122.0,18.0,172.0,67.0,239.0,14.0,10.0,5.0,5.0,30.0,2.0,13.0,32.0,1.0,17.0,62.0,8.0,17.0,30.0,62.0,7.0,12.0,208.0,23.0,,89.0,27.0,48.0,28.0,,20.0,48.0,28.0,4.0,2.0,162.0,433,6.0,0.5911330049261084,0.6818181818181818,,,,,,0.5286458333333334,0.6491228070175439,0.47368421052631576,0.5286458333333334,0.6491228070175439,0.47368421052631576,0.5670859538784067,0.6597222222222222,0.5094339622641509,,0.049479166666666664,0.07272727272727272,0.03211009174311927,31.740412979351035,0.4838709677419355,0.34615384615384615,0.016129032258064516,0.2026578073089701,0.1102514506769826,0.2064516129032258,0.05421686746987952,0.20343461030383092,0.09663250366032211,0.18055555555555555,0.0931174089068826,0.06349206349206349,0.04310344827586207,0.08,0.14935064935064934,0.20918367346938777,0.23015873015873015,0.2018348623853211,0.21739130434782608,0.08695652173913043,0.5833333333333334,0.4296875,0.7575757575757576,0.8169934640522876,0.616,0.5677083333333334,0.3577981651376147,0.3696682464454976,0.5512820512820513,0.0026041666666666665,,,,,,,,,,,,0.8070175438596491,0.717391304347826,,,,,,,0.4298245614035088,0.673469387755102,,,,,0.4296875,,0.4714085937500001,0.5438301886792453,0.46532368421052633,0.19777777777777777,0.19777777777777777,0.1756007393715342,0.29944547134935307,4.584635416666667,,0.29536152796725784,,3.0,,,0.15151515151515152,2.0,10.0,,,,,,,,,True,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,34522.0,575,81.0,1091,1079,333,322,143.0,2170,5.0,16.0,1.0,1.0,,3.0,3.0,11.0,21.0,51.0,4.0,17.0,,,1.0,2.0,21.0,49.0,4.0,4.0,4.0,14.0,29.0,78.0,25.0,66.0,33.0,166.0,1085.0,3.0,5.0,4.0,4.0,1.0,19.0,4.0,17.0,5.0,16.0,23.0,46.0,26.0,32.0,75.0,,2.0,49.0,21.0,4.0,38.0,10.0,48.0,4.0,6.0,29.0,6.0,3.0,106.0,2.0,4.0,,12.0,34.0,2.0,48.0,6.0,54.0,1.0,13.0,4.0,9.0,14.0,2.0,10.0,3.0,1.0,4.0,17.0,3.0,4.0,14.0,42.0,3.0,,44.0,2.0,2.0,10.0,12.0,,,,,,,,,46.0,333,5.0,0.4482758620689655,0.4642857142857143,1.0,0.3787878787878788,1.0,0.3125,0.3787878787878788,0.3717948717948718,0.6,0.23529411764705882,0.4618055555555556,1.0,0.3484848484848485,0.5,0.95,0.4791666666666667,0.4583333333333333,0.05128205128205128,0.1875,0.09090909090909091,14.3879173290938,0.8235294117647058,0.05405405405405406,,0.07423580786026202,0.010025062656641603,0.10256410256410256,0.017241379310344827,0.08,0.011650485436893204,0.02857142857142857,0.005235602094240838,,0.012658227848101266,0.02702702702702703,0.07692307692307693,0.07096774193548387,0.07526881720430108,0.10714285714285714,0.09090909090909091,0.011764705882352941,,0.1111111111111111,0.3125,0.38461538461538464,0.4,0.0763888888888889,0.2727272727272727,0.3,,0.3541666666666667,0.4117647058823529,0.4117647058823529,0.5238095238095238,0.11805555555555555,0.23529411764705882,0.23529411764705882,1.0,0.3402777777777778,0.42857142857142855,0.42857142857142855,1.0,0.1111111111111111,1.0,,,,0.4444444444444444,1.0,1.0,0.09090909090909091,,0.06060606060606061,0.5,0.42424242424242425,0.2857142857142857,0.5694444444444444,0.42857142857142855,0.4907108391608392,0.4839642857142857,0.4557151515151515,0.06578947368421052,0.11627906976744186,0.1144578313253012,0.27710843373493976,14.01025641025641,25.053030303030308,0.30522456461961506,,,,,,,,,,,,,,,,True,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,41854.0,698,115.0,1325,1318,409,403,169.0,2643,56.0,101.0,13.0,23.0,15.0,30.0,45.0,97.0,33.0,90.0,3.0,3.0,1.0,1.0,1.0,1.0,15.0,42.0,1.0,2.0,11.0,27.0,134.0,288.0,18.0,45.0,86.0,408.0,1343.0,18.0,34.0,2.0,3.0,12.0,54.0,34.0,74.0,12.0,28.0,44.0,148.0,72.0,196.0,36.0,18.0,10.0,41.0,15.0,20.0,58.0,19.0,77.0,8.0,11.0,38.0,15.0,5.0,173.0,3.0,19.0,1.0,14.0,56.0,1.0,71.0,23.0,94.0,9.0,26.0,17.0,9.0,20.0,4.0,10.0,20.0,3.0,10.0,40.0,2.0,10.0,17.0,55.0,4.0,8.0,109.0,8.0,13.0,38.0,13.0,13.0,6.0,2.0,5.0,13.0,4.0,,,148.0,409,10.0,0.26865671641791045,0.27906976744186046,0.6666666666666666,0.4,0.6666666666666666,0.42857142857142855,0.4090909090909091,0.4652777777777778,0.5294117647058824,0.4594594594594595,0.48348348348348347,0.5675675675675675,0.5098039215686274,0.5305851063829787,0.6162790697674418,0.5714285714285714,0.13513513513513514,0.06944444444444445,0.07920792079207921,0.10309278350515463,27.225130890052355,0.5,0.02127659574468085,0.018518518518518517,0.10546139359698682,0.040339702760084924,0.0958904109589041,0.020833333333333332,0.103397341211226,0.03577235772357724,0.06060606060606061,0.02727272727272727,0.04201680672268908,0.0297029702970297,,0.14814814814814814,0.05263157894736842,0.12,0.10576923076923077,0.07142857142857142,0.056962025316455694,0.3076923076923077,0.3033033033033033,0.5544554455445545,0.6021505376344086,0.32142857142857145,0.2912912912912913,0.4639175257731959,0.5172413793103449,0.2,0.2702702702702703,0.36666666666666664,0.375,0.2727272727272727,0.009009009009009009,1.0,1.0,0.3333333333333333,0.12612612612612611,0.35714285714285715,0.35714285714285715,0.7333333333333333,0.6216216216216216,0.5652173913043478,0.02702702702702703,1.0,1.0,0.05405405405405406,0.5,1.0,0.29411764705882354,0.5,0.00980392156862745,1.0,0.2647058823529412,0.4074074074074074,0.43843843843843844,0.36585365853658536,0.46995451807228916,0.52005,0.47239752475247526,0.10743801652892562,0.11949685534591195,0.1323529411764706,0.3627450980392157,8.759722222222223,26.264444444444447,0.3086792452830189,,5.0,,,0.23076923076923078,,,1.0,1.0,1.0,0.022222222222222223,0.022222222222222223,,,,True,
296,1610612747,Rick Fox,Rick Fox,296,LAL,35560.0,593,103.0,1125,1124,344,349,145.0,2249,29.0,43.0,3.0,11.0,5.0,10.0,13.0,28.0,5.0,15.0,8.0,17.0,1.0,3.0,1.0,2.0,4.0,21.0,1.0,1.0,,5.0,47.0,86.0,12.0,38.0,30.0,160.0,1126.0,4.0,16.0,2.0,4.0,4.0,18.0,9.0,15.0,1.0,7.0,20.0,41.0,56.0,38.0,36.0,,4.0,21.0,4.0,9.0,48.0,12.0,60.0,9.0,3.0,31.0,10.0,7.0,132.0,6.0,15.0,2.0,15.0,37.0,11.0,63.0,23.0,86.0,2.0,18.0,7.0,11.0,27.0,4.0,20.0,12.0,4.0,7.0,39.0,2.0,10.0,23.0,61.0,5.0,3.0,41.0,2.0,,11.0,9.0,4.0,1.0,,3.0,6.0,2.0,,,41.0,344,11.0,0.5957446808510638,0.6222222222222222,1.0,0.3157894736842105,0.5,0.14285714285714285,0.3157894736842105,0.5465116279069767,0.25,0.6,0.5241935483870968,0.35,0.4772727272727273,0.5594405594405595,0.391304347826087,0.6029411764705882,0.3064516129032258,0.10465116279069768,0.11627906976744186,0.14285714285714285,14.075792730085073,0.6923076923076923,0.2894736842105263,0.038461538461538464,0.07773109243697479,0.03787878787878788,0.12396694214876033,0.05084745762711865,0.08710217755443886,0.04085603112840467,0.028037383177570093,0.031578947368421054,0.06060606060606061,0.06097560975609756,0.027777777777777776,0.09230769230769231,0.032467532467532464,0.10416666666666667,0.10714285714285714,0.16216216216216217,0.037037037037037035,0.3333333333333333,0.3467741935483871,0.6744186046511628,0.7631578947368421,0.7241379310344828,0.22580645161290322,0.4642857142857143,0.5416666666666666,0.46153846153846156,0.12096774193548387,0.3333333333333333,0.3333333333333333,0.2,0.13709677419354838,0.47058823529411764,0.5,1.0,0.1693548387096774,0.19047619047619047,0.2,1.0,0.55,0.2727272727272727,0.15,0.3333333333333333,1.0,0.05,1.0,1.0,0.45454545454545453,0.5,0.09090909090909091,0.5,0.22727272727272727,,0.6532258064516129,0.19047619047619047,0.5130310483870968,0.5377961538461538,0.525609090909091,0.08955223880597014,0.11578947368421053,0.1125,0.25625,6.473255813953489,24.310526315789474,0.30577777777777776,2.0,1.0,0.05263157894736842,0.047619047619047616,0.3333333333333333,,,,,1.0,,0.02564102564102564,2.0,2.0,0.058823529411764705,True,
782,1610612747,Mitch Richmond,Mitch Richmond,782,LAL,275.0,5,-6.0,9,8,4,4,,17,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,12.0,,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,2.0,4,,,,,,,,,1.0,,1.0,1.0,,1.0,0.75,,1.0,,,,,33.333333333333336,,,,0.2,,,,0.2,,,,,,,,,0.25,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3523,,0.3523,0.5,0.5,,0.6666666666666666,15.8,,0.4444444444444444,,,,,,,,,,,,,,,,True,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,63.0,1,,2,3,2,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,
