EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,2pt And 1 Free Throw Trips,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,HeaveAttempts,BlockedLongMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends,on
133,1610612766,David Wesley,David Wesley,133,CHH,22582.0,376,-6.0,718.0,714,291.0,260.0,106.0,1432,15.0,22.0,2.0,4.0,5.0,5.0,1.0,7.0,19.0,62.0,3.0,10.0,1.0,2.0,14.0,28.0,1.0,3.0,8.0,14.0,35.0,91.0,17.0,38.0,21.0,142.0,736,5.0,12.0,1.0,4.0,3.0,16.0,9.0,24.0,8.0,16.0,12.0,54.0,46.0,24.0,45.0,6.0,28.0,14.0,4.0,25.0,6.0,31.0,5.0,1.0,10.0,7.0,8.0,68.0,3.0,5.0,9.0,14.0,3.0,17.0,10.0,5.0,5.0,10.0,3.0,7.0,11.0,3.0,3.0,1.0,21.0,3.0,13.0,5.0,30.0,2.0,4.0,23.0,3.0,5.0,5.0,2.0,2.0,2.0,1.0,54.0,291.0,13.0,0.6571428571428571,0.6571428571428571,0.8823529411764706,0.4473684210526316,0.25,0.5,0.4473684210526316,0.38461538461538464,0.4166666666666667,0.375,0.4689922480620155,0.40625,0.525,0.5,0.4411764705882353,0.574468085106383,0.29457364341085274,0.04395604395604396,0.18181818181818182,18.890200708382526,0.47619047619047616,0.03333333333333333,0.009966777408637873,0.060240963855421686,0.039660056657223795,0.008379888268156424,0.01,0.01652892561983471,0.03409090909090909,0.03225806451612903,0.03333333333333333,0.06944444444444445,0.5,0.17054263565891473,0.6818181818181818,0.8333333333333334,0.5333333333333333,0.05426356589147287,0.14285714285714285,0.14285714285714285,1.0,0.4806201550387597,0.3064516129032258,0.3064516129032258,0.7368421052631579,0.07751937984496124,0.3,0.3,1.0,0.21705426356589147,0.5,0.5,0.8571428571428571,0.25,0.5,0.0625,0.1875,0.3333333333333333,1.0,0.125,1.0,0.05,0.35,0.5714285714285714,0.46511627906976744,0.5,0.47965426356589147,0.4703714285714286,0.4670875,0.03731343283582089,0.052083333333333336,0.11267605633802817,0.38028169014084506,13.331868131868132,24.976315789473684,0.4052924791086351,,,,,,,,,,,,,,,,,,,,,,,,,,,True
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,18323.0,305,-19.0,568.0,572,223.0,168.0,88.0,1140,17.0,36.0,6.0,15.0,8.0,17.0,3.0,12.0,10.0,22.0,,,,,,,,,,,30.0,70.0,,,23.0,83.0,592,7.0,18.0,,,10.0,24.0,13.0,31.0,,,11.0,37.0,42.0,18.0,,,,,4.0,10.0,3.0,13.0,3.0,,3.0,3.0,4.0,29.0,21.0,13.0,33.0,54.0,26.0,80.0,6.0,4.0,2.0,,1.0,,7.0,,,1.0,7.0,1.0,4.0,13.0,35.0,4.0,2.0,32.0,,14.0,2.0,11.0,9.0,11.0,6.0,37.0,223.0,8.0,0.7,0.84,,,,,,0.42857142857142855,0.3888888888888889,0.41935483870967744,0.42857142857142855,0.3888888888888889,0.41935483870967744,0.48823529411764705,0.5,0.4868421052631579,,0.05714285714285714,0.1111111111111111,13.649851632047477,,0.1493212669683258,0.08333333333333333,0.21311475409836064,0.16312056737588654,0.08445945945945946,0.08641975308641975,0.04854368932038835,0.13333333333333333,0.19148936170212766,0.1414141414141414,0.19230769230769232,0.5454545454545454,0.5142857142857142,0.4722222222222222,0.53125,0.7058823529411765,0.17142857142857143,0.25,0.25,0.3333333333333333,0.3142857142857143,0.45454545454545453,0.45454545454545453,0.8,,,,,,,,,0.8333333333333334,0.4,,,,,0.5483870967741935,0.47058823529411764,,,,0.5142857142857142,,0.4872642857142858,0.5373266666666666,0.470283870967742,0.1686746987951807,0.1686746987951807,0.2891566265060241,0.4457831325301205,7.032857142857143,,0.3926056338028169,10.0,4.0,1.0,8.0,3.0,1.0,2.0,2.0,1.0,0.5333333333333333,0.05,0.09090909090909091,0.1323529411764706,0.08823529411764706,0.1,0.3333333333333333,0.08333333333333333,0.16666666666666666,,,,,,,,,True
1714,1610612766,Robert Traylor,Robert Traylor,1714,CHH,2036.0,34,-17.0,67.0,68,29.0,33.0,11.0,135,2.0,6.0,,1.0,2.0,3.0,2.0,4.0,,2.0,,,,,,1.0,,,,1.0,4.0,12.0,,1.0,2.0,10.0,76,,1.0,,,,,3.0,5.0,,1.0,1.0,7.0,8.0,,,,1.0,,1.0,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,1.0,3.0,2.0,5.0,2.0,7.0,2.0,2.0,,,,,1.0,,,,1.0,,1.0,2.0,8.0,2.0,1.0,4.0,,2.0,,1.0,1.0,1.0,,7.0,29.0,3.0,1.0,1.0,,,,,,0.3333333333333333,,0.6,0.3076923076923077,,0.5,0.3333333333333333,,0.5,0.07692307692307693,0.08333333333333333,0.16666666666666666,18.823529411764707,,0.1,0.02702702702702703,0.3333333333333333,0.1724137931034483,0.045454545454545456,,0.05555555555555555,,,0.16666666666666666,0.42857142857142855,,0.46153846153846156,0.3333333333333333,0.4,1.0,0.3076923076923077,0.5,0.5,1.0,0.15384615384615385,,,,,,,,0.07692307692307693,,,,1.0,,,,,,0.5,0.6666666666666666,,0.16666666666666666,,0.5384615384615384,,0.48795,,0.5100583333333333,0.13333333333333333,0.14285714285714285,,0.7,5.308333333333334,24.8,0.43283582089552236,,1.0,,,,,,,,,,0.14285714285714285,,0.2,,,,,2.0,,,,,,,,True
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,20379.0,340,16.0,645.0,646,246.0,219.0,91.0,1291,29.0,60.0,3.0,10.0,12.0,21.0,8.0,21.0,6.0,27.0,,4.0,1.0,2.0,15.0,45.0,1.0,3.0,8.0,23.0,43.0,108.0,15.0,49.0,33.0,164.0,655,4.0,14.0,1.0,4.0,1.0,12.0,19.0,38.0,8.0,25.0,21.0,83.0,14.0,72.0,27.0,18.0,43.0,15.0,9.0,51.0,10.0,61.0,7.0,3.0,27.0,8.0,16.0,132.0,11.0,11.0,31.0,43.0,13.0,56.0,29.0,14.0,15.0,16.0,3.0,15.0,7.0,1.0,1.0,,23.0,,15.0,11.0,32.0,2.0,3.0,56.0,,19.0,10.0,4.0,3.0,4.0,1.0,83.0,246.0,5.0,0.16279069767441862,0.17073170731707318,0.6,0.30612244897959184,0.25,0.32,0.3191489361702128,0.39814814814814814,0.2857142857142857,0.5,0.4171974522292994,0.3055555555555556,0.49206349206349204,0.44565217391304346,0.3333333333333333,0.51875,0.31210191082802546,0.08333333333333333,0.1,27.49003984063745,0.6956521739130435,0.12550607287449392,0.04198473282442748,0.14473684210526316,0.13003095975232198,0.04126984126984127,0.06896551724137931,0.009523809523809525,0.08860759493670886,0.125,0.15178571428571427,0.12121212121212122,0.25,0.3821656050955414,0.48333333333333334,0.5370370370370371,0.1724137931034483,0.1337579617834395,0.38095238095238093,0.42105263157894735,,0.17197452229299362,0.2222222222222222,0.23076923076923078,0.3333333333333333,0.025477707006369428,,,,0.28662420382165604,0.3333333333333333,0.3333333333333333,0.6,0.5555555555555556,0.3,0.05555555555555555,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5714285714285714,0.031746031746031744,0.36507936507936506,0.34782608695652173,0.6942675159235668,0.3488372093023256,0.49639612903225805,0.5152176470588234,0.48694262295081964,0.10919540229885058,0.152,0.07317073170731707,0.5060975609756098,6.283333333333335,27.746938775510205,0.3813953488372093,4.0,2.0,,1.0,1.0,2.0,,,1.0,0.05,,0.03773584905660377,0.05714285714285714,0.04878048780487805,,0.3,0.011764705882352941,0.3333333333333333,,2.0,1.0,0.09523809523809523,0.037037037037037035,,,,True
248,1610612766,George Lynch,George Lynch,248,CHH,15590.0,260,10.0,504.0,500,199.0,184.0,76.0,1004,12.0,24.0,8.0,12.0,4.0,5.0,7.0,10.0,6.0,15.0,1.0,3.0,,2.0,1.0,3.0,,,1.0,2.0,25.0,49.0,2.0,6.0,9.0,65.0,507,9.0,16.0,,,4.0,22.0,7.0,10.0,2.0,4.0,5.0,25.0,24.0,26.0,6.0,,3.0,1.0,5.0,13.0,,13.0,,,6.0,2.0,5.0,26.0,23.0,9.0,27.0,40.0,29.0,69.0,9.0,5.0,4.0,4.0,2.0,1.0,5.0,1.0,3.0,,9.0,,4.0,13.0,25.0,,1.0,13.0,,3.0,4.0,5.0,3.0,5.0,3.0,25.0,199.0,3.0,0.48,0.6666666666666666,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.5102040816326531,0.5625,0.7,0.509090909090909,0.5625,0.7142857142857143,0.5327868852459017,0.6111111111111112,0.6944444444444444,0.10909090909090909,0.10204081632653061,0.16666666666666666,11.76470588235294,0.4444444444444444,0.15,0.11557788944723618,0.140625,0.14754098360655737,0.11693548387096774,0.1095890410958904,0.136986301369863,0.1111111111111111,0.13953488372093023,0.1891891891891892,0.15517241379310345,0.6,0.43636363636363634,0.5,0.6,0.3333333333333333,0.18181818181818182,0.7,0.7777777777777778,0.42857142857142855,0.2727272727272727,0.4,0.4,0.8333333333333334,0.05454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.05454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6666666666666666,,,,,0.35714285714285715,0.8,0.14285714285714285,0.14285714285714285,0.5,0.5454545454545454,0.3333333333333333,0.49624272727272734,0.5341692307692307,0.5022821428571429,0.05263157894736842,0.058823529411764705,0.3384615384615385,0.38461538461538464,7.40204081632653,24.45,0.3948412698412698,14.0,6.0,,4.0,,1.0,1.0,,,0.2222222222222222,,0.12244897959183673,0.09433962264150944,0.1111111111111111,0.15384615384615385,,,0.125,,,1.0,0.1,,1.0,0.5,,True
278,1610612766,Stacey Augmon,Stacey Augmon,278,CHH,5305.0,88,,170.0,167,98.0,95.0,25.0,337,4.0,5.0,1.0,2.0,3.0,4.0,3.0,10.0,6.0,15.0,,,,,,,,,,,13.0,30.0,,,8.0,34.0,179,2.0,4.0,,,1.0,5.0,8.0,20.0,,,6.0,22.0,18.0,8.0,,,,,4.0,4.0,3.0,7.0,3.0,,1.0,,3.0,17.0,5.0,3.0,9.0,12.0,6.0,18.0,6.0,,6.0,3.0,1.0,1.0,5.0,,2.0,1.0,8.0,1.0,4.0,5.0,14.0,1.0,2.0,13.0,,4.0,3.0,,,,,22.0,98.0,3.0,0.6923076923076923,0.75,,,,,,0.43333333333333335,0.5,0.4,0.43333333333333335,0.5,0.4,0.4722222222222222,0.5,0.4583333333333333,,0.13333333333333333,0.2,21.890547263681594,0.375,0.140625,0.07142857142857142,0.17647058823529413,0.14814814814814814,0.06493506493506493,0.05555555555555555,0.0967741935483871,0.15,0.058823529411764705,0.18518518518518517,0.21428571428571427,,0.16666666666666666,0.8,1.0,0.5,0.3333333333333333,0.3,0.375,0.3333333333333333,0.5,0.4,0.42857142857142855,1.0,,,,,,,,,0.5,0.5,,,,,0.2,0.75,,,,0.16666666666666666,,0.4103966666666666,0.4643,0.4204800000000001,0.12121212121212122,0.12121212121212122,0.14705882352941177,0.6470588235294118,10.933333333333334,,0.5764705882352941,2.0,,1.0,,1.0,1.0,,,,,0.09090909090909091,,0.047619047619047616,,,,0.08333333333333333,,,,,0.2,0.06666666666666667,,,,True
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,6485.0,108,-8.0,210.0,203,91.0,103.0,27.0,413,9.0,15.0,2.0,5.0,5.0,8.0,5.0,9.0,3.0,13.0,,1.0,,1.0,,,,,,,17.0,37.0,,1.0,13.0,47.0,212,2.0,5.0,,,1.0,5.0,7.0,13.0,,1.0,6.0,20.0,24.0,10.0,,,,,3.0,5.0,1.0,6.0,1.0,,3.0,1.0,1.0,13.0,5.0,4.0,8.0,12.0,6.0,18.0,2.0,,2.0,1.0,,1.0,2.0,,,,3.0,,,3.0,11.0,2.0,1.0,15.0,,6.0,2.0,,,,,20.0,91.0,3.0,0.7058823529411765,0.75,,,,,,0.4594594594594595,0.4,0.5384615384615384,0.4473684210526316,0.4,0.5,0.5222222222222223,0.4166666666666667,0.5882352941176471,0.02631578947368421,0.08108108108108109,0.13333333333333333,19.591836734693874,0.3333333333333333,0.09876543209876543,0.060240963855421686,0.14814814814814814,0.1111111111111111,0.0625,0.10714285714285714,0.058823529411764705,0.1,0.045454545454545456,0.1282051282051282,0.125,,0.39473684210526316,0.6,0.6923076923076923,0.7777777777777778,0.23684210526315788,0.5555555555555556,0.625,0.6,0.34210526315789475,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.02631578947368421,,,,,,,,1.0,0.4,,,,,0.5714285714285714,0.625,0.07142857142857142,,,0.42105263157894735,,0.4659921052631579,0.532775,0.4966142857142857,0.13953488372093023,0.14285714285714285,0.10638297872340426,0.425531914893617,7.962162162162161,25.0,0.43333333333333335,2.0,1.0,,,,1.0,,,,,,0.07692307692307693,,0.1,,0.3333333333333333,,0.5,,,,0.1111111111111111,,,,,True
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,7743.0,129,7.0,257.0,251,168.0,131.0,39.0,508,13.0,19.0,5.0,9.0,3.0,5.0,3.0,9.0,1.0,3.0,,,,,,,,,,,17.0,31.0,,,40.0,74.0,264,6.0,10.0,,,13.0,25.0,5.0,12.0,,,26.0,36.0,22.0,12.0,,,,,2.0,3.0,1.0,4.0,1.0,,1.0,,2.0,9.0,7.0,4.0,11.0,20.0,11.0,31.0,,,,2.0,,,11.0,,2.0,1.0,13.0,1.0,7.0,7.0,27.0,3.0,8.0,52.0,,13.0,15.0,12.0,8.0,12.0,8.0,36.0,168.0,7.0,0.6470588235294118,0.7857142857142857,,,,,,0.5483870967741935,0.6,0.4166666666666667,0.5483870967741935,0.6,0.4166666666666667,0.6491228070175439,0.7352941176470589,0.6428571428571429,,0.06451612903225806,0.05263157894736842,22.666666666666668,0.15384615384615385,0.12359550561797752,0.08139534883720931,0.13333333333333333,0.12605042016806722,0.09523809523809523,0.1724137931034483,0.030303030303030304,0.13793103448275862,0.10526315789473684,0.12195121951219512,0.16,0.6666666666666666,0.6129032258064516,0.6842105263157895,0.7222222222222222,0.6923076923076923,0.2903225806451613,0.3333333333333333,0.375,0.3333333333333333,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.9,0.5555555555555556,,,,,0.4166666666666667,0.6,,,,0.6129032258064516,,0.478583870967742,0.5135500000000001,0.4378916666666666,0.30952380952380953,0.30952380952380953,0.33783783783783783,0.4864864864864865,3.8612903225806448,,0.6536964980544747,6.0,3.0,1.0,5.0,,2.0,4.0,1.0,,0.4166666666666667,0.05555555555555555,0.15789473684210525,0.041666666666666664,,0.5,,,0.2,,,,0.1111111111111111,,,,1.0,True
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,13850.0,231,-5.0,430.0,429,97.0,105.0,60.0,859,15.0,29.0,3.0,7.0,3.0,3.0,15.0,42.0,13.0,27.0,,,,,,1.0,,,,,43.0,98.0,,1.0,23.0,109.0,434,4.0,10.0,,,2.0,10.0,8.0,14.0,,,7.0,23.0,56.0,30.0,,,1.0,,8.0,14.0,1.0,15.0,1.0,,4.0,1.0,9.0,31.0,11.0,5.0,36.0,44.0,13.0,57.0,6.0,3.0,3.0,6.0,1.0,4.0,8.0,,2.0,3.0,14.0,1.0,3.0,11.0,27.0,3.0,4.0,32.0,,15.0,2.0,22.0,15.0,22.0,11.0,23.0,97.0,4.0,0.6511627906976745,0.717948717948718,,,,,,0.4387755102040816,0.4,0.5714285714285714,0.43434343434343436,0.4,0.5714285714285714,0.4780701754385965,0.45454545454545453,0.6388888888888888,0.010101010101010102,0.08163265306122448,0.20689655172413793,25.29644268774704,0.42857142857142855,0.21052631578947367,0.05527638190954774,0.10638297872340426,0.18807339449541285,0.05555555555555555,0.09090909090909091,0.024691358024691357,0.21428571428571427,0.12195121951219512,0.25675675675675674,0.07317073170731707,0.5,0.29292929292929293,0.5172413793103449,0.6521739130434783,0.4666666666666667,0.42424242424242425,0.35714285714285715,0.375,0.6666666666666666,0.2727272727272727,0.48148148148148145,0.48148148148148145,0.8461538461538461,,,,,0.010101010101010102,,,,0.7,0.42857142857142855,,,,,0.21428571428571427,1.0,,,,0.30303030303030304,,0.43239747474747475,0.4985222222222222,0.41182857142857143,0.13392857142857142,0.13513513513513514,0.09174311926605505,0.21100917431192662,8.278571428571428,26.2,0.2255813953488372,8.0,2.0,,3.0,3.0,2.0,5.0,,2.0,0.25,,0.05714285714285714,0.057692307692307696,0.07407407407407407,,0.3333333333333333,0.0625,,,,2.0,0.047619047619047616,,,,,True
469,1610612766,Jamal Mashburn,Jamal Mashburn,469,CHH,565.0,9,-8.0,19.0,18,11.0,,7.0,37,,,,,,,,3.0,,1.0,,,,,,1.0,,,,1.0,,4.0,,1.0,,,23,,,,,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,0.2,,,18.51851851851852,,0.14285714285714285,,,0.14285714285714285,,,,,0.5,,,,,,,,0.6,,,,0.2,,,,,,,,0.2,,,,,,,,,,,,,0.3333333333333333,,0.2,,0.42765000000000003,,0.46271666666666667,,,,,10.7,26.4,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,True
