EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedCorner3,Corner3PctBlocked,on,Clear Path Fouls
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,28845.0,481,54.0,939,938,326,246,111.0,1877,33.0,57.0,13.0,25.0,14.0,18.0,11.0,34.0,13.0,31.0,1.0,2.0,6.0,1.0,2.0,4.0,57.0,122.0,2.0,7.0,59.0,179.0,957.0,15.0,36.0,1.0,11.0,41.0,17.0,36.0,2.0,4.0,26.0,66.0,56.0,58.0,3.0,3.0,22.0,6.0,2.0,14.0,18.0,6.0,24.0,3.0,3.0,10.0,5.0,3.0,54.0,8.0,34.0,2.0,12.0,68.0,15.0,95.0,44.0,139.0,5.0,18.0,13.0,5.0,14.0,5.0,7.0,16.0,4.0,7.0,1.0,30.0,3.0,14.0,31.0,67.0,9.0,4.0,81.0,3.0,32.0,10.0,19.0,13.0,6.0,19.0,9.0,1.0,2.0,4.0,66.0,326,9.0,0.49122807017543857,0.6086956521739131,0.5,0.2857142857142857,0.5,0.2857142857142857,0.4672131147540984,0.4166666666666667,0.4722222222222222,0.46511627906976744,0.40540540540540543,0.5,0.5327380952380952,0.4659090909090909,0.5689655172413793,0.05426356589147287,0.11475409836065574,0.14035087719298245,0.14705882352941177,0.03225806451612903,18.29944547134935,0.4666666666666667,0.5357142857142857,0.05263157894736842,0.1878453038674033,0.09970674486803519,0.0967741935483871,0.0898876404494382,0.1646090534979424,0.09767441860465116,0.1717171717171717,0.08433734939759036,0.06289308176100629,0.12727272727272726,0.029411764705882353,0.17567567567567569,0.1875,0.19444444444444445,0.11363636363636363,0.05555555555555555,0.09090909090909091,0.47368421052631576,0.4418604651162791,0.5789473684210527,0.673469387755102,0.42424242424242425,0.26356589147286824,0.3235294117647059,0.3793103448275862,0.18181818181818182,0.24031007751937986,0.41935483870967744,0.43333333333333335,0.9230769230769231,0.007751937984496124,0.046511627906976744,0.3333333333333333,0.3333333333333333,0.5,0.6756756756756757,0.52,0.15384615384615385,0.02702702702702703,0.45,0.7777777777777778,0.1,0.5,0.49612403100775193,0.3333333333333333,0.4707914728682171,0.5162014705882353,0.46941625,0.20253164556962025,0.2119205298013245,0.22905027932960895,0.3687150837988827,6.454918032786886,22.47142857142857,0.34717784877529284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,526.0,9,-11.0,18,19,10,11,2.0,37,,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,28.0,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,2.0,,1.0,,,,,,,,,,2.0,10,3.0,,,,,,,,,,,,,0.5,,1.0,,1.0,1.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5123,,,0.5,0.5,,1.0,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,15371.0,256,-26.0,519,521,223,220,75.0,1040,17.0,34.0,3.0,4.0,8.0,15.0,8.0,12.0,11.0,20.0,22.0,2.0,10.0,2.0,,5.0,36.0,66.0,9.0,32.0,27.0,126.0,572.0,5.0,10.0,6.0,5.0,18.0,13.0,24.0,2.0,13.0,14.0,46.0,28.0,44.0,24.0,3.0,6.0,10.0,2.0,7.0,14.0,8.0,22.0,6.0,2.0,7.0,2.0,5.0,52.0,2.0,9.0,,12.0,13.0,2.0,27.0,11.0,38.0,2.0,7.0,4.0,3.0,6.0,,4.0,9.0,3.0,2.0,2.0,15.0,1.0,7.0,7.0,20.0,,2.0,33.0,3.0,11.0,5.0,1.0,,1.0,2.0,2.0,,,,46.0,223,7.0,0.3888888888888889,0.42424242424242425,0.8888888888888888,0.28125,0.15384615384615385,0.28125,0.5454545454545454,0.5,0.5416666666666666,0.5051020408163265,0.40625,0.43243243243243246,0.5580357142857143,0.5,0.4891304347826087,0.32653061224489793,0.10606060606060606,0.20588235294117646,,,20.583468395461914,0.4,0.10526315789473684,,0.07103825136612021,0.04891304347826087,0.14457831325301204,0.028985507246376812,0.09398496240601503,0.043478260869565216,0.07246376811594203,0.043478260869565216,0.028985507246376812,0.04878048780487805,,0.023255813953488372,0.053763440860215055,0.14893617021276595,0.1791044776119403,,0.044444444444444446,1.0,0.3469387755102041,0.5,0.6296296296296297,0.5294117647058824,0.12244897959183673,0.6666666666666666,0.6666666666666666,0.125,0.20408163265306123,0.55,0.55,0.36363636363636365,0.22448979591836735,0.10204081632653061,0.2,0.2,1.0,0.25,0.75,,0.125,0.40540540540540543,0.5333333333333333,0.13513513513513514,,0.673469387755102,0.2,0.5200091836734693,0.5036375000000001,0.5225243243243244,0.11214953271028037,0.14864864864864866,0.14285714285714285,0.36507936507936506,7.286363636363635,23.906249999999993,0.4296724470134875,7.0,1.0,4.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.25,0.25,1.0,0.21621621621621623,0.25,0.030303030303030304,,,,,,,,,,,True,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,39618.0,660,48.0,1309,1307,483,413,163.0,2616,29.0,53.0,2.0,2.0,11.0,18.0,15.0,26.0,45.0,119.0,14.0,17.0,45.0,6.0,4.0,15.0,89.0,198.0,25.0,59.0,71.0,324.0,1366.0,5.0,8.0,7.0,4.0,17.0,25.0,58.0,5.0,18.0,45.0,110.0,66.0,112.0,66.0,9.0,,45.0,17.0,15.0,60.0,20.0,80.0,9.0,11.0,31.0,3.0,26.0,180.0,3.0,11.0,,17.0,28.0,1.0,46.0,14.0,60.0,2.0,23.0,14.0,9.0,27.0,4.0,15.0,10.0,1.0,12.0,1.0,37.0,1.0,14.0,11.0,30.0,,3.0,86.0,3.0,25.0,19.0,3.0,1.0,1.0,3.0,3.0,,,,110.0,483,5.0,0.3707865168539326,0.3707865168539326,0.88,0.423728813559322,0.2777777777777778,0.423728813559322,0.4494949494949495,0.625,0.43103448275862066,0.49221789883268485,0.43333333333333335,0.4276315789473684,0.5436241610738255,0.4722222222222222,0.5339805825242718,0.22957198443579765,0.07575757575757576,0.18867924528301888,0.11538461538461539,0.01680672268907563,22.06851119894598,0.7297297297297297,0.023809523809523808,,0.05761316872427984,0.023504273504273504,0.09826589595375723,0.022058823529411766,0.06828528072837632,0.023178807947019868,0.03496503496503497,0.00847457627118644,0.024154589371980676,0.024096385542168676,0.018867924528301886,0.07272727272727272,0.055,0.05113636363636364,0.0859375,0.13333333333333333,0.015625,1.0,0.20622568093385213,0.5471698113207547,0.6744186046511628,0.3103448275862069,0.10116731517509728,0.5769230769230769,0.6521739130434783,0.3333333333333333,0.46303501945525294,0.37815126050420167,0.38461538461538464,0.4222222222222222,0.054474708171206226,0.17509727626459143,0.37777777777777777,0.37777777777777777,0.8235294117647058,0.13333333333333333,1.0,1.0,0.4,0.23684210526315788,0.6111111111111112,0.19736842105263158,0.26666666666666666,0.4357976653696498,0.37777777777777777,0.47400194552529173,0.5120615384615385,0.4669940789473684,0.08960573476702509,0.11363636363636363,0.05246913580246913,0.3395061728395062,12.398484848484847,24.81186440677966,0.3689839572192513,8.0,,1.0,1.0,3.0,1.0,,,,,0.14285714285714285,0.5714285714285714,0.5714285714285714,1.0,0.06666666666666667,,,0.039473684210526314,0.3333333333333333,,1.0,1.0,0.16666666666666666,1.0,,,,,,,True,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,21779.0,363,32.0,731,727,298,256,94.0,1458,18.0,31.0,4.0,9.0,6.0,11.0,8.0,16.0,14.0,39.0,8.0,7.0,18.0,4.0,3.0,8.0,40.0,86.0,11.0,26.0,14.0,127.0,767.0,6.0,12.0,4.0,2.0,20.0,14.0,33.0,5.0,11.0,12.0,55.0,42.0,38.0,33.0,,6.0,18.0,7.0,4.0,12.0,7.0,19.0,2.0,5.0,2.0,1.0,9.0,45.0,5.0,9.0,1.0,11.0,39.0,5.0,55.0,15.0,70.0,2.0,3.0,,3.0,5.0,3.0,4.0,14.0,4.0,1.0,,19.0,2.0,9.0,13.0,39.0,4.0,6.0,23.0,1.0,8.0,4.0,7.0,2.0,4.0,7.0,6.0,,,,55.0,298,5.0,0.525,0.5675675675675675,1.0,0.4230769230769231,0.45454545454545453,0.4230769230769231,0.46511627906976744,0.5,0.42424242424242425,0.5044642857142857,0.5625,0.48863636363636365,0.516260162601626,0.5882352941176471,0.5392156862745098,0.23214285714285715,0.046511627906976744,0.0967741935483871,0.0625,,16.745283018867923,0.2631578947368421,0.19230769230769232,0.02702702702702703,0.14772727272727273,0.03488372093023256,0.11956521739130435,0.06578947368421052,0.1404494382022472,0.041916167664670656,0.027777777777777776,0.034482758620689655,0.0390625,0.0425531914893617,0.10344827586206896,0.14516129032258066,0.1504424778761062,0.14606741573033707,0.15151515151515152,0.038461538461538464,0.03636363636363636,0.8571428571428571,0.2767857142857143,0.5806451612903226,0.6428571428571429,0.4444444444444444,0.14285714285714285,0.5,0.5333333333333333,0.375,0.3482142857142857,0.358974358974359,0.358974358974359,0.7142857142857143,0.07142857142857142,0.16071428571428573,0.3888888888888889,0.4117647058823529,1.0,0.5625,0.4444444444444444,,0.25,0.25,0.5454545454545454,0.18181818181818182,0.375,0.5089285714285714,0.3888888888888889,0.48187008928571423,0.5318423076923077,0.47416818181818177,0.06722689075630252,0.08602150537634409,0.15748031496062992,0.4330708661417323,10.247674418604651,24.800000000000004,0.4076607387140903,4.0,,,2.0,3.0,2.0,,,,,0.5,0.5,0.5,1.0,,,,0.06818181818181818,0.6666666666666666,,2.0,1.0,0.5,1.0,1.0,0.038461538461538464,0.05555555555555555,,,,True,
57,1610612758,Doug Christie,Doug Christie,57,SAC,32690.0,545,78.0,1081,1082,396,344,129.0,2163,26.0,37.0,1.0,3.0,8.0,8.0,1.0,6.0,5.0,14.0,29.0,5.0,31.0,5.0,2.0,11.0,32.0,57.0,17.0,60.0,38.0,153.0,1100.0,1.0,3.0,7.0,1.0,9.0,9.0,12.0,7.0,27.0,27.0,66.0,34.0,30.0,51.0,,,29.0,5.0,6.0,59.0,13.0,72.0,5.0,8.0,32.0,4.0,23.0,157.0,4.0,11.0,,19.0,48.0,2.0,69.0,15.0,84.0,1.0,28.0,18.0,10.0,18.0,5.0,15.0,16.0,1.0,3.0,,34.0,1.0,12.0,16.0,58.0,3.0,8.0,47.0,1.0,7.0,15.0,6.0,,4.0,7.0,6.0,,1.0,,66.0,396,7.0,0.53125,0.53125,1.0,0.2833333333333333,0.25925925925925924,0.29310344827586204,0.5614035087719298,0.3333333333333333,0.75,0.49145299145299143,0.4,0.5,0.5362318840579711,0.4090909090909091,0.5909090909090909,0.5128205128205128,0.10526315789473684,0.13513513513513514,0.16666666666666666,,13.734939759036145,0.5294117647058824,0.06060606060606061,,0.11764705882352941,0.028645833333333332,0.13380281690140844,0.037037037037037035,0.12181818181818181,0.03048780487804878,0.008620689655172414,0.03225806451612903,0.04,0.05970149253731343,,0.09278350515463918,0.13291139240506328,0.11764705882352941,0.13333333333333333,0.13513513513513514,0.017857142857142856,0.8571428571428571,0.3162393162393162,0.7027027027027027,0.8125,0.46153846153846156,0.05128205128205128,0.16666666666666666,0.2,1.0,0.11965811965811966,0.35714285714285715,0.35714285714285715,0.8,0.24786324786324787,0.26495726495726496,0.16129032258064516,0.16129032258064516,1.0,0.3,0.3333333333333333,1.0,0.5,0.20512820512820512,1.0,0.28205128205128205,0.18181818181818182,0.8290598290598291,0.1724137931034483,0.5497626086956522,0.5609125,0.52945,0.056910569105691054,0.1111111111111111,0.058823529411764705,0.43137254901960786,5.77719298245614,25.048333333333332,0.36632747456059206,12.0,1.0,2.0,5.0,16.0,2.0,5.0,,1.0,,0.2857142857142857,0.41379310344827586,0.4444444444444444,1.0,0.2,0.5,1.0,0.41025641025641024,0.3125,,1.0,2.0,0.2,1.0,2.0,0.03333333333333333,,2.0,1.0,0.06896551724137931,True,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,477.0,8,-9.0,17,18,2,4,5.0,35,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,2.0,2.0,22.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,2.0,,1.0,,,1.0,,2.0,,,2.0,3.0,,,2.0,,1.0,,,,,,,,,,,2,,,,,,,,,,,,,,0.5,,,,,,,,18.181818181818183,1.0,,,,0.1,,,,0.09090909090909091,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.5584,0.5584,,0.5,0.5,,,,,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,7926.0,132,8.0,253,253,104,103,40.0,506,15.0,24.0,7.0,13.0,5.0,11.0,2.0,7.0,,,,,,,,,17.0,31.0,,,8.0,42.0,274.0,8.0,15.0,,,16.0,6.0,12.0,,,5.0,17.0,16.0,18.0,,,14.0,,,5.0,3.0,,3.0,,,1.0,,2.0,6.0,4.0,20.0,,5.0,11.0,1.0,17.0,24.0,41.0,1.0,4.0,4.0,,1.0,,1.0,1.0,,,,2.0,1.0,,16.0,23.0,2.0,1.0,12.0,3.0,5.0,2.0,3.0,2.0,1.0,3.0,3.0,,,,17.0,104,2.0,0.47058823529411764,0.8,,,,,0.5483870967741935,0.5333333333333333,0.5,0.5483870967741935,0.5333333333333333,0.5,0.6,0.5333333333333333,0.5666666666666667,,0.16129032258064516,0.08333333333333333,0.42857142857142855,,12.131147540983607,0.5,0.1111111111111111,,0.11458333333333333,0.20408163265306123,0.13157894736842105,0.15384615384615385,0.11940298507462686,0.1935483870967742,0.21212121212121213,0.25,0.16216216216216217,0.1875,0.1,0.24,0.05263157894736842,0.09090909090909091,0.12903225806451613,0.14285714285714285,0.1111111111111111,1.0,0.7741935483870968,0.625,0.6818181818181818,0.4666666666666667,0.22580645161290322,0.2857142857142857,0.5,0.5,,,,,,,,,,0.8666666666666667,0.5384615384615384,,,0.9166666666666666,0.45454545454545453,,,0.7741935483870968,,0.5400774193548388,0.5568214285714286,0.543825,0.15151515151515152,0.15151515151515152,0.38095238095238093,0.40476190476190477,1.4903225806451614,,0.41106719367588934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,16484.0,275,23.0,535,531,189,136,65.0,1066,15.0,29.0,1.0,7.0,5.0,5.0,6.0,15.0,9.0,25.0,14.0,8.0,21.0,2.0,5.0,9.0,30.0,69.0,12.0,35.0,26.0,122.0,559.0,5.0,11.0,4.0,6.0,16.0,12.0,21.0,6.0,14.0,14.0,56.0,38.0,22.0,36.0,,4.0,21.0,8.0,6.0,6.0,2.0,8.0,2.0,,2.0,,4.0,18.0,3.0,10.0,,8.0,31.0,2.0,41.0,13.0,54.0,5.0,1.0,1.0,,8.0,1.0,2.0,9.0,3.0,6.0,,17.0,1.0,5.0,11.0,20.0,,2.0,30.0,1.0,6.0,6.0,,,,,,,,,56.0,189,1.0,0.6333333333333333,0.6785714285714286,1.0,0.34285714285714286,0.42857142857142855,0.34285714285714286,0.43478260869565216,0.45454545454545453,0.5714285714285714,0.46153846153846156,0.3333333333333333,0.6,0.5043478260869565,0.4411764705882353,0.6707317073170732,0.33653846153846156,0.08695652173913043,0.1724137931034483,0.06666666666666667,,21.153846153846153,0.47058823529411764,0.125,,0.15577889447236182,0.053475935828877004,0.13559322033898305,0.047619047619047616,0.1511627906976744,0.052,0.08620689655172414,0.06666666666666667,0.014492753623188406,0.05,0.043478260869565216,0.09302325581395349,0.14492753623188406,0.19540229885057472,0.11627906976744186,0.1875,0.09259259259259259,,0.27884615384615385,0.5172413793103449,0.625,0.8,0.14423076923076922,0.4,0.42857142857142855,0.3333333333333333,0.2403846153846154,0.36,0.36,0.5555555555555556,0.1346153846153846,0.20192307692307693,0.38095238095238093,0.38095238095238093,1.0,0.4666666666666667,0.14285714285714285,,0.13333333333333333,0.14285714285714285,1.0,0.2571428571428571,0.5555555555555556,0.6153846153846154,0.38095238095238093,0.5076293269230768,0.536323076923077,0.47343714285714283,0.05504587155963303,0.08108108108108109,0.13114754098360656,0.45901639344262296,8.759420289855072,24.454285714285714,0.3532710280373832,4.0,,2.0,1.0,5.0,,7.0,,,,,0.2857142857142857,0.2857142857142857,1.0,0.13333333333333333,,,0.14285714285714285,0.2,,,,,,,,,,,,True,
185,1610612758,Chris Webber,Chris Webber,185,SAC,34374.0,573,43.0,1143,1139,384,332,131.0,2282,69.0,98.0,20.0,30.0,19.0,25.0,28.0,81.0,46.0,102.0,1.0,,3.0,,,1.0,143.0,281.0,,4.0,51.0,337.0,1185.0,26.0,47.0,,13.0,65.0,40.0,77.0,,1.0,22.0,102.0,172.0,114.0,,,36.0,3.0,,10.0,54.0,15.0,69.0,10.0,5.0,27.0,7.0,20.0,153.0,5.0,35.0,3.0,28.0,74.0,7.0,109.0,43.0,152.0,12.0,12.0,6.0,6.0,14.0,3.0,7.0,24.0,3.0,7.0,3.0,38.0,2.0,14.0,28.0,57.0,5.0,13.0,85.0,7.0,36.0,10.0,18.0,5.0,11.0,22.0,14.0,2.0,,1.0,102.0,384,2.0,0.6013986013986014,0.688,,,,,0.5088967971530249,0.5531914893617021,0.5194805194805194,0.5017543859649123,0.5531914893617021,0.5128205128205128,0.5200617283950617,0.5803571428571429,0.5151515151515151,0.014035087719298246,0.03558718861209965,0.061224489795918366,0.04938271604938271,,27.654698242933538,0.3684210526315789,0.1891891891891892,0.058823529411764705,0.17535545023696683,0.08706467661691543,0.18666666666666668,0.04504504504504504,0.17832167832167833,0.07797270955165692,0.15833333333333333,0.07,0.04945054945054945,0.03125,0.06382978723404255,0.13978494623655913,0.16666666666666666,0.2080536912751678,0.19444444444444445,0.16666666666666666,0.0916030534351145,0.6363636363636364,0.34385964912280703,0.7040816326530612,0.75,0.5942028985507246,0.28421052631578947,0.345679012345679,0.36363636363636365,0.25,0.35789473684210527,0.45098039215686275,0.45098039215686275,0.8260869565217391,0.0035087719298245615,0.010526315789473684,,,,0.6382978723404256,0.6666666666666666,0.15,,0.32051282051282054,0.76,0.01282051282051282,,0.35789473684210527,,0.4670831578947368,0.5028095238095238,0.45448397435897436,0.11464968152866242,0.11612903225806452,0.19287833827893175,0.3026706231454006,8.77437722419929,24.775,0.3359580052493438,,,,,,,,,4.0,4.0,,,,,,,,,,,,2.0,,,,,,,,,True,
