EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2A,SecondChanceFtPoints,FTOffRebounds,BlockedAtRim,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,OffShortMidRangeReboundPct,Loose Ball Fouls,SecondChanceAtRimFGA,PtsUnassisted3s,SelfOReb,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,SecondChanceFG2M,PtsUnassisted2s,PtsPutbacks,NonShootingFoulsDrawn,SecondChanceFg2Pct,ShortMidRangePctBlocked,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,BlockedShortMidRange,DefensiveGoaltends,SecondChanceArc3Accuracy,Arc3PctBlocked,on,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends,HeaveMakes
1065,1610612738,Erick Strickland,Erick Strickland,1065,BOS,7150.0,119.0,-14.0,228,237,91,126,27.0,465,3.0,8.0,2.0,5.0,1.0,2.0,3.0,9.0,2.0,10.0,1.0,2.0,1.0,7.0,2.0,10.0,1.0,1.0,3.0,7.0,19.0,4.0,20.0,9.0,35.0,245,1.0,3.0,3.0,4.0,11.0,2.0,10.0,3.0,17.0,14.0,12.0,10.0,2.0,3.0,1.0,9.0,8.0,17.0,6.0,2.0,5.0,1.0,3.0,42.0,1.0,1.0,3.0,7.0,1.0,11.0,2.0,13.0,5.0,4.0,1.0,5.0,2.0,2.0,4.0,3.0,1.0,9.0,1.0,4.0,5.0,15.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,1.0,17.0,91,3.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.2,0.2,0.3684210526315789,0.36363636363636365,0.3333333333333333,0.5,0.3333333333333333,0.4069767441860465,0.5,0.38636363636363635,0.5128205128205128,0.05,0.15789473684210525,0.375,0.1,20.233463035019458,0.5555555555555556,0.07142857142857142,0.08860759493670886,0.017543859649122806,0.12,0.018518518518518517,0.09615384615384616,0.018018018018018018,0.045454545454545456,0.02564102564102564,0.09090909090909091,0.06666666666666667,0.09523809523809523,0.14285714285714285,1.0,0.20512820512820512,0.375,0.6,1.0,0.05128205128205128,0.5,0.5,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.2564102564102564,0.2,0.2222222222222222,1.0,0.2564102564102564,0.2,0.2,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,0.23809523809523808,0.4,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.717948717948718,0.2,0.49830769230769234,0.5577000000000001,0.49963809523809516,0.11627906976744186,0.21739130434782608,0.08571428571428572,0.4857142857142857,9.036842105263158,24.604999999999997,0.3991228070175439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,2808.0,47.0,-2.0,92,96,29,54,15.0,188,3.0,3.0,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,5.0,6.0,,,4.0,14.0,93,,,1.0,1.0,2.0,,,2.0,4.0,10.0,,,,,,,1.0,1.0,1.0,,,,,3.0,3.0,2.0,3.0,4.0,1.0,8.0,6.0,14.0,1.0,,1.0,2.0,,1.0,,1.0,,2.0,,1.0,2.0,6.0,,5.0,1.0,3.0,1.0,,1.0,1.0,4.0,29,3.0,1.0,1.0,,,,,,0.8333333333333334,0.5,0.8333333333333334,,0.5,0.875,0.25,0.6666666666666666,,,,,,9.174311926605505,1.0,0.2,0.15384615384615385,0.07692307692307693,0.375,0.14285714285714285,0.20588235294117646,0.10638297872340426,,0.13333333333333333,0.25,0.25,0.07142857142857142,0.42857142857142855,1.0,0.5,1.0,1.0,1.0,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,0.5,1.0,,,,,0.5,,0.5622166666666667,,0.5978,0.375,0.375,0.07142857142857142,0.2857142857142857,6.0,,0.31521739130434784,1.0,1.0,1.0,1.0,0.25,0.2222222222222222,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,689.0,11.0,3.0,21,23,11,13,1.0,44,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,23,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,,,,2.0,11,,,,,,,,,,,,,,1.0,,1.0,,,,,,4.545454545454546,,,0.1111111111111111,0.2,,,0.07692307692307693,0.125,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.5238095238095238,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,2510.0,42.0,-9.0,79,83,32,34,7.0,162,4.0,4.0,2.0,2.0,3.0,3.0,,1.0,2.0,2.0,,,1.0,1.0,,,,,,7.0,8.0,2.0,2.0,,20.0,92,,,,2.0,2.0,1.0,1.0,,7.0,14.0,6.0,,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,,1.0,4.0,1.0,6.0,1.0,7.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,1.0,4.0,,,,,,,,,7.0,32,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.875,1.0,1.0,,1.1666666666666667,1.0,,1.1666666666666667,0.2,,,,,12.790697674418604,,0.25,0.12121212121212122,,0.25,0.0625,0.13513513513513514,0.02857142857142857,,0.06666666666666667,0.09090909090909091,,0.1875,0.25,,0.4,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.1,,,,0.2,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,1.0,0.3333333333333333,1.0,,,0.6,,0.48178,,0.4961333333333333,,,,0.35,7.375,22.700000000000003,0.4050632911392405,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
960,1610612738,Tony Delk,Tony Delk,960,BOS,1334.0,22.0,5.0,42,44,25,26,7.0,86,,2.0,,2.0,,1.0,,1.0,2.0,2.0,,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,,4.0,3.0,6.0,,9.0,34,,1.0,,,3.0,3.0,4.0,,9.0,,,4.0,1.0,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,2.0,2.0,2.0,2.0,,4.0,4.0,8.0,2.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,3.0,,2.0,,1.0,,,,,9.0,25,1.0,,,,0.5,,0.75,0.5,,,0.45,,0.6428571428571429,0.4090909090909091,,0.5625,0.6,,,,,24.0,,,0.15384615384615385,0.16666666666666666,0.2,0.16666666666666666,0.17391304347826086,0.16666666666666666,0.3333333333333333,0.2222222222222222,,,0.25,0.125,,0.2,,,,0.1,,,,0.1,,,,0.2,1.0,1.0,,0.4,0.25,0.25,,,,,0.25,0.2857142857142857,,0.2857142857142857,1.0,0.2857142857142857,0.5,0.8,0.25,0.4908200000000001,0.542225,0.5023214285714286,0.09090909090909091,0.2,,1.0,6.475,25.066666666666666,0.5952380952380952,3.0,,,,,,,,,2.0,9.0,2.0,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,5100.0,85.0,-24.0,166,169,58,95,21.0,335,4.0,6.0,2.0,2.0,1.0,2.0,3.0,7.0,,3.0,,1.0,,2.0,3.0,15.0,2.0,1.0,6.0,8.0,15.0,3.0,18.0,17.0,42.0,185,,3.0,6.0,2.0,4.0,1.0,8.0,6.0,13.0,8.0,9.0,15.0,3.0,1.0,,7.0,3.0,10.0,2.0,1.0,4.0,1.0,2.0,23.0,1.0,2.0,3.0,4.0,4.0,11.0,3.0,14.0,4.0,4.0,,5.0,1.0,1.0,2.0,4.0,1.0,7.0,,2.0,2.0,6.0,,19.0,1.0,8.0,,,,,13.0,58,1.0,0.5,0.5714285714285714,1.0,0.16666666666666666,,0.125,0.16666666666666666,0.5333333333333333,0.5,0.3787878787878788,0.2857142857142857,0.2916666666666667,0.5,0.375,0.43333333333333335,0.5454545454545454,,0.06666666666666667,,,25.925925925925927,0.7142857142857143,0.4,0.08163265306122448,0.047619047619047616,0.17647058823529413,0.023255813953488372,0.10606060606060606,0.03529411764705882,0.0625,,0.08333333333333333,,0.1111111111111111,0.13333333333333333,,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.5,0.06060606060606061,0.5,1.0,1.0,0.21212121212121213,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.09090909090909091,,,,0.45454545454545453,0.2,0.2,1.0,0.14285714285714285,,,0.2857142857142857,0.16666666666666666,1.0,0.16666666666666666,,0.5,0.16666666666666666,0.7272727272727273,0.2,0.5051848484848485,0.46608,0.50145,0.2,0.36363636363636365,0.14285714285714285,0.30952380952380953,8.379999999999999,25.21111111111111,0.3493975903614458,4.0,2.0,,,,,0.07142857142857142,0.1111111111111111,1.0,2.0,,,0.5,,0.2857142857142857,2.0,2.0,8.0,2.0,2.0,0.5,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,6289.0,105.0,-26.0,198,207,68,104,24.0,405,9.0,15.0,5.0,6.0,2.0,9.0,1.0,3.0,1.0,1.0,,,,,3.0,10.0,4.0,1.0,5.0,12.0,27.0,4.0,11.0,5.0,41.0,224,1.0,4.0,5.0,7.0,9.0,1.0,5.0,,17.0,16.0,9.0,10.0,3.0,2.0,,12.0,1.0,13.0,1.0,,8.0,2.0,2.0,27.0,,1.0,2.0,11.0,2.0,15.0,1.0,16.0,2.0,2.0,,4.0,1.0,1.0,2.0,3.0,,6.0,,1.0,2.0,10.0,1.0,8.0,,3.0,2.0,,2.0,1.0,17.0,68,5.0,0.6666666666666666,0.6666666666666666,0.75,0.36363636363636365,0.25,0.2,0.36363636363636365,0.4444444444444444,0.7777777777777778,0.47368421052631576,0.3,0.6071428571428571,0.4880952380952381,0.4166666666666667,0.5666666666666667,0.2894736842105263,,0.07407407407407407,0.13333333333333333,,21.428571428571427,0.6666666666666666,0.16666666666666666,0.16176470588235295,0.018867924528301886,0.1111111111111111,,0.1511627906976744,0.01,,,0.05,0.14285714285714285,0.23529411764705882,0.125,0.5,0.39473684210526316,0.6,0.6923076923076923,0.6666666666666666,0.23684210526315788,0.2222222222222222,0.2222222222222222,1.0,0.07894736842105263,0.3333333333333333,0.3333333333333333,,0.02631578947368421,1.0,1.0,1.0,0.2631578947368421,0.3,0.3,0.6666666666666666,,,,0.8,0.42857142857142855,0.8333333333333334,,,0.35714285714285715,0.2,0.6842105263157895,0.3,0.5219445945945946,0.50715,0.5365269230769231,0.07317073170731707,0.1,0.12195121951219512,0.4146341463414634,5.28888888888889,26.5,0.3434343434343434,1.0,2.0,,1.0,,,,0.08333333333333333,,1.0,3.0,1.0,,0.05263157894736842,0.2,,,8.0,,1.0,,,,1.0,1.0,1.0,0.25,,True,,,,,,,,,,,,,,,
72,1610612738,Kenny Anderson,Kenny Anderson,72,BOS,2664.0,44.0,-6.0,85,91,34,54,13.0,176,6.0,9.0,3.0,4.0,1.0,2.0,2.0,9.0,,,,,,,,,,,,9.0,20.0,,,2.0,20.0,99,,,,4.0,7.0,,,2.0,10.0,6.0,,,,2.0,,5.0,2.0,7.0,1.0,1.0,4.0,1.0,,16.0,,1.0,,5.0,,5.0,2.0,7.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,4.0,7.0,,3.0,1.0,1.0,,,,,10.0,34,2.0,0.3333333333333333,0.3333333333333333,,,,,,0.45,0.5714285714285714,0.45,,0.5714285714285714,0.47619047619047616,,0.625,,,0.1,0.2222222222222222,,22.0,1.0,,0.1724137931034483,0.043478260869565216,,,0.13513513513513514,0.024390243902439025,0.1111111111111111,,0.125,,0.26666666666666666,,,0.45,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.1,0.5,0.5,,0.45,0.2222222222222222,0.2222222222222222,0.5,,,,,,,,,,,,,0.5714285714285714,0.75,,,,,0.45,,0.5002850000000001,,0.5384142857142857,0.05,0.05,,0.5,8.895,,0.4,1.0,,1.0,,0.25,,,,,,,,,,,,,12.0,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,
915,1610612738,Rodney Rogers,Rodney Rogers,915,BOS,4381.0,73.0,-11.0,138,142,62,75,16.0,280,8.0,12.0,4.0,5.0,,1.0,,1.0,,2.0,,,,,5.0,11.0,,3.0,5.0,8.0,14.0,5.0,13.0,2.0,33.0,146,,,6.0,4.0,6.0,3.0,5.0,2.0,19.0,12.0,15.0,11.0,5.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,16.0,3.0,2.0,,9.0,3.0,12.0,5.0,17.0,3.0,2.0,1.0,3.0,1.0,,3.0,3.0,,6.0,,2.0,6.0,12.0,2.0,2.0,,1.0,2.0,,2.0,1.0,19.0,62,3.0,0.75,1.0,1.0,0.38461538461538464,,0.6,0.38461538461538464,0.5714285714285714,0.6666666666666666,0.5740740740740741,0.5,0.7727272727272727,0.5892857142857143,0.6,0.7916666666666666,0.48148148148148145,0.07692307692307693,0.07142857142857142,0.08333333333333333,,22.07792207792208,0.5,0.2727272727272727,0.17647058823529413,0.0625,,0.07894736842105263,0.13432835820895522,0.07142857142857142,0.058823529411764705,0.07142857142857142,0.21052631578947367,0.2,0.14814814814814814,,0.5,0.4444444444444444,0.6666666666666666,0.7272727272727273,0.75,0.037037037037037035,,,,0.037037037037037035,,,,0.07407407407407407,,,,0.4074074074074074,0.45454545454545453,0.5,1.0,,,,,0.45454545454545453,0.8,,,0.45454545454545453,0.6,0.9259259259259259,0.45454545454545453,0.53045,0.5058,0.5199727272727274,0.03571428571428571,0.06666666666666667,0.18181818181818182,0.5757575757575758,2.3214285714285716,25.361538461538466,0.4492753623188406,4.0,2.0,,1.0,,,0.1,0.2,3.0,3.0,,2.0,,0.16666666666666666,0.75,2.0,2.0,4.0,4.0,,0.5,,0.6666666666666666,,1.0,,,0.09090909090909091,True,,,,,,,,,,,,,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,2707.0,45.0,14.0,87,89,41,47,4.0,176,1.0,1.0,1.0,1.0,,,1.0,2.0,,2.0,,,,1.0,2.0,6.0,,1.0,3.0,2.0,3.0,2.0,8.0,,10.0,79,,,,1.0,1.0,1.0,4.0,,5.0,2.0,6.0,6.0,2.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,,2.0,2.0,1.0,5.0,1.0,6.0,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,3.0,3.0,,,,,,,,,5.0,41,,0.5,0.5,1.0,0.25,,0.25,0.25,0.6666666666666666,1.0,0.45454545454545453,,0.5,0.45454545454545453,,0.5,0.7272727272727273,,,,,13.333333333333332,1.0,0.5,0.05405405405405406,,0.15384615384615385,0.05555555555555555,0.08,0.030303030303030304,,,0.1,,0.05555555555555555,0.1111111111111111,,0.09090909090909091,1.0,1.0,,,,,,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2,1.0,0.2,,0.6,0.3333333333333333,0.8181818181818182,0.3333333333333333,0.5057636363636364,,0.5172800000000001,,,,0.5,11.366666666666667,25.3375,0.47126436781609193,,,,,,,0.25,,,,,,0.25,,,,,2.0,,,,,,,,,,,True,,,,,,,,,,,,,,,
