EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFtPoints,OffTwoPtRebounds,FTDefRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,NonShootingFoulsDrawn,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,HeaveMakes,SecondChanceAtRimPctAssisted,FTOffRebounds,Loose Ball Fouls,BlockedLongMidRange,3SecondViolations,OffFTReboundPct,OffensiveGoaltends,Defensive 3 Seconds Violations,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked
1065,1610612738,Erick Strickland,Erick Strickland,1065,BOS,2707.0,45,14,87,89,41,47,4.0,176,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5,3.0,6.0,11,79,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,9.0,4.0,1.0,1.0,4.0,5.0,9.0,3.0,2.0,2.0,2.0,23.0,1.0,1.0,4.0,5.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,8.0,1.0,3.0,41,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.2,0.5,1.5,0.3,0.5,1.5,0.3,0.5454545454545454,0.2,1.0,16.666666666666668,0.75,0.10810810810810811,0.07692307692307693,0.05555555555555555,0.1,0.030303030303030304,0.07142857142857142,0.1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.36363636363636365,0.25,0.25,1.0,0.18181818181818182,1.0,1.0,1.0,0.36363636363636365,0.25,0.25,1.0,1.0,1.0,1.0,0.2,1.0,0.2,0.6363636363636364,0.25,0.45903181818181815,0.61665,0.41419999999999996,0.2727272727272727,0.2727272727272727,12.78,25.166666666666668,0.47126436781609193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,3298.0,55,21,110,109,43,61,8.0,219,5.0,2.0,2.0,,,,,,,,,,9.0,10,,,25,94,,,,2.0,,,8.0,18.0,,,,,1.0,2.0,3.0,2.0,,1.0,,8.0,1.0,1.0,5.0,8.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,,2.0,,3.0,8.0,1.0,8.0,43,4.0,1.0,1.0,,,,,,0.9,0.9,,1.0,0.9615384615384616,,1.0,,,,12.295081967213115,0.5,0.18518518518518517,0.058823529411764705,0.05263157894736842,0.13636363636363635,0.041666666666666664,,0.25,0.2,0.1111111111111111,0.06666666666666667,0.5,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,,0.5108699999999999,0.5436,0.73275,,0.32,6.62,,0.39090909090909093,4.0,1.0,2.0,2.0,3.0,3.0,7.0,1.0,2.0,4.0,1.0,2.0,7.0,1.0,4.0,6.0,5.0,1.0,6.0,3.0,1.0,0.5,0.034482758620689655,0.09090909090909091,0.3333333333333333,0.5,0.8,0.8,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,9113.0,152,-14,293,291,105,136,33.0,584,18.0,7.0,21.0,,4.0,,,,2.0,10.0,24.0,5.0,19.0,45,10.0,28.0,100,303,1.0,2.0,6.0,18.0,3.0,7.0,28.0,12.0,21.0,23.0,10.0,3.0,11.0,5.0,16.0,4.0,1.0,6.0,4.0,37.0,2.0,6.0,14.0,22.0,6.0,28.0,6.0,5.0,12.0,4.0,2.0,8.0,14.0,3.0,3.0,9.0,,28.0,105,1.0,0.3157894736842105,0.3333333333333333,0.7,0.35714285714285715,0.5,0.42857142857142855,0.37037037037037035,0.4222222222222222,0.4657534246575342,0.5,0.34,0.5380434782608695,0.5,0.45,0.3835616438356164,0.06666666666666667,0.1111111111111111,32.415902140672785,0.8571428571428571,0.14736842105263157,0.15789473684210525,0.03773584905660377,0.15037593984962405,0.045454545454545456,0.05,0.06896551724137931,0.25,0.13157894736842105,0.15151515151515152,0.2465753424657534,0.2876712328767123,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.0547945205479452,,,,0.3287671232876712,0.4166666666666667,0.4166666666666667,0.7,,,,0.08,,0.2,0.6301369863013698,0.43478260869565216,0.4920666666666667,0.5007333333333334,0.47174999999999995,0.06,0.28,9.924444444444443,26.060714285714287,0.3583617747440273,8.0,2.0,2.0,8.0,4.0,6.0,32.0,3.0,4.0,11.0,4.0,2.0,40.0,1.0,16.0,4.0,3.0,1.0,4.0,2.0,0.2222222222222222,0.2,0.05063291139240506,0.12903225806451613,,0.5,0.4444444444444444,0.5,0.125,0.0821917808219178,0.6666666666666666,0.8,0.25,0.4,0.32,0.25,0.18181818181818182,0.26666666666666666,1.0,1.0,2.0,3.0,1.0,1.0,26.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.3333333333333333,0.16666666666666666,0.2,0.05,0.5,0.4,0.5,1.0,0.6,,,,,,,,,,,,,,,True,,,,,,,,,,
72,1610612738,Kenny Anderson,Kenny Anderson,72,BOS,6039.0,101,-2,189,189,86,84,21.0,378,17.0,4.0,9.0,,,,,,,,,,15.0,31,,,38,191,,,5.0,15.0,,,15.0,4.0,,,,2.0,5.0,7.0,12.0,5.0,2.0,2.0,3.0,31.0,,3.0,4.0,8.0,3.0,11.0,5.0,3.0,6.0,3.0,4.0,3.0,10.0,7.0,3.0,11.0,,15.0,86,4.0,0.13333333333333333,0.13333333333333333,,,,,,0.4838709677419355,0.4838709677419355,1.0,0.4,0.5277777777777778,0.8333333333333334,0.4411764705882353,,0.06451612903225806,0.11764705882352941,21.69811320754717,0.6,0.07547169811320754,0.10344827586206896,,0.08536585365853659,0.03571428571428571,,0.05263157894736842,,0.15,0.1111111111111111,0.5483870967741935,0.2903225806451613,0.4444444444444444,0.4444444444444444,0.25,,,,,,,,,,,,,,,0.5483870967741935,,0.4936935483870967,0.5936,0.5156133333333333,0.13157894736842105,0.39473684210526316,7.038709677419354,,0.455026455026455,10.0,1.0,4.0,8.0,1.0,5.0,8.0,1.0,6.0,3.0,3.0,1.0,11.0,1.0,5.0,,,,,,0.4,0.125,0.05555555555555555,0.05,,,0.5882352941176471,0.6666666666666666,0.1,0.16129032258064516,0.2,0.2,,1.0,0.5333333333333333,0.5,0.14285714285714285,0.14285714285714285,1.0,,,,1.0,3.0,26.0,,,,,1.0,2.0,2.0,,,1.0,1.0,,,0.07142857142857142,1.0,,,,,1.0,1.0,1.0,0.0625,0.05555555555555555,,,,,,,,,,True,,,,,,,,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,11771.0,196,-16,373,372,157,168,39.0,745,11.0,3.0,7.0,,7.0,,2.0,,4.0,3.0,11.0,5.0,14.0,20,3.0,18.0,44,384,,2.0,12.0,4.0,2.0,9.0,19.0,18.0,9.0,9.0,2.0,,2.0,2.0,4.0,1.0,1.0,1.0,,10.0,5.0,12.0,8.0,26.0,8.0,34.0,4.0,,2.0,2.0,2.0,,4.0,3.0,14.0,19.0,,19.0,157,1.0,0.6428571428571429,0.75,1.0,0.16666666666666666,,0.2222222222222222,0.11764705882352941,0.7,0.4868421052631579,0.5714285714285714,0.5384615384615384,0.5238095238095238,0.6666666666666666,0.59375,0.47368421052631576,,,11.138014527845037,0.5,0.06722689075630252,0.22641509433962265,0.07575757575757576,0.11627906976744186,0.047619047619047616,0.057692307692307696,0.027777777777777776,0.0625,0.09803921568627451,0.24444444444444444,0.2894736842105263,0.18421052631578946,0.42857142857142855,0.42857142857142855,1.0,0.18421052631578946,,,,0.2894736842105263,0.2727272727272727,0.2727272727272727,1.0,0.2857142857142857,,,0.3076923076923077,,0.38461538461538464,0.7631578947368421,0.2222222222222222,0.5234391891891892,0.6984333333333334,0.5018333333333334,0.2727272727272727,0.4318181818181818,7.4,25.811111111111106,0.42091152815013405,11.0,4.0,3.0,3.0,,2.0,7.0,5.0,4.0,5.0,3.0,6.0,9.0,1.0,3.0,,,,,,1.0,0.42857142857142855,0.029411764705882353,0.07894736842105263,0.14285714285714285,,1.0,1.0,0.5454545454545454,0.05263157894736842,,,,0.5714285714285714,0.23076923076923078,1.0,0.075,0.13636363636363635,4.0,,,2.0,4.0,4.0,10.0,,4.0,1.0,1.0,,4.0,1.0,,,2.0,0.8,,0.125,,1.0,,,,0.4,1.0,,,,,1.0,0.25,,,,,,,,True,,,,,,,,,,
915,1610612738,Rodney Rogers,Rodney Rogers,915,BOS,8758.0,146,-34,275,273,125,125,32.0,548,10.0,,,,,,,,,6.0,16.0,8.0,5.0,12,6.0,16.0,36,294,,,6.0,5.0,2.0,8.0,12.0,8.0,18.0,16.0,6.0,3.0,11.0,2.0,13.0,1.0,1.0,7.0,3.0,28.0,3.0,3.0,18.0,23.0,5.0,28.0,8.0,6.0,4.0,2.0,4.0,2.0,8.0,4.0,6.0,15.0,3.0,12.0,125,3.0,0.8,0.8,1.0,0.375,,0.25,0.375,0.4166666666666667,0.5,,0.38461538461538464,0.5625,0.75,0.42857142857142855,0.5714285714285714,0.25,0.2,13.157894736842104,0.5,0.20454545454545456,0.08108108108108109,0.058823529411764705,0.168,0.03125,0.07692307692307693,0.27586206896551724,0.2,0.15384615384615385,0.09375,0.35714285714285715,,,,,,,,,0.5714285714285714,0.375,0.375,1.0,,,,,,0.6153846153846154,0.9285714285714286,0.375,0.5220089285714286,,0.5409730769230768,0.16666666666666666,0.3333333333333333,2.8249999999999997,25.6625,0.45454545454545453,5.0,1.0,2.0,5.0,,2.0,8.0,1.0,2.0,2.0,1.0,2.0,8.0,,3.0,2.0,,1.0,2.0,1.0,0.4,0.18181818181818182,0.012987012987012988,,,0.5,0.5,0.625,0.8,0.07142857142857142,,,,1.0,0.38461538461538464,0.4,0.0967741935483871,0.2,,,,2.0,,6.0,2.0,,,,1.0,,2.0,,,,1.0,,0.5,,,,,,,0.25,,,,,0.034482758620689655,,,1.0,2.0,1.0,1.0,0.25,,,True,,,,,,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,9816.0,164,-22,309,307,121,130,31.0,616,30.0,4.0,12.0,1.0,3.0,,,,1.0,4.0,19.0,8.0,25.0,59,5.0,22.0,80,327,,1.0,13.0,27.0,1.0,9.0,39.0,18.0,15.0,18.0,4.0,4.0,5.0,3.0,8.0,3.0,,4.0,1.0,19.0,1.0,3.0,18.0,21.0,4.0,25.0,6.0,4.0,8.0,2.0,7.0,6.0,15.0,4.0,3.0,14.0,4.0,39.0,121,1.0,0.36,0.4090909090909091,1.0,0.22727272727272727,,0.1111111111111111,0.23809523809523808,0.423728813559322,0.4012345679012346,0.7142857142857143,0.4305555555555556,0.4444444444444444,0.7222222222222222,0.4875,0.2716049382716049,0.06779661016949153,0.1,30.701754385964914,0.5333333333333333,0.17475728155339806,0.075,0.017857142857142856,0.14685314685314685,0.02857142857142857,0.023255813953488372,0.22580645161290322,0.1,0.19047619047619047,0.058823529411764705,0.37037037037037035,0.14814814814814814,0.3333333333333333,0.3333333333333333,0.25,0.037037037037037035,0.3333333333333333,0.3333333333333333,1.0,0.2345679012345679,0.21052631578947367,0.21052631578947367,1.0,,,,0.027777777777777776,,0.2222222222222222,0.6419753086419753,0.2222222222222222,0.48724679487179484,0.56382,0.4760060606060606,0.1625,0.4875,6.7677966101694915,27.90909090909091,0.39158576051779936,18.0,6.0,10.0,14.0,3.0,17.0,15.0,6.0,14.0,8.0,3.0,,19.0,1.0,8.0,,,,,,0.5185185185185185,,0.03571428571428571,0.09375,,,0.6,0.6666666666666666,0.4444444444444444,0.20987654320987653,0.17647058823529413,0.1875,,0.8571428571428571,0.3888888888888889,0.7142857142857143,0.09090909090909091,0.12121212121212122,5.0,,1.0,1.0,5.0,3.0,32.0,,6.0,1.0,,1.0,2.0,1.0,1.0,,2.0,0.8333333333333334,0.058823529411764705,0.16666666666666666,0.022727272727272728,0.8333333333333334,0.14285714285714285,,,0.125,,,,,,,0.2,,,,,,1.0,,True,,,,,,,,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,2119.0,35,-8,63,63,41,17,5.0,126,3.0,,,2.0,2.0,,,2.0,2.0,,1.0,,2.0,6,2.0,3.0,11,65,,,2.0,4.0,2.0,2.0,11.0,2.0,6.0,1.0,,,2.0,1.0,3.0,1.0,,,1.0,7.0,,2.0,1.0,4.0,1.0,5.0,2.0,2.0,,,1.0,,1.0,,,2.0,,11.0,41,1.0,0.5,0.5,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.3333333333333333,0.5555555555555556,1.0,0.8333333333333334,0.55,1.0,0.7857142857142857,0.3333333333333333,,,16.176470588235293,,0.047619047619047616,0.2,,0.0967741935483871,0.034482758620689655,,,,0.1,0.1111111111111111,0.3333333333333333,,,,,0.2222222222222222,1.0,1.0,1.0,0.1111111111111111,,,,,,,0.3333333333333333,1.0,,0.6666666666666666,,0.4419166666666666,0.376,0.44197499999999995,0.18181818181818182,1.0,4.983333333333333,24.066666666666666,0.6507936507936508,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,0.5,0.5,0.05,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,1.0,,,,,,,1.0,,2.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,0.2,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,
960,1610612738,Tony Delk,Tony Delk,960,BOS,3752.0,63,-18,123,121,50,59,15.0,244,,1.0,2.0,2.0,3.0,,1.0,1.0,1.0,2.0,7.0,3.0,1.0,4,4.0,10.0,14,137,1.0,2.0,3.0,2.0,2.0,4.0,8.0,2.0,6.0,7.0,2.0,,2.0,2.0,4.0,2.0,,2.0,,10.0,1.0,5.0,2.0,7.0,1.0,8.0,2.0,,3.0,2.0,2.0,1.0,5.0,3.0,,2.0,1.0,8.0,50,1.0,1.0,1.0,0.5,0.4,0.5,0.5,0.4,0.25,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.7142857142857143,,,13.768115942028986,0.6,0.05555555555555555,0.25,0.045454545454545456,0.125,0.017241379310344827,0.058823529411764705,,0.09090909090909091,0.058823529411764705,0.2,,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.5,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,,,0.16666666666666666,1.0,0.5,0.7142857142857143,0.2857142857142857,0.47779999999999995,0.530925,0.4645833333333333,0.21428571428571427,0.5714285714285714,11.225,25.130000000000003,0.4065040650406504,,,,,,2.0,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,0.5,,,,,1.0,,,,0.14285714285714285,,,,,,,,,,1.0,1.0,1.0,,,,6.0,,,,,2.0,1.0,,,,,,0.4,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,1.0,,,,,True,,,,,,,,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,1335.0,22,2,38,41,11,10,7.0,79,2.0,,,,,,,,,,,,2.0,3,,,4,38,,,4.0,1.0,,,,,,,,,,,,,,,,,1.0,,3.0,3.0,3.0,6.0,1.0,1.0,,,,,,,2.0,3.0,,,11,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,6.818181818181818,,0.2,,0.16666666666666666,0.14285714285714285,0.15789473684210525,0.16666666666666666,,0.5,0.2,,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5928666666666667,0.6536,0.37,1.0,,3.6333333333333333,,0.2894736842105263,2.0,2.0,,,,1.0,,2.0,,,2.0,,,,,,,,,,,,0.15384615384615385,,,,1.0,1.0,,0.3333333333333333,,,,1.0,,,,,2.0,,,,2.0,,4.0,,4.0,,,,,,,,,1.0,,,,1.0,,,,,,,,0.4,,,,,,,,,,1.0,True,,,,,,,,,,
