EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFtPoints,Travels,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Clear Path Fouls,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,on
120,1610612759,Steven Smith,Steven Smith,120,SAS,17886.0,298,36.0,543,530,167,121.0,72,1073,9.0,15.0,4.0,7.0,3.0,7.0,6.0,16.0,7.0,18,5.0,13.0,2.0,1.0,1.0,5.0,25.0,2.0,2.0,10.0,22.0,49,10.0,38.0,29.0,103.0,544,5.0,12.0,4.0,10.0,9.0,19.0,3.0,11.0,9.0,36.0,8.0,36.0,27.0,3.0,8.0,1.0,24.0,5.0,3.0,1.0,14.0,3.0,17.0,2.0,1.0,9.0,4.0,1.0,37.0,4.0,9.0,1.0,7.0,11.0,2.0,20.0,14.0,34,7.0,8.0,6.0,2.0,2.0,1.0,1.0,5.0,1.0,7.0,2.0,1.0,3.0,20,3.0,3.0,30.0,7.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,36.0,167,3.0,0.18181818181818182,0.2222222222222222,0.9,0.2631578947368421,0.2727272727272727,0.2702702702702703,0.4489795918367347,0.4166666666666667,0.47368421052631576,0.42528735632183906,0.3125,0.45,0.4897959183673469,0.3125,0.5147058823529411,0.4367816091954023,0.02631578947368421,0.061224489795918366,0.06666666666666667,0.125,0.07692307692307693,16.666666666666668,0.2857142857142857,0.125,0.0625,0.049773755656108594,0.04128440366972477,0.14285714285714285,0.06779661016949153,0.06666666666666667,0.04693140794223827,0.0625,0.0425531914893617,0.02631578947368421,0.10256410256410256,0.07407407407407407,0.011363636363636364,0.0759493670886076,0.14634146341463414,0.125,0.14,1.0,0.1724137931034483,0.6,0.6428571428571429,0.2222222222222222,0.1839080459770115,0.375,0.42857142857142855,0.20689655172413793,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.14942528735632185,0.38461538461538464,0.4166666666666667,1.0,0.28735632183908044,0.2,0.2,0.8,0.4375,0.5714285714285714,0.125,0.125,0.23333333333333334,0.42857142857142855,0.03333333333333333,1.0,0.3333333333333333,0.2,0.6091954022988506,0.20833333333333334,0.48688720930232543,0.46785,0.4416362068965516,0.07446808510638298,0.10909090909090909,0.02564102564102564,0.0970873786407767,0.34951456310679613,9.165306122448978,25.252631578947362,0.30755064456721914,,,,,,,,,,,,,,,,,,,,,True
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,13309.0,222,13.0,395,390,101,84.0,60,785,5.0,8.0,1.0,2.0,1.0,2.0,,6.0,3.0,11,6.0,12.0,,,,,1.0,1.0,,1.0,8.0,25,6.0,13.0,6.0,40.0,399,1.0,5.0,1.0,2.0,1.0,5.0,,1.0,2.0,4.0,14.0,2.0,18.0,,2.0,,1.0,,4.0,,7.0,3.0,10.0,1.0,2.0,3.0,,4.0,23.0,2.0,4.0,,2.0,15.0,1.0,18.0,6.0,24,,10.0,6.0,4.0,2.0,1.0,2.0,1.0,,3.0,,,2.0,16,1.0,,9.0,,3.0,,2.0,2.0,2.0,5.0,4.0,,4.0,101,5.0,0.875,1.0,1.0,0.46153846153846156,,0.46153846153846156,0.32,0.2,0.2,0.4473684210526316,0.16666666666666666,0.16666666666666666,0.47619047619047616,0.16666666666666666,0.25,0.34210526315789475,,0.16,0.25,0.3333333333333333,,9.574468085106382,0.6666666666666666,0.08333333333333333,,0.08982035928143713,0.022222222222222223,0.05555555555555555,0.05,0.08374384236453201,0.02727272727272727,0.02564102564102564,0.0125,0.03278688524590164,0.08333333333333333,0.05,0.12307692307692308,0.08064516129032258,0.06896551724137931,,,0.8,0.21052631578947367,0.625,0.8333333333333334,0.8,0.15789473684210525,,,0.2894736842105263,0.2727272727272727,0.2727272727272727,1.0,0.3157894736842105,0.5,0.5,1.0,0.02631578947368421,,,,0.3333333333333333,0.5,,0.16666666666666666,0.3333333333333333,0.5,,,0.16666666666666666,,0.5526315789473685,,0.4960644736842106,0.45465999999999995,0.4661666666666667,0.075,0.1111111111111111,,0.05,0.1,9.9,23.26923076923077,0.25569620253164554,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,14558.0,243,51.0,437,428,129,96.0,58,865,25.0,36.0,9.0,13.0,3.0,3.0,22.0,62.0,7.0,23,,1.0,,,1.0,1.0,2.0,,1.0,2.0,54.0,121,1.0,3.0,50.0,161.0,434,12.0,22.0,,31.0,13.0,25.0,1.0,3.0,20.0,49.0,36.0,72.0,3.0,,20.0,,2.0,1.0,7.0,,21.0,6.0,27.0,5.0,1.0,13.0,3.0,5.0,60.0,1.0,16.0,,4.0,56.0,3.0,63.0,17.0,80,5.0,4.0,1.0,3.0,13.0,3.0,10.0,10.0,3.0,23.0,1.0,7.0,7.0,13,,3.0,58.0,,27.0,,4.0,,,21.0,14.0,1.0,49.0,129,,0.3333333333333333,0.4090909090909091,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4462809917355372,0.5454545454545454,0.52,0.4475806451612903,0.5454545454545454,0.5178571428571429,0.5331125827814569,0.5961538461538461,0.6125,0.024193548387096774,,0.05785123966942149,0.027777777777777776,0.08064516129032258,,34.25196850393701,0.5652173913043478,0.23076923076923078,,0.30434782608695654,0.0903954802259887,0.0975609756097561,0.023809523809523808,0.26666666666666666,0.0776255707762557,0.1282051282051282,0.08974358974358974,0.06666666666666667,0.03571428571428571,0.3488372093023256,0.2911392405063291,0.2903225806451613,0.08823529411764706,0.14285714285714285,0.08196721311475409,0.6666666666666666,0.2903225806451613,0.6944444444444444,0.7142857142857143,0.44,0.5,0.3548387096774194,0.38596491228070173,0.18548387096774194,0.30434782608695654,0.3181818181818182,0.2857142857142857,0.008064516129032258,,,,0.016129032258064516,0.5,0.5,1.0,0.5909090909090909,0.6923076923076923,,,0.10714285714285714,1.0,0.03571428571428571,,0.07142857142857142,0.5,0.31451612903225806,0.5,0.4536826612903225,0.5009904761904761,0.4046767857142857,0.1836734693877551,0.1875,,0.19254658385093168,0.30434782608695654,7.881818181818182,23.766666666666666,0.2951945080091533,4.0,21.0,7.0,1.0,13.0,7.0,1.0,1.0,1.0,0.043478260869565216,0.22727272727272727,0.1111111111111111,,,,,,,,,True
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,4877.0,81,30.0,154,146,64,32.0,13,300,7.0,9.0,,,1.0,2.0,1.0,5.0,1.0,4,1.0,3.0,,,2.0,1.0,3.0,,1.0,3.0,9.0,18,2.0,6.0,3.0,27.0,138,,,,,2.0,6.0,1.0,5.0,2.0,9.0,8.0,10.0,6.0,,,,3.0,1.0,1.0,1.0,1.0,3.0,4.0,,3.0,,1.0,,11.0,,1.0,,3.0,3.0,,6.0,1.0,7,,4.0,4.0,,,1.0,,2.0,,2.0,,,2.0,7,,1.0,3.0,,2.0,,,,,2.0,1.0,,9.0,64,,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,0.2,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3181818181818182,0.54,,0.375,0.25,0.16666666666666666,0.05555555555555555,0.1111111111111111,,,16.071428571428573,,,,0.05,0.023809523809523808,0.1875,,0.07894736842105263,0.016666666666666666,,0.058823529411764705,,,,0.13636363636363635,,0.2,,,0.5,0.375,0.7777777777777778,0.875,0.42857142857142855,0.20833333333333334,0.2,0.2,0.16666666666666666,0.25,0.25,1.0,0.125,0.3333333333333333,0.3333333333333333,1.0,0.125,0.3333333333333333,0.5,1.0,,,,,0.18181818181818182,0.5,0.18181818181818182,,0.2727272727272727,0.3333333333333333,0.625,0.3333333333333333,0.4978586956521739,,0.46048999999999995,0.08,0.10526315789473684,,,0.3333333333333333,6.322222222222223,26.566666666666663,0.4155844155844156,1.0,2.0,,,2.0,,,,,,,,1.0,0.3333333333333333,,,,,,,True
990,1610612759,Malik Rose,Malik Rose,990,SAS,10300.0,172,23.0,320,312,109,96.0,48,632,20.0,26.0,5.0,7.0,7.0,9.0,4.0,20.0,6.0,15,,1.0,1.0,,1.0,,,,,,30.0,61,,1.0,23.0,83.0,309,6.0,9.0,1.0,14.0,12.0,24.0,,1.0,13.0,37.0,48.0,12.0,,,8.0,,,,5.0,,5.0,2.0,7.0,1.0,1.0,5.0,,,16.0,3.0,13.0,,4.0,25.0,3.0,32.0,16.0,48,1.0,9.0,6.0,3.0,2.0,,1.0,5.0,1.0,7.0,2.0,1.0,6.0,18,2.0,1.0,33.0,,13.0,,5.0,,,3.0,3.0,,37.0,109,2.0,0.8,0.9230769230769231,,,,,0.4918032786885246,0.6666666666666666,0.5,0.4838709677419355,0.6,0.48,0.538961038961039,0.5833333333333334,0.5606060606060606,0.016129032258064516,,0.08196721311475409,0.07692307692307693,0.15,,21.842105263157897,0.2857142857142857,0.3,,0.18518518518518517,0.09027777777777778,0.11764705882352941,0.09090909090909091,0.17159763313609466,0.0903954802259887,0.06060606060606061,0.13114754098360656,0.06,0.05,0.1935483870967742,0.20689655172413793,0.15217391304347827,0.14285714285714285,,0.037037037037037035,1.0,0.41935483870967744,0.7692307692307693,0.8333333333333334,0.7,0.3225806451612903,0.2,0.23529411764705882,0.24193548387096775,0.4,0.4,1.0,0.016129032258064516,,,,,,,,0.7,0.7142857142857143,0.1,,0.36,0.7777777777777778,0.04,,,,0.43548387096774194,,0.489917741935484,0.5869285714285715,0.47421199999999997,0.18055555555555555,0.18309859154929578,,0.1686746987951807,0.4457831325301205,7.016393442622951,23.3,0.340625,3.0,3.0,3.0,,,2.0,1.0,,,,1.0,0.2,,,1.0,0.15384615384615385,,,,,True
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,2225.0,37,1.0,72,69,49,29.0,7,141,,,,,,,,1.0,1.0,2,,1.0,,,1.0,2.0,4.0,,2.0,3.0,1.0,3,2.0,5.0,,8.0,78,,,,,1.0,2.0,2.0,4.0,,8.0,2.0,,6.0,,,,4.0,2.0,,,1.0,,1.0,,,,1.0,,2.0,,1.0,,,3.0,,3.0,1.0,4,1.0,,,,,,,,,,,,2.0,6,2.0,,2.0,,,,1.0,,,,,,8.0,49,3.0,1.0,1.0,1.0,0.4,0.5,0.4,0.3333333333333333,,0.5,0.5,,0.6666666666666666,0.4444444444444444,,0.5714285714285714,0.625,,,,,,11.11111111111111,,,,0.11538461538461539,0.06666666666666667,,,0.10714285714285714,0.03333333333333333,,0.125,,,0.125,0.125,0.1,,,0.2,,,,,,0.125,,,0.25,0.5,0.5,1.0,0.125,,,,0.5,0.5,0.5,1.0,,,,,,,0.16666666666666666,,0.5,0.6666666666666666,0.625,0.5,0.440925,,0.4758916666666666,,,,,1.0,15.166666666666666,24.619999999999997,0.6805555555555556,,,,,,,,,,,,,,,,,,,,,True
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,14599.0,243,36.0,441,428,126,95.0,59,869,21.0,34.0,1.0,2.0,4.0,11.0,6.0,19.0,8.0,25,2.0,3.0,,,,6.0,19.0,1.0,2.0,8.0,35.0,78,8.0,22.0,14.0,108.0,438,1.0,6.0,1.0,2.0,7.0,21.0,2.0,8.0,8.0,28.0,12.0,58.0,18.0,6.0,2.0,1.0,18.0,6.0,6.0,,18.0,9.0,27.0,4.0,5.0,6.0,3.0,9.0,63.0,,5.0,,5.0,14.0,1.0,20.0,5.0,25,1.0,4.0,3.0,1.0,2.0,6.0,1.0,10.0,1.0,12.0,1.0,2.0,9.0,17,1.0,2.0,19.0,,8.0,,2.0,,,1.0,,,28.0,126,1.0,0.17142857142857143,0.17647058823529413,0.75,0.36363636363636365,0.25,0.38095238095238093,0.44871794871794873,0.16666666666666666,0.3333333333333333,0.47,0.14285714285714285,0.3448275862068966,0.4954128440366973,0.14285714285714285,0.4,0.22,,0.07692307692307693,0.11764705882352941,0.10526315789473684,,23.6328125,0.16666666666666666,0.07142857142857142,,0.07865168539325842,0.026737967914438502,0.12195121951219512,,0.0867579908675799,0.021834061135371178,0.04878048780487805,0.024096385542168676,0.015873015873015872,,0.07142857142857142,0.0547945205479452,0.1111111111111111,0.06060606060606061,0.375,0.02,,0.34,0.6176470588235294,0.7,0.09523809523809523,0.19,0.3157894736842105,0.35294117647058826,0.25,0.32,0.32,0.375,0.03,0.6666666666666666,0.6666666666666666,1.0,0.19,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.2857142857142857,0.5,,0.14285714285714285,0.3793103448275862,0.36363636363636365,,,0.27586206896551724,0.25,0.56,0.3333333333333333,0.5096388888888888,0.4812,0.5051142857142857,0.07476635514018691,0.09411764705882353,,0.018518518518518517,0.25925925925925924,8.314102564102564,26.281818181818185,0.2857142857142857,1.0,1.0,1.0,,,,,,,,0.16666666666666666,,,,1.0,,,,,,True
764,1610612759,David Robinson,David Robinson,764,SAS,3182.0,53,,87,87,5,10.0,9,174,3.0,6.0,1.0,3.0,,,1.0,2.0,1.0,4,,,,,,,,,,,5.0,12,,,,10.0,99,1.0,3.0,,2.0,1.0,1.0,,,,2.0,8.0,2.0,,,2.0,,,,1.0,,2.0,2.0,4.0,,2.0,2.0,,,10.0,1.0,4.0,,2.0,5.0,2.0,9.0,5.0,14,1.0,2.0,1.0,1.0,,1.0,,2.0,,2.0,1.0,,3.0,10,,,2.0,,1.0,,,,,1.0,1.0,,2.0,5,,0.8,1.0,,,,,0.4166666666666667,0.3333333333333333,1.0,0.4166666666666667,0.3333333333333333,1.0,0.38461538461538464,0.25,1.0,,,0.08333333333333333,0.16666666666666666,,,15.463917525773196,,1.0,,0.15625,0.14285714285714285,0.2857142857142857,0.08333333333333333,0.1794871794871795,0.125,0.14285714285714285,0.18181818181818182,0.1,0.1111111111111111,0.09090909090909091,0.15384615384615385,0.25,0.16666666666666666,1.0,0.16666666666666666,1.0,0.5,0.5,0.6,0.6666666666666666,0.16666666666666666,0.5,0.5,0.3333333333333333,0.25,0.25,1.0,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,0.5,,0.4969083333333333,0.46165,0.4224,0.07692307692307693,0.07692307692307693,,0.2,0.2,7.833333333333333,,0.05747126436781609,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,True
95,1610612759,Mark Bryant,Mark Bryant,95,SAS,3406.0,57,-3.0,105,98,16,,14,203,2.0,4.0,2.0,2.0,,,2.0,3.0,2.0,4,,,,,,,,,,,6.0,11,,,3.0,15.0,106,3.0,3.0,,7.0,1.0,1.0,,,,2.0,6.0,6.0,,,6.0,,,,2.0,,1.0,,1.0,,,,,1.0,2.0,1.0,4.0,,1.0,3.0,,4.0,5.0,9,,1.0,,1.0,1.0,,,,1.0,1.0,,,3.0,7,,,4.0,,2.0,,,,,2.0,1.0,,2.0,16,,0.5,1.0,,,,,0.5454545454545454,1.0,1.0,0.5454545454545454,1.0,1.0,0.5769230769230769,0.875,1.0,,,0.18181818181818182,0.5,,,11.764705882352942,1.0,,,0.07317073170731707,0.09090909090909091,0.1111111111111111,0.125,0.08,0.09615384615384616,,0.14285714285714285,0.06666666666666667,0.2,0.08333333333333333,0.13333333333333333,,0.14285714285714285,,,0.5,0.36363636363636365,0.5,1.0,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.5,0.5,1.0,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,0.36363636363636365,,0.46631818181818185,0.5158,0.4011,0.15384615384615385,0.15384615384615385,,0.4666666666666667,0.13333333333333333,9.363636363636363,,0.1523809523809524,,2.0,2.0,,,1.0,,,,,0.5,,,,,,,,,,True
345,1610612759,Terry Porter,Terry Porter,345,SAS,3292.0,55,-2.0,102,103,47,34.0,12,205,2.0,2.0,,,1.0,1.0,1.0,2.0,2.0,6,2.0,4.0,1.0,2.0,3.0,2.0,5.0,,2.0,3.0,5.0,10,4.0,9.0,1.0,23.0,115,,,1.0,3.0,1.0,2.0,4.0,6.0,1.0,15.0,2.0,8.0,6.0,6.0,,,5.0,2.0,,,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,,1.0,3.0,,4.0,1.0,5,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,3.0,,2.0,1.0,5,1.0,,2.0,,,,1.0,,,,,,15.0,47,2.0,0.2,0.2,0.5,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5,,0.5,0.5789473684210527,1.5,0.875,0.575,1.5,0.8333333333333334,0.47368421052631576,,,,,,19.65811965811966,0.6666666666666666,,,0.07317073170731707,0.03125,0.16666666666666666,,0.0851063829787234,0.02127659574468085,0.1,,,,,0.13333333333333333,0.0625,0.16666666666666666,,,,0.10526315789473684,1.0,1.0,,0.10526315789473684,0.5,0.5,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.21052631578947367,0.5,0.5,0.5,0.2631578947368421,0.4,0.4,0.5,,,1.0,,0.125,1.0,0.375,0.6666666666666666,0.375,0.6666666666666666,0.5789473684210527,0.4,0.49331578947368415,0.56865,0.5388249999999999,,,,0.13043478260869565,0.6521739130434783,13.39,24.822222222222223,0.46078431372549017,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,True
