EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,AtRimAssists,ShortMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyFg3Pct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Accuracy,OffThreePtRebounds,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted3s,Travels,Loose Ball Fouls,BlockedShortMidRange,SecondChanceCorner3Frequency,Corner3Assists,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,SelfOReb,3SecondViolations,SelfORebPct,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,127.0,2.0,,6,6,6,6,,12,,,,,,,,6.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,6,1.0,,,,,,,,,,,16.666666666666668,1.0,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,13.0,,,1,1,1,1,,2,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,100.0,,,,,,,,1.0,,,,,1.0,0.5938,0.5938,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,3872.0,65.0,,116,123,33,40,7.0,239,4.0,4.0,12.0,8.0,17.0,,16.0,120.0,1.0,3.0,,2.0,12.0,4.0,1.0,2.0,3.0,2.0,7.0,2.0,5.0,7.0,7.0,,,1.0,,,1.0,4.0,4.0,,,,,2.0,33,,0.75,0.75,0.47058823529411764,0.3333333333333333,0.47058823529411764,0.3333333333333333,0.47058823529411764,0.3333333333333333,0.058823529411764705,0.25,14.173228346456693,1.0,0.09803921568627451,0.14285714285714285,0.1076923076923077,0.16666666666666666,0.10526315789473684,0.18181818181818182,0.23529411764705882,0.7058823529411765,0.3333333333333333,0.3333333333333333,1.0,0.23529411764705882,0.4522117647058823,0.3789,,,0.125,13.705882352941176,0.28448275862068967,3.0,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.75,1.0,0.058823529411764705,,,,,,,,,1.0,1.0,,,,,,0.5895,0.125,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,380.0,6.0,7.0,13,13,3,12,3.0,26,3.0,1.0,1.0,1.0,4.0,,2.0,6.0,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,3,,1.0,1.0,0.25,,0.25,,0.25,,0.25,0.3333333333333333,22.22222222222222,,,,,,,,0.75,0.25,1.0,1.0,1.0,0.75,0.5124500000000001,,,,,4.125,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.1111111111111111,0.1,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
1802,1610612754,Brad Miller,Brad Miller,1802,IND,6306.0,105.0,8.0,195,199,38,42,21.0,394,7.0,7.0,15.0,13.0,30.0,10.0,36.0,199.0,,3.0,6.0,6.0,20.0,6.0,4.0,3.0,5.0,1.0,12.0,3.0,14.0,19.0,29.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,9.0,,13.0,4.0,3.0,6.0,38,1.0,0.7692307692307693,0.7692307692307693,0.43333333333333335,,0.43333333333333335,,0.5,0.42857142857142855,0.13333333333333333,0.42857142857142855,18.636363636363633,0.6,0.16091954022988506,0.15,0.1588785046728972,0.2608695652173913,0.15,0.11764705882352941,0.23333333333333334,0.5,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.23333333333333334,0.41751999999999995,0.33213333333333334,0.12121212121212122,0.12121212121212122,0.16666666666666666,11.379999999999999,0.19487179487179487,3.0,,2.0,,,8.0,,,,,,,,,,2.0,,,,,,,,,2.0,2.0,6.0,2.0,10.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,0.5,0.07894736842105263,0.1111111111111111,0.0625,0.09523809523809523,0.07692307692307693,0.08333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.75,0.26666666666666666,,,,,,,,,1.0,,,,,,,0.401,,,3.0,,,2.0,,,,,,1.0,0.375,0.42857142857142855,0.3333333333333333,,4.0,1.0,1.0,,0.125,0.2857142857142857,0.36363636363636365,,,,,1.0,2.0,1.0,,,,,,,,,False,1.0,1.0,0.07692307692307693,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,1526.0,25.0,-1.0,51,51,5,13,3.0,102,,2.0,2.0,2.0,3.0,,4.0,38.0,,,,,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,,2.0,2.0,1.0,3.0,1.0,,,,,5,1.0,0.5,0.5,0.6666666666666666,,0.5,,0.5,,,,10.909090909090908,,0.047619047619047616,0.25,0.08,,0.125,0.25,,0.5,1.0,1.0,0.5,0.25,0.44162500000000005,,,,,16.400000000000002,0.09803921568627451,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,0.25,,,,,,,,,,,1.0,,,0.25,,,,,0.25,,,,,,,,,,,,,24.3,,,,1.0,,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,False,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,5323.0,89.0,-7.0,166,165,19,17,22.0,331,8.0,4.0,9.0,8.0,17.0,2.0,18.0,164.0,,,,,6.0,10.0,1.0,18.0,25.0,9.0,57.0,3.0,5.0,8.0,10.0,2.0,1.0,6.0,6.0,6.0,12.0,6.0,12.0,1.0,3.0,2.0,,,19,1.0,0.375,0.375,0.47058823529411764,,0.4444444444444444,,0.47368421052631576,,0.058823529411764705,0.125,16.230366492146597,0.5,0.07246376811594203,0.1875,0.09411764705882353,,0.06666666666666667,0.2,0.4444444444444444,0.5,0.4444444444444444,0.4444444444444444,0.25,0.5,0.49170555555555556,,0.10526315789473684,0.1111111111111111,,10.817647058823528,0.1144578313253012,4.0,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,2.0,,2.0,,,,1.0,,,7.0,7.0,2.0,,2.0,,1.0,,,,,,,,0.5,0.5,0.5,0.05555555555555555,,,,0.02702702702702703,0.022988505747126436,0.058823529411764705,,0.027777777777777776,0.16666666666666666,,,0.5,0.5714285714285714,,,,,,0.05555555555555555,,,,1.0,0.5,,,,,,0.5228999999999999,0.1111111111111111,24.9,,,,6.0,3.0,1.0,1.0,1.0,,0.5,,,,,,1.0,,,,,,,,,,,,,,,2.0,,1.0,,,,False,1.0,,0.1111111111111111,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,2951.0,49.0,-17.0,91,98,26,37,9.0,189,4.0,,2.0,4.0,7.0,1.0,12.0,101.0,1.0,3.0,,2.0,4.0,4.0,,5.0,5.0,2.0,10.0,1.0,9.0,11.0,15.0,1.0,1.0,4.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,2.0,,2.0,26,,0.5,1.0,0.5714285714285714,0.3333333333333333,0.6111111111111112,0.3333333333333333,0.6,0.3333333333333333,,,14.851485148514852,0.8,0.21951219512195122,0.1,0.19607843137254902,0.07142857142857142,0.1875,,0.4444444444444444,0.2222222222222222,,,,0.6666666666666666,0.4923388888888889,0.44436666666666663,0.2,0.25,0.16666666666666666,6.214285714285714,0.2857142857142857,4.0,3.0,3.0,1.0,1.0,1.0,,,,1.0,2.0,,1.0,2.0,3.0,4.0,,6.0,,3.0,4.0,2.0,1.0,,,,3.0,1.0,4.0,1.0,,,,1.0,1.0,1.0,0.5,0.5,0.75,0.75,0.75,0.2222222222222222,,,0.2,0.07894736842105263,0.075,0.08333333333333333,0.125,0.05555555555555555,0.45454545454545453,0.5,1.0,1.0,1.0,0.1111111111111111,,,,,0.2222222222222222,0.5,0.5,1.0,0.75,1.0,0.3333333333333333,1.0,,,0.5,0.5458333333333334,0.5,25.9,,,,2.0,1.0,,,,,0.5,,,,,,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,0.3333333333333333,,,,False,,,,1.0,0.14285714285714285,,,,,,,,
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,212.0,4.0,2.0,8,8,1,8,2.0,16,1.0,,1.0,,2.0,1.0,1.0,5.0,,1.0,1.0,1.0,,,,1.0,1.0,,2.0,1.0,,1.0,3.0,,,,,,,,1.0,,2.0,,1.0,1.0,1,1.0,,,,,,,0.16666666666666666,0.25,,,27.272727272727273,,,1.0,0.25,,,1.0,0.5,0.5,,,,0.5,0.46985,0.5784,,,1.0,7.9,0.125,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,0.2,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.5784,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,6581.0,110.0,16.0,209,213,51,54,21.0,422,8.0,8.0,20.0,16.0,33.0,13.0,69.0,208.0,4.0,8.0,3.0,14.0,22.0,10.0,1.0,8.0,8.0,3.0,16.0,2.0,6.0,8.0,8.0,4.0,4.0,1.0,,6.0,7.0,2.0,6.0,1.0,15.0,4.0,2.0,14.0,51,1.0,0.6875,0.6875,0.48484848484848486,0.5,0.5714285714285714,0.55,0.6018518518518519,0.5833333333333334,0.030303030303030304,0.125,26.06837606837607,0.14285714285714285,0.06451612903225806,0.10526315789473684,0.07142857142857142,0.038461538461538464,0.1,0.06666666666666667,0.16326530612244897,0.40816326530612246,0.4,0.4,0.625,0.4897959183673469,0.4705520408163265,0.39046000000000003,0.07692307692307693,0.1111111111111111,0.2028985507246377,12.887878787878789,0.24401913875598086,6.0,,,1.0,3.0,5.0,,2.0,,8.0,14.0,2.0,8.0,16.0,,3.0,,3.0,2.0,21.0,,14.0,8.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,0.875,0.5,0.5,,0.3,0.3,0.32653061224489793,0.0625,0.07142857142857142,,,,,,,0.037037037037037035,0.25,1.0,0.75,0.8571428571428571,0.10204081632653061,0.04081632653061224,,,,0.2857142857142857,0.5714285714285714,0.6153846153846154,0.875,,,0.3,0.3333333333333333,,0.2,0.5714285714285714,0.44428999999999996,0.043478260869565216,25.46875,2.0,1.0,1.0,3.0,2.0,,2.0,3.0,0.5,0.8333333333333334,0.4,0.4,0.5,0.5,,1.0,1.0,1.0,,,,,1.0,2.0,3.0,,,,0.2,,2.0,,,,,,False,,,,,,1.0,1.0,1.0,4.0,0.5,0.2,1.0,1.0
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,6751.0,113.0,6.0,213,216,41,41,21.0,429,14.0,3.0,12.0,22.0,49.0,13.0,57.0,212.0,6.0,13.0,7.0,19.0,20.0,24.0,7.0,1.0,1.0,1.0,2.0,5.0,18.0,24.0,28.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,10.0,1.0,18.0,6.0,4.0,19.0,41,,0.45454545454545453,0.5,0.4489795918367347,0.46153846153846156,0.44,0.46153846153846156,0.49137931034482757,0.5277777777777778,0.14285714285714285,0.14285714285714285,26.47058823529412,0.4,0.18947368421052632,0.23809523809523808,0.19827586206896552,0.2413793103448276,0.1794871794871795,0.23529411764705882,0.28,0.24,0.25,0.25,0.3333333333333333,0.3,0.42450499999999997,0.43893846153846156,0.1111111111111111,0.11320754716981132,0.3333333333333333,8.66326530612245,0.19248826291079812,10.0,2.0,2.0,5.0,5.0,23.0,,1.0,,,,,,1.0,2.0,8.0,1.0,5.0,,,4.0,,,,,,4.0,1.0,4.0,,,,,3.0,2.0,,,,0.25,0.25,0.2777777777777778,0.02,,,0.2,0.05128205128205128,0.043010752688172046,,0.13636363636363635,0.024390243902439025,0.14814814814814814,0.25,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.46,0.02,,,,,,,,0.25,1.0,0.38461538461538464,1.0,,,,0.3909125,0.08771929824561403,23.2,9.0,,,,,,,2.0,,0.5,0.391304347826087,0.5,0.4444444444444444,,,2.0,3.0,3.0,0.21739130434782608,,,,,,,1.0,1.0,,,,,,,,,,False,2.0,1.0,0.09523809523809523,,,,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,5723.0,95.0,11.0,183,184,43,41,21.0,367,11.0,3.0,6.0,9.0,19.0,7.0,37.0,182.0,5.0,5.0,4.0,14.0,4.0,14.0,,7.0,8.0,2.0,17.0,2.0,14.0,17.0,21.0,7.0,3.0,3.0,1.0,2.0,5.0,3.0,10.0,,11.0,3.0,3.0,14.0,43,2.0,0.2222222222222222,0.2222222222222222,0.47368421052631576,1.0,0.5555555555555556,1.0,0.578125,0.875,,,18.04878048780488,0.6,0.175,0.10526315789473684,0.16161616161616163,0.17391304347826086,0.2222222222222222,0.125,0.4074074074074074,0.2222222222222222,0.5,0.5,0.3333333333333333,0.7037037037037037,0.5065685185185186,0.44295999999999996,0.10344827586206896,0.14285714285714285,0.3783783783783784,7.257894736842106,0.23497267759562843,6.0,,2.0,5.0,5.0,2.0,,,,4.0,8.0,,4.0,8.0,,2.0,,,,9.0,,8.0,4.0,,1.0,1.0,4.0,1.0,4.0,2.0,,,,,,0.75,0.5,0.5,,,,0.2962962962962963,,,0.3333333333333333,0.0625,0.05063291139240506,0.125,,0.06451612903225806,0.09523809523809523,,,0.5454545454545454,0.5454545454545454,0.07407407407407407,,,,,0.2962962962962963,0.5,0.5,0.75,1.0,,1.0,1.0,,,0.5,0.5668,,25.4,,,,4.0,1.0,4.0,,1.0,,0.16666666666666666,,,,,,1.0,,,,,,,,,3.0,,3.0,,,,2.0,,,,,,False,2.0,,0.14285714285714285,,,,,,,,,,
