EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LostBallSteals,PenaltyAtRimFGM,PenaltyAtRimFGA,NonShootingPenaltyNonTakeFouls,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtAssists,Arc3Assists,ShortMidRangeFGM,PtsUnassisted2s,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PtsPutbacks,DefThreePtRebounds,FTDefRebounds,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,OffAtRimReboundPct,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,PenaltyArc3FGA,PenaltyFG3A,DefArc3ReboundPct,PenaltyArc3Frequency,on,OffThreePtRebounds,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,ShortMidRangeAssists,Travels,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Corner3FGM,Corner3Assists,Defensive 3 Seconds Violations,LongMidRangePctBlocked,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,BlockedLongMidRange,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,3SecondViolations,HeaveAttempts
699,1610612760,Brent Barry,Brent Barry,699,SEA,1670.0,28,-23,45,47,5.0,5.0,4.0,92,,,,,2.0,3.0,4.0,3.0,6,,6.0,65,,,,,,,,,4.0,2.0,2.0,2.0,1.0,1.0,4.0,,,1.0,,1.0,,,,,,1.0,1.0,3.0,,,,,5.0,0.6666666666666666,0.6666666666666666,0.5,,,0.375,,,0.375,,,0.3333333333333333,1.0,18.0,,,,0.07692307692307693,,,,,,,,,,,,0.25,0.5,0.75,0.75,0.6666666666666666,,,,0.25,0.43722500000000003,,0.63735,,,,,17.25,0.1111111111111111,,,,,,,,,,2.0,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,2.0,,2.0,,,2.0,,,,,0.25,,0.25,,,,,25.049999999999997,1.0,,1.0,1.0,1.0,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,355.0,6,-5,10,10,5.0,2.0,2.0,20,,,,,,,1.0,,1,,,15,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,8.333333333333334,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,0.3958,,,,,,,19.8,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,1610612760,Ansu Sesay,Ansu Sesay,1738,SEA,3415.0,57,17,101,100,41.0,43.0,8.0,201,3.0,4.0,1.0,1.0,2.0,,1.0,3.0,7,1.0,7.0,102,1.0,1.0,1.0,3.0,1.0,2.0,,2.0,2.0,,3.0,4.0,1.0,2.0,9.0,1.0,8.0,12.0,2.0,14.0,1.0,,,2.0,2.0,2.0,3.0,8.0,1.0,1.0,,2.0,41.0,0.3333333333333333,0.5,0.42857142857142855,1.0,0.5,0.42857142857142855,1.0,0.5,0.5,1.5,0.5,,,8.108108108108107,1.0,0.16,0.03125,0.16393442622950818,0.05555555555555555,0.0625,,0.1,0.1111111111111111,0.22727272727272727,0.25,0.5714285714285714,0.75,0.75,0.3333333333333333,0.2857142857142857,0.14285714285714285,,,,1.0,1.0,,0.5714285714285714,0.5048428571428571,,0.50295,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,5.557142857142856,0.40594059405940597,,1.0,1.0,,0.5,1.0,1.0,1.0,,4.0,,,2.0,2.0,2.0,,4.0,2.0,4.0,2.0,,0.2857142857142857,0.18181818181818182,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,False,1.0,1.0,2.0,1.0,2.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,4670.0,78,-34,141,144,37.0,48.0,27.0,285,3.0,6.0,,2.0,7.0,4.0,12.0,10.0,25,13.0,36.0,173,1.0,8.0,2.0,4.0,2.0,5.0,8.0,15.0,6.0,3.0,2.0,2.0,,1.0,4.0,4.0,6.0,7.0,4.0,11.0,1.0,1.0,,,,2.0,4.0,10.0,13.0,4.0,3.0,15.0,37.0,0.3,0.3333333333333333,0.4,0.125,0.4,0.3709677419354839,0.125,0.5833333333333334,0.4864864864864865,0.2222222222222222,0.75,0.12,0.14285714285714285,22.285714285714285,,0.125,0.0547945205479452,0.11475409836065574,0.04819277108433735,0.03333333333333333,0.1111111111111111,,0.1111111111111111,0.18181818181818182,0.06666666666666667,0.1935483870967742,0.5,0.75,,0.22580645161290322,0.3870967741935484,0.3333333333333333,0.3333333333333333,0.75,0.25,,,0.3870967741935484,0.46471935483870974,0.4563875,0.5369166666666666,0.11764705882352941,0.14285714285714285,0.1111111111111111,0.4166666666666667,10.852,0.2624113475177305,1.0,1.0,3.0,3.0,0.5,0.3333333333333333,,,3.0,14.0,0.42857142857142855,0.5,2.0,1.0,,,,,,,0.3333333333333333,,0.07692307692307693,0.25,,,,1.0,6.0,1.0,6.0,3.0,,6.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.1935483870967742,,0.1935483870967742,0.16666666666666666,0.2,1.0,0.16666666666666666,24.28333333333333,2.0,,,1.0,1.0,,0.16666666666666666,False,,1.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,1610612760,Shammond Williams,Shammond Williams,1742,SEA,1913.0,32,-1,52,52,6.0,9.0,8.0,104,2.0,3.0,,,3.0,1.0,2.0,4.0,8,2.0,16.0,62,,,,,2.0,2.0,1.0,5.0,,,3.0,3.0,2.0,,6.0,1.0,2.0,3.0,1.0,4.0,,1.0,,1.0,,4.0,,1.0,3.0,2.0,,5.0,6.0,,,0.5,,1.0,0.5833333333333334,,0.6666666666666666,0.6153846153846154,,0.8333333333333334,,,26.5625,0.25,0.125,0.047619047619047616,0.15,0.037037037037037035,0.1,,0.25,,0.125,,0.25,0.6666666666666666,0.6666666666666666,,0.25,0.16666666666666666,0.5,0.5,,,,,0.5833333333333334,0.5289499999999999,,0.6128999999999999,0.15384615384615385,0.2222222222222222,,0.3125,9.6,0.11538461538461539,1.0,1.0,1.0,,0.3333333333333333,1.0,,,1.0,8.0,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,0.25,0.3333333333333333,,,,2.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,0.5,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.5,0.5,24.625,3.0,1.0,,1.0,1.0,,0.3333333333333333,False,,,,1.0,,,,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,10198.0,170,-22,316,309,89.0,121.0,37.0,625,7.0,7.0,2.0,2.0,7.0,11.0,29.0,19.0,43,7.0,48.0,334,4.0,5.0,,8.0,7.0,15.0,3.0,17.0,22.0,2.0,4.0,7.0,2.0,1.0,17.0,4.0,16.0,21.0,4.0,25.0,,2.0,2.0,4.0,2.0,5.0,7.0,9.0,14.0,5.0,3.0,17.0,89.0,0.5789473684210527,0.6470588235294118,0.4418604651162791,0.8,0.4666666666666667,0.44565217391304346,0.8,0.4666666666666667,0.4528301886792453,0.8,0.4722222222222222,0.046511627906976744,,15.74585635359116,0.8,0.1322314049586777,0.029197080291970802,0.12987012987012986,0.024390243902439025,0.034482758620689655,,0.038461538461538464,0.17391304347826086,0.14285714285714285,,0.15217391304347827,1.0,1.0,0.42857142857142855,0.15217391304347827,0.6304347826086957,0.3793103448275862,0.4074074074074074,0.6363636363636364,0.4,1.0,,0.21739130434782608,0.43953369565217393,0.48963999999999996,0.43271333333333334,0.1,0.10638297872340426,0.16666666666666666,0.3541666666666667,13.155813953488373,0.28164556962025317,,3.0,3.0,1.0,0.2,1.0,3.0,1.0,1.0,16.0,0.14285714285714285,0.14285714285714285,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,,0.07692307692307693,0.12121212121212122,0.13333333333333333,1.0,0.07142857142857142,1.0,,2.0,1.0,3.0,3.0,,2.0,,1.0,0.3333333333333333,0.3333333333333333,0.06521739130434782,0.021739130434782608,0.043478260869565216,,,,,24.366666666666664,1.0,2.0,,,,0.1111111111111111,,False,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,0.06896551724137931,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
452,1610612760,Vin Baker,Vin Baker,452,SEA,7776.0,130,-30,230,226,63.0,76.0,33.0,456,10.0,18.0,2.0,5.0,24.0,3.0,8.0,25.0,50,7.0,60.0,260,3.0,7.0,1.0,7.0,6.0,15.0,3.0,18.0,18.0,7.0,2.0,3.0,2.0,,7.0,10.0,9.0,14.0,10.0,24.0,1.0,3.0,2.0,,,4.0,11.0,21.0,9.0,5.0,,18.0,63.0,0.36,0.4090909090909091,0.5,0.42857142857142855,0.4,0.5196078431372549,0.42857142857142855,0.46875,0.5454545454545454,0.4375,0.5,0.14,0.16666666666666666,21.85185185185185,,0.09473684210526316,0.09174311926605505,0.08849557522123894,0.07936507936507936,0.04878048780487805,0.11627906976744186,0.08695652173913043,0.05555555555555555,0.1388888888888889,0.05555555555555555,0.35294117647058826,0.5555555555555556,0.625,0.4,0.47058823529411764,0.1568627450980392,0.375,0.42857142857142855,0.6666666666666666,0.7142857142857143,0.4,,0.37254901960784315,0.4743509803921568,0.5032285714285715,0.49626875,0.09090909090909091,0.09259259259259259,0.11666666666666667,0.3,7.17,0.27391304347826084,1.0,3.0,8.0,1.0,0.5,0.375,1.0,1.0,12.0,32.0,0.5,0.6,6.0,1.0,4.0,,6.0,3.0,6.0,3.0,0.1111111111111111,0.4444444444444444,0.05555555555555555,,0.5,0.12,1.0,,,1.0,1.0,3.0,,,,1.0,1.0,1.0,0.0196078431372549,0.0196078431372549,,,,,,22.5,4.0,,3.0,,1.0,0.1,,False,,2.0,2.0,1.0,2.0,,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,2.0,0.125,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,1.0,,,,,,,,,,,,,,,
699,1610612760,Brent Barry,Brent Barry,699,SEA,7317.0,122,-30,217,214,63.0,67.0,32.0,431,3.0,5.0,1.0,2.0,6.0,,1.0,4.0,12,4.0,33.0,241,1.0,4.0,,8.0,,,,12.0,4.0,1.0,9.0,12.0,3.0,5.0,27.0,4.0,13.0,16.0,6.0,22.0,,3.0,2.0,5.0,5.0,8.0,2.0,9.0,4.0,1.0,,12.0,63.0,0.5,0.6666666666666666,0.3333333333333333,0.25,,0.5576923076923077,0.5714285714285714,1.2,0.5740740740740741,0.5714285714285714,1.2,0.08333333333333333,0.16666666666666666,13.725490196078432,0.625,0.1326530612244898,0.041237113402061855,0.12280701754385964,0.05,,0.1111111111111111,0.2608695652173913,0.075,0.11428571428571428,,0.19230769230769232,0.6,0.6,0.6666666666666666,0.23076923076923078,0.038461538461538464,,,,0.2857142857142857,0.5,,0.7307692307692307,0.5300230769230769,0.569075,0.58965,0.037037037037037035,0.07692307692307693,0.24242424242424243,0.36363636363636365,6.291666666666667,0.2903225806451613,1.0,,,2.0,,,3.0,1.0,1.0,4.0,0.16666666666666666,0.2,2.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,,0.2,0.0625,0.16666666666666666,0.5,,2.0,6.0,12.0,7.0,14.0,21.0,,12.0,6.0,1.0,0.5,0.5,0.5384615384615384,0.07692307692307693,0.46153846153846156,0.5,0.5,1.0,0.5,25.0,3.0,,1.0,4.0,5.0,,0.8,False,2.0,1.0,,,2.0,0.08695652173913043,0.09523809523809523,3.0,4.0,,1.0,,0.8,,,0.75,1.0,1.0,1.0,1.0,2.0,,,,0.5,0.5,1.0,1.0,1.0,,0.2,1.0,2.0,3.0,2.0,3.0,1.0,1.0,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0,,,,,
2071,1610612760,Olumide Oyedeji,Olumide Oyedeji,2071,SEA,702.0,12,7,20,23,3.0,6.0,5.0,43,3.0,4.0,3.0,3.0,,,,3.0,4,1.0,7.0,22,3.0,3.0,,6.0,1.0,1.0,,2.0,,,,,,,,3.0,1.0,1.0,4.0,5.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,,,0.75,1.0,1.0,0.75,1.0,1.0,0.7,1.0,1.0,,,22.22222222222222,1.0,0.16666666666666666,0.3333333333333333,0.1,0.3076923076923077,0.5,,,0.25,,,1.0,0.75,0.75,,,,,,,1.0,1.0,,1.0,0.748475,0.70325,0.7742,0.2,0.2,0.8571428571428571,0.2857142857142857,0.875,0.15,,1.0,1.0,,1.0,1.0,,,,6.0,,,6.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,0.25,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,1610612760,Randy Livingston,Randy Livingston,988,SEA,4316.0,72,17,129,133,49.0,60.0,16.0,262,4.0,5.0,1.0,1.0,4.0,,3.0,5.0,12,3.0,16.0,128,1.0,2.0,,2.0,1.0,2.0,,2.0,10.0,2.0,7.0,8.0,2.0,3.0,17.0,,3.0,4.0,1.0,5.0,,2.0,2.0,1.0,1.0,1.0,5.0,7.0,3.0,2.0,,2.0,49.0,1.0,1.0,0.4166666666666667,0.5,0.5,0.43333333333333335,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,11.258278145695364,1.0,0.06382978723404255,,0.057971014492753624,,,,,0.0625,0.09090909090909091,,0.3333333333333333,0.8,1.0,1.0,0.26666666666666666,0.2,,,,0.3333333333333333,1.0,1.0,0.5333333333333333,0.48952666666666667,0.4940333333333333,0.41143333333333326,0.125,0.15384615384615385,0.125,0.125,7.291666666666667,0.3798449612403101,,,,,,,1.0,1.0,1.0,,0.25,0.3333333333333333,,1.0,,,,,,,0.2,,0.045454545454545456,0.1111111111111111,,,,1.0,3.0,1.0,3.0,3.0,,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,24.666666666666668,,,,1.0,1.0,,0.3333333333333333,False,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,0.3333333333333333,,,1.0,0.3333333333333333,,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,3527.0,59,-11,101,101,25.0,37.0,13.0,202,3.0,6.0,1.0,3.0,15.0,,,9.0,21,,18.0,120,1.0,3.0,,2.0,1.0,6.0,,2.0,6.0,1.0,2.0,3.0,,2.0,7.0,3.0,4.0,8.0,4.0,12.0,,,,1.0,1.0,2.0,8.0,16.0,2.0,1.0,,2.0,25.0,0.3333333333333333,0.375,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.4090909090909091,0.3333333333333333,0.14285714285714285,0.047619047619047616,0.06666666666666667,20.0,0.5,0.12121212121212122,0.07142857142857142,0.17073170731707318,0.07547169811320754,0.07692307692307693,0.1,,,0.23529411764705882,,0.2857142857142857,0.5,0.5,0.3333333333333333,0.7142857142857143,,,,,1.0,0.3333333333333333,,0.2857142857142857,0.4152761904761904,0.6032333333333333,0.3915333333333333,0.045454545454545456,0.045454545454545456,0.1111111111111111,0.1111111111111111,6.728571428571428,0.24752475247524752,,1.0,1.0,2.0,0.16666666666666666,1.0,1.0,1.0,6.0,12.0,0.4,0.42857142857142855,2.0,3.0,1.0,,5.0,3.0,5.0,2.0,,0.14285714285714285,0.375,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.6666666666666666,,False,1.0,,2.0,,2.0,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,1.0,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
56,1610612760,Gary Payton,Gary Payton,56,SEA,10421.0,174,-33,313,308,90.0,116.0,40.0,621,12.0,21.0,1.0,2.0,32.0,14.0,30.0,36.0,83,15.0,93.0,352,4.0,10.0,,8.0,8.0,20.0,7.0,26.0,26.0,10.0,18.0,27.0,11.0,5.0,63.0,8.0,21.0,32.0,9.0,41.0,3.0,3.0,2.0,10.0,5.0,13.0,3.0,9.0,25.0,10.0,3.0,26.0,90.0,0.3611111111111111,0.37142857142857144,0.43373493975903615,0.4,0.4,0.4105263157894737,0.36363636363636365,0.41304347826086957,0.43457943925233644,0.36363636363636365,0.4482758620689655,0.12048192771084337,0.15625,33.057851239669425,0.7692307692307693,0.16535433070866143,0.057971014492753624,0.18125,0.05454545454545454,0.06666666666666667,0.061224489795918366,0.17857142857142858,0.09803921568627451,0.22916666666666666,0.06666666666666667,0.22105263157894736,0.5714285714285714,0.7058823529411765,0.4166666666666667,0.3368421052631579,0.3157894736842105,0.4666666666666667,0.4827586206896552,0.5,0.18181818181818182,0.5,,0.3473684210526316,0.4489484042553191,0.40769999999999995,0.45025454545454546,0.09615384615384616,0.10869565217391304,0.08602150537634409,0.27956989247311825,9.899999999999999,0.28753993610223644,1.0,4.0,5.0,2.0,0.21739130434782608,0.8,9.0,6.0,10.0,46.0,0.3125,0.37037037037037035,2.0,8.0,3.0,,2.0,1.0,2.0,1.0,0.19047619047619047,0.23076923076923078,0.24242424242424243,0.26666666666666666,0.5,0.034482758620689655,2.0,1.0,10.0,2.0,12.0,6.0,,9.0,1.0,1.0,0.16666666666666666,0.18181818181818182,0.12631578947368421,0.021052631578947368,0.10526315789473684,0.1,0.1,1.0,0.1111111111111111,26.116666666666664,3.0,5.0,1.0,2.0,3.0,0.2222222222222222,0.08695652173913043,False,1.0,4.0,,1.0,1.0,0.037037037037037035,0.04,,1.0,,2.0,1.0,0.3333333333333333,,,,,1.0,,1.0,3.0,,0.03333333333333333,0.1,0.5,0.5,1.0,1.0,1.0,,0.043478260869565216,1.0,,1.0,,1.0,,,,0.09090909090909091,,,,,,,1.0
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,6390.0,106,-20,190,190,49.0,67.0,21.0,380,5.0,9.0,1.0,4.0,3.0,2.0,6.0,7.0,18,3.0,38.0,206,1.0,4.0,,2.0,1.0,3.0,2.0,13.0,12.0,3.0,3.0,5.0,1.0,2.0,12.0,5.0,7.0,10.0,6.0,16.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,10.0,3.0,1.0,1.0,13.0,49.0,0.8571428571428571,1.0,0.3888888888888889,0.25,0.3333333333333333,0.5645161290322581,0.25,0.6875,0.59375,0.25,0.7222222222222222,0.16666666666666666,0.3333333333333333,17.050691244239633,0.4,0.08860759493670886,0.0641025641025641,0.08411214953271028,0.06,0.06666666666666667,0.030303030303030304,0.125,0.07894736842105263,0.08,0.07692307692307693,0.2903225806451613,0.5555555555555556,0.7142857142857143,0.8,0.0967741935483871,0.1935483870967742,0.3333333333333333,0.3333333333333333,1.0,1.0,0.25,,0.7096774193548387,0.509041935483871,0.5195,0.497175,0.03225806451612903,0.05555555555555555,0.05263157894736842,0.34210526315789475,8.022222222222222,0.2578947368421053,,,,1.0,,,2.0,2.0,,2.0,,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.2222222222222222,0.25,0.07142857142857142,,1.0,0.13333333333333333,3.0,4.0,10.0,7.0,13.0,21.0,,10.0,4.0,1.0,0.5384615384615384,0.5384615384615384,0.41935483870967744,0.0967741935483871,0.3225806451612903,0.4,0.4444444444444444,1.0,0.4,25.146153846153844,3.0,,,3.0,5.0,0.13333333333333333,0.375,False,1.0,1.0,,1.0,,0.045454545454545456,0.05,1.0,3.0,1.0,,1.0,0.6,0.07692307692307693,0.1,0.3333333333333333,,2.0,1.0,3.0,,,,,1.0,1.0,1.0,2.0,2.0,,0.25,1.0,,,,,,,,,,,,,,,
