EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Blocked3s,BlockedAtRim,BlockedCorner3,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,FTDefRebounds,DefFTReboundPct,OffArc3ReboundPct,LongMidRangeAssists,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,Travels,PenaltyCorner3Accuracy,BlockedLongMidRange,on,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,3pt And 1 Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3SecondViolations,FTOffRebounds,OffFTReboundPct
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,10875.0,181.0,-3.0,338.0,351.0,93.0,82.0,37.0,689.0,6.0,9.0,1.0,2.0,12.0,24.0,12.0,25.0,1.0,5.0,1.0,13.0,28.0,1.0,1.0,2.0,9.0,30.0,58.0,14.0,33.0,13.0,115.0,397.0,3.0,3.0,1.0,1.0,1.0,10.0,10.0,20.0,2.0,10.0,4.0,30.0,12.0,48.0,27.0,15.0,28.0,13.0,5.0,1.0,20.0,9.0,29.0,5.0,4.0,12.0,8.0,67.0,12.0,16.0,28.0,28.0,8.0,7.0,1.0,8.0,4.0,5.0,7.0,3.0,1.0,15.0,8.0,8.0,11.0,2.0,16.0,13.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,30.0,93.0,2.0,0.2,0.2,0.6428571428571429,0.42424242424242425,1.0,0.2,0.42424242424242425,0.5172413793103449,1.0,0.5,0.5604395604395604,1.125,0.43333333333333335,0.5989583333333334,1.0,0.46875,0.3626373626373626,0.030303030303030304,0.08620689655172414,0.2222222222222222,0.041666666666666664,0.08,0.2,28.27763496143959,0.5333333333333333,0.14953271028037382,0.17142857142857143,0.15819209039548024,0.07692307692307693,0.1875,0.11764705882352941,0.15217391304347827,0.20833333333333334,1.0,0.0989010989010989,0.6666666666666666,0.8571428571428571,0.5,0.26373626373626374,0.5,0.5217391304347826,0.25,0.27472527472527475,0.48,0.5217391304347826,0.054945054945054944,0.2,0.25,1.0,0.3076923076923077,0.4642857142857143,0.4642857142857143,0.6153846153846154,0.25,1.0,1.0,0.06666666666666667,0.5,0.03333333333333333,0.3,0.2222222222222222,0.46153846153846156,0.4642857142857143,0.4596587912087913,0.43455,0.42568,0.03260869565217391,0.05084745762711865,0.08695652173913043,0.2608695652173913,12.144827586206896,25.978787878787877,0.27514792899408286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628971,1610612743,Bruce Brown,Bruce Brown,1628971,DEN,13667.0,228.0,-9.0,433.0,448.0,132.0,91.0,44.0,881.0,21.0,28.0,4.0,6.0,9.0,27.0,1.0,5.0,1.0,6.0,3.0,7.0,20.0,,2.0,1.0,4.0,31.0,60.0,8.0,26.0,21.0,107.0,494.0,4.0,5.0,,3.0,4.0,12.0,7.0,15.0,1.0,7.0,6.0,23.0,22.0,40.0,24.0,,19.0,7.0,11.0,,6.0,7.0,13.0,6.0,1.0,4.0,2.0,33.0,12.0,22.0,34.0,39.0,8.0,5.0,3.0,9.0,1.0,4.0,3.0,5.0,,12.0,5.0,5.0,17.0,,15.0,26.0,,12.0,1.0,4.0,3.0,5.0,3.0,23.0,132.0,1.0,0.3548387096774194,0.3793103448275862,1.0,0.3076923076923077,,0.14285714285714285,0.32,0.5166666666666667,0.8,0.4666666666666667,0.5,0.5,0.38636363636363635,0.5404040404040404,0.6,0.42592592592592593,0.3023255813953488,,0.18333333333333332,0.14285714285714285,0.25925925925925924,,,22.79260780287474,0.75,0.16058394160583941,0.13636363636363635,0.1511111111111111,0.1,0.11904761904761904,0.391304347826087,0.13793103448275862,0.13333333333333333,0.6,0.32558139534883723,0.75,0.875,0.3333333333333333,0.313953488372093,0.3333333333333333,0.45,0.3333333333333333,0.05813953488372093,0.2,0.2,0.06976744186046512,0.16666666666666666,0.16666666666666666,1.0,0.23255813953488372,0.35,0.35,1.0,0.25,,,0.2727272727272727,0.6666666666666666,0.13636363636363635,0.18181818181818182,0.25,0.627906976744186,0.3684210526315789,0.5063117647058824,0.5035125,0.5108285714285714,0.12244897959183673,0.16666666666666666,0.11214953271028037,0.21495327102803738,5.5216666666666665,26.753846153846155,0.30484988452655887,2.0,3.0,1.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034782608695652174,0.016129032258064516,0.02824858757062147,0.047619047619047616,0.018867924528301886,0.05,0.05555555555555555,0.02857142857142857,1.0,0.375,0.6666666666666666,0.125,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,2270.0,38.0,-12.0,77.0,76.0,31.0,37.0,13.0,153.0,7.0,9.0,3.0,3.0,1.0,3.0,,2.0,2.0,3.0,,1.0,2.0,,,1.0,1.0,8.0,14.0,3.0,5.0,,25.0,85.0,3.0,5.0,,,,6.0,4.0,6.0,1.0,1.0,,11.0,8.0,8.0,6.0,3.0,2.0,1.0,1.0,,2.0,,2.0,,,2.0,,4.0,4.0,5.0,10.0,14.0,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,11.0,31.0,,0.5,0.6666666666666666,0.6666666666666666,0.6,,1.0,0.6,0.5714285714285714,0.6,0.6666666666666666,0.6578947368421053,0.6,0.7857142857142857,0.6578947368421053,0.6,0.7857142857142857,0.2631578947368421,,0.07142857142857142,0.1111111111111111,,,,20.652173913043477,,0.2631578947368421,0.2222222222222222,0.24324324324324326,0.3333333333333333,0.2857142857142857,,0.09090909090909091,0.42857142857142855,,0.47368421052631576,0.7777777777777778,0.875,0.42857142857142855,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.10526315789473684,,,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.10526315789473684,0.5,0.5,,,,,0.42857142857142855,1.0,,0.14285714285714285,1.0,0.7368421052631579,0.5,0.5279842105263158,0.3476,0.4568857142857143,,,0.24,0.44,5.692857142857144,24.119999999999997,0.4025974025974026,3.0,3.0,,4.0,,1.0,3.0,4.0,,,,,,,,,0.13043478260869565,0.08333333333333333,0.11428571428571428,,,0.375,,,,0.6,1.0,,1.0,0.3333333333333333,0.125,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,14822.0,247.0,-7.0,468.0,485.0,140.0,109.0,49.0,953.0,17.0,26.0,5.0,6.0,5.0,9.0,,,1.0,6.0,1.0,1.0,4.0,,,,1.0,22.0,35.0,2.0,10.0,11.0,61.0,533.0,3.0,6.0,,,2.0,8.0,5.0,7.0,,2.0,6.0,16.0,28.0,16.0,6.0,,3.0,1.0,4.0,1.0,5.0,6.0,11.0,2.0,4.0,1.0,3.0,28.0,14.0,10.0,27.0,39.0,11.0,7.0,4.0,5.0,2.0,2.0,5.0,3.0,2.0,10.0,1.0,14.0,29.0,,14.0,19.0,1.0,7.0,2.0,4.0,4.0,4.0,2.0,16.0,140.0,2.0,0.6363636363636364,0.6666666666666666,1.0,0.2,,,0.2222222222222222,0.6285714285714286,0.5,0.7142857142857143,0.5555555555555556,0.5,0.5555555555555556,0.5754716981132075,0.5,0.6153846153846154,0.2222222222222222,0.1,0.11428571428571428,0.11538461538461539,0.1111111111111111,,,11.88679245283019,0.5,0.06756756756756757,0.14432989690721648,0.09795918367346938,0.03125,0.07608695652173914,0.08333333333333333,0.1875,0.06060606060606061,0.5,0.5777777777777777,0.6538461538461539,0.7391304347826086,0.7058823529411765,0.2,0.5555555555555556,0.625,0.4,,,,0.13333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.08888888888888889,0.25,0.3333333333333333,1.0,,,,0.6666666666666666,0.8333333333333334,0.1111111111111111,0.1111111111111111,,0.8,0.3333333333333333,0.5589568181818182,0.5774250000000001,0.6353625,0.13725490196078433,0.17073170731707318,0.13114754098360656,0.26229508196721313,3.2657142857142856,27.860000000000003,0.29914529914529914,2.0,5.0,,2.0,1.0,6.0,6.0,12.0,1.0,,2.0,,,,,,0.047244094488188976,0.08955223880597014,0.061855670103092786,0.044444444444444446,0.05,0.045454545454545456,0.1,0.06666666666666667,,0.8333333333333334,0.4,,3.0,0.2727272727272727,0.0851063829787234,1.0,2.0,1.0,1.0,3.0,0.25,0.5,,,,,True,,,,,,,,,,,,,,,
201145,1610612743,Jeff Green,Jeff Green,201145,DEN,10873.0,181.0,-22.0,341.0,355.0,98.0,72.0,29.0,696.0,7.0,10.0,2.0,3.0,2.0,8.0,,1.0,3.0,5.0,2.0,1.0,10.0,,1.0,1.0,5.0,9.0,19.0,4.0,15.0,10.0,40.0,412.0,1.0,3.0,,1.0,,2.0,2.0,4.0,3.0,7.0,4.0,17.0,14.0,4.0,12.0,,10.0,1.0,,,4.0,3.0,7.0,2.0,1.0,2.0,2.0,17.0,7.0,7.0,15.0,20.0,3.0,2.0,1.0,1.0,1.0,,4.0,1.0,,5.0,1.0,14.0,25.0,2.0,14.0,12.0,,4.0,2.0,3.0,,4.0,2.0,17.0,98.0,2.0,0.7777777777777778,0.875,1.0,0.26666666666666666,,0.42857142857142855,0.26666666666666666,0.47368421052631576,0.3333333333333333,0.5,0.4411764705882353,0.25,0.5909090909090909,0.5,0.25,0.6538461538461539,0.4411764705882353,,,,,,,11.904761904761905,0.2,0.06796116504854369,0.10294117647058823,0.08187134502923976,0.041666666666666664,0.08064516129032258,0.058823529411764705,0.10638297872340426,0.09523809523809523,0.5,0.29411764705882354,0.7,0.7,0.7142857142857143,0.23529411764705882,0.25,0.25,1.0,0.029411764705882353,,,0.14705882352941177,0.6,0.6,1.0,0.29411764705882354,0.1,0.1,1.0,0.25,,,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.45454545454545453,0.2,0.7352941176470589,0.1,0.5262676470588236,0.4996333333333333,0.49339090909090916,0.10526315789473684,0.17391304347826086,0.05,0.425,4.4526315789473685,25.620000000000005,0.2873900293255132,1.0,1.0,,2.0,,1.0,4.0,5.0,2.0,,4.0,,1.0,3.0,1.0,,0.04597701149425287,0.020833333333333332,0.037037037037037035,0.03225806451612903,0.06521739130434782,,,0.10526315789473684,,0.25,1.0,,1.0,0.125,0.02857142857142857,,,,2.0,1.0,,,2.0,1.0,1.0,,True,,,,,,,,,,,,,,,
201599,1610612743,DeAndre Jordan,DeAndre Jordan,201599,DEN,723.0,12.0,2.0,24.0,24.0,14.0,7.0,4.0,48.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,2.0,3.0,,,1.0,5.0,19.0,,,,,,,1.0,2.0,,,1.0,3.0,4.0,,,,,,,,,1.0,1.0,1.0,,,,3.0,,1.0,1.0,1.0,,,,,,,2.0,,,2.0,,,2.0,2.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,3.0,14.0,,1.0,1.0,,,,,,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.625,,0.5,,,,,,,,21.428571428571427,,0.09090909090909091,,0.0625,,0.125,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,1.0,,0.54,,0.5484,0.25,0.25,,0.6,2.066666666666667,,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,7209.0,120.0,4.0,221.0,240.0,33.0,44.0,17.0,461.0,11.0,18.0,1.0,1.0,3.0,9.0,,1.0,3.0,5.0,,2.0,6.0,,,,1.0,14.0,28.0,5.0,11.0,4.0,47.0,250.0,3.0,8.0,,,,6.0,1.0,1.0,,1.0,,2.0,12.0,16.0,15.0,,5.0,2.0,3.0,,4.0,4.0,8.0,4.0,,2.0,1.0,20.0,4.0,8.0,13.0,23.0,4.0,2.0,2.0,,,,5.0,,,5.0,1.0,7.0,16.0,2.0,6.0,7.0,1.0,4.0,,4.0,1.0,4.0,4.0,2.0,33.0,,0.42857142857142855,0.5454545454545454,1.0,0.45454545454545453,,,0.5,0.5,0.375,1.0,0.5512820512820513,0.375,0.5,0.5595238095238095,0.375,0.5,0.28205128205128205,,0.10714285714285714,0.05555555555555555,0.2222222222222222,,,19.10569105691057,,0.09302325581395349,0.08695652173913043,0.09090909090909091,0.1,0.08,0.125,0.13333333333333333,,1.0,0.46153846153846156,0.6111111111111112,0.6470588235294118,0.5454545454545454,0.23076923076923078,0.3333333333333333,0.42857142857142855,,0.02564102564102564,,,0.1282051282051282,0.6,0.6,1.0,0.15384615384615385,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,1.0,,0.5,,0.7435897435897436,0.4,0.5362013157894737,0.5742125,0.3778,0.09523809523809523,0.12903225806451613,0.1276595744680851,0.0425531914893617,4.3500000000000005,27.127272727272725,0.1493212669683258,3.0,8.0,,6.0,1.0,1.0,9.0,10.0,3.0,1.0,1.0,1.0,,,,,0.13636363636363635,0.03125,0.10204081632653061,0.2608695652173913,0.058823529411764705,0.1111111111111111,0.1,0.1875,,1.0,0.375,,1.0,0.16666666666666666,,1.0,,1.0,,,,,,1.0,,3.0,True,,,,,,,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,8443.0,141.0,12.0,271.0,271.0,99.0,65.0,35.0,542.0,11.0,22.0,5.0,8.0,18.0,31.0,1.0,3.0,,,,3.0,10.0,2.0,3.0,1.0,5.0,30.0,56.0,3.0,10.0,23.0,92.0,295.0,5.0,11.0,2.0,3.0,3.0,19.0,14.0,21.0,1.0,5.0,11.0,42.0,30.0,30.0,3.0,6.0,9.0,3.0,4.0,,21.0,5.0,26.0,3.0,2.0,17.0,2.0,57.0,15.0,22.0,39.0,55.0,2.0,2.0,,8.0,2.0,5.0,8.0,3.0,,16.0,6.0,4.0,12.0,3.0,30.0,28.0,1.0,9.0,6.0,5.0,4.0,5.0,3.0,42.0,99.0,5.0,0.5,0.6,0.3333333333333333,0.3,0.6666666666666666,0.2,0.3333333333333333,0.5357142857142857,0.45454545454545453,0.6666666666666666,0.5227272727272727,0.5714285714285714,0.5961538461538461,0.575,0.59375,0.6363636363636364,0.15151515151515152,,0.07142857142857142,0.09090909090909091,0.06451612903225806,,,30.351437699680513,0.5,0.27848101265822783,0.26785714285714285,0.2740740740740741,0.26666666666666666,0.28,0.2857142857142857,0.2777777777777778,0.25,0.6,0.3333333333333333,0.5,0.55,0.36363636363636365,0.4696969696969697,0.5806451612903226,0.6206896551724138,0.6111111111111112,0.045454545454545456,0.3333333333333333,0.3333333333333333,,,,,0.15151515151515152,0.3,0.3,0.3333333333333333,0.21428571428571427,0.6666666666666666,,0.3076923076923077,0.625,,0.19230769230769232,0.2,0.48484848484848486,0.3333333333333333,0.46210769230769233,0.584535,0.45941599999999994,0.12162162162162163,0.140625,0.20652173913043478,0.45652173913043476,5.883928571428571,30.629999999999995,0.36531365313653136,4.0,10.0,,10.0,1.0,2.0,14.0,16.0,6.0,1.0,,1.0,,1.0,,1.0,0.2,0.05263157894736842,0.14814814814814814,0.3076923076923077,0.16666666666666666,0.07142857142857142,,0.2222222222222222,,0.7142857142857143,0.4,,2.0,0.4,0.07692307692307693,2.0,2.0,,,1.0,,,,2.0,,,True,,,,,,,,,,,,,,,
203484,1610612743,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DEN,4443.0,74.0,-10.0,141.0,152.0,60.0,38.0,17.0,293.0,1.0,3.0,,2.0,,1.0,4.0,4.0,2.0,3.0,2.0,3.0,8.0,1.0,2.0,1.0,2.0,5.0,8.0,5.0,11.0,6.0,31.0,162.0,,,1.0,2.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,12.0,8.0,2.0,15.0,,8.0,3.0,,,6.0,1.0,7.0,,1.0,2.0,4.0,15.0,,7.0,7.0,8.0,2.0,,2.0,2.0,,,3.0,2.0,,5.0,,2.0,7.0,2.0,9.0,7.0,,2.0,2.0,3.0,3.0,3.0,,12.0,60.0,1.0,0.8,0.8,1.0,0.45454545454545453,0.5,0.5,0.45454545454545453,0.625,,0.25,0.6578947368421053,0.75,0.5,0.6739130434782609,0.6666666666666666,0.6,0.5789473684210527,,,,,,,16.770186335403725,0.4,0.14583333333333334,,0.09090909090909091,0.16666666666666666,0.14285714285714285,0.14285714285714285,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.05263157894736842,,,,0.21052631578947367,1.0,1.0,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.42105263157894735,0.375,0.375,1.0,1.0,0.5,1.0,0.25,,0.25,0.25,0.5,0.7368421052631579,0.375,0.5243921052631579,0.498675,0.54955,0.09523809523809523,0.2,0.12903225806451613,0.3870967741935484,11.2,25.41818181818182,0.425531914893617,,,,,,,1.0,1.0,,,,1.0,,,,,0.030303030303030304,,0.018518518518518517,0.1111111111111111,,,,,0.75,,,,,,,,,1.0,,,,,1.0,,0.5,,True,,,,,,,,,,,,,,,
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
