EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,FTOffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,NonShootingPenaltyNonTakeFouls,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,on,Loose Ball Fouls Drawn,SecondChanceArc3FGM,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Charge Fouls,HeaveAttempts
1629111,1610612756,Jock Landale,Jock Landale,1629111,PHX,157.0,3,-7.0,6,7,5,6,,13,,,,,,,,,,,,,,,,,,,,2.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,5,,,,,,,,,,,0.5,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,4.0,,2.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,,
203082,1610612756,Terrence Ross,Terrence Ross,203082,PHX,392.0,7,,14,13,4,3,1.0,27,,,,,,,,,,1.0,,,,1.0,1.0,,,,2.0,,15,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,4,,,,,,,,,,,,,1.0,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,0.5,1.0,,0.57285,,0.57285,,,25.2,0.2857142857142857,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,1945.0,32,-32.0,67,67,2,12,7.0,134,,,,,2.0,4.0,,,,,,,1.0,1.0,,2.0,4.0,1.0,1.0,7.0,99,,1.0,,,,,,2.0,2.0,3.0,,1.0,1.0,,,4.0,1.0,5.0,1.0,,1.0,3.0,,11.0,,,1.0,,1.0,,1.0,,2.0,2.0,,2.0,,3.0,1.0,3.0,,,,,,,,,2,0.5,0.5,1.0,1.0,,1.0,0.5,,0.7,,0.7,,0.2,,,,,10.38961038961039,,,0.09090909090909091,,0.038461538461538464,,,,,,,,0.125,,,,,,0.8,0.5,0.5,,,,,,,,,0.2,1.0,1.0,1.0,,,,,,,0.2,1.0,0.45119999999999993,0.4332,,,8.275,28.7,0.029850746268656716,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.5,,,,,,,,,,,,,2.0,,,,,,,,,,True,,,,,,,,,,
1630688,1610612756,Ish Wainright,Ish Wainright,1630688,PHX,276.0,5,-5.0,12,11,9,9,1.0,23,,,,,,,,,,1.0,,,,,,,,,1.0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,9,,,,,,,,,,,,,1.0,,,,,7.142857142857142,0.2,,,,0.14285714285714285,,,,,,0.25,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.615,,,,,23.2,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,9280.0,155,26.0,316,313,62,65,33.0,629,3.0,3.0,,,4.0,17.0,9.0,14.0,,6.0,,,6.0,12.0,3.0,16.0,34.0,6.0,18.0,52.0,356,2.0,3.0,,,4.0,6.0,5.0,8.0,24.0,9.0,2.0,12.0,6.0,3.0,,21.0,8.0,29.0,4.0,4.0,6.0,11.0,4.0,66.0,2.0,,6.0,11.0,17.0,2.0,19.0,,8.0,3.0,5.0,3.0,,5.0,4.0,10.0,,3.0,,3.0,3.0,,3.0,1.0,61,0.25,0.26666666666666666,0.5,0.3333333333333333,,0.3333333333333333,0.47058823529411764,0.6666666666666666,0.4807692307692308,0.6666666666666666,0.48148148148148145,0.6666666666666666,0.34615384615384615,,0.08823529411764706,0.11764705882352941,,16.857142857142858,0.12222222222222222,,0.09375,0.043478260869565216,0.11038961038961038,0.015037593984962405,,,0.06666666666666667,0.06666666666666667,0.13043478260869565,0.21428571428571427,0.08,,0.3333333333333333,0.057692307692307696,1.0,1.0,0.3269230769230769,0.23529411764705882,0.26666666666666666,0.2692307692307692,0.6428571428571429,0.6923076923076923,0.2222222222222222,0.11538461538461539,,,,0.23076923076923078,0.5,0.5,0.5,,,,,,0.2727272727272727,0.40384615384615385,0.5,0.48105480769230774,0.4433,0.4903454545454546,0.07692307692307693,12.641176470588237,25.25,0.1962025316455696,2.0,2.0,,2.0,,1.0,2.0,3.0,1.0,2.0,11.0,9.0,,2.0,2.0,,,2.0,1.0,1.0,4.0,,,2.0,11.0,1.0,0.2,0.5,0.4090909090909091,0.4230769230769231,,0.07142857142857142,0.4,,,0.03225806451612903,0.14285714285714285,0.3333333333333333,0.25,,0.18181818181818182,1.0,0.18181818181818182,,0.3333333333333333,,,0.21153846153846154,1.0,,3.0,,,,,,,,,,,False,1.0,,,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,18267.0,304,8.0,625,623,163,218,56.0,1248,22.0,27.0,1.0,4.0,35.0,64.0,14.0,27.0,3.0,4.0,2.0,2.0,22.0,38.0,9.0,71.0,118.0,25.0,42.0,262.0,748,5.0,10.0,5.0,5.0,26.0,35.0,9.0,44.0,98.0,39.0,,38.0,22.0,5.0,,38.0,16.0,54.0,6.0,10.0,10.0,23.0,5.0,124.0,1.0,6.0,17.0,10.0,27.0,7.0,34.0,3.0,11.0,9.0,2.0,5.0,1.0,20.0,10.0,24.0,1.0,42.0,2.0,7.0,3.0,4.0,7.0,3.0,157,0.30985915492957744,0.30985915492957744,0.52,0.5952380952380952,1.0,0.5952380952380952,0.6016949152542372,0.5,0.678125,0.8333333333333334,0.7277777777777777,0.8125,0.2625,,0.0423728813559322,0.078125,,29.00874635568513,0.055248618784530384,0.03821656050955414,0.16346153846153846,0.01020408163265306,0.09473684210526316,0.027450980392156862,0.06666666666666667,0.030303030303030304,,0.06,0.0392156862745098,0.10344827586206896,0.16455696202531644,0.05172413793103448,0.42857142857142855,0.16875,0.8148148148148148,0.8148148148148148,0.4,0.546875,0.5932203389830508,0.16875,0.5185185185185185,0.5185185185185185,0.35714285714285715,0.025,0.75,0.75,1.0,0.2375,0.5789473684210527,0.5789473684210527,0.45454545454545453,0.26666666666666666,0.25,0.13333333333333333,1.0,1.0,0.20454545454545456,0.43125,0.5789473684210527,0.47909812500000015,0.5029227272727272,0.4776420454545454,0.09923664122137404,9.133898305084745,25.91190476190476,0.2608,5.0,7.0,,,3.0,5.0,45.0,20.0,5.0,12.0,67.0,36.0,,15.0,8.0,7.0,,2.0,6.0,2.0,50.0,9.0,23.0,4.0,65.0,2.0,0.5555555555555556,0.5714285714285714,0.625,0.67,,,0.75,,0.046511627906976744,0.017857142857142856,0.16,0.3181818181818182,0.2857142857142857,0.2,0.1590909090909091,0.7142857142857143,,,0.5555555555555556,0.14204545454545456,0.17424242424242425,0.25572519083969464,6.0,,3.0,,,,,1.0,1.0,,,,,False,2.0,3.0,2.0,2.0,1.0,0.6666666666666666,0.045454545454545456,,,
1627814,1610612756,Damion Lee,Damion Lee,1627814,PHX,3098.0,52,9.0,104,101,27,42,7.0,205,,1.0,,,3.0,4.0,,,1.0,4.0,,1.0,,6.0,1.0,3.0,5.0,1.0,10.0,9.0,113,,,,1.0,,3.0,2.0,4.0,2.0,3.0,,6.0,,1.0,1.0,1.0,2.0,3.0,2.0,,,,1.0,8.0,1.0,2.0,1.0,4.0,6.0,3.0,9.0,,1.0,1.0,,,,,3.0,5.0,,1.0,1.0,,,,,,27,0.6666666666666666,0.6666666666666666,1.0,0.1,,0.1,0.6,,0.3,,0.3,,0.6666666666666666,0.1,0.2,,,13.274336283185843,0.16666666666666666,0.10526315789473684,0.05,0.04,0.11363636363636363,0.06818181818181818,0.3333333333333333,,,0.125,0.25,,,,,0.06666666666666667,,,0.26666666666666666,0.75,0.75,,,,,0.26666666666666666,0.25,0.3333333333333333,1.0,0.4,,,,,,1.0,,,0.2,0.7333333333333333,,0.48979999999999996,0.54135,0.47508,,7.56,25.020000000000003,0.25961538461538464,,,,1.0,,,,3.0,,,6.0,,,,,,,,,1.0,,,,,6.0,,,1.0,0.6,0.6,1.0,,,,0.2,0.058823529411764705,0.3333333333333333,,0.6666666666666666,,,,0.2,,,,,0.6666666666666666,,1.0,,,,,0.5,,,,,,,False,,,,,,,,0.25,,
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,10368.0,173,13.0,352,352,85,104,38.0,704,3.0,4.0,,,9.0,13.0,2.0,2.0,9.0,18.0,1.0,1.0,2.0,7.0,1.0,14.0,19.0,11.0,25.0,69.0,401,2.0,3.0,1.0,1.0,11.0,2.0,5.0,24.0,4.0,33.0,,7.0,2.0,,,3.0,3.0,6.0,3.0,,,2.0,1.0,15.0,1.0,6.0,5.0,8.0,16.0,7.0,23.0,1.0,5.0,2.0,3.0,1.0,,3.0,12.0,22.0,1.0,5.0,,2.0,2.0,,2.0,1.0,83,0.8571428571428571,0.8571428571428571,1.0,0.44,1.0,0.44,0.7368421052631579,0.6666666666666666,0.6931818181818182,0.875,0.71875,0.9166666666666666,0.5681818181818182,,,,,12.944162436548224,0.07692307692307693,0.06,0.08196721311475409,0.01694915254237288,0.07878787878787878,0.0440251572327044,,0.015151515151515152,0.05,0.08823529411764706,0.07407407407407407,0.0625,0.08333333333333333,0.05263157894736842,0.5,0.09090909090909091,0.75,0.75,0.29545454545454547,0.6923076923076923,0.6923076923076923,0.045454545454545456,1.0,1.0,1.0,0.4090909090909091,0.5,0.5,1.0,0.1590909090909091,0.2857142857142857,0.2857142857142857,1.0,,,0.25,1.0,1.0,0.14285714285714285,0.6590909090909091,0.2857142857142857,0.5204125000000001,0.36560000000000004,0.5076714285714286,0.15942028985507245,8.042105263157895,24.02,0.24147727272727273,,,3.0,4.0,,,8.0,2.0,3.0,4.0,17.0,,,2.0,2.0,,,1.0,,3.0,9.0,1.0,3.0,2.0,17.0,2.0,0.6,1.0,0.9285714285714286,0.9444444444444444,,,0.6666666666666666,,0.17857142857142858,,0.07692307692307693,1.0,0.7777777777777778,,,,0.5714285714285714,0.75,,0.06521739130434782,0.14285714285714285,0.2463768115942029,3.0,3.0,,,,,0.5,,4.0,,,,,False,,,,,,,,,,
1629111,1610612756,Jock Landale,Jock Landale,1629111,PHX,6632.0,111,33.0,214,211,37,84,20.0,425,8.0,11.0,2.0,3.0,9.0,13.0,,2.0,,,,,,1.0,1.0,17.0,26.0,,1.0,41.0,233,2.0,4.0,,,6.0,6.0,1.0,28.0,6.0,,4.0,1.0,,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,6.0,4.0,8.0,9.0,18.0,10.0,28.0,2.0,3.0,3.0,,1.0,1.0,2.0,5.0,15.0,,13.0,,3.0,,3.0,3.0,1.0,37,0.8235294117647058,0.9333333333333333,,,,,0.6538461538461539,0.5,0.6296296296296297,0.5,0.640625,0.6,0.037037037037037035,,,,,14.166666666666668,0.16363636363636364,0.10256410256410256,0.19047619047619047,0.11320754716981132,0.17525773195876287,0.10869565217391304,0.375,0.05263157894736842,0.09523809523809523,0.1,0.175,0.2,0.14814814814814814,0.2222222222222222,0.3333333333333333,0.4074074074074074,0.7272727272727273,0.7272727272727273,0.48148148148148145,0.6923076923076923,0.6923076923076923,0.07407407407407407,,,,,,,,0.037037037037037035,,,,0.75,0.6666666666666666,,,,0.14285714285714285,0.4444444444444444,,0.47607407407407404,0.59775,0.5054142857142857,0.14634146341463414,5.334615384615384,25.0,0.17289719626168223,2.0,4.0,,,,,7.0,3.0,,2.0,8.0,,,1.0,1.0,,,,,4.0,10.0,,4.0,1.0,8.0,1.0,,0.5,0.42857142857142855,0.5,,,0.5,,,0.125,0.26666666666666666,0.625,1.0,,0.5714285714285714,0.5,,,,0.12903225806451613,0.13333333333333333,0.1951219512195122,3.0,1.0,,,,,0.3333333333333333,,2.0,,,,,False,5.0,,,,,,,,,
201142,1610612756,Kevin Durant,Kevin Durant,201142,PHX,18745.0,312,33.0,639,632,155,202,59.0,1271,10.0,11.0,1.0,2.0,32.0,64.0,23.0,47.0,1.0,7.0,,2.0,8.0,23.0,5.0,65.0,122.0,9.0,30.0,211.0,744,1.0,5.0,2.0,6.0,12.0,35.0,6.0,58.0,72.0,18.0,2.0,23.0,8.0,7.0,,34.0,16.0,50.0,11.0,5.0,12.0,19.0,3.0,116.0,2.0,4.0,23.0,37.0,61.0,6.0,67.0,2.0,5.0,4.0,1.0,5.0,,26.0,11.0,16.0,1.0,54.0,1.0,10.0,5.0,5.0,10.0,6.0,149,0.4461538461538462,0.453125,0.6666666666666666,0.3,0.3333333333333333,0.3,0.5327868852459017,0.2,0.5164473684210527,0.36363636363636365,0.5861111111111111,0.46153846153846156,0.19736842105263158,,0.05737704918032787,0.09375,,29.30298719772404,0.20218579234972678,0.023668639053254437,0.20175438596491227,0.02,0.20202020202020202,0.022304832713754646,0.11764705882352941,0.009615384615384616,,0.2,0.17475728155339806,0.3,0.18604651162790697,0.028985507246376812,0.6,0.07236842105263158,0.9090909090909091,0.9090909090909091,0.42105263157894735,0.5,0.5517241379310345,0.3092105263157895,0.48936170212765956,0.5,0.391304347826087,0.046052631578947366,0.14285714285714285,0.14285714285714285,1.0,0.1513157894736842,0.34782608695652173,0.34782608695652173,0.625,0.18181818181818182,0.5,0.18181818181818182,,,0.12195121951219512,0.26973684210526316,0.34782608695652173,0.4647292763157894,0.5200125,0.44697682926829274,0.05687203791469194,11.772131147540984,25.459999999999997,0.24256651017214398,4.0,5.0,,1.0,4.0,3.0,54.0,20.0,3.0,22.0,71.0,9.0,,21.0,11.0,10.0,1.0,1.0,7.0,1.0,60.0,3.0,26.0,5.0,68.0,3.0,0.5,0.5714285714285714,0.5975609756097561,0.6826923076923077,,0.02127659574468085,0.8076923076923077,,0.020833333333333332,0.03333333333333333,0.25,0.5,0.46875,0.36363636363636365,0.12195121951219512,0.8,0.024390243902439025,,0.6,0.14857142857142858,0.1793103448275862,0.33649289099526064,1.0,1.0,1.0,1.0,1.0,,0.06666666666666667,,4.0,,,,,False,2.0,2.0,1.0,,0.5,1.0,,,1.0,
1629028,1610612756,Deandre Ayton,Deandre Ayton,1629028,PHX,11911.0,199,18.0,409,411,102,111,38.0,820,13.0,17.0,3.0,3.0,16.0,35.0,5.0,10.0,,,,,,,,34.0,62.0,,,76.0,476,6.0,8.0,,,14.0,7.0,,54.0,14.0,,8.0,,,3.0,,2.0,4.0,6.0,2.0,2.0,,,2.0,16.0,4.0,10.0,19.0,19.0,43.0,14.0,57.0,3.0,3.0,1.0,2.0,6.0,,9.0,14.0,27.0,3.0,14.0,1.0,5.0,2.0,3.0,5.0,3.0,98,0.7941176470588235,0.9,,,,,0.5483870967741935,0.75,0.5483870967741935,0.75,0.5507246376811594,0.7,,,0.04838709677419355,0.05714285714285714,,17.37193763919822,0.16666666666666666,0.08620689655172414,0.25,0.07142857142857142,0.2,0.08139534883720931,0.09090909090909091,0.09859154929577464,0.09523809523809523,0.13793103448275862,0.2,0.12,0.26666666666666666,0.12,0.6,0.27419354838709675,0.7647058823529411,0.8125,0.5645161290322581,0.45714285714285713,0.48484848484848486,0.16129032258064516,0.5,0.5,0.8,,,,,,,,,0.375,1.0,,,,,0.27419354838709675,,0.48070161290322583,0.5206571428571428,0.47157142857142853,0.18421052631578946,7.937096774193549,,0.24938875305623473,2.0,3.0,,,,,8.0,5.0,,4.0,14.0,,,3.0,2.0,1.0,1.0,1.0,,1.0,16.0,2.0,7.0,2.0,14.0,2.0,,0.7142857142857143,0.7142857142857143,0.6363636363636364,0.058823529411764705,,0.3333333333333333,,0.058823529411764705,0.05714285714285714,0.1875,0.7692307692307693,0.8125,,0.42857142857142855,0.6666666666666666,,,,0.1044776119402985,0.1044776119402985,0.18421052631578946,1.0,5.0,1.0,,,1.0,0.5,0.3333333333333333,2.0,,,,,False,3.0,,,,,,,,1.0,
202687,1610612756,Bismack Biyombo,Bismack Biyombo,202687,PHX,1813.0,30,-26.0,61,63,18,33,8.0,124,,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,,2.0,91,1.0,2.0,,,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,4.0,6.0,1.0,7.0,,,,,,,,4.0,7.0,,1.0,,4.0,3.0,1.0,4.0,3.0,18,,,,,,,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,,,,,,4.477611940298507,0.19047619047619047,0.047619047619047616,,,0.13333333333333333,0.03333333333333333,,0.058823529411764705,,0.18181818181818182,0.2,,,,0.75,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,0.39390000000000003,0.39390000000000003,,1.0,8.15,,0.29508196721311475,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,2.0,,,,,1.0,,,,,,,False,,,,,,,,,,
1629013,1610612756,Landry Shamet,Landry Shamet,1629013,PHX,9416.0,157,-11.0,319,322,80,145,24.0,641,2.0,4.0,,,4.0,8.0,,1.0,4.0,8.0,,,6.0,16.0,1.0,6.0,13.0,10.0,24.0,45.0,391,1.0,1.0,,1.0,2.0,3.0,3.0,8.0,4.0,27.0,,16.0,6.0,2.0,,9.0,2.0,11.0,2.0,,3.0,4.0,2.0,24.0,2.0,,8.0,6.0,14.0,2.0,16.0,,1.0,1.0,,,,4.0,3.0,14.0,,8.0,4.0,1.0,,1.0,1.0,1.0,75,0.6666666666666666,0.6666666666666666,0.9,0.4166666666666667,,0.4166666666666667,0.46153846153846156,1.0,0.5675675675675675,0.5,0.5769230769230769,0.5,0.6486486486486487,,0.15384615384615385,0.125,,12.427745664739884,0.06896551724137931,,0.16,0.03389830508474576,0.10218978102189781,0.014925373134328358,,,0.04,,0.06451612903225806,0.15384615384615385,0.1875,,1.0,0.10810810810810811,0.5,0.6666666666666666,0.21621621621621623,0.5,0.5714285714285714,0.02702702702702703,,,,0.21621621621621623,0.5,0.5,0.75,0.43243243243243246,0.375,0.375,1.0,,,,,,0.16666666666666666,0.7567567567567568,0.375,0.5149310810810812,,0.5011333333333333,0.044444444444444446,6.26153846153846,25.041666666666668,0.2507836990595611,1.0,1.0,,2.0,1.0,,3.0,1.0,,3.0,5.0,3.0,,4.0,3.0,1.0,,,,,4.0,,,2.0,3.0,1.0,,0.3333333333333333,0.16666666666666666,0.3125,0.25,,1.0,,,0.029411764705882353,0.1111111111111111,1.0,0.5,0.5,0.16666666666666666,1.0,0.3333333333333333,,,,,0.1111111111111111,5.0,,,,,,,,,,,,,False,1.0,,,,,,,,,
203933,1610612756,T.J. Warren,T.J. Warren,203933,PHX,4330.0,72,14.0,146,146,51,52,13.0,292,1.0,2.0,,,2.0,5.0,2.0,2.0,1.0,6.0,,,,1.0,,5.0,9.0,1.0,7.0,16.0,167,1.0,2.0,,1.0,2.0,2.0,1.0,10.0,,3.0,,1.0,,1.0,,1.0,2.0,3.0,1.0,1.0,,,1.0,8.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,,1.0,1.0,,,,,4.0,4.0,,3.0,,2.0,1.0,1.0,2.0,1.0,46,1.0,1.0,1.0,0.14285714285714285,,0.14285714285714285,0.5555555555555556,0.5,0.40625,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4375,,0.1111111111111111,0.2,,11.25,0.06976744186046512,0.03225806451612903,0.037037037037037035,0.03333333333333333,0.05714285714285714,0.03278688524590164,,0.05555555555555555,0.09090909090909091,0.125,0.07142857142857142,,0.05555555555555555,,0.5,0.125,0.5,0.5,0.3125,0.4,0.5,0.125,1.0,1.0,1.0,0.375,0.16666666666666666,0.16666666666666666,1.0,0.0625,,,,,,,,,,0.5625,,0.5035000000000001,0.477325,0.50445,0.125,9.577777777777778,23.585714285714285,0.3493150684931507,,1.0,,1.0,1.0,,3.0,1.0,,2.0,4.0,,,,,,,,,,4.0,,1.0,1.0,2.0,,,0.5,0.3333333333333333,0.5,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,0.058823529411764705,0.1,0.25,,,,,,,,,,,,,,False,1.0,,,,,,,,,
1630688,1610612756,Ish Wainright,Ish Wainright,1630688,PHX,982.0,16,-2.0,32,34,17,12,4.0,66,,,,,,,,,1.0,2.0,,,,1.0,,,,1.0,3.0,3.0,32,,,,1.0,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,17,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.5,,0.5,,1.0,,,,,7.894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,1.0,,0.5436,0.44595,0.59085,,,23.600000000000005,0.53125,,,1.0,1.0,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,3.0,,1.0,,1.5,1.5,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,False,,,,,,,,,,
203082,1610612756,Terrence Ross,Terrence Ross,203082,PHX,3758.0,63,-6.0,135,130,54,68,12.0,265,,,,,,,2.0,5.0,1.0,9.0,,1.0,5.0,11.0,7.0,2.0,5.0,6.0,20.0,22.0,162,,,,2.0,,2.0,9.0,,4.0,18.0,,10.0,5.0,,,1.0,,1.0,,,,,1.0,2.0,,,2.0,6.0,8.0,,8.0,,1.0,1.0,,,,1.0,3.0,5.0,,,,2.0,,2.0,2.0,2.0,54,,,1.0,0.3,,0.3157894736842105,0.4,,0.44,,0.44,,0.8,,,,,17.333333333333332,0.17647058823529413,,0.10526315789473684,,0.1509433962264151,,,,,0.25,0.125,0.3333333333333333,0.16666666666666666,,1.0,,,,,,,0.2,0.4,0.4,,0.36,0.1111111111111111,0.1111111111111111,1.0,0.44,0.45454545454545453,0.45454545454545453,1.0,,,0.5,,,0.6363636363636364,0.8,0.5,0.53589375,0.489825,0.5096149999999999,,16.619999999999997,27.459999999999997,0.4,,,,2.0,1.0,3.0,,,3.0,,9.0,,,1.0,1.0,,,1.0,,,,,,,9.0,,0.3333333333333333,,0.4090909090909091,0.4090909090909091,,,1.0,,,,,,,0.5,,,0.18181818181818182,,0.42857142857142855,,,0.4090909090909091,1.0,,,,,,,,,,,,,False,,,,,,,,,,1.0
