EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3Assists,AtRimAssists,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3FGA,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,BlockedAtRim,BlockedLongMidRange,SecondChanceCorner3Frequency,Fg3aBlocked,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,HeaveAttempts,FTOffRebounds,OffFTReboundPct,on,LostBallOutOfBoundsTurnovers,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,6335.0,106,27,229,229,100,100,36,458,5.0,8.0,2.0,5.0,2.0,4.0,3.0,4.0,5.0,14.0,1.0,6.0,4.0,10.0,2.0,3.0,1.0,4.0,8.0,12.0,9.0,24.0,3.0,46.0,253,2.0,6.0,2.0,3.0,3.0,13.0,3.0,5.0,2.0,10.0,2.0,14.0,10.0,6.0,27.0,4.0,10.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,8.0,1.0,12.0,9.0,5.0,26.0,9.0,35,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,11.0,1.0,2.0,10.0,2.0,2.0,5.0,1.0,3.0,1.0,14.0,100,3.0,0.625,0.8333333333333334,1.0,0.375,0.6666666666666666,0.2,0.375,0.6666666666666666,0.3333333333333333,0.6,0.5972222222222222,0.5555555555555556,0.4,0.6052631578947368,0.5909090909090909,0.4375,0.6666666666666666,0.08333333333333333,0.25,15.241635687732343,0.6666666666666666,0.5555555555555556,0.17647058823529413,0.02127659574468085,0.24,0.13333333333333333,0.2079207920792079,0.08411214953271028,0.16666666666666666,0.1,0.2,0.125,0.22727272727272727,0.15384615384615385,0.23684210526315788,0.25,0.05555555555555555,0.2222222222222222,0.625,0.625,0.6,0.1111111111111111,0.75,1.0,0.6666666666666666,0.3888888888888889,0.35714285714285715,0.35714285714285715,1.0,0.2777777777777778,0.4,0.4,1.0,0.5555555555555556,0.4,0.3333333333333333,0.6666666666666666,1.0,0.26666666666666666,0.5,0.4,0.16666666666666666,0.26666666666666666,0.25,0.8888888888888888,0.4,0.5484847222222222,0.417325,0.55922,0.07894736842105263,0.21428571428571427,0.2826086956521739,0.30434782608695654,2.525,24.325000000000003,0.4366812227074236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,7574.0,126,5,266,264,112,103,36,530,18.0,25.0,3.0,5.0,11.0,11.0,5.0,19.0,,,,,,1.0,,,,,27.0,50.0,,1.0,10.0,64.0,291,6.0,10.0,,,3.0,15.0,14.0,20.0,,,9.0,37.0,34.0,20.0,,2.0,1.0,,7.0,8.0,5.0,13.0,3.0,3.0,2.0,31.0,7.0,9.0,11.0,15.0,2.0,28.0,16.0,44,1.0,1.0,,1.0,6.0,1.0,4.0,10.0,3.0,6.0,16.0,2.0,3.0,16.0,,3.0,20.0,2.0,6.0,,37.0,112,2.0,0.6296296296296297,0.6538461538461539,,,,,,0.54,0.6,0.7,0.5294117647058824,0.6,0.7,0.5423728813559322,0.625,0.6851851851851852,0.0196078431372549,0.14,0.2631578947368421,22.330097087378643,0.6,0.2222222222222222,0.25,0.125,0.13924050632911392,0.11666666666666667,0.18705035971223022,0.12121212121212122,0.1111111111111111,0.10869565217391304,0.14285714285714285,0.21428571428571427,0.32142857142857145,0.16666666666666666,0.13432835820895522,0.16666666666666666,0.058823529411764705,0.49019607843137253,0.72,0.782608695652174,0.6666666666666666,0.37254901960784315,0.2631578947368421,0.35714285714285715,0.4,,,,,0.0196078431372549,,,,0.5,0.6,,,,0.55,1.0,,,,,0.5098039215686274,,0.5326460784313725,0.51564,0.5930799999999999,0.10909090909090909,0.1111111111111111,0.234375,0.578125,5.354,28.0,0.42105263157894735,4.0,6.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,0.08,0.1875,0.10638297872340426,1.0,0.11764705882352941,0.6666666666666666,0.6666666666666666,0.75,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,9727.0,162,39,356,351,164,151,52,707,4.0,7.0,1.0,1.0,2.0,4.0,17.0,39.0,2.0,5.0,2.0,3.0,15.0,36.0,2.0,4.0,7.0,16.0,27.0,57.0,17.0,41.0,19.0,124.0,387,5.0,9.0,2.0,5.0,3.0,19.0,7.0,22.0,9.0,19.0,15.0,56.0,4.0,50.0,33.0,6.0,36.0,15.0,6.0,18.0,22.0,40.0,17.0,5.0,2.0,102.0,5.0,1.0,8.0,8.0,2.0,18.0,6.0,24,2.0,8.0,2.0,6.0,14.0,6.0,5.0,19.0,12.0,5.0,13.0,,1.0,23.0,,,26.0,2.0,9.0,,56.0,164,4.0,0.07407407407407407,0.08333333333333333,0.6470588235294118,0.4146341463414634,0.4,0.47368421052631576,0.4146341463414634,0.47368421052631576,0.5555555555555556,0.3181818181818182,0.5357142857142857,0.5714285714285714,0.5,0.5636363636363636,0.59375,0.56,0.41836734693877553,0.10526315789473684,0.1282051282051282,31.159420289855074,0.7368421052631579,0.16666666666666666,0.1095890410958904,0.013157894736842105,0.08602150537634409,0.05813953488372093,0.0963855421686747,0.037037037037037035,,0.047619047619047616,0.08695652173913043,0.125,0.13157894736842105,0.05263157894736842,0.07792207792207792,0.125,0.041666666666666664,0.07142857142857142,0.5714285714285714,0.6666666666666666,,0.3979591836734694,0.4358974358974359,0.5,0.11764705882352941,0.05102040816326531,0.4,0.4,1.0,0.3673469387755102,0.4166666666666667,0.4166666666666667,0.6,0.07142857142857142,1.0,0.2857142857142857,0.5,0.5,0.0975609756097561,0.5,0.07317073170731707,0.6666666666666666,0.3902439024390244,0.4375,0.4897959183673469,0.4166666666666667,0.4761459183673469,0.41411249999999994,0.4713268292682926,0.08571428571428572,0.140625,0.1532258064516129,0.45161290322580644,9.933333333333332,26.021951219512193,0.4606741573033708,6.0,11.0,5.0,11.0,8.0,2.0,1.0,5.0,2.0,,2.0,2.0,5.0,0.14285714285714285,,0.0196078431372549,1.0,0.11224489795918367,0.5454545454545454,0.5454545454545454,,1.0,18.0,3.0,1.0,2.0,1.0,1.0,0.07142857142857142,,,,,,,,,,,,,,,,True,,,,
1628370,1610612758,Malik Monk,Malik Monk,1628370,SAC,12321.0,205,36,442,436,192,180,69,878,11.0,14.0,1.0,1.0,8.0,10.0,14.0,35.0,1.0,6.0,1.0,3.0,12.0,33.0,2.0,4.0,4.0,15.0,25.0,54.0,13.0,39.0,44.0,133.0,479,3.0,5.0,2.0,6.0,6.0,18.0,14.0,24.0,5.0,18.0,17.0,60.0,18.0,32.0,27.0,2.0,33.0,12.0,7.0,15.0,10.0,25.0,7.0,3.0,,60.0,4.0,2.0,15.0,16.0,1.0,32.0,6.0,38,2.0,5.0,4.0,1.0,10.0,4.0,4.0,14.0,9.0,8.0,15.0,1.0,1.0,35.0,,,49.0,1.0,19.0,,60.0,192,2.0,0.36,0.375,0.6923076923076923,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.46296296296296297,0.6,0.5833333333333334,0.478494623655914,0.5454545454545454,0.5119047619047619,0.5598290598290598,0.6428571428571429,0.5784313725490197,0.41935483870967744,0.12962962962962962,0.17142857142857143,24.807692307692307,0.7142857142857143,0.058823529411764705,0.1702127659574468,0.018518518518518517,0.1282051282051282,0.03669724770642202,0.14691943127962084,0.027649769585253458,0.06666666666666667,0.038461538461538464,0.03225806451612903,0.08695652173913043,0.21739130434782608,0.16,0.14583333333333334,0.047619047619047616,0.043478260869565216,0.15053763440860216,0.7857142857142857,0.8461538461538461,0.36363636363636365,0.3763440860215054,0.4,0.4827586206896552,0.35714285714285715,0.06451612903225806,0.16666666666666666,0.2,1.0,0.3548387096774194,0.36363636363636365,0.36363636363636365,0.6666666666666666,0.09090909090909091,1.0,0.36363636363636365,0.5,1.0,0.23809523809523808,0.8,0.07142857142857142,0.3333333333333333,0.35714285714285715,0.26666666666666666,0.5698924731182796,0.36363636363636365,0.4983897849462366,0.5257999999999999,0.5174178571428572,0.17117117117117117,0.2638888888888889,0.13533834586466165,0.45112781954887216,6.0851851851851855,25.73076923076923,0.4343891402714932,,5.0,3.0,12.0,6.0,,,6.0,2.0,1.0,3.0,3.0,4.0,0.07142857142857142,,0.014084507042253521,1.0,0.053763440860215055,,,,2.0,12.0,1.0,,4.0,1.0,,0.18181818181818182,1.0,2.0,2.0,2.0,1.0,1.0,0.02564102564102564,0.16666666666666666,,,,,,,,True,,,,
1628989,1610612758,Kevin Huerter,Kevin Huerter,1628989,SAC,4457.0,74,27,155,148,64,64,29,303,1.0,1.0,,,1.0,1.0,4.0,8.0,1.0,4.0,,2.0,2.0,9.0,1.0,1.0,1.0,4.0,5.0,9.0,3.0,13.0,,19.0,146,,1.0,2.0,2.0,,6.0,2.0,5.0,1.0,6.0,,7.0,8.0,2.0,9.0,,9.0,2.0,,3.0,,3.0,,2.0,,6.0,,,6.0,5.0,1.0,12.0,,12,,2.0,2.0,,2.0,2.0,,2.0,,5.0,11.0,,2.0,,,,,,,,7.0,64,3.0,0.8,0.8,1.0,0.23076923076923078,1.0,0.16666666666666666,0.23076923076923078,0.5555555555555556,,0.4,0.4318181818181818,1.0,0.3181818181818182,0.4318181818181818,1.0,0.3181818181818182,0.5909090909090909,,,12.565445026178011,1.0,0.14285714285714285,0.1282051282051282,,0.125,,0.12643678160919541,,,,,0.25,0.06666666666666667,0.08333333333333333,0.12195121951219512,0.14285714285714285,,0.045454545454545456,1.0,1.0,1.0,0.36363636363636365,0.5,0.5,0.75,0.18181818181818182,0.25,0.25,1.0,0.4090909090909091,0.2222222222222222,0.2222222222222222,1.0,,,0.3333333333333333,1.0,1.0,0.09090909090909091,1.0,0.18181818181818182,,0.36363636363636365,0.25,0.6363636363636364,0.2222222222222222,0.508806818181818,0.46277499999999994,0.5174363636363636,,,0.3157894736842105,0.3684210526315789,8.266666666666666,25.307692307692307,0.4129032258064516,,,,1.0,,,,,1.0,1.0,2.0,1.0,,,,,0.5,,,,,1.0,,,,,,,0.3333333333333333,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,True,,,,
1629056,1610612758,Terence Davis,Terence Davis,1629056,SAC,2520.0,42,8,94,94,50,42,10,188,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,3.0,11.0,1.0,1.0,1.0,6.0,2.0,2.0,4.0,12.0,2.0,18.0,112,,,1.0,1.0,,3.0,1.0,1.0,1.0,6.0,,5.0,,4.0,9.0,,11.0,3.0,,2.0,1.0,3.0,,1.0,,7.0,1.0,,4.0,1.0,,5.0,1.0,6,,1.0,,1.0,1.0,1.0,1.0,2.0,,6.0,10.0,,1.0,2.0,,1.0,2.0,,1.0,,5.0,50,1.0,,,0.75,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,1.0,,1.0,0.5714285714285714,1.5,0.35714285714285715,0.6,1.5,0.35714285714285715,0.8571428571428571,,,16.346153846153847,0.5,,0.05263157894736842,,0.2,0.041666666666666664,0.1282051282051282,0.027777777777777776,,0.05,,,0.1,,0.1875,0.25,,0.07142857142857142,1.0,1.0,,0.07142857142857142,1.0,1.0,,0.07142857142857142,1.0,1.0,1.0,0.7857142857142857,0.2727272727272727,0.3,0.6666666666666666,,,1.0,1.0,1.0,,,,,0.8571428571428571,0.16666666666666666,0.9285714285714286,0.2727272727272727,0.5245785714285714,0.55965,0.5012071428571429,0.06666666666666667,0.3333333333333333,0.16666666666666666,0.2777777777777778,3.75,25.599999999999998,0.5319148936170213,,,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,1.0,,,,,,0.08333333333333333,,,,,0.09090909090909091,,,,True,,,,
1630558,1610612758,Davion Mitchell,Davion Mitchell,1630558,SAC,5862.0,98,3,203,204,82,80,35,407,2.0,2.0,,,2.0,2.0,5.0,6.0,1.0,8.0,1.0,5.0,4.0,12.0,1.0,1.0,,4.0,10.0,14.0,5.0,20.0,4.0,39.0,224,,2.0,1.0,3.0,,3.0,6.0,9.0,1.0,9.0,3.0,18.0,10.0,10.0,15.0,,11.0,4.0,,4.0,4.0,8.0,3.0,1.0,1.0,20.0,2.0,,2.0,1.0,,3.0,2.0,5,,2.0,2.0,,4.0,4.0,2.0,6.0,2.0,2.0,6.0,1.0,,4.0,1.0,,4.0,2.0,2.0,,18.0,82,1.0,0.5,0.5,1.0,0.25,0.3333333333333333,0.1111111111111111,0.2631578947368421,0.7142857142857143,,0.6666666666666666,0.5147058823529411,0.3,0.4166666666666667,0.5571428571428572,0.3,0.47368421052631576,0.5882352941176471,,,16.73469387755102,0.6666666666666666,,0.023255813953488372,,0.03571428571428571,0.0425531914893617,0.030303030303030304,0.017699115044247787,,0.03225806451612903,0.0625,0.09090909090909091,,,0.044444444444444446,,,0.058823529411764705,1.0,1.0,0.5,0.17647058823529413,0.8333333333333334,0.8333333333333334,0.4,0.23529411764705882,0.125,0.125,1.0,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,,,0.2,1.0,1.0,0.1111111111111111,1.0,0.2777777777777778,0.2,0.2222222222222222,,0.6470588235294118,0.36363636363636365,0.4930348484848485,0.48819999999999997,0.4929029411764705,0.058823529411764705,0.14285714285714285,0.07692307692307693,0.46153846153846156,12.292857142857141,27.060000000000002,0.4039408866995074,3.0,6.0,1.0,2.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,,0.17647058823529413,0.5,0.5,0.6666666666666666,2.0,,1.0,,,1.0,,0.4,,,,,,,,,,,,,1.0,,,True,,,,
1631099,1610612758,Keegan Murray,Keegan Murray,1631099,SAC,4997.0,83,29,188,179,79,74,30,367,1.0,5.0,,2.0,1.0,1.0,,2.0,1.0,3.0,,2.0,3.0,8.0,,,,1.0,3.0,10.0,4.0,11.0,1.0,19.0,186,,2.0,,,,,1.0,2.0,,3.0,1.0,3.0,6.0,,12.0,,8.0,3.0,3.0,1.0,1.0,2.0,,,1.0,5.0,3.0,3.0,7.0,3.0,,10.0,7.0,17,,1.0,,1.0,,,2.0,2.0,,,6.0,,1.0,3.0,2.0,,2.0,,,,3.0,79,2.0,1.0,1.0,1.0,0.36363636363636365,,,0.36363636363636365,0.3,,0.5,0.42857142857142855,,0.2,0.4318181818181818,,0.25,0.5238095238095238,0.3,0.5,11.009174311926605,,,0.07317073170731707,0.07692307692307693,0.16279069767441862,0.06,0.11904761904761904,0.06741573033707865,,0.025,0.2,0.09090909090909091,0.05,0.1,0.16666666666666666,0.14285714285714285,,0.23809523809523808,0.2,0.3333333333333333,1.0,0.09523809523809523,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.38095238095238093,0.375,0.42857142857142855,1.0,1.0,,,,,0.2,1.0,0.4,,0.2,,0.7619047619047619,0.375,0.5229571428571428,0.5028,0.55539,,,,0.15789473684210525,7.67,25.836363636363636,0.42021276595744683,2.0,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,,0.12,1.0,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,,,,,1.0,,,,,,0.09090909090909091,,,,,0.125,,1.0,0.16666666666666666,True,,,,
203084,1610612758,Harrison Barnes,Harrison Barnes,203084,SAC,5050.0,84,-15,178,179,80,64,26,357,5.0,7.0,1.0,2.0,2.0,3.0,4.0,9.0,1.0,3.0,1.0,1.0,3.0,6.0,,,1.0,3.0,9.0,16.0,4.0,9.0,6.0,36.0,211,1.0,2.0,,1.0,,2.0,3.0,6.0,2.0,4.0,2.0,14.0,8.0,10.0,12.0,2.0,6.0,3.0,,1.0,2.0,3.0,2.0,1.0,,8.0,2.0,2.0,3.0,2.0,,5.0,4.0,9,1.0,1.0,,1.0,,,,,,2.0,2.0,,,7.0,1.0,,7.0,1.0,3.0,,14.0,80,,0.4444444444444444,0.5,1.0,0.4444444444444444,,0.5,0.4444444444444444,0.5625,0.5,0.5,0.6,0.3333333333333333,0.6,0.6428571428571429,0.3333333333333333,0.6363636363636364,0.36,,,13.52657004830918,,,0.06060606060606061,0.038461538461538464,0.05660377358490566,0.05714285714285714,0.05813953488372093,0.04597701149425287,,0.038461538461538464,0.1111111111111111,,0.10526315789473684,,0.043478260869565216,0.14285714285714285,0.09090909090909091,0.28,0.7142857142857143,0.7142857142857143,0.6,0.36,0.4444444444444444,0.4444444444444444,0.25,0.12,0.3333333333333333,0.3333333333333333,1.0,0.24,0.5,0.5,1.0,0.6666666666666666,0.5,,,,0.3,0.6666666666666666,0.1,1.0,0.3,0.3333333333333333,0.64,0.5,0.516602,0.4467,0.5470649999999999,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.3888888888888889,4.53125,25.788888888888888,0.449438202247191,,,,,,,,1.0,,,,,1.0,,0.07692307692307693,0.03225806451612903,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,
203458,1610612758,Alex Len,Alex Len,203458,SAC,2762.0,46,21,99,96,37,42,22,195,7.0,7.0,2.0,2.0,3.0,3.0,,1.0,,,,,,,,,,,7.0,8.0,,,3.0,17.0,106,2.0,2.0,,,,4.0,3.0,3.0,,,,6.0,10.0,4.0,,4.0,,,,,1.0,1.0,1.0,,,3.0,4.0,3.0,8.0,1.0,1.0,10.0,7.0,17,,,,,2.0,1.0,5.0,7.0,2.0,5.0,13.0,1.0,3.0,4.0,,2.0,4.0,,2.0,,6.0,37,3.0,0.7142857142857143,1.0,,,,,,0.875,1.0,1.0,0.875,1.0,1.0,0.85,1.0,1.0,,,,13.821138211382115,0.2857142857142857,0.2,0.058823529411764705,0.12,0.3076923076923077,0.15384615384615385,0.20930232558139536,0.13725490196078433,,0.21428571428571427,0.08333333333333333,,0.1,,0.2222222222222222,0.5,,0.875,1.0,1.0,0.7142857142857143,0.125,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,0.875,,0.6099749999999999,0.62185,0.5670000000000001,0.2,0.2,0.23529411764705882,0.35294117647058826,2.05,,0.37373737373737376,,,,,1.0,2.0,2.0,,3.0,1.0,3.0,3.0,,,,0.1875,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,True,,,,
