EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGA,PenaltyFG2M,PtsAssisted2s,Fg2aBlocked,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,BlockedAtRim,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShortMidRangeFGM,LongMidRangeFGM,PenaltyFtPoints,PtsUnassisted3s,Arc3Assists,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,SelfOReb,Offensive Fouls,Loose Ball Fouls Drawn,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,on,Travels,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,BlockedLongMidRange
1626220,1610612751,Royce O'Neale,Royce O'Neale,1626220,BKN,4986.0,83,-35.0,155,154,48.0,56.0,15.0,309,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,17.0,3.0,1.0,6.0,1.0,3.0,3.0,19.0,2.0,13.0,180,1.0,1.0,3.0,2.0,1.0,1.0,6.0,3.0,2.0,9.0,2.0,1.0,16.0,3.0,7.0,1.0,8.0,1.0,3.0,4.0,17.0,3.0,1.0,7.0,4.0,1.0,12.0,4.0,16.0,4.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,8.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,48.0,2.0,1.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.25,0.25,0.21428571428571427,0.29545454545454547,0.25,0.21428571428571427,0.8636363636363636,14.705882352941178,1.0,1.0,0.11428571428571428,0.027777777777777776,0.16666666666666666,0.06,0.14285714285714285,0.046511627906976744,0.07142857142857142,0.05,0.1,0.15789473684210525,0.2,0.2222222222222222,0.06666666666666667,0.045454545454545456,1.0,1.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.7727272727272727,0.17647058823529413,0.17647058823529413,1.0,0.25,1.0,0.75,0.8571428571428571,0.16666666666666666,0.9090909090909091,0.1875,0.5019833333333333,0.46903333333333336,0.4839083333333334,0.15384615384615385,0.23076923076923078,8.8,27.05263157894737,0.3096774193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627827,1610612751,Dorian Finney-Smith,Dorian Finney-Smith,1627827,BKN,5500.0,92,-16.0,166,171,29.0,27.0,9.0,337,2.0,2.0,,,2.0,1.0,4.0,5.0,12.0,,,3.0,2.0,5.0,6.0,16.0,,22.0,197,,,,,1.0,,4.0,2.0,,18.0,,,12.0,5.0,1.0,1.0,2.0,1.0,,,5.0,2.0,1.0,4.0,5.0,1.0,10.0,4.0,14.0,3.0,,3.0,3.0,1.0,2.0,4.0,1.0,4.0,7.0,,,,,2.0,,2.0,,2.0,29.0,,1.0,0.375,,0.375,0.4,,0.5238095238095238,,0.2,0.5238095238095238,,0.2,0.7619047619047619,13.966480446927374,0.75,1.0,0.08333333333333333,0.025,0.12121212121212122,0.047619047619047616,0.0967741935483871,0.036585365853658534,0.09090909090909091,0.06666666666666667,,0.10344827586206896,,0.09090909090909091,0.18181818181818182,0.09523809523809523,1.0,1.0,0.09523809523809523,0.047619047619047616,0.19047619047619047,0.5714285714285714,0.4166666666666667,0.4166666666666667,1.0,,,,0.6,,0.8571428571428571,0.4166666666666667,0.5189904761904762,,0.49357000000000006,,0.09090909090909091,8.48,25.525,0.1746987951807229,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.2,0.5,0.2,0.08333333333333333,1.0,1.0,0.25,0.25,1.0,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628969,1610612751,Mikal Bridges,Mikal Bridges,1628969,BKN,8289.0,138,-39.0,258,257,56.0,65.0,19.0,515,5.0,13.0,1.0,2.0,22.0,9.0,5.0,6.0,17.0,,3.0,7.0,19.0,44.0,8.0,22.0,17.0,79.0,307,1.0,4.0,,2.0,6.0,3.0,8.0,20.0,22.0,18.0,2.0,,17.0,6.0,6.0,9.0,15.0,6.0,3.0,3.0,39.0,1.0,1.0,12.0,4.0,,16.0,2.0,18.0,2.0,2.0,,5.0,5.0,,6.0,1.0,2.0,4.0,13.0,,1.0,20.0,2.0,2.0,2.0,,20.0,56.0,,0.75,0.36363636363636365,0.375,0.36363636363636365,0.4318181818181818,0.25,0.4696969696969697,0.25,0.6071428571428571,0.5266666666666666,0.25,0.625,0.3333333333333333,28.92857142857143,0.8333333333333334,,0.056338028169014086,0.016129032258064516,0.2,0.014492753623188406,0.12213740458015267,0.015267175572519083,0.045454545454545456,,0.05263157894736842,0.08823529411764706,,0.23076923076923078,0.14285714285714285,0.19696969696969696,0.38461538461538464,0.5,0.3333333333333333,0.13636363636363635,0.07575757575757576,0.25757575757575757,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.5,0.5,,0.5,0.42857142857142855,0.5303030303030303,0.35294117647058826,0.5057734848484847,0.64175,0.4860285714285714,0.02531645569620253,0.25316455696202533,8.700000000000001,25.24090909090909,0.21705426356589147,1.0,2.0,2.0,1.0,4.0,16.0,4.0,,,,1.0,,,,0.42105263157894735,0.4444444444444444,0.6666666666666666,0.09090909090909091,0.045454545454545456,,0.03571428571428571,,0.6,0.4,0.4,1.0,0.14285714285714285,0.5,0.07142857142857142,11.0,3.0,3.0,6.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,0.23076923076923078,0.5,0.5238095238095238,0.45454545454545453,0.3333333333333333,0.3333333333333333,0.12162162162162163,0.1568627450980392,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,6007.0,100,-15.0,185,190,32.0,38.0,13.0,375,13.0,17.0,3.0,6.0,8.0,,,,,,,,18.0,25.0,,,6.0,42.0,214,3.0,6.0,,9.0,3.0,,,8.0,2.0,,,,,,4.0,2.0,6.0,1.0,1.0,3.0,14.0,,5.0,11.0,13.0,,24.0,5.0,29.0,1.0,,1.0,2.0,1.0,1.0,3.0,,1.0,7.0,11.0,,1.0,10.0,6.0,,6.0,,8.0,32.0,1.0,,,,,0.72,0.5,0.72,0.5,1.0,0.75,0.5625,1.0,,15.577889447236181,0.6666666666666666,,0.22033898305084745,0.1111111111111111,0.22448979591836735,,0.2222222222222222,0.056818181818181816,0.14285714285714285,,,0.16,0.5,0.10344827586206896,0.4,0.68,0.7647058823529411,0.7647058823529411,0.32,,,,,,,1.0,0.5,,,,0.68,,0.6179720000000001,0.5934,0.6667666666666667,0.21428571428571427,0.19047619047619047,3.4759999999999995,,0.17297297297297298,3.0,3.0,,,3.0,34.0,,,,,1.0,3.0,6.0,5.0,0.9444444444444444,0.9444444444444444,1.0,,,,0.21428571428571427,0.8333333333333334,0.9230769230769231,,,,1.0,1.0,,5.0,,2.0,,1.0,,4.0,6.0,,1.0,1.0,,0.625,0.625,1.0,,,0.2222222222222222,0.2222222222222222,,3.0,1.0,1.0,1.0,0.09523809523809523,0.1,0.14285714285714285,1.0,,,,,,,,,,,,,,True,,,,
1629661,1610612751,Cameron Johnson,Cameron Johnson,1629661,BKN,9108.0,152,-35.0,283,282,67.0,65.0,21.0,565,7.0,11.0,,,12.0,4.0,10.0,7.0,18.0,2.0,1.0,4.0,16.0,27.0,12.0,28.0,6.0,74.0,328,1.0,1.0,2.0,2.0,10.0,1.0,5.0,19.0,12.0,33.0,,,18.0,7.0,8.0,3.0,11.0,,5.0,3.0,25.0,2.0,1.0,8.0,12.0,,20.0,3.0,23.0,3.0,1.0,2.0,4.0,3.0,1.0,5.0,1.0,4.0,10.0,15.0,,1.0,7.0,1.0,,1.0,,19.0,67.0,1.0,0.9166666666666666,0.42857142857142855,0.2,0.42857142857142855,0.5925925925925926,1.0,0.6181818181818182,0.3333333333333333,0.5666666666666667,0.6379310344827587,0.3333333333333333,0.59375,0.509090909090909,20.26143790849673,0.8,,0.1411764705882353,0.015151515151515152,0.12121212121212122,0.02564102564102564,0.13245033112582782,0.020833333333333332,0.045454545454545456,0.034482758620689655,,0.11904761904761904,0.2222222222222222,0.11904761904761904,0.125,0.2,0.6363636363636364,0.875,0.21818181818181817,0.07272727272727272,0.18181818181818182,0.32727272727272727,0.3888888888888889,0.3888888888888889,0.8571428571428571,,,0.6666666666666666,0.26666666666666666,0.25,0.7090909090909091,0.3888888888888889,0.5443563636363636,0.46423333333333333,0.6032666666666666,0.02702702702702703,0.25675675675675674,6.811111111111111,25.267857142857142,0.23674911660777384,5.0,6.0,5.0,1.0,7.0,20.0,5.0,,,,1.0,1.0,1.0,,0.625,0.625,0.7,0.18518518518518517,0.16666666666666666,,0.14705882352941177,,0.7142857142857143,0.5,0.5,1.0,0.4,0.8333333333333334,0.06666666666666667,6.0,3.0,2.0,3.0,3.0,,1.0,3.0,1.0,1.0,,0.2727272727272727,0.5,0.6,0.5,0.75,0.75,0.07017543859649122,0.10344827586206896,0.03571428571428571,,,,1.0,,,,,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,True,,,,
1630560,1610612751,Cam Thomas,Cam Thomas,1630560,BKN,502.0,8,-7.0,14,14,1.0,5.0,2.0,28,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,3.0,3.0,,2.0,,6.0,19,,,,,,,,,4.0,,,,1.0,,1.0,,1.0,,,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,,0.6,,,0.6,,,0.4,33.333333333333336,,,,,0.3333333333333333,,0.14285714285714285,,,,,,,,0.5,0.2,1.0,1.0,0.2,0.2,0.2,0.2,,,,,,,,,0.6,,0.47113999999999995,,,,,9.133333333333333,24.15,0.07142857142857142,,,,,,2.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201988,1610612751,Patty Mills,Patty Mills,201988,BKN,180.0,3,2.0,5,5,,,1.0,10,,,,,,,1.0,,,,,,,,,1.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,16.666666666666668,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.59595,,,,,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203552,1610612751,Seth Curry,Seth Curry,203552,BKN,1803.0,30,-15.0,61,56,30.0,20.0,3.0,117,,1.0,,,1.0,,2.0,1.0,2.0,,,,,2.0,1.0,4.0,2.0,5.0,66,,,,,,,,,,3.0,,,2.0,1.0,1.0,3.0,4.0,,1.0,,11.0,,,2.0,1.0,,3.0,,3.0,,,,,,,,,,2.0,1.0,,,3.0,,,,,,30.0,1.0,1.0,0.25,,0.25,,,0.25,,,0.35714285714285715,,,0.6666666666666666,11.11111111111111,,,0.07142857142857142,,0.16666666666666666,,0.11538461538461539,,,,,,,0.2222222222222222,,0.16666666666666666,,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,,,,0.8333333333333334,0.5,0.567175,,,,,6.95,24.549999999999997,0.4918032786885246,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,0.14285714285714285,,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,7676.0,128,-25.0,240,237,53.0,47.0,16.0,477,6.0,10.0,,,12.0,4.0,2.0,4.0,12.0,1.0,,3.0,11.0,26.0,5.0,14.0,13.0,50.0,282,,,2.0,3.0,6.0,1.0,4.0,12.0,16.0,6.0,,,12.0,4.0,13.0,9.0,22.0,,11.0,2.0,53.0,,,4.0,6.0,,10.0,,10.0,3.0,1.0,2.0,7.0,5.0,2.0,8.0,2.0,4.0,5.0,12.0,,,19.0,,,,,12.0,53.0,,0.4,0.35714285714285715,0.25,0.35714285714285715,0.4230769230769231,,0.4625,0.75,0.45,0.5102040816326531,0.75,0.46153846153846156,0.35,22.093023255813954,0.875,,0.07692307692307693,,0.07692307692307693,,0.07692307692307693,,,,,0.05128205128205128,0.125,0.08823529411764706,0.05555555555555555,0.25,0.6,0.75,0.3,0.1,0.05,0.3,0.3333333333333333,0.3333333333333333,0.25,,,0.5,0.3,,0.6,0.3333333333333333,0.5115975,0.5262,0.53279,0.06,0.24,7.630769230769231,25.599999999999998,0.22083333333333333,2.0,4.0,1.0,1.0,3.0,6.0,3.0,,,,1.0,1.0,,,0.2727272727272727,0.2727272727272727,0.5,0.11538461538461539,0.08333333333333333,,0.0967741935483871,,0.16666666666666666,0.5,0.5,1.0,0.4,0.5,0.1,5.0,,3.0,9.0,9.0,1.0,1.0,10.0,,,,0.2,0.4166666666666667,0.45454545454545453,0.4,,,0.20408163265306123,0.2857142857142857,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,True,,,,
1630549,1610612751,Day'Ron Sharpe,Day'Ron Sharpe,1630549,BKN,251.0,4,-5.0,5,7,3.0,,,12,,1.0,,,,,,,,,,,,1.0,,,,,15,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,0.6293,,,,,2.1,,0.6,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
