EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,AtRimFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,AtRimFGM,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted3s,Corner3Assists,OffTwoPtRebounds,OffRebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceArc3Frequency,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,Loose Ball Fouls,Offensive Fouls,DefArc3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,Fg2aBlocked,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,OffThreePtRebounds,FTDefRebounds,PenaltyTurnovers,Loose Ball Fouls Drawn,BlockedAtRim,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceShotQualityAvg,PenaltyAtRimFGM,NonShootingPenaltyNonTakeFouls,PenaltyAtRimAccuracy,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,Travels,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveAttempts,Offensive Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,Technical Free Throw Trips,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,204.0,3,1.0,7,7,6,14,8,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628978,1610612744,Donte DiVincenzo,Donte DiVincenzo,1628978,GSW,1243.0,21,-16.0,43,47,21,90,58,2.0,4.0,2.0,10.0,1.0,2.0,2.0,0.07142857142857142,0.08695652173913043,,16.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,16.0,1.0,1.0,1.0,1.0,0.25,1.0,0.5,0.3,1.0,0.5,0.75,11.363636363636363,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,0.75,0.5,0.75,0.47295000000000004,0.393075,0.6666666666666666,1.0,6.7,26.766666666666666,0.37209302325581395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,717.0,12,-8.0,25,24,17,49,24,1.0,1.0,1.0,3.0,2.0,3.0,3.0,0.2857142857142857,0.2727272727272727,0.3333333333333333,12.0,,,1.0,3.0,,,2.0,3.0,,6.0,,,,,1.0,,,,,3.0,,,,1.0,,,,1.0,1.0,1.0,,,,12.0,,,,,0.6,,,0.6,,,0.6,20.0,0.25,,0.3333333333333333,0.2,,,0.6,,0.8,0.49391999999999997,0.4416,,,4.75,26.63333333333333,0.48,1.0,1.0,2.0,2.0,6.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.2,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,2150.0,36,-13.0,69,71,14,140,92,1.0,2.0,,5.0,2.0,3.0,4.0,0.09523809523809523,0.08108108108108109,0.13333333333333333,8.0,3.0,,2.0,9.0,1.0,1.0,4.0,9.0,,14.0,,,,,,1.0,,,,9.0,1.0,,1.0,1.0,,,,2.0,3.0,,,,,8.0,,0.25,,,0.5384615384615384,,,0.5384615384615384,,,0.6923076923076923,18.055555555555557,0.0625,,0.14285714285714285,0.15384615384615385,,,0.6923076923076923,1.0,0.7692307692307693,0.5334230769230769,0.55635,,,7.05,26.666666666666668,0.11594202898550725,1.0,,4.0,4.0,9.0,4.0,0.75,0.4444444444444444,0.4444444444444444,0.07692307692307693,0.4444444444444444,0.4444444444444444,0.75,,0.4444444444444444,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.02857142857142857,0.3333333333333333,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203210,1610612744,JaMychal Green,JaMychal Green,203210,GSW,2929.0,49,-21.0,99,101,29,200,119,2.0,3.0,2.0,8.0,3.0,5.0,5.0,0.10344827586206896,0.09259259259259259,0.16666666666666666,25.0,4.0,1.0,1.0,8.0,2.0,4.0,5.0,18.0,,23.0,,,,,,3.0,,,,8.0,1.0,1.0,,2.0,,,,6.0,10.0,,,,,25.0,,0.8,,,0.5,,,0.5,,,0.782608695652174,24.271844660194173,0.08,,,0.043478260869565216,1.0,1.0,0.34782608695652173,0.6666666666666666,0.9565217391304348,0.5398326086956521,0.44165000000000004,,,3.8200000000000003,24.416666666666668,0.25252525252525254,4.0,,1.0,5.0,15.0,1.0,1.0,0.2777777777777778,0.2777777777777778,0.17391304347826086,0.125,0.125,1.0,,0.125,3.0,,,,8.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.75,0.75,1.0,,,4.0,10.0,1.0,2.0,1.0,2.0,1.0,1.0,0.13333333333333333,1.0,0.43478260869565216,0.4,0.4,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,2204.0,37,-11.0,75,76,11,151,93,1.0,4.0,,9.0,3.0,6.0,6.0,0.13636363636363635,0.13953488372093023,0.08333333333333333,14.0,4.0,3.0,6.0,8.0,2.0,3.0,9.0,8.0,3.0,21.0,,,3.0,1.0,2.0,2.0,3.0,8.0,2.0,8.0,3.0,1.0,2.0,3.0,1.0,1.0,,,2.0,4.0,4.0,1.0,8.0,14.0,1.0,0.3333333333333333,,0.5,0.5294117647058824,1.5,0.625,0.5833333333333334,1.5,0.8,0.47058823529411764,27.848101265822784,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.35294117647058826,0.5,0.6,0.47058823529411764,0.5,0.5882352941176471,0.47625882352941173,0.3949375,0.14285714285714285,0.38095238095238093,7.98888888888889,28.075,0.18666666666666668,2.0,,4.0,4.0,6.0,4.0,0.5,0.5,0.5,0.11764705882352941,0.5,0.5,0.5,,0.5,,1.0,1.0,1.0,4.0,6.0,1.0,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,0.058823529411764705,1.0,,,,2.0,,4.0,,1.0,0.14285714285714285,0.6666666666666666,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.2222222222222222,0.5,0.16666666666666666,0.5,1.0,1.0,0.5,0.11764705882352941,0.2222222222222222,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,61.0,1,-3.0,2,3,2,5,5,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,50.0,,,,,,,,,1.0,0.5703,0.5703,,,,22.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203952,1610612744,Andrew Wiggins,Andrew Wiggins,203952,GSW,2076.0,35,-16.0,71,74,13,145,90,3.0,4.0,3.0,11.0,4.0,8.0,11.0,0.2,0.15384615384615385,0.18181818181818182,9.0,4.0,1.0,2.0,5.0,,3.0,5.0,5.0,3.0,12.0,,,,,,,,,6.0,5.0,1.0,1.0,,2.0,,,,1.0,1.0,3.0,4.0,,,9.0,,0.6,,,0.45,,,0.5,,,0.5,17.333333333333332,0.10526315789473684,0.2857142857142857,0.16666666666666666,0.2,0.5,0.5,0.5,,0.6,0.525965,,,,10.36,26.459999999999997,0.1267605633802817,1.0,,1.0,1.0,3.0,1.0,1.0,0.2,0.2,0.1,0.2,0.2,1.0,,0.2,1.0,2.0,1.0,1.0,,,,,3.0,2.0,1.0,2.0,,,,,0.08823529411764706,,,1.0,1.0,,0.2,1.0,,,,1.0,1.0,1.0,,,0.07692307692307693,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.16666666666666666,0.2857142857142857,1.0,3.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.13636363636363635,0.125,0.16666666666666666,0.5,0.5,0.55455,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,782.0,13,-3.0,27,26,17,53,26,,,,,1.0,1.0,1.0,0.125,0.0625,0.16666666666666666,22.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,12.0,,,,1.0,3.0,4.0,4.0,9.0,,2.0,,,,,,,,1.0,3.0,3.0,5.0,,9.0,22.0,,0.5,,0.3333333333333333,0.3888888888888889,,0.35714285714285715,0.5454545454545454,,0.5,0.5555555555555556,39.285714285714285,,,,0.2222222222222222,0.5,0.5,0.2222222222222222,0.2857142857142857,0.7777777777777778,0.5374,0.5609142857142857,,0.75,4.15,24.419999999999998,0.8148148148148148,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.2,0.2,0.2222222222222222,0.5,0.5,1.0,0.2857142857142857,0.5,1.0,,,,4.0,,,,,,,,,1.0,1.0,,,,,0.5,0.5,1.0,,,,3.0,2.0,,,,,,,1.0,0.3333333333333333,,,,0.2857142857142857,,1.0,,1.0,,,,,,1.0,3.0,,0.25,,,,,,,0.5,0.2727272727272727,0.5,,,,,,,,,,,,,,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,1829.0,30,-15.0,61,62,1,123,76,3.0,7.0,1.0,17.0,3.0,6.0,6.0,0.17647058823529413,0.18181818181818182,0.3333333333333333,1.0,3.0,2.0,3.0,,,3.0,4.0,,1.0,7.0,,,,,,,,,,,4.0,2.0,2.0,3.0,1.0,1.0,,6.0,7.0,5.0,4.0,,,1.0,,0.75,,,0.75,,,0.5833333333333334,,,,9.375,0.1875,,0.16666666666666666,0.75,0.6666666666666666,1.0,,,0.25,0.452025,,,,4.925000000000001,,0.01639344262295082,1.0,,,,,,,,,0.25,,,,,,1.0,,,,6.0,,2.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,0.2,1.0,,,,,,,,,,1.0,,,,,,2.0,,,0.25,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
