EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,PenaltyFg3Pct,OffShortMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonShootingPenaltyNonTakeFouls,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,SelfOReb,LostBallSteals,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,Travels,Offensive Fouls,BlockedLongMidRange,AtRimPctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGA,Transition Take Fouls Drawn,SecondChanceArc3Frequency,StepOutOfBoundsTurnovers,OffensiveGoaltends,on,SecondChanceTurnovers,LongMidRangePctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,3791.0,63,-26,125,128,58.0,49.0,7.0,253,5.0,6.0,1.0,1.0,4.0,4.0,2.0,7.0,2.0,1.0,1.0,1.0,4.0,7.0,15.0,2.0,5.0,5.0,25.0,152,1.0,1.0,2.0,4.0,4.0,6.0,3.0,11.0,12.0,2.0,6.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,1.0,1.0,5.0,6.0,2.0,13.0,2.0,15.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,4.0,3.0,6.0,2.0,10.0,1.0,2.0,8.0,4.0,1.0,11.0,58.0,0.8571428571428571,1.0,1.0,0.4,0.4,0.4666666666666667,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5208333333333334,1.0,0.6875,0.25,0.06666666666666667,0.14285714285714285,22.900763358778626,0.3333333333333333,0.6666666666666666,0.2727272727272727,0.02857142857142857,0.19230769230769232,0.04,0.22916666666666666,0.03333333333333333,0.1,0.125,0.3,1.0,0.17391304347826086,0.3333333333333333,0.3,0.8333333333333334,0.8333333333333334,0.8,0.35,0.2857142857142857,0.3333333333333333,1.0,0.1,0.05,1.0,1.0,1.0,0.2,0.25,0.25,1.0,1.0,1.0,0.6666666666666666,1.0,0.55,0.25,0.50657,0.5313,0.5508166666666667,0.16666666666666666,0.21052631578947367,0.16,0.44,6.473333333333333,26.080000000000002,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,2601.0,43,-18,91,90,23.0,39.0,8.0,181,,1.0,,1.0,,,,1.0,1.0,3.0,7.0,,3.0,,3.0,3.0,10.0,1.0,10.0,110,,1.0,,,,,1.0,4.0,,,9.0,,3.0,,,2.0,1.0,3.0,,1.0,1.0,7.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,,,1.0,,2.0,5.0,,1.0,,,2.0,1.0,,4.0,23.0,,,1.0,0.3,0.3,,,,0.34615384615384615,,0.5,0.35714285714285715,,0.5,0.7692307692307693,,,15.0,,,0.047619047619047616,0.04,,,0.030303030303030304,0.02127659574468085,,,0.25,,,,0.07692307692307693,,,,0.07692307692307693,,,,0.07692307692307693,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,0.23076923076923078,,,,1.0,,,,0.8461538461538461,,0.5469999999999999,0.6075,0.53585,0.07142857142857142,0.25,,0.4,9.4,23.740000000000002,0.25274725274725274,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.06666666666666667,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,450.0,8,-7,16,16,,8.0,,32,,,,,,,,1.0,,,2.0,,,,1.0,,2.0,,,17,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,18.75,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,,,,,,,,,,,0.6666666666666666,,0.5378833333333334,,,,,,,4.8,23.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,4920.0,82,-8,165,162,73.0,54.0,13.0,327,15.0,22.0,,1.0,6.0,9.0,2.0,7.0,5.0,1.0,4.0,5.0,15.0,21.0,34.0,6.0,19.0,15.0,75.0,196,,1.0,,,11.0,16.0,6.0,34.0,14.0,28.0,12.0,,14.0,5.0,1.0,4.0,3.0,7.0,1.0,2.0,1.0,17.0,2.0,,7.0,2.0,,9.0,2.0,11.0,5.0,2.0,2.0,,,,2.0,2.0,1.0,1.0,5.0,,12.0,,,17.0,8.0,,34.0,73.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3157894736842105,0.3333333333333333,0.6176470588235294,,0.6875,0.5660377358490566,,0.5833333333333334,0.6147540983606558,,0.6296296296296297,0.3584905660377358,0.029411764705882353,0.14285714285714285,35.39325842696629,1.0,,0.06060606060606061,,0.23333333333333334,0.058823529411764705,0.14285714285714285,0.02702702702702703,,,,,0.16,0.6,0.41509433962264153,0.6818181818181818,0.6818181818181818,0.4,0.1320754716981132,0.2857142857142857,0.3333333333333333,0.5,0.09433962264150944,0.07547169811320754,0.25,0.3333333333333333,1.0,0.2830188679245283,0.3333333333333333,0.3333333333333333,0.6,0.5,,0.375,0.6666666666666666,0.7735849056603774,0.35714285714285715,0.541410576923077,0.44265,0.5153195652173913,0.13333333333333333,0.1951219512195122,,0.4533333333333333,5.732352941176471,26.226315789473688,0.44242424242424244,,1.0,7.0,2.0,8.0,3.0,,,0.25,,0.041666666666666664,,0.2916666666666667,2.0,4.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.25,0.09090909090909091,0.15384615384615385,0.043478260869565216,1.0,0.8,0.8,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,6212.0,104,-26,210,209,80.0,80.0,16.0,419,7.0,10.0,2.0,2.0,2.0,3.0,6.0,14.0,,1.0,4.0,1.0,2.0,13.0,24.0,2.0,6.0,2.0,34.0,247,2.0,2.0,2.0,6.0,4.0,8.0,2.0,13.0,12.0,14.0,6.0,2.0,2.0,1.0,2.0,12.0,6.0,18.0,3.0,3.0,9.0,42.0,1.0,2.0,6.0,7.0,,13.0,3.0,16.0,7.0,3.0,3.0,2.0,3.0,,1.0,6.0,2.0,5.0,13.0,,2.0,,,2.0,1.0,,13.0,80.0,0.46153846153846156,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5416666666666666,1.0,0.5,0.5333333333333333,1.0,0.5,0.5483870967741935,1.0,0.5416666666666666,0.2,0.08333333333333333,,16.371681415929206,0.5,,0.17073170731707318,0.03571428571428571,0.15,0.023255813953488372,0.16049382716049382,0.030303030303030304,,,0.2,0.2,0.17647058823529413,,0.3333333333333333,0.7,0.875,0.2857142857142857,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,,0.13333333333333333,0.25,0.25,1.0,0.06666666666666667,0.5,0.5,1.0,1.0,1.0,0.2727272727272727,0.6666666666666666,0.5333333333333333,0.5,0.553685,0.8089500000000001,0.5484363636363636,0.03225806451612903,0.04,0.17647058823529413,0.38235294117647056,5.437500000000001,24.433333333333326,0.38095238095238093,1.0,3.0,,1.0,3.0,3.0,,,0.3333333333333333,,0.2727272727272727,0.3333333333333333,,1.0,,,,,,,,,4.0,,,2.0,1.0,2.0,1.0,,,,0.03571428571428571,0.125,,0.5,,,,,1.0,1.0,1.0,0.2,0.2857142857142857,0.5,,,,,,,,,,,,,True,,,,,,,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,2732.0,46,-9,93,93,34.0,37.0,6.0,186,,1.0,,,,1.0,2.0,2.0,,1.0,3.0,2.0,5.0,2.0,3.0,3.0,8.0,,13.0,98,,,,,1.0,2.0,,5.0,4.0,,9.0,,5.0,2.0,,2.0,,2.0,,,2.0,4.0,,,2.0,,,2.0,,2.0,,,,,2.0,,,2.0,,,3.0,,3.0,,,,,,5.0,34.0,1.0,1.0,1.0,0.375,0.375,0.6666666666666666,,0.5,0.5909090909090909,,0.5,0.5909090909090909,,0.5,0.7272727272727273,,,13.26530612244898,,,,,0.08333333333333333,,0.04878048780487805,,,,,,0.09523809523809523,,0.09090909090909091,,,,0.18181818181818182,1.0,1.0,1.0,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.4,0.4,1.0,,,0.2,,0.8181818181818182,0.4,0.5069727272727274,,0.46845,,,,0.38461538461538464,7.0,24.5375,0.3655913978494624,,1.0,2.0,1.0,3.0,,,1.0,0.3333333333333333,,0.2,,0.4,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,0.5,2.0,,,,,,3.0,1.0,,,,,,,,,,,True,,,,,,,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,1993.0,33,-19,69,67,35.0,20.0,8.0,136,1.0,1.0,,,,,,7.0,1.0,1.0,1.0,,4.0,1.0,9.0,1.0,5.0,1.0,6.0,86,,1.0,,3.0,,5.0,1.0,4.0,2.0,,3.0,,4.0,,,1.0,1.0,2.0,1.0,,,5.0,,1.0,1.0,,,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,2.0,,,2.0,1.0,,4.0,35.0,1.0,1.0,1.0,0.2,0.2,0.1111111111111111,,,0.17857142857142858,0.75,0.21428571428571427,0.2,0.75,0.25,0.35714285714285715,,,20.77922077922078,1.0,,,0.05263157894736842,0.1111111111111111,,0.043478260869565216,0.029411764705882353,,,,,0.1111111111111111,,0.07142857142857142,1.0,1.0,1.0,0.5,,,,0.07142857142857142,0.07142857142857142,1.0,1.0,1.0,0.2857142857142857,,,,,,,,0.42857142857142855,,0.47376785714285713,0.5394,0.4674714285714285,0.06666666666666667,0.1,0.5,0.6666666666666666,8.077777777777776,25.080000000000002,0.5072463768115942,1.0,1.0,1.0,1.0,2.0,1.0,,,0.5,0.07142857142857142,0.14285714285714285,1.0,0.14285714285714285,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,
201144,1610612750,Mike Conley,Mike Conley,201144,MIN,3726.0,62,-2,127,127,53.0,43.0,9.0,254,1.0,2.0,,,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,8.0,3.0,8.0,4.0,10.0,5.0,23.0,140,,,,,2.0,4.0,4.0,11.0,2.0,4.0,12.0,,8.0,3.0,,6.0,4.0,10.0,2.0,2.0,3.0,24.0,,,2.0,2.0,,4.0,,4.0,1.0,,2.0,2.0,,,,2.0,1.0,2.0,3.0,,7.0,,1.0,5.0,1.0,,11.0,53.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,0.375,,0.5,0.5,,0.5,0.5476190476190477,,0.6111111111111112,0.5555555555555556,,,16.296296296296294,1.0,,0.08695652173913043,,0.06896551724137931,,0.07692307692307693,,,,0.1,,0.08333333333333333,,0.1111111111111111,0.5,0.5,,0.2222222222222222,0.5,0.5,0.5,0.1111111111111111,0.1111111111111111,0.5,0.5,1.0,0.4444444444444444,0.375,0.375,1.0,,,0.2857142857142857,0.5,0.6666666666666666,0.375,0.5055361111111112,0.55485,0.5103642857142857,0.05263157894736842,0.1111111111111111,,0.4782608695652174,9.200000000000001,25.270000000000003,0.41732283464566927,1.0,2.0,1.0,1.0,3.0,3.0,,,0.3333333333333333,,0.2857142857142857,0.5,0.14285714285714285,,,,,1.0,,,,,1.0,,2.0,,,,,1.0,,,,0.1111111111111111,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,1.0,,,True,,,,,,,,
203085,1610612750,Austin Rivers,Austin Rivers,203085,MIN,903.0,15,-11,29,30,1.0,17.0,3.0,59,,,,,,,,,,1.0,2.0,1.0,1.0,,,2.0,3.0,,6.0,40,,,,3.0,,,,,,,6.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,1.5,,1.0,1.5,,1.0,,,12.121212121212121,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,1.0,0.57005,,,,,0.5,,,24.03333333333333,0.034482758620689655,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,True,,,,,,,,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,3732.0,62,-4,125,123,43.0,53.0,10.0,248,11.0,14.0,3.0,4.0,2.0,3.0,2.0,5.0,,,,,,13.0,19.0,,,3.0,29.0,149,4.0,5.0,,8.0,3.0,6.0,1.0,7.0,20.0,6.0,,6.0,,,1.0,3.0,3.0,6.0,2.0,1.0,3.0,15.0,,6.0,8.0,5.0,3.0,16.0,6.0,22.0,,,1.0,1.0,1.0,,,2.0,1.0,2.0,7.0,,3.0,,,4.0,2.0,,7.0,43.0,0.7692307692307693,1.0,,,,0.6842105263157895,0.8,0.5,0.6842105263157895,0.8,0.5,0.6904761904761905,0.8,0.5,,0.05263157894736842,0.2,16.91176470588235,0.5,0.75,0.19230769230769232,0.1935483870967742,0.38095238095238093,,0.2765957446808511,0.1111111111111111,0.2222222222222222,,0.25,0.25,0.3888888888888889,0.3333333333333333,0.7368421052631579,0.7857142857142857,0.7857142857142857,0.8181818181818182,0.2631578947368421,0.4,0.5,0.5,,,,,,,,,,0.8,0.75,0.5,0.6666666666666666,0.7368421052631579,,0.5981105263157895,0.6189399999999999,0.5327000000000001,0.09523809523809523,0.09523809523809523,0.27586206896551724,0.2413793103448276,2.810526315789473,,0.344,,,,,,,,2.0,,0.2222222222222222,,,,2.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,0.1,0.2,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,True,,,,,,,,
