EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Minutes,DefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,OpponentPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,FoulsDrawn,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3FGA,Steals,LostBallSteals,RecoveredBlocks,BlocksRecoveredPct,Corner3Frequency,on,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,AtRimPctBlocked,OffShortMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGM,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveAttempts,Blocked3s,BlockedArc3,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,BlockedLongMidRange,OffLongMidRangeReboundPct,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,StepOutOfBoundsTurnovers,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,10.0,2,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,0.42345,0.42345,25.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,10.0,2,1,1.0,1.0,1,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,28.0,2,1,1.0,1.0,1,,,,,,1.0,,50.0,,,,0.3248,0.3248,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630233,1610612750,Nathan Knight,Nathan Knight,1630233,MIN,283.0,-3,9,1.0,2.0,18,2.0,,2.0,,2.0,1.0,0.5,45.45454545454545,0.5,,1.0,0.46325,,26.55,0.1111111111111111,,,1.0,2.0,2.0,,1.0,,,,,2.0,,1.0,1.0,1.0,,,,,0.5,,,0.25,,,0.25,,,0.16666666666666666,0.14285714285714285,,,,,,,3.6,5.0,9.0,1.0,2.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201144,1610612750,Mike Conley,Mike Conley,201144,MIN,10.0,2,1,1.0,1.0,1,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,273.0,-5,8,,1.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,,,,10.0,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.25,1.0,0.4,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,273.0,-5,8,,1.0,17,3.0,,3.0,,3.0,,1.0,33.333333333333336,1.0,,1.0,0.51025,,25.7,,,,,,3.0,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,5.0,9.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203085,1610612750,Austin Rivers,Austin Rivers,203085,MIN,273.0,-5,8,,1.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,,,,10.0,,,,,,,,,,,,,,,2.0,2.0,,0.5,,0.4,,,,,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631169,1610612750,Josh Minott,Josh Minott,1631169,MIN,255.0,-5,8,,1.0,17,,,1.0,,,,1.0,11.11111111111111,,,1.0,0.5247,,23.2,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,4.0,9.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,10799.0,-46,344,103.0,26.0,693,21.0,6.0,24.0,6.0,21.0,103.0,0.34285714285714286,25.857519788918207,0.3,0.35294117647058826,0.6428571428571429,0.5010771428571429,0.530464705882353,26.1875,0.29941860465116277,11.0,21.0,26.0,46.0,91.0,2.0,3.0,7.0,9.0,11.0,32.0,14.0,2.0,4.0,6.0,51.0,4.0,3.0,4.0,32.0,0.5652173913043478,0.6666666666666666,0.8181818181818182,0.5,0.5,0.6176470588235294,0.56875,0.5833333333333334,0.6956521739130435,0.058823529411764705,0.0379746835443038,0.04081632653061224,0.3,0.5238095238095238,0.5789473684210527,0.07692307692307693,0.3516483516483517,5.882608695652174,180.0,349.0,15.0,21.0,3.0,421.0,11.0,4.0,18.0,0.6111111111111112,0.10526315789473684,0.3,0.7142857142857143,0.7142857142857143,0.75,4.0,10.0,2.0,24.0,16.0,25.0,45.0,33.0,0.2840909090909091,0.23529411764705882,0.26282051282051283,0.1111111111111111,0.2037037037037037,5.0,6.0,18.0,5.0,1.0,0.25,0.25,0.23809523809523808,0.25,1.0,0.23809523809523808,0.3333333333333333,0.42105263157894735,3.0,3.0,,2.0,0.5,0.04285714285714286,False,88.0,2.0,7.0,7.0,4.0,1.0,1.0,1.0,21.0,1.0,3.0,1.0,11.0,38.0,3.0,1.0,6.0,2.0,5.0,1.0,2.0,4.0,1.0,3.0,1.0,7.0,7.0,1.0,1.0,5.0,10.0,21.0,2.0,1.0,2.0,1.0,3.0,28.0,8.0,15.0,3.0,1.0,1.0,3.0,3.0,0.7307692307692307,0.76,0.16666666666666666,0.041666666666666664,0.06521739130434782,0.09523809523809523,0.25,0.047619047619047616,0.5714285714285714,0.022222222222222223,0.058823529411764705,0.35714285714285715,0.029411764705882353,0.7333333333333333,0.7272727272727273,0.05714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.25,0.4117647058823529,1.0,0.16666666666666666,0.5490333333333334,0.19480519480519481,0.2830188679245283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
