EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,PenaltyPointsExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Fouls,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,on,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallSteals,Travels,AtRimPctBlocked,OffShortMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGM,SecondChanceCorner3FGA,HeaveAttempts,Blocked3s,BlockedArc3,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,BlockedLongMidRange,OffLongMidRangeReboundPct,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,StepOutOfBoundsTurnovers,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,124.0,2,1,5,5,5.0,4.0,10,1.0,1.0,2,1.0,5.0,20.0,1.0,0.4244,0.4244,10.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,124.0,2,1,5,5,5.0,4.0,10,,,2,,5.0,20.0,,0.48105,0.48105,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631111,1610612750,Wendell Moore Jr.,Wendell Moore Jr.,1631111,MIN,124.0,2,1,5,5,5.0,4.0,10,,,2,,5.0,20.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631169,1610612750,Josh Minott,Josh Minott,1631169,MIN,124.0,2,1,5,5,5.0,4.0,10,,,2,,5.0,20.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203085,1610612750,Austin Rivers,Austin Rivers,203085,MIN,124.0,2,1,5,5,5.0,4.0,10,,,2,,5.0,20.0,,0.54615,0.54615,,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,26.2,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,10799.0,180,-46,344,349,103.0,88.0,693,21.0,46.0,421,11.0,103.0,25.857519788918207,0.3,0.5010771428571429,0.530464705882353,5.882608695652174,0.29941860465116277,5.0,21.0,1.0,6.0,6.0,24.0,91.0,1.0,6.0,32.0,,21.0,5.0,32.0,0.25,0.16666666666666666,0.25,0.5,0.6176470588235294,0.56875,0.6956521739130435,0.34285714285714286,0.3,0.23809523809523808,0.25,0.35294117647058826,0.16666666666666666,0.6428571428571429,0.23809523809523808,0.3516483516483517,26.1875,11.0,4.0,18.0,5.0,0.6111111111111112,3.0,3.0,7.0,1.0,21.0,16.0,45.0,51.0,0.23529411764705882,0.26282051282051283,0.2037037037037037,False,26.0,15.0,21.0,2.0,3.0,7.0,7.0,11.0,4.0,1.0,3.0,1.0,26.0,21.0,2.0,3.0,1.0,3.0,7.0,9.0,11.0,38.0,14.0,18.0,2.0,3.0,1.0,6.0,4.0,10.0,2.0,2.0,5.0,1.0,24.0,4.0,2.0,25.0,4.0,6.0,1.0,1.0,7.0,1.0,10.0,2.0,1.0,2.0,33.0,1.0,3.0,28.0,8.0,15.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,3.0,0.7307692307692307,0.76,1.0,0.5652173913043478,0.6666666666666666,0.8181818181818182,0.5,0.5833333333333334,0.041666666666666664,0.06521739130434782,0.09523809523809523,0.25,0.047619047619047616,0.5714285714285714,0.2840909090909091,0.022222222222222223,0.058823529411764705,0.0379746835443038,0.058823529411764705,0.04081632653061224,0.10526315789473684,0.1111111111111111,0.3333333333333333,0.42105263157894735,0.35714285714285715,0.029411764705882353,0.5,0.3,0.7142857142857143,0.7142857142857143,0.7333333333333333,0.5238095238095238,0.5789473684210527,0.7272727272727273,0.05714285714285714,0.04285714285714286,0.3333333333333333,0.3333333333333333,1.0,1.0,0.75,0.6666666666666666,0.5,0.25,0.4117647058823529,1.0,0.5490333333333334,0.19480519480519481,0.2830188679245283,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,5996.0,100,-35,202,206,47.0,61.0,408,4.0,12.0,249,3.0,46.0,18.58407079646018,0.12121212121212122,0.5359136363636363,0.50595625,5.333333333333333,0.23267326732673269,3.0,10.0,,2.0,8.0,21.0,39.0,1.0,5.0,6.0,,10.0,3.0,6.0,0.38095238095238093,0.2,0.38095238095238093,0.48484848484848486,0.1875,0.527027027027027,0.3,0.6363636363636364,0.30303030303030304,0.3,0.3,0.25,,0.8484848484848485,0.3,0.15384615384615385,24.24285714285714,3.0,2.0,5.0,2.0,0.6,3.0,2.0,2.0,,9.0,2.0,4.0,7.0,0.06896551724137931,0.04597701149425287,0.09090909090909091,False,16.0,2.0,7.0,,3.0,,2.0,2.0,1.0,5.0,11.0,,4.0,7.0,,3.0,,1.0,1.0,,3.0,4.0,4.0,24.0,,2.0,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,,3.0,2.0,,3.0,2.0,1.0,1.0,,4.0,,1.0,,5.0,,1.0,9.0,1.0,4.0,1.0,1.0,,1.0,1.0,,,,1.0,0.5,0.5,1.0,0.3333333333333333,,,,0.125,,0.16666666666666666,,,,,0.034482758620689655,0.05454545454545454,,0.030303030303030304,0.09090909090909091,,,,0.08695652173913043,,,0.1111111111111111,,0.21212121212121213,0.2857142857142857,0.4,,0.5,0.5,1.0,0.030303030303030304,0.3333333333333333,0.45454545454545453,0.45454545454545453,1.0,1.0,1.0,,,,0.25,,0.5878,0.1111111111111111,0.26666666666666666,0.02564102564102564,1.0,3.0,1.0,1.0,0.2857142857142857,0.03571428571428571,0.375,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,723.0,12,-12,24,25,,8.0,49,1.0,1.0,27,,,12.0,0.3333333333333333,0.5378833333333334,,4.8,,,,,,,2.0,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,0.6666666666666666,,,23.2,,,,,,,,,,2.0,1.0,2.0,2.0,0.25,0.2,0.25,False,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,0.16666666666666666,,,,,,,0.3333333333333333,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,11918.0,199,-15,387,386,129.0,100.0,773,20.0,71.0,472,25.0,128.0,33.33333333333333,0.17543859649122806,0.5142269911504425,0.4783423076923077,7.256338028169013,0.3333333333333333,14.0,37.0,2.0,12.0,15.0,43.0,158.0,2.0,15.0,48.0,21.0,36.0,14.0,48.0,0.3488372093023256,0.13333333333333333,0.35714285714285715,0.5482456140350878,0.5,0.5984848484848485,0.5333333333333333,0.37719298245614036,0.32456140350877194,0.3783783783783784,0.3783783783783784,0.3,0.16666666666666666,0.6929824561403509,0.3888888888888889,0.3037974683544304,25.91860465116279,6.0,3.0,8.0,2.0,0.75,9.0,4.0,2.0,,13.0,15.0,22.0,25.0,0.20270270270270271,0.12571428571428572,0.1694915254237288,False,30.0,23.0,36.0,,2.0,6.0,9.0,8.0,15.0,1.0,6.0,,40.0,33.0,1.0,3.0,1.0,,2.0,17.0,8.0,18.0,62.0,24.0,2.0,2.0,1.0,12.0,14.0,26.0,8.0,6.0,6.0,6.0,66.0,3.0,,7.0,,3.0,1.0,1.0,3.0,,5.0,,,1.0,25.0,,1.0,39.0,1.0,18.0,1.0,9.0,6.0,3.0,10.0,2.0,,2.0,1.0,0.225,0.23076923076923078,0.5333333333333333,0.5633802816901409,0.3333333333333333,0.68,0.25,0.25,0.023255813953488372,0.028169014084507043,0.05,0.06666666666666667,,,0.06930693069306931,,0.04,0.018867924528301886,,0.05660377358490566,,0.0967741935483871,0.022727272727272728,0.11538461538461539,0.3333333333333333,0.019230769230769232,0.2,0.3157894736842105,0.6388888888888888,0.6388888888888888,0.34782608695652173,0.4,0.42105263157894735,0.125,0.13157894736842105,0.05263157894736842,0.16666666666666666,0.2,1.0,0.5,0.5,,,,0.225,0.6666666666666666,0.44265,0.13740458015267176,0.20454545454545456,0.012658227848101266,,3.0,5.0,,,,0.075,,9.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.6,0.6428571428571429,0.25,,,,,,,,,,,,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,6212.0,104,-26,210,209,80.0,80.0,419,14.0,24.0,247,8.0,80.0,16.371681415929206,0.4666666666666667,0.553685,0.5484363636363636,5.437500000000001,0.38095238095238093,1.0,2.0,,,2.0,6.0,34.0,1.0,3.0,13.0,,2.0,1.0,13.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.5,0.5483870967741935,0.5416666666666666,0.2,0.06666666666666667,0.5,0.5,,,0.5333333333333333,0.5,0.38235294117647056,24.433333333333326,3.0,1.0,6.0,2.0,0.5,7.0,3.0,3.0,,13.0,6.0,13.0,16.0,0.15,0.16049382716049382,0.17647058823529413,False,16.0,7.0,10.0,2.0,2.0,2.0,3.0,6.0,,1.0,4.0,,13.0,2.0,2.0,2.0,,2.0,6.0,4.0,2.0,12.0,14.0,6.0,2.0,2.0,,12.0,6.0,18.0,3.0,3.0,9.0,3.0,42.0,1.0,2.0,7.0,,3.0,,,2.0,,5.0,,,1.0,2.0,,,2.0,,1.0,,2.0,1.0,,2.0,1.0,,1.0,,0.46153846153846156,0.5,1.0,0.5416666666666666,1.0,0.5,1.0,1.0,,0.08333333333333333,,,,,0.17073170731707318,0.03571428571428571,0.023255813953488372,0.030303030303030304,,0.03571428571428571,,0.125,0.2,0.2,,,0.5,0.3333333333333333,0.7,0.875,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.6666666666666666,,0.13333333333333333,0.25,0.25,1.0,1.0,1.0,1.0,0.5,,0.2727272727272727,0.6666666666666666,0.8089500000000001,0.03225806451612903,0.04,0.17647058823529413,1.0,3.0,4.0,1.0,0.2,,0.2727272727272727,0.3333333333333333,,,,,,,,,,1.0,0.2857142857142857,,,,,,,,,,,,
