EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,FtPoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,Corner3Assists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,PenaltyFg2Pct,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls,SecondChanceArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,OffThreePtRebounds,SelfOReb,Offensive Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffLongMidRangeReboundPct,Charge Fouls,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,LostBallSteals,Loose Ball Fouls Drawn,SecondChanceArc3FGM,FTOffRebounds,Travels,Charge Fouls Drawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,OffensiveGoaltends,3SecondViolations,HeaveAttempts
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,2048.0,34,11,65,66,9,13,7,131,1.0,1.0,4.0,5.0,4.0,8.0,1.0,3.0,1.0,1.0,8.0,14.0,1.0,3.0,19.0,75,2.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,12.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,12.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,9,0.25,0.25,0.3333333333333333,1.0,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.5588235294117647,0.6666666666666666,0.5,0.5588235294117647,0.6666666666666666,0.5,0.17647058823529413,0.3333333333333333,0.07142857142857142,0.125,0.3333333333333333,23.684210526315788,0.125,0.1875,0.15625,0.14285714285714285,0.5,0.23076923076923078,0.3333333333333333,0.058823529411764705,0.29411764705882354,0.8,0.8,0.25,0.47058823529411764,0.5,0.5714285714285714,0.25,0.17647058823529413,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.23529411764705882,0.3333333333333333,0.44964117647058827,0.3751,0.4941499999999999,0.21052631578947367,0.15789473684210525,14.578571428571427,25.96666666666667,0.13846153846153847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,4239.0,71,-16,142,148,52,54,18,290,8.0,1.0,5.0,14.0,7.0,10.0,6.0,9.0,1.0,2.0,19.0,32.0,6.0,10.0,63.0,186,3.0,3.0,6.0,10.0,1.0,2.0,19.0,10.0,28.0,9.0,9.0,6.0,5.0,,4.0,3.0,7.0,1.0,1.0,3.0,17.0,4.0,2.0,6.0,8.0,,5.0,5.0,,7.0,,,,,,19.0,52,0.2631578947368421,0.2777777777777778,0.6,0.5,0.6,0.59375,1.0,0.6666666666666666,1.0,0.625,0.7159090909090909,1.0,0.7307692307692307,0.23809523809523808,,0.15625,,,30.24691358024691,0.05,0.125,0.08333333333333333,,,0.16,,0.19047619047619047,0.3333333333333333,0.35714285714285715,0.5,0.8,0.23809523809523808,0.7,0.7,0.14285714285714285,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.42857142857142855,0.6666666666666666,0.4852523809523809,0.5049,0.4791000000000001,0.09523809523809523,0.30158730158730157,9.896875,26.190000000000005,0.36619718309859156,7.0,1.0,2.0,2.0,1.0,7.0,6.0,4.0,9.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,1.0,3.0,4.0,7.0,2.0,3.0,1.0,1.0,0.5,0.6,0.125,0.2857142857142857,1.0,0.047619047619047616,0.03125,0.16666666666666666,0.038461538461538464,0.1111111111111111,0.875,1.0,0.023809523809523808,0.5,1.0,0.16666666666666666,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627814,1610612756,Damion Lee,Damion Lee,1627814,PHX,1280.0,21,2,43,40,14,8,5,83,,,,,,,2.0,6.0,1.0,3.0,,,2.0,6.0,8.0,58,,,,,1.0,3.0,3.0,,,,6.0,2.0,,,,,,,,,,,,,,,1.0,5.0,,1.0,,,,,,3.0,14,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,,0.5,0.5714285714285714,,0.5,1.0,,,,,15.384615384615383,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5404749999999999,,0.54245,,0.375,,25.983333333333334,0.32558139534883723,,,,,,2.0,,,6.0,,,,,,,1.0,1.0,,,,3.0,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,0.14285714285714285,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629006,1610612756,Josh Okogie,Josh Okogie,1629006,PHX,2890.0,48,5,96,98,36,22,12,194,2.0,,1.0,1.0,1.0,2.0,,1.0,,,4.0,5.0,2.0,5.0,19.0,113,,,,2.0,1.0,2.0,7.0,4.0,4.0,,1.0,,,,2.0,,2.0,,1.0,1.0,4.0,1.0,3.0,4.0,8.0,,1.0,7.0,,4.0,,,,,,7.0,36,0.5,0.5,0.4,0.5,0.4,0.8,,0.7,,0.875,0.7916666666666666,,0.875,0.5,,,,,11.304347826086957,0.15,0.037037037037037035,0.0851063829787234,0.1,0.3333333333333333,,,0.2,0.1,1.0,1.0,1.0,0.2,0.5,0.5,,0.1,,,,,,0.7,,0.54245,,0.621675,,0.3684210526315789,7.659999999999999,23.34,0.375,2.0,,2.0,2.0,4.0,5.0,2.0,,6.0,,,1.0,4.0,,,1.0,,1.0,1.0,,3.0,5.0,1.0,3.0,,1.0,1.0,1.0,,,1.0,0.038461538461538464,0.09302325581395349,0.125,,0.14285714285714285,1.0,1.0,0.4,,,0.5,1.0,0.25,0.42857142857142855,,,,,,2.0,1.0,2.0,3.0,1.0,1.0,0.17647058823529413,0.15384615384615385,0.25,0.2,0.25,0.5,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202687,1610612756,Bismack Biyombo,Bismack Biyombo,202687,PHX,4703.0,78,-21,157,161,54,55,20,318,8.0,4.0,4.0,8.0,,,,,,,9.0,16.0,,,27.0,204,4.0,8.0,9.0,5.0,,,11.0,10.0,8.0,,,,,,3.0,3.0,6.0,1.0,,1.0,15.0,5.0,8.0,17.0,27.0,3.0,6.0,18.0,1.0,10.0,9.0,4.0,5.0,10.0,6.0,11.0,54,0.5555555555555556,1.0,,,,0.5625,0.5,0.5625,0.5,0.6,0.5869565217391305,0.5,0.55,,,,,,15.934065934065934,0.1951219512195122,0.1388888888888889,0.16883116883116883,0.2,,0.1724137931034483,0.6,0.5,0.5,0.5,0.5,0.5,,,,,,,,0.5,,,0.5,,0.51675625,0.5034000000000001,0.57614,0.3333333333333333,0.4074074074074074,4.48125,,0.34394904458598724,5.0,2.0,2.0,3.0,,9.0,3.0,5.0,,8.0,2.0,6.0,10.0,,,3.0,1.0,2.0,,2.0,10.0,18.0,2.0,6.0,,2.0,,0.6,,,0.5,0.1276595744680851,0.136986301369863,0.25,0.10714285714285714,0.2222222222222222,0.625,0.625,,,0.5,0.6,0.6666666666666666,0.3,0.3,,,,2.0,,,,,4.0,4.0,,0.15384615384615385,0.2222222222222222,,,0.5714285714285714,0.6,,,,,,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,0.8,0.09090909090909091,,,,,,,,,,True,,,,,,,,,,,,,,,,
201142,1610612756,Kevin Durant,Kevin Durant,201142,PHX,4195.0,70,-9,137,143,48,45,16,280,2.0,,7.0,19.0,4.0,6.0,3.0,8.0,2.0,4.0,12.0,27.0,3.0,9.0,39.0,174,2.0,2.0,4.0,10.0,2.0,4.0,14.0,12.0,12.0,3.0,8.0,3.0,3.0,,4.0,1.0,5.0,1.0,2.0,2.0,11.0,7.0,6.0,14.0,15.0,2.0,8.0,8.0,1.0,7.0,5.0,4.0,1.0,5.0,2.0,14.0,48,0.5,0.5454545454545454,0.3333333333333333,0.5,0.3333333333333333,0.4444444444444444,1.0,0.4583333333333333,1.0,0.42857142857142855,0.5,1.0,0.4666666666666667,0.25,,0.1111111111111111,,,29.936305732484076,0.16216216216216217,0.21212121212121213,0.18571428571428572,0.17647058823529413,0.3333333333333333,0.23076923076923078,0.4,0.05555555555555555,0.5277777777777778,0.3684210526315789,0.4375,0.5714285714285714,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.2222222222222222,0.375,0.375,,0.2857142857142857,0.5,0.3055555555555556,0.375,0.4800402777777777,0.46895,0.48514285714285715,0.10256410256410256,0.358974358974359,10.692592592592591,26.34444444444445,0.35036496350364965,1.0,,1.0,1.0,1.0,6.0,3.0,2.0,6.0,2.0,,1.0,1.0,2.0,2.0,6.0,2.0,4.0,1.0,2.0,4.0,7.0,1.0,3.0,,2.0,0.6666666666666666,0.3,,0.15789473684210525,0.75,0.025,0.016129032258064516,,,0.11764705882352941,0.5,0.5,0.027777777777777776,0.6666666666666666,,0.07142857142857142,1.0,0.07894736842105263,0.10344827586206896,,,,,,,,,,,,,,,0.14285714285714285,,1.0,,,,,,,,1.0,,,1.0,,,1.0,0.25,0.1,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,1031.0,17,-13,35,38,12,21,5,73,,,,1.0,,,,,,,,1.0,1.0,2.0,3.0,51,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,3.0,1.0,3.0,4.0,4.0,,,2.0,,,,,,,,,12,,,0.5,,0.5,,,0.5,,,0.5,,,0.6666666666666666,,,,,7.692307692307692,0.23076923076923078,0.16666666666666666,0.21052631578947367,0.125,,0.25,,,0.3333333333333333,,,,,,,,,,,,,,0.6666666666666666,,0.5020333333333333,0.3487,,,,6.1,22.65,0.34285714285714286,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.4,,,0.6666666666666666,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629013,1610612756,Landry Shamet,Landry Shamet,1629013,PHX,1755.0,29,-8,61,61,27,19,10,122,2.0,1.0,,,,,,3.0,,2.0,,2.0,,4.0,,70,,1.0,,1.0,,3.0,,,,,3.0,,,,2.0,,2.0,,,1.0,4.0,1.0,1.0,2.0,4.0,,,1.0,,1.0,,,,,,,27,,,,,,,,,,,,,,0.6666666666666666,,,,,8.333333333333334,0.05555555555555555,0.07692307692307693,0.06451612903225806,0.09090909090909091,,0.09090909090909091,,0.3333333333333333,,,,,,,,,0.5,,,1.0,0.5,,1.0,,0.5522083333333333,,0.5711875,,,2.45,24.6,0.4426229508196721,,,,1.0,1.0,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,0.0625,,,,,,0.16666666666666666,,,0.25,,,,,,,,,,,1.0,2.0,1.0,,0.18181818181818182,0.125,0.3333333333333333,,0.16666666666666666,,,,,0.25,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203082,1610612756,Terrence Ross,Terrence Ross,203082,PHX,399.0,7,-26,15,14,6,9,3,29,,,,,,1.0,,1.0,,,,1.0,,2.0,,29,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,6,,,,,,,,,,,,,,0.6666666666666666,,,,,23.52941176470588,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,0.6666666666666666,,0.5232333333333333,,0.508325,,,16.1,25.0,0.4,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,675.0,11,-14,23,24,7,19,2,47,,,,1.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,5.0,41,,,3.0,1.0,,,,,2.0,,,,,,2.0,1.0,3.0,1.0,,2.0,7.0,,,,,,,,,,1.0,1.0,,1.0,,,7,,,1.0,,1.0,0.5,,0.8333333333333334,1.5,,0.8333333333333334,1.5,,0.3333333333333333,,,,,12.5,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,,,0.3333333333333333,,0.48423333333333335,,0.4433,0.6,,16.1,23.6,0.30434782608695654,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,
