EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,Corner3Assists,AtRimAssists,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,LongMidRangeAssists,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PtsUnassisted3s,PenaltyTurnovers,OffCorner3ReboundPct,SecondChanceShotQualityAvg,SecondChanceFtPoints,HeaveAttempts,FTDefRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,DefFTReboundPct,Defensive 3 Seconds Violations,Charge Fouls,OffTwoPtRebounds,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceTurnovers,on,SelfOReb,StepOutOfBoundsTurnovers,OffAtRimReboundPct,SelfORebPct,SecondChanceArc3FGM,SecondChanceFG3M,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,DefensiveGoaltends,3SecondViolations,AtRimPctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Offensive Fouls,LongMidRangePctBlocked,Transition Take Fouls
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,1274.0,21,5,43,44,16,9.0,6.0,87,2.0,2.0,1.0,1.0,2.0,2.0,3.0,6.0,1.0,1.0,1.0,5.0,8.0,2.0,3.0,13.0,51,1.0,2.0,2.0,3.0,3.0,1.0,1.0,7.0,4.0,6.0,2.0,1.0,3.0,3.0,3.0,9.0,3.0,3.0,2.0,5.0,3.0,8.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,16,0.4,0.5,0.625,0.5,1.0,0.5,0.5,0.75,0.5909090909090909,0.5,0.875,0.2,22.448979591836736,0.25,0.42857142857142855,0.2727272727272727,0.3333333333333333,0.15789473684210525,0.375,0.6666666666666666,0.3333333333333333,1.0,0.5,0.2,1.0,1.0,0.5,0.6,0.5,0.5,0.3333333333333333,0.1,0.1,0.5,1.0,0.5,1.0,0.25,0.4,0.49871499999999996,0.5854874999999999,0.18181818181818182,0.2222222222222222,0.15384615384615385,0.5384615384615384,6.499999999999999,25.7,0.37209302325581395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,1521.0,25,-14,52,51,8,9.0,3.0,103,,,,,,,,,2.0,6.0,2.0,,,8.0,,9.0,66,,,,,,2.0,,3.0,,,,6.0,1.0,3.0,,7.0,,1.0,3.0,4.0,,4.0,1.0,,,,,,,,,,,,1.0,1.0,3.0,8,,,,,,0.5625,,0.75,0.5625,,0.75,1.0,18.18181818181818,0.375,0.125,,0.25,,,,0.16666666666666666,,1.0,,,,,,,,,0.25,0.75,,,,,1.0,1.0,0.54320625,0.54945,,,,0.3333333333333333,,25.862499999999997,0.15384615384615385,3.0,1.0,3.0,1.0,9.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.375,0.5,0.375,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,1769.0,29,-4,59,57,3,5.0,2.0,116,2.0,2.0,,,,,1.0,1.0,2.0,3.0,,3.0,3.0,5.0,2.0,14.0,71,,,,,,,,,6.0,,,3.0,1.0,2.0,1.0,5.0,,1.0,3.0,4.0,,4.0,,,2.0,2.0,,3.0,,2.0,,1.0,,,,,,3,1.0,1.0,1.0,,,0.75,,,0.7777777777777778,,,0.625,16.39344262295082,0.21428571428571427,0.16666666666666666,,0.2,,,0.25,0.16666666666666666,,,0.25,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.25,0.375,,,,,,0.875,0.5632250000000001,,0.1111111111111111,0.25,,,4.8,26.359999999999996,0.05084745762711865,1.0,,2.0,,6.0,1.0,1.0,,,,,,,1.0,,,1.0,0.4,,0.4,,,0.4,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,2956.0,49,-15,101,100,29,22.0,9.0,201,,,,,,,,1.0,2.0,5.0,2.0,1.0,2.0,7.0,,5.0,124,,,,,1.0,3.0,,,2.0,,,5.0,1.0,4.0,1.0,9.0,,2.0,2.0,4.0,,4.0,1.0,,,1.0,,2.0,,,,,,,,,,29,1.0,1.0,0.5,,,0.2777777777777778,,,0.2777777777777778,,,0.7777777777777778,8.181818181818182,0.10526315789473684,0.15384615384615385,,0.125,,,,0.18181818181818182,,,,,,,0.1111111111111111,,,,0.2222222222222222,0.5555555555555556,,,,,0.5,0.7777777777777778,0.5200222222222223,0.5278625,,,,,10.8,25.171428571428567,0.2871287128712871,1.0,,1.0,,3.0,1.0,3.0,,2.0,1.0,,,,,,,1.0,0.14285714285714285,,0.14285714285714285,,0.16666666666666666,0.16666666666666666,0.2,0.2,1.0,,0.2,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.1111111111111111,1.0,1.0,1.0,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,1895.0,32,-3,63,62,8,2.0,4.0,125,3.0,3.0,1.0,1.0,,,2.0,7.0,2.0,4.0,,7.0,13.0,6.0,6.0,32.0,78,2.0,2.0,4.0,,,,,,6.0,8.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,4.0,1.0,5.0,,,,2.0,,4.0,,7.0,1.0,4.0,,,,,,8,0.42857142857142855,0.5,0.5384615384615384,1.0,,0.6842105263157895,1.0,,0.7272727272727273,1.0,,0.3157894736842105,38.80597014925373,0.13333333333333333,0.25,0.058823529411764705,0.17391304347826086,0.03571428571428571,,0.16666666666666666,0.25,,,0.15789473684210525,1.0,1.0,0.3333333333333333,0.3684210526315789,0.2857142857142857,0.3333333333333333,1.0,0.10526315789473684,0.21052631578947367,0.5,1.0,,,,0.47368421052631576,0.49460526315789477,,0.18181818181818182,0.25,0.125,,10.646153846153847,24.900000000000002,0.12698412698412698,4.0,,4.0,,3.0,4.0,1.0,,,,4.0,1.0,3.0,4.0,,,0.25,0.6666666666666666,,0.6666666666666666,1.0,,0.2,1.0,1.0,0.25,,1.0,,1.0,,,,,,,2.0,3.0,,,,,1.0,,0.07692307692307693,0.14285714285714285,0.15789473684210525,0.6666666666666666,0.6666666666666666,,,,,9.0,2.0,0.125,0.4191,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,1007.0,17,-3,35,34,17,9.0,6.0,69,,,,,,,2.0,4.0,,5.0,2.0,3.0,6.0,5.0,1.0,7.0,38,1.0,1.0,3.0,2.0,3.0,2.0,,4.0,,6.0,2.0,4.0,,6.0,,12.0,2.0,,2.0,3.0,2.0,5.0,,,,,,2.0,,1.0,,,,,,,4.0,17,,,0.5,1.0,0.6666666666666666,0.2727272727272727,1.0,0.4,0.2916666666666667,0.75,0.4,0.45454545454545453,29.26829268292683,0.3333333333333333,,0.125,0.2222222222222222,0.09523809523809523,0.07692307692307693,0.5,,,,,,,,0.36363636363636365,0.5,0.6666666666666666,,,0.45454545454545453,,,,,0.4,0.45454545454545453,0.46624,0.45504999999999995,,,0.42857142857142855,0.5714285714285714,11.166666666666666,32.1,0.4857142857142857,,,,,,,6.0,,2.0,,,,,1.0,,,,,,,,,0.25,,,,,,,3.0,1.0,1.0,,,,,1.0,2.0,,,,,1.0,1.0,0.16666666666666666,0.25,0.18181818181818182,0.5,0.5,,,,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204060,1610612749,Joe Ingles,Joe Ingles,204060,MIL,989.0,16,-2,32,33,11,5.0,3.0,65,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,1.0,3.0,,5.0,37,,,,,,1.0,,,2.0,,,2.0,1.0,3.0,1.0,7.0,,,,,,,,,,1.0,,,,,,,,,,,,11,1.0,1.0,1.0,,,0.625,,,0.625,,,0.75,17.142857142857142,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,0.25,0.5,,,,,1.0,1.0,0.545925,0.5274,,,,,1.3,25.733333333333334,0.34375,1.0,,1.0,,,1.0,2.0,,1.0,,2.0,2.0,,2.0,,,,0.3333333333333333,,0.3333333333333333,1.0,,,0.5,0.5,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612749,Jae Crowder,Jae Crowder,203109,MIL,733.0,12,-9,26,27,12,9.0,4.0,53,,,,,,,,,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,31,,,,1.0,1.0,3.0,,2.0,2.0,,,2.0,,1.0,,2.0,,,,,,,,,,1.0,,1.0,,2.0,,1.0,,,,,2.0,12,1.0,1.0,1.0,,1.0,0.2,,0.25,0.25,,0.25,0.8,23.333333333333336,,,,,,,,,,,,,,,,,,,0.4,0.4,,,,,0.5,0.8,0.49268999999999996,0.4657875,0.16666666666666666,0.5,,0.6666666666666666,22.2,24.3,0.46153846153846156,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,0.2,1.0,1.0,1.0,,,0.25,,1.0,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,1780.0,30,-11,63,58,20,15.0,5.0,121,2.0,3.0,,,1.0,1.0,3.0,4.0,,2.0,1.0,6.0,8.0,2.0,1.0,13.0,71,,,1.0,2.0,2.0,1.0,1.0,5.0,12.0,,,2.0,,1.0,,2.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,5.0,20,1.0,1.0,0.75,,1.0,0.6,,0.6666666666666666,0.5909090909090909,0.5,0.625,0.2,16.176470588235293,0.07692307692307693,,,0.05,0.03225806451612903,,,,,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,0.4,0.75,0.75,1.0,,0.2,,,0.3333333333333333,1.0,0.3333333333333333,0.5,0.45277,0.3932,0.09090909090909091,0.1111111111111111,0.07692307692307693,0.38461538461538464,7.65,27.5,0.31746031746031744,,,,,,,1.0,,,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,0.1,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,0.08333333333333333,0.125,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,271.0,5,-1,9,11,7,5.0,1.0,20,1.0,2.0,,,1.0,2.0,,,,,,1.0,3.0,,1.0,3.0,15,,,,1.0,3.0,,1.0,3.0,,2.0,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,2.0,,1.0,,,,,3.0,7,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.375,,0.375,,50.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,0.6666666666666666,0.5,,0.6666666666666666,0.5375,0.5375,0.25,0.25,,1.0,7.866666666666666,,0.7777777777777778,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
