EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,FTDefRebounds,Travels,Charge Fouls,RecoveredBlocks,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,OffAtRimReboundPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,on,Clear Path Fouls,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends
202684,1610612747,Tristan Thompson,Tristan Thompson,202684,LAL,589.0,10,,16,17,,2,2,33,2.0,4.0,,,,,,,,,,,,,,,,,,2.0,4,,,,4.0,20,,2.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,,,22.22222222222222,,,,,0.5,,0.16666666666666666,,,0.5,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6937249999999999,0.4618,,0.25,0.25,,,,1.7000000000000002,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629117,1610612747,Wenyen Gabriel,Wenyen Gabriel,1629117,LAL,1407.0,23,-7.0,51,50,3.0,6,10,101,4.0,6.0,,,,2.0,,,,,,,,,,,,,,4.0,8,,,1.0,9.0,55,1.0,2.0,,,,2.0,,,,,,,6.0,2.0,,,2.0,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,4.0,5,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,3.0,,,,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,3.0,,0.75,1.0,,,,,,0.5,0.5,,0.5,0.5,,0.5625,0.5,,,,,12.698412698412698,,0.1111111111111111,0.13333333333333333,,0.125,0.04,0.12903225806451613,0.25,0.2,0.14285714285714285,,0.25,,,,0.25,0.75,0.6666666666666666,0.6666666666666666,0.75,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,0.6281875,0.5905,,0.125,0.125,,0.2222222222222222,,2.1875,,0.058823529411764705,1.0,2.0,1.0,1.0,0.5,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,5478.0,91,-2.0,192,188,42.0,47,27,380,1.0,2.0,1.0,1.0,9.0,13.0,,8.0,,3.0,,,,3.0,17.0,,1.0,,1.0,10.0,23,3.0,20.0,3.0,32.0,213,1.0,2.0,,1.0,,2.0,3.0,5.0,,1.0,2.0,8.0,6.0,14.0,9.0,,,17.0,3.0,1.0,14.0,6.0,20.0,2.0,4.0,7.0,3.0,4.0,46.0,2.0,,6.0,2.0,10.0,2.0,12,1.0,2.0,2.0,,2.0,2.0,2.0,4.0,,,6.0,,1.0,3.0,6.0,,1.0,,7.0,,1.0,4.0,,,1.0,,1.0,,,,,8.0,42.0,1.0,0.3,0.3,1.0,0.15,,,0.15,0.43478260869565216,0.5,0.6,0.3372093023255814,0.3333333333333333,0.5,0.35555555555555557,0.3333333333333333,0.5714285714285714,0.46511627906976744,0.043478260869565216,0.07692307692307693,23.28767123287671,0.3333333333333333,0.034482758620689655,,0.11764705882352941,0.05555555555555555,0.07339449541284404,0.02,,,0.07407407407407407,0.0625,0.029411764705882353,,0.11428571428571428,0.125,0.034482758620689655,0.046511627906976744,0.5,0.5,,0.3023255813953488,0.6923076923076923,0.75,0.3333333333333333,0.18604651162790697,,,,0.06976744186046512,,,,0.3953488372093023,0.17647058823529413,0.17647058823529413,1.0,,0.3333333333333333,,,0.16666666666666666,1.0,,,0.16666666666666666,,0.5116279069767442,0.17647058823529413,0.4794767441860465,0.42255,0.41929999999999995,0.022727272727272728,0.041666666666666664,,0.0625,0.25,9.947826086956523,25.725,0.21875,,,,,,2.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,
1627736,1610612747,Malik Beasley,Malik Beasley,1627736,LAL,2973.0,50,16.0,105,102,36.0,38,11,207,1.0,2.0,1.0,1.0,1.0,4.0,,,2.0,2.0,1.0,1.0,1.0,2.0,11.0,,,1.0,5.0,2.0,6,4.0,13.0,4.0,20.0,93,,,1.0,1.0,2.0,5.0,1.0,1.0,2.0,6.0,,8.0,2.0,2.0,12.0,,,11.0,2.0,2.0,,2.0,2.0,2.0,,,,,6.0,,1.0,3.0,1.0,4.0,1.0,5,,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,2.0,3.0,,,,2.0,,,4.0,,,2.0,,,,,,,8.0,36.0,,0.5,0.5,1.0,0.3076923076923077,1.0,0.3333333333333333,0.3076923076923077,0.3333333333333333,,1.0,0.42105263157894735,1.5,0.5714285714285714,0.47619047619047616,1.25,0.5714285714285714,0.6842105263157895,0.3333333333333333,0.5,18.64406779661017,,0.03333333333333333,0.03571428571428571,0.09090909090909091,,0.06349206349206349,0.018518518518518517,0.1,,,,0.06666666666666667,,0.1111111111111111,,,0.10526315789473684,0.5,0.5,,0.21052631578947367,0.25,0.5,1.0,,,,,0.10526315789473684,1.0,1.0,1.0,0.5789473684210527,0.18181818181818182,0.2,1.0,1.0,,,,0.14285714285714285,1.0,0.14285714285714285,1.0,0.7142857142857143,0.2,0.7894736842105263,0.18181818181818182,0.48160789473684207,0.60885,0.5041357142857142,0.09523809523809523,0.25,,0.25,0.4,6.0,26.07692307692308,0.34285714285714286,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,0.07692307692307693,0.09090909090909091,,False,,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,1581.0,26,1.0,54,54,6.0,9,9,108,1.0,2.0,1.0,1.0,,,,,,2.0,,,,,,,,,,1.0,2,,2.0,,2.0,64,1.0,2.0,,,,2.0,1.0,1.0,,,,2.0,,2.0,,,2.0,,,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,4.0,4.0,8.0,2.0,10,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,2.0,6.0,,,,,,,,,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,1.0,0.5,,,7.8125,,0.2857142857142857,0.07692307692307693,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.07407407407407407,,,,0.25,0.25,0.5,0.2727272727272727,0.3333333333333333,,0.5,0.5,0.5,,,,,,,,,,0.5,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.6377875,0.7253,0.7253,,,,1.0,1.0,0.55,22.75,0.1111111111111111,1.0,2.0,,1.0,0.5,,,,,,,,,,,,1.0,0.25,,,,,,0.25,,,,,,,,,,,False,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,7026.0,117,22.0,241,238,59.0,74,29,479,15.0,18.0,5.0,6.0,7.0,12.0,5.0,6.0,3.0,5.0,1.0,,,5.0,11.0,,1.0,,1.0,27.0,36,8.0,16.0,12.0,90.0,258,4.0,6.0,1.0,2.0,,11.0,7.0,9.0,,1.0,3.0,17.0,32.0,22.0,24.0,,4.0,11.0,5.0,2.0,1.0,2.0,3.0,2.0,,,1.0,,8.0,2.0,1.0,6.0,12.0,18.0,4.0,22,,3.0,3.0,,1.0,,,1.0,,1.0,2.0,,1.0,4.0,8.0,1.0,,,8.0,,,14.0,,,5.0,,2.0,,,,,17.0,59.0,2.0,0.5925925925925926,0.64,1.0,0.5,0.5,,0.5,0.75,0.6666666666666666,0.7777777777777778,0.75,0.6875,0.7,0.7627118644067796,0.6875,0.7083333333333334,0.3076923076923077,0.05555555555555555,0.16666666666666666,22.509225092250922,0.5,0.16216216216216217,0.013513513513513514,0.09230769230769231,0.047619047619047616,0.12949640287769784,0.02586206896551724,0.027777777777777776,,,0.2857142857142857,0.14285714285714285,,0.10638297872340426,0.05555555555555555,,0.34615384615384615,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.23076923076923078,0.5833333333333334,0.7,0.2857142857142857,0.11538461538461539,0.8333333333333334,0.8333333333333334,0.8,0.09615384615384616,0.6,0.6,1.0,0.21153846153846154,0.45454545454545453,0.45454545454545453,1.0,0.125,0.125,,,0.6,0.8333333333333334,,,0.1,,0.6538461538461539,0.45454545454545453,0.536625,0.5038400000000001,0.548405,0.08771929824561403,0.12195121951219512,,0.12222222222222222,0.18888888888888888,7.205555555555557,25.00625,0.24481327800829875,3.0,4.0,1.0,0.5,0.75,,,1.0,,,,,,,,,,,1.0,,,,,0.18181818181818182,1.0,1.0,,,,,,,,,False,,1.0,0.16666666666666666,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,6511.0,109,13.0,227,224,56.0,62,26,451,12.0,21.0,3.0,5.0,13.0,30.0,4.0,10.0,1.0,1.0,,,,,2.0,,,,2.0,29.0,61,1.0,3.0,26.0,87.0,251,4.0,7.0,,,4.0,12.0,8.0,16.0,,2.0,14.0,30.0,36.0,22.0,3.0,,8.0,1.0,,4.0,6.0,1.0,7.0,1.0,,5.0,1.0,,15.0,2.0,6.0,14.0,28.0,42.0,8.0,50,2.0,5.0,4.0,1.0,3.0,1.0,2.0,2.0,,1.0,5.0,,1.0,3.0,6.0,1.0,,,20.0,2.0,,28.0,5.0,,13.0,,3.0,8.0,,8.0,8.0,30.0,56.0,3.0,0.6206896551724138,0.72,1.0,0.3333333333333333,,,0.5,0.47540983606557374,0.5714285714285714,0.5,0.4765625,0.5714285714285714,0.4444444444444444,0.5733333333333334,0.6666666666666666,0.58,0.046875,0.06557377049180328,0.06666666666666667,31.620553359683797,0.6,0.4057971014492754,0.08695652173913043,0.23333333333333334,0.05263157894736842,0.32558139534883723,0.07476635514018691,0.09375,,0.07142857142857142,0.42857142857142855,0.38461538461538464,0.4444444444444444,0.23809523809523808,0.2222222222222222,0.06896551724137931,0.328125,0.5714285714285714,0.631578947368421,0.8333333333333334,0.46875,0.43333333333333335,0.4642857142857143,0.46153846153846156,0.15625,0.4,0.4,0.5,0.015625,1.0,1.0,1.0,0.03125,,,,,,,,0.2777777777777778,0.6,,,0.1111111111111111,,0.375,,0.4867198412698413,0.57862,0.4748617647058823,0.18055555555555555,0.18840579710144928,,0.13793103448275862,0.3448275862068966,7.255737704918032,31.0,0.24669603524229075,2.0,5.0,,0.7142857142857143,0.4,,,,6.0,0.09523809523809523,,,0.75,,,1.0,1.0,0.1875,,,,,,,,,,,1.0,1.0,,,,,False,,,,1.0
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,4286.0,71,18.0,146,146,20.0,40,16,292,3.0,4.0,,,2.0,5.0,,2.0,,1.0,,,,3.0,5.0,1.0,1.0,,2.0,5.0,11,3.0,6.0,11.0,30.0,155,1.0,2.0,1.0,1.0,4.0,9.0,,,,2.0,4.0,4.0,6.0,4.0,6.0,3.0,,5.0,3.0,1.0,6.0,3.0,9.0,2.0,1.0,5.0,1.0,,21.0,1.0,,3.0,2.0,6.0,1.0,7,,1.0,,1.0,2.0,,2.0,1.0,,,3.0,,,2.0,3.0,,,,11.0,1.0,,14.0,1.0,,7.0,,,1.0,,1.0,1.0,4.0,20.0,,0.6,0.6,0.6666666666666666,0.5,1.0,,0.5,0.45454545454545453,0.5,,0.5588235294117647,0.8333333333333334,,0.6521739130434783,0.9,0.5,0.35294117647058826,0.09090909090909091,0.2,16.049382716049383,0.6666666666666666,0.0392156862745098,,0.09090909090909091,0.043478260869565216,0.05952380952380952,0.015873015873015872,,,0.06666666666666667,,,0.25,0.09090909090909091,0.09090909090909091,,0.23529411764705882,0.75,0.75,1.0,0.29411764705882354,0.4,0.5,,0.11764705882352941,,,,0.058823529411764705,,,,0.29411764705882354,0.6,0.6,0.6666666666666666,,0.3333333333333333,1.0,,,,,,1.0,,0.5882352941176471,0.6,0.5069088235294118,0.49341666666666667,0.5361,0.30434782608695654,0.4117647058823529,,0.3,0.13333333333333333,8.063636363636364,25.166666666666668,0.136986301369863,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,False,,,,
203471,1610612747,Dennis Schroder,Dennis Schroder,203471,LAL,5021.0,84,21.0,175,171,48.0,51,18,346,2.0,4.0,1.0,1.0,3.0,8.0,1.0,4.0,,1.0,,,1.0,,4.0,,1.0,,1.0,6.0,16,,5.0,8.0,20.0,180,,2.0,,1.0,,,2.0,7.0,,2.0,4.0,8.0,4.0,8.0,,,,4.0,,,11.0,3.0,14.0,3.0,,5.0,5.0,1.0,31.0,2.0,,4.0,2.0,6.0,2.0,8,,1.0,,1.0,2.0,1.0,2.0,3.0,,,5.0,1.0,1.0,2.0,7.0,,1.0,,5.0,,,8.0,,,2.0,,2.0,,,,,8.0,48.0,2.0,0.3333333333333333,0.3333333333333333,,,,,,0.375,,0.2857142857142857,0.2857142857142857,,0.2222222222222222,0.4,,0.36363636363636365,0.23809523809523808,,,15.625,0.4,0.034482758620689655,,0.08,0.08695652173913043,0.05555555555555555,0.025974025974025976,,,0.11764705882352941,0.05555555555555555,0.03225806451612903,,0.08108108108108109,0.07692307692307693,,0.19047619047619047,0.5,0.5,0.5,0.38095238095238093,0.375,0.375,0.3333333333333333,0.19047619047619047,0.25,0.25,,0.047619047619047616,,,,0.19047619047619047,,,,,0.3333333333333333,,,0.1111111111111111,1.0,0.1111111111111111,,0.1111111111111111,,0.42857142857142855,,0.45138095238095244,0.394475,0.42481111111111114,0.08695652173913043,0.1111111111111111,,,0.4,10.368749999999999,25.880000000000003,0.2742857142857143,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,False,,,,
1628972,1610612747,Troy Brown Jr.,Troy Brown Jr.,1628972,LAL,3473.0,58,9.0,123,122,33.0,52,13,245,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,1.0,6.0,,1.0,,3.0,4.0,7,2.0,7.0,,14.0,127,1.0,1.0,,1.0,,2.0,2.0,3.0,,3.0,,4.0,6.0,2.0,6.0,,,6.0,1.0,,5.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,16.0,2.0,,4.0,4.0,9.0,3.0,12,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,4.0,33.0,,0.75,0.75,1.0,0.2857142857142857,,,0.2857142857142857,0.5714285714285714,1.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,,,10.144927536231885,,0.11764705882352941,,0.0975609756097561,0.08,0.10666666666666667,0.03125,,,0.08695652173913043,0.14285714285714285,0.043478260869565216,0.5,0.1111111111111111,,,0.14285714285714285,1.0,1.0,0.5,0.07142857142857142,1.0,1.0,1.0,0.2857142857142857,0.25,0.25,1.0,0.07142857142857142,1.0,1.0,1.0,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,,0.5,,,0.3333333333333333,1.0,,,0.5,,0.6428571428571429,0.16666666666666666,0.5020571428571429,,0.5348833333333333,,,,0.14285714285714285,0.2857142857142857,12.042857142857143,25.9,0.2682926829268293,1.0,1.0,,0.5,1.0,1.0,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,False,,1.0,0.25,
1629022,1610612747,Lonnie Walker IV,Lonnie Walker IV,1629022,LAL,3344.0,56,1.0,111,114,44.0,24,9,225,2.0,2.0,,,,1.0,4.0,7.0,1.0,3.0,,,,4.0,12.0,,,1.0,4.0,6.0,10,5.0,15.0,2.0,29.0,113,,,,,,,1.0,3.0,1.0,4.0,,5.0,8.0,4.0,12.0,3.0,,12.0,4.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,,,3.0,1.0,4.0,,4,,4.0,3.0,1.0,,,,,,,,,,,1.0,,,,2.0,,,4.0,,,2.0,,,,,,,5.0,44.0,,0.6666666666666666,0.6666666666666666,0.8,0.3333333333333333,,0.25,0.3333333333333333,0.6,,0.3333333333333333,0.54,,0.35714285714285715,0.5370370370370371,,0.3125,0.6,,,21.951219512195124,,0.034482758620689655,,0.12,,0.07407407407407407,,,,,,0.08333333333333333,,0.17647058823529413,,,0.08,1.0,1.0,0.5,0.04,,,,0.28,0.5714285714285714,0.5714285714285714,0.75,0.12,0.3333333333333333,0.3333333333333333,1.0,0.48,0.3333333333333333,0.3333333333333333,0.75,,,,,,,,,0.5714285714285714,0.25,0.68,0.3333333333333333,0.491518,,0.4561928571428572,0.07407407407407407,0.16666666666666666,,,0.1724137931034483,13.650000000000002,25.9,0.3963963963963964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
1629117,1610612747,Wenyen Gabriel,Wenyen Gabriel,1629117,LAL,816.0,14,-3.0,26,27,10.0,14,4,53,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2,,,1.0,1.0,25,,2.0,,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,4,1.0,,,,,,,2.0,,,2.0,,1.0,1.0,5.0,,2.0,,2.0,,,2.0,,,,,1.0,2.0,,2.0,2.0,1.0,10.0,1.0,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,15.625,,,0.3333333333333333,,,,0.26666666666666666,0.4,0.4,,,,,,,0.5,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,0.54475,0.54475,0.54475,,,,1.0,1.0,2.6,,0.38461538461538464,,1.0,,0.5,,,,,1.0,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,False,,,,
1627885,1610612747,Shaquille Harrison,Shaquille Harrison,1627885,LAL,1664.0,28,2.0,58,57,30.0,34,7,115,3.0,4.0,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,3.0,6,1.0,1.0,1.0,10.0,56,,,,,,,,2.0,,,1.0,1.0,2.0,4.0,3.0,,,1.0,1.0,1.0,6.0,3.0,9.0,2.0,1.0,3.0,1.0,2.0,21.0,,,,3.0,3.0,,3,,2.0,,2.0,,,,,,,,,,2.0,3.0,,,,1.0,,,2.0,,,1.0,,,,,,,1.0,30.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,1.0,0.5,,,0.6428571428571429,,,0.625,,0.16666666666666666,0.14285714285714285,0.16666666666666666,1.0,11.76470588235294,,0.23076923076923078,,,,0.1111111111111111,,,,,,0.14285714285714285,1.0,,,,0.5714285714285714,0.75,0.75,0.3333333333333333,0.14285714285714285,,,,0.14285714285714285,,,,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,0.7142857142857143,1.0,0.5470071428571429,,0.43855,0.125,0.14285714285714285,,,0.1,5.433333333333334,26.0,0.5172413793103449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
202684,1610612747,Tristan Thompson,Tristan Thompson,202684,LAL,1350.0,22,8.0,47,46,21.0,24,6,93,1.0,3.0,,,2.0,4.0,,,,,,,,,,,,,,3.0,7,,,1.0,7.0,39,1.0,3.0,,,1.0,3.0,,1.0,,,1.0,1.0,4.0,2.0,,,,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,2.0,,6.0,6.0,3.0,9,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,4.0,1.0,,4.0,,,2.0,,,,,,,1.0,21.0,,0.6666666666666666,0.6666666666666666,,,,,,0.42857142857142855,0.3333333333333333,,0.42857142857142855,0.3333333333333333,,0.3888888888888889,0.375,0.16666666666666666,,,,18.51851851851852,1.0,0.5,0.2,,0.07692307692307693,0.2222222222222222,0.13043478260869565,,,0.1,0.5,0.5714285714285714,,,,0.25,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,0.47697142857142855,0.5760000000000001,0.4135,0.2222222222222222,0.2222222222222222,,0.42857142857142855,0.14285714285714285,3.9,,0.44680851063829785,,2.0,,0.6666666666666666,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,False,,,,
1631108,1610612747,Max Christie,Max Christie,1631108,LAL,1982.0,33,16.0,73,69,28.0,25,9,142,3.0,3.0,,,,,1.0,3.0,,3.0,,,3.0,1.0,1.0,,,,,4.0,6,1.0,4.0,2.0,13.0,57,1.0,1.0,,,,2.0,,1.0,,3.0,,,4.0,4.0,3.0,,,1.0,1.0,,1.0,2.0,3.0,2.0,,1.0,,,8.0,1.0,,5.0,1.0,6.0,1.0,7,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,2.0,,,1.0,1.0,,1.0,,28.0,,0.5,0.5,1.0,0.25,,,0.25,0.6666666666666666,1.0,,0.55,1.0,,0.5416666666666666,1.0,,0.4,,,14.457831325301205,,0.05263157894736842,,0.2777777777777778,0.05263157894736842,0.16216216216216217,0.027777777777777776,,,0.0625,,0.1,,0.3125,,,0.3,1.0,1.0,0.6666666666666666,,,,,0.3,0.3333333333333333,0.3333333333333333,,0.3,,,,0.1,1.0,1.0,1.0,,,,,,,0.75,,,,0.7,1.0,0.48061500000000007,0.4745,0.50045,0.16666666666666666,0.25,,0.15384615384615385,,10.4,24.475,0.3835616438356164,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,False,,,,
1628964,1610612747,Mo Bamba,Mo Bamba,1628964,LAL,610.0,10,8.0,22,22,2.0,1,1,44,,,,,,,,1.0,,,,,,,1.0,,,,,,1,,1.0,,,14,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,2.0,,,2.0,1.0,3.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,0.5,,,8.695652173913043,,0.125,,0.3333333333333333,,0.21428571428571427,,,,,0.5,,,0.3333333333333333,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,0.4416,,,,,,,,17.4,26.6,0.09090909090909091,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,False,,,,
