EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,FG2M,PtsUnassisted2s,Blocked3s,BlockedCorner3,Blocks,Fg2Pct,ShortMidRangePctBlocked,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,FtPoints,PenaltyFtPoints,Arc3Assists,FoulsDrawn,FTA,OffAtRimReboundPct,FTDefRebounds,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,OffShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,LongMidRangeFGM,SecondChanceFtPoints,Fg3aBlocked,LongMidRangeAssists,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedArc3,BlockedAtRim,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Transition Take Fouls,BlockedLongMidRange,3pt And 1 Free Throw Trips,DefensiveGoaltends,Charge Fouls Drawn,Clear Path Fouls,3SecondViolations,FTOffRebounds,OffFTReboundPct
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,810.0,14.0,7.0,27,27,17,10,5.0,54,2.0,3.0,3.0,8.0,1.0,1.0,1.0,6.0,5.0,3.0,8.0,9.0,19.0,1.0,1.0,3.0,4.0,1.0,6.0,3.0,6.0,3.0,8.0,3.0,2.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,17,0.6666666666666666,0.375,1.0,0.16666666666666666,0.375,0.34615384615384615,1.5,0.15,0.34615384615384615,1.5,0.15,0.6153846153846154,0.4,0.6666666666666666,46.875,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.25,0.5,0.15384615384615385,0.23076923076923078,0.6153846153846154,0.375,0.375,0.6666666666666666,1.0,1.0,1.0,0.6,0.16666666666666666,0.6153846153846154,0.375,0.42822307692307693,0.5238,0.4137700000000001,0.3333333333333333,0.3333333333333333,14.339999999999998,25.95,0.6296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628971,1610612743,Bruce Brown,Bruce Brown,1628971,DEN,731.0,12.0,2.0,25,24,15,7,4.0,49,1.0,,,1.0,,,,,2.0,,1.0,2.0,19.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,15,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,0.5,,13.793103448275863,1.0,0.09090909090909091,,0.0625,0.125,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5272666666666667,,0.4082,,,3.9,25.8,0.6,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,268.0,4.0,3.0,10,10,9,8,3.0,20,2.0,,,,,,,,4.0,,,6.0,6.0,,,2.0,4.0,,,6.0,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,6.0,9,,,,,,0.75,0.5,0.75,0.75,0.5,0.75,,,,30.769230769230766,,0.16666666666666666,,0.14285714285714285,0.2,,,0.5,,,,,,,,,,,0.5,,0.436775,0.1616,0.436775,0.3333333333333333,1.0,7.275,,0.9,2.0,2.0,3.0,2.0,,,,0.75,,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,0.6666666666666666,1.0,0.5,0.75,0.3333333333333333,0.5,0.4,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,723.0,12.0,2.0,24,24,14,7,4.0,48,,,,,,,,,1.0,,,1.0,19.0,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,3.0,,,,2.0,,,,,,,,,,,1.0,14,,,,,,,,,0.5,,0.5,,,,3.571428571428571,,,,,,,,,,,,,,,,,,,1.0,,0.7682,0.7682,0.7682,,1.0,0.8,,0.5833333333333334,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,2.0,2.0,,,,,0.2857142857142857,,0.18181818181818182,0.3333333333333333,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201599,1610612743,DeAndre Jordan,DeAndre Jordan,201599,DEN,810.0,14.0,7.0,27,27,17,10,5.0,54,,,,,,,,,3.0,,,5.0,19.0,,,,2.0,,,3.0,,,,,,,1.0,1.0,,,,3.0,1.0,2.0,4.0,4.0,,,,,2.0,,2.0,,,2.0,3.0,17,,,,,,0.6666666666666666,,0.5,0.625,,0.5,,,,18.75,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.25,,,,,,,,,,,,,1.0,,0.54,,0.5484,,0.6,2.066666666666667,,0.6296296296296297,2.0,3.0,2.0,,,,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.6666666666666666,,,1.0,2.0,,,,1.0,4.0,,,,,1.0,1.0,,0.5,,,,,,1.0,,,,,,1.0,0.5,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612743,Jeff Green,Jeff Green,201145,DEN,384.0,6.0,3.0,13,12,6,2,1.0,25,,,,2.0,,,,1.0,,,2.0,,11.0,,,,,,1.0,,,,2.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,2.0,,6,,,,,,,,,,,,1.0,,,14.285714285714285,,,0.25,0.16666666666666666,,0.3333333333333333,,,,1.0,,,,,,,1.0,,1.0,,0.484875,,0.46485,,,,26.05,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,245.0,4.0,6.0,7,8,5,3,2.0,15,,,,,,,,,,1.0,1.0,3.0,2.0,1.0,1.0,3.0,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,5,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.0,,,11.11111111111111,,,,,,,,,,,,,,,,,,,1.0,,0.5562,0.5562,0.5562,1.0,1.0,,23.5,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203484,1610612743,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DEN,79.0,1.0,5.0,2,3,2,3,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,47101.0,785.0,174.0,1550,1535,415,331,158.0,3085,107.0,83.0,50.0,129.0,1.0,5.0,13.0,38.0,256.0,56.0,141.0,513.0,1715.0,1.0,5.0,25.0,62.0,14.0,41.0,146.0,96.0,72.0,129.0,50.0,18.0,95.0,42.0,137.0,12.0,44.0,44.0,316.0,50.0,44.0,94.0,109.0,29.0,23.0,32.0,4.0,16.0,7.0,48.0,18.0,23.0,40.0,139.0,407,0.5714285714285714,0.3971631205673759,0.2,0.34146341463414637,0.3971631205673759,0.5516372795969773,0.40384615384615385,0.5048543689320388,0.5906976744186047,0.44642857142857145,0.5793650793650794,0.35516372795969775,0.0703125,0.012048192771084338,27.210496292070733,0.6666666666666666,0.10352941176470588,0.1607717041800643,0.12771739130434784,0.10454545454545454,0.13953488372093023,0.20833333333333334,0.2695214105793451,0.20906801007556675,0.3249370277078086,0.3875968992248062,0.390625,0.52,0.19230769230769232,0.2,1.0,0.36893203883495146,0.34210526315789475,0.5214105793450882,0.3875968992248062,0.47764005037783397,0.49421388888888884,0.4468349514563107,0.04873294346978557,0.28460038986354774,10.037500000000001,26.032624113475176,0.267741935483871,38.0,66.0,135.0,194.0,2.0,,5.0,0.52734375,0.08411214953271028,0.16624685138539042,0.5757575757575758,0.6551724137931034,4.0,11.0,7.0,13.0,53.0,9.0,21.0,31.0,76.0,4.0,5.0,10.0,15.0,0.2814814814814815,0.2857142857142857,0.42857142857142855,0.5,0.024390243902439025,0.017482517482517484,0.021551724137931036,0.011764705882352941,0.018604651162790697,0.4473684210526316,0.4953271028037383,0.5408163265306123,0.3018867924528302,0.4230769230769231,0.36363636363636365,0.1262135922330097,0.5384615384615384,75.0,42.0,30.0,82.0,81.0,0.04201680672268908,,5.0,17.0,3.0,2.0,2.0,,0.4,0.04411764705882353,0.06390977443609022,6.0,12.0,,,1.0,3.0,0.019417475728155338,0.030226700251889168,0.5,0.5454545454545454,1.0,,,,0.02912621359223301,0.3333333333333333,False,44.0,4.0,2.0,7.0,8.0,6.0,25.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,6.0,1.0,22.0,2.0,1.0,1.0,2.0,15.0,0.014184397163120567,0.12121212121212122,0.08333333333333333,0.007751937984496124,0.014084507042253521,0.0743801652892562,0.14285714285714285,0.045454545454545456,0.5301204819277109,0.5365853658536586,0.11363636363636363,0.25,0.007042253521126761,,,,,,,,,,
1628418,1610612743,Thomas Bryant,Thomas Bryant,1628418,DEN,29.0,,,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
