EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Avg3ptShotDistance,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,OffLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,Blocked3s,BlockedCorner3,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,BlockedArc3,SecondChanceCorner3FGM,Transition Take Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,DefensiveGoaltends,on,HeaveAttempts,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawnPct,3SecondViolations
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,6214.0,104,-1,197,200,44,42,29.0,397,3.0,7.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,11.0,5.0,15.0,202,1.0,3.0,1.0,3.0,3.0,1.0,1.0,8.0,2.0,2.0,1.0,9.0,1.0,10.0,1.0,5.0,3.0,1.0,21.0,5.0,5.0,10.0,4.0,2.0,16.0,10.0,26.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,6.0,15.0,3.0,2.0,11.0,4.0,8.0,4.0,7.0,6.0,1.0,7.0,3.0,1.0,44,1.0,0.8,1.0,0.45454545454545453,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.5,0.375,0.125,0.09090909090909091,0.14285714285714285,8.296943231441048,0.25,0.4,0.08695652173913043,0.09433962264150944,0.18518518518518517,0.10416666666666667,0.14,0.09900990099009901,0.09523809523809523,0.14285714285714285,0.125,0.0625,0.14285714285714285,0.058823529411764705,0.15384615384615385,0.26666666666666666,0.2,0.42857142857142855,0.6363636363636364,0.42857142857142855,0.5,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6363636363636364,0.5939818181818182,0.5926,0.5224000000000001,0.26666666666666666,0.26666666666666666,0.2,0.06666666666666667,4.163636363636364,0.2233502538071066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,7227.0,120,6,229,230,59,43,39.0,459,14.0,18.0,3.0,5.0,5.0,,2.0,2.0,5.0,16.0,25.0,2.0,37.0,240,3.0,6.0,,6.0,7.0,2.0,14.0,6.0,26.0,6.0,3.0,3.0,2.0,5.0,1.0,2.0,1.0,,12.0,7.0,3.0,12.0,12.0,,24.0,10.0,34.0,,6.0,4.0,2.0,3.0,1.0,6.0,1.0,9.0,3.0,1.0,8.0,13.0,1.0,,7.0,1.0,2.0,,1.0,1.0,,1.0,,12.0,58,,0.1875,0.23076923076923078,0.64,0.5,0.5303030303030303,0.5,0.5441176470588235,0.5,0.7,0.12,0.1111111111111111,15.636363636363637,0.3333333333333333,,0.21428571428571427,0.05,0.19047619047619047,0.1206896551724138,0.20168067226890757,0.0847457627118644,0.08695652173913043,0.04,0.0975609756097561,0.17647058823529413,0.19047619047619047,0.11538461538461539,0.17073170731707318,0.22727272727272727,,,0.5454545454545454,0.7777777777777778,0.875,0.21428571428571427,0.06060606060606061,,,,0.15151515151515152,0.4,0.4,,0.8333333333333334,0.6,0.5555555555555556,0.7878787878787878,0.5923939393939394,0.5366666666666666,0.6072777777777778,,,0.16216216216216217,0.3783783783783784,5.600000000000001,0.2576419213973799,5.0,1.0,4.0,2.0,4.0,1.0,8.0,6.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.125,0.125,0.8571428571428571,0.6666666666666666,0.24242424242424243,0.5,0.5555555555555556,0.12121212121212122,0.25,0.25,1.0,0.12121212121212122,1.0,0.2222222222222222,25.362499999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,6876.0,115,29,216,217,55,32,36.0,433,7.0,10.0,1.0,1.0,3.0,14.0,29.0,,7.0,21.0,46.0,17.0,74.0,231,2.0,2.0,1.0,11.0,9.0,2.0,19.0,6.0,36.0,,2.0,14.0,11.0,25.0,4.0,12.0,1.0,1.0,61.0,2.0,2.0,4.0,7.0,,11.0,4.0,15.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,,5.0,1.0,1.0,2.0,5.0,1.0,1.0,14.0,,19.0,9.0,,,,,,19.0,54,,0.14285714285714285,0.14285714285714285,0.45652173913043476,1.0,0.40714285714285714,0.8333333333333334,0.4625,0.7857142857142857,0.5,0.043478260869565216,,32.17054263565891,0.6,,0.1346153846153846,0.0392156862745098,0.06557377049180328,0.037037037037037035,0.09734513274336283,0.0380952380952381,,0.043478260869565216,0.05263157894736842,,0.3333333333333333,0.043478260869565216,0.07692307692307693,0.045454545454545456,0.04878048780487805,,0.14285714285714285,0.7,0.7,0.14285714285714285,0.4142857142857143,0.4827586206896552,0.5185185185185185,0.14285714285714285,0.1,,,,0.16666666666666666,1.0,0.16666666666666666,0.4857142857142857,0.5013914285714286,0.46555,0.5262361111111111,0.11538461538461539,0.16666666666666666,0.14864864864864866,0.25675675675675674,9.008695652173914,0.25462962962962965,2.0,,1.0,,23.0,5.0,24.0,4.0,9.0,9.0,23.0,7.0,,1.0,1.0,,,,2.0,0.6,0.20833333333333334,0.20833333333333334,0.4444444444444444,0.4722222222222222,0.34285714285714286,0.06896551724137931,0.07142857142857142,0.014285714285714285,,,,0.32857142857142857,0.6666666666666666,,25.587500000000002,5.0,2.0,4.0,3.0,9.0,2.0,4.0,3.0,6.0,5.0,1.0,0.5,0.3333333333333333,0.08333333333333333,0.21739130434782608,0.21739130434782608,0.6,1.0,0.6666666666666666,0.5,1.0,0.5,0.3333333333333333,0.21739130434782608,,,,,,,,,,,,,,,True,,,,,,,,,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,7210.0,120,-14,227,226,27,26,27.0,453,15.0,22.0,1.0,1.0,3.0,6.0,14.0,3.0,5.0,24.0,41.0,11.0,74.0,256,3.0,4.0,,6.0,5.0,1.0,7.0,18.0,30.0,,2.0,5.0,6.0,11.0,2.0,4.0,,1.0,28.0,1.0,,7.0,4.0,,11.0,1.0,12.0,,3.0,2.0,1.0,5.0,2.0,3.0,1.0,8.0,,1.0,1.0,7.0,1.0,1.0,9.0,,16.0,9.0,1.0,,1.0,1.0,,7.0,26,1.0,0.375,0.375,0.5853658536585366,0.75,0.5526315789473685,0.6,0.578125,0.6,0.3888888888888889,0.04878048780487805,0.045454545454545456,27.906976744186046,0.625,,0.06896551724137931,,0.1206896551724138,0.015384615384615385,0.09482758620689655,0.008403361344537815,,,0.023255813953488372,,,0.16666666666666666,0.1282051282051282,0.10526315789473684,,,0.38596491228070173,0.6818181818181818,0.7142857142857143,0.4666666666666667,0.24561403508771928,0.42857142857142855,0.46153846153846156,,0.08771929824561403,0.6,0.6,0.6666666666666666,0.2,1.0,0.375,0.6666666666666666,0.5536622807017545,0.4339,0.5397812500000001,0.140625,0.1875,0.08108108108108109,0.0945945945945946,5.52439024390244,0.11894273127753303,2.0,3.0,5.0,1.0,11.0,5.0,16.0,3.0,3.0,15.0,11.0,4.0,,,3.0,1.0,,,,1.0,0.3125,0.3125,0.6,0.375,0.2807017543859649,0.07142857142857142,,0.08771929824561403,0.6,0.6,1.0,0.19298245614035087,0.6666666666666666,0.125,25.0625,2.0,,1.0,,2.0,,1.0,,,2.0,2.0,,,,0.18181818181818182,0.18181818181818182,1.0,1.0,0.2,,,0.25,,0.18181818181818182,,,,,,,,,,,,,,,True,,,,,,,,,,
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,10485.0,175,-3,332,335,76,56,52.0,667,13.0,18.0,2.0,3.0,4.0,2.0,5.0,2.0,4.0,17.0,27.0,4.0,77.0,354,3.0,5.0,2.0,14.0,7.0,1.0,14.0,30.0,4.0,2.0,1.0,3.0,4.0,7.0,3.0,2.0,1.0,,18.0,3.0,7.0,21.0,7.0,1.0,29.0,10.0,39.0,1.0,8.0,7.0,1.0,2.0,2.0,6.0,1.0,8.0,2.0,,6.0,12.0,,,3.0,,5.0,3.0,2.0,1.0,1.0,3.0,1.0,14.0,75,1.0,0.8823529411764706,0.9375,0.6296296296296297,0.6,0.5214285714285715,0.5454545454545454,0.5347222222222222,0.5833333333333334,0.4375,0.037037037037037035,0.05555555555555555,20.460358056265985,0.25,0.2,0.08860759493670886,0.07954545454545454,0.23076923076923078,0.03409090909090909,0.16470588235294117,0.056818181818181816,0.09375,0.08333333333333333,0.016666666666666666,0.07142857142857142,0.06666666666666667,0.09090909090909091,0.22033898305084745,0.25,0.027777777777777776,0.3333333333333333,0.2571428571428571,0.7222222222222222,0.7647058823529411,0.9230769230769231,0.07142857142857142,0.4,0.4,0.5,0.05714285714285714,0.5,0.5,1.0,0.2727272727272727,0.6666666666666666,0.26666666666666666,0.8714285714285714,0.5783442857142859,0.4904928571428572,0.58323,0.041666666666666664,0.10344827586206896,0.18181818181818182,0.18181818181818182,5.074074074074074,0.2289156626506024,3.0,8.0,22.0,4.0,21.0,13.0,43.0,5.0,8.0,36.0,21.0,1.0,1.0,1.0,,1.0,2.0,,,0.9230769230769231,0.3023255813953488,0.3023255813953488,0.7142857142857143,0.43333333333333335,0.6142857142857143,,0.125,0.3142857142857143,0.36363636363636365,0.36363636363636365,1.0,0.3,0.75,0.26666666666666666,24.404651162790696,5.0,2.0,4.0,,4.0,2.0,6.0,1.0,3.0,5.0,1.0,0.3333333333333333,0.125,0.05,0.23809523809523808,0.23809523809523808,0.8,0.5,0.36363636363636365,0.5,1.0,0.26666666666666666,,0.23809523809523808,2.0,1.0,1.0,1.0,0.18181818181818182,0.25,,,,,,,,,True,,,,,,,,,,
1629656,1610612752,Quentin Grimes,Quentin Grimes,1629656,NYK,3604.0,60,-2,114,117,23,16,17.0,231,3.0,4.0,,,,,,,,3.0,4.0,3.0,21.0,122,,,,,,,6.0,4.0,2.0,,,1.0,2.0,3.0,1.0,1.0,,,8.0,,,7.0,1.0,,8.0,,8.0,,3.0,2.0,1.0,,,2.0,1.0,2.0,,2.0,2.0,5.0,,,3.0,,4.0,3.0,1.0,1.0,,2.0,,6.0,23,,0.6666666666666666,0.6666666666666666,0.75,,0.5625,,0.6176470588235294,,0.6,,,14.17910447761194,,,0.038461538461538464,,0.18421052631578946,,0.125,,,,,,,0.1111111111111111,0.16666666666666666,0.21428571428571427,,,0.25,0.75,0.75,0.6666666666666666,,,,,,,,,,,,1.0,0.5828312500000001,0.50715,0.5570999999999999,0.17647058823529413,0.6,,0.2857142857142857,2.35,0.20175438596491227,,2.0,7.0,2.0,5.0,4.0,12.0,,5.0,12.0,5.0,1.0,,,,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,,0.6,0.75,,,0.4375,0.2857142857142857,0.2857142857142857,1.0,0.3125,,0.4,24.458333333333332,2.0,,1.0,1.0,3.0,,2.0,2.0,,2.0,2.0,,0.4,,0.4,0.4,1.0,,0.5,,,0.6,0.3333333333333333,0.4,1.0,1.0,1.0,,0.5,0.5,1.0,,,,,,,,True,,,,,,,,,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,5145.0,86,-4,162,164,32,28,30.0,326,,2.0,,1.0,1.0,5.0,12.0,,4.0,5.0,18.0,11.0,33.0,162,1.0,2.0,2.0,10.0,5.0,2.0,5.0,4.0,6.0,,,2.0,2.0,4.0,2.0,2.0,,,10.0,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,5.0,1.0,2.0,2.0,7.0,,,12.0,1.0,14.0,6.0,,,,,,5.0,32,,0.4,0.4,0.2777777777777778,0.5,0.3235294117647059,1.0,0.4024390243902439,1.0,0.2777777777777778,,,23.83419689119171,0.8,0.3333333333333333,0.027777777777777776,0.02,0.021739130434782608,,0.024390243902439025,0.011235955056179775,,0.05263157894736842,,,,0.07692307692307693,0.03225806451612903,,0.04,,0.058823529411764705,,,,0.35294117647058826,0.4166666666666667,0.4166666666666667,0.4,0.11764705882352941,,,,0.25,,0.125,0.5294117647058824,0.47298333333333326,0.52845,0.455075,0.15,0.25,0.30303030303030304,0.15151515151515152,11.138888888888891,0.19753086419753085,,1.0,4.0,2.0,12.0,4.0,16.0,,3.0,9.0,12.0,,,,2.0,,1.0,2.0,1.0,0.75,0.25,0.25,,0.1875,0.47058823529411764,,,0.11764705882352941,0.25,0.25,1.0,0.35294117647058826,,0.25,26.912499999999998,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,,1.0,0.3333333333333333,,0.25,0.25,0.6666666666666666,,0.25,1.0,1.0,0.125,1.0,0.25,1.0,,,,0.25,,,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,1022.0,17,-11,32,35,16,13,6.0,67,,,,,,,,,1.0,,1.0,,3.0,33,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,1.0,,,16,,,,,,0.5,,0.5,,,,,7.894736842105263,,1.0,,,0.16666666666666666,,0.07692307692307693,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.4497333333333333,,0.4914,,,,,18.6,0.5,,,,,2.0,1.0,2.0,,1.0,3.0,2.0,,,,,,,,,1.0,0.5,0.5,,,0.6666666666666666,,,,,,,0.6666666666666666,,,26.049999999999997,1.0,,,,1.0,,,,,1.0,,,,,0.5,0.5,1.0,,,,,1.0,,0.5,,,,,,,,,,,,,1.0,,True,,,,,,,,,,
1629610,1610612752,DaQuan Jeffries,DaQuan Jeffries,1629610,NYK,275.0,5,-6,11,11,11,7,1.0,22,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201565,1610612752,Derrick Rose,Derrick Rose,201565,NYK,150.0,2,-7,7,7,7,5,,14,,1.0,,,1.0,,,,2.0,,3.0,,,9,,,,,3.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,57.14285714285714,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,0.5,,,,,,0.25,0.5,0.48105,,0.48105,,,,,10.766666666666666,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,0.25,,,0.25,,,,,,0.25,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
