EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFG2M,HeaveAttempts,Fg3aBlocked,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyFg2Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,LongMidRangeAssists,OffLongMidRangeReboundPct,StepOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,on,Transition Take Fouls
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,4543.0,76,-9.0,144,139,45.0,68.0,17.0,283,2.0,3.0,1.0,2.0,2.0,6.0,1.0,3.0,4.0,10.0,1.0,3.0,5.0,6.0,16.0,5.0,29.0,161,1.0,4.0,3.0,6.0,6.0,18.0,10.0,4.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,14.0,1.0,5.0,5.0,1.0,11.0,1.0,12.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,11.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,45.0,1.0,1.0,1.0,1.0,1.0,0.375,0.25,0.375,0.6,0.5714285714285714,0.375,0.6041666666666666,0.5,0.7619047619047619,0.2,0.5,17.391304347826086,0.5,0.25,0.11627906976744186,0.037037037037037035,0.1724137931034483,0.1388888888888889,0.015384615384615385,0.08333333333333333,0.058823529411764705,0.18181818181818182,0.22727272727272727,1.0,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.09523809523809523,0.5,1.0,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.47619047619047616,0.4,0.4,1.0,0.75,0.3333333333333333,0.25,0.9047619047619048,0.4,0.5349119047619048,0.527175,0.08695652173913043,0.16666666666666666,0.058823529411764705,0.20689655172413793,4.64,25.643749999999997,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,8578.0,143,-12.0,270,266,73.0,73.0,30.0,536,5.0,7.0,4.0,10.0,4.0,12.0,,5.0,7.0,21.0,6.0,10.0,19.0,11.0,33.0,6.0,59.0,302,2.0,11.0,,6.0,10.0,30.0,21.0,7.0,,5.0,4.0,9.0,3.0,1.0,3.0,22.0,,8.0,6.0,,14.0,3.0,17.0,2.0,2.0,2.0,,4.0,,,7.0,10.0,,,11.0,10.0,5.0,,,,,,,6.0,73.0,,,0.5,0.5555555555555556,0.9090909090909091,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.5263157894736842,0.5096153846153846,0.2,0.5175438596491229,0.2,0.6346153846153846,,,20.333333333333332,0.5,,0.0821917808219178,,0.13793103448275862,0.10687022900763359,0.025423728813559324,,0.09375,0.06451612903225806,0.08571428571428572,,0.1346153846153846,0.7142857142857143,0.7142857142857143,0.6,0.19230769230769232,0.4,0.4,0.25,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.40384615384615385,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.3333333333333333,,0.4,0.7692307692307693,0.3333333333333333,0.5381451923076923,0.54633,0.08771929824561403,0.20833333333333334,,0.1016949152542373,7.305263157894737,24.754545454545458,0.27037037037037037,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,4.0,10.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.875,0.875,0.046875,0.021739130434782608,0.1111111111111111,0.1,0.21739130434782608,0.03333333333333333,0.038461538461538464,0.5,0.5,1.0,0.25,1.0,0.5,0.5,1.0,0.06666666666666667,0.3333333333333333,0.44055,0.11864406779661017,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,12394.0,207,-9.0,391,382,86.0,106.0,46.0,773,12.0,21.0,11.0,20.0,,,,,13.0,45.0,16.0,32.0,59.0,13.0,45.0,13.0,116.0,426,3.0,16.0,,21.0,14.0,24.0,44.0,13.0,5.0,24.0,12.0,36.0,5.0,7.0,19.0,84.0,1.0,11.0,11.0,,22.0,3.0,25.0,15.0,12.0,4.0,,19.0,5.0,7.0,8.0,14.0,1.0,2.0,14.0,18.0,10.0,,,3.0,3.0,3.0,2.0,21.0,86.0,,,0.21875,0.21875,0.6153846153846154,0.28888888888888886,0.1875,0.29545454545454547,0.5423728813559322,0.4951923076923077,0.42,0.5178571428571429,0.42,0.4326923076923077,0.0847457627118644,,29.977116704805493,0.7894736842105263,,0.10091743119266056,0.011627906976744186,0.12790697674418605,0.11282051282051282,0.017341040462427744,,0.044444444444444446,0.1276595744680851,0.12280701754385964,0.6666666666666666,0.20192307692307693,0.5714285714285714,0.75,0.16666666666666666,0.19230769230769232,0.55,0.55,0.2727272727272727,,,,,0.4326923076923077,0.28888888888888886,0.30952380952380953,0.6153846153846154,,,0.64,0.6346153846153846,0.29545454545454547,0.514354854368932,0.4626229166666666,0.08928571428571429,0.14925373134328357,,0.1810344827586207,9.591525423728813,26.439999999999998,0.21994884910485935,1.0,1.0,2.0,9.0,18.0,,4.0,3.0,1.0,2.0,,4.0,3.0,9.0,50.0,15.0,,5.0,2.0,2.0,10.0,8.0,2.0,2.0,,,,0.5,0.16666666666666666,0.21428571428571427,0.022988505747126436,0.03278688524590164,,0.17647058823529413,0.13793103448275862,0.0425531914893617,0.17307692307692307,0.5,0.5,0.2222222222222222,0.16666666666666666,1.0,0.6666666666666666,,,0.08,0.1875,0.5399875000000001,0.02586206896551724,1.0,1.0,6.0,1.0,3.0,3.0,1.0,2.0,0.6666666666666666,0.06666666666666667,0.23809523809523808,0.06666666666666667,0.03333333333333333,1.0,0.5,,,,,,,,,,,,,True,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,10625.0,177,-13.0,333,330,75.0,75.0,41.0,663,19.0,24.0,3.0,8.0,,,,,,,,22.0,32.0,,,3.0,47.0,374,,,2.0,14.0,36.0,,,,4.0,5.0,6.0,11.0,6.0,,2.0,28.0,7.0,9.0,11.0,1.0,21.0,13.0,34.0,2.0,,,,2.0,,,5.0,9.0,,2.0,7.0,6.0,3.0,,,5.0,5.0,5.0,3.0,14.0,75.0,,,0.8181818181818182,0.9,,,,,0.6875,0.6875,1.0,0.6714285714285714,0.875,,0.125,0.125,9.893048128342246,1.0,0.1,0.12643678160919541,0.09210526315789473,0.11688311688311688,0.12195121951219512,0.087248322147651,0.02631578947368421,0.02702702702702703,0.1891891891891892,0.1,0.6,0.75,0.7916666666666666,0.9047619047619048,0.7894736842105263,0.25,0.375,0.42857142857142855,1.0,,,,,,,,,,,,0.75,,0.6271749999999999,0.63505,0.08571428571428572,0.08571428571428572,,0.2978723404255319,3.1062499999999997,,0.22522522522522523,5.0,8.0,5.0,,,,,,5.0,8.0,,,10.0,6.0,8.0,,4.0,1.0,6.0,,4.0,2.0,2.0,,,,,0.625,0.625,0.625,0.0821917808219178,0.1,0.043478260869565216,0.23076923076923078,0.14814814814814814,,,,,,1.0,0.625,,,,0.8333333333333334,,0.57948,0.2127659574468085,5.0,,6.0,,,2.0,2.0,,1.0,,0.125,,0.16,0.4,1.0,2.0,0.15384615384615385,,,,,,,,,,,True,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,9723.0,162,-4.0,309,301,58.0,62.0,37.0,610,8.0,13.0,6.0,13.0,3.0,8.0,1.0,2.0,9.0,19.0,2.0,21.0,37.0,12.0,27.0,18.0,96.0,338,3.0,4.0,10.0,27.0,18.0,27.0,19.0,9.0,2.0,15.0,6.0,21.0,4.0,2.0,10.0,48.0,,4.0,2.0,1.0,7.0,,7.0,7.0,6.0,7.0,1.0,14.0,1.0,1.0,7.0,13.0,,,20.0,21.0,9.0,,2.0,1.0,1.0,1.0,,27.0,58.0,2.0,2.0,0.42857142857142855,0.42857142857142855,0.75,0.4444444444444444,0.75,0.4444444444444444,0.5675675675675675,0.609375,0.85,0.6506849315068494,0.8666666666666667,0.421875,0.05405405405405406,0.07692307692307693,25.217391304347824,0.5,0.1,0.024390243902439025,,0.05970149253731343,0.040268456375838924,,,0.02857142857142857,,0.09090909090909091,,0.203125,0.6153846153846154,0.6666666666666666,0.625,0.203125,0.46153846153846156,0.5,0.5,0.125,0.375,0.375,1.0,0.296875,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.2,0.5,0.2,0.625,0.47368421052631576,0.53469609375,0.499465,0.1267605633802817,0.20454545454545456,,0.28125,8.805405405405404,25.333333333333332,0.18770226537216828,,,3.0,7.0,11.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,5.0,6.0,24.0,9.0,,4.0,,,8.0,6.0,2.0,3.0,1.0,2.0,0.3333333333333333,0.5,0.5,0.5,,,,0.0625,,,0.171875,0.6363636363636364,0.6363636363636364,0.14285714285714285,,,0.6,0.3333333333333333,1.0,0.3,1.0,0.4661,0.052083333333333336,3.0,,4.0,,,1.0,,2.0,0.6666666666666666,,0.07692307692307693,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,True,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,3471.0,58,8.0,109,104,15.0,33.0,15.0,213,5.0,8.0,1.0,1.0,2.0,9.0,1.0,2.0,,1.0,,6.0,9.0,2.0,10.0,4.0,22.0,100,1.0,2.0,,3.0,10.0,6.0,1.0,,1.0,3.0,1.0,4.0,,1.0,1.0,9.0,2.0,2.0,1.0,,3.0,3.0,6.0,2.0,,1.0,1.0,3.0,1.0,,3.0,6.0,,1.0,6.0,4.0,2.0,,,2.0,1.0,2.0,,3.0,15.0,,,0.8333333333333334,0.8333333333333334,1.0,0.2,0.5,0.2,0.6666666666666666,0.47368421052631576,0.75,0.5238095238095238,0.75,0.5263157894736842,0.1111111111111111,,19.2,0.6666666666666666,,0.03125,0.06896551724137931,0.07692307692307693,0.05172413793103448,0.05660377358490566,0.09090909090909091,,0.06666666666666667,0.10526315789473684,,0.42105263157894735,0.625,0.7142857142857143,0.8,0.05263157894736842,1.0,1.0,1.0,0.47368421052631576,0.2222222222222222,0.2222222222222222,1.0,0.05263157894736842,,,,1.0,0.5,,0.9473684210526315,,0.6344684210526316,0.54495,0.09523809523809523,0.18181818181818182,,0.13636363636363635,1.7444444444444445,23.7,0.13761467889908258,,,,,,,,,,,1.0,1.0,5.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,,1.0,,1.5,1.25,0.041666666666666664,0.07142857142857142,,,,0.1,,,,,,,,,,,,0.4818,0.22727272727272727,,2.0,,,,2.0,,,,,0.125,,0.07142857142857142,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,True,
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,9975.0,166,1.0,314,307,58.0,67.0,38.0,621,15.0,20.0,4.0,20.0,,1.0,,,,,,19.0,40.0,,1.0,2.0,40.0,335,,,,10.0,28.0,,,,3.0,6.0,2.0,8.0,1.0,1.0,5.0,18.0,6.0,14.0,11.0,5.0,30.0,12.0,42.0,8.0,6.0,3.0,2.0,11.0,,,9.0,10.0,,1.0,6.0,4.0,2.0,,,4.0,3.0,4.0,2.0,10.0,58.0,1.0,,0.7368421052631579,0.875,,,,,0.475,0.4634146341463415,0.5,0.46511627906976744,0.5,0.024390243902439025,0.075,0.1,15.340909090909092,0.7272727272727273,0.45454545454545453,0.12643678160919541,0.08333333333333333,0.19444444444444445,0.15723270440251572,0.08633093525179857,0.07894736842105263,0.1891891891891892,0.09090909090909091,0.20833333333333334,0.5,0.4878048780487805,0.75,0.7894736842105263,0.7333333333333333,0.4878048780487805,0.2,0.2222222222222222,0.75,0.024390243902439025,,,,,,,,,,,0.5121951219512195,,0.5418804878048781,0.56391,0.046511627906976744,0.047619047619047616,,0.25,4.8725000000000005,22.7,0.18471337579617833,5.0,8.0,6.0,,,,,,6.0,9.0,,,14.0,10.0,10.0,,6.0,1.0,6.0,1.0,2.0,1.0,1.0,,,1.0,,0.6666666666666666,0.6666666666666666,0.7,0.08955223880597014,0.08,0.11764705882352941,0.058823529411764705,0.16666666666666666,0.05263157894736842,,,,,0.8888888888888888,0.625,,,,0.6,,0.55816,0.35,4.0,2.0,5.0,,,2.0,,,0.5,,0.05,,0.08333333333333333,0.4,0.6666666666666666,,0.1,,,,,,1.0,,,,1.0,True,
201980,1610612739,Danny Green,Danny Green,201980,CLE,1720.0,29,1.0,52,51,11.0,32.0,4.0,103,,1.0,,,1.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,4.0,,3.0,58,1.0,1.0,,3.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,,1.0,2.0,2.0,4.0,,,1.0,,1.0,,,1.0,5.0,,1.0,,,,,,1.0,,1.0,1.0,3.0,11.0,2.0,,,,1.0,0.25,1.0,0.25,,0.3,1.5,0.3,1.5,0.8,1.0,,10.714285714285714,,1.0,,0.14285714285714285,0.07692307692307693,0.03225806451612903,0.1,,,,0.125,1.0,0.2,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,1.0,1.0,,1.0,,0.58524,0.5868,,,,1.0,1.6,23.825000000000003,0.21153846153846154,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,0.07692307692307693,0.1111111111111111,,,,,,,,,1.0,,,,,,,0.5751,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,1.0,,,,,1.0,,,,,True,
1630205,1610612739,Lamar Stevens,Lamar Stevens,1630205,CLE,308.0,5,1.0,11,10,,,,21,,,,,1.0,1.0,,,,,,,,1.0,1.0,,3.0,11,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.5,,1.5,,1.0,,,9.090909090909092,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,0.5676,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201937,1610612739,Ricky Rubio,Ricky Rubio,201937,CLE,448.0,7,-1.0,14,12,3.0,7.0,2.0,26,,,,,,,,,,,,,,,,,,14,,,,,,,,,,2.0,1.0,3.0,1.0,,1.0,7.0,,,2.0,,2.0,1.0,3.0,2.0,2.0,2.0,,4.0,1.0,2.0,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,25.0,0.5,,0.2857142857142857,,,0.25,0.2,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21428571428571427,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,True,
