EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallSteals,Travels,AtRimPctBlocked,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,ShortMidRangeAssists,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceCorner3Frequency,PtsUnassisted3s,Transition Take Fouls Drawn,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,OffLongMidRangeReboundPct,LongMidRangeFGM,HeaveAttempts,Blocked3s,BlockedArc3,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,on,3SecondViolations,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,OffensiveGoaltends
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,1959.0,33.0,-11,62,64.0,24.0,26.0,3.0,126,4.0,5.0,,,3.0,3.0,1.0,3.0,,1.0,1.0,1.0,,,,5.0,8.0,2.0,2.0,7.0,23.0,84.0,,,,2.0,2.0,3.0,3.0,,,7.0,13.0,8.0,2.0,6.0,,1.0,1.0,1.0,,4.0,1.0,5.0,,1.0,3.0,11.0,1.0,,4.0,1.0,1.0,6.0,1.0,7.0,,,,2.0,,,2.0,,2.0,4.0,,2.0,2.0,3.0,1.0,,,6.0,,7.0,1.0,2.0,2.0,,,,,,13.0,24.0,,2.0,0.8,0.8,1.0,1.0,,1.0,0.625,,1.0,0.8,,1.0,0.8846153846153846,1.0,1.0833333333333333,0.2,,0.125,0.3333333333333333,,,26.153846153846153,0.5,0.5,0.09090909090909091,,0.36363636363636365,0.07692307692307693,0.22727272727272727,0.038461538461538464,,,0.2,,,0.3333333333333333,0.25,0.6666666666666666,,,0.5,0.8,0.8,0.75,0.3,0.3333333333333333,0.5,1.0,,0.1,0.1,1.0,1.0,1.0,,,,,1.0,1.0,,,0.7,1.0,0.504425,,0.6066333333333334,0.18181818181818182,0.2222222222222222,0.08695652173913043,0.5652173913043478,3.6125,25.95,0.3870967741935484,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,False,1.0,,,,,,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,2374.0,40.0,-27,80,80.0,23.0,40.0,6.0,160,,1.0,,,,1.0,1.0,2.0,1.0,3.0,1.0,4.0,,,1.0,1.0,4.0,2.0,7.0,1.0,9.0,100.0,,,,,,,1.0,,2.0,1.0,1.0,2.0,,6.0,,4.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,5.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,2.0,,,,1.0,,2.0,,1.0,,1.0,,1.0,1.0,,1.0,23.0,,,1.0,1.0,1.0,0.2857142857142857,,0.2857142857142857,0.25,,,0.36363636363636365,,,0.375,,0.125,0.6363636363636364,,0.25,,,,14.942528735632184,,,0.05263157894736842,,,,0.03225806451612903,,,,,,0.25,,,,,,0.09090909090909091,,,,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.25,0.25,1.0,,,,,0.3333333333333333,,0.3333333333333333,,0.7272727272727273,0.25,0.5160227272727272,,0.5144166666666666,0.08333333333333333,0.2,,0.1111111111111111,9.3,24.25714285714286,0.2875,1.0,,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,False,,,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,847.0,14.0,-11,29,30.0,5.0,12.0,1.0,59,,,,,,,,2.0,,2.0,,,,,,,2.0,,2.0,,,29.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,0.5,,0.5,0.5,,,13.333333333333334,,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,,,0.3333333333333333,,,0.16666666666666666,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,0.5,,0.5095125,,0.4244,,,,,7.6,23.2,0.1724137931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,2734.0,46.0,-7,86,83.0,35.0,29.0,7.0,169,9.0,11.0,,,3.0,4.0,,6.0,4.0,2.0,,7.0,,,2.0,12.0,21.0,,9.0,12.0,36.0,109.0,,,1.0,,,6.0,9.0,,2.0,4.0,16.0,10.0,14.0,,,7.0,,1.0,,1.0,4.0,5.0,2.0,2.0,,14.0,2.0,,2.0,1.0,,3.0,2.0,5.0,1.0,2.0,,,,,,,,,,,2.0,4.0,,,,8.0,,13.0,1.0,5.0,1.0,1.0,1.0,,1.0,,16.0,35.0,,1.0,0.4166666666666667,0.4166666666666667,,,,,0.5714285714285714,,0.6666666666666666,0.4,,0.5454545454545454,0.5142857142857142,,0.6153846153846154,0.3,,0.047619047619047616,0.16666666666666666,,,37.23404255319149,,,0.041666666666666664,,0.13333333333333333,0.1,0.07692307692307693,0.05128205128205128,,0.16666666666666666,,0.1111111111111111,,,0.09090909090909091,0.25,0.0625,,0.36666666666666664,0.8181818181818182,0.8181818181818182,0.5555555555555556,0.2,,,,0.13333333333333333,0.06666666666666667,0.23333333333333334,,,,,,,,0.36363636363636365,0.75,0.18181818181818182,,0.6666666666666666,,0.5028666666666666,0.549,0.4725363636363636,0.14705882352941177,0.2,,0.4444444444444444,6.9714285714285715,25.333333333333332,0.4069767441860465,,,,2.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,3.0,,,,,0.75,0.75,False,,,,,,,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,2486.0,41.0,-24,83,82.0,27.0,37.0,7.0,165,3.0,4.0,,,,,3.0,4.0,,2.0,,,,,,6.0,8.0,,2.0,,12.0,107.0,,,,,,1.0,2.0,,1.0,,2.0,4.0,8.0,,,,,1.0,,5.0,2.0,7.0,1.0,1.0,5.0,16.0,,,3.0,3.0,,6.0,,6.0,,4.0,1.0,1.0,,,1.0,,1.0,2.0,,,1.0,2.0,,,,,,,,,,1.0,,,1.0,1.0,2.0,27.0,,,0.3333333333333333,0.3333333333333333,,,,,0.75,,0.5,0.6,,0.3333333333333333,0.6,,0.3333333333333333,0.2,,0.125,,,,13.186813186813186,0.5,,0.16666666666666666,,0.2727272727272727,,0.20689655172413793,,,,,,0.4,0.16666666666666666,0.3,,,1.0,0.4,0.75,1.0,0.3333333333333333,0.4,0.75,0.75,0.3333333333333333,,0.2,,,,,,,,,,,,,0.6,,0.59175,,0.4841166666666667,,,,0.16666666666666666,5.15,24.05,0.3253012048192771,,,1.0,3.0,,0.25,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,False,,1.0,,,,,,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,1430.0,24.0,5,44,46.0,18.0,17.0,3.0,90,1.0,1.0,,,,,,,,2.0,1.0,3.0,,,1.0,1.0,1.0,2.0,5.0,,8.0,56.0,,,,,,,,,2.0,,,2.0,,6.0,,3.0,1.0,,,2.0,,2.0,,,1.0,4.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,2.0,,1.0,,2.0,,,,,,,,,,,,18.0,,,1.0,1.0,1.0,0.4,,0.4,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.8333333333333334,,,,,,12.765957446808512,,,0.125,,0.125,,0.125,,,,,,,0.5,0.125,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.5,,1.0,0.3333333333333333,0.548075,,0.531075,,,,,3.5,24.32,0.4090909090909091,1.0,,1.0,,,,,0.5,0.5,1.0,0.5,,,1.0,,2.0,,,,,,,,,,,,,,,False,,,,,,,,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,2422.0,40.0,-24,80,79.0,37.0,24.0,6.0,159,1.0,2.0,,,,1.0,1.0,6.0,,1.0,2.0,8.0,,1.0,2.0,2.0,8.0,3.0,9.0,1.0,14.0,103.0,,1.0,1.0,,3.0,,3.0,2.0,3.0,1.0,7.0,4.0,,6.0,,8.0,2.0,,,2.0,1.0,3.0,1.0,,1.0,7.0,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,,1.0,2.0,2.0,,,,2.0,,2.0,,1.0,,,,,,,7.0,37.0,,,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,,,0.38235294117647056,0.75,0.5,0.3888888888888889,0.75,0.5,0.5294117647058824,,,,,,23.25581395348837,0.5,,,0.05263157894736842,,,,0.025,,,,,,,,,,,0.11764705882352941,0.5,0.5,1.0,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,,0.058823529411764705,0.47058823529411764,0.25,0.25,0.5,,,,,0.16666666666666666,,0.3333333333333333,0.5,0.6470588235294118,0.25,0.49182058823529406,0.5394,0.49654166666666666,0.05555555555555555,0.1111111111111111,0.21428571428571427,0.5,6.1875,25.444444444444443,0.4625,1.0,1.0,1.0,,,,0.07692307692307693,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,0.5,3.0,,,,,,,,,,,,,False,,,1.0,1.0,1.0,1.0,1.0,,
203085,1610612750,Austin Rivers,Austin Rivers,203085,MIN,1491.0,25.0,-17,49,50.0,12.0,31.0,4.0,99,,,,,,,,,,2.0,1.0,2.0,,,1.0,,,2.0,4.0,,6.0,59.0,,,1.0,,3.0,,,,1.0,,,,,6.0,,2.0,1.0,,,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,1.0,0.5,,0.5,,,,0.75,1.5,,0.75,1.5,,1.0,,,,,,9.25925925925926,,,0.14285714285714285,,0.08333333333333333,,0.11538461538461539,,,,,,0.5,0.16666666666666666,0.125,,,,,,,,,,,,,0.5,0.5,0.5,0.5,1.0,,,,,,,1.0,,1.0,0.5,0.555225,,0.54615,,,0.5,,,24.425,0.24489795918367346,1.0,,,,,,,0.5,0.5,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,False,,,1.0,1.0,1.0,1.0,1.0,1.0,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,2156.0,36.0,-11,71,68.0,24.0,36.0,6.0,139,6.0,8.0,3.0,4.0,2.0,3.0,1.0,2.0,,,,,,,,7.0,10.0,,,1.0,15.0,89.0,3.0,4.0,,,6.0,2.0,4.0,,,1.0,5.0,8.0,6.0,,6.0,,,,,3.0,,3.0,,,3.0,6.0,,5.0,4.0,4.0,4.0,12.0,5.0,17.0,1.0,,,,,,1.0,,,1.0,,,2.0,3.0,,,,1.0,,2.0,,,1.0,,,,,,5.0,24.0,1.0,1.0,0.5714285714285714,1.0,,,,,0.7,0.75,0.5,0.7,0.75,0.5,0.6818181818181818,0.75,0.5,,,,,,,15.384615384615383,,1.0,0.2222222222222222,0.2777777777777778,0.3076923076923077,,0.25806451612903225,0.15625,0.42857142857142855,,,0.2,,0.375,0.4,,0.3333333333333333,,0.8,0.75,0.75,0.5,0.2,0.5,0.5,1.0,,,,,,,1.0,0.75,,,0.75,0.6666666666666666,,,0.8,,0.56943,0.620975,0.53755,,,0.4,0.3333333333333333,2.13,,0.3380281690140845,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,1.0
1630233,1610612750,Nathan Knight,Nathan Knight,1630233,MIN,273.0,5.0,-5,8,9.0,,,1.0,17,1.0,2.0,,1.0,,,,,,,,2.0,,,,1.0,2.0,,2.0,,2.0,10.0,,1.0,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.25,,,0.25,,,0.5,,,,,,55.55555555555556,1.0,,,,,0.2,,0.16666666666666666,,,1.0,,,,,,,,0.5,0.5,0.5,,,,,,,,0.5,,,,1.0,,,,,,,,1.0,,0.46325,,,,,,,3.6,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
1631169,1610612750,Josh Minott,Josh Minott,1631169,MIN,379.0,6.0,-4,13,14.0,5.0,4.0,1.0,27,,,,,,,,,,1.0,,,,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.5247,,,,,,,,23.2,0.38461538461538464,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
1631111,1610612750,Wendell Moore Jr.,Wendell Moore Jr.,1631111,MIN,124.0,2.0,1,5,5.0,5.0,4.0,,10,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
