EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3FGA,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedLongMidRange,SecondChanceCorner3Frequency,Fg3aBlocked,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,FTOffRebounds,OffFTReboundPct
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,5797.0,97,30.0,214,218,93,93,29.0,432,5.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,15.0,1.0,6.0,4.0,10.0,2.0,3.0,1.0,3.0,8.0,10.0,8.0,25.0,3.0,43.0,235,2.0,3.0,2.0,3.0,3.0,13.0,3.0,4.0,2.0,9.0,2.0,14.0,10.0,6.0,24.0,4.0,10.0,4.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,12.0,5.0,1.0,13.0,11.0,6.0,30.0,6.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,12.0,1.0,2.0,9.0,1.0,2.0,5.0,1.0,3.0,1.0,14.0,93,3.0,0.625,0.8333333333333334,1.0,0.32,0.6666666666666666,0.2222222222222222,0.32,0.8,0.6666666666666666,0.75,0.5714285714285714,0.8333333333333334,0.46153846153846156,0.581081081081081,0.8125,0.5,0.7142857142857143,0.1,0.2,15.853658536585366,0.5,0.6,0.2391304347826087,0.02702702702702703,0.2708333333333333,0.09090909090909091,0.2553191489361702,0.06521739130434782,0.14285714285714285,0.05263157894736842,0.17647058823529413,0.15384615384615385,0.2727272727272727,0.2727272727272727,0.2857142857142857,0.23076923076923078,0.05555555555555555,0.14285714285714285,1.0,1.0,0.6,0.14285714285714285,0.6,0.75,0.6666666666666666,0.42857142857142855,0.26666666666666666,0.26666666666666666,1.0,0.2857142857142857,0.4,0.4,1.0,0.3333333333333333,1.0,0.5,0.6666666666666666,1.0,0.15384615384615385,1.0,0.46153846153846156,0.16666666666666666,0.23076923076923078,0.3333333333333333,0.8571428571428571,0.4,0.5299385714285715,0.417325,0.5197384615384615,0.08108108108108109,0.25,0.3023255813953488,0.32558139534883723,3.88,24.276,0.43457943925233644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,11497.0,192,-52.0,414,411,122,107,54.0,825,23.0,33.0,3.0,7.0,11.0,11.0,12.0,28.0,1.0,1.0,,,,4.0,,,,,41.0,73.0,1.0,5.0,9.0,94.0,493,5.0,13.0,,,1.0,11.0,14.0,18.0,,,5.0,33.0,46.0,36.0,3.0,4.0,4.0,,7.0,10.0,12.0,22.0,7.0,5.0,5.0,,56.0,9.0,11.0,14.0,21.0,1.0,36.0,20.0,56.0,1.0,10.0,6.0,11.0,2.0,8.0,19.0,6.0,6.0,23.0,3.0,4.0,19.0,,6.0,15.0,1.0,5.0,1.0,33.0,122,2.0,0.5609756097560976,0.5897435897435898,1.0,0.2,,,0.2,0.5616438356164384,0.38461538461538464,0.7777777777777778,0.5448717948717948,0.38461538461538464,0.7777777777777778,0.5595238095238095,0.39285714285714285,0.75,0.0641025641025641,0.0958904109589041,0.14285714285714285,21.458333333333336,0.5789473684210527,0.125,0.23076923076923078,0.10576923076923077,0.125,0.08181818181818182,0.1724137931034483,0.09345794392523364,0.05263157894736842,0.05813953488372093,0.16666666666666666,0.11538461538461539,0.30434782608695654,0.21052631578947367,0.13333333333333333,0.09090909090909091,0.034482758620689655,0.4230769230769231,0.696969696969697,0.7666666666666667,0.6956521739130435,0.358974358974359,0.42857142857142855,0.5,0.3333333333333333,0.01282051282051282,1.0,1.0,1.0,0.05128205128205128,,,,0.5384615384615384,0.42857142857142855,,,,0.6111111111111112,1.0,,,,,0.48717948717948717,,0.5220647435897436,0.48947777777777784,0.6005222222222223,0.06097560975609756,0.06493506493506493,0.11702127659574468,0.35106382978723405,6.598630136986301,25.240000000000002,0.2946859903381642,6.0,12.0,5.0,4.0,1.0,9.0,1.0,2.0,3.0,2.0,5.0,1.0,4.0,5.0,4.0,2.0,0.09090909090909091,0.16,0.1,0.8,0.15384615384615385,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,16176.0,270,-20.0,588,586,197,177,82.0,1174,10.0,17.0,1.0,3.0,2.0,5.0,31.0,64.0,2.0,7.0,2.0,3.0,19.0,56.0,3.0,6.0,7.0,20.0,49.0,102.0,21.0,63.0,31.0,192.0,681,7.0,14.0,3.0,8.0,3.0,26.0,11.0,30.0,9.0,23.0,17.0,66.0,8.0,90.0,39.0,8.0,56.0,19.0,7.0,27.0,27.0,54.0,20.0,17.0,8.0,2.0,135.0,9.0,3.0,12.0,11.0,3.0,26.0,12.0,38.0,5.0,15.0,6.0,19.0,8.0,9.0,28.0,14.0,8.0,23.0,,1.0,35.0,,,41.0,3.0,17.0,,66.0,197,5.0,0.08163265306122448,0.08888888888888889,0.6190476190476191,0.3333333333333333,0.375,0.391304347826087,0.3333333333333333,0.4803921568627451,0.5,0.36666666666666664,0.48787878787878786,0.5227272727272727,0.46226415094339623,0.5217391304347826,0.52,0.5238095238095238,0.38181818181818183,0.06862745098039216,0.09375,30.994152046783626,0.6785714285714286,0.1875,0.0873015873015873,0.021897810218978103,0.08,0.05806451612903226,0.08333333333333333,0.0410958904109589,,0.05172413793103448,0.07692307692307693,0.06060606060606061,0.10606060606060606,0.07407407407407407,0.06779661016949153,0.125,0.056818181818181816,0.10303030303030303,0.5882352941176471,0.625,0.2,0.3878787878787879,0.484375,0.5344827586206896,0.06451612903225806,0.04242424242424243,0.2857142857142857,0.2857142857142857,1.0,0.3393939393939394,0.3392857142857143,0.3392857142857143,0.5789473684210527,0.13636363636363635,0.3333333333333333,0.2727272727272727,0.5,0.3333333333333333,0.09433962264150944,0.4,0.05660377358490566,0.6666666666666666,0.37735849056603776,0.35,0.48484848484848486,0.3392857142857143,0.48917969696969693,0.455325,0.47987830188679254,0.09497206703910614,0.14655172413793102,0.13541666666666666,0.34375,9.719607843137254,25.97301587301587,0.33503401360544216,8.0,21.0,7.0,9.0,4.0,11.0,1.0,3.0,3.0,5.0,4.0,2.0,1.0,4.0,3.0,5.0,0.058823529411764705,0.03571428571428571,0.024096385542168676,0.75,0.12727272727272726,0.38095238095238093,0.38095238095238093,,2.0,24.0,1.0,3.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,True,,
1628370,1610612758,Malik Monk,Malik Monk,1628370,SAC,9727.0,162,39.0,356,351,164,151,52.0,707,9.0,11.0,1.0,1.0,7.0,9.0,11.0,24.0,1.0,5.0,1.0,2.0,9.0,25.0,1.0,2.0,3.0,12.0,20.0,40.0,10.0,30.0,42.0,112.0,387,3.0,4.0,1.0,4.0,6.0,15.0,13.0,22.0,4.0,14.0,17.0,55.0,14.0,26.0,24.0,2.0,25.0,9.0,5.0,13.0,7.0,20.0,6.0,10.0,3.0,,47.0,4.0,1.0,12.0,13.0,1.0,26.0,5.0,31.0,1.0,4.0,3.0,9.0,4.0,4.0,13.0,9.0,5.0,12.0,1.0,1.0,29.0,,,47.0,1.0,18.0,,55.0,164,2.0,0.35,0.3684210526315789,0.8,0.3333333333333333,0.25,0.2857142857142857,0.3333333333333333,0.5,0.75,0.5909090909090909,0.5,0.5625,0.5277777777777778,0.5913978494623656,0.6818181818181818,0.6,0.42857142857142855,0.125,0.20833333333333334,25.120772946859905,0.6923076923076923,0.08333333333333333,0.1780821917808219,0.013157894736842105,0.12903225806451613,0.046511627906976744,0.15060240963855423,0.030864197530864196,0.09090909090909091,0.047619047619047616,0.043478260869565216,0.125,0.21052631578947367,0.15789473684210525,0.14285714285714285,0.0625,0.030303030303030304,0.15714285714285714,0.8181818181818182,0.8181818181818182,0.3333333333333333,0.34285714285714286,0.4583333333333333,0.5789473684210527,0.36363636363636365,0.07142857142857142,0.2,0.25,1.0,0.35714285714285715,0.36,0.36,0.7777777777777778,0.125,1.0,0.25,0.5,1.0,0.25,0.7777777777777778,0.05555555555555555,0.5,0.3333333333333333,0.25,0.5857142857142857,0.36,0.5024907142857142,0.58215,0.5136083333333334,0.20689655172413793,0.3157894736842105,0.13392857142857142,0.49107142857142855,6.04,25.66,0.4606741573033708,,5.0,1.0,1.0,1.0,5.0,,,,6.0,2.0,1.0,1.0,3.0,3.0,4.0,,,,1.0,0.07142857142857142,,,,2.0,6.0,,3.0,,0.25,1.0,2.0,2.0,2.0,1.0,1.0,0.03333333333333333,0.2,,,,,,,,,True,,
1628989,1610612758,Kevin Huerter,Kevin Huerter,1628989,SAC,8516.0,142,-21.0,304,302,64,65,41.0,606,6.0,6.0,,,1.0,1.0,6.0,16.0,2.0,7.0,,,6.0,23.0,1.0,3.0,3.0,6.0,12.0,24.0,8.0,30.0,5.0,53.0,349,,2.0,3.0,6.0,3.0,12.0,2.0,5.0,3.0,6.0,1.0,14.0,22.0,2.0,21.0,,23.0,6.0,1.0,5.0,1.0,6.0,,5.0,,,13.0,,1.0,12.0,5.0,1.0,18.0,1.0,19.0,,2.0,2.0,3.0,2.0,,3.0,,6.0,17.0,,2.0,5.0,,,6.0,,3.0,1.0,14.0,64,3.0,0.9166666666666666,0.9166666666666666,0.875,0.26666666666666666,0.5,0.5,0.26666666666666666,0.5,,0.4,0.4444444444444444,0.5625,0.5909090909090909,0.4649122807017544,0.6,0.5833333333333334,0.5555555555555556,0.041666666666666664,0.0625,16.901408450704228,1.0,0.16666666666666666,0.07142857142857142,0.012658227848101266,0.14634146341463414,,0.1118421052631579,0.006134969325153374,0.05,,,0.125,0.0625,,0.12903225806451613,0.2,,0.1111111111111111,1.0,1.0,1.0,0.2962962962962963,0.375,0.4,0.8333333333333334,0.12962962962962962,0.2857142857142857,0.3333333333333333,1.0,0.42592592592592593,0.2608695652173913,0.2608695652173913,0.8333333333333334,,,0.375,0.3333333333333333,1.0,0.09090909090909091,1.0,,,0.5454545454545454,0.5,0.6666666666666666,0.2608695652173913,0.5209046296296296,0.4692,0.5166409090909091,0.05263157894736842,0.1111111111111111,0.22641509433962265,0.2641509433962264,7.420833333333334,25.553333333333335,0.21052631578947367,,2.0,1.0,,,1.0,,,,,3.0,1.0,2.0,5.0,,,,,,,0.037037037037037035,,,,3.0,3.0,,,,0.375,1.0,,,,2.0,1.0,0.03333333333333333,0.14285714285714285,2.0,1.0,0.6666666666666666,1.0,,,,,True,,
1629056,1610612758,Terence Davis,Terence Davis,1629056,SAC,2708.0,45,-7.0,100,99,54,37,10.0,199,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,2.0,12.0,,1.0,1.0,7.0,2.0,2.0,3.0,13.0,2.0,15.0,126,,,,1.0,,,1.0,1.0,1.0,7.0,,5.0,,4.0,6.0,,12.0,2.0,,3.0,1.0,4.0,,2.0,1.0,,9.0,1.0,,4.0,1.0,,5.0,1.0,6.0,,1.0,,1.0,1.0,,1.0,,6.0,10.0,,1.0,2.0,,1.0,2.0,,1.0,,5.0,54,1.0,,,0.6666666666666666,0.23076923076923078,,0.14285714285714285,0.23076923076923078,1.0,,1.0,0.43333333333333335,,0.3125,0.46875,,0.3125,0.8666666666666667,,,15.315315315315313,1.0,,0.041666666666666664,,0.18181818181818182,0.034482758620689655,0.10869565217391304,0.024390243902439025,,0.04,,,0.1,,0.1875,0.16666666666666666,,0.06666666666666667,1.0,1.0,,0.06666666666666667,1.0,1.0,,0.06666666666666667,1.0,1.0,1.0,0.8,0.16666666666666666,0.18181818181818182,0.5,,,1.0,,,,,,,0.875,0.14285714285714285,0.9333333333333333,0.16666666666666666,0.5244466666666666,,0.5070875,0.0625,0.3333333333333333,,0.3333333333333333,3.75,25.61538461538461,0.54,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,0.07692307692307693,,,,,,0.08333333333333333,,,,True,,
1630558,1610612758,Davion Mitchell,Davion Mitchell,1630558,SAC,4740.0,79,-20.0,169,176,66,62,26.0,345,1.0,1.0,,,1.0,1.0,2.0,3.0,1.0,5.0,1.0,3.0,2.0,8.0,,,,3.0,4.0,6.0,3.0,13.0,,17.0,202,,1.0,,,,,2.0,2.0,1.0,6.0,,7.0,6.0,2.0,9.0,,8.0,2.0,1.0,5.0,2.0,7.0,2.0,3.0,1.0,1.0,16.0,2.0,,1.0,1.0,,2.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,,3.0,2.0,2.0,4.0,,,,,,,,,,7.0,66,1.0,0.75,0.75,1.0,0.23076923076923078,,0.16666666666666666,0.23076923076923078,0.6666666666666666,,1.0,0.4473684210526316,,0.4375,0.4473684210526316,,0.4375,0.6842105263157895,0.16666666666666666,0.3333333333333333,11.0,1.0,,0.02857142857142857,,0.02127659574468085,0.046511627906976744,0.024390243902439025,0.02197802197802198,,0.03333333333333333,0.07692307692307693,,0.047619047619047616,,0.02857142857142857,,0.09090909090909091,0.05263157894736842,1.0,1.0,1.0,0.15789473684210525,0.6666666666666666,1.0,0.5,0.2631578947368421,0.2,0.2,1.0,0.42105263157894735,0.25,0.25,1.0,,,,,,0.125,1.0,0.375,0.3333333333333333,0.375,,0.7368421052631579,0.25,0.5236789473684211,0.411,0.5430125,,,,0.4117647058823529,10.383333333333335,24.807692307692314,0.3905325443786982,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,0.10526315789473684,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,
1631099,1610612758,Keegan Murray,Keegan Murray,1631099,SAC,9116.0,152,-19.0,342,332,93,74,48.0,674,5.0,8.0,2.0,3.0,1.0,1.0,4.0,6.0,3.0,8.0,,1.0,6.0,16.0,1.0,2.0,,1.0,10.0,15.0,9.0,24.0,4.0,51.0,400,2.0,4.0,1.0,3.0,2.0,9.0,1.0,2.0,,2.0,3.0,5.0,8.0,12.0,27.0,4.0,16.0,6.0,3.0,2.0,1.0,3.0,,2.0,,,7.0,6.0,3.0,15.0,10.0,,25.0,9.0,34.0,,1.0,1.0,2.0,2.0,1.0,3.0,,6.0,15.0,,2.0,6.0,2.0,,6.0,,2.0,,5.0,93,3.0,0.4,0.5,1.0,0.375,0.3333333333333333,,0.375,0.6666666666666666,0.5,0.5,0.6025641025641025,0.5,0.25,0.6071428571428571,0.5625,0.4166666666666667,0.6153846153846154,0.2,0.16666666666666666,11.335012594458437,0.6666666666666666,,0.14084507042253522,0.041666666666666664,0.19480519480519481,0.061224489795918366,0.16891891891891891,0.052941176470588235,,0.0641025641025641,0.05,0.1,0.125,0.2727272727272727,0.1875,0.23076923076923078,,0.20512820512820512,0.625,0.8333333333333334,0.6,0.15384615384615385,0.6666666666666666,0.8,0.25,0.20512820512820512,0.375,0.375,1.0,0.41025641025641024,0.375,0.4,1.0,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.5,1.0,0.25,1.0,0.25,,0.25,,0.8205128205128205,0.375,0.5519448717948717,0.7476,0.5635875,0.04878048780487805,0.11764705882352941,0.17647058823529413,0.09803921568627451,5.633333333333334,25.616666666666664,0.2719298245614035,1.0,1.0,1.0,,1.0,,,1.0,,1.0,2.0,,2.0,2.0,2.0,1.0,0.25,,0.075,1.0,0.02564102564102564,1.0,1.0,,1.0,,,,,0.14285714285714285,1.0,,,,,,0.041666666666666664,,,,,,0.0625,,,,True,,
203084,1610612758,Harrison Barnes,Harrison Barnes,203084,SAC,9829.0,164,-51.0,355,355,97,78,50.0,710,11.0,17.0,2.0,4.0,1.0,2.0,6.0,11.0,1.0,6.0,,,4.0,16.0,1.0,1.0,1.0,6.0,17.0,28.0,5.0,22.0,18.0,67.0,426,2.0,5.0,1.0,3.0,1.0,8.0,2.0,5.0,1.0,6.0,3.0,10.0,16.0,18.0,15.0,4.0,15.0,4.0,,2.0,3.0,5.0,3.0,1.0,1.0,,13.0,6.0,2.0,7.0,3.0,,10.0,8.0,18.0,,7.0,6.0,1.0,,2.0,3.0,,5.0,5.0,,,18.0,1.0,1.0,25.0,,10.0,,10.0,97,,0.47058823529411764,0.5333333333333333,1.0,0.22727272727272727,0.3333333333333333,0.16666666666666666,0.23809523809523808,0.6071428571428571,0.4,0.4,0.49,0.4375,0.3181818181818182,0.5403225806451613,0.4444444444444444,0.38461538461538464,0.44,,,15.662650602409638,0.3333333333333333,,0.039473684210526314,0.02040816326530612,0.07608695652173914,0.06666666666666667,0.05952380952380952,0.0425531914893617,,0.057971014492753624,0.09523809523809523,0.06666666666666667,0.044444444444444446,,0.06666666666666667,0.11764705882352941,,0.34,0.6470588235294118,0.6470588235294118,0.6363636363636364,0.22,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.12,0.16666666666666666,0.16666666666666666,1.0,0.32,0.25,0.25,1.0,0.5,0.5,0.125,1.0,1.0,0.18181818181818182,0.5,,,0.5454545454545454,0.16666666666666666,0.78,0.26666666666666666,0.5316020408163266,0.46313333333333334,0.5111700000000001,0.18032786885245902,0.2631578947368421,0.11940298507462686,0.14925373134328357,4.310714285714285,27.527272727272727,0.27323943661971833,,,,1.0,1.0,1.0,,,,1.0,2.0,,2.0,2.0,2.0,1.0,,0.04,0.019230769230769232,1.0,,,,,2.0,,1.0,,,0.25,,,,,,,,,,,,,,1.0,1.0,0.043478260869565216,True,,
203458,1610612758,Alex Len,Alex Len,203458,SAC,2735.0,46,24.0,97,96,34,37,18.0,193,6.0,6.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,6.0,7.0,,,5.0,17.0,103,1.0,1.0,,,,2.0,2.0,2.0,,,,4.0,10.0,2.0,,2.0,,,,,,,,,,,,4.0,2.0,9.0,1.0,1.0,11.0,6.0,17.0,,,,1.0,1.0,4.0,5.0,1.0,6.0,13.0,1.0,3.0,5.0,,2.0,6.0,,3.0,,4.0,34,2.0,0.8333333333333334,1.0,,,,,,0.8571428571428571,1.0,1.0,0.8571428571428571,1.0,1.0,0.85,1.0,1.0,,,,12.820512820512821,0.2,0.2,0.05555555555555555,0.09090909090909091,0.3333333333333333,0.16,0.2222222222222222,0.1276595744680851,,0.23076923076923078,0.08333333333333333,,0.1,,0.2222222222222222,0.5555555555555556,,0.8571428571428571,1.0,1.0,0.8333333333333334,0.14285714285714285,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,0.8571428571428571,,0.6061142857142857,0.6067,0.532,0.3,0.3,0.11764705882352941,0.23529411764705882,2.3428571428571425,,0.35051546391752575,,,,,1.0,,,2.0,2.0,,3.0,2.0,1.0,3.0,3.0,,,,0.13333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
