EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,FtPoints,Points,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,FTA,TwoPtShootingFoulsDrawn,TsPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,FG2M,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,ShootingFouls,Fouls,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,PenaltyPointsPct,on,PenaltyDefPoss,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyAtRimFGM,Corner3FGM,PenaltyFG2M,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,PenaltyFg2Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,ShortMidRangeFGM,LongMidRangeFGM,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,SelfOReb,Offensive Fouls,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,SelfORebPct,Charge Fouls,3pt And 1 Free Throw Trips,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy
1626220,1610612751,Royce O'Neale,Royce O'Neale,1626220,BKN,318.0,5.0,-1.0,9.0,9.0,3.0,1.0,18.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.6666666666666666,27.272727272727273,0.3333333333333333,0.125,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.57845,0.7359,1.6,26.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627827,1610612751,Dorian Finney-Smith,Dorian Finney-Smith,1627827,BKN,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628969,1610612751,Mikal Bridges,Mikal Bridges,1628969,BKN,318.0,5.0,-1.0,9.0,9.0,3.0,1.0,18.0,,,,1.0,,8.0,,,,,,,1.0,2.0,3.0,1.0,3.0,,18.181818181818183,0.3333333333333333,0.25,0.5,,,,,0.4012,,5.9,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,0.2,0.25,0.16666666666666666,0.5,0.3333333333333333,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629661,1610612751,Cameron Johnson,Cameron Johnson,1629661,BKN,180.0,3.0,2.0,5.0,5.0,,1.0,10.0,1.0,,,1.0,,3.0,,,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,,,16.666666666666668,,0.4,,1.0,,,1.0,0.8721,,0.2,,,,,2.0,,2.0,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612751,Patty Mills,Patty Mills,201988,BKN,318.0,5.0,-1.0,9.0,9.0,3.0,1.0,18.0,,,,,2.0,8.0,,,,,,,,,,1.0,3.0,1.0,18.181818181818183,,,,,,,1.0,0.5479499999999999,0.49995,,22.7,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,172.0,3.0,2.0,5.0,5.0,,1.0,10.0,1.0,,,1.0,,3.0,,,,,,,,,,,,,16.666666666666668,,,,1.0,,,1.0,0.8733,,0.1,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,138.0,2.0,-3.0,4.0,4.0,3.0,,8.0,,,,,,5.0,,,,,,,,,,,3.0,,20.0,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,138.0,2.0,-3.0,4.0,4.0,3.0,,8.0,,,,,,5.0,,,,,,,,1.0,1.0,1.0,3.0,,20.0,,0.3333333333333333,,,,,,,,,,0.75,,2.0,2.0,,1.0,,2.0,,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220,1610612751,Royce O'Neale,Royce O'Neale,1626220,BKN,6763.0,113.0,-39.0,208.0,207.0,54.0,17.0,415.0,4.0,1.0,18.0,6.0,20.0,245.0,2.0,17.0,7.0,13.0,3.0,32.0,6.0,12.0,16.0,4.0,54.0,0.7692307692307693,13.274336283185843,0.12244897959183673,0.11224489795918367,0.14285714285714285,0.15384615384615385,0.6923076923076923,0.125,0.9230769230769231,0.5166740000000001,0.4767928571428572,5.533333333333334,27.025,0.25961538461538464,1.0,2.0,20.0,3.0,5.0,4.0,2.0,,0.38461538461538464,0.10204081632653061,0.05263157894736842,0.038834951456310676,0.09090909090909091,0.13636363636363635,0.038461538461538464,,,3.0,3.0,2.0,0.3333333333333333,0.5,0.5,0.34615384615384615,0.047619047619047616,0.16666666666666666,0.75,1.0,0.3333333333333333,2.0,,6.0,3.0,11.0,0.07692307692307693,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,0.25,0.25,,0.25,1.0,,0.1,3.0,2.0,4.0,1.0,0.75,,3.0,,3.0,,0.1875,0.15,False,63.0,1.0,4.0,3.0,1.0,6.0,4.0,3.0,1.0,4.0,12.0,2.0,1.0,4.0,1.0,6.0,5.0,1.0,4.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.2,0.16666666666666666,0.21052631578947367,0.1875,0.16666666666666666,0.25,1.0,0.021739130434782608,0.05555555555555555,0.043478260869565216,0.07142857142857142,0.038461538461538464,0.2222222222222222,0.2222222222222222,1.0,0.75,0.75,0.16666666666666666,0.23529411764705882,0.46903333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627827,1610612751,Dorian Finney-Smith,Dorian Finney-Smith,1627827,BKN,6024.0,100.0,-16.0,181.0,187.0,34.0,10.0,368.0,2.0,1.0,13.0,6.0,17.0,212.0,1.0,13.0,2.0,3.0,,7.0,4.0,12.0,18.0,,34.0,0.7391304347826086,14.285714285714286,0.11428571428571428,0.10784313725490197,0.08333333333333333,0.08695652173913043,0.5652173913043478,0.16666666666666666,0.8260869565217391,0.5109195652173913,0.5007833333333334,10.766666666666666,25.523529411764706,0.1878453038674033,2.0,,25.0,3.0,7.0,6.0,,,0.5434782608695652,0.1044776119402985,0.06666666666666667,0.056179775280898875,,0.1,0.08695652173913043,,,2.0,2.0,4.0,1.0,1.0,0.3333333333333333,0.5434782608695652,0.13333333333333333,,1.0,1.0,1.0,4.0,1.0,5.0,4.0,7.0,0.17391304347826086,0.16666666666666666,,,,,,2.0,2.0,2.0,2.0,,,,1.0,,,,,3.0,1.0,5.0,1.0,0.6,,5.0,,5.0,,0.4166666666666667,0.2,False,33.0,2.0,6.0,,1.0,4.0,7.0,,1.0,,21.0,,,6.0,1.0,1.0,,1.0,,2.0,1.0,3.0,,3.0,2.0,2.0,1.0,1.0,,,,,,1.0,0.4117647058823529,0.2,0.4117647058823529,0.4166666666666667,0.16666666666666666,,1.0,0.045454545454545456,0.08333333333333333,0.09090909090909091,0.18181818181818182,0.08695652173913043,0.46153846153846156,0.46153846153846156,1.0,,0.6666666666666666,0.25,0.46153846153846156,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.2,0.047619047619047616,0.25,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
