EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,ShootingFouls,Fouls,Charge Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Avg2ptShotDistance,TwoPtAssists,AtRimAssists,LongMidRangeFGA,LongMidRangeFrequency,on,PenaltyDefPoss,SecondChanceArc3FGA,FtPoints,SecondChanceFG3A,HeaveAttempts,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,Corner3FGM,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,BlockedAtRim,RecoveredBlocks,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,LongMidRangeFGM,PenaltyFtPoints,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,SelfOReb,Offensive Fouls,Loose Ball Fouls Drawn,SelfORebPct,SecondChanceAtRimPctAssisted,Charge Fouls,3pt And 1 Free Throw Trips,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy
1626220,1610612751,Royce O'Neale,Royce O'Neale,1626220,BKN,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628969,1610612751,Mikal Bridges,Mikal Bridges,1628969,BKN,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629139,1610612751,Yuta Watanabe,Yuta Watanabe,1629139,BKN,283.0,5.0,-4.0,9.0,10.0,4.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,11.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,0.5,0.5,0.5,0.75,0.75,0.5,0.75,1.0,36.36363636363637,1.0,0.5,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.525525,0.525525,0.3333333333333333,1.0,1.0,25.65,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630549,1610612751,Day'Ron Sharpe,Day'Ron Sharpe,1630549,BKN,283.0,5.0,-4.0,9.0,10.0,4.0,2.0,19.0,,,,,,,,,2.0,11.0,,,,,,,1.0,2.0,4.0,1.0,,1.0,,,,,4.0,,,,,1.0,,1.0,,,18.181818181818183,1.0,0.5,0.6666666666666666,,,,,,,,,,1.0,,0.6026,,,,,,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6026,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630561,1610612751,David Duke Jr.,David Duke Jr.,1630561,BKN,283.0,5.0,-4.0,9.0,10.0,4.0,2.0,19.0,,,,1.0,,1.0,,1.0,2.0,11.0,,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,2.0,4.0,,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,36.36363636363637,1.0,,,,,0.3333333333333333,,,,,0.5,,0.6666666666666666,,0.5876666666666667,0.65705,,,1.0,26.6,0.4444444444444444,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,2.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628410,1610612751,Edmond Sumner,Edmond Sumner,1628410,BKN,267.0,4.0,-4.0,9.0,10.0,4.0,2.0,19.0,,,,,,,,,,11.0,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630560,1610612751,Cam Thomas,Cam Thomas,1630560,BKN,267.0,4.0,-4.0,9.0,10.0,4.0,2.0,19.0,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,9.090909090909092,,,,,,,,,,,,,,,0.3817,,,,,,0.4444444444444444,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220,1610612751,Royce O'Neale,Royce O'Neale,1626220,BKN,7065.0,118.0,-40.0,217.0,216.0,57.0,18.0,433.0,2.0,,4.0,20.0,1.0,6.0,4.0,22.0,20.0,253.0,1.0,6.0,3.0,12.0,19.0,4.0,7.0,13.0,17.0,3.0,2.0,4.0,5.0,2.0,,3.0,57.0,1.0,0.18181818181818182,0.16666666666666666,0.19047619047619047,0.3103448275862069,0.16666666666666666,0.3448275862068966,0.16666666666666666,0.7586206896551724,13.924050632911392,0.75,0.1346153846153846,0.11320754716981132,0.06666666666666667,0.06896551724137931,0.6896551724137931,0.2,0.2,1.0,,0.6666666666666666,0.16666666666666666,0.9310344827586207,0.21052631578947367,0.5232928571428571,0.50918125,,,0.15,26.95909090909091,0.2626728110599078,3.0,5.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,4.0,2.0,6.0,14.0,5.0,34.0,3.0,1.0,5.0,4.0,1.0,,1.0,0.42857142857142855,1.0,0.25,0.25,0.09259259259259259,0.020833333333333332,0.04918032786885246,0.03669724770642202,,0.07692307692307693,0.045454545454545456,0.16216216216216217,0.1724137931034483,0.6,0.75,0.25,1.0,0.46903333333333336,0.1,,2.0,1.0,,3.0,2.0,3.0,11.0,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.034482758620689655,0.2222222222222222,,4.971428571428572,8.0,4.0,1.0,0.034482758620689655,False,63.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.14285714285714285,0.2,1.0,0.05263157894736842,0.041666666666666664,0.12,0.14285714285714285,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627827,1610612751,Dorian Finney-Smith,Dorian Finney-Smith,1627827,BKN,6032.0,101.0,-16.0,181.0,187.0,34.0,10.0,368.0,4.0,1.0,6.0,13.0,1.0,4.0,7.0,17.0,25.0,212.0,1.0,5.0,5.0,21.0,13.0,6.0,4.0,12.0,18.0,3.0,1.0,5.0,,,,5.0,34.0,1.0,0.4117647058823529,0.2,0.4117647058823529,0.5434782608695652,0.4166666666666667,0.5434782608695652,0.4166666666666667,0.7391304347826086,14.285714285714286,0.6,0.11428571428571428,0.10784313725490197,0.18181818181818182,0.17391304347826086,0.5652173913043478,0.46153846153846156,0.46153846153846156,1.0,0.16666666666666666,0.6666666666666666,0.25,0.8260869565217391,0.46153846153846156,0.5109195652173913,0.5007833333333334,,,0.2,25.523529411764706,0.1878453038674033,2.0,2.0,,,2.0,6.0,,,,,,1.0,3.0,,7.0,3.0,2.0,7.0,6.0,2.0,,1.0,0.3333333333333333,,,,0.1044776119402985,0.045454545454545456,0.06666666666666667,0.056179775280898875,,,0.13333333333333333,0.08333333333333333,0.08695652173913043,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,4.0,4.0,7.0,,1.0,1.0,1.0,1.0,0.08695652173913043,0.16666666666666666,1.0,10.766666666666666,2.0,,2.0,0.08695652173913043,False,33.0,,,,,1.0,1.0,,1.0,3.0,,3.0,2.0,1.0,1.0,,2.0,,2.0,,,0.16666666666666666,,1.0,0.08333333333333333,0.09090909090909091,0.1,,,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.2,0.047619047619047616,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628969,1610612751,Mikal Bridges,Mikal Bridges,1628969,BKN,9426.0,157.0,-45.0,290.0,291.0,60.0,21.0,581.0,6.0,1.0,8.0,19.0,3.0,7.0,10.0,25.0,94.0,349.0,3.0,8.0,20.0,21.0,19.0,8.0,14.0,19.0,21.0,6.0,6.0,8.0,16.0,23.0,10.0,20.0,60.0,0.7,0.4,0.375,0.4,0.4935064935064935,0.6071428571428571,0.5402298850574713,0.625,0.3246753246753247,30.063291139240505,0.75,0.2153846153846154,0.1292517006802721,0.14285714285714285,0.07792207792207792,0.24675324675324675,0.42105263157894735,0.42105263157894735,0.625,0.07142857142857142,0.5,0.42857142857142855,0.5194805194805194,0.42105263157894735,0.5038616883116883,0.4860285714285714,0.12790697674418605,0.16666666666666666,0.2127659574468085,25.243999999999996,0.20689655172413793,6.0,15.0,1.0,2.0,23.0,52.0,1.0,4.0,2.0,28.0,2.0,10.0,16.0,4.0,42.0,1.0,1.0,5.0,2.0,,1.0,1.0,0.4423076923076923,0.25,0.25,0.25,0.06097560975609756,0.014084507042253521,0.013157894736842105,0.013605442176870748,,0.045454545454545456,0.030303030303030304,0.25,0.19480519480519481,0.4,0.5,0.5,0.5,0.64175,0.02127659574468085,1.0,2.0,26.0,4.0,6.0,18.0,2.0,5.0,,0.391304347826087,0.4090909090909091,0.6666666666666666,0.5,0.33766233766233766,0.14285714285714285,0.5,8.667307692307693,6.0,3.0,11.0,0.14285714285714285,False,70.0,,18.0,,,5.0,6.0,3.0,,2.0,2.0,,2.0,,,1.0,2.0,2.0,2.0,,,0.09615384615384616,0.2,,0.038461538461538464,,0.10526315789473684,,,2.0,,,,,,0.038461538461538464,,,,0.3333333333333333,0.3333333333333333,1.0,13.0,4.0,3.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,0.09090909090909091,0.5,0.52,0.46153846153846156,0.36363636363636365,0.4,0.038461538461538464,,,,,,,,,,,,,,,,,,,
