EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,DefFTReboundPct,OffFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LostBallSteals,HeaveAttempts,Blocked3s,BlockedArc3,AtRimPctBlocked,2pt And 1 Free Throw Trips,LongMidRangeAssists,Corner3Assists,on,Travels,Clear Path Fouls,Offensive Fouls,Transition Take Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,BlockedLongMidRange,OffCorner3ReboundPct,LongMidRangePctBlocked,Technical Free Throw Trips,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,786.0,13,-4.0,27,28,5.0,6.0,2.0,55,4.0,4.0,1.0,2.0,4.0,5.0,2.0,2.0,10.0,32.0,1.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,0.8,0.5714285714285714,0.625,0.2857142857142857,30.0,0.5714285714285714,1.0,1.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.46781428571428574,0.3894,0.125,0.16666666666666666,11.459999999999999,27.1,0.18518518518518517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1627736,1610612747,Malik Beasley,Malik Beasley,1627736,LAL,5456.0,91,-10.0,191,186,54.0,49.0,17.0,377,1.0,4.0,1.0,24.0,3.0,8.0,26.0,6.0,33.0,204.0,1.0,2.0,24.0,,2.0,2.0,2.0,,6.0,1.0,1.0,2.0,6.0,3.0,6.0,3.0,54.0,0.375,0.39705882352941174,0.44594594594594594,0.7647058823529411,18.22429906542056,0.11764705882352941,0.25,0.5,0.029411764705882353,0.7058823529411765,0.8529411764705882,0.4960705882352941,0.4948722222222222,0.08108108108108109,0.2727272727272727,7.275,25.823076923076925,0.28272251308900526,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,7.0,7.0,2.0,3.0,2.0,8.0,1.0,2.0,8.0,8.0,4.0,18.0,3.0,5.0,2.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.2692307692307692,0.6666666666666666,0.25,0.2692307692307692,1.0,1.0,0.4444444444444444,1.0,0.4444444444444444,0.038461538461538464,0.25,0.5,0.041666666666666664,0.5,0.017857142857142856,0.043478260869565216,0.08163265306122448,0.0196078431372549,0.047619047619047616,0.030927835051546393,0.0625,0.058823529411764705,0.022222222222222223,0.03225806451612903,0.0975609756097561,0.08823529411764706,0.6666666666666666,0.6666666666666666,0.5,1.0,0.058823529411764705,1.0,1.0,1.0,0.20833333333333334,0.21739130434782608,0.8,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.1111111111111111,1.0,0.1111111111111111,1.0,0.7777777777777778,0.14285714285714285,0.20833333333333334,0.60885,0.24242424242424243,0.24242424242424243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1628972,1610612747,Troy Brown Jr.,Troy Brown Jr.,1628972,LAL,3532.0,59,-4.0,123,121,29.0,40.0,11.0,244,1.0,1.0,3.0,6.0,6.0,8.0,8.0,,15.0,138.0,3.0,4.0,6.0,6.0,2.0,8.0,2.0,4.0,18.0,,,,3.0,,,,29.0,0.75,0.46875,0.46875,0.5,11.510791366906476,0.0625,1.0,1.0,0.1875,0.375,0.75,0.535296875,0.5339083333333333,,,8.3625,25.2125,0.23577235772357724,4.0,4.0,2.0,2.0,,2.0,,,,,1.0,,1.0,,3.0,1.0,,1.0,,4.0,2.0,,3.0,4.0,8.0,3.0,,1.0,,,1.0,1.0,6.0,5.0,12.0,3.0,15.0,2.0,2.0,,,,,1.0,,4.0,0.6666666666666666,0.8,1.0,0.125,,,0.125,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,,,,0.14285714285714285,0.03125,0.18181818181818182,0.02857142857142857,0.16176470588235295,0.029850746268656716,,0.08333333333333333,0.03225806451612903,0.09523809523809523,0.2,0.25,1.0,1.0,0.5,1.0,0.125,,,,0.16666666666666666,0.16666666666666666,1.0,,,,0.3333333333333333,,0.3333333333333333,1.0,,,0.5,,0.16666666666666666,0.6617,0.26666666666666666,0.26666666666666666,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.09090909090909091,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,2711.0,45,-9.0,91,89,25.0,23.0,9.0,180,3.0,5.0,3.0,5.0,9.0,14.0,5.0,4.0,31.0,108.0,4.0,4.0,5.0,,,,,,,,,,3.0,2.0,4.0,1.0,25.0,0.6428571428571429,0.7105263157894737,0.7380952380952381,0.2631578947368421,20.588235294117645,0.2631578947368421,0.6,0.6,0.15789473684210525,0.2631578947368421,0.5789473684210527,0.5372052631578947,0.46998333333333336,0.05,0.06666666666666667,8.428571428571429,25.380000000000003,0.27472527472527475,6.0,6.0,1.0,1.0,,,,,,,3.0,,,2.0,2.0,3.0,,,,6.0,2.0,2.0,2.0,12.0,14.0,9.0,,3.0,,,,,3.0,8.0,11.0,,11.0,1.0,1.0,,,,,1.0,1.0,12.0,0.7777777777777778,0.7777777777777778,1.0,0.6,,1.0,0.6,0.5,1.0,0.8333333333333334,1.0,0.8571428571428571,,,,,,0.32,,0.11538461538461539,,0.21568627450980393,,,,,0.3333333333333333,0.14285714285714285,0.3157894736842105,1.0,1.0,0.6666666666666666,1.0,,,,,0.6,0.6,1.0,,,,,,0.16666666666666666,1.0,,,0.3333333333333333,1.0,0.6,0.6480666666666667,0.1935483870967742,0.3870967741935484,2.0,2.0,,3.0,3.0,,,,,,,,,1.0,,,0.375,,,,,0.6666666666666666,1.0,0.5,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,2483.0,41,-26.0,86,84,18.0,11.0,6.0,170,,1.0,3.0,11.0,4.0,10.0,11.0,2.0,19.0,111.0,,6.0,11.0,4.0,2.0,6.0,2.0,3.0,14.0,1.0,2.0,3.0,3.0,5.0,2.0,,18.0,0.4,0.40476190476190477,0.4318181818181818,0.5238095238095238,26.041666666666668,0.047619047619047616,,,0.14285714285714285,0.5238095238095238,0.8095238095238095,0.5060714285714285,0.444225,,,8.16,26.29090909090909,0.20930232558139536,3.0,6.0,,,,,,,,,3.0,,,2.0,4.0,3.0,,,,,,2.0,4.0,8.0,2.0,3.0,6.0,3.0,,,,1.0,3.0,2.0,6.0,1.0,7.0,,,1.0,,,,3.0,,8.0,0.25,0.25,0.3333333333333333,0.2727272727272727,,0.5,0.2727272727272727,,,0.75,,0.8,,,,,0.3333333333333333,0.07692307692307693,0.05555555555555555,0.1875,,0.11904761904761904,0.023255813953488372,,,,0.125,0.07142857142857142,0.2857142857142857,0.5,0.5,0.3333333333333333,,,,,,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,,,,,,,,1.0,0.5,0.2727272727272727,,,0.42105263157894735,,,1.0,,,,1.0,,1.0,3.0,2.0,3.0,,,0.5,,,,0.3333333333333333,0.3333333333333333,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.16666666666666666,1.0,0.07692307692307693,0.6666666666666666,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,723.0,12,-10.0,24,25,4.0,5.0,1.0,49,,,,1.0,3.0,3.0,1.0,,6.0,31.0,,2.0,1.0,,,,,,,,,1.0,2.0,1.0,,,4.0,1.0,0.75,0.75,0.25,19.23076923076923,,,,,0.25,1.0,0.53425,0.1728,,,2.1999999999999997,29.8,0.16666666666666666,3.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,4.0,,,,,,,,1.0,,2.0,,2.0,1.0,,1.0,1.0,,,2.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,0.2,,0.07692307692307693,,,,,,,0.75,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,1482.0,25,-5.0,55,52,13.0,11.0,2.0,107,3.0,6.0,4.0,1.0,7.0,16.0,1.0,3.0,17.0,60.0,4.0,6.0,,2.0,,2.0,,2.0,4.0,,1.0,2.0,,3.0,4.0,2.0,13.0,0.4375,0.4117647058823529,0.4473684210526316,0.058823529411764705,35.59322033898305,0.35294117647058826,0.5,0.5,0.23529411764705882,0.058823529411764705,0.4117647058823529,0.5016,0.4308,0.10526315789473684,0.1111111111111111,7.5125,45.5,0.23636363636363636,3.0,6.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,3.0,,1.0,7.0,8.0,,,,1.0,,,1.0,5.0,7.0,12.0,1.0,13.0,1.0,,1.0,,,1.0,,,7.0,0.5714285714285714,0.5714285714285714,,,,,,0.75,,0.6,,0.5833333333333334,,0.0625,,,0.5,0.3684210526315789,0.0625,0.35714285714285715,,0.36363636363636365,0.043478260869565216,,,,0.5555555555555556,0.36363636363636365,0.35294117647058826,0.5,0.6,1.0,,,,,,,,,,,,,,0.2,1.0,,,0.2,,,0.6006,,0.4117647058823529,,1.0,1.0,,1.0,,,,,3.0,2.0,4.0,,,,,0.14285714285714285,0.3333333333333333,0.25,0.25,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,0.25,0.3333333333333333,,0.5,1.0,1.0,1.0,1.0,0.16666666666666666,,,,True,,,,,,,,,,,,,,,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,759.0,13,-16.0,26,27,3.0,,2.0,53,2.0,4.0,1.0,2.0,2.0,5.0,2.0,,4.0,35.0,1.0,4.0,2.0,2.0,,2.0,,2.0,4.0,1.0,1.0,2.0,,1.0,1.0,1.0,3.0,0.4,0.2857142857142857,0.2857142857142857,0.2857142857142857,29.032258064516128,0.5714285714285714,0.5,0.5,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.45757857142857145,0.4057,0.14285714285714285,0.2,9.42,25.65,0.11538461538461539,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,2.0,3.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.2857142857142857,,0.16666666666666666,0.1,0.23076923076923078,0.05555555555555555,,,0.1,,0.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,
203471,1610612747,Dennis Schroder,Dennis Schroder,203471,LAL,2188.0,36,-2.0,77,73,20.0,16.0,5.0,150,1.0,2.0,2.0,4.0,3.0,6.0,4.0,2.0,11.0,90.0,3.0,6.0,4.0,4.0,3.0,7.0,3.0,2.0,17.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,20.0,0.5,0.45,0.5,0.4,15.853658536585368,0.2,0.5,0.5,0.2,0.4,0.6,0.49769500000000005,0.3759333333333334,0.09090909090909091,0.14285714285714285,8.883333333333335,25.299999999999997,0.2597402597402597,,2.0,,,,,,,,,1.0,,,,,1.0,,,,,3.0,,,6.0,,,3.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,3.0,,6.0,,,,0.25,,,0.25,1.0,,1.0,,1.0,,0.16666666666666666,,,0.5,,,0.05,,0.023809523809523808,,,,,,0.0625,0.2,,,,,,,,,0.25,0.25,,,,,,,,,,,,,0.25,,,0.5454545454545454,,,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,0.5,,1.0,,True,,,,,,,,,,,,,,,,,,,,,
1627885,1610612747,Shaquille Harrison,Shaquille Harrison,1627885,LAL,1435.0,24,2.0,51,49,28.0,27.0,7.0,100,,1.0,1.0,1.0,3.0,6.0,1.0,1.0,10.0,46.0,2.0,4.0,1.0,6.0,2.0,8.0,1.0,3.0,18.0,,,,1.0,1.0,2.0,1.0,28.0,0.5,0.6428571428571429,0.625,0.14285714285714285,13.333333333333334,0.14285714285714285,,,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.5470071428571429,0.43855,0.125,0.14285714285714285,5.433333333333334,26.0,0.5490196078431373,3.0,4.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,2.0,3.0,,1.0,1.0,,,,,3.0,3.0,,3.0,2.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,1.0,,,,,0.16666666666666666,,0.16666666666666666,1.0,,,0.23076923076923078,,,,0.11538461538461539,,,,,0.14285714285714285,,0.5714285714285714,0.75,0.75,0.3333333333333333,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,0.1,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,
