EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,ThreePtAssists,Arc3Assists,Corner3Assists,OffTwoPtRebounds,SelfOReb,Steals,BadPassSteals,Blocked2s,BlockedShortMidRange,Blocks,PenaltyFg3Pct,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,Travels,Offensive Fouls Drawn,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,BadPassTurnovers,SecondChanceFg3Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,LongMidRangeFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,LongMidRangeFGM,Fg3aBlocked,LostBallSteals,Offensive Fouls,BlockedAtRim,FG3APctBlocked,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Transition Take Fouls Drawn,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Loose Ball Fouls,RecoveredBlocks,OffensiveGoaltends,BlocksRecoveredPct,on,SecondChanceArc3FGA,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SecondChanceArc3Frequency,HeaveAttempts,Blocked3s,BlockedArc3,BlockedLongMidRange,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,1704.0,28.0,-20,53,56.0,23.0,9.0,6.0,109,3.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,5.0,9.0,1.0,1.0,9.0,22.0,75.0,3.0,3.0,2.0,2.0,8.0,12.0,8.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,6.0,2.0,4.0,1.0,2.0,6.0,3.0,2.0,4.0,2.0,10.0,10.0,2.0,4.0,2.0,1.0,12.0,23.0,2.0,0.8,0.8,1.0,1.0,1.0,0.5555555555555556,1.0,0.65,1.0,0.7857142857142857,0.75,1.0,0.1,0.1111111111111111,0.2,31.746031746031747,0.3333333333333333,1.0,0.09090909090909091,0.25,0.2222222222222222,0.15789473684210525,0.06896551724137931,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.4,0.75,0.75,0.6666666666666666,0.5,0.4,0.5,1.0,0.1,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.47722,0.66045,0.3333333333333333,0.36363636363636365,0.13636363636363635,0.5454545454545454,4.1,28.7,0.4339622641509434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,2128.0,35.0,-27,70,69.0,28.0,22.0,8.0,139,,4.0,,2.0,1.0,2.0,2.0,4.0,1.0,6.0,4.0,9.0,4.0,18.0,99.0,1.0,1.0,,3.0,1.0,4.0,2.0,,12.0,4.0,2.0,2.0,,2.0,,,6.0,,1.0,2.0,,3.0,2.0,5.0,,,,,,,2.0,3.0,,3.0,6.0,,3.0,,,4.0,28.0,,1.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.16666666666666666,,0.4666666666666667,0.21428571428571427,0.5,0.16666666666666666,0.25,0.6,0.3333333333333333,,21.951219512195124,,,0.09523809523809523,0.125,,0.10344827586206896,0.05128205128205128,,,,0.14285714285714285,0.26666666666666666,,,,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,0.5,0.5,1.0,0.2857142857142857,,0.8666666666666667,0.5,0.5254966666666666,0.5177428571428571,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.2222222222222222,3.75,24.08888888888889,0.4,2.0,2.0,5.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.07407407407407407,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.4,0.4,1.0,1.0,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.57795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,1189.0,20.0,-3,36,38.0,18.0,5.0,6.0,74,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,3.0,,5.0,47.0,,,,,,,2.0,,3.0,2.0,1.0,,2.0,2.0,1.0,1.0,4.0,,,2.0,,2.0,1.0,3.0,,1.0,,,1.0,,,1.0,,2.0,,,,,,,18.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.625,,0.625,,,0.75,,,10.869565217391305,,,0.18181818181818182,,,0.13333333333333333,0.05,,,0.5,,0.25,1.0,1.0,1.0,,,,,0.5,0.5,0.5,1.0,,,1.0,0.5,0.5474625,0.5202,,,,,3.5,24.5,0.5,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,0.07692307692307693,0.125,0.16666666666666666,,0.25,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,3728.0,62.0,-29,121,121.0,56.0,31.0,14.0,242,2.0,7.0,,4.0,1.0,9.0,2.0,8.0,3.0,17.0,3.0,9.0,1.0,16.0,156.0,,3.0,,10.0,1.0,7.0,6.0,,6.0,8.0,2.0,,2.0,3.0,1.0,1.0,7.0,,1.0,,,1.0,4.0,5.0,1.0,1.0,1.0,,2.0,1.0,4.0,4.0,,2.0,2.0,,1.0,,,7.0,56.0,,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.17647058823529413,,0.28846153846153844,0.23076923076923078,0.2962962962962963,0.3,0.25,0.34615384615384615,,,20.863309352517987,0.5,,,0.05555555555555555,,0.019230769230769232,0.06451612903225806,,,,0.058823529411764705,0.2692307692307692,0.2857142857142857,0.2857142857142857,1.0,0.34615384615384615,0.1111111111111111,0.1111111111111111,1.0,0.3076923076923077,0.25,0.25,0.5,0.3076923076923077,,0.6153846153846154,0.25,0.5042096153846153,0.49773461538461533,0.037037037037037035,0.05555555555555555,0.1875,0.4375,5.405882352941177,25.444444444444443,0.4628099173553719,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,,4.0,3.0,,,,,,0.6666666666666666,,0.1111111111111111,0.125,,0.15,0.038461538461538464,1.0,1.0,1.0,0.6,0.07692307692307693,1.0,0.15384615384615385,0.5716,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3,0.10526315789473684,0.038461538461538464,0.2,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,2449.0,41.0,-6,77,75.0,42.0,11.0,8.0,152,4.0,6.0,4.0,5.0,,4.0,2.0,6.0,7.0,13.0,2.0,9.0,12.0,32.0,102.0,,,7.0,10.0,4.0,21.0,4.0,10.0,3.0,6.0,2.0,1.0,2.0,5.0,1.0,1.0,13.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,,,1.0,,2.0,6.0,,7.0,13.0,1.0,6.0,,,21.0,42.0,,0.2857142857142857,0.2857142857142857,0.5,0.2222222222222222,0.2222222222222222,0.5384615384615384,0.7,0.45454545454545453,0.53125,0.5925925925925926,,0.5833333333333334,0.4090909090909091,0.07692307692307693,0.25,32.94117647058824,,,,0.09090909090909091,0.06666666666666667,0.02857142857142857,0.030303030303030304,0.125,,,0.1,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.18181818181818182,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.3125,0.8,0.6818181818181818,0.3333333333333333,0.49049090909090903,0.4791375,0.2222222222222222,0.3333333333333333,,0.65625,6.892307692307692,24.855555555555554,0.5454545454545454,,,3.0,,2.0,4.0,,1.0,6.0,3.0,2.0,1.0,,,4.0,,3.0,1.0,3.0,0.16666666666666666,,,,,,0.13636363636363635,,,,,0.125,,0.25,,,,3.0,,,1.0,,,3.0,,,,,0.13636363636363635,,,,0.25,3.0,1.0,4.0,1.0,2.0,0.1111111111111111,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201144,1610612750,Mike Conley,Mike Conley,201144,MIN,1306.0,22.0,-5,41,42.0,19.0,7.0,8.0,83,,,,,,1.0,,2.0,,1.0,,2.0,1.0,1.0,53.0,,,,,,,,,,2.0,,,4.0,6.0,3.0,1.0,14.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,2.0,1.0,,,1.0,,,19.0,,,,,,,,,,,0.125,,,0.6666666666666666,,,7.547169811320754,1.0,,0.07142857142857142,,,0.047619047619047616,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,0.6666666666666666,,0.49280000000000007,0.5514,,,,,6.9,25.85,0.4634146341463415,,,,,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,0.14285714285714285,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,1993.0,33.0,-19,69,67.0,35.0,20.0,8.0,136,2.0,3.0,2.0,2.0,2.0,3.0,,,4.0,6.0,,2.0,,8.0,86.0,,4.0,3.0,4.0,,6.0,4.0,4.0,,,,1.0,2.0,3.0,2.0,,7.0,,2.0,3.0,,5.0,1.0,6.0,1.0,,,,1.0,1.0,1.0,3.0,,,,,,,,6.0,35.0,,0.5,0.6666666666666666,,,,0.6666666666666666,0.75,0.5,0.5,0.5,1.0,0.5,0.25,0.16666666666666666,,11.688311688311687,1.0,,0.21428571428571427,0.2222222222222222,,0.21739130434782608,0.029411764705882353,,,0.3333333333333333,0.2222222222222222,0.375,0.6666666666666666,1.0,0.5,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,0.3333333333333333,1.0,0.625,,0.59474375,0.6119083333333334,,,0.5,0.75,5.449999999999999,23.55,0.5072463768115942,2.0,,2.0,,2.0,,2.0,,2.0,1.0,1.0,,1.0,,1.0,,,,,,0.3333333333333333,0.05263157894736842,,,,0.25,,,,1.0,0.3333333333333333,,,0.8089500000000001,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,2.0,2.0,2.0,1.0,1.0,0.25,1.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,
203085,1610612750,Austin Rivers,Austin Rivers,203085,MIN,1198.0,20.0,-22,40,40.0,12.0,20.0,1.0,80,,,,,,,1.0,2.0,,,1.0,2.0,,3.0,51.0,,,,,,,,,3.0,2.0,1.0,,,,,,,,1.0,2.0,,3.0,,3.0,,1.0,,,1.0,,,,,1.0,,,,,,,12.0,,,,1.0,0.5,0.5,,,0.75,,0.75,,,1.0,,,7.317073170731708,,,0.2,0.1111111111111111,,0.15789473684210525,,,,0.25,0.125,,,,,,,,,1.0,0.5,0.5,1.0,,,1.0,0.5,0.56505,0.54615,,,,,,25.65,0.3,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,1772.0,30.0,-2,59,55.0,32.0,18.0,8.0,114,7.0,9.0,3.0,4.0,1.0,1.0,,,8.0,10.0,,,4.0,20.0,75.0,,10.0,4.0,5.0,2.0,10.0,8.0,8.0,,,,,3.0,3.0,3.0,,6.0,,3.0,3.0,2.0,8.0,5.0,13.0,,1.0,,,1.0,,1.0,3.0,,4.0,6.0,,2.0,1.0,,10.0,32.0,1.0,0.5,1.0,,,,0.8,0.8,0.8,0.8,0.7692307692307693,1.0,0.7142857142857143,,,,20.8955223880597,,1.0,0.15,0.42857142857142855,,0.2222222222222222,0.19230769230769232,,,0.25,0.42857142857142855,0.9,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.1,1.0,1.0,,,,,,0.8,0.75,0.9,,0.65434,0.59712,0.16666666666666666,0.16666666666666666,0.5,0.5,2.37,,0.5423728813559322,4.0,,,,,,5.0,,,,,,5.0,,,,2.0,1.0,2.0,,,0.3333333333333333,0.2857142857142857,0.14285714285714285,,,,,,0.8,,,,0.60966,,,,,,,,,,,,1.0,0.42857142857142855,,,,,,,,,,1.0,,,,,,4.0,5.0,8.0,1.0,,,1.0,0.25,,1.0,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,397.0,7.0,-4,13,14.0,5.0,4.0,1.0,27,,,,,,1.0,,,,1.0,,,,,12.0,,,,1.0,,,,,,,,,,1.0,,,3.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,7.142857142857142,,,0.25,0.3333333333333333,,0.2857142857142857,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,0.4244,0.4244,,,,,10.4,,0.38461538461538464,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,
