EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,HeaveAttempts,FTOffRebounds,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctAssisted,BlockedCorner3,Technical Free Throw Trips,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,DefensiveGoaltends,3SecondViolations,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,9090.0,152,8.0,283,289,113,98,40.0,572,4.0,9.0,1.0,3.0,1.0,4.0,3.0,8.0,7.0,17.0,10.0,24.0,310.0,1.0,3.0,2.0,4.0,1.0,6.0,4.0,6.0,12.0,2.0,2.0,1.0,7.0,2.0,9.0,2.0,5.0,2.0,20.0,3.0,11.0,5.0,8.0,1.0,14.0,14.0,28.0,6.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,18.0,2.0,1.0,10.0,4.0,12.0,1.0,5.0,2.0,13.0,12.0,1.0,13.0,7.0,6.0,113,2.0,1.0,0.8571428571428571,1.0,0.4117647058823529,0.3333333333333333,0.16666666666666666,0.4117647058823529,0.3333333333333333,0.16666666666666666,0.5217391304347826,0.5,0.375,0.058823529411764705,0.1111111111111111,7.7611940298507465,0.25,0.14285714285714285,0.11940298507462686,0.14864864864864866,0.07352941176470588,0.047619047619047616,0.0962962962962963,0.10218978102189781,0.14285714285714285,0.17142857142857143,0.09090909090909091,0.07142857142857142,0.07407407407407407,0.12903225806451613,0.2222222222222222,0.09803921568627451,0.5384615384615384,0.5294117647058824,0.4444444444444444,0.5,0.75,0.47058823529411764,0.375,0.375,1.0,1.0,0.3333333333333333,0.6666666666666666,0.25,0.5294117647058824,0.5544941176470589,0.5926,0.5282666666666667,0.23809523809523808,0.23809523809523808,0.16666666666666666,0.25,4.741176470588235,0.3992932862190813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,21190.0,353,-19.0,668,677,234,190,107.0,1345,27.0,42.0,5.0,8.0,12.0,18.0,5.0,11.0,35.0,62.0,14.0,114.0,754.0,5.0,11.0,,16.0,14.0,25.0,8.0,48.0,32.0,38.0,10.0,8.0,13.0,11.0,24.0,6.0,8.0,4.0,59.0,13.0,5.0,26.0,36.0,1.0,63.0,18.0,81.0,9.0,6.0,3.0,8.0,4.0,5.0,13.0,2.0,21.0,4.0,6.0,19.0,38.0,2.0,1.0,29.0,4.0,22.0,4.0,7.0,6.0,2.0,1.0,1.0,3.0,1.0,46.0,232,3.0,5.0,0.45714285714285713,0.5333333333333333,0.5645161290322581,0.45454545454545453,0.56,0.5319148936170213,0.5714285714285714,0.5128205128205128,0.5533980582524272,0.5333333333333333,0.5217391304347826,0.12903225806451613,0.16666666666666666,15.442092154420923,0.38095238095238093,0.07692307692307693,0.21951219512195122,0.028901734104046242,0.16666666666666666,0.08280254777070063,0.19375,0.05454545454545454,0.041666666666666664,0.02857142857142857,,0.07272727272727272,0.2222222222222222,0.14864864864864866,0.4074074074074074,0.13513513513513514,0.3333333333333333,0.44680851063829785,0.6428571428571429,0.7714285714285715,0.4074074074074074,0.11702127659574468,0.45454545454545453,0.5,1.0,0.5714285714285714,0.625,0.46153846153846156,0.6666666666666666,0.7872340425531915,0.5725058510638299,0.5286714285714286,0.5754743589743588,0.07216494845360824,0.1076923076923077,0.14035087719298245,0.42105263157894735,5.306451612903225,0.3502994011976048,3.0,9.0,6.0,17.0,2.0,3.0,3.0,11.0,4.0,15.0,1.0,3.0,10.0,32.0,2.0,3.0,4.0,14.0,27.0,3.0,15.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,0.9,0.3125,0.6666666666666666,0.2857142857142857,0.3125,0.3404255319148936,0.09090909090909091,0.10638297872340426,0.24444444444444444,0.02564102564102564,0.09574468085106383,0.3333333333333333,0.3333333333333333,0.18085106382978725,0.35294117647058826,0.35294117647058826,1.0,0.1595744680851064,0.26666666666666666,0.26666666666666666,0.75,0.21428571428571427,0.6666666666666666,1.0,0.28205128205128205,0.2727272727272727,0.07692307692307693,0.3333333333333333,0.26666666666666666,24.700000000000006,,,,,,,,,,,,,,,,,,,True,,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,18134.0,302,-9.0,571,573,217,160,91.0,1144,14.0,23.0,1.0,3.0,6.0,11.0,33.0,57.0,57.0,105.0,41.0,209.0,665.0,4.0,6.0,3.0,20.0,22.0,36.0,18.0,86.0,10.0,104.0,,4.0,28.0,17.0,45.0,7.0,19.0,7.0,107.0,4.0,3.0,12.0,11.0,2.0,25.0,8.0,33.0,10.0,10.0,,12.0,3.0,7.0,8.0,,20.0,2.0,5.0,5.0,15.0,2.0,1.0,37.0,,44.0,3.0,16.0,6.0,1.0,,1.0,1.0,1.0,86.0,215,1.0,4.0,0.08771929824561403,0.08771929824561403,0.5428571428571428,0.6666666666666666,0.6111111111111112,0.5185185185185185,0.5666666666666667,0.5483870967741935,0.5741758241758241,0.5882352941176471,0.6231884057971014,0.0380952380952381,0.08695652173913043,29.069767441860467,0.6,0.18181818181818182,0.08333333333333333,0.02112676056338028,0.09090909090909091,0.029197080291970802,0.08712121212121213,0.025089605734767026,,0.03571428571428571,0.03571428571428571,0.0425531914893617,0.1276595744680851,0.06779661016949153,0.038461538461538464,0.08695652173913043,1.0,0.1419753086419753,0.6086956521739131,0.6666666666666666,0.07142857142857142,0.35185185185185186,0.5789473684210527,0.6,0.12121212121212122,0.2,0.3333333333333333,0.1774193548387097,0.5454545454545454,0.49382716049382713,0.4914897515527952,0.46067,0.49450901639344264,0.09142857142857143,0.13559322033898305,0.09569377990430622,0.41148325358851673,9.753333333333332,0.38003502626970226,10.0,25.0,5.0,14.0,1.0,2.0,1.0,5.0,13.0,43.0,7.0,21.0,18.0,57.0,3.0,9.0,8.0,26.0,33.0,21.0,42.0,13.0,10.0,2.0,4.0,4.0,5.0,,,3.0,,,0.6111111111111112,0.3157894736842105,0.3333333333333333,0.3076923076923077,0.32142857142857145,0.35185185185185186,0.03508771929824561,,0.1,0.05063291139240506,0.15432098765432098,0.4,0.4,0.08641975308641975,0.35714285714285715,0.35714285714285715,0.8,0.2654320987654321,0.3023255813953488,0.3023255813953488,0.5384615384615384,0.13333333333333333,0.5,,0.08064516129032258,0.2,0.3387096774193548,0.3333333333333333,0.30952380952380953,25.54385964912281,2.0,7.0,1.0,1.0,1.0,1.0,0.045454545454545456,1.0,0.4666666666666667,0.2857142857142857,1.0,,,,,,,,True,,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,12858.0,214,-39.0,405,405,98,83,62.0,810,17.0,32.0,1.0,2.0,4.0,10.0,10.0,25.0,30.0,61.0,21.0,114.0,474.0,3.0,7.0,1.0,7.0,7.0,15.0,3.0,23.0,28.0,32.0,,7.0,9.0,9.0,18.0,5.0,5.0,3.0,45.0,4.0,1.0,11.0,7.0,1.0,19.0,5.0,24.0,3.0,3.0,,11.0,1.0,5.0,5.0,,16.0,,5.0,5.0,14.0,1.0,3.0,19.0,1.0,34.0,2.0,15.0,3.0,,,,,,23.0,96,1.0,3.0,0.4666666666666667,0.4666666666666667,0.4918032786885246,0.42857142857142855,0.4666666666666667,0.5,0.2727272727272727,0.43478260869565216,0.5229357798165137,0.25,0.42592592592592593,0.11475409836065574,0.1875,25.826446280991735,0.6875,0.14285714285714285,0.06862745098039216,0.008695652173913044,0.12222222222222222,0.043478260869565216,0.09375,0.024154589371980676,0.02,,,0.046875,0.07692307692307693,0.06521739130434782,0.058823529411764705,0.11594202898550725,,0.34408602150537637,0.53125,0.6538461538461539,0.5294117647058824,0.26881720430107525,0.4,0.4166666666666667,0.3,0.18181818181818182,0.5,0.43478260869565216,0.4,0.6881720430107527,0.5335698924731183,0.4923,0.5512847826086957,0.14150943396226415,0.20270270270270271,0.06140350877192982,0.20175438596491227,5.545901639344263,0.2419753086419753,3.0,4.0,3.0,11.0,,1.0,,4.0,8.0,21.0,2.0,4.0,11.0,32.0,,4.0,2.0,8.0,33.0,,21.0,8.0,4.0,1.0,,,6.0,,,,,,1.0,0.34375,,0.25,0.34375,0.34408602150537637,0.04,0.03571428571428571,0.14285714285714285,,0.043010752688172046,0.75,0.75,0.11827956989247312,0.2727272727272727,0.2727272727272727,1.0,0.22580645161290322,0.38095238095238093,0.38095238095238093,1.0,0.09090909090909091,,,0.17391304347826086,,0.17391304347826086,0.5,0.38095238095238093,24.728125000000002,,3.0,,,,,,1.0,0.2727272727272727,,,0.6666666666666666,,,,,,,True,,,
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,7227.0,120,6.0,229,230,59,43,39.0,459,10.0,14.0,2.0,3.0,2.0,3.0,2.0,4.0,13.0,21.0,2.0,61.0,240.0,3.0,5.0,,6.0,3.0,4.0,1.0,10.0,22.0,4.0,2.0,1.0,3.0,4.0,7.0,3.0,2.0,1.0,18.0,2.0,4.0,17.0,5.0,1.0,23.0,6.0,29.0,7.0,6.0,1.0,2.0,,2.0,3.0,1.0,5.0,1.0,,4.0,8.0,,,2.0,,3.0,1.0,2.0,,1.0,1.0,,2.0,1.0,10.0,58,1.0,,0.8461538461538461,0.9166666666666666,0.6190476190476191,0.6,0.75,0.5784313725490197,0.5,0.45,0.5865384615384616,0.5,0.45454545454545453,0.047619047619047616,0.07142857142857142,20.727272727272727,0.4,1.0,0.08928571428571429,0.06666666666666667,0.2698412698412698,0.034482758620689655,0.18487394957983194,0.05084745762711865,0.08695652173913043,0.04,0.08333333333333333,,0.047619047619047616,0.11538461538461539,0.1111111111111111,0.24390243902439024,0.5,0.27450980392156865,0.7142857142857143,0.7692307692307693,0.9,0.0784313725490196,0.5,0.5,0.5,0.5,0.6666666666666666,0.3,0.6666666666666666,0.8627450980392157,0.5841029411764705,0.49207999999999996,0.58962,0.038461538461538464,0.09090909090909091,0.09836065573770492,0.16393442622950818,4.942857142857143,0.2576419213973799,1.0,3.0,8.0,18.0,,1.0,1.0,3.0,3.0,12.0,,3.0,11.0,30.0,,1.0,1.0,6.0,30.0,3.0,12.0,3.0,1.0,,1.0,1.0,,,1.0,,1.0,,0.9090909090909091,0.36666666666666664,,0.16666666666666666,0.36666666666666664,0.5882352941176471,,0.11764705882352941,0.3181818181818182,0.043478260869565216,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.4444444444444444,0.4444444444444444,1.0,0.23529411764705882,0.25,0.25,0.6666666666666666,0.16666666666666666,,,0.3,0.3333333333333333,0.3,,0.25,24.136666666666667,,,,,,,,0.5,,,,1.0,1.0,,,,,,True,,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,12498.0,208,-19.0,394,397,154,115,60.0,791,14.0,24.0,1.0,3.0,3.0,6.0,5.0,20.0,24.0,55.0,23.0,95.0,460.0,3.0,8.0,9.0,18.0,9.0,18.0,13.0,40.0,26.0,22.0,,4.0,11.0,12.0,23.0,5.0,6.0,5.0,58.0,4.0,7.0,19.0,15.0,7.0,41.0,13.0,54.0,2.0,1.0,1.0,10.0,6.0,4.0,14.0,1.0,24.0,4.0,6.0,4.0,18.0,4.0,2.0,21.0,2.0,31.0,3.0,15.0,,2.0,2.0,,2.0,2.0,40.0,154,3.0,,0.5416666666666666,0.5416666666666666,0.43636363636363634,0.375,0.5,0.3673469387755102,0.34615384615384615,0.4090909090909091,0.42792792792792794,0.5,0.5,0.07272727272727272,0.08333333333333333,28.662420382165607,0.4166666666666667,0.7,0.15789473684210525,0.06796116504854369,0.2261904761904762,0.04395604395604396,0.18994413407821228,0.05670103092783505,0.09302325581395349,0.024390243902439025,0.10526315789473684,0.046153846153846156,0.1891891891891892,0.16279069767441862,0.06666666666666667,0.24193548387096775,1.0,0.24489795918367346,0.5833333333333334,0.6363636363636364,0.7142857142857143,0.20408163265306123,0.25,0.2777777777777778,0.2,0.23076923076923078,0.3333333333333333,0.18181818181818182,0.5,0.6836734693877551,0.5107443877551021,0.50851,0.48534848484848486,0.14414414414414414,0.22388059701492538,0.18947368421052632,0.42105263157894735,8.19090909090909,0.39086294416243655,5.0,11.0,2.0,8.0,1.0,1.0,1.0,2.0,6.0,35.0,2.0,13.0,8.0,43.0,1.0,5.0,3.0,15.0,21.0,3.0,35.0,6.0,7.0,,3.0,1.0,6.0,,3.0,1.0,,,0.875,0.18604651162790697,0.2,0.2,0.18604651162790697,0.4387755102040816,0.1,0.038461538461538464,0.18181818181818182,0.05084745762711865,0.11224489795918367,0.45454545454545453,0.45454545454545453,0.08163265306122448,0.25,0.25,1.0,0.35714285714285715,0.17142857142857143,0.17142857142857143,0.8333333333333334,0.07692307692307693,1.0,1.0,0.06060606060606061,0.5,0.3939393939393939,0.15384615384615385,0.17142857142857143,25.45581395348837,,4.0,,2.0,,1.0,0.11764705882352941,,0.3076923076923077,,,0.4,,1.0,0.022727272727272728,,,,True,,,
1629656,1610612752,Quentin Grimes,Quentin Grimes,1629656,NYK,5270.0,88,11.0,170,176,85,85,26.0,346,1.0,2.0,,1.0,,,,1.0,2.0,4.0,3.0,19.0,183.0,,1.0,2.0,2.0,,,2.0,8.0,2.0,2.0,,1.0,3.0,1.0,4.0,,2.0,1.0,9.0,1.0,,6.0,1.0,,7.0,2.0,9.0,3.0,2.0,1.0,3.0,,2.0,3.0,1.0,6.0,,4.0,3.0,8.0,,1.0,5.0,,3.0,1.0,1.0,1.0,,,,1.0,,8.0,85,1.0,1.0,0.5,0.5,0.5,,,0.4444444444444444,,0.375,0.5,0.14285714285714285,0.4444444444444444,0.25,,12.077294685990339,0.5,,0.02631578947368421,,0.13636363636363635,0.023809523809523808,0.08536585365853659,0.012987012987012988,,,,0.03125,0.0625,,,0.16,,0.1111111111111111,0.5,0.5,,0.05555555555555555,,,,0.16666666666666666,,,,0.8888888888888888,0.5454472222222223,0.5608166666666666,0.51943125,0.05555555555555555,0.25,0.10526315789473684,0.42105263157894735,7.5,0.5,1.0,1.0,3.0,6.0,,1.0,1.0,2.0,1.0,8.0,1.0,6.0,4.0,14.0,,5.0,2.0,8.0,12.0,,8.0,1.0,1.0,,1.0,,1.0,,1.0,3.0,1.0,1.0,1.0,0.2857142857142857,,0.25,0.2857142857142857,0.7777777777777778,1.0,,0.10526315789473684,0.09090909090909091,0.05555555555555555,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.4444444444444444,0.125,0.125,1.0,0.16666666666666666,,,0.25,0.5,0.75,0.16666666666666666,0.125,24.7,,4.0,,1.0,,,0.14285714285714285,,0.6666666666666666,,,1.0,,,,,,,True,,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,7531.0,126,9.0,241,248,105,87,42.0,489,,2.0,,,,2.0,8.0,13.0,9.0,18.0,12.0,51.0,241.0,3.0,3.0,,12.0,4.0,10.0,4.0,21.0,14.0,4.0,2.0,,4.0,1.0,5.0,1.0,3.0,,11.0,1.0,1.0,2.0,7.0,,9.0,2.0,11.0,3.0,2.0,1.0,4.0,,3.0,1.0,1.0,5.0,1.0,4.0,4.0,9.0,,,12.0,2.0,14.0,,5.0,2.0,,,,,,19.0,104,,,0.7777777777777778,0.875,0.5,1.0,0.4,0.4431818181818182,0.75,0.3541666666666667,0.5,0.75,0.40384615384615385,,,19.377162629757784,0.8,,0.10144927536231885,0.016666666666666666,0.03508771929824561,0.018518518518518517,0.07142857142857142,0.017543859649122806,,0.04,,0.027777777777777776,0.038461538461538464,0.14705882352941177,0.1111111111111111,0.045454545454545456,,0.045454545454545456,,,,0.29545454545454547,0.6153846153846154,0.6153846153846154,0.75,,,0.08333333333333333,,0.6363636363636364,0.4991767441860465,0.496925,0.5102333333333333,0.10204081632653061,0.21739130434782608,0.23529411764705882,0.4117647058823529,10.36111111111111,0.43568464730290457,1.0,3.0,4.0,8.0,1.0,1.0,3.0,7.0,3.0,18.0,,7.0,7.0,26.0,2.0,5.0,3.0,14.0,21.0,,18.0,3.0,,1.0,2.0,,1.0,,,2.0,,,1.0,0.2692307692307692,0.4,0.21428571428571427,0.2692307692307692,0.5909090909090909,,,,0.07142857142857142,0.06818181818181818,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.5,0.5,1.0,0.4090909090909091,0.16666666666666666,0.16666666666666666,1.0,0.125,1.0,1.0,0.2916666666666667,0.42857142857142855,0.2916666666666667,,0.16666666666666666,25.911538461538463,1.0,4.0,,,,,,,0.5,0.25,1.0,1.0,,,,1.0,,,True,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,516.0,9,-12.0,14,19,4,6,3.0,33,,,,,,,,,,1.0,,,16.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,4,,,,,,,,,,,,,,,,11.76470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.4205,,0.4914,,,,,18.6,0.2857142857142857,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,0.5,,,,,,,,,1.0,,,26.9,,,,,,,,,,,,,,,,,,,True,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,11582.0,193,-31.0,363,369,99,81,65.0,732,20.0,31.0,14.0,22.0,6.0,9.0,,,20.0,31.0,8.0,48.0,427.0,14.0,22.0,4.0,32.0,6.0,9.0,4.0,16.0,18.0,22.0,22.0,2.0,3.0,2.0,5.0,,1.0,,12.0,14.0,24.0,16.0,16.0,,32.0,40.0,72.0,4.0,3.0,1.0,2.0,,1.0,4.0,,6.0,1.0,3.0,15.0,20.0,2.0,1.0,16.0,4.0,21.0,1.0,9.0,2.0,12.0,8.0,4.0,12.0,5.0,16.0,97,1.0,2.0,0.45,1.0,0.6451612903225806,0.6363636363636364,0.6666666666666666,0.6451612903225806,0.6363636363636364,0.6666666666666666,0.5853658536585366,0.5925925925925926,0.5714285714285714,0.06451612903225806,0.06451612903225806,10.585585585585585,0.3333333333333333,,0.17582417582417584,0.25,0.19047619047619047,0.16091954022988506,0.18285714285714286,0.20765027322404372,0.2857142857142857,0.17647058823529413,0.3,0.12903225806451613,0.08823529411764706,0.2682926829268293,0.125,0.2033898305084746,0.4166666666666667,1.0,0.6451612903225806,0.6896551724137931,0.45,,,,,1.0,0.6363636363636364,1.0,0.6666666666666666,1.0,0.6651064516129032,0.6132055555555554,0.6435888888888889,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.3333333333333333,0.6129032258064517,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,0.24,0.16,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.125,0.21428571428571427,,,,,,,,,3.0,1.0,True,,,
