EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,Points,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,Corner3FGA,PenaltyFG2A,DefShortMidRangeReboundPct,Corner3Frequency,on,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,FTOffRebounds,Charge Fouls Drawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveAttempts,LongMidRangePctBlocked,Transition Take Fouls Drawn,Defensive 3 Seconds Violations
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,177.0,3.0,-5.0,7,7,1.0,7,1.0,14,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,0.5,0.5,1.0,1.0,0.4433,17.3,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,177.0,3.0,-5.0,7,7,1.0,7,1.0,14,,1.0,7.0,,,,,,,,,,,1.0,12.5,,,,,,0.3685,8.0,0.14285714285714285,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630209,1610612748,Omer Yurtseven,Omer Yurtseven,1630209,MIA,177.0,3.0,-5.0,7,7,1.0,7,1.0,14,,,7.0,,,,,,,1.0,,,,1.0,12.5,,,,,,0.47115,,0.14285714285714285,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,0.47115,0.47115,26.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631107,1610612748,Nikola Jovic,Nikola Jovic,1631107,MIA,29.0,,,1,1,1.0,1,1.0,2,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,177.0,3.0,-5.0,7,7,1.0,7,1.0,14,1.0,2.0,7.0,,,,,1.0,1.0,1.0,,,,1.0,37.5,,0.5,0.5,,0.3333333333333333,0.4368666666666667,13.850000000000001,0.14285714285714285,,1.0,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.3502,23.9,1.0,1.0,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203469,1610612748,Cody Zeller,Cody Zeller,203469,MIA,148.0,2.0,-5.0,6,6,,6,,12,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,50976.0,850.0,42.0,1658,1651,314.0,403,174.0,3309,52.0,344.0,1850.0,42.0,85.0,5.0,213.0,73.0,164.0,227.0,29.0,19.0,62.0,304.0,23.921150772509325,0.46774193548387094,0.1906005221932115,0.19638242894056848,0.11764705882352941,0.14985590778097982,0.497007780979827,7.562209302325582,0.18938480096501809,67.0,170.0,167.0,412.0,214.0,0.6407185628742516,0.7086092715231788,0.48546511627906974,0.4812680115273775,0.5322997416020672,0.4899135446685879,0.3941176470588235,0.41358024691358025,0.6865671641791045,3.0,,2.0,3.0,,2.0,3.0,48.0,63.0,0.008645533141210375,0.10020876826722339,0.07664233576642336,0.09012875536480687,0.008645533141210375,,0.037037037037037035,0.36023054755043227,0.5335086956521738,0.48161388888888895,27.0,,52.0,0.2441860465116279,,False,78.0,122.0,16.0,38.0,13.0,16.0,22.0,78.0,20.0,56.0,13.0,53.0,26.0,31.0,83.0,120.0,32.0,22.0,43.0,36.0,7.0,36.0,1.0,15.0,79.0,12.0,8.0,19.0,16.0,3.0,8.0,10.0,33.0,2.0,1.0,5.0,4.0,7.0,28.0,71.0,1.0,6.0,11.0,111.0,11.0,6.0,95.0,13.0,44.0,9.0,15.0,6.0,9.0,15.0,9.0,6.0,1.0,1.0,81.0,10.0,8.0,0.35714285714285715,0.5,0.35714285714285715,0.48148148148148145,0.4140625,0.5928571428571429,0.06395348837209303,0.11475409836065574,0.047058823529411764,0.22641509433962265,0.2020460358056266,0.043731778425655975,0.1342281879194631,0.07216494845360824,0.04263565891472868,0.047058823529411764,0.2,0.20422535211267606,0.19626168224299065,0.05161290322580645,0.6,0.3515850144092219,0.639344262295082,0.7222222222222222,0.5897435897435898,0.4230769230769231,0.4230769230769231,0.6818181818181818,0.6785714285714286,0.42105263157894735,0.125,0.2962962962962963,0.8125,0.1164021164021164,0.11733333333333333,0.12864077669902912,0.20145631067961164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,41663.0,694.0,96.0,1341,1334,358.0,426,148.0,2675,20.0,102.0,1492.0,15.0,36.0,3.0,93.0,34.0,98.0,125.0,16.0,3.0,24.0,351.0,16.10782380013149,0.6666666666666666,0.11929824561403508,0.14037854889589904,0.08411214953271028,0.0970873786407767,0.5394958737864076,6.805882352941177,0.2669649515287099,9.0,24.0,65.0,291.0,90.0,0.6923076923076923,0.7142857142857143,0.6372549019607843,0.6359223300970874,0.6583710407239819,0.11650485436893204,0.375,0.5625,0.3333333333333333,58.0,5.0,12.0,104.0,9.0,25.0,58.0,13.0,27.0,0.5048543689320388,0.036011080332409975,0.041401273885350316,0.03409090909090909,0.2815533980582524,0.2631578947368421,0.26666666666666666,0.7864077669902912,0.5423500000000001,0.5698855555555554,24.817307692307693,46.0,20.0,0.13178294573643412,0.22330097087378642,False,43.0,58.0,5.0,7.0,10.0,12.0,13.0,29.0,7.0,10.0,6.0,29.0,15.0,9.0,78.0,40.0,4.0,13.0,21.0,17.0,4.0,10.0,2.0,13.0,55.0,9.0,4.0,20.0,12.0,8.0,1.0,13.0,8.0,1.0,,2.0,3.0,7.0,26.0,55.0,,6.0,4.0,32.0,1.0,4.0,35.0,5.0,17.0,3.0,8.0,5.0,2.0,9.0,7.0,,,,77.0,6.0,1.0,0.7,0.75,0.6052631578947368,0.7666666666666667,0.6590909090909091,0.78,0.12745098039215685,0.08620689655172414,0.3333333333333333,0.1956521739130435,0.15759312320916904,0.04868913857677903,0.034782608695652174,0.04285714285714286,0.06806282722513089,,0.16326530612244897,0.1721311475409836,0.12380952380952381,0.04819277108433735,0.7777777777777778,0.2815533980582524,0.7413793103448276,0.8113207547169812,0.7906976744186046,0.65,0.65,0.6153846153846154,0.3684210526315789,0.7142857142857143,0.4,0.26666666666666666,0.8333333333333334,0.0779816513761468,0.14912280701754385,0.09965635738831616,0.26804123711340205,19.0,1.0,4.0,6.0,13.0,25.0,2.0,7.0,44.0,3.0,13.0,129.0,3.0,25.0,1.0,3.0,1.0,1.0,1.0,0.9772727272727273,0.4230769230769231,0.3333333333333333,0.52,0.4230769230769231,0.034482758620689655,0.41304347826086957,0.41304347826086957,1.0,0.43103448275862066,0.43103448275862066,0.96,0.21052631578947367,0.25,1.0,0.4,1.0,0.28888888888888886,0.46153846153846156,0.5833333333333334,0.43103448275862066,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,24932.0,416.0,66.0,809,799,169.0,210,90.0,1608,5.0,44.0,905.0,25.0,38.0,10.0,89.0,15.0,32.0,33.0,9.0,2.0,19.0,169.0,19.43231441048035,0.47368421052631576,0.08670520231213873,0.08423913043478261,0.14285714285714285,0.03184713375796178,0.5213662420382165,6.402272727272728,0.2088998763906057,3.0,14.0,25.0,207.0,36.0,0.72,0.72,0.5681818181818182,0.6369426751592356,0.6446540880503144,0.08917197452229299,0.21428571428571427,0.23076923076923078,0.3333333333333333,90.0,9.0,21.0,113.0,19.0,25.0,90.0,,1.0,0.7197452229299363,,0.00267379679144385,,0.5732484076433121,0.36,0.7241379310344828,0.8789808917197452,0.5396416666666668,0.5231517241379311,25.830973451327434,23.0,4.0,0.060240963855421686,0.1464968152866242,False,21.0,25.0,3.0,3.0,3.0,3.0,1.0,7.0,4.0,6.0,1.0,36.0,4.0,3.0,44.0,14.0,,2.0,13.0,8.0,5.0,13.0,2.0,1.0,16.0,1.0,,8.0,4.0,4.0,2.0,7.0,10.0,2.0,,3.0,,4.0,12.0,36.0,,5.0,2.0,17.0,3.0,1.0,8.0,1.0,2.0,,2.0,1.0,1.0,3.0,3.0,,,1.0,44.0,2.0,,0.6666666666666666,1.0,0.7,0.7068965517241379,0.7,0.7333333333333333,0.045454545454545456,0.04,0.07142857142857142,0.041666666666666664,0.08205128205128205,0.0058823529411764705,,,0.006993006993006993,,0.037037037037037035,0.08888888888888889,0.06666666666666667,,1.0,0.1592356687898089,0.84,0.875,0.7619047619047619,0.2,0.2,1.0,0.12,1.0,0.6666666666666666,0.10344827586206896,1.0,0.018867924528301886,0.044444444444444446,0.17391304347826086,0.21256038647342995,14.0,6.0,10.0,4.0,4.0,36.0,3.0,7.0,50.0,9.0,11.0,135.0,15.0,36.0,,1.0,1.0,,,0.9,0.4424778761061947,0.47368421052631576,0.44,0.4424778761061947,,0.6086956521739131,0.6086956521739131,0.9285714285714286,0.4,0.4044943820224719,0.8888888888888888,0.4,0.6,1.0,0.3333333333333333,0.6666666666666666,0.13793103448275862,1.0,0.3333333333333333,0.4,1.0,2.0,1.0,1.0,0.008849557522123894,0.011111111111111112,0.008771929824561403,,,,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,40318.0,672.0,27.0,1321,1321,240.0,289,126.0,2642,35.0,111.0,1474.0,47.0,78.0,19.0,187.0,10.0,23.0,31.0,15.0,2.0,31.0,230.0,19.594594594594593,0.4838709677419355,0.03424657534246575,0.03542673107890499,0.05825242718446602,0.14227642276422764,0.5163772357723577,8.88018018018018,0.18168054504163514,12.0,37.0,48.0,279.0,16.0,0.16666666666666666,0.16666666666666666,0.43243243243243246,0.5060975609756098,0.5386100386100386,0.15040650406504066,0.32432432432432434,0.3870967741935484,0.25,104.0,7.0,19.0,135.0,10.0,23.0,104.0,5.0,8.0,0.5487804878048781,0.013333333333333334,0.011940298507462687,0.02185792349726776,0.42276422764227645,0.4375,0.4523809523809524,0.7073170731707317,0.5388357142857143,0.5084261904761904,25.726666666666667,31.0,19.0,0.022727272727272728,0.12601626016260162,False,20.0,39.0,2.0,4.0,5.0,11.0,16.0,30.0,3.0,6.0,1.0,19.0,10.0,14.0,55.0,80.0,,9.0,31.0,18.0,13.0,23.0,5.0,3.0,12.0,1.0,2.0,19.0,9.0,10.0,4.0,13.0,16.0,4.0,3.0,1.0,2.0,1.0,34.0,66.0,,7.0,2.0,44.0,2.0,7.0,34.0,2.0,8.0,3.0,4.0,1.0,3.0,4.0,1.0,,,,51.0,8.0,1.0,0.5,0.5263157894736842,0.5625,0.4880952380952381,0.5588235294117647,0.5729166666666666,0.08108108108108109,0.07692307692307693,0.16216216216216217,0.02564102564102564,0.0364741641337386,0.010169491525423728,,0.012048192771084338,0.00881057268722467,0.014705882352941176,0.017543859649122806,0.032520325203252036,0.04819277108433735,0.014705882352941176,0.25,0.15853658536585366,0.5128205128205128,0.5555555555555556,0.15,0.45714285714285713,0.45714285714285713,0.125,0.25,0.5,1.0,0.2619047619047619,0.45454545454545453,0.0546875,0.06837606837606838,0.06810035842293907,0.1971326164874552,11.0,1.0,3.0,2.0,4.0,40.0,3.0,5.0,51.0,4.0,7.0,99.0,54.0,40.0,,5.0,,,,0.6470588235294118,0.37777777777777777,0.4,0.30434782608695654,0.37777777777777777,,0.3548387096774194,0.36666666666666664,1.0,0.38461538461538464,0.38461538461538464,0.55,0.1875,0.3333333333333333,1.0,0.42857142857142855,1.0,0.09523809523809523,0.5,0.2631578947368421,0.38461538461538464,1.0,,6.0,,0.007407407407407408,,0.04316546762589928,2.0,0.03225806451612903,,,,
