EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyFtPoints,FTOffRebounds,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffAtRimReboundPct,LongMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Fg3aBlocked,Travels,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,FTDefRebounds,StepOutOfBoundsTurnovers,DefFTReboundPct,OffCorner3ReboundPct,Loose Ball Fouls,DefensiveGoaltends,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,on
1627749,1610612737,Dejounte Murray,Dejounte Murray,1627749,ATL,8182.0,136,-42,292,294,64.0,49.0,39.0,586,6.0,11.0,2.0,2.0,2.0,2.0,6.0,13.0,5.0,13.0,1.0,4.0,1.0,1.0,7.0,21.0,1.0,3.0,2.0,4.0,17.0,37.0,8.0,25.0,5.0,63.0,350,2.0,4.0,1.0,3.0,2.0,9.0,3.0,7.0,3.0,5.0,15.0,8.0,26.0,12.0,12.0,2.0,21.0,7.0,4.0,13.0,5.0,18.0,2.0,3.0,5.0,4.0,4.0,41.0,4.0,1.0,13.0,7.0,20.0,5.0,25.0,1.0,6.0,3.0,3.0,6.0,2.0,2.0,3.0,1.0,4.0,9.0,2.0,3.0,3.0,6.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,15.0,63.0,0.23529411764705882,0.25,0.5,0.32,0.3333333333333333,0.6,0.32,0.4594594594594595,0.5,0.42857142857142855,0.46774193548387094,0.5,0.625,0.4921875,0.5625,0.625,0.4032258064516129,0.10810810810810811,0.2727272727272727,0.07692307692307693,21.47058823529412,0.6666666666666666,0.12280701754385964,0.011494252873563218,0.18571428571428572,0.05970149253731343,0.15748031496062992,0.032467532467532464,0.023809523809523808,0.07407407407407407,0.09090909090909091,0.11764705882352941,0.2857142857142857,0.18032786885245902,0.2222222222222222,0.030303030303030304,1.0,0.1774193548387097,0.5454545454545454,0.75,0.3333333333333333,0.20967741935483872,0.46153846153846156,0.5,0.3333333333333333,0.20967741935483872,0.38461538461538464,0.38461538461538464,0.06451612903225806,0.25,0.25,0.3387096774193548,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.2857142857142857,1.0,0.42857142857142855,0.3333333333333333,1.0,0.16666666666666666,1.0,0.08333333333333333,1.0,0.3333333333333333,0.5,0.5806451612903226,0.3333333333333333,0.5128685483870967,0.5199250000000001,0.5133916666666667,0.046875,0.07692307692307693,0.14285714285714285,0.23809523809523808,9.635135135135135,25.72,0.2191780821917808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628381,1610612737,John Collins,John Collins,1628381,ATL,8473.0,141,-29,296,302,53.0,43.0,29.0,598,8.0,9.0,3.0,3.0,2.0,2.0,6.0,15.0,1.0,2.0,5.0,9.0,,,5.0,17.0,,,1.0,2.0,15.0,26.0,10.0,26.0,5.0,65.0,340,3.0,5.0,1.0,1.0,2.0,11.0,2.0,5.0,1.0,2.0,9.0,24.0,6.0,30.0,,4.0,17.0,5.0,5.0,3.0,,3.0,,,,2.0,1.0,6.0,2.0,2.0,8.0,9.0,17.0,5.0,22.0,,2.0,1.0,1.0,3.0,,1.0,5.0,,2.0,8.0,,,5.0,13.0,8.0,6.0,2.0,3.0,6.0,2.0,6.0,3.0,9.0,53.0,0.8,0.9230769230769231,1.0,0.38461538461538464,1.0,0.5,0.38461538461538464,0.5769230769230769,0.6,0.4,0.5769230769230769,0.75,0.5,0.6018518518518519,0.7857142857142857,0.5625,0.5,0.19230769230769232,,0.3333333333333333,18.452380952380953,0.375,0.1323529411764706,0.024096385542168676,0.11428571428571428,0.028169014084507043,0.12318840579710146,0.025974025974025976,0.023809523809523808,0.03389830508474576,0.12121212121212122,0.17391304347826086,0.08333333333333333,0.11666666666666667,0.1,,0.5,0.17307692307692307,0.8888888888888888,0.8888888888888888,0.75,0.28846153846153844,0.4,0.6,0.8333333333333334,0.038461538461538464,0.5,0.5,0.17307692307692307,0.5555555555555556,0.5555555555555556,0.3269230769230769,0.29411764705882354,0.29411764705882354,1.0,0.5,1.0,,,,0.2857142857142857,1.0,,,0.2857142857142857,0.5,0.6730769230769231,0.29411764705882354,0.5259990384615385,0.5163625,0.4884214285714286,0.05660377358490566,0.1111111111111111,0.16923076923076924,0.13846153846153847,6.334615384615385,25.173076923076923,0.17905405405405406,1.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,4.0,1.0,0.1111111111111111,0.038461538461538464,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,13805.0,230,-37,482,487,111.0,69.0,60.0,969,15.0,33.0,1.0,1.0,2.0,6.0,15.0,41.0,12.0,21.0,1.0,1.0,1.0,1.0,17.0,53.0,,2.0,7.0,16.0,42.0,95.0,18.0,54.0,37.0,175.0,576,3.0,5.0,1.0,3.0,4.0,13.0,10.0,22.0,8.0,17.0,64.0,16.0,68.0,18.0,36.0,2.0,52.0,17.0,12.0,31.0,30.0,61.0,22.0,8.0,23.0,6.0,2.0,152.0,1.0,4.0,11.0,6.0,17.0,5.0,22.0,3.0,10.0,6.0,4.0,16.0,4.0,14.0,8.0,3.0,2.0,24.0,,3.0,3.0,11.0,36.0,43.0,5.0,14.0,4.0,2.0,4.0,3.0,62.0,110.0,0.19047619047619047,0.1951219512195122,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.33962264150943394,0.4421052631578947,0.6,0.45454545454545453,0.46308724832214765,0.5625,0.5641025641025641,0.5209580838323353,0.65,0.6428571428571429,0.3624161073825503,0.12631578947368421,0.12121212121212122,0.14634146341463414,34.229390681003586,0.6666666666666666,0.06060606060606061,0.028368794326241134,0.09565217391304348,0.009009009009009009,0.0794392523364486,0.01984126984126984,,0.010752688172043012,0.045454545454545456,0.05263157894736842,0.11764705882352941,0.09090909090909091,0.125,0.04,0.75,0.2214765100671141,0.45454545454545453,0.5172413793103449,0.13333333333333333,0.2751677852348993,0.36585365853658536,0.42857142857142855,0.3333333333333333,0.14093959731543623,0.5714285714285714,0.631578947368421,0.006711409395973154,1.0,1.0,0.35570469798657717,0.32075471698113206,0.3269230769230769,0.35294117647058826,0.125,1.0,0.25,,,0.15384615384615385,0.3333333333333333,0.02564102564102564,1.0,0.41025641025641024,0.4375,0.5838926174496645,0.3269230769230769,0.4937780821917808,0.5082249999999999,0.47116756756756756,0.08860759493670886,0.1346153846153846,0.07428571428571429,0.3657142857142857,8.134736842105262,28.203703703703702,0.23029045643153526,1.0,1.0,20.0,,,,,9.0,2.0,8.0,,0.06,0.08333333333333333,,,0.125,1.0,,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.018518518518518517,0.09523809523809523,0.018867924528301886,0.038461538461538464,,,,,,,,,,,True
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,10626.0,177,-18,369,372,80.0,47.0,50.0,741,6.0,11.0,1.0,1.0,2.0,3.0,4.0,14.0,6.0,8.0,4.0,9.0,1.0,1.0,7.0,19.0,1.0,2.0,2.0,3.0,16.0,33.0,11.0,28.0,5.0,70.0,445,2.0,4.0,2.0,3.0,2.0,12.0,4.0,6.0,3.0,4.0,19.0,24.0,8.0,30.0,3.0,2.0,19.0,7.0,3.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,,15.0,1.0,3.0,10.0,10.0,21.0,4.0,25.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,,2.0,7.0,3.0,2.0,9.0,17.0,10.0,6.0,,2.0,2.0,,2.0,,19.0,79.0,0.75,0.8,0.9090909090909091,0.39285714285714285,0.6666666666666666,0.75,0.39285714285714285,0.48484848484848486,0.5,0.6666666666666666,0.5327868852459017,0.7142857142857143,0.85,0.546875,0.75,0.8636363636363636,0.45901639344262296,0.09090909090909091,0.18181818181818182,0.07142857142857142,16.435185185185183,0.42857142857142855,0.1388888888888889,0.02727272727272727,0.10869565217391304,0.011627906976744186,0.12195121951219512,0.02040816326530612,0.018867924528301886,,0.11764705882352941,0.19230769230769232,0.08333333333333333,0.08860759493670886,0.23076923076923078,0.03333333333333333,,0.18032786885245902,0.5454545454545454,0.6666666666666666,0.5,0.22950819672131148,0.2857142857142857,0.3076923076923077,0.75,0.13114754098360656,0.75,0.75,0.14754098360655737,0.4444444444444444,0.4444444444444444,0.3114754098360656,0.3684210526315789,0.3888888888888889,0.8571428571428571,0.14285714285714285,1.0,0.2857142857142857,0.5,,0.3,0.6666666666666666,0.1,1.0,0.3,0.6666666666666666,0.639344262295082,0.3684210526315789,0.5282672131147541,0.49468571428571423,0.6026900000000001,0.031746031746031744,0.05714285714285714,0.17142857142857143,0.2714285714285714,8.43939393939394,25.235714285714288,0.21680216802168023,1.0,1.0,2.0,,,,2.0,1.0,2.0,1.0,,0.02631578947368421,1.0,1.0,,0.14285714285714285,1.0,1.0,,1.0,,,4.0,,1.0,0.03571428571428571,,0.05263157894736842,0.05263157894736842,1.0,2.0,0.16666666666666666,0.07142857142857142,,,,,,,True
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,5631.0,94,-2,193,195,49.0,16.0,27.0,388,9.0,13.0,2.0,4.0,3.0,3.0,,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,9.0,16.0,1.0,1.0,5.0,26.0,225,2.0,4.0,1.0,1.0,4.0,11.0,3.0,3.0,,,8.0,14.0,4.0,3.0,,4.0,1.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,,15.0,4.0,11.0,7.0,5.0,12.0,15.0,27.0,2.0,2.0,2.0,,1.0,,1.0,5.0,,,6.0,1.0,2.0,3.0,10.0,10.0,10.0,2.0,5.0,8.0,4.0,8.0,6.0,8.0,48.0,0.7777777777777778,1.0,1.0,1.0,1.0,,1.0,0.5625,0.5,1.0,0.6176470588235294,0.7,1.0,0.6190476190476191,0.7857142857142857,1.0,0.058823529411764705,0.0625,,0.5,11.946902654867257,0.16666666666666666,0.11627906976744186,0.19298245614035087,0.15555555555555556,0.09090909090909091,0.13636363636363635,0.1485148514851485,0.125,0.10256410256410256,0.10526315789473684,0.11764705882352941,0.14285714285714285,0.18421052631578946,,0.3333333333333333,0.75,0.7647058823529411,0.6923076923076923,0.6923076923076923,0.7777777777777778,0.11764705882352941,,,,0.058823529411764705,,,,,,0.058823529411764705,1.0,1.0,1.0,0.8,0.5,0.2,1.0,1.0,1.0,1.0,,,,,0.8235294117647058,1.0,0.6155911764705883,0.5746833333333333,0.6882666666666667,0.25,0.2631578947368421,0.4230769230769231,0.3076923076923077,3.2625,25.6,0.2538860103626943,,,2.0,,,4.0,4.0,1.0,4.0,1.0,,0.2857142857142857,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,,,,2.0,1.0,,,,,True
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,7834.0,131,-45,275,278,55.0,45.0,31.0,553,16.0,25.0,4.0,7.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,,17.0,29.0,,,4.0,38.0,347,4.0,8.0,,,2.0,10.0,1.0,3.0,,,4.0,30.0,4.0,,,4.0,,,4.0,2.0,1.0,3.0,1.0,,,2.0,,7.0,6.0,6.0,17.0,11.0,30.0,12.0,42.0,,5.0,2.0,3.0,2.0,,2.0,2.0,,,4.0,,2.0,2.0,5.0,7.0,6.0,,2.0,3.0,1.0,3.0,3.0,4.0,55.0,0.8823529411764706,1.0,,,,,,0.5862068965517241,0.5,0.3333333333333333,0.5862068965517241,0.5,0.3333333333333333,0.59375,0.5,0.5,,0.13793103448275862,0.08,0.5,11.428571428571429,0.5,0.19642857142857142,0.07407407407407407,0.25,0.09375,0.22580645161290322,0.08275862068965517,0.075,0.09615384615384616,0.24,0.14285714285714285,0.2,0.26666666666666666,0.125,,1.0,0.8620689655172413,0.64,0.6956521739130435,0.875,0.13793103448275862,0.25,0.5,1.0,,,,,,,,,,,0.875,0.5714285714285714,,,,1.0,0.3333333333333333,,,,,0.8620689655172413,,0.6115655172413794,0.6198666666666667,0.6774,0.06451612903225806,0.06451612903225806,0.2631578947368421,0.10526315789473684,2.610344827586207,,0.2,,,2.0,,,2.0,3.0,1.0,2.0,,,0.1111111111111111,,,0.5,,,,,,,1.0,,,,,,,,2.0,,1.0,0.08333333333333333,,,,,,,True
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,5929.0,99,11,204,207,46.0,27.0,22.0,411,3.0,4.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,3.0,5.0,1.0,2.0,6.0,15.0,1.0,3.0,2.0,3.0,8.0,11.0,9.0,20.0,2.0,45.0,227,2.0,3.0,1.0,3.0,,7.0,1.0,1.0,3.0,5.0,11.0,8.0,8.0,24.0,3.0,,15.0,6.0,,7.0,3.0,10.0,2.0,1.0,4.0,2.0,1.0,23.0,,1.0,5.0,2.0,9.0,1.0,10.0,,4.0,2.0,2.0,1.0,,1.0,,,,1.0,1.0,,5.0,8.0,5.0,4.0,1.0,1.0,3.0,1.0,4.0,2.0,11.0,46.0,0.5,0.5,0.8888888888888888,0.45,0.3333333333333333,0.6,0.45,0.7272727272727273,0.6666666666666666,1.0,0.6935483870967742,0.5833333333333334,0.9166666666666666,0.703125,0.5833333333333334,0.9166666666666666,0.6451612903225806,,,,14.102564102564104,1.0,0.045454545454545456,0.017543859649122806,0.10869565217391304,,0.07777777777777778,0.009433962264150943,,,,0.047619047619047616,0.1111111111111111,0.07894736842105263,0.25,,0.5,0.12903225806451613,0.75,0.75,0.3333333333333333,0.16129032258064516,0.8,0.8,0.5,0.06451612903225806,0.5,0.5,0.16129032258064516,0.6,0.6,0.4838709677419355,0.4,0.4,0.8333333333333334,0.3333333333333333,0.5,0.5,0.3333333333333333,,0.16666666666666666,1.0,0.3333333333333333,0.5,0.5,0.6666666666666666,0.7741935483870968,0.4,0.5260854838709678,0.5508200000000001,0.5275416666666667,0.0625,0.09090909090909091,0.15555555555555556,0.24444444444444444,7.836363636363635,25.525,0.22549019607843138,,,,,,,,,2.0,,,0.05,1.0,1.0,,,,,,,,,,,,,,,,2.0,,0.2857142857142857,,1.0,,1.0,1.0,1.0,0.047619047619047616,True
1630180,1610612737,Saddiq Bey,Saddiq Bey,1630180,ATL,5900.0,98,-18,208,209,73.0,41.0,33.0,417,4.0,9.0,1.0,2.0,1.0,4.0,3.0,8.0,,3.0,3.0,7.0,1.0,3.0,3.0,7.0,,,2.0,2.0,7.0,20.0,6.0,14.0,4.0,36.0,266,1.0,6.0,1.0,1.0,3.0,8.0,2.0,6.0,3.0,5.0,13.0,10.0,4.0,18.0,,2.0,7.0,3.0,3.0,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,3.0,3.0,10.0,4.0,15.0,6.0,21.0,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,,,2.0,,1.0,,1.0,5.0,5.0,1.0,3.0,,,,,13.0,72.0,0.7142857142857143,0.8333333333333334,1.0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.35,0.16666666666666666,0.3333333333333333,0.47058823529411764,0.35714285714285715,0.5909090909090909,0.5,0.4444444444444444,0.5909090909090909,0.4117647058823529,0.15,0.1111111111111111,0.125,15.32258064516129,0.5,0.1111111111111111,0.047619047619047616,0.2,0.06666666666666667,0.16279069767441862,0.05555555555555555,0.041666666666666664,0.07692307692307693,0.08333333333333333,0.05555555555555555,0.3333333333333333,0.22727272727272727,,0.05555555555555555,,0.2647058823529412,0.4444444444444444,0.5,0.75,0.23529411764705882,0.375,0.42857142857142855,0.6666666666666666,0.08823529411764706,,,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.20588235294117646,0.42857142857142855,0.42857142857142855,1.0,0.2857142857142857,0.5,,,,0.36363636363636365,0.25,0.2727272727272727,0.3333333333333333,0.18181818181818182,1.0,0.6764705882352942,0.42857142857142855,0.5557088235294118,0.4598,0.5768090909090909,0.08333333333333333,0.13636363636363635,0.2222222222222222,0.3611111111111111,7.220000000000001,24.52857142857143,0.35096153846153844,1.0,1.0,,,,,1.0,,,,,0.04,,1.0,,0.14285714285714285,1.0,1.0,,,,,,,,,0.3333333333333333,,0.07142857142857142,1.0,,0.2,,,,,,,,True
1630552,1610612737,Jalen Johnson,Jalen Johnson,1630552,ATL,2645.0,44,-5,91,91,24.0,8.0,9.0,182,3.0,5.0,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,3.0,10.0,1.0,2.0,,2.0,5.0,10.0,3.0,10.0,2.0,21.0,104,,1.0,1.0,2.0,,3.0,1.0,1.0,,2.0,2.0,6.0,4.0,9.0,,,10.0,3.0,1.0,6.0,1.0,7.0,,1.0,3.0,2.0,1.0,15.0,,1.0,5.0,5.0,12.0,1.0,13.0,,3.0,2.0,1.0,2.0,,1.0,2.0,,1.0,4.0,,1.0,2.0,4.0,1.0,2.0,,1.0,,,,,2.0,24.0,0.6,0.6,1.0,0.3,0.5,,0.3,0.5,,1.0,0.475,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.1,,0.3333333333333333,24.752475247524753,0.5,0.25,0.038461538461538464,0.2631578947368421,,0.2564102564102564,0.022727272727272728,,,0.3333333333333333,0.1111111111111111,0.4,0.25,0.3333333333333333,,,0.25,0.6,0.6,0.3333333333333333,0.15,0.3333333333333333,0.5,1.0,0.1,0.5,0.5,,,,0.5,0.3,0.3,1.0,0.3333333333333333,,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,,,0.6666666666666666,,0.75,0.3,0.4951875,0.5002666666666666,0.52465,0.047619047619047616,0.09090909090909091,0.14285714285714285,0.09523809523809523,7.4,26.28,0.26373626373626374,,,,,1.0,1.0,,,,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,2.0,,0.6666666666666666,,,,,,,,True
1627749,1610612737,Dejounte Murray,Dejounte Murray,1627749,ATL,3242.0,54,8,112,111,5.0,12.0,18.0,223,3.0,7.0,,1.0,,,10.0,17.0,2.0,5.0,,2.0,,,6.0,10.0,,,,,15.0,29.0,6.0,12.0,4.0,52.0,137,1.0,2.0,,,,2.0,1.0,2.0,,,2.0,,30.0,12.0,6.0,,10.0,6.0,3.0,12.0,4.0,16.0,4.0,,5.0,5.0,2.0,36.0,2.0,2.0,4.0,3.0,7.0,4.0,11.0,2.0,4.0,4.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,3.0,4.0,2.0,3.0,,,,,2.0,5.0,,,0.6666666666666666,0.5,,,0.5,0.5172413793103449,0.5,0.5,0.5853658536585366,0.5,0.5,0.6190476190476191,0.5,0.5,0.2926829268292683,0.10344827586206896,0.14285714285714285,0.11764705882352941,32.57575757575757,1.0,0.13043478260869565,0.06451612903225806,0.21052631578947367,0.07142857142857142,0.16666666666666666,0.06779661016949153,0.125,0.1,0.125,0.1,0.2,0.2222222222222222,,0.11764705882352941,,0.17073170731707318,0.42857142857142855,0.5,,0.4146341463414634,0.5882352941176471,0.6666666666666666,,0.12195121951219512,0.4,0.4,0.04878048780487805,,,0.24390243902439024,0.6,0.6,0.6666666666666666,0.5,,,,,,,,,,,0.4634146341463415,0.6,0.4983170731707317,0.8352,0.44195,0.07142857142857142,0.1,0.038461538461538464,0.038461538461538464,8.679310344827586,26.34166666666667,0.044642857142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
