EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,PenaltyDefPoss,LongMidRangeFGM,FtPoints,PenaltyFtPoints,DefTwoPtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefTwoPtReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeAssists,on,SecondChanceFtPoints,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,Blocked3s,BlockedArc3,OffensiveGoaltends,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,Transition Take Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,Technical Free Throw Trips,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,313.0,5,13,13,13,2,26,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,5.0,8.0,15,2.0,2.0,4.0,4.0,5.0,8.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,13,0.75,1.0,0.8,1.0,0.8,0.8,1.0,0.8,0.8,1.0,0.8,33.333333333333336,0.2,0.14285714285714285,0.2,1.0,0.6,1.0,1.0,0.6666666666666666,0.4,0.5,0.5,1.0,1.0,1.0,0.5,0.6,1.0,0.6,0.62406,0.6421,0.62406,0.5,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628978,1610612744,Donte DiVincenzo,Donte DiVincenzo,1628978,GSW,464.0,8,17,17,17,2,34,,,,,,,,,,1.0,,20,,,,,1.0,,,,,,,1.0,,,,,,,,17,,,,,,,,,,,,15.789473684210526,,,,,,,,,,,,,,,,,,0.6666666666666666,0.43723333333333336,,0.43723333333333336,,,15.5,1.0,-5.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,1.0,0.6666666666666666,0.25,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630228,1610612744,Jonathan Kuminga,Jonathan Kuminga,1630228,GSW,689.0,11,25,24,25,3,49,1.0,1.0,,,1.0,1.0,,1.0,2.0,3.0,6.0,26,,,,2.0,3.0,6.0,2.0,2.0,,,,1.0,,,,,,,6.0,25,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.75,,0.75,17.24137931034483,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.45649999999999996,,0.45649999999999996,,1.0,9.833333333333334,1.0,-4.0,1.0,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,,,0.07692307692307693,,0.3333333333333333,,,,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.14285714285714285,0.25,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630237,1610612744,Anthony Lamb,Anthony Lamb,1630237,GSW,689.0,11,25,24,25,3,49,1.0,1.0,,,1.0,1.0,,,1.0,1.0,5.0,26,,,,1.0,1.0,5.0,2.0,,,1.0,1.0,2.0,,,,,,,5.0,25,1.0,1.0,1.0,,1.0,0.625,,0.625,0.625,,0.625,17.24137931034483,0.1,0.06666666666666667,0.1,,0.25,1.0,1.0,1.0,,,,,,,,0.25,1.0,1.0,0.491925,,0.491925,,1.0,3.1,1.0,-4.0,,3.0,3.0,3.0,3.0,3.0,,,,,,,,,1.0,0.75,,0.07692307692307693,,,0.75,0.75,25.76666666666667,7.0,,,,1.0,,,1.0,1.0,,,,0.14285714285714285,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631116,1610612744,Patrick Baldwin,Patrick Baldwin,1631116,GSW,689.0,11,25,24,25,3,49,,,,,,,,,,,,26,,,,,,,,,,,,3.0,,,,,,,,25,,,,,,,,,,,,10.344827586206897,,,,,,,,,,,,,,,,,,1.0,0.50235,,0.50235,,,,1.0,-4.0,,3.0,3.0,3.0,3.0,3.0,,1.0,1.0,1.0,,,3.0,2.0,3.0,1.0,0.3333333333333333,0.23076923076923078,0.25,,1.0,1.0,26.733333333333334,7.0,,,,1.0,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,376.0,6,12,11,12,1,23,,1.0,,,,1.0,,,,1.0,3.0,11,,,3.0,,1.0,3.0,,,,1.0,1.0,2.0,,,,,,,3.0,12,,,,,,0.5,1.5,0.5,0.5,1.5,0.5,21.428571428571427,0.2,0.125,0.2,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,1.0,0.5061166666666667,,0.5061166666666667,1.0,1.0,2.8,1.0,-4.0,,2.0,2.0,2.0,2.0,2.0,,,,,,,,1.0,1.0,0.6666666666666666,0.16666666666666666,0.125,0.25,,0.6666666666666666,0.6666666666666666,25.95,7.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,,,,,1.0,0.5,0.5,0.5,,,0.5,0.5,1.0,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,225.0,4,8,7,8,1,15,,,,,,,,1.0,,1.0,,6,,,,,1.0,,,,,,,,,,,,,,,8,,,,,,,,,,,,30.0,,,,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.4635666666666667,,0.4635666666666667,,,8.4,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,,,,2.0,,,0.6666666666666666,,,,,0.6666666666666666,0.6666666666666666,26.15,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,19520.0,325,683,687,166,93,1370,30.0,48.0,9.0,21.0,6.0,8.0,6.0,15.0,37.0,64.0,84.0,734,11.0,24.0,23.0,7.0,10.0,18.0,52.0,22.0,22.0,20.0,61.0,170.0,8.0,5.0,5.0,4.0,5.0,4.0,18.0,165,0.7027027027027027,1.0,0.578125,0.4583333333333333,0.7,0.578125,0.4583333333333333,0.7,0.5833333333333334,0.46,0.6428571428571429,10.585305105853053,0.11428571428571428,0.16714697406340057,0.10416666666666667,0.8,0.75,0.625,0.6521739130434783,0.7,0.234375,0.4,0.5454545454545454,0.6666666666666666,0.875,0.42857142857142855,,0.8,0.75,0.75,0.5325046874999999,0.57262,0.51862,0.27380952380952384,0.21428571428571427,2.9140625,0.2430453879941435,48.0,1.0,,,,,,24.0,19.0,43.0,17.0,11.0,5.0,105.0,41.0,109.0,,0.2751677852348993,0.2988165680473373,0.2543859649122807,0.015625,,,,243.0,1.0,10.0,4.0,60.0,3.0,7.0,13.0,3.0,18.0,18.0,8.0,0.31746031746031744,0.29545454545454547,1.0,1.0,1.0,0.11428571428571428,0.11428571428571428,,,,,,,6.0,3.0,18.0,36.0,,,,,0.46153846153846156,0.3465346534653465,,,,,,0.2727272727272727,0.34285714285714286,,,,,,,,,8.0,False,1.0,6.0,2.0,38.0,3.0,8.0,6.0,3.0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,0.09375,0.041666666666666664,0.26666666666666666,0.42105263157894735,0.17647058823529413,0.22093023255813954,0.30612244897959184,0.14457831325301204,0.275,0.16129032258064516,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,11176.0,186,379,389,96,51,768,24.0,28.0,7.0,8.0,1.0,1.0,4.0,6.0,28.0,34.0,74.0,477,7.0,9.0,15.0,2.0,2.0,8.0,46.0,10.0,8.0,10.0,21.0,43.0,7.0,5.0,3.0,2.0,5.0,2.0,8.0,96,0.8214285714285714,0.9583333333333334,0.8235294117647058,0.7777777777777778,1.0,0.6938775510204082,0.7,0.7,0.6981132075471698,0.6818181818181818,0.6666666666666666,14.57858769931663,0.09345794392523364,0.10695187165775401,0.09876543209876543,0.4,0.5714285714285714,0.8571428571428571,0.8888888888888888,0.8333333333333334,0.12244897959183673,0.6666666666666666,1.0,0.75,0.8,0.875,0.42857142857142855,0.2,1.0,0.8775510204081632,0.5764642857142857,0.5375875,0.48618000000000006,0.20270270270270271,0.10810810810810811,2.414705882352941,0.2532981530343008,-46.0,,5.0,,15.0,3.0,5.0,3.0,6.0,9.0,6.0,2.0,1.0,24.0,9.0,22.0,0.30612244897959184,0.12162162162162163,0.12209302325581395,0.125,,0.10204081632653061,,24.053333333333335,109.0,,6.0,1.0,12.0,1.0,7.0,11.0,2.0,8.0,9.0,5.0,0.12244897959183673,0.05555555555555555,,,,0.09433962264150944,0.13157894736842105,,,4.0,1.0,12.0,,4.0,,9.0,19.0,1.0,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.36363636363636365,0.125,,,,,,0.16666666666666666,0.1111111111111111,,,,1.0,,,,,,False,1.0,3.0,,10.0,1.0,1.0,,2.0,4.0,1.0,,1.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,0.08823529411764706,0.03571428571428571,0.3333333333333333,0.1111111111111111,0.06666666666666667,0.125,0.09523809523809523,0.07894736842105263,0.23809523809523808,0.07692307692307693,,4.0,10.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.20408163265306123,0.4,0.4,1.0,0.1,0.6,0.3333333333333333,,,,,,,,,,,,,,,,,,,,
1628978,1610612744,Donte DiVincenzo,Donte DiVincenzo,1628978,GSW,13640.0,227,479,478,109,51,957,6.0,11.0,1.0,5.0,1.0,4.0,3.0,8.0,9.0,19.0,71.0,546,2.0,6.0,10.0,2.0,5.0,19.0,14.0,4.0,,7.0,11.0,38.0,11.0,4.0,3.0,2.0,3.0,2.0,19.0,109,0.7777777777777778,0.7777777777777778,0.47368421052631576,0.3333333333333333,0.4,0.5163934426229508,0.5555555555555556,0.5,0.5298507462686567,0.5,0.5588235294117647,15.526802218114602,0.058333333333333334,0.048034934497816595,0.06060606060606061,0.6666666666666666,0.18032786885245902,0.5454545454545454,0.6,0.8333333333333334,0.13114754098360656,0.375,0.42857142857142855,0.6666666666666666,0.5555555555555556,0.2,1.0,0.3076923076923077,0.25,0.8688524590163934,0.5374008333333333,0.6528833333333334,0.5740961538461539,0.14084507042253522,0.2676056338028169,3.305263157894737,0.22755741127348644,-31.0,,31.0,5.0,42.0,8.0,30.0,21.0,11.0,32.0,8.0,11.0,5.0,75.0,10.0,27.0,0.6885245901639344,0.09090909090909091,0.10833333333333334,0.1,,0.5081967213114754,0.38461538461538464,26.407142857142862,183.0,,8.0,6.0,16.0,1.0,9.0,17.0,3.0,14.0,12.0,4.0,0.12307692307692308,0.06451612903225806,,,,0.06153846153846154,0.17391304347826086,7.0,1.0,15.0,3.0,45.0,7.0,8.0,3.0,8.0,20.0,1.0,0.35714285714285715,0.375,0.36585365853658536,0.47058823529411764,0.14666666666666667,0.22580645161290322,0.22580645161290322,1.0,0.2,0.23333333333333334,0.125,0.06666666666666667,1.0,2.0,2.0,3.0,0.6666666666666666,0.2222222222222222,0.5,1.0,5.0,False,,2.0,3.0,4.0,,1.0,2.0,7.0,5.0,1.0,1.0,2.0,,2.0,,1.0,,2.0,1.0,3.0,2.0,0.10526315789473684,0.09090909090909091,0.125,0.058823529411764705,,0.03669724770642202,0.027777777777777776,0.017543859649122806,0.125,0.047619047619047616,0.058823529411764705,8.0,11.0,1.0,2.0,3.0,,,,,0.18032786885245902,0.7272727272727273,0.7272727272727273,1.0,0.1111111111111111,0.23076923076923078,0.6666666666666666,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
