EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,Arc3FGM,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,AtRimAssists,LongMidRangeAssists,BadPassTurnovers,SecondChanceTurnovers,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,Offensive Fouls Drawn,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,SecondChanceFg3Pct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,LostBallSteals,Corner3Assists,StepOutOfBoundsTurnovers,AtRimPctBlocked,Corner3FGM,Charge Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FTDefRebounds,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,SelfOReb,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,SelfORebPct,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,Loose Ball Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveMakes,Blocked3s,BlockedArc3,BlockedLongMidRange,Corner3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,Charge Fouls Drawn,3SecondViolations,OffensiveGoaltends,Defensive 3 Seconds Violations,Transition Take Fouls Drawn
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,503.0,8,16,15,3.0,5.0,1.0,31,2.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,20,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.6,1.0,0.6,1.0,0.2,33.333333333333336,1.0,0.25,1.0,0.4,0.3333333333333333,1.0,0.6,0.6666666666666666,0.6666666666666666,0.2,1.0,1.0,1.0,0.2,0.2,0.43323,0.4416,0.2,0.25,0.3333333333333333,8.5,26.8,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612738,Malcolm Brogdon,Malcolm Brogdon,1627763,BOS,1338.0,22,43,42,9.0,15.0,3.0,85,2.0,6.0,1.0,1.0,3.0,4.0,8.0,3.0,14.0,51,,,,6.0,2.0,3.0,3.0,,3.0,,1.0,6.0,2.0,1.0,3.0,3.0,1.0,,1.0,,,4.0,5.0,1.0,3.0,9.0,0.75,0.75,0.5,,0.5,,0.5384615384615384,,0.2727272727272727,29.787234042553195,1.0,0.1,0.4,0.2,0.14285714285714285,0.5,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.36363636363636365,0.44634090909090907,,0.23076923076923078,0.3,,8.812499999999998,26.366666666666664,0.20930232558139536,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09090909090909091,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4094,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,884.0,15,30,30,12.0,18.0,2.0,60,5.0,6.0,,1.0,1.0,5.0,7.0,1.0,15.0,43,,,,2.0,8.0,1.0,,1.0,1.0,1.0,,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,3.0,2.0,2.0,2.0,11.0,0.2,0.2,0.7142857142857143,,0.8125,,0.9375,,0.125,32.25806451612903,1.0,0.5,,0.3333333333333333,0.5,,0.75,0.8333333333333334,1.0,0.125,,,,0.125,0.125,0.41500625,,0.25,0.2857142857142857,,8.057142857142857,24.6,0.4,-6.0,,,1.0,1.0,2.0,2.0,3.0,8.0,,1.0,,,,,8.0,,1.0,1.0,0.6666666666666666,0.875,1.0,,,,,0.2,1.0,1.0,,1.0,0.4375375,0.5333333333333333,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,1195.0,20,37,38,6.0,6.0,3.0,75,,,,,,2.0,3.0,,4.0,45,1.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,,6.0,,,,3.0,,,,,,,,,,6.0,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,,7.317073170731708,,,,,,,,,,,,,,,1.0,0.6603333333333333,0.4754,,,0.5,1.1,,0.16216216216216217,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.2222222222222222,0.2,0.2,0.14285714285714285,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,3404.0,57,112,113,44.0,51.0,15.0,225,1.0,2.0,1.0,3.0,7.0,8.0,12.0,10.0,32.0,133,1.0,2.0,6.0,4.0,12.0,7.0,5.0,6.0,11.0,6.0,1.0,28.0,4.0,2.0,6.0,6.0,3.0,2.0,5.0,1.0,3.0,3.0,5.0,2.0,2.0,43.0,0.25,0.25,0.6666666666666666,0.5,0.6363636363636364,0.5,0.6739130434782609,0.6,0.45454545454545453,21.374045801526716,0.6,0.09090909090909091,0.23529411764705882,0.15384615384615385,,0.23076923076923078,0.09090909090909091,0.5,0.5,0.13636363636363635,0.3333333333333333,0.3333333333333333,,0.3181818181818182,0.7727272727272727,0.5462636363636363,0.493,0.09090909090909091,0.16666666666666666,0.1875,8.333333333333334,26.5,0.39285714285714285,8.0,6.0,7.0,4.0,4.0,4.0,4.0,7.0,19.0,6.0,4.0,3.0,1.0,1.0,1.0,19.0,0.5,0.4,0.4,0.5714285714285714,0.6538461538461539,0.6785714285714286,0.3181818181818182,0.8571428571428571,0.8571428571428571,0.3333333333333333,,0.5714285714285714,0.5714285714285714,0.5,0.5714285714285714,0.5497615384615385,0.59375,3.0,5.0,3.0,6.0,2.0,6.0,,,0.5,,,0.38461538461538464,0.6,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.25,0.13636363636363635,0.2,0.4,0.5,1.0,0.3076923076923077,0.75,0.07692307692307693,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,886.0,15,28,25,8.0,10.0,3.0,53,,,,,4.0,1.0,1.0,4.0,8.0,38,,,,2.0,,4.0,1.0,,1.0,,,2.0,,1.0,1.0,2.0,,,,1.0,1.0,,,,,7.0,1.0,1.0,1.0,,0.8,,0.8,,0.8,15.625,,0.125,,0.1111111111111111,0.16666666666666666,,,,,,,,,0.8,1.0,0.49534,,,,,3.4,27.4,0.2857142857142857,-4.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,3.0,2.0,1.0,,,,2.0,0.5,0.5,0.5,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,0.5,0.5,0.5,0.5,0.4208,0.25,,,,,,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,0.1111111111111111,0.08333333333333333,,0.2,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,893.0,15,29,29,8.0,10.0,4.0,58,,,,,4.0,,1.0,4.0,9.0,30,,,,,,4.0,1.0,1.0,2.0,,,5.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,4.0,6.0,,2.0,7.0,,,,,0.3,,0.5625,,0.8,28.571428571428573,0.5,,0.25,0.1111111111111111,,,,,,,,,,0.8,1.0,0.52877,,0.2857142857142857,0.6666666666666666,,2.7,26.9,0.27586206896551724,3.0,,1.0,1.0,1.0,6.0,,,5.0,3.0,1.0,1.0,,1.0,,3.0,1.0,0.25,0.25,,1.5,1.25,0.2,,,,,0.25,0.25,1.0,0.25,0.5646,0.5555555555555556,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,415.0,7,13,12,5.0,12.0,1.0,25,,1.0,,,1.0,,1.0,1.0,,17,,,,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,0.5,14.285714285714285,,,,,,,0.5,,,,,,,0.5,0.5,0.4628,,,,,8.6,27.1,0.38461538461538464,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4923,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,1918.0,32,63,65,27.0,26.0,12.0,128,,,,,6.0,,,9.0,12.0,74,,,,,,6.0,2.0,3.0,5.0,2.0,,13.0,3.0,1.0,4.0,5.0,,,2.0,1.0,2.0,1.0,,,,27.0,,,,,0.6666666666666666,,0.6666666666666666,,1.0,14.102564102564102,,0.07142857142857142,0.3,0.16666666666666666,0.14285714285714285,0.2857142857142857,,,,,,,,0.6666666666666666,1.0,0.5186166666666667,,,,,,25.833333333333332,0.42857142857142855,4.0,,,3.0,4.0,,,,,12.0,3.0,2.0,,,,,1.0,0.4444444444444444,0.4444444444444444,,,,,,,,,0.5,0.5,1.0,0.5,0.4938,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,0.038461538461538464,0.027777777777777776,,,0.2,,,,,,3.0,1.0,,,,,1.0,,2.0,1.0,1.0,2.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,1.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,1778.0,30,60,62,31.0,32.0,11.0,122,1.0,1.0,,,,6.0,7.0,1.0,17.0,68,2.0,2.0,4.0,8.0,4.0,,,,,,,,2.0,1.0,4.0,9.0,,,,,2.0,2.0,2.0,,,31.0,0.6666666666666666,1.0,0.8571428571428571,1.0,0.9375,1.0,0.9444444444444444,1.0,0.125,12.162162162162163,,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.14285714285714285,0.2222222222222222,0.125,1.0,1.0,,,,,,0.875,0.63603125,,,,0.23529411764705882,2.1285714285714286,23.7,0.5166666666666667,10.0,5.0,6.0,,1.0,2.0,2.0,2.0,6.0,3.0,,,,,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8333333333333334,0.8333333333333334,0.6,1.0,,,,,0.7032,0.35294117647058826,,,,,2.0,,,,,,,,,2.0,2.0,4.0,5.0,,5.0,1.0,,1.0,1.0,,,0.23809523809523808,0.16666666666666666,,0.25,0.2,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,0.125,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
