EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,Travels,AtRimPctBlocked,PenaltyCorner3Frequency,LongMidRangeFGM,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveAttempts,LostBallSteals,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3FGM,SecondChanceFtPoints,BlockedLongMidRange,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,FTOffRebounds,Charge Fouls,DefensiveGoaltends,OffFTReboundPct,on,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,OffensiveGoaltends
1630233,1610612750,Nathan Knight,Nathan Knight,1630233,MIN,28.0,,2,1,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,1902.0,32.0,-20,61,64.0,7.0,7.0,6.0,125,1.0,1.0,,,,,4.0,9.0,1.0,,,1.0,4.0,,,,5.0,11.0,1.0,4.0,6.0,19.0,65.0,,,,3.0,,,,,3.0,3.0,8.0,2.0,3.0,,4.0,1.0,2.0,,1.0,,1.0,,,1.0,,2.0,3.0,,3.0,8.0,2.0,13.0,3.0,16.0,,,,2.0,,,2.0,,2.0,4.0,,1.0,,2.0,,,12.0,,1.0,9.0,3.0,6.0,,1.0,1.0,,1.0,1.0,,3.0,7.0,,,0.8,0.8,1.0,0.25,,0.25,0.45454545454545453,,,0.43333333333333335,,,0.5277777777777778,0.75,0.75,0.26666666666666666,,0.18181818181818182,0.1111111111111111,,29.72972972972973,0.5,1.0,0.38095238095238093,,0.3,0.17647058823529413,0.3548387096774194,0.07142857142857142,,0.09090909090909091,0.14285714285714285,0.4166666666666667,1.0,0.14285714285714285,0.6666666666666666,,1.0,0.06666666666666667,1.0,1.0,1.0,0.6,0.4444444444444444,0.5,0.75,0.06666666666666667,,,,,0.26666666666666666,0.25,0.25,1.0,,,,,,,,,0.3333333333333333,0.25,0.45269,,,0.3333333333333333,0.42857142857142855,0.15789473684210525,0.15789473684210525,7.454545454545454,27.049999999999997,0.11475409836065574,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,2.0,,,False,0.3333333333333333,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,1960.0,33.0,-23,65,67.0,9.0,25.0,7.0,132,1.0,5.0,,3.0,,1.0,,1.0,1.0,2.0,4.0,,2.0,,,,1.0,7.0,2.0,6.0,4.0,12.0,75.0,,3.0,,1.0,,2.0,1.0,2.0,1.0,4.0,,2.0,6.0,,2.0,,1.0,,1.0,,1.0,,,,1.0,2.0,,3.0,,2.0,,2.0,3.0,5.0,2.0,1.0,,2.0,,,,,2.0,2.0,,,2.0,6.0,1.0,,3.0,,,6.0,,3.0,,,,,,,,4.0,9.0,,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.14285714285714285,,,0.3076923076923077,,0.375,0.375,0.125,0.4,0.46153846153846156,,0.14285714285714285,,,22.78481012658228,1.0,,0.10526315789473684,0.10344827586206896,,,0.07407407407407407,0.06666666666666667,0.2,,,0.2,,,,0.25,,0.38461538461538464,0.2,0.25,,0.07692307692307693,,,,0.07692307692307693,0.3076923076923077,0.5,0.5,1.0,0.15384615384615385,,,,1.0,,,,0.25,,,,0.8461538461538461,,0.5370423076923077,0.5878,0.5202375,0.1875,0.3,0.08333333333333333,0.3333333333333333,4.485714285714286,24.400000000000002,0.13846153846153847,2.0,,0.2,0.5,,,,,1.0,,,,,,,,1.0,1.0,,,0.5,,,,,0.0625,,,,,,,,False,,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,1933.0,32.0,-14,62,66.0,7.0,14.0,6.0,128,,,,,,,,,,,3.0,2.0,5.0,,1.0,1.0,,,2.0,8.0,,6.0,63.0,,,1.0,,,,1.0,2.0,,3.0,,,6.0,,5.0,2.0,,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,1.0,,2.0,,2.0,1.0,,,3.0,,,,,,,3.0,,,,,,,,,,,,,3.0,7.0,,,,,1.0,0.25,0.5,0.25,,,,0.375,,0.75,0.375,,0.75,1.0,,,,,14.666666666666666,0.6666666666666666,,0.1,0.04,,,0.06451612903225806,0.024390243902439025,0.125,,0.16666666666666666,0.08333333333333333,,,,,,,,,,,,,,,0.375,,,,0.625,0.4,0.4,1.0,,,,,,,0.5,1.0,1.0,0.4,0.537975,0.62055,0.4749,,,,0.5,,24.6625,0.11290322580645161,1.0,1.0,,0.5,,1.0,,,1.0,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,False,,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,1279.0,21.0,-23,44,46.0,14.0,20.0,6.0,90,1.0,4.0,,3.0,,3.0,,4.0,1.0,,,2.0,6.0,,1.0,1.0,1.0,9.0,2.0,6.0,,8.0,54.0,,3.0,,,,5.0,1.0,1.0,,3.0,2.0,,3.0,,6.0,2.0,,,,1.0,1.0,1.0,,,,3.0,,3.0,,,,,3.0,3.0,3.0,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,3.0,14.0,,,1.0,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.1111111111111111,,,0.26666666666666666,,0.25,0.26666666666666666,,0.25,0.4,,,,,29.629629629629626,1.0,,,0.16666666666666666,,,,0.10344827586206896,0.25,,,,,,,0.25,,0.26666666666666666,0.25,0.25,1.0,0.26666666666666666,,,,0.06666666666666667,,,,,0.4,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,0.5,,0.16666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.49148000000000003,0.5823333333333334,0.507575,,,,0.375,6.022222222222222,25.73333333333333,0.3181818181818182,,,,,,,3.0,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,False,,,
201144,1610612750,Mike Conley,Mike Conley,201144,MIN,1781.0,30.0,-9,57,58.0,7.0,7.0,6.0,115,,1.0,,,,,1.0,4.0,,,1.0,,2.0,,,1.0,1.0,5.0,,3.0,,2.0,56.0,,,1.0,,,,,1.0,,,,2.0,,,2.0,,2.0,,3.0,3.0,6.0,1.0,2.0,1.0,2.0,15.0,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,7.0,,,,,,,,,0.2,,,0.125,,,0.125,,,0.375,,0.4,0.25,,12.857142857142858,1.0,,,,0.09090909090909091,,0.03125,,,,,,,0.125,,,,0.125,,,,0.5,0.25,0.3333333333333333,,,0.125,,,,0.25,,,,,,,,,,1.0,,0.5,,0.47331249999999997,,0.5514,,,,,6.38,24.399999999999995,0.12280701754385964,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,False,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,1292.0,22.0,-18,45,47.0,7.0,26.0,3.0,92,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,1.0,1.0,,,,2.0,8.0,1.0,1.0,,7.0,51.0,1.0,1.0,,2.0,1.0,1.0,,,,2.0,,4.0,3.0,2.0,1.0,1.0,1.0,,3.0,2.0,5.0,2.0,,2.0,1.0,12.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,2.0,7.0,,,,,1.0,1.0,,1.0,0.25,1.0,1.0,0.3888888888888889,1.0,1.0,0.3888888888888889,1.0,1.0,0.1111111111111111,,0.125,,,18.75,,,0.125,0.0625,,,0.05555555555555555,0.04,,,,,0.5,,,,,0.3333333333333333,0.3333333333333333,0.5,,0.5555555555555556,0.2,0.2,,,,,,,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.4444444444444444,1.0,0.501638888888889,0.6982,0.6982,,,0.2857142857142857,0.2857142857142857,5.3875,27.3,0.15555555555555556,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,False,,,
203085,1610612750,Austin Rivers,Austin Rivers,203085,MIN,1399.0,23.0,-16,51,51.0,6.0,15.0,2.0,102,,,,,,,1.0,1.0,,,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,4.0,,5.0,49.0,,,,,,,,1.0,,,,2.0,3.0,,3.0,1.0,,,,1.0,1.0,1.0,,,,3.0,,1.0,2.0,2.0,,4.0,1.0,5.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,1.0,0.25,,0.25,1.0,,,0.5,,,0.5,,,0.8,,,,,11.11111111111111,,,0.16666666666666666,0.07692307692307693,0.18181818181818182,,0.17391304347826086,0.034482758620689655,,,,0.16666666666666666,0.5,0.25,,,,,,,,0.2,1.0,1.0,,,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,,0.8,0.3333333333333333,0.5301,,0.54615,,,,,4.1,24.900000000000002,0.11764705882352941,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,False,,1.0,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,1108.0,18.0,-10,37,39.0,3.0,19.0,1.0,76,2.0,2.0,,,,,1.0,2.0,,,,,,,,,3.0,4.0,,,3.0,9.0,42.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,5.0,4.0,1.0,10.0,,10.0,,1.0,1.0,,,,1.0,,,1.0,,,3.0,3.0,,,4.0,,,5.0,1.0,3.0,,,,,,,,,3.0,,,1.0,1.0,,,,,0.75,,,0.75,,,0.75,,,,,,,,17.5,,0.5,0.4,,0.7142857142857143,,0.5294117647058824,,,,0.3333333333333333,0.75,,0.8,0.5,,,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,0.5,,0.558,,,0.5,0.5,,,2.775,,0.08108108108108109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,1.0
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,498.0,8.0,-4,17,19.0,5.0,9.0,1.0,36,,,,,,,,2.0,,,,,,,,,,2.0,,,,,16.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,11.11111111111111,,,0.3333333333333333,,0.25,,0.2857142857142857,,,,1.0,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.41535,,0.4244,,,,,7.6,,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
1630233,1610612750,Nathan Knight,Nathan Knight,1630233,MIN,255.0,4.0,-5,8,9.0,,,1.0,17,1.0,2.0,,1.0,,,,,,,,,2.0,,,,1.0,2.0,,2.0,,2.0,10.0,,1.0,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.25,,,0.25,,,0.5,,,,,55.55555555555556,1.0,,,,,0.2,,0.16666666666666666,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,0.5,,,,1.0,,,,,,,,1.0,,0.46325,,,,,,,3.6,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,
1631169,1610612750,Josh Minott,Josh Minott,1631169,MIN,379.0,6.0,-4,13,14.0,5.0,4.0,1.0,27,,,,,,,,,,,1.0,,,,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,14.285714285714285,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.5247,,,,,,,,23.2,0.38461538461538464,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
1631111,1610612750,Wendell Moore Jr.,Wendell Moore Jr.,1631111,MIN,124.0,2.0,1,5,5.0,5.0,4.0,,10,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
