EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,LongMidRangeFGM,LongMidRangeFGA,AtRimAssists,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,Arc3Assists,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTDefRebounds,LostBallTurnovers,Offensive Fouls,Charge Fouls Drawn,DefFTReboundPct,OffCorner3ReboundPct,Fg3aBlocked,Travels,PenaltyTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,LongMidRangePctAssisted,NonShootingPenaltyNonTakeFoulsDrawn,HeaveAttempts,Charge Fouls,Transition Take Fouls,DefensiveGoaltends,on,Corner3PctBlocked
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,928.0,15,-6,30,29,2.0,3,5.0,59,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,32,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.8333333333333334,0.5,0.8333333333333334,0.5,0.6666666666666666,9.09090909090909,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,0.5141166666666667,0.4,11.7,26.35,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,4651.0,78,25,144,151,34.0,50,19.0,295,,3.0,6.0,12.0,3.0,2.0,6.0,7.0,15.0,25.0,149,,,3.0,6.0,2.0,18.0,12.0,6.0,33.0,0.5,0.5,0.8571428571428571,0.4666666666666667,0.4666666666666667,0.3333333333333333,,0.5952380952380952,1.0,0.5952380952380952,1.0,0.7142857142857143,12.574850299401199,0.14285714285714285,,,,0.5714285714285714,0.5,0.5,0.8333333333333334,1.0,0.8571428571428571,0.5,0.5508857142857144,0.24,5.699999999999999,25.633333333333333,0.2361111111111111,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,3.0,2.0,1.0,3.0,4.0,7.0,3.0,2.0,1.0,3.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,0.6666666666666666,0.5,1.0,0.8333333333333334,0.8333333333333334,0.024390243902439025,0.08108108108108109,0.06451612903225806,0.02702702702702703,0.041666666666666664,0.05405405405405406,0.0625,0.14285714285714285,0.037037037037037035,0.125,0.08333333333333333,1.0,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.53265,0.69975,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629667,1610612755,Jalen McDaniels,Jalen McDaniels,1629667,PHI,1170.0,20,-9,33,38,10.0,14,5.0,71,,1.0,,1.0,,1.0,2.0,,1.0,2.0,45,1.0,1.0,,2.0,,,1.0,,10.0,,,,,,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,7.692307692307692,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333,,0.4604333333333333,1.0,12.4,25.5,0.30303030303030304,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,2.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,0.25,0.07692307692307693,,,0.1,0.047619047619047616,,0.5,,,,,,,,,,,,,,,,,,,,0.3895,,,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,16045.0,267,-3,502,501,59.0,109,61.0,1003,9.0,25.0,16.0,45.0,3.0,23.0,57.0,22.0,56.0,134.0,588,3.0,6.0,4.0,14.0,20.0,45.0,45.0,16.0,58.0,0.43478260869565216,0.45454545454545453,0.6818181818181818,0.39285714285714285,0.39285714285714285,0.40350877192982454,0.5,0.49557522123893805,0.6,0.5403225806451613,0.6363636363636364,0.49557522123893805,22.31833910034602,0.22123893805309736,0.36,0.391304347826087,0.2222222222222222,0.39823008849557523,0.35555555555555557,0.35555555555555557,0.5625,0.3,0.6814159292035398,0.35555555555555557,0.5210517699115044,0.1044776119402985,7.756140350877193,25.901785714285715,0.11752988047808766,13.0,21.0,3.0,3.0,6.0,11.0,2.0,1.0,3.0,7.0,2.0,4.0,8.0,4.0,9.0,21.0,26.0,21.0,9.0,7.0,16.0,5.0,4.0,1.0,39.0,1.0,5.0,11.0,13.0,24.0,6.0,30.0,10.0,7.0,3.0,9.0,16.0,15.0,,,1.0,,1.0,1.0,,21.0,1.0,0.5,0.4444444444444444,0.5,0.5882352941176471,0.6176470588235294,0.1092436974789916,0.03546099290780142,0.09482758620689655,0.008403361344537815,0.10212765957446808,0.023076923076923078,0.015151515151515152,0.029411764705882353,0.012195121951219513,0.12,0.10227272727272728,,0.18584070796460178,0.6190476190476191,0.6842105263157895,0.6153846153846154,0.09734513274336283,0.5454545454545454,0.5454545454545454,1.0,0.3333333333333333,,0.17647058823529413,1.0,0.11764705882352941,0.4117647058823529,0.42857142857142855,0.5282285714285714,0.4957,0.15671641791044777,1.0,11.0,4.0,0.1111111111111111,0.09734513274336283,0.09090909090909091,0.1,3.0,3.0,1.0,1.0,1.0,22.0,2.0,1.0,2.0,5.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,1.0,25.0,2.0,12.0,1.0,0.08771929824561403,0.09523809523809523,0.08,0.09090909090909091,0.5,0.07317073170731707,0.10344827586206896,0.07142857142857142,0.04838709677419355,0.3,1.0,0.6666666666666666,0.1,1.0,1.0,0.5,0.0975609756097561,0.1791044776119403,,,,,,,,,,,,,,,,,,,,,,,True,
200782,1610612755,P.J. Tucker,P.J. Tucker,200782,PHI,17620.0,294,-10,545,552,66.0,127,66.0,1097,,1.0,,,,5.0,11.0,14.0,40.0,54.0,645,1.0,1.0,3.0,9.0,8.0,42.0,,,65.0,0.8,1.0,1.0,0.35,0.35,0.45454545454545453,1.0,0.5098039215686274,1.0,0.5192307692307693,1.125,0.7843137254901961,9.105431309904153,0.0196078431372549,,,,,,,,,0.9607843137254902,,0.577935294117647,0.16666666666666666,4.618181818181818,23.42,0.12110091743119267,5.0,9.0,1.0,1.0,14.0,40.0,4.0,,,,2.0,1.0,1.0,1.0,4.0,7.0,2.0,,5.0,11.0,16.0,3.0,3.0,,43.0,9.0,9.0,15.0,14.0,32.0,18.0,50.0,13.0,11.0,2.0,11.0,28.0,13.0,2.0,2.0,3.0,,3.0,3.0,2.0,6.0,4.0,0.6666666666666666,0.25,1.0,0.5,0.5833333333333334,0.10606060606060606,0.05806451612903226,0.12195121951219512,0.0703125,0.11372549019607843,0.0636042402826855,0.08,0.05555555555555555,0.056179775280898875,0.2222222222222222,0.15053763440860216,0.6666666666666666,0.17647058823529413,0.5555555555555556,0.625,0.8,0.7843137254901961,0.35,0.35,1.0,,,0.2,1.0,0.8,,,0.5486125,0.58223,0.12962962962962962,,1.0,2.0,0.075,0.0196078431372549,,,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,1.0,1.0,3.0,,5.0,1.0,3.0,,3.0,1.0,1.0,1.0,0.09090909090909091,0.1111111111111111,,,0.4,0.022727272727272728,0.07692307692307693,0.03333333333333333,0.06451612903225806,0.25,1.0,,0.75,0.6666666666666666,1.0,0.25,0.0196078431372549,0.09090909090909091,3.0,1.0,1.0,2.0,0.2727272727272727,0.10256410256410256,,,,,,,,,,,,,,,,,True,
201935,1610612755,James Harden,James Harden,201935,PHI,15796.0,263,-20,485,486,45.0,99,58.0,971,8.0,24.0,20.0,48.0,5.0,27.0,63.0,23.0,51.0,148.0,581,3.0,8.0,6.0,20.0,4.0,21.0,48.0,20.0,45.0,0.07407407407407407,0.07407407407407407,0.30434782608695654,0.45098039215686275,0.45098039215686275,0.42857142857142855,0.375,0.5394736842105263,0.6428571428571429,0.578125,0.6666666666666666,0.4473684210526316,26.391382405745063,0.21052631578947367,0.3333333333333333,0.38095238095238093,0.25,0.42105263157894735,0.4166666666666667,0.425531914893617,0.2,0.35714285714285715,0.6666666666666666,0.4166666666666667,0.5048644736842106,0.13513513513513514,7.712698412698413,26.41176470588235,0.09278350515463918,11.0,25.0,2.0,2.0,3.0,3.0,1.0,3.0,5.0,8.0,4.0,4.0,6.0,6.0,9.0,26.0,50.0,48.0,31.0,19.0,50.0,9.0,5.0,6.0,119.0,2.0,3.0,21.0,20.0,42.0,5.0,47.0,8.0,7.0,1.0,6.0,17.0,25.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,26.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.17543859649122806,0.02112676056338028,0.1926605504587156,0.01818181818181818,0.18385650224215247,0.01984126984126984,0.04411764705882353,,0.013157894736842105,0.2727272727272727,0.15476190476190477,0.5,0.21929824561403508,0.44,0.6111111111111112,,0.02631578947368421,1.0,1.0,1.0,0.6,0.3333333333333333,0.13333333333333333,1.0,0.06666666666666667,0.5333333333333333,0.625,0.497325,0.46308,0.17567567567567569,8.0,14.0,20.0,0.14705882352941177,0.12280701754385964,0.5714285714285714,0.5714285714285714,,2.0,1.0,1.0,1.0,25.0,2.0,,,10.0,10.0,1.0,11.0,6.0,6.0,8.0,,19.0,,,,31.0,,12.0,,0.15873015873015872,0.28,0.125,,0.5789473684210527,,0.15517241379310345,0.32,0.019230769230769232,0.14285714285714285,,,0.07142857142857142,1.0,1.0,1.0,0.109375,0.16,1.0,5.0,1.0,1.0,0.14285714285714285,0.029411764705882353,1.0,1.0,2.0,1.0,2.0,0.0196078431372549,0.020833333333333332,0.03773584905660377,,,,,,,,,True,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,15074.0,251,-13,467,474,56.0,98,56.0,941,17.0,31.0,6.0,15.0,5.0,40.0,64.0,9.0,24.0,114.0,563,7.0,10.0,5.0,22.0,38.0,24.0,15.0,6.0,55.0,0.475,0.5428571428571428,0.8888888888888888,0.375,0.375,0.625,0.7,0.6079545454545454,0.6666666666666666,0.6263736263736264,0.6875,0.2727272727272727,17.91044776119403,0.3522727272727273,0.5483870967741935,0.5483870967741935,0.35294117647058826,0.17045454545454544,0.4,0.42857142857142855,0.8333333333333334,0.3333333333333333,0.5454545454545454,0.4,0.5142494318181818,0.19298245614035087,7.265625,24.945833333333336,0.11991434689507495,19.0,24.0,2.0,2.0,3.0,9.0,,2.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,11.0,42.0,3.0,6.0,6.0,12.0,4.0,3.0,1.0,30.0,2.0,9.0,21.0,15.0,37.0,11.0,48.0,4.0,4.0,,8.0,15.0,10.0,2.0,,4.0,2.0,1.0,4.0,4.0,11.0,1.0,0.4,1.0,0.5,0.6428571428571429,0.6875,0.13157894736842105,0.06716417910447761,0.20388349514563106,0.018518518518518517,0.16589861751152074,0.045454545454545456,0.08823529411764706,,0.02702702702702703,0.125,0.20512820512820512,1.0,0.2727272727272727,0.7916666666666666,0.95,0.5263157894736842,0.10227272727272728,0.3333333333333333,0.3333333333333333,1.0,0.4,1.0,0.2857142857142857,1.0,,0.14285714285714285,1.0,0.5246583333333333,0.44115,0.09649122807017543,4.0,9.0,2.0,0.11764705882352941,0.10227272727272728,0.4444444444444444,0.4444444444444444,4.0,6.0,,,,7.0,2.0,2.0,10.0,4.0,2.0,2.0,1.0,,1.0,4.0,,5.0,,,,9.0,3.0,6.0,,0.0625,0.16666666666666666,,,0.2,0.08333333333333333,0.14285714285714285,0.2,0.06060606060606061,0.4,0.6666666666666666,,,,,,0.06593406593406594,0.08955223880597014,1.0,,2.0,,0.1,,1.0,,1.0,,,0.041666666666666664,0.06666666666666667,,2.0,1.0,0.75,,,,,,True,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,2943.0,49,7,88,92,11.0,29,10.0,180,3.0,5.0,,,,7.0,11.0,,,18.0,101,1.0,3.0,,2.0,12.0,,,,11.0,0.8571428571428571,1.0,,,,0.6363636363636364,0.3333333333333333,0.6363636363636364,0.3333333333333333,0.6923076923076923,0.3333333333333333,,13.0,0.45454545454545453,0.6,0.75,0.6666666666666666,,,,,,0.5454545454545454,,0.5526727272727273,0.1111111111111111,3.663636363636364,,0.125,4.0,6.0,,,,,,,,,,,,,,4.0,2.0,,2.0,1.0,3.0,1.0,2.0,,7.0,2.0,4.0,2.0,5.0,8.0,6.0,14.0,1.0,1.0,,5.0,8.0,2.0,,,2.0,1.0,1.0,2.0,1.0,4.0,,,,,,1.0,0.21739130434782608,0.13793103448275862,0.1111111111111111,0.13333333333333333,0.17073170731707318,0.13636363636363635,0.23076923076923078,,0.07692307692307693,,,0.5,0.5454545454545454,0.6666666666666666,1.0,1.0,,,,,,,,,,,,0.3772,,0.2222222222222222,,,,0.3333333333333333,,,,,1.0,,,,4.0,,4.0,2.0,3.0,,,,,,,,,,1.0,,4.0,,1.0,1.0,0.2727272727272727,0.3333333333333333,0.2,,,0.125,0.25,0.2857142857142857,,0.3333333333333333,,,,,,,0.08333333333333333,0.08333333333333333,1.0,,,,1.0,0.5,,,,,,,,,,,,1.0,,,,,True,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,13165.0,219,-10,410,412,46.0,84,49.0,822,9.0,32.0,4.0,21.0,2.0,37.0,86.0,4.0,21.0,131.0,491,8.0,14.0,2.0,24.0,36.0,9.0,20.0,4.0,45.0,0.4864864864864865,0.5454545454545454,0.75,0.19047619047619047,0.2,0.43023255813953487,0.5714285714285714,0.40186915887850466,0.5,0.5038461538461538,0.6,0.19626168224299065,31.567796610169495,0.29906542056074764,0.28125,0.3,0.5555555555555556,0.19626168224299065,0.19047619047619047,0.19047619047619047,0.75,0.125,0.42990654205607476,0.2,0.4899716981132075,0.183206106870229,9.151162790697674,28.62380952380952,0.11219512195121951,15.0,25.0,3.0,5.0,,,,,,1.0,,7.0,12.0,,1.0,20.0,38.0,3.0,6.0,9.0,15.0,4.0,1.0,1.0,39.0,5.0,7.0,19.0,20.0,42.0,12.0,54.0,4.0,3.0,1.0,13.0,19.0,39.0,3.0,,16.0,8.0,8.0,16.0,11.0,20.0,,,,0.5833333333333334,0.5384615384615384,0.625,0.2,0.06422018348623854,0.19387755102040816,0.05,0.19696969696969696,0.05741626794258373,0.038461538461538464,0.12,0.046153846153846156,0.19047619047619047,0.19480519480519481,0.6875,0.2336448598130841,0.6,0.6818181818181818,0.4,,,,,,,0.38461538461538464,0.6,,0.07692307692307693,,0.5285666666666666,0.5237692307692308,0.15267175572519084,13.0,29.0,4.0,0.12903225806451613,0.27102803738317754,0.4482758620689655,0.48148148148148145,5.0,9.0,,,,45.0,8.0,6.0,8.0,7.0,5.0,2.0,11.0,1.0,4.0,8.0,,19.0,1.0,1.0,,49.0,3.0,24.0,2.0,0.08139534883720931,0.12,0.0625,0.06896551724137931,0.5789473684210527,0.0625,0.25,0.19047619047619047,0.034482758620689655,0.5625,0.5555555555555556,0.2,,,,,0.1875,0.22429906542056074,3.0,7.0,,,0.375,0.05714285714285714,,,,,,,,,3.0,,0.5384615384615384,2.0,1.0,1.0,1.0,1.0,True,
1627863,1610612755,Danuel House Jr.,Danuel House Jr.,1627863,PHI,412.0,7,-10,13,17,1.0,16,,30,1.0,1.0,,,,1.0,1.0,,,2.0,20,,,,,2.0,,,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,7.692307692307692,1.0,1.0,1.0,1.0,,,,,,,,0.4336,,6.3,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.25,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
