EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGA,TwoPtAssists,LongMidRangeAssists,DefThreePtRebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,PenaltyOffPossPct,ShortMidRangeAssists,FTDefRebounds,DefFTReboundPct,DefLongMidRangeReboundPct,LongMidRangeFGM,Arc3FGM,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PtsUnassisted2s,BlockedAtRim,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,on,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,PtsPutbacks,AtRimAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Transition Take Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FTOffRebounds,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Charge Fouls,AtRimPctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,Charge Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,OffAtRimReboundPct,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,HeaveAttempts,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes
1627736,1610612747,Malik Beasley,Malik Beasley,1627736,LAL,550.0,9,8.0,20,20,1.0,40,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,4.0,9.0,14.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.25,0.25,0.5,0.4166666666666667,0.5625,1.0,0.6666666666666666,0.5,0.5,38.095238095238095,0.125,0.3333333333333333,0.07142857142857142,0.09090909090909091,1.0,0.25,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,0.4718,0.25,0.5,0.2222222222222222,6.75,26.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628964,1610612747,Mo Bamba,Mo Bamba,1628964,LAL,610.0,10,8.0,22,22,1.0,44,,,,,1.0,,1.0,,1.0,,,14.0,,,,,1.0,,,1.0,,2.0,,1.0,3.0,,3.0,,,,,,,,,,,,,,,0.5,,,8.695652173913043,0.125,,0.21428571428571427,,,,,,,,,,,,0.5,0.5,0.4416,,,,17.4,26.6,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.5,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628972,1610612747,Troy Brown Jr.,Troy Brown Jr.,1628972,LAL,550.0,9,8.0,20,20,1.0,40,,,,,1.0,,,,1.0,,,14.0,,,,,1.0,,1.0,2.0,1.0,5.0,,2.0,3.0,,3.0,,,,,,,,,,,,,,,1.0,,,4.761904761904762,0.25,,0.14285714285714285,,,,,,,,,,,,1.0,1.0,0.50025,,,,,26.5,,,,1.0,,,,,,,,,0.5,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629022,1610612747,Lonnie Walker IV,Lonnie Walker IV,1629022,LAL,610.0,10,8.0,22,22,1.0,44,,,,,5.0,1.0,1.0,2.0,5.0,,8.0,14.0,,,2.0,6.0,5.0,,1.0,1.0,,3.0,,,1.0,,1.0,,,,,,1.0,1.0,1.0,0.4,0.4,1.0,0.6666666666666666,0.6666666666666666,,0.8333333333333334,,,26.08695652173913,,,0.07142857142857142,,,,,,,,,,,,0.8333333333333334,0.8333333333333334,0.47668333333333335,,,,18.8,27.339999999999996,2.0,1.0,1.0,,,1.0,,,,,2.0,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,0.09090909090909091,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,0.4,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631108,1610612747,Max Christie,Max Christie,1631108,LAL,610.0,10,8.0,22,22,1.0,44,,,,,1.0,1.0,2.0,1.0,1.0,,5.0,14.0,,,,3.0,1.0,,,,,,,1.0,3.0,,3.0,,,,,,,,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,,0.3333333333333333,,,13.043478260869565,0.125,,0.21428571428571427,,,0.25,,,,,,,,,0.3333333333333333,0.3333333333333333,0.43168333333333336,,,,16.9,25.9,2.0,1.0,2.0,,,2.0,1.0,,1.0,1.0,2.0,0.3333333333333333,,0.3333333333333333,1.0,0.6666666666666666,0.09090909090909091,,,,,1.0,1.0,1.0,,0.5,0.5,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627885,1610612747,Shaquille Harrison,Shaquille Harrison,1627885,LAL,60.0,1,,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629117,1610612747,Wenyen Gabriel,Wenyen Gabriel,1629117,LAL,60.0,1,,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,28356.0,473,8.0,975,969,106.0,1944,33.0,53.0,4.0,16.0,71.0,56.0,108.0,27.0,87.0,20.0,213.0,1117.0,2.0,21.0,32.0,72.0,71.0,3.0,23.0,74.0,15.0,171.0,6.0,12.0,37.0,10.0,47.0,15.0,32.0,36.0,26.0,11.0,0.2857142857142857,0.2962962962962963,0.8888888888888888,0.3103448275862069,0.3103448275862069,0.5185185185185185,0.4948717948717949,0.5144927536231884,0.6176470588235294,0.4461538461538462,0.027777777777777776,0.05660377358490566,21.65137614678899,0.045627376425855515,0.022556390977443608,0.06769825918762089,0.02237136465324385,0.022388059701492536,0.029197080291970802,0.2717948717948718,0.6226415094339622,0.66,0.2727272727272727,0.08205128205128205,0.25,0.25,1.0,0.3641025641025641,0.5282051282051282,0.4928920512820512,0.05853658536585366,0.09322033898305085,0.09859154929577464,10.987962962962964,25.704597701149428,182.0,123.0,39.0,51.0,12.0,23.0,5.0,2.0,5.0,,181.0,0.09055118110236221,0.08045977011494253,0.08629441624365482,,0.2,0.18666666666666668,14.0,2.0,0.11764705882352941,0.02564102564102564,14.0,23.0,23.0,8.0,0.358974358974359,0.358974358974359,0.07142857142857142,0.323943661971831,0.323943661971831,0.8695652173913043,0.323943661971831,80.0,3.0,11.0,29.0,7.0,2.0,False,9.0,16.0,2.0,2.0,1.0,1.0,2.0,3.0,6.0,3.0,9.0,5.0,9.0,3.0,7.0,10.0,20.0,4.0,11.0,7.0,39.0,9.0,4.0,25.0,4.0,3.0,11.0,9.0,2.0,18.0,7.0,12.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,39.0,2.0,0.42857142857142855,0.36363636363636365,0.5555555555555556,0.5,0.59375,0.5161290322580645,0.5571428571428572,0.6206896551724138,0.022099447513812154,0.05172413793103448,0.029411764705882353,0.10526315789473684,0.027777777777777776,0.08205128205128205,0.5625,0.5625,0.6666666666666666,0.0625,0.375,0.5,1.0,0.06451612903225806,1.0,0.06451612903225806,0.5,0.2903225806451613,0.3333333333333333,0.44427777777777777,0.46529999999999994,0.011494252873563218,0.18309859154929578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612747,Malik Beasley,Malik Beasley,1627736,LAL,4906.0,82,-18.0,171,166,16.0,337,,2.0,1.0,1.0,21.0,2.0,6.0,6.0,22.0,2.0,24.0,190.0,,6.0,2.0,15.0,21.0,1.0,,,,,1.0,,4.0,2.0,6.0,2.0,5.0,1.0,2.0,1.0,0.5,0.5,0.8333333333333334,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.39285714285714285,0.41379310344827586,1.0,0.7857142857142857,0.16666666666666666,0.5,16.06217616580311,,0.023255813953488372,0.04395604395604396,0.023255813953488372,,,0.07142857142857142,,,,0.03571428571428571,1.0,1.0,1.0,0.75,0.8928571428571429,0.5012714285714285,0.034482758620689655,0.14285714285714285,0.25,7.45,25.740909090909096,54.0,49.0,1.0,,,4.0,,,,,54.0,0.09302325581395349,,0.11428571428571428,,0.03571428571428571,0.3157894736842105,,,,,,5.0,5.0,,,,,0.23809523809523808,0.25,0.8,0.23809523809523808,2.0,,1.0,2.0,1.0,,False,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,,,2.0,3.0,1.0,1.0,2.0,8.0,,8.0,3.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,8.0,,0.6666666666666666,0.25,,1.0,1.0,0.4444444444444444,0.4444444444444444,0.5,0.023255813953488372,0.06666666666666667,0.02702702702702703,,,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,,0.1111111111111111,1.0,0.1111111111111111,1.0,0.7777777777777778,0.14285714285714285,0.60885,0.4948722222222222,,0.3333333333333333,1.0,1.0,0.045454545454545456,0.047619047619047616,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1628972,1610612747,Troy Brown Jr.,Troy Brown Jr.,1628972,LAL,6918.0,115,-25.0,236,239,25.0,475,1.0,2.0,1.0,4.0,10.0,8.0,13.0,2.0,14.0,,22.0,282.0,,4.0,10.0,6.0,10.0,,3.0,9.0,2.0,21.0,1.0,5.0,17.0,4.0,21.0,1.0,4.0,1.0,,,0.625,0.7142857142857143,1.0,0.14285714285714285,0.14285714285714285,0.6153846153846154,0.4074074074074074,0.4074074074074074,0.5,0.5185185185185185,,,10.227272727272727,0.07575757575757576,0.0136986301369863,0.12686567164179105,0.025423728813559324,,0.05263157894736842,0.07407407407407407,0.5,0.5,1.0,0.14814814814814814,0.25,0.25,1.0,0.37037037037037035,0.7777777777777778,0.5299288461538462,,,0.18181818181818182,7.976923076923076,26.16428571428571,66.0,81.0,4.0,6.0,1.0,12.0,1.0,1.0,1.0,,66.0,0.17647058823529413,0.047619047619047616,0.19607843137254902,,0.14814814814814814,0.2796610169491525,1.0,,,0.2857142857142857,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.1,0.1,1.0,0.1,6.0,,,,,,False,6.0,7.0,2.0,2.0,,,1.0,,2.0,,4.0,2.0,2.0,,2.0,2.0,4.0,,5.0,,4.0,,2.0,4.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,4.0,,,,1.0,0.5,0.5,0.2222222222222222,0.2222222222222222,,0.044444444444444446,0.047619047619047616,0.05,0.11764705882352941,,0.25925925925925924,0.8571428571428571,0.8571428571428571,0.5,,0.5,,,0.2222222222222222,1.0,0.1111111111111111,,0.4444444444444444,,0.5803,0.5262277777777777,,0.18181818181818182,,,,,,,2.0,2.0,1.0,1.0,0.16666666666666666,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,
