EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,OffThreePtRebounds,FTDefRebounds,SecondChanceTurnovers,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls Drawn,Offensive Fouls Drawn,AtRimPctBlocked,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,HeaveAttempts,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Charge Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,1434.0,24,-6.0,51,50,12,8.0,6,101,1.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,61,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,6.0,4.0,2.0,12.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,3,12,0.5,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,10.714285714285714,0.3076923076923077,0.08333333333333333,0.2,0.36363636363636365,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4346833333333333,0.359,0.4527,0.5,13.600000000000001,26.25,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,8826.0,147,-42.0,310,311,108,145.0,23,621,17.0,34.0,8.0,12.0,12.0,2.0,34.0,57.0,13.0,107.0,401,4.0,5.0,8.0,2.0,16.0,52.0,12.0,16.0,26.0,10.0,,62.0,4.0,6.0,10.0,14.0,3.0,,5.0,12,103,0.23529411764705882,0.24242424242424243,0.5964912280701754,0.8,0.6357142857142857,0.8,0.6772151898734177,0.8,0.18571428571428572,28.05970149253731,0.06896551724137931,0.0851063829787234,0.07462686567164178,0.034482758620689655,0.14285714285714285,0.4857142857142857,0.5,0.5483870967741935,0.17142857142857143,0.6666666666666666,0.6666666666666666,0.25,0.17142857142857143,0.07142857142857142,0.34285714285714286,0.46885357142857154,0.503725,0.47262678571428574,0.07476635514018691,9.236842105263158,25.861538461538462,0.34838709677419355,9.0,11.0,1.0,2.0,5.0,7.0,1.0,7.0,1.0,7.0,18.0,17.0,26.0,1.0,8.0,45.0,6.0,15.0,2.0,7.0,3.0,10.0,5.0,5.0,6.0,4.0,4.0,1.0,3.0,10.0,3.0,7.0,5.0,3.0,1.0,15.0,7.0,1.0,1.0,18.0,2.0,21.0,3.0,8.0,4.0,5.0,1.0,4.0,5.0,2.0,43.0,4.0,3.0,0.2857142857142857,0.5384615384615384,0.5,0.5384615384615384,0.6538461538461539,0.6607142857142857,0.703125,0.05263157894736842,0.08823529411764706,0.6666666666666666,0.05405405405405406,0.032520325203252036,0.09090909090909091,0.043478260869565216,0.058823529411764705,0.1111111111111111,0.18181818181818182,0.06060606060606061,0.038461538461538464,0.4,0.15714285714285714,0.8181818181818182,0.8181818181818182,0.2222222222222222,0.23529411764705882,0.014285714285714285,0.5833333333333334,0.5833333333333334,0.2857142857142857,0.4,0.5,0.25,0.7142857142857143,0.5,0.5833333333333334,0.10666666666666667,0.12903225806451613,0.4205607476635514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,2424.0,40,9.0,84,87,35,53.0,6,171,3.0,4.0,,,2.0,,3.0,4.0,6.0,12.0,98,,1.0,,2.0,2.0,4.0,2.0,1.0,1.0,1.0,,2.0,1.0,6.0,8.0,10.0,2.0,1.0,5.0,7,34,0.3333333333333333,0.3333333333333333,0.75,,0.6,,0.6,,0.6,11.956521739130434,0.21428571428571427,0.1111111111111111,0.1891891891891892,0.16666666666666666,0.3333333333333333,0.4,0.75,0.75,,,,,0.2,,0.6,0.50339,0.3487,0.53215,,8.0,23.849999999999998,0.4166666666666667,,,,,,,4.0,1.0,,2.0,,1.0,1.0,1.0,,5.0,6.0,,,1.0,,,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,1.0,1.0,,1.0,1.0,5.0,1.0,,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,,,1.0,0.0625,0.06060606060606061,,,0.3333333333333333,0.42857142857142855,,,0.2,1.0,,,,,0.3333333333333333,0.4,0.5,0.5,1.0,,,,,,0.5,,,0.4166666666666667,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.058823529411764705,0.16666666666666666,0.25,0.25,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629013,1610612756,Landry Shamet,Landry Shamet,1629013,PHX,11042.0,184,-26.0,379,382,117,171.0,30,761,4.0,8.0,,2.0,19.0,4.0,6.0,16.0,29.0,48.0,466,1.0,2.0,2.0,8.0,8.0,4.0,19.0,9.0,11.0,4.0,2.0,24.0,8.0,6.0,14.0,17.0,2.0,,3.0,15,112,0.6666666666666666,0.6666666666666666,0.375,0.5,0.5,0.3333333333333333,0.5106382978723404,0.3333333333333333,0.6444444444444445,12.34866828087167,0.05825242718446602,0.12903225806451613,0.08484848484848485,0.056338028169014086,0.09523809523809523,0.17777777777777778,0.5,0.5714285714285714,0.044444444444444446,,,,0.4222222222222222,0.3076923076923077,0.7777777777777778,0.5180277777777778,,0.5253076923076924,0.041666666666666664,6.5375,25.010344827586213,0.3087071240105541,2.0,6.0,,1.0,1.0,2.0,10.0,6.0,,11.0,3.0,1.0,5.0,1.0,3.0,8.0,30.0,3.0,,6.0,2.0,2.0,2.0,,3.0,,3.0,1.0,2.0,4.0,,3.0,,1.0,,4.0,,,,8.0,,4.0,,,2.0,1.0,,1.0,1.0,1.0,6.0,5.0,1.0,0.9090909090909091,0.3793103448275862,0.125,0.3793103448275862,0.2,0.19230769230769232,0.26666666666666666,0.125,0.125,1.0,,0.0189873417721519,,,,,0.15384615384615385,0.14634146341463414,0.038461538461538464,1.0,0.13333333333333333,0.3333333333333333,0.4,1.0,0.5,0.2222222222222222,0.3157894736842105,0.3157894736842105,1.0,0.3333333333333333,,0.15384615384615385,0.5,,0.3157894736842105,,,0.16666666666666666,5.0,1.0,4.0,3.0,,,,0.04477611940298507,0.07407407407407407,0.5,0.5,0.8,0.3076923076923077,0.25,1.0,1.0,1.0,4.0,0.16666666666666666,0.025,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629028,1610612756,Deandre Ayton,Deandre Ayton,1629028,PHX,3856.0,64,-31.0,137,139,52,61.0,8,276,8.0,14.0,2.0,4.0,,,13.0,23.0,,28.0,193,2.0,3.0,4.0,,20.0,6.0,,1.0,2.0,1.0,,5.0,5.0,6.0,13.0,15.0,1.0,1.0,6.0,9,49,0.7692307692307693,0.9090909090909091,0.5652173913043478,0.6666666666666666,0.5652173913043478,0.6666666666666666,0.56,0.6666666666666666,,17.931034482758623,0.15,0.25,0.18333333333333332,0.15384615384615385,0.16666666666666666,0.6086956521739131,0.5714285714285714,0.6666666666666666,0.17391304347826086,0.5,0.5,1.0,,,0.21739130434782608,0.45216521739130433,0.43583333333333335,0.448225,0.14285714285714285,8.02608695652174,,0.3795620437956204,3.0,5.0,1.0,1.0,1.0,1.0,,,,,2.0,3.0,4.0,,2.0,8.0,,,4.0,,2.0,1.0,1.0,,,2.0,2.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,3.0,,5.0,1.0,2.0,1.0,2.0,,2.0,2.0,2.0,8.0,1.0,1.0,,,,,0.75,0.75,0.6666666666666666,0.08695652173913043,0.14285714285714285,1.0,0.047619047619047616,0.03773584905660377,0.16666666666666666,0.038461538461538464,,0.3333333333333333,,0.2857142857142857,0.125,1.0,0.21739130434782608,0.6,0.6,0.6666666666666666,0.75,,,,,0.3333333333333333,1.0,0.25,1.0,,,0.08333333333333333,0.08333333333333333,0.2857142857142857,,,,,2.0,,0.4,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201142,1610612756,Kevin Durant,Kevin Durant,201142,PHX,9225.0,154,-29.0,315,320,98,132.0,25,635,18.0,35.0,12.0,24.0,13.0,2.0,36.0,66.0,17.0,128.0,403,2.0,4.0,12.0,4.0,26.0,46.0,13.0,13.0,20.0,9.0,,47.0,14.0,13.0,28.0,32.0,3.0,,9.0,11,93,0.3611111111111111,0.38235294117647056,0.5454545454545454,0.5,0.5240963855421686,0.5555555555555556,0.6153846153846154,0.6,0.20481927710843373,33.52769679300292,0.15476190476190477,0.25925925925925924,0.1956521739130435,0.15789473684210525,0.25,0.42168674698795183,0.5142857142857142,0.5625,0.2891566265060241,0.5,0.5217391304347826,0.25,0.1566265060240964,0.08333333333333333,0.2891566265060241,0.4704662650602409,0.5347428571428571,0.4563541666666666,0.09375,11.218181818181819,25.876470588235293,0.3111111111111111,6.0,7.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,5.0,41.0,9.0,20.0,2.0,19.0,43.0,9.0,6.0,4.0,4.0,4.0,7.0,5.0,2.0,4.0,4.0,4.0,1.0,3.0,8.0,1.0,4.0,3.0,4.0,,11.0,3.0,,2.0,30.0,,44.0,1.0,16.0,6.0,8.0,5.0,3.0,8.0,5.0,40.0,,4.0,0.6,0.29411764705882354,0.5,0.29411764705882354,0.45,0.5,0.6323529411764706,0.06060606060606061,0.08571428571428572,0.7272727272727273,0.047058823529411764,0.03007518796992481,0.16666666666666666,,0.09090909090909091,0.125,0.18181818181818182,0.2631578947368421,0.02702702702702703,0.625,0.08433734939759036,0.8571428571428571,0.8571428571428571,0.5,0.3888888888888889,0.04819277108433735,0.3076923076923077,0.3076923076923077,0.5,0.2222222222222222,0.5,0.125,0.6666666666666666,0.5,0.3076923076923077,0.16326530612244897,0.19753086419753085,0.3359375,1.0,1.0,2.0,,1.0,,0.1,,,0.25,0.25,1.0,0.08333333333333333,0.5,3.0,5.0,,,,,0.3333333333333333,2.0,2.0,2.0,2.0,1.0,0.4,0.041666666666666664,0.2222222222222222,0.6666666666666666,1.0,,,,,,,,,True,,,,,,,,,,,,,
1629006,1610612756,Josh Okogie,Josh Okogie,1629006,PHX,1626.0,27,-15.0,60,60,37,26.0,6,120,1.0,2.0,,1.0,,,2.0,4.0,2.0,13.0,75,,,,1.0,4.0,,,1.0,1.0,,,2.0,3.0,,3.0,3.0,1.0,1.0,2.0,5,37,1.0,1.0,0.5,,0.8333333333333334,,0.9285714285714286,,0.3333333333333333,10.44776119402985,,0.25,0.10714285714285714,,0.6666666666666666,0.3333333333333333,0.5,0.5,0.16666666666666666,,,,,,0.5,0.5131583333333334,,0.5424000000000001,,7.35,23.15,0.6166666666666667,1.0,1.0,,,1.0,1.0,2.0,,,2.0,3.0,1.0,2.0,1.0,2.0,7.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,3.0,1.0,1.0,1.0,,,,,,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.875,,,,,,,,,,,0.1111111111111111,,,0.16666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,1.0,,,0.16666666666666666,0.25,0.5384615384615384,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202687,1610612756,Bismack Biyombo,Bismack Biyombo,202687,PHX,1755.0,29,-8.0,61,61,27,19.0,10,122,2.0,2.0,,,,,4.0,6.0,,11.0,70,2.0,3.0,4.0,,4.0,4.0,,2.0,4.0,1.0,1.0,10.0,2.0,3.0,9.0,13.0,,,5.0,7,27,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,,19.444444444444446,0.16666666666666666,0.15384615384615385,0.16129032258064516,0.18181818181818182,,0.3333333333333333,1.0,1.0,,,,,,,0.6666666666666666,0.5503166666666667,0.5085999999999999,0.5791000000000001,0.36363636363636365,2.35,,0.4426229508196721,2.0,4.0,1.0,2.0,1.0,2.0,,,,,3.0,2.0,3.0,,2.0,6.0,,,4.0,,,2.0,,2.0,,2.0,4.0,1.0,,3.0,1.0,1.0,2.0,2.0,,5.0,2.0,1.0,,3.0,,6.0,,2.0,1.0,5.0,2.0,3.0,6.0,4.0,6.0,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,0.6,,,0.6,0.09523809523809523,0.125,0.25,0.07142857142857142,,0.14285714285714285,,0.18181818181818182,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,,,0.25,0.25,0.5454545454545454,,,,2.0,4.0,,1.0,0.18181818181818182,,,,,,,,,,,,0.25,,,,,,,,,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,
203933,1610612756,T.J. Warren,T.J. Warren,203933,PHX,3010.0,50,-3.0,100,101,25,47.0,8,201,1.0,4.0,,,1.0,,2.0,6.0,6.0,10.0,124,,1.0,,1.0,4.0,,1.0,1.0,3.0,,1.0,8.0,1.0,1.0,2.0,4.0,1.0,,4.0,4,20,1.0,1.0,0.3333333333333333,,0.2916666666666667,,0.35714285714285715,,0.5,12.844036697247706,0.045454545454545456,0.0625,0.05263157894736842,0.058823529411764705,,0.3333333333333333,0.25,0.3333333333333333,,,,,0.08333333333333333,,0.6666666666666666,0.5147583333333333,0.49455,0.5414749999999999,,7.216666666666668,23.46666666666667,0.25,1.0,2.0,,,,1.0,5.0,,,1.0,3.0,,1.0,,2.0,2.0,3.0,,,,1.0,2.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,3.0,,4.0,,1.0,1.0,,,,,,,,,1.0,0.16666666666666666,,0.16666666666666666,,,0.3333333333333333,0.16666666666666666,0.25,,0.047619047619047616,0.046511627906976744,,0.09090909090909091,,,,0.1111111111111111,,,0.16666666666666666,0.5,0.5,1.0,1.0,0.4166666666666667,,,,,,0.5,,,,0.07692307692307693,0.14285714285714285,0.2,1.0,,1.0,1.0,,,,0.045454545454545456,0.1111111111111111,0.2,0.2,1.0,0.5,,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629111,1610612756,Jock Landale,Jock Landale,1629111,PHX,4807.0,80,17.0,156,156,21,73.0,12,312,8.0,11.0,,2.0,,,14.0,19.0,,34.0,172,1.0,2.0,4.0,,24.0,4.0,,2.0,3.0,,1.0,7.0,6.0,6.0,13.0,18.0,2.0,,4.0,12,21,0.8571428571428571,0.9230769230769231,0.7368421052631579,0.5,0.7368421052631579,0.5,0.7083333333333334,0.6666666666666666,,15.294117647058824,0.16216216216216217,0.21428571428571427,0.18461538461538463,0.14285714285714285,0.3076923076923077,0.5789473684210527,0.7272727272727273,0.7272727272727273,0.10526315789473684,,,,,,0.3157894736842105,0.4371157894736842,0.5916,0.40596666666666675,0.11764705882352941,6.121052631578947,,0.1346153846153846,6.0,6.0,1.0,1.0,1.0,1.0,,,,,6.0,2.0,3.0,,1.0,5.0,,,2.0,,,1.0,1.0,,1.0,1.0,5.0,,2.0,1.0,,1.0,1.0,,,2.0,,3.0,,9.0,,10.0,,5.0,,2.0,,2.0,2.0,1.0,5.0,3.0,,,,,,0.6666666666666666,0.6666666666666666,0.625,,,0.5,0.041666666666666664,0.078125,0.3333333333333333,,,0.2,0.25,0.13333333333333333,,0.5,0.3157894736842105,1.0,1.0,0.6666666666666666,1.0,,,,,0.5,1.0,0.3333333333333333,1.0,,,0.20833333333333334,0.20833333333333334,0.14705882352941177,,,,4.0,1.0,,0.5,0.1,0.11764705882352941,,,,,,,,2.0,,,0.08695652173913043,,,,,2.0,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,
