EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Transition Take Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,PtsPutbacks,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,OffAtRimReboundPct,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,Charge Fouls Drawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,HeaveMakes
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,11285.0,188,25,386,383,109.0,65,42.0,769,4.0,6.0,2.0,2.0,15.0,24.0,6.0,19.0,1.0,8.0,1.0,8.0,29.0,1.0,3.0,8.0,25.0,49,9.0,37.0,9.0,86.0,428,3.0,2.0,2.0,2.0,8.0,16.0,3.0,8.0,4.0,29.0,20.0,30.0,24.0,3.0,29.0,8.0,2.0,19.0,9.0,28.0,4.0,5.0,10.0,3.0,6.0,65.0,2.0,1.0,9.0,2.0,2.0,13.0,3.0,16.0,1.0,5.0,5.0,8.0,3.0,5.0,4.0,3.0,1.0,12.0,1.0,6.0,6.0,11.0,1.0,16.0,1.0,2.0,10.0,3.0,2.0,2.0,2.0,2.0,29.0,108.0,2.0,0.4,0.4,0.8888888888888888,0.24324324324324326,0.375,0.24324324324324326,0.5102040816326531,0.5,0.4476744186046512,0.5208333333333334,0.4725274725274725,0.16666666666666666,0.5576923076923077,0.43023255813953487,0.04081632653061224,0.08333333333333333,23.787528868360276,0.6666666666666666,0.3333333333333333,0.01818181818181818,0.008695652173913044,0.08737864077669903,0.03076923076923077,0.051643192488262914,0.016666666666666666,0.043478260869565216,0.04081632653061224,0.03125,0.05555555555555555,0.08536585365853659,0.09523809523809523,0.02,0.06976744186046512,0.6666666666666666,0.6666666666666666,0.75,0.27906976744186046,0.625,0.6818181818181818,0.4,0.22093023255813954,0.3157894736842105,0.3157894736842105,0.16666666666666666,0.09302325581395349,0.125,0.125,1.0,0.3372093023255814,0.27586206896551724,0.27586206896551724,0.875,0.2,0.2,0.08333333333333333,1.0,0.3333333333333333,0.375,0.5,0.27586206896551724,0.48269825581395354,0.4060333333333333,0.47035833333333327,0.033707865168539325,0.057692307692307696,0.023255813953488372,0.3372093023255814,10.779591836734696,25.697297297297297,0.2823834196891192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1627736,1610612747,Malik Beasley,Malik Beasley,1627736,LAL,2188.0,36,-2,77,73,20.0,16,5.0,150,1.0,1.0,,,,1.0,,1.0,,,,2.0,7.0,,,1.0,1.0,3,2.0,7.0,2.0,10.0,90,,,,,,,,1.0,,,2.0,,6.0,,7.0,2.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,,1.0,,,,1.0,1.0,,1.0,3.0,,1.0,,,2.0,1.0,,,,,,20.0,,1.0,1.0,1.0,0.2857142857142857,,0.2857142857142857,0.3333333333333333,,0.4,,0.45454545454545453,,,0.7,,,14.634146341463415,1.0,,,0.0625,0.05,,0.023809523809523808,0.03225806451612903,0.2,,,,0.0625,,,0.1,1.0,1.0,1.0,0.1,,,,0.1,,,,,,,,0.7,0.2857142857142857,0.2857142857142857,1.0,,,,,1.0,,0.8,0.2857142857142857,0.5266649999999999,,0.5463,0.09090909090909091,0.25,,,10.433333333333332,25.7,0.2597402597402597,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,16867.0,281,22,575,570,182.0,144,51.0,1145,19.0,27.0,6.0,10.0,8.0,20.0,8.0,15.0,4.0,10.0,1.0,10.0,18.0,2.0,2.0,6.0,35.0,62,14.0,28.0,21.0,133.0,615,7.0,3.0,,13.0,12.0,18.0,3.0,7.0,5.0,38.0,58.0,12.0,42.0,,18.0,10.0,5.0,5.0,,5.0,,,3.0,2.0,,10.0,4.0,2.0,14.0,17.0,1.0,32.0,7.0,39.0,1.0,6.0,5.0,4.0,,1.0,5.0,3.0,1.0,9.0,,6.0,5.0,14.0,,15.0,,1.0,22.0,10.0,1.0,2.0,1.0,2.0,38.0,180.0,1.0,0.8285714285714286,0.8529411764705882,1.0,0.5,0.42857142857142855,0.5,0.5645161290322581,0.6666666666666666,0.6222222222222222,0.66,0.6584158415841584,0.65,0.6785714285714286,0.3111111111111111,0.08064516129032258,0.15,17.488076311605724,0.4444444444444444,0.08333333333333333,0.1,0.012738853503184714,0.09859154929577464,0.04,0.09935897435897435,0.023346303501945526,,0.02666666666666667,0.1111111111111111,0.07692307692307693,0.1262135922330097,0.02564102564102564,0.027777777777777776,0.3,0.7037037037037037,0.76,0.8947368421052632,0.2222222222222222,0.4,0.47058823529411764,0.625,0.16666666666666666,0.5333333333333333,0.5333333333333333,0.875,0.1111111111111111,0.4,0.4,1.0,0.2,0.5555555555555556,0.5555555555555556,1.0,0.1,0.2,0.4,0.6,0.24,0.3333333333333333,0.6111111111111112,0.5555555555555556,0.5228888888888888,0.52406875,0.510132,0.1,0.1388888888888889,0.09774436090225563,0.2857142857142857,7.793548387096774,24.86785714285714,0.3165217391304348,2.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.7142857142857143,0.65,0.07407407407407407,0.09090909090909091,0.027777777777777776,0.08,0.1,0.5,0.3,1.0,0.6666666666666666,1.0,1.0,0.04,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,18728.0,312,66,635,636,215.0,141,63.0,1271,40.0,61.0,7.0,11.0,25.0,53.0,7.0,16.0,3.0,6.0,,,4.0,,,1.0,72.0,130,3.0,10.0,47.0,200.0,688,25.0,,4.0,36.0,14.0,27.0,,1.0,27.0,55.0,104.0,40.0,9.0,,3.0,,8.0,13.0,6.0,19.0,4.0,2.0,9.0,3.0,1.0,44.0,6.0,21.0,47.0,54.0,2.0,103.0,27.0,130.0,3.0,15.0,11.0,7.0,2.0,2.0,8.0,5.0,,15.0,,5.0,10.0,19.0,,40.0,7.0,,54.0,21.0,9.0,19.0,3.0,19.0,55.0,211.0,9.0,0.7222222222222222,0.8524590163934426,1.0,0.3,,0.3333333333333333,0.5538461538461539,0.5185185185185185,0.5464285714285714,0.5,0.6104294478527608,0.6428571428571429,0.6428571428571429,0.07142857142857142,0.06153846153846154,0.05660377358490566,25.141242937853107,0.4666666666666667,0.16666666666666666,0.2983425414364641,0.12209302325581395,0.2865853658536585,0.05714285714285714,0.2927536231884058,0.09747292418772563,0.02702702702702703,0.060240963855421686,0.37735849056603776,0.2903225806451613,0.31451612903225806,0.2,0.05357142857142857,0.4357142857142857,0.6557377049180327,0.7142857142857143,0.775,0.37857142857142856,0.4716981132075472,0.5,0.6,0.11428571428571428,0.4375,0.4375,0.8571428571428571,0.04285714285714286,0.5,0.5,1.0,0.02857142857142857,,,,,,0.39285714285714285,0.6363636363636364,0.03571428571428571,,0.5071428571428571,,0.5184676258992806,0.5874619047619047,0.48555925925925925,0.13636363636363635,0.14583333333333334,0.18,0.275,6.152307692307692,26.43,0.33858267716535434,1.0,13.0,21.0,,,,16.0,,22.0,,4.0,2.0,,3.0,15.0,14.0,1.0,,0.64,0.64,0.08196721311475409,,0.14457831325301204,0.045454545454545456,0.25773195876288657,0.7368421052631579,0.84,0.6190476190476191,0.3076923076923077,,,,,1.0,7.0,1.0,1.0,2.0,1.0,4.0,0.15384615384615385,,,,,,,,,True,,,,,,,,,,
203471,1610612747,Dennis Schroder,Dennis Schroder,203471,LAL,25011.0,417,44,843,845,257.0,183,85.0,1688,7.0,16.0,2.0,5.0,15.0,33.0,6.0,15.0,3.0,9.0,1.0,10.0,30.0,1.0,2.0,7.0,28.0,64,13.0,39.0,23.0,118.0,921,3.0,2.0,1.0,4.0,11.0,26.0,3.0,10.0,16.0,47.0,8.0,48.0,33.0,6.0,29.0,10.0,5.0,32.0,14.0,46.0,11.0,3.0,19.0,10.0,3.0,106.0,3.0,,14.0,14.0,,28.0,3.0,31.0,,16.0,7.0,8.0,7.0,7.0,12.0,1.0,,20.0,4.0,4.0,15.0,40.0,,26.0,,7.0,28.0,8.0,5.0,3.0,,3.0,43.0,253.0,3.0,0.14285714285714285,0.14285714285714285,0.8461538461538461,0.3333333333333333,0.3,0.34210526315789475,0.4375,0.4230769230769231,0.46116504854368934,0.4305555555555556,0.5043103448275862,0.3333333333333333,0.5111111111111111,0.3786407766990291,0.078125,0.09090909090909091,14.483493077742278,0.4,,0.060085836909871244,,0.06481481481481481,0.0196078431372549,0.062360801781737196,0.0079155672823219,,0.024793388429752067,0.058823529411764705,0.021739130434782608,0.06748466257668712,0.05660377358490566,,0.1553398058252427,0.4375,0.5,0.14285714285714285,0.32038834951456313,0.45454545454545453,0.5,0.13333333333333333,0.14563106796116504,0.4,0.4,0.16666666666666666,0.08737864077669903,0.3333333333333333,0.3333333333333333,1.0,0.2912621359223301,0.3333333333333333,0.3448275862068966,0.8,0.2,0.2,0.1388888888888889,0.4,0.19444444444444445,0.2857142857142857,0.5339805825242718,0.3448275862068966,0.4793029411764705,0.42723750000000005,0.45037571428571427,0.07207207207207207,0.1111111111111111,0.03389830508474576,0.3983050847457627,9.178125,25.902564102564103,0.30486358244365364,2.0,,,1.0,1.0,3.0,,1.0,,,9.0,2.0,,1.0,3.0,1.0,3.0,0.5,,0.3,0.125,,,,0.07563025210084033,0.3333333333333333,,,,1.0,1.0,0.08333333333333333,0.3333333333333333,1.0,,2.0,,,,,,1.0,1.0,0.02564102564102564,0.03333333333333333,,,,,True,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,19990.0,333,23,668,674,209.0,132,67.0,1342,41.0,60.0,9.0,9.0,15.0,32.0,8.0,15.0,3.0,3.0,,13.0,53.0,3.0,6.0,25.0,64.0,107,16.0,56.0,50.0,226.0,741,12.0,3.0,5.0,28.0,14.0,22.0,8.0,27.0,24.0,76.0,52.0,76.0,33.0,15.0,53.0,13.0,6.0,37.0,22.0,59.0,16.0,6.0,21.0,11.0,5.0,140.0,6.0,15.0,35.0,31.0,5.0,71.0,21.0,92.0,7.0,5.0,5.0,13.0,2.0,10.0,4.0,3.0,1.0,17.0,1.0,5.0,8.0,16.0,,45.0,4.0,2.0,61.0,24.0,8.0,12.0,5.0,12.0,76.0,205.0,8.0,0.40625,0.4406779661016949,0.6875,0.2857142857142857,0.2962962962962963,0.2857142857142857,0.5981308411214953,0.6363636363636364,0.5398773006134969,0.5306122448979592,0.5890052356020943,0.7777777777777778,0.6048387096774194,0.34355828220858897,0.056074766355140186,0.09375,27.84471218206158,0.7647058823529411,0.5555555555555556,0.17714285714285713,0.0872093023255814,0.21084337349397592,0.046153846153846156,0.1935483870967742,0.0695364238410596,0.05714285714285714,0.057692307692307696,0.1,0.1891891891891892,0.1746031746031746,0.325,0.09722222222222222,0.36809815950920244,0.6833333333333333,0.7192982456140351,0.4878048780487805,0.19631901840490798,0.46875,0.5172413793103449,0.06666666666666667,0.09202453987730061,0.5333333333333333,0.5333333333333333,0.625,0.018404907975460124,1.0,1.0,0.6666666666666666,0.32515337423312884,0.24528301886792453,0.24528301886792453,0.6923076923076923,,0.2,0.1836734693877551,1.0,0.5102040816326531,0.24,0.7116564417177914,0.24528301886792453,0.49949723926380374,0.5528458333333334,0.47414183673469384,0.13114754098360656,0.1889763779527559,0.12389380530973451,0.336283185840708,6.151401869158878,26.608928571428574,0.312874251497006,,5.0,9.0,,2.0,2.0,7.0,3.0,10.0,,,1.0,,,7.0,7.0,2.0,1.0,0.5833333333333334,0.7666666666666667,0.05,,0.075,,0.2159090909090909,0.5833333333333334,0.6,0.5555555555555556,0.2,,,0.04081632653061224,1.0,,4.0,1.0,,1.0,,,0.12280701754385964,,,,,3.0,3.0,1.0,0.6666666666666666,True,,,,,,,,,,
1628972,1610612747,Troy Brown Jr.,Troy Brown Jr.,1628972,LAL,4637.0,77,-8,157,160,48.0,47,15.0,317,3.0,3.0,,,,,,,1.0,4.0,,1.0,6.0,,,2.0,3.0,3,2.0,10.0,,12.0,188,1.0,,,2.0,,,,3.0,,,4.0,2.0,6.0,,6.0,1.0,,3.0,3.0,6.0,2.0,1.0,2.0,,1.0,15.0,,1.0,8.0,4.0,,12.0,1.0,13.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,48.0,,0.6666666666666666,1.0,1.0,0.2,,0.2,1.0,,0.46153846153846156,,0.46153846153846156,1.0,,0.7692307692307693,,,7.60233918128655,,,0.0851063829787234,0.021739130434782608,0.17391304347826086,,0.12903225806451613,0.013513513513513514,0.06666666666666667,,0.07692307692307693,0.2857142857142857,0.21875,0.07142857142857142,,0.23076923076923078,1.0,1.0,0.6666666666666666,,,,,,,,,0.3076923076923077,0.25,0.25,1.0,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,,,,,0.6666666666666666,,1.0,0.16666666666666666,0.5812208333333333,0.6617,0.5547,,,0.16666666666666666,,2.1999999999999997,26.159999999999997,0.3057324840764331,,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,,0.037037037037037035,,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,1664.0,28,-6,53,58,9.0,10,8.0,111,3.0,4.0,,,,,,,1.0,1.0,,,,,,,3.0,4,1.0,1.0,3.0,12.0,59,2.0,,2.0,4.0,,,,,,,4.0,2.0,3.0,,,,1.0,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,3.0,1.0,,4.0,2.0,6.0,,2.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,,1.0,4.0,,4.0,,1.0,4.0,2.0,,1.0,,1.0,,9.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,0.75,,0.9,,0.8571428571428571,0.6666666666666666,,0.2,0.25,,14.285714285714286,0.5,,0.1,0.09090909090909091,0.2,0.07142857142857142,0.16,0.08,0.14285714285714285,0.07692307692307693,,0.3333333333333333,0.2,,,0.8,0.75,1.0,0.6666666666666666,,,,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.59525,,,0.2857142857142857,0.3333333333333333,0.3333333333333333,,2.675,22.8,0.16981132075471697,,1.0,2.0,,,,1.0,,,,1.0,,,,1.0,1.0,,,0.5,0.5,0.25,,,,,1.0,1.0,0.5,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,True,,,,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,17389.0,290,45,582,583,167.0,134,65.0,1165,9.0,14.0,4.0,6.0,9.0,29.0,4.0,8.0,4.0,9.0,2.0,13.0,34.0,3.0,2.0,5.0,22.0,51,17.0,43.0,29.0,124.0,626,6.0,5.0,2.0,15.0,6.0,15.0,3.0,7.0,11.0,32.0,16.0,28.0,42.0,9.0,33.0,13.0,7.0,27.0,10.0,37.0,9.0,1.0,21.0,3.0,3.0,84.0,2.0,4.0,11.0,18.0,2.0,31.0,6.0,37.0,2.0,7.0,3.0,7.0,2.0,6.0,6.0,1.0,1.0,13.0,,3.0,6.0,16.0,1.0,32.0,3.0,1.0,34.0,11.0,6.0,1.0,,1.0,30.0,163.0,5.0,0.36363636363636365,0.36363636363636365,0.8235294117647058,0.3953488372093023,0.42857142857142855,0.40476190476190477,0.43137254901960786,0.4,0.5053191489361702,0.4772727272727273,0.5642201834862385,0.625,0.5535714285714286,0.4574468085106383,0.13725490196078433,0.1724137931034483,18.56925418569254,0.5384615384615384,0.18181818181818182,0.1125,0.025806451612903226,0.07432432432432433,0.018518518518518517,0.09415584415584416,0.022813688212927757,,0.011904761904761904,0.08695652173913043,0.24324324324324326,0.07407407407407407,0.075,0.045454545454545456,0.14893617021276595,0.6428571428571429,0.75,0.7777777777777778,0.30851063829787234,0.3103448275862069,0.375,0.1111111111111111,0.0851063829787234,0.5,0.5,,0.09574468085106383,0.4444444444444444,0.4444444444444444,1.0,0.3617021276595745,0.38235294117647056,0.38235294117647056,0.7692307692307693,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.22727272727272727,0.4,0.6063829787234043,0.3939393939393939,0.49442043010752684,0.47967142857142864,0.4864738095238095,0.10679611650485436,0.18333333333333332,0.12096774193548387,0.25806451612903225,8.609803921568627,26.602325581395352,0.2869415807560137,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,,,4.0,1.0,1.0,,1.0,,2.0,0.6,0.3333333333333333,0.5909090909090909,0.14285714285714285,,0.038461538461538464,0.041666666666666664,0.06493506493506493,,0.18181818181818182,1.0,0.5,1.0,1.0,0.09090909090909091,0.5,1.0,2.0,2.0,,,,,0.02040816326530612,,,,,1.0,2.0,0.3333333333333333,,True,,,,,,,,,,
1629022,1610612747,Lonnie Walker IV,Lonnie Walker IV,1629022,LAL,5567.0,93,12,181,185,65.0,33,14.0,366,2.0,3.0,1.0,1.0,4.0,6.0,3.0,5.0,,2.0,,3.0,12.0,,1.0,5.0,9.0,14,3.0,14.0,6.0,33.0,194,1.0,,,2.0,3.0,3.0,1.0,5.0,2.0,11.0,6.0,12.0,9.0,,12.0,3.0,,5.0,4.0,9.0,3.0,1.0,3.0,,2.0,22.0,,,6.0,2.0,,8.0,,8.0,,4.0,1.0,2.0,,2.0,1.0,,,3.0,,,4.0,10.0,,5.0,,1.0,8.0,3.0,1.0,,,,9.0,64.0,,0.3333333333333333,0.3333333333333333,1.0,0.21428571428571427,0.2,0.21428571428571427,0.6428571428571429,1.0,0.48214285714285715,0.5625,0.515625,1.0,0.55,0.5,,,17.766497461928935,0.6666666666666666,,0.045454545454545456,,0.15384615384615385,,0.0963855421686747,,,,,0.06666666666666667,0.1875,,,0.10714285714285714,0.6666666666666666,0.6666666666666666,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.17857142857142858,0.6,0.6,0.3333333333333333,0.07142857142857142,,,,0.42857142857142855,0.25,0.25,1.0,,,0.125,1.0,0.625,0.2,0.6071428571428571,0.25,0.49737142857142846,0.3759,0.51384375,0.0967741935483871,0.17647058823529413,0.06060606060606061,0.3333333333333333,10.928571428571429,25.378571428571426,0.35911602209944754,1.0,,,,,,1.0,,,,3.0,,1.0,,,,,,1.0,1.0,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
