EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Usage,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,FG2M,PtsAssisted2s,PtsUnassisted2s,FTDefRebounds,Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,AtRimPctBlocked,DefFTReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,DeadBallTurnovers,Travels,ShootingFouls,Loose Ball Fouls Drawn,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,FG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtAssists,Corner3Assists,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Charge Fouls,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,on,DefCorner3ReboundPct,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,NonHeaveArc3FGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,BlocksRecoveredPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Arc3Assists,AtRimAssists,OffThreePtRebounds,SelfOReb,Offensive Fouls Drawn,BlockedAtRim,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,HeaveAttempts,Transition Take Fouls,DefensiveGoaltends
1626149,1610612755,Montrezl Harrell,Montrezl Harrell,1626149,PHI,125.0,2,-3.0,4,4,4.0,8,1.0,1.0,5.0,25.0,1.0,1.0,0.343,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,676.0,11,-1.0,23,22,11.0,45,,1.0,23.0,16.666666666666668,,0.5,0.44865,12.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.14285714285714285,0.125,0.2,0.5,0.5,1.0,0.4899,1.0,25.8,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627863,1610612755,Danuel House Jr.,Danuel House Jr.,1627863,PHI,916.0,15,,30,29,12.0,59,2.0,4.0,30.0,24.242424242424242,0.25,0.75,0.484125,5.85,6.0,3.0,2.0,1.0,,4.0,1.0,7.0,1.0,,,1.0,1.0,,,,,1.0,2.0,2.0,,,,1.0,1.0,,,6.0,,0.4375,,0.5,0.25,,,0.1,0.08333333333333333,0.125,0.25,0.125,,0.537,,24.450000000000003,0.2,1.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.75,0.375,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.375,1.0,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,928.0,15,,31,30,12.0,61,,3.0,30.0,11.76470588235294,,0.25,0.43557500000000005,8.133333333333333,6.0,3.0,3.0,1.0,,1.0,,6.0,,,,1.0,,2.0,2.0,1.0,4.0,1.0,1.0,1.0,,,,1.0,,,,6.0,,0.75,,0.25,,,,0.1,0.08333333333333333,0.125,0.75,0.25,,,,26.7,0.1935483870967742,,3.0,,,3.0,,6.0,,,,,,,1.0,0.75,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4463,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630531,1610612755,Jaden Springer,Jaden Springer,1630531,PHI,1014.0,17,3.0,33,33,12.0,66,1.0,4.0,30.0,16.666666666666668,0.25,0.25,0.513675,11.15,6.0,3.0,1.0,,,,1.0,9.0,,1.0,5.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,5.0,6.0,1.0,0.9,0.8333333333333334,,,,,,,,0.25,,,0.62125,0.5555555555555556,,0.18181818181818182,1.0,1.0,,,4.0,2.0,6.0,,2.0,,,0.25,0.25,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,0.5,,0.1111111111111111,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,98.0,2,3.0,3,4,,7,,,,66.66666666666667,,1.0,0.54465,,,,,,,1.0,,3.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.5,,1.0,,,1.0,,,,,,,,,24.0,,,,1.0,,,,,,,,,,,,1.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,86.0,1,3.0,2,3,,5,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629667,1610612755,Jalen McDaniels,Jalen McDaniels,1629667,PHI,338.0,6,4.0,10,11,1.0,21,,1.0,7.0,16.666666666666668,,0.5,0.4455,14.5,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,,,,,0.14285714285714285,,,0.5,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,589.0,10,10.0,18,19,4.0,37,1.0,2.0,11.0,20.0,0.5,0.5,0.5194,7.95,2.0,1.0,,,,,2.0,6.0,,,,,,,,,,4.0,5.0,6.0,,,1.0,1.0,2.0,,,2.0,,1.0,,,,,,0.4444444444444444,0.45454545454545453,0.4444444444444444,,,,,,,0.1111111111111111,1.0,,,,2.0,2.0,2.0,,1.0,,1.0,0.5,1.0,1.0,1.0,,,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,,,,,1.0,1.0,1.0,0.6031,0.3333333333333333,,,1.0,1.0,,,,1.0,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203473,1610612755,Dewayne Dedmon,Dewayne Dedmon,203473,PHI,300.0,5,-4.0,11,10,4.0,21,,,14.0,16.666666666666668,,1.0,0.51495,,4.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,4.0,,,,1.0,,,1.0,0.5,0.5,1.0,,1.0,,,,26.5,0.36363636363636365,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
