EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallSteals,Travels,AtRimPctBlocked,OffShortMidRangeReboundPct,LongMidRangeFGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3Frequency,PenaltyCorner3FGM,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Offensive Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,on,OffensiveGoaltends,BlockedLongMidRange,Blocked3s,BlockedArc3,Corner3PctBlocked,Transition Take Fouls Drawn,StepOutOfBoundsTurnovers
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,2439.0,41,-1.0,86,85,22.0,32.0,7.0,171,,1.0,,,,1.0,,1.0,1.0,3.0,6.0,2.0,7.0,,,2.0,,3.0,5.0,13.0,,15.0,100,,,,,,,1.0,1.0,5.0,,3.0,,,15.0,,7.0,2.0,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,,,3.0,21.0,,,,,1.0,0.38461538461538464,0.2,0.38461538461538464,,,,0.46875,,0.25,0.46875,,0.25,0.8125,,0.3333333333333333,,,,19.148936170212767,0.5,,,,0.07142857142857142,,0.025,,,,,,,,0.09090909090909091,,,,0.0625,,,,0.0625,,,,0.0625,0.375,0.5,0.5,1.0,0.4375,0.2857142857142857,0.2857142857142857,1.0,,,,,0.16666666666666666,,0.3333333333333333,,0.875,0.2857142857142857,0.534721875,,0.5144583333333334,,,,0.2,10.466666666666667,24.253846153846155,0.2558139534883721,,,1.0,,,3.0,,,,,0.5,1.0,,0.3333333333333333,,,,,,,,,,,,False,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,744.0,12,-7.0,26,27,5.0,9.0,1.0,53,,,,,,,,2.0,,,1.0,,,,,,,2.0,,1.0,,,25,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,0.5,,,11.11111111111111,,,0.2,,0.16666666666666666,,0.18181818181818182,,,,,0.5,,,0.16666666666666666,,,,,,,,0.6666666666666666,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.3333333333333333,,0.4739,,0.4244,,,,,7.6,23.0,0.19230769230769232,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,1461.0,24,14.0,53,54,13.0,15.0,2.0,107,1.0,1.0,,,,,1.0,1.0,,2.0,3.0,2.0,4.0,,,,2.0,2.0,4.0,7.0,,16.0,50,,,,,,,,1.0,1.0,,3.0,4.0,,12.0,,4.0,2.0,,,1.0,,1.0,,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,3.0,12.0,,,1.0,1.0,1.0,0.5714285714285714,1.0,0.5714285714285714,1.0,,,0.8888888888888888,,1.5,0.8888888888888888,,1.5,0.7777777777777778,,,,,,18.18181818181818,,,0.07692307692307693,,,,0.045454545454545456,,,,,,0.125,,,,,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,0.5,0.5,1.0,,,,,,,,,0.8888888888888888,0.5,0.5521666666666667,,0.58575,,,,0.1875,7.8,24.61428571428571,0.24528301886792453,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,False,,,,,,,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,3486.0,58,3.0,121,118,34.0,37.0,10.0,239,11.0,15.0,4.0,5.0,2.0,3.0,2.0,3.0,,,,,,,,,13.0,18.0,,,4.0,30.0,137,5.0,6.0,,,10.0,3.0,4.0,,,2.0,8.0,18.0,8.0,,8.0,,,1.0,,3.0,1.0,4.0,1.0,,3.0,,9.0,,7.0,6.0,6.0,3.0,15.0,7.0,22.0,1.0,1.0,1.0,,,,3.0,,,3.0,,,1.0,5.0,,1.0,,4.0,,,6.0,,2.0,1.0,3.0,2.0,1.0,3.0,1.0,,8.0,34.0,2.0,1.0,0.6923076923076923,1.0,,,,,0.7222222222222222,0.8333333333333334,0.75,0.7222222222222222,0.8333333333333334,0.75,0.7142857142857143,0.8333333333333334,0.6666666666666666,,,0.05555555555555555,0.3333333333333333,,,18.18181818181818,,1.0,0.17142857142857143,0.2692307692307692,0.3,,0.21818181818181817,0.13725490196078433,0.25,,,0.09090909090909091,0.14285714285714285,0.3,0.3125,0.25,0.25,0.3333333333333333,0.8333333333333334,0.7333333333333333,0.7333333333333333,0.7272727272727273,0.16666666666666666,0.6666666666666666,1.0,0.5,,,,,,,,,,0.8333333333333334,0.8,0.25,,0.75,0.6666666666666666,,,0.8333333333333334,,0.6156111111111111,0.6178833333333333,0.59395,0.1,0.1,0.3333333333333333,0.26666666666666666,2.4722222222222223,,0.2809917355371901,,2.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,2421.0,40,,85,81,22.0,31.0,9.0,166,5.0,6.0,2.0,2.0,2.0,2.0,2.0,4.0,,,2.0,,1.0,,,,7.0,10.0,,3.0,,14.0,95,2.0,2.0,,,4.0,2.0,3.0,,2.0,,4.0,2.0,12.0,,2.0,1.0,,1.0,,4.0,2.0,6.0,1.0,1.0,4.0,,14.0,,1.0,3.0,5.0,,8.0,1.0,9.0,,3.0,1.0,2.0,,1.0,3.0,,1.0,5.0,,1.0,3.0,7.0,,,1.0,,,,,,,,1.0,,,1.0,1.0,,4.0,22.0,,,0.14285714285714285,0.16666666666666666,,,,,0.7,1.0,0.6666666666666666,0.5384615384615384,1.0,0.4,0.5384615384615384,1.0,0.4,0.23076923076923078,,0.1,,,,18.947368421052634,0.4,,0.2631578947368421,0.047619047619047616,0.21428571428571427,,0.24242424242424243,0.02564102564102564,,,,0.14285714285714285,0.4,0.2857142857142857,0.2727272727272727,,,1.0,0.46153846153846156,0.8333333333333334,1.0,0.2,0.3076923076923077,0.5,0.5,,,0.15384615384615385,,,,0.07692307692307693,,,,1.0,1.0,0.5,,0.4,1.0,,,0.6923076923076923,,0.6083615384615384,0.8089500000000001,0.64491,,,0.2857142857142857,0.2857142857142857,4.5600000000000005,23.96666666666667,0.25882352941176473,2.0,1.0,0.16666666666666666,,,2.0,,,,,0.4,,0.5,,,,,,,,,,,,,False,,1.0,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,3021.0,50,11.0,104,101,33.0,19.0,10.0,205,7.0,12.0,,,1.0,1.0,1.0,3.0,3.0,,3.0,5.0,10.0,,1.0,3.0,11.0,18.0,5.0,13.0,10.0,47.0,116,1.0,1.0,1.0,,2.0,5.0,6.0,1.0,5.0,3.0,16.0,6.0,16.0,6.0,2.0,10.0,5.0,,1.0,2.0,4.0,6.0,2.0,2.0,1.0,1.0,16.0,3.0,,5.0,2.0,,7.0,3.0,10.0,1.0,3.0,1.0,2.0,,1.0,1.0,,1.0,3.0,,,1.0,4.0,,,1.0,8.0,,,12.0,,6.0,,5.0,3.0,2.0,6.0,1.0,,16.0,32.0,,,0.2727272727272727,0.3,0.4,0.38461538461538464,0.2,0.38461538461538464,0.6111111111111112,1.0,0.8333333333333334,0.5967741935483871,0.5,0.5909090909090909,0.6351351351351351,0.5,0.6153846153846154,0.41935483870967744,0.07692307692307693,,,,,34.78260869565218,0.6666666666666666,,0.058823529411764705,,0.3125,0.125,0.14,0.06976744186046512,,0.2,,,0.07142857142857142,0.1111111111111111,0.16666666666666666,0.75,0.07692307692307693,0.16666666666666666,0.3870967741935484,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.0967741935483871,0.0967741935483871,,,,0.3225806451612903,0.5,0.5,0.4,,,,,0.09090909090909091,1.0,0.2727272727272727,0.3333333333333333,0.8064516129032258,0.5,0.5396451612903226,0.549,0.4753363636363636,0.16216216216216217,0.25,0.0425531914893617,0.3404255319148936,5.783333333333333,24.915384615384614,0.3173076923076923,2.0,,,,3.0,2.0,9.0,,1.0,1.0,0.18181818181818182,,,,1.0,,0.5,,,,,,,,,False,,,1.0,1.0,0.3333333333333333,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,2024.0,34,-9.0,68,65,33.0,22.0,8.0,133,2.0,3.0,,,,,,5.0,1.0,,,2.0,6.0,,1.0,2.0,2.0,9.0,2.0,6.0,1.0,11.0,81,,1.0,,,,,4.0,1.0,2.0,1.0,4.0,4.0,,3.0,,6.0,2.0,,,,1.0,1.0,1.0,,,,3.0,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,,2.0,,,2.0,,1.0,,,,,,,,4.0,33.0,,,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.2222222222222222,,,0.3333333333333333,,0.25,0.34375,,0.2857142857142857,0.4,,,,,,23.684210526315788,0.5,,,,0.1,,0.030303030303030304,,,,,,,,0.1,,,,0.2,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,,0.06666666666666667,,,,,0.4,0.3333333333333333,0.3333333333333333,0.5,,,,,,,0.3333333333333333,0.5,0.6,0.3333333333333333,0.4954,,0.465825,0.0625,0.1,,0.36363636363636365,6.566666666666666,25.866666666666664,0.4852941176470588,,,,,,,3.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
201144,1610612750,Mike Conley,Mike Conley,201144,MIN,2125.0,35,18.0,76,76,22.0,16.0,6.0,152,,,,,,,,,,,,2.0,5.0,,1.0,1.0,,,2.0,5.0,5.0,11.0,82,,,,,,,,1.0,1.0,4.0,7.0,,,6.0,,5.0,2.0,,,4.0,6.0,10.0,3.0,3.0,4.0,,26.0,,,1.0,2.0,,3.0,,3.0,,1.0,1.0,,,,,,,,,,1.0,2.0,,,,5.0,,1.0,5.0,,,3.0,,,,,,,5.0,21.0,1.0,1.0,,,1.0,0.4,1.0,0.4,,,,0.6,,1.5,0.6875,,1.1666666666666667,1.0,,,,,,8.536585365853659,,,0.09523809523809523,,0.07692307692307693,,0.08823529411764706,,,,,0.125,0.1,,0.1,,,,,,,,,,,,,,,,,1.0,0.4,0.4,1.0,,,,,,,1.0,1.0,1.0,0.4,0.5103899999999999,,0.3741,,,,0.6363636363636364,,26.52,0.2894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,1.0,
1630233,1610612750,Nathan Knight,Nathan Knight,1630233,MIN,283.0,5,-3.0,9,9,1.0,,2.0,18,1.0,2.0,,1.0,,,,,,,,,2.0,,,,1.0,2.0,,2.0,,2.0,10,,1.0,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,0.25,,,0.25,,,0.5,,,,,,45.45454545454545,1.0,,,,,0.16666666666666666,,0.14285714285714285,,,1.0,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,0.5,,,,1.0,,,,,,,,1.0,,0.46325,,,,,,,3.6,26.55,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
203085,1610612750,Austin Rivers,Austin Rivers,203085,MIN,998.0,17,-13.0,34,35,10.0,21.0,4.0,69,,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,,,2.0,3.0,,6.0,40,,,1.0,,3.0,,,,1.0,,,,,6.0,,2.0,1.0,,,,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,1.0,1.5,,1.0,1.5,,1.0,,,,,,10.256410256410255,,,0.16666666666666666,,0.14285714285714285,,0.15789473684210525,,,,,,0.5,0.2,0.16666666666666666,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,1.0,,1.0,0.5,0.569,,0.54615,,,0.5,,,24.933333333333334,0.29411764705882354,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,False,,,,,,,1.0
1631169,1610612750,Josh Minott,Josh Minott,1631169,MIN,379.0,6,-4.0,13,14,5.0,4.0,1.0,27,,,,,,,,,,,1.0,,,,,,,,,1.0,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.5247,,,,,,,,23.2,0.38461538461538464,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
1631111,1610612750,Wendell Moore Jr.,Wendell Moore Jr.,1631111,MIN,124.0,2,1.0,5,5,5.0,4.0,,10,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
