EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2A,PtsAssisted2s,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,ShortMidRangeAssists,DefTwoPtRebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,FtPoints,PenaltyFtPoints,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG2M,ThreePtAssists,Corner3Assists,PenaltyFg2Pct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DeadBallTurnovers,Offensive Fouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,SelfOReb,Loose Ball Fouls,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Fg3aBlocked,Arc3Assists,FG3APctBlocked,Corner3PctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,Fg2aBlocked,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceFtPoints,FTOffRebounds,Travels,Charge Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,AtRimPctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,DefensiveGoaltends,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,HeaveAttempts
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,49.0,1,-1.0,2,2,4,3,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,518.0,9,-20.0,18,19,37,26,,,,,9.0,10.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,0.25,0.25,0.2,42.10526315789474,1.0,0.3333333333333333,0.125,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.42637499999999995,0.4196,12.725000000000001,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612756,Landry Shamet,Landry Shamet,1629013,PHX,806.0,13,-6.0,30,30,60,30,2.0,2.0,,4.0,16.0,21.0,2.0,1.0,,1.0,1.0,2.0,5.0,1.0,,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,,16.0,,,,0.5,0.5,0.5,14.705882352941176,,0.3333333333333333,0.16666666666666666,0.5,,0.2,0.2,,,,0.49096,0.468725,11.7,0.5333333333333333,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6,0.1111111111111111,1.0,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6,0.3333333333333333,0.4,24.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630688,1610612756,Ish Wainright,Ish Wainright,1630688,PHX,1258.0,21,-7.0,44,45,89,43,,,,,26.0,21.0,5.0,,,,,,3.0,,,,1.0,1.0,,,,,,2.0,2.0,,,,1.0,,1.0,1.0,,26.0,,,,,0.375,0.375,7.692307692307692,,,0.05,,,,,,,,0.56145,0.59085,,0.5909090909090909,,,1.0,,1.0,4.0,,,,1.0,,3.0,1.0,,,,1.0,1.0,0.25,0.25,,,,1.0,0.1,,,,0.25,,,,,1.0,,,23.5,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.5,1.5,0.14285714285714285,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.44595,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201142,1610612756,Kevin Durant,Kevin Durant,201142,PHX,192.0,3,-3.0,6,8,14,9,1.0,1.0,,2.0,4.0,6.0,,,,,,,2.0,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,,,,4.0,1.0,,,,,1.0,16.666666666666668,,,0.5,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,0.5,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,576.0,10,-1.0,19,19,38,17,,1.0,,3.0,14.0,4.0,3.0,,,,1.0,1.0,5.0,1.0,,3.0,3.0,3.0,,,,,,,1.0,1.0,,,,,,,,14.0,,,,1.0,0.625,0.625,17.391304347826086,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,,0.46919999999999995,0.47364999999999996,3.4,0.7368421052631579,,1.0,3.0,2.0,1.0,3.0,,,,2.0,2.0,3.0,3.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.75,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,,29.8,,,,,1.0,1.0,1.0,5.0,5.0,0.5,0.8333333333333334,0.8333333333333334,,,,,,1.0,,,0.45585,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,533.0,9,,18,20,38,16,,,,,5.0,10.0,2.0,1.0,,,1.0,1.0,2.0,,,,1.0,2.0,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,5.0,,,,1.0,0.5,0.5,9.523809523809524,,,0.16666666666666666,,1.0,0.5,,,,,0.483775,,8.0,0.2777777777777778,1.0,,1.0,,,1.0,,,,,2.0,,1.0,,,,1.0,,,,,,,0.5,0.25,,1.0,1.0,0.5,,,,,0.5,,,24.8,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629028,1610612756,Deandre Ayton,Deandre Ayton,1629028,PHX,120.0,2,-4.0,3,4,7,4,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629111,1610612756,Jock Landale,Jock Landale,1629111,PHX,750.0,12,1.0,26,26,52,24,,,,,17.0,10.0,3.0,2.0,,1.0,3.0,7.0,10.0,5.0,4.0,,1.0,3.0,,,,,,,1.0,3.0,6.0,1.0,,,,,,17.0,1.0,0.6666666666666666,1.0,0.42857142857142855,0.375,0.45454545454545453,35.483870967741936,,,0.07142857142857142,,,0.25,0.125,,,,0.5061249999999999,0.4937833333333333,5.242857142857143,0.6538461538461539,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,,,,1.0,,,,0.5,0.5,0.5,0.125,0.16666666666666666,,0.5,0.5,0.125,,,,0.16666666666666666,0.625,,0.2,25.0,,,,,,,,7.0,7.0,,0.3333333333333333,0.4375,,,,,,,,,0.6039,0.7,4.0,3.0,2.0,4.0,1.0,3.0,,2.0,,,0.4,,0.5,0.5,0.5,0.5,0.3333333333333333,,1.0,2.0,,,0.16666666666666666,0.13333333333333333,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.1111111111111111,0.5,0.125,0.5,0.25,0.5,1.0,1.0,0.5,0.2,0.2222222222222222,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629006,1610612756,Josh Okogie,Josh Okogie,1629006,PHX,276.0,5,-5.0,12,11,23,11,,,,,9.0,9.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,9.0,,,,,,,7.142857142857142,,0.5,0.14285714285714285,,,1.0,,,,,0.4323,0.4323,8.7,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
