EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,LongMidRangeAssists,FTOffRebounds,Charge Fouls Drawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,on,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Corner3PctBlocked,LongMidRangePctBlocked
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,17429.0,290.0,57.0,557.0,549,89.0,122,62.0,1106,25.0,44.0,2.0,10.0,3.0,4.0,24.0,61.0,7.0,15.0,1.0,1.0,56.0,120.0,1.0,31.0,143.0,615.0,3.0,16.0,5.0,11.0,6.0,12.0,1.0,13.0,25.0,82.0,30.0,6.0,1.0,8.0,26.0,24.0,50.0,20.0,4.0,23.0,3.0,124.0,3.0,16.0,32.0,30.0,6.0,68.0,19.0,87.0,3.0,5.0,3.0,2.0,14.0,6.0,5.0,14.0,1.0,9.0,2.0,28.0,3.0,4.0,7.0,18.0,2.0,2.0,47.0,5.0,2.0,39.0,5.0,19.0,3.0,9.0,3.0,6.0,9.0,7.0,4.0,1.0,25.0,89.0,4.0,3.0,0.7321428571428571,0.7735849056603774,0.4666666666666667,0.1875,0.5,0.4628099173553719,0.1875,0.46153846153846156,0.5181159420289855,0.2894736842105263,0.6578947368421053,0.008264462809917356,0.06666666666666667,0.09090909090909091,0.06557377049180328,26.22432859399684,0.5,0.3333333333333333,0.22900763358778625,0.1103448275862069,0.24427480916030533,0.026785714285714284,0.2366412213740458,0.07392996108949416,0.125,0.10144927536231885,0.1111111111111111,0.02127659574468085,0.05555555555555555,0.22727272727272727,0.27692307692307694,0.09090909090909091,0.2717391304347826,0.1794871794871795,0.05357142857142857,0.7777777777777778,0.36363636363636365,0.5681818181818182,0.625,0.84,0.5041322314049587,0.39344262295081966,0.42105263157894735,0.6666666666666666,0.12396694214876033,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.008264462809917356,0.625,0.2,0.3076923076923077,0.75,0.07692307692307693,0.371900826446281,0.5067855371900827,0.5478,0.49091153846153845,0.14074074074074075,0.1417910447761194,0.07692307692307693,0.17482517482517482,7.311666666666667,27.6,0.15978456014362658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,19378.0,323.0,72.0,619.0,617,119.0,152,68.0,1236,23.0,29.0,3.0,4.0,4.0,5.0,6.0,14.0,4.0,7.0,38.0,5.0,33.0,50.0,54.0,13.0,154.0,691.0,5.0,6.0,,13.0,5.0,7.0,10.0,2.0,30.0,42.0,24.0,2.0,38.0,5.0,8.0,13.0,21.0,11.0,2.0,4.0,2.0,55.0,9.0,2.0,21.0,17.0,5.0,43.0,12.0,55.0,1.0,7.0,5.0,2.0,6.0,1.0,5.0,4.0,1.0,1.0,1.0,10.0,,2.0,11.0,25.0,3.0,1.0,14.0,,2.0,15.0,3.0,8.0,1.0,2.0,1.0,,3.0,1.0,,,30.0,119.0,2.0,,0.6363636363636364,0.65625,0.66,0.8333333333333334,0.7142857142857143,0.6778846153846154,0.5909090909090909,0.8235294117647058,0.7,0.5909090909090909,0.8333333333333334,0.5192307692307693,0.1,0.034482758620689655,0.2857142857142857,17.167381974248926,0.6,0.2631578947368421,0.12318840579710146,0.013245033112582781,0.1337579617834395,0.0743801652892562,0.1288135593220339,0.04044117647058824,,0.025974025974025976,,0.09090909090909091,,0.09090909090909091,0.13846153846153847,0.16666666666666666,0.14953271028037382,0.1,0.024390243902439025,0.3333333333333333,0.27884615384615385,0.7931034482758621,0.8214285714285714,0.7391304347826086,0.1346153846153846,0.42857142857142855,0.6,0.3333333333333333,0.0673076923076923,0.5714285714285714,0.5714285714285714,0.5,0.36538461538461536,0.36363636363636365,0.75,0.29411764705882354,0.8,0.29411764705882354,0.7980769230769231,0.5349086538461538,0.51636875,0.6015147058823529,0.07339449541284404,0.14545454545454545,0.08441558441558442,0.19480519480519481,6.03,25.205555555555552,0.19224555735056542,9.0,16.0,1.0,2.0,3.0,5.0,16.0,3.0,3.0,25.0,1.0,5.0,6.0,75.0,16.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.46296296296296297,0.2,0.6,0.46296296296296297,0.09090909090909091,0.15384615384615385,0.5625,0.5625,1.0,0.42105263157894735,0.42105263157894735,1.0,0.6666666666666666,0.18181818181818182,0.5,1.0,0.2727272727272727,0.29411764705882354,0.6,0.6,0.42105263157894735,,,,,,,,,,,,,,,,,True,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,25109.0,418.0,61.0,816.0,806,170.0,217,91.0,1622,21.0,25.0,3.0,3.0,3.0,3.0,3.0,14.0,1.0,6.0,90.0,21.0,25.0,45.0,113.0,7.0,207.0,912.0,4.0,6.0,1.0,36.0,4.0,4.0,25.0,3.0,44.0,36.0,14.0,,90.0,2.0,26.0,13.0,39.0,8.0,5.0,13.0,11.0,91.0,1.0,,16.0,16.0,1.0,33.0,1.0,34.0,,8.0,4.0,4.0,10.0,2.0,7.0,10.0,2.0,3.0,3.0,20.0,,4.0,12.0,36.0,5.0,2.0,17.0,3.0,1.0,8.0,1.0,2.0,,2.0,1.0,1.0,3.0,3.0,,,44.0,170.0,2.0,,0.72,0.72,0.5555555555555556,0.6666666666666666,1.0,0.6329113924050633,0.7,0.7068965517241379,0.640625,0.7,0.7333333333333333,0.7151898734177216,0.044444444444444446,0.04,0.07142857142857142,19.48051948051948,0.5,0.041666666666666664,0.09142857142857143,,0.08205128205128205,0.005813953488372093,0.08648648648648649,0.002638522427440633,,,,0.006944444444444444,,0.15625,0.05952380952380952,0.037037037037037035,0.08888888888888889,0.06666666666666667,,1.0,0.15822784810126583,0.84,0.875,0.7619047619047619,0.08860759493670886,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.0379746835443038,0.16666666666666666,0.16666666666666666,1.0,0.569620253164557,0.12,1.0,0.10344827586206896,1.0,0.7241379310344828,0.8734177215189873,0.520872151898734,0.5396416666666668,0.5231517241379311,0.01875,0.043478260869565216,0.17391304347826086,0.21256038647342995,6.644444444444446,25.830973451327434,0.20833333333333334,14.0,23.0,6.0,10.0,4.0,4.0,36.0,9.0,7.0,50.0,9.0,19.0,11.0,135.0,36.0,2.0,,1.0,1.0,,,0.9,0.4424778761061947,0.47368421052631576,0.44,0.4424778761061947,,0.14556962025316456,0.6086956521739131,0.6086956521739131,0.9285714285714286,0.4,0.4044943820224719,0.8888888888888888,0.6666666666666666,0.4,0.6,1.0,0.36,0.13793103448275862,1.0,0.3333333333333333,0.4,3.0,15.0,1.0,2.0,1.0,1.0,1.0,0.008849557522123894,0.011111111111111112,0.3333333333333333,0.6666666666666666,0.008771929824561403,,,,,True,,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,10103.0,168.0,28.0,328.0,320,41.0,63,31.0,648,7.0,10.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,6.0,25.0,5.0,11.0,24.0,34.0,6.0,73.0,367.0,2.0,2.0,,4.0,2.0,4.0,6.0,2.0,12.0,6.0,16.0,,25.0,5.0,9.0,8.0,17.0,4.0,4.0,6.0,3.0,42.0,,1.0,4.0,2.0,,6.0,1.0,7.0,,3.0,3.0,,4.0,,3.0,2.0,1.0,1.0,1.0,6.0,1.0,,12.0,25.0,1.0,,11.0,,3.0,7.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,,12.0,41.0,3.0,1.0,0.2727272727272727,0.2727272727272727,0.4583333333333333,1.0,0.5,0.5775862068965517,0.6666666666666666,0.5,0.5983606557377049,0.6666666666666666,0.5454545454545454,0.5862068965517241,0.20833333333333334,0.2,0.375,18.406593406593405,0.6666666666666666,,0.02631578947368421,0.011494252873563218,0.05,,0.038461538461538464,0.006329113924050633,,0.023809523809523808,,,,0.037037037037037035,0.02564102564102564,,0.03389830508474576,0.09523809523809523,,,0.1724137931034483,0.7,0.875,0.2857142857142857,0.13793103448275862,0.25,0.4,0.5,0.10344827586206896,0.3333333333333333,0.3333333333333333,,0.43103448275862066,0.3333333333333333,1.0,0.1,1.0,0.5,0.7586206896551724,0.5185112068965517,0.5463666666666667,0.4535000000000001,0.05,0.11538461538461539,0.0547945205479452,0.1643835616438356,8.316666666666665,25.905882352941177,0.125,3.0,9.0,,1.0,1.0,1.0,12.0,,1.0,15.0,,1.0,2.0,27.0,12.0,,,2.0,,,,0.6,0.4411764705882353,,0.3333333333333333,0.4411764705882353,,0.15517241379310345,0.3333333333333333,0.3333333333333333,1.0,0.48,0.48,0.5,1.0,0.3333333333333333,,,,0.1,1.0,0.2,0.48,,18.0,,,,,,,,,,,,,,,True,,,,
200768,1610612748,Kyle Lowry,Kyle Lowry,200768,MIA,19431.0,324.0,60.0,626.0,617,146.0,160,67.0,1243,7.0,11.0,1.0,1.0,,,12.0,21.0,8.0,20.0,48.0,13.0,27.0,52.0,54.0,16.0,130.0,695.0,1.0,2.0,2.0,10.0,2.0,6.0,16.0,4.0,20.0,12.0,42.0,2.0,47.0,2.0,33.0,23.0,56.0,15.0,8.0,21.0,8.0,135.0,2.0,4.0,18.0,19.0,1.0,38.0,6.0,44.0,,13.0,4.0,9.0,8.0,4.0,4.0,8.0,1.0,4.0,1.0,16.0,2.0,6.0,15.0,31.0,1.0,1.0,16.0,3.0,1.0,17.0,2.0,8.0,,5.0,2.0,2.0,5.0,3.0,,,20.0,146.0,4.0,,0.2222222222222222,0.23076923076923078,0.5192307692307693,0.5,0.3333333333333333,0.5377358490566038,0.5714285714285714,0.36363636363636365,0.5752212389380531,0.625,0.43478260869565216,0.5094339622641509,0.038461538461538464,0.09090909090909091,0.047619047619047616,18.220338983050848,0.5,0.058823529411764705,0.1386861313868613,0.025974025974025976,0.12413793103448276,0.014925373134328358,0.13120567375886524,0.020833333333333332,0.045454545454545456,0.025974025974025976,,0.009259259259259259,0.038461538461538464,0.1,0.16129032258064516,0.16,0.13592233009708737,0.09523809523809523,,0.6,0.10377358490566038,0.6363636363636364,0.7,0.2857142857142857,0.19811320754716982,0.5714285714285714,0.6,0.3333333333333333,0.18867924528301888,0.4,0.4,,0.4528301886792453,0.14285714285714285,1.0,,,0.5909090909090909,0.6132075471698113,0.4814379807692307,0.46345,0.45020000000000016,0.07964601769911504,0.13793103448275862,0.07692307692307693,0.15384615384615385,10.850000000000001,26.96481481481482,0.23322683706070288,2.0,6.0,,,1.0,3.0,18.0,5.0,3.0,20.0,2.0,5.0,4.0,33.0,18.0,4.0,,,,,1.0,0.55,0.37037037037037035,0.4,0.25,0.37735849056603776,,0.05660377358490566,0.3333333333333333,0.3333333333333333,1.0,0.375,0.375,0.5,,,,,0.7142857142857143,0.13636363636363635,0.3333333333333333,0.23076923076923078,0.3829787234042553,2.0,27.0,,,1.0,,,,,0.4,0.5,0.01818181818181818,1.0,,,,True,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,14267.0,238.0,-4.0,467.0,457,118.0,152,61.0,924,17.0,26.0,2.0,4.0,3.0,4.0,14.0,33.0,8.0,24.0,17.0,6.0,39.0,83.0,25.0,47.0,149.0,547.0,2.0,8.0,4.0,11.0,13.0,21.0,10.0,13.0,54.0,30.0,48.0,2.0,17.0,7.0,15.0,20.0,35.0,10.0,10.0,10.0,4.0,90.0,4.0,10.0,11.0,6.0,5.0,22.0,14.0,36.0,6.0,10.0,5.0,5.0,5.0,2.0,2.0,5.0,,3.0,,10.0,2.0,4.0,6.0,11.0,1.0,2.0,36.0,,,54.0,6.0,26.0,1.0,,,,2.0,2.0,,,54.0,118.0,1.0,,0.38461538461538464,0.39473684210526316,0.46987951807228917,0.25,0.6190476190476191,0.4722222222222222,0.3888888888888889,0.6612903225806451,0.5648854961832062,0.5,0.75,0.23148148148148148,0.08433734939759036,0.07692307692307693,0.15151515151515152,26.070763500931097,0.5,0.3125,0.06896551724137931,0.08,0.11578947368421053,0.042105263157894736,0.09340659340659341,0.06363636363636363,0.15151515151515152,0.05,0.0625,0.0375,0.06666666666666667,0.030303030303030304,0.09090909090909091,0.1,0.11764705882352941,0.1111111111111111,0.12244897959183673,1.0,0.24074074074074073,0.6538461538461539,0.7083333333333334,0.5294117647058824,0.3055555555555556,0.42424242424242425,0.5,0.2857142857142857,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.25,0.1574074074074074,0.4444444444444444,0.5,0.12903225806451613,0.75,0.1935483870967742,0.4722222222222222,0.4684222222222222,0.5089714285714285,0.4386338709677419,0.2153846153846154,0.2524271844660194,0.0738255033557047,0.3624161073825503,9.284337349397587,25.16,0.25267665952890794,5.0,8.0,1.0,1.0,3.0,4.0,3.0,,2.0,8.0,1.0,1.0,5.0,18.0,3.0,1.0,,,2.0,2.0,,0.75,0.32,1.0,0.5,0.32,,0.07407407407407407,0.625,0.625,1.0,0.17647058823529413,0.2,0.3333333333333333,0.5,0.1111111111111111,1.0,1.0,,0.12903225806451613,0.75,0.3333333333333333,0.17647058823529413,,6.0,2.0,1.0,2.0,,,0.08,0.11764705882352941,,,0.07407407407407407,,1.0,1.0,,True,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,7295.0,122.0,3.0,237.0,239,36.0,72,26.0,476,13.0,15.0,2.0,3.0,,1.0,1.0,4.0,,1.0,5.0,1.0,14.0,20.0,9.0,4.0,47.0,266.0,2.0,4.0,2.0,6.0,,2.0,2.0,,3.0,16.0,12.0,4.0,5.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,13.0,3.0,3.0,6.0,5.0,,11.0,7.0,18.0,,10.0,5.0,5.0,2.0,,,,,2.0,,2.0,1.0,,10.0,12.0,,,2.0,,,5.0,1.0,3.0,,1.0,,1.0,1.0,1.0,,,3.0,36.0,,,0.5714285714285714,0.6666666666666666,0.7,0.5,,0.7413793103448276,0.5,0.375,0.7580645161290323,0.6,0.375,0.3103448275862069,0.1,,0.5,12.222222222222221,1.0,,0.1111111111111111,0.05172413793103448,0.09230769230769231,0.05263157894736842,0.1,0.05217391304347826,0.06666666666666667,0.034482758620689655,0.07142857142857142,0.0425531914893617,0.1,0.06666666666666667,0.058823529411764705,0.23076923076923078,0.0975609756097561,0.08333333333333333,,1.0,0.5172413793103449,0.8666666666666667,0.8666666666666667,0.5384615384615384,0.13793103448275862,0.25,0.5,1.0,0.034482758620689655,,,,0.1724137931034483,0.75,0.6666666666666666,0.25,,0.25,0.8275862068965517,0.5627758620689653,0.5392,0.47426250000000003,0.0967741935483871,0.13636363636363635,0.1276595744680851,0.06382978723404255,3.9499999999999993,24.733333333333334,0.1518987341772152,4.0,4.0,,,1.0,1.0,1.0,,,5.0,,,1.0,15.0,1.0,,1.0,,,,,1.0,0.5555555555555556,,0.5,0.5555555555555556,0.25,0.13793103448275862,1.0,1.0,1.0,0.2,0.2,1.0,,,,,,0.25,1.0,,0.2,,,,,,,,,,,,,,,,,True,,,,
201567,1610612748,Kevin Love,Kevin Love,201567,MIA,1828.0,30.0,13.0,60.0,59,10.0,18,9.0,119,2.0,3.0,2.0,3.0,,,,1.0,1.0,2.0,9.0,2.0,3.0,6.0,10.0,,18.0,56.0,2.0,3.0,,4.0,,,2.0,,3.0,2.0,4.0,4.0,9.0,,,,,,,,,,3.0,1.0,2.0,5.0,,7.0,4.0,11.0,,2.0,,2.0,,,,1.0,1.0,,,1.0,,1.0,2.0,3.0,1.0,,2.0,2.0,,,,,,3.0,3.0,,3.0,1.0,,,3.0,10.0,,,0.3333333333333333,1.0,0.5,0.6666666666666666,,0.5625,0.4,0.75,0.5625,0.4,0.75,0.625,,,,24.28571428571429,,,0.29411764705882354,0.058823529411764705,0.16666666666666666,0.16666666666666666,0.2413793103448276,0.11428571428571428,,0.14285714285714285,,0.1875,,0.4,0.3333333333333333,0.16666666666666666,0.18181818181818182,,,0.3333333333333333,0.1875,0.6666666666666666,0.6666666666666666,,0.0625,,,,0.125,0.5,0.5,1.0,0.5625,0.6,0.6666666666666666,,,1.0,0.8125,0.523528125,0.58555,0.489375,,,0.2222222222222222,0.16666666666666666,7.516666666666666,25.8,0.16666666666666666,,1.0,,1.0,,,4.0,1.0,1.0,4.0,,2.0,1.0,12.0,4.0,,,,,,,1.0,0.4,,0.5,0.4,,0.0625,,,,0.4444444444444444,0.4444444444444444,1.0,,0.2,,,0.2,,,0.5,0.4444444444444444,,,,,,,,,,,,,,,,,True,,,,
203506,1610612748,Victor Oladipo,Victor Oladipo,203506,MIA,1738.0,29.0,26.0,56.0,58,10.0,1,3.0,114,2.0,3.0,,,,,2.0,3.0,,3.0,3.0,1.0,4.0,9.0,3.0,,14.0,52.0,,1.0,,,,,1.0,,,2.0,6.0,,3.0,,,2.0,2.0,1.0,1.0,,,6.0,,,2.0,2.0,,4.0,,4.0,,2.0,1.0,1.0,2.0,,2.0,,,,,2.0,,1.0,4.0,4.0,,,2.0,,,2.0,,1.0,,1.0,,1.0,1.0,,,,,10.0,,,0.25,0.25,0.4444444444444444,,,0.5833333333333334,,,0.5384615384615384,,,0.25,,,,25.423728813559322,1.0,,0.125,,0.1111111111111111,,0.11764705882352941,,,,,,,,0.16666666666666666,,,0.25,,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.25,0.6666666666666666,0.6666666666666666,,0.25,,,,0.25,,,,,1.0,0.5,0.5071791666666666,0.4205,0.48945,0.07692307692307693,0.1,,,9.477777777777778,27.03333333333333,0.17857142857142858,,,,,,,2.0,,,2.0,,,,6.0,2.0,,,,,,,1.0,0.6666666666666666,,,0.6666666666666666,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,True,,,,
1629622,1610612748,Max Strus,Max Strus,1629622,MIA,1544.0,26.0,-2.0,61.0,53,16.0,11,6.0,114,,,,,,,,,,,3.0,1.0,,,4.0,,3.0,68.0,,,,,,,1.0,,,,,,3.0,,3.0,,3.0,,,1.0,2.0,6.0,2.0,,1.0,,,1.0,2.0,3.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,16.0,1.0,,,,,,,0.375,,,0.375,,,1.0,,,,6.0606060606060606,,,,,0.1,0.13333333333333333,0.05,0.06666666666666667,,,,0.14285714285714285,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.75,,,,,1.0,1.0,0.4936125,0.435,0.39645,,,,,,26.6,0.26229508196721313,1.0,1.0,,,,,,1.0,,1.0,,1.0,,3.0,,,,,,,,1.0,0.25,,,0.25,,0.25,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,True,,,,
