EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,Blocked3s,BlockedArc3,on,HeaveAttempts,DefensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Transition Take Fouls Drawn
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,13187.0,220,-2.0,411,419,158,128,55.0,830,6.0,11.0,3.0,5.0,3.0,6.0,4.0,11.0,1.0,1.0,11.0,23.0,12.0,34.0,457.0,3.0,5.0,3.0,9.0,3.0,10.0,5.0,11.0,16.0,6.0,6.0,1.0,12.0,2.0,14.0,2.0,8.0,3.0,1.0,30.0,9.0,14.0,13.0,12.0,3.0,28.0,23.0,51.0,2.0,9.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,14.0,29.0,5.0,2.0,18.0,7.0,16.0,1.0,7.0,2.0,15.0,14.0,1.0,15.0,7.0,11.0,158,4.0,1.0,0.7272727272727273,1.0,0.4782608695652174,0.6,0.3,0.4782608695652174,0.6,0.3,0.5483870967741935,0.6428571428571429,0.4230769230769231,0.043478260869565216,0.09090909090909091,7.337526205450734,0.2,0.25,0.12903225806451613,0.13592233009708737,0.1262135922330097,0.09183673469387756,0.12755102040816327,0.11442786069651742,0.1282051282051282,0.17391304347826086,0.05555555555555555,0.10606060606060606,0.0625,0.13513513513513514,0.11627906976744186,0.15384615384615385,0.11842105263157894,0.14814814814814814,0.18181818181818182,0.4666666666666667,0.4782608695652174,0.5454545454545454,0.6,0.5,0.4782608695652174,0.36363636363636365,0.36363636363636365,1.0,0.043478260869565216,1.0,1.0,1.0,1.0,0.6,0.6,0.5,0.4782608695652174,0.535404347826087,0.5896,0.52434,0.2413793103448276,0.2413793103448276,0.2647058823529412,0.3235294117647059,5.5086956521739125,0.3844282238442822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,9090.0,152,8.0,283,289,113,98,40.0,572,14.0,22.0,2.0,4.0,9.0,11.0,2.0,4.0,1.0,4.0,17.0,30.0,6.0,58.0,310.0,2.0,5.0,,10.0,10.0,16.0,2.0,28.0,16.0,18.0,4.0,4.0,7.0,2.0,9.0,1.0,4.0,2.0,1.0,20.0,6.0,2.0,11.0,13.0,,24.0,8.0,32.0,,5.0,3.0,2.0,6.0,,4.0,6.0,1.0,12.0,3.0,4.0,10.0,22.0,2.0,1.0,17.0,2.0,11.0,1.0,4.0,2.0,1.0,1.0,,1.0,,28.0,113,1.0,2.0,0.47058823529411764,0.5333333333333333,0.5666666666666667,0.4,0.625,0.5652173913043478,0.7142857142857143,0.5652173913043478,0.5686274509803921,0.625,0.5384615384615384,0.13333333333333333,0.18181818181818182,18.80597014925373,0.5,,0.19402985074626866,0.02702702702702703,0.16176470588235295,0.09523809523809523,0.17777777777777778,0.058394160583941604,0.03571428571428571,0.02857142857142857,,0.11904761904761904,0.047619047619047616,0.2222222222222222,0.12903225806451613,0.3333333333333333,0.11764705882352941,0.29411764705882354,,,0.4782608695652174,0.6363636363636364,0.7777777777777778,0.42857142857142855,0.08695652173913043,0.5,0.5,1.0,0.08695652173913043,0.25,0.25,,0.5714285714285714,0.5,0.4782608695652174,0.8181818181818182,0.8260869565217391,0.5816456521739131,0.5059666666666667,0.5856065217391304,0.08163265306122448,0.12121212121212122,0.1724137931034483,0.4827586206896552,5.133333333333334,0.3992932862190813,4.0,11.0,2.0,2.0,2.0,7.0,2.0,5.0,6.0,16.0,2.0,2.0,2.0,7.0,15.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.8333333333333334,0.375,1.0,0.2857142857142857,0.375,0.34782608695652173,0.2391304347826087,0.36363636363636365,0.36363636363636365,1.0,0.10869565217391304,0.4,0.4,0.5,0.2857142857142857,1.0,1.0,0.30434782608695654,0.2857142857142857,0.4,24.3875,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,9382.0,156,24.0,291,295,131,95,37.0,586,7.0,10.0,,1.0,4.0,6.0,20.0,33.0,4.0,11.0,31.0,54.0,31.0,117.0,326.0,2.0,3.0,3.0,7.0,15.0,21.0,15.0,57.0,6.0,56.0,,2.0,13.0,11.0,24.0,5.0,9.0,4.0,,59.0,1.0,1.0,10.0,9.0,1.0,20.0,2.0,22.0,,4.0,3.0,1.0,5.0,1.0,4.0,3.0,,8.0,,2.0,5.0,8.0,1.0,1.0,29.0,,33.0,3.0,11.0,6.0,1.0,,1.0,1.0,1.0,57.0,131,1.0,5.0,0.0967741935483871,0.0967741935483871,0.5740740740740741,0.6666666666666666,0.7142857142857143,0.5375,0.5,0.65625,0.6157894736842106,0.5833333333333334,0.7307692307692307,0.037037037037037035,0.1,30.26706231454006,0.625,0.125,0.13043478260869565,0.014492753623188406,0.136986301369863,0.016129032258064516,0.13380281690140844,0.015267175572519083,,,0.09090909090909091,0.023809523809523808,,0.2,0.09090909090909091,0.09090909090909091,0.12962962962962962,0.15789473684210525,,1.0,0.125,0.7,0.7777777777777778,,0.4125,0.6060606060606061,0.625,0.15,0.1375,0.36363636363636365,0.36363636363636365,,0.25,,0.1875,0.6666666666666666,0.45,0.4875831249999999,0.409,0.4950234375,0.125,0.1774193548387097,0.05982905982905983,0.48717948717948717,9.703703703703704,0.45017182130584193,1.0,5.0,,,,1.0,7.0,21.0,8.0,26.0,,1.0,4.0,11.0,9.0,15.0,21.0,7.0,6.0,1.0,1.0,,,3.0,0.375,0.3076923076923077,,0.36363636363636365,0.3076923076923077,0.325,0.0625,0.2,0.2,1.0,0.2625,0.3333333333333333,0.3333333333333333,0.2857142857142857,,,,0.03125,,0.3333333333333333,25.230769230769226,1.0,4.0,10.0,1.0,1.0,0.030303030303030304,0.25,0.3125,0.4,,,,,,,,,,,,,True,,,,,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,7746.0,129,-32.0,242,243,62,54,29.0,485,13.0,24.0,1.0,2.0,3.0,7.0,4.0,12.0,,2.0,17.0,38.0,9.0,64.0,282.0,1.0,4.0,,2.0,4.0,10.0,2.0,13.0,18.0,16.0,,1.0,5.0,4.0,9.0,3.0,2.0,2.0,1.0,22.0,,,10.0,5.0,,15.0,,15.0,,3.0,2.0,1.0,6.0,1.0,5.0,5.0,1.0,11.0,,2.0,4.0,13.0,3.0,1.0,8.0,1.0,11.0,3.0,6.0,1.0,1.0,,1.0,1.0,,13.0,62,2.0,1.0,0.5294117647058824,0.5294117647058824,0.4473684210526316,0.25,0.4,0.4583333333333333,0.2,0.3055555555555556,0.5,0.2,0.34210526315789475,0.02631578947368421,0.041666666666666664,27.372262773722625,0.5454545454545454,,0.09615384615384616,,0.15384615384615385,,0.1282051282051282,,,,,,,,0.21739130434782608,,0.17307692307692307,0.07692307692307693,,,0.4,0.5416666666666666,0.5652173913043478,0.5384615384615384,0.2,0.3333333333333333,0.3333333333333333,0.5,0.03333333333333333,,,,0.4,0.5,0.3888888888888889,0.42857142857142855,0.7666666666666667,0.5567941666666666,0.5093333333333333,0.5370277777777778,0.09523809523809523,0.14634146341463414,0.03125,0.203125,4.794736842105263,0.256198347107438,3.0,8.0,,1.0,,4.0,4.0,14.0,7.0,22.0,,1.0,1.0,8.0,21.0,,14.0,4.0,1.0,,1.0,2.0,,,1.0,0.3181818181818182,,0.125,0.3181818181818182,0.36666666666666664,0.13333333333333333,0.375,0.42857142857142855,1.0,0.23333333333333334,0.2857142857142857,0.2857142857142857,1.0,0.2,,,0.2222222222222222,,0.2857142857142857,24.768181818181816,,1.0,4.0,,,,,0.2222222222222222,0.25,1.0,0.045454545454545456,0.125,1.0,,,,,,,,,True,,,,,,
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,6214.0,104,-1.0,197,200,44,42,29.0,397,9.0,13.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,11.0,17.0,3.0,40.0,202.0,3.0,5.0,2.0,11.0,4.0,5.0,1.0,12.0,18.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,,,11.0,2.0,5.0,12.0,4.0,1.0,17.0,7.0,24.0,1.0,6.0,6.0,,2.0,,2.0,4.0,,6.0,1.0,,5.0,9.0,,,2.0,,4.0,,2.0,,1.0,1.0,,1.0,1.0,12.0,44,,,0.8181818181818182,0.9,0.6470588235294118,0.6,0.8,0.45121951219512196,0.45,0.55,0.46511627906976744,0.5,0.5454545454545454,0.058823529411764705,0.07692307692307693,21.397379912663755,0.3333333333333333,0.2,0.08695652173913043,0.09433962264150944,0.2222222222222222,0.041666666666666664,0.16,0.06930693069306931,0.09523809523809523,0.09523809523809523,0.09090909090909091,0.03125,0.0625,0.09523809523809523,0.058823529411764705,0.125,0.2564102564102564,0.13333333333333333,0.045454545454545456,1.0,0.3170731707317073,0.6923076923076923,0.75,0.8888888888888888,0.04878048780487805,0.5,0.5,,0.04878048780487805,0.5,0.5,1.0,0.3,0.6666666666666666,0.4,0.75,0.9024390243902439,0.5801365853658537,0.4963416666666667,0.6225050000000001,0.046511627906976744,0.10526315789473684,0.275,0.3,4.247058823529412,0.2233502538071066,3.0,11.0,,2.0,1.0,3.0,2.0,13.0,5.0,24.0,1.0,5.0,1.0,5.0,12.0,3.0,13.0,2.0,1.0,1.0,,1.0,2.0,,0.8,0.20833333333333334,0.2,0.2,0.20833333333333334,0.5853658536585366,0.2682926829268293,0.2727272727272727,0.2727272727272727,1.0,0.3170731707317073,0.15384615384615385,0.15384615384615385,0.5,0.2,,,0.3,0.3333333333333333,0.15384615384615385,24.5625,3.0,,2.0,,,,0.3,0.2,,,,,0.5,1.0,0.3333333333333333,1.0,,,,,,True,,,,,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,6886.0,115,-2.0,212,216,114,86,26.0,428,9.0,12.0,1.0,1.0,4.0,6.0,3.0,13.0,6.0,8.0,18.0,33.0,12.0,66.0,253.0,3.0,3.0,2.0,8.0,10.0,16.0,9.0,41.0,20.0,16.0,,2.0,7.0,5.0,12.0,,4.0,3.0,,29.0,2.0,3.0,8.0,6.0,5.0,19.0,6.0,25.0,,2.0,2.0,,7.0,,3.0,1.0,,8.0,2.0,4.0,2.0,7.0,3.0,,14.0,3.0,20.0,2.0,7.0,3.0,1.0,1.0,,1.0,1.0,41.0,114,3.0,3.0,0.5555555555555556,0.5555555555555556,0.5454545454545454,1.0,0.625,0.5294117647058824,1.0,0.6153846153846154,0.5508474576271186,0.8,0.640625,0.06060606060606061,0.08333333333333333,27.235772357723576,0.875,0.7142857142857143,0.1276595744680851,0.06,0.16326530612244897,0.04,0.14583333333333334,0.05,0.05555555555555555,0.04,0.14285714285714285,0.058823529411764705,,0.25,0.07692307692307693,,0.13513513513513514,0.25,,1.0,0.23529411764705882,0.75,0.8181818181818182,0.8888888888888888,0.2549019607843137,0.23076923076923078,0.25,0.3333333333333333,0.1568627450980392,0.75,0.75,0.16666666666666666,0.3333333333333333,1.0,0.23076923076923078,0.6666666666666666,0.5882352941176471,0.49687843137254906,0.4248,0.49633461538461543,0.125,0.18421052631578946,0.12121212121212122,0.6212121212121212,8.69090909090909,0.5377358490566038,,2.0,,,,1.0,6.0,16.0,6.0,18.0,,,4.0,10.0,12.0,6.0,16.0,6.0,5.0,1.0,4.0,,,1.0,0.6666666666666666,0.3333333333333333,,0.4,0.3333333333333333,0.35294117647058826,0.0392156862745098,,,,0.3137254901960784,0.375,0.375,0.6666666666666666,,,,0.038461538461538464,,0.375,25.67222222222222,,4.0,9.0,,,0.07692307692307693,,0.34615384615384615,0.4444444444444444,,,,,,,,1.0,2.0,0.09090909090909091,,,True,,,,,,
1629656,1610612752,Quentin Grimes,Quentin Grimes,1629656,NYK,5876.0,98,3.0,180,186,68,57,24.0,366,3.0,5.0,,1.0,,,,,1.0,1.0,4.0,6.0,5.0,28.0,212.0,,1.0,2.0,2.0,,,2.0,8.0,6.0,2.0,,,4.0,3.0,7.0,2.0,2.0,2.0,,17.0,1.0,,6.0,2.0,,8.0,2.0,10.0,1.0,4.0,2.0,2.0,1.0,,1.0,1.0,,2.0,,2.0,2.0,6.0,,,6.0,,6.0,2.0,3.0,1.0,1.0,,1.0,2.0,1.0,8.0,68,,1.0,0.75,0.75,0.6666666666666666,,,0.5227272727272727,,0.5,0.5833333333333334,0.16666666666666666,0.5714285714285714,,,12.264150943396226,0.5,,0.05,,0.12,0.02127659574468085,0.08888888888888889,0.011764705882352941,,,,0.02857142857142857,,,0.10526315789473684,,0.14285714285714285,0.06666666666666667,0.07692307692307693,0.5,0.22727272727272727,0.6,0.6,0.6666666666666666,,,,,0.045454545454545456,1.0,1.0,1.0,0.2,,,,0.9545454545454546,0.5701204545454547,0.5608166666666666,0.55015,0.13043478260869565,0.42857142857142855,0.07142857142857142,0.2857142857142857,5.55,0.37777777777777777,3.0,8.0,,1.0,1.0,1.0,2.0,8.0,5.0,16.0,,4.0,2.0,6.0,15.0,,8.0,2.0,1.0,,,,1.0,2.0,1.0,0.3125,,0.3333333333333333,0.3125,0.7272727272727273,0.36363636363636365,0.375,0.375,1.0,0.36363636363636365,0.25,0.25,1.0,0.2,,,0.16666666666666666,1.0,0.25,24.487499999999997,3.0,1.0,5.0,,,,0.6,0.8333333333333334,0.2,,,,,,,,1.0,,0.125,1.0,1.0,True,,,,,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,6241.0,104,8.0,194,198,67,56,28.0,392,1.0,3.0,,1.0,1.0,2.0,10.0,16.0,,2.0,11.0,21.0,8.0,45.0,197.0,3.0,4.0,2.0,11.0,5.0,9.0,2.0,18.0,8.0,14.0,2.0,,3.0,3.0,6.0,3.0,2.0,,1.0,15.0,1.0,1.0,,4.0,1.0,5.0,2.0,7.0,2.0,4.0,3.0,1.0,2.0,,1.0,1.0,,3.0,1.0,1.0,1.0,7.0,,,8.0,,10.0,,4.0,1.0,,,,,,18.0,67,,1.0,0.36363636363636365,0.4,0.5238095238095238,0.75,0.5555555555555556,0.44047619047619047,0.6428571428571429,0.47058823529411764,0.4787234042553192,0.6875,0.5,,,22.42152466367713,0.6666666666666666,0.16666666666666666,0.09090909090909091,0.022222222222222223,,0.02040816326530612,0.04395604395604396,0.02127659574468085,,0.05555555555555555,,0.030303030303030304,,,0.15789473684210525,0.1111111111111111,,,0.07692307692307693,,0.07142857142857142,0.3333333333333333,0.3333333333333333,,0.38095238095238093,0.625,0.625,0.4,0.047619047619047616,,,,0.14285714285714285,,0.11764705882352941,0.5,0.5714285714285714,0.49428414634146334,0.52562,0.5146147058823528,0.08695652173913043,0.16,0.24444444444444444,0.4,9.799999999999999,0.34536082474226804,1.0,3.0,,,1.0,2.0,4.0,18.0,5.0,21.0,1.0,3.0,2.0,8.0,12.0,3.0,18.0,4.0,,,1.0,,1.0,2.0,0.8,0.23809523809523808,0.3333333333333333,0.25,0.23809523809523808,0.5,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.2222222222222222,0.2222222222222222,0.75,,,,0.11764705882352941,0.5,0.2222222222222222,27.1,3.0,1.0,6.0,,,,0.42857142857142855,0.35294117647058826,0.16666666666666666,,,,,1.0,0.3333333333333333,1.0,,,,,,True,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,942.0,16,-3.0,29,33,17,14,6.0,62,,,,,,,,,,1.0,,1.0,,3.0,28.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,17,,,,,,,,0.75,,,0.75,,,,,5.714285714285714,,1.0,,,0.2,,0.1,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,0.5,0.4289,,,,,,,18.6,0.5862068965517241,,,,,,,1.0,1.0,1.0,1.0,,,,,3.0,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,0.5,,,,,0.5,1.0,1.0,1.0,,,,,,1.0,25.2,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
1629610,1610612752,DaQuan Jeffries,DaQuan Jeffries,1629610,NYK,221.0,4,-6.0,9,9,9,5,1.0,18,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
