EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,FTOffRebounds,Charge Fouls Drawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,Technical Free Throw Trips,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,HeaveAttempts,Defensive 3 Seconds Violations,on,Transition Take Fouls Drawn
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,50976.0,850.0,42.0,1658.0,1651,314.0,403.0,174.0,3309,78.0,122.0,16.0,38.0,13.0,16.0,67.0,170.0,22.0,52.0,3.0,2.0,167.0,344.0,3.0,78.0,412.0,1850.0,20.0,56.0,13.0,53.0,26.0,52.0,2.0,31.0,83.0,214.0,120.0,32.0,3.0,22.0,42.0,43.0,85.0,36.0,7.0,36.0,5.0,1.0,213.0,15.0,48.0,79.0,73.0,12.0,164.0,63.0,227.0,8.0,19.0,16.0,3.0,29.0,8.0,10.0,33.0,2.0,19.0,1.0,5.0,62.0,4.0,7.0,28.0,71.0,1.0,6.0,11.0,111.0,11.0,6.0,95.0,13.0,44.0,9.0,15.0,6.0,9.0,15.0,9.0,6.0,1.0,1.0,81.0,304.0,10.0,8.0,0.6407185628742516,0.7086092715231788,0.48546511627906974,0.35714285714285715,0.5,0.4812680115273775,0.35714285714285715,0.48148148148148145,0.5322997416020672,0.4140625,0.5928571428571429,0.008645533141210375,0.06395348837209303,0.11475409836065574,0.047058823529411764,23.921150772509325,0.46774193548387094,0.22641509433962265,0.1906005221932115,0.10020876826722339,0.2020460358056266,0.043731778425655975,0.19638242894056848,0.07664233576642336,0.1342281879194631,0.09012875536480687,0.07216494845360824,0.04263565891472868,0.047058823529411764,0.11764705882352941,0.2441860465116279,0.2,0.20422535211267606,0.19626168224299065,0.05161290322580645,0.6,0.3515850144092219,0.639344262295082,0.7222222222222222,0.5897435897435898,0.4899135446685879,0.3941176470588235,0.41358024691358025,0.6865671641791045,0.14985590778097982,0.4230769230769231,0.4230769230769231,0.6818181818181818,0.008645533141210375,0.6785714285714286,0.42105263157894735,0.125,0.2962962962962963,0.8125,0.037037037037037035,0.36023054755043227,0.497007780979827,0.5335086956521738,0.48161388888888895,0.1164021164021164,0.11733333333333333,0.12864077669902912,0.20145631067961164,7.562209302325582,27.0,0.18938480096501809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,28845.0,481.0,94.0,927.0,916,231.0,286.0,104.0,1843,31.0,42.0,5.0,7.0,5.0,7.0,5.0,16.0,10.0,16.0,36.0,8.0,46.0,74.0,65.0,16.0,195.0,994.0,6.0,9.0,4.0,22.0,7.0,11.0,17.0,6.0,41.0,64.0,28.0,4.0,36.0,9.0,8.0,13.0,21.0,10.0,3.0,6.0,1.0,1.0,55.0,12.0,9.0,36.0,26.0,7.0,69.0,22.0,91.0,3.0,12.0,8.0,4.0,11.0,,9.0,3.0,1.0,2.0,,1.0,14.0,1.0,3.0,21.0,39.0,,4.0,1.0,21.0,1.0,4.0,19.0,1.0,8.0,2.0,8.0,5.0,2.0,9.0,7.0,,,,40.0,224.0,4.0,1.0,0.6956521739130435,0.7272727272727273,0.6216216216216216,0.6666666666666666,0.6363636363636364,0.6438848920863309,0.6428571428571429,0.625,0.6587837837837838,0.6875,0.640625,0.4676258992805755,0.12162162162162163,0.07142857142857142,0.375,15.283018867924529,0.7857142857142857,0.2,0.12322274881516587,0.03333333333333333,0.15126050420168066,0.06857142857142857,0.13808463251670378,0.04719101123595506,0.045454545454545456,0.030303030303030304,0.02,0.09375,,0.0975609756097561,0.12631578947368421,0.17647058823529413,0.18072289156626506,0.08333333333333333,0.05555555555555555,0.7777777777777778,0.302158273381295,0.7380952380952381,0.7948717948717948,0.7741935483870968,0.11510791366906475,0.3125,0.5,0.4,0.11510791366906475,0.625,0.625,0.6,0.2589928057553957,0.5,0.7142857142857143,0.4,0.25,0.7142857142857143,0.2857142857142857,0.7697841726618705,0.5380525179856115,0.5406550000000001,0.5645892857142857,0.0547945205479452,0.09876543209876543,0.11282051282051282,0.21025641025641026,7.155405405405407,24.83076923076923,0.24919093851132687,13.0,29.0,1.0,2.0,4.0,9.0,16.0,1.0,3.0,3.0,29.0,2.0,5.0,7.0,84.0,3.0,16.0,1.0,2.0,1.0,1.0,1.0,0.9655172413793104,0.4461538461538462,0.4,0.4117647058823529,0.4461538461538462,0.058823529411764705,0.20863309352517986,0.4482758620689655,0.4482758620689655,1.0,0.4444444444444444,0.4444444444444444,0.9375,0.14285714285714285,0.5,1.0,0.21428571428571427,0.3333333333333333,1.0,0.32142857142857145,0.4444444444444444,0.375,0.4444444444444444,,,,,,,,,,,,,True,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,17429.0,290.0,57.0,557.0,549,89.0,122.0,62.0,1106,16.0,19.0,1.0,1.0,1.0,1.0,3.0,9.0,,3.0,62.0,10.0,19.0,31.0,78.0,1.0,129.0,615.0,2.0,3.0,,22.0,2.0,2.0,10.0,,10.0,30.0,8.0,,62.0,1.0,20.0,7.0,27.0,3.0,4.0,12.0,7.0,1.0,61.0,,,11.0,11.0,,22.0,,22.0,,7.0,3.0,4.0,7.0,1.0,5.0,7.0,1.0,2.0,,3.0,14.0,,2.0,8.0,25.0,,5.0,1.0,11.0,3.0,,2.0,1.0,1.0,,2.0,1.0,1.0,3.0,3.0,,,1.0,10.0,89.0,,,0.7894736842105263,0.7894736842105263,0.6129032258064516,0.6666666666666666,1.0,0.5871559633027523,0.6111111111111112,0.4166666666666667,0.5871559633027523,0.6111111111111112,0.4166666666666667,0.7155963302752294,0.03225806451612903,0.05263157894736842,,19.43127962085308,0.5,,0.08396946564885496,,0.08396946564885496,,0.08396946564885496,,,,,,,0.13636363636363635,0.06153846153846154,0.045454545454545456,0.08695652173913043,0.07692307692307693,,1.0,0.1743119266055046,0.8421052631578947,0.8888888888888888,0.875,0.08256880733944955,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.027522935779816515,,,,0.5688073394495413,0.05555555555555555,1.0,1.0,0.08333333333333333,1.0,0.8333333333333334,0.8899082568807339,0.5215660550458716,0.5137384615384616,0.4784083333333334,0.009174311926605505,0.03225806451612903,0.17054263565891473,0.07751937984496124,5.987096774193549,25.70384615384615,0.15978456014362658,9.0,16.0,4.0,8.0,,,21.0,2.0,7.0,2.0,30.0,6.0,15.0,2.0,81.0,9.0,21.0,,,1.0,,,0.9,0.38461538461538464,0.4,0.2,0.38461538461538464,,0.14678899082568808,0.5625,0.5625,1.0,0.3387096774193548,0.3442622950819672,0.8571428571428571,0.4444444444444444,0.5,1.0,0.3888888888888889,0.2857142857142857,0.5,,,0.2,0.3387096774193548,1.0,1.0,1.0,0.01282051282051282,0.016129032258064516,,,,,,,,True,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,35135.0,586.0,36.0,1151.0,1148,199.0,232.0,117.0,2299,16.0,35.0,2.0,4.0,4.0,10.0,10.0,34.0,16.0,33.0,87.0,16.0,42.0,102.0,112.0,23.0,224.0,1276.0,3.0,6.0,1.0,19.0,8.0,17.0,19.0,11.0,42.0,12.0,72.0,,87.0,8.0,39.0,24.0,63.0,16.0,8.0,18.0,16.0,5.0,150.0,2.0,5.0,11.0,10.0,1.0,22.0,7.0,29.0,2.0,17.0,7.0,10.0,13.0,4.0,11.0,14.0,3.0,2.0,3.0,1.0,27.0,2.0,1.0,27.0,53.0,,6.0,1.0,38.0,2.0,7.0,27.0,1.0,6.0,3.0,4.0,1.0,3.0,4.0,1.0,,,,38.0,189.0,7.0,1.0,0.14285714285714285,0.14285714285714285,0.4117647058823529,0.5,0.47058823529411764,0.4696261682242991,0.6428571428571429,0.4305555555555556,0.49777777777777776,0.6333333333333333,0.5121951219512195,0.5233644859813084,0.0784313725490196,0.08571428571428572,0.14705882352941177,19.384615384615383,0.48148148148148145,0.027777777777777776,0.03816793893129771,0.014749262536873156,0.03942652329749104,0.007905138339920948,0.038817005545286505,0.011824324324324325,,0.023952095808383235,0.014285714285714285,0.00510204081632653,0.017543859649122806,0.06382978723404255,0.025,0.020833333333333332,0.03333333333333333,0.057971014492753624,0.016129032258064516,0.25,0.16355140186915887,0.45714285714285713,0.5,0.125,0.1588785046728972,0.29411764705882354,0.3448275862068966,0.2,0.1542056074766355,0.48484848484848486,0.48484848484848486,0.125,0.40654205607476634,0.2857142857142857,0.5,1.0,0.2777777777777778,0.4,0.4444444444444444,0.6869158878504673,0.5144485981308412,0.5452307692307692,0.5149541666666667,0.04504504504504504,0.056074766355140186,0.08482142857142858,0.1875,8.970588235294118,25.729464285714283,0.17289313640312773,9.0,25.0,1.0,2.0,1.0,3.0,30.0,3.0,6.0,4.0,39.0,4.0,8.0,5.0,84.0,33.0,30.0,,4.0,,,,0.717948717948718,0.3482142857142857,0.5,0.2631578947368421,0.3482142857142857,,0.11682242990654206,0.36,0.375,1.0,0.3448275862068966,0.3448275862068966,0.6333333333333333,0.14285714285714285,0.5,1.0,0.42857142857142855,0.5,1.0,0.08333333333333333,0.3333333333333333,0.25,0.3448275862068966,1.0,,,0.008928571428571428,,1.0,4.0,0.04,0.034782608695652174,,,,True,
200768,1610612748,Kyle Lowry,Kyle Lowry,200768,MIA,24941.0,416.0,23.0,796.0,793,191.0,274.0,88.0,1589,8.0,14.0,1.0,1.0,,1.0,11.0,24.0,8.0,19.0,50.0,11.0,27.0,57.0,59.0,23.0,137.0,897.0,1.0,2.0,2.0,7.0,6.0,12.0,14.0,17.0,38.0,14.0,40.0,2.0,50.0,4.0,54.0,14.0,68.0,8.0,6.0,29.0,16.0,9.0,150.0,4.0,4.0,28.0,26.0,2.0,56.0,8.0,64.0,,17.0,6.0,11.0,17.0,5.0,11.0,7.0,,6.0,,2.0,24.0,2.0,5.0,20.0,41.0,,4.0,,21.0,5.0,2.0,24.0,1.0,5.0,6.0,12.0,5.0,6.0,12.0,8.0,,,,37.0,184.0,5.0,5.0,0.25925925925925924,0.2692307692307692,0.47368421052631576,0.5,0.5,0.49137931034482757,0.35714285714285715,0.40384615384615385,0.5393700787401575,0.4375,0.5588235294117647,0.5086206896551724,0.07017543859649122,0.07142857142857142,0.08333333333333333,16.759156492785795,0.7083333333333334,0.06451612903225806,0.13903743315508021,0.018604651162790697,0.15730337078651685,0.024844720496894408,0.14794520547945206,0.02127659574468085,0.029850746268656716,0.009615384615384616,0.022727272727272728,0.02631578947368421,0.02127659574468085,0.08955223880597014,0.1686746987951807,0.16216216216216217,0.16666666666666666,0.13793103448275862,,0.6666666666666666,0.1206896551724138,0.5714285714285714,0.6153846153846154,0.25,0.20689655172413793,0.4583333333333333,0.5,0.36363636363636365,0.16379310344827586,0.42105263157894735,0.4444444444444444,0.125,0.43103448275862066,0.14285714285714285,1.0,,0.038461538461538464,,0.4230769230769231,0.6293103448275862,0.488239224137931,0.4570125,0.44258269230769226,0.049586776859504134,0.08196721311475409,0.051094890510948905,0.2773722627737226,10.18245614035088,26.32542372881356,0.2399497487437186,3.0,9.0,,,1.0,3.0,17.0,1.0,5.0,2.0,20.0,1.0,5.0,3.0,36.0,24.0,17.0,,,,,1.0,0.6,0.3389830508474576,0.2,0.21428571428571427,0.3389830508474576,,0.07758620689655173,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.34,0.3469387755102041,0.5882352941176471,,,,0.7142857142857143,0.2,,0.11538461538461539,0.3333333333333333,0.18181818181818182,0.34,1.0,,,0.01694915254237288,0.02,,1.0,,0.016666666666666666,0.05263157894736842,,,True,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,41288.0,688.0,22.0,1351.0,1339,279.0,351.0,145.0,2690,60.0,106.0,11.0,24.0,12.0,22.0,50.0,114.0,20.0,49.0,35.0,10.0,130.0,269.0,50.0,124.0,444.0,1505.0,17.0,37.0,9.0,49.0,29.0,60.0,13.0,38.0,111.0,78.0,182.0,16.0,34.0,23.0,45.0,53.0,98.0,32.0,21.0,23.0,14.0,8.0,249.0,5.0,32.0,37.0,32.0,5.0,74.0,37.0,111.0,11.0,28.0,18.0,10.0,16.0,3.0,10.0,11.0,2.0,6.0,1.0,,27.0,2.0,8.0,15.0,32.0,2.0,2.0,3.0,99.0,4.0,1.0,149.0,16.0,69.0,7.0,11.0,5.0,5.0,13.0,11.0,,,,106.0,270.0,2.0,4.0,0.3,0.319672131147541,0.483271375464684,0.4594594594594595,0.48333333333333334,0.5015673981191222,0.5,0.5,0.5772251308900523,0.532608695652174,0.5967741935483871,0.15673981191222572,0.08550185873605948,0.08490566037735849,0.11403508771929824,26.679712981082844,0.5925925925925926,0.11627906976744186,0.10596026490066225,0.07881773399014778,0.1167192429022082,0.01838235294117647,0.11147011308562198,0.05457227138643068,0.104,0.07653061224489796,0.047058823529411764,0.02,0.013888888888888888,0.08108108108108109,0.08396946564885496,0.2,0.11637931034482758,0.11764705882352941,0.07801418439716312,0.8461538461538461,0.3322884012539185,0.5660377358490566,0.6185567010309279,0.43333333333333335,0.3573667711598746,0.43859649122807015,0.49504950495049505,0.2,0.1536050156739812,0.40816326530612246,0.4166666666666667,0.15,0.109717868338558,0.6,0.4583333333333333,0.18181818181818182,0.3013698630136986,0.5454545454545454,0.136986301369863,0.4890282131661442,0.49701104100946364,0.5040451612903226,0.47570277777777775,0.192,0.21428571428571427,0.11036036036036036,0.25,7.821933085501857,26.023999999999997,0.20651369356032567,6.0,15.0,1.0,1.0,2.0,3.0,14.0,1.0,2.0,3.0,20.0,2.0,3.0,5.0,30.0,30.0,14.0,,2.0,2.0,1.0,1.0,0.5,0.4,0.6666666666666666,0.38461538461538464,0.40816326530612246,,0.047021943573667714,0.4,0.4,0.8333333333333334,0.4,0.4117647058823529,0.35714285714285715,0.025,1.0,,0.05,0.5,,0.0410958904109589,0.6666666666666666,0.3,0.4117647058823529,1.0,4.0,1.0,0.02,0.02857142857142857,,3.0,,0.05660377358490566,0.02040816326530612,1.0,,True,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,5456.0,91.0,-24.0,170.0,175,13.0,36.0,15.0,345,13.0,15.0,2.0,4.0,,,,,,1.0,2.0,1.0,13.0,16.0,6.0,4.0,39.0,210.0,2.0,5.0,2.0,6.0,,,1.0,,,18.0,8.0,4.0,2.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,2.0,5.0,3.0,3.0,,6.0,7.0,13.0,,7.0,2.0,5.0,2.0,,,,,2.0,,,2.0,1.0,,11.0,13.0,,,,2.0,,,5.0,1.0,3.0,,1.0,1.0,,1.0,,,,,,13.0,,,0.6923076923076923,0.8181818181818182,0.8125,0.4,,0.7954545454545454,0.4,,0.8125,0.5,,0.2727272727272727,,,,13.756613756613758,1.0,,0.08333333333333333,0.12195121951219512,0.07692307692307693,0.05555555555555555,0.08,0.09090909090909091,0.16666666666666666,0.09523809523809523,0.125,0.08,,0.1111111111111111,,0.18181818181818182,0.07692307692307693,0.07692307692307693,,,0.6818181818181818,0.8666666666666667,0.8666666666666667,0.6923076923076923,,,,,0.045454545454545456,,,,0.09090909090909091,0.8,0.5,,,,1.0,0.9545454545454546,0.6132840909090909,0.55336,0.5241,0.125,0.16666666666666666,0.15384615384615385,,2.95625,23.833333333333332,0.07647058823529412,2.0,4.0,,,,,1.0,,,,3.0,,,,9.0,,1.0,,,,,,1.0,0.5,,,0.5,,0.18181818181818182,0.5,0.5,1.0,0.5,0.5,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,True,
201567,1610612748,Kevin Love,Kevin Love,201567,MIA,17303.0,288.0,-17.0,571.0,578,61.0,69.0,57.0,1149,4.0,11.0,,6.0,,2.0,3.0,9.0,1.0,3.0,57.0,6.0,8.0,23.0,70.0,8.0,102.0,645.0,,6.0,,3.0,1.0,3.0,7.0,2.0,10.0,10.0,6.0,,57.0,1.0,16.0,4.0,20.0,3.0,1.0,8.0,6.0,2.0,44.0,4.0,5.0,32.0,42.0,5.0,79.0,9.0,88.0,2.0,6.0,3.0,3.0,4.0,,4.0,4.0,1.0,,,,8.0,1.0,1.0,19.0,30.0,,,3.0,17.0,7.0,,10.0,2.0,5.0,1.0,1.0,1.0,,1.0,1.0,,,,10.0,60.0,1.0,1.0,0.625,0.625,0.34782608695652173,,0.3333333333333333,0.5053763440860215,0.125,0.4,0.5257731958762887,0.11538461538461539,0.45454545454545453,0.7526881720430108,0.043478260869565216,,0.1111111111111111,16.304347826086957,0.5,0.38461538461538464,0.28,0.029239766081871343,0.25806451612903225,0.03076923076923077,0.27007299270072993,0.029900332225913623,0.01694915254237288,0.047619047619047616,,0.02,0.06666666666666667,0.2692307692307692,0.30158730158730157,0.2571428571428571,0.28,0.16666666666666666,0.034482758620689655,1.0,0.11827956989247312,0.36363636363636365,0.36363636363636365,0.75,0.0967741935483871,0.3333333333333333,0.375,0.3333333333333333,0.03225806451612903,0.3333333333333333,0.3333333333333333,1.0,0.6129032258064516,0.5,,,0.2,,0.6,0.8709677419354839,0.549058064516129,0.5821785714285713,0.5398,0.052083333333333336,0.19230769230769232,0.029411764705882353,0.09803921568627451,6.939130434782609,25.655714285714282,0.10683012259194395,4.0,13.0,,1.0,,1.0,22.0,1.0,5.0,2.0,26.0,1.0,6.0,2.0,78.0,,22.0,,4.0,,,,1.0,0.37142857142857144,0.16666666666666666,0.2857142857142857,0.37142857142857144,,0.13978494623655913,0.3076923076923077,0.3076923076923077,1.0,0.38596491228070173,0.38596491228070173,1.0,0.08333333333333333,,,0.4166666666666667,0.2,1.0,0.1,,0.3333333333333333,0.38596491228070173,,,,,,,,,,,,1.0,True,
203506,1610612748,Victor Oladipo,Victor Oladipo,203506,MIA,1215.0,20.0,-3.0,39.0,40,1.0,,2.0,79,2.0,3.0,,,,,1.0,2.0,2.0,2.0,1.0,,5.0,7.0,1.0,,10.0,49.0,,,,,,,,,,2.0,8.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,2.0,1.0,1.0,,,,,,,,,,,,3.0,3.0,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,0.2,0.2,0.7142857142857143,,,0.625,,,0.625,,,0.125,,,,19.047619047619047,,,0.1,0.14285714285714285,0.1,,0.1,0.0625,0.25,,,,,,0.125,,,0.3333333333333333,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.5,,0.25,1.0,1.0,,0.125,,,,,,,0.5,0.53204375,,,,,,,8.571428571428571,27.2,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629622,1610612748,Max Strus,Max Strus,1629622,MIA,31623.0,527.0,-27.0,1044.0,1040,188.0,232.0,103.0,2084,24.0,34.0,2.0,2.0,3.0,4.0,5.0,12.0,2.0,4.0,82.0,8.0,31.0,50.0,112.0,16.0,192.0,1182.0,4.0,5.0,,26.0,3.0,5.0,12.0,7.0,19.0,42.0,20.0,2.0,82.0,7.0,17.0,10.0,27.0,8.0,2.0,10.0,5.0,2.0,64.0,8.0,3.0,25.0,30.0,6.0,61.0,11.0,72.0,1.0,6.0,5.0,1.0,2.0,1.0,1.0,4.0,,1.0,1.0,,6.0,1.0,1.0,19.0,35.0,1.0,6.0,1.0,24.0,2.0,1.0,20.0,1.0,4.0,5.0,6.0,6.0,,6.0,2.0,,,,15.0,182.0,5.0,2.0,0.6774193548387096,0.7,0.62,0.8,0.6,0.5432098765432098,0.7647058823529411,0.35294117647058826,0.5584795321637427,0.7222222222222222,0.4318181818181818,0.691358024691358,0.14,0.14705882352941177,0.16666666666666666,14.940577249575552,0.3333333333333333,0.1935483870967742,0.125,0.00946372239747634,0.102880658436214,0.03619909502262444,0.11387163561076605,0.020446096654275093,0.030303030303030304,,,0.04242424242424243,0.017857142857142856,0.1686746987951807,0.09433962264150944,0.11764705882352941,0.08333333333333333,0.15873015873015872,0.012345679012345678,0.3333333333333333,0.20987654320987653,0.7058823529411765,0.8275862068965517,0.6666666666666666,0.07407407407407407,0.4166666666666667,0.5,0.8,0.024691358024691357,0.5,0.5,0.5,0.5061728395061729,0.11764705882352941,1.0,0.5,0.23529411764705882,0.75,0.47058823529411764,0.9012345679012346,0.5499243827160493,0.4872066666666666,0.5778235294117647,0.030120481927710843,0.07547169811320754,0.13541666666666666,0.09895833333333333,4.71,25.531249999999996,0.18007662835249041,9.0,30.0,2.0,2.0,,4.0,29.0,4.0,10.0,2.0,38.0,6.0,12.0,2.0,102.0,12.0,29.0,,6.0,,,,0.8947368421052632,0.3392857142857143,0.5,0.16666666666666666,0.3392857142857143,,0.18518518518518517,0.3,0.3103448275862069,1.0,0.35365853658536583,0.3625,0.8620689655172413,0.11764705882352941,1.0,1.0,0.5882352941176471,0.4,0.75,0.23529411764705882,,0.25,0.35365853658536583,3.0,1.0,,0.026785714285714284,0.024390243902439025,,1.0,0.03333333333333333,0.008849557522123894,,,,True,
