EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,Steals,BadPassSteals,Fouls,Loose Ball Fouls,FoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,SelfOReb,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PtsUnassisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Charge Fouls,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Offensive Fouls Drawn,LongMidRangePctAssisted,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,AtRimPctBlocked,on,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Corner3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Transition Take Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,OffCorner3ReboundPct,Charge Fouls Drawn,Technical Free Throw Trips,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,HeaveAttempts,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,283.0,5,-4.0,8,10,3.0,2.0,18,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,9.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.5,0.5,0.8333333333333334,0.5,0.8333333333333334,0.5,0.3333333333333333,30.0,0.25,0.2,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.47305,0.4513,0.4593,0.4,17.95,26.9,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,1361.0,23,-16.0,43,46,4.0,8.0,89,,,1.0,3.0,1.0,4.0,1.0,4.0,5.0,53.0,,,1.0,,2.0,3.0,3.0,1.0,,2.0,2.0,2.0,4.0,,4.0,1.0,0.25,0.25,0.25,,0.3125,,0.3125,,0.5,15.094339622641508,0.25,,0.09523809523809523,0.03571428571428571,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.625,0.3333333333333333,0.47698125,0.3957,0.5644,,7.5249999999999995,25.425,0.09302325581395349,15.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.07142857142857142,0.08333333333333333,1.0,0.3333333333333333,0.125,0.375,0.3333333333333333,0.5,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629117,1610612747,Wenyen Gabriel,Wenyen Gabriel,1629117,LAL,2223.0,37,-10.0,77,77,13.0,14.0,154,,,,,4.0,10.0,,,10.0,80.0,4.0,,2.0,1.0,2.0,,,,6.0,1.0,1.0,8.0,9.0,1.0,13.0,,,,0.4,,0.4,,0.45454545454545453,0.16666666666666666,,13.68421052631579,0.06666666666666667,0.2222222222222222,0.027777777777777776,0.17391304347826086,0.3,,,,,,,,,0.7,,0.6115,0.5676249999999999,0.54475,0.1,2.27,,0.16883116883116883,20.0,7.0,1.0,,3.0,,,,,2.0,,2.0,1.0,8.0,,3.0,,,,0.10526315789473684,0.125,,0.16666666666666666,0.7,0.3,,,,,0.5,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.75,1.0,0.25,0.25,0.3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.75,0.75,0.3333333333333333,0.1,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,1502.0,25,-5.0,53,52,,10.0,105,1.0,2.0,2.0,8.0,3.0,6.0,2.0,9.0,12.0,54.0,,,,,6.0,3.0,8.0,2.0,1.0,1.0,4.0,2.0,6.0,,,0.5,0.2222222222222222,0.2222222222222222,0.5,,0.4,,0.4,,0.6,29.23076923076923,0.09090909090909091,0.07142857142857142,0.14814814814814814,0.06451612903225806,,0.16666666666666666,0.13333333333333333,0.5,0.5,0.5333333333333333,0.25,0.25,0.5,0.6,0.25,0.47678,,,,12.383333333333333,25.955555555555556,,6.0,,,2.0,4.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,0.16666666666666666,0.25,,0.058823529411764705,0.06666666666666667,,,,0.26666666666666666,0.5,0.6666666666666666,0.06666666666666667,1.0,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,3.0,3.0,3.0,1.0,0.75,0.1875,0.16666666666666666,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203471,1610612747,Dennis Schroder,Dennis Schroder,203471,LAL,1546.0,26,-2.0,54,53,4.0,10.0,107,1.0,4.0,1.0,4.0,2.0,6.0,1.0,4.0,8.0,50.0,1.0,,2.0,,4.0,3.0,4.0,1.0,,1.0,2.0,,2.0,,4.0,1.0,0.25,0.25,0.3333333333333333,,0.35,,0.36363636363636365,,0.4,16.923076923076923,0.07692307692307693,,0.0625,,,0.14285714285714285,0.4,0.25,0.25,0.4,0.25,0.25,1.0,0.5,0.25,0.44128,0.3193,0.37685,,12.949999999999998,25.65,0.07407407407407407,9.0,1.0,,1.0,1.0,,,,,,,3.0,,1.0,,2.0,,,,,,,,0.1,0.1,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,3.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,0.25,,,,,,,,,0.09090909090909091,0.14285714285714285,0.125,,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,,,,,0.05263157894736842,,0.08333333333333333,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,1407.0,23,-7.0,51,50,3.0,10.0,101,2.0,3.0,1.0,4.0,4.0,7.0,1.0,4.0,12.0,55.0,1.0,,,,4.0,,4.0,1.0,2.0,2.0,6.0,2.0,8.0,,3.0,,0.25,0.25,0.5714285714285714,,0.5,,0.5,,0.36363636363636365,25.396825396825395,0.2222222222222222,0.13333333333333333,0.24,0.06451612903225806,,0.2,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.25,0.25,,0.6363636363636364,0.25,0.47486818181818174,0.4588,,,9.557142857142859,27.0,0.058823529411764705,6.0,3.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,0.25,0.2727272727272727,0.09090909090909091,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,3.0,,4.0,,2.0,,,4.0,,,,2.0,,1.0,,,,,,,,,0.5,0.5,1.0,1.0,0.75,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,,0.08333333333333333,0.125,0.25,3.0,1.0,1.0,2.0,1.0,1.0,,5.0,4.0,4.0,4.0,,1.0,0.25,0.3333333333333333,0.3,0.16666666666666666,,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612747,Malik Beasley,Malik Beasley,1627736,LAL,519.0,9,-8.0,18,18,7.0,4.0,36,,,3.0,7.0,,1.0,3.0,7.0,9.0,20.0,,,,3.0,,6.0,7.0,3.0,,,,1.0,1.0,3.0,7.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,,,0.5625,1.5,0.5625,1.5,0.875,37.5,,,,0.0625,,,,,,0.875,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.875,0.42857142857142855,0.497775,,0.49305,0.3333333333333333,9.1,25.37142857142857,0.3888888888888889,6.0,,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,0.1111111111111111,0.125,,,,0.125,,,,1.0,,,,,,,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,0.3333333333333333,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627885,1610612747,Shaquille Harrison,Shaquille Harrison,1627885,LAL,514.0,9,-2.0,18,18,9.0,2.0,36,,,,,,1.0,,,,21.0,,,1.0,,,,,,,2.0,2.0,,2.0,,9.0,,,,,,,,,,,4.545454545454546,1.0,,0.6666666666666666,,,1.0,,,,,,,,,,0.4168,,0.4168,,6.5,,0.5,11.0,,,,1.0,,,,1.0,,,1.0,,2.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628972,1610612747,Troy Brown Jr.,Troy Brown Jr.,1628972,LAL,608.0,10,1.0,22,22,2.0,4.0,44,,3.0,,1.0,1.0,4.0,,1.0,2.0,22.0,,,1.0,,,,1.0,,,1.0,5.0,,5.0,,2.0,,,,0.25,,0.2,,0.2,,0.2,17.857142857142854,0.2,,0.38461538461538464,,,0.5,0.6,,,0.2,,,,0.2,,0.43578,,0.3831,,16.45,26.4,0.09090909090909091,8.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.2,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,0.5,,0.75,0.25,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631108,1610612747,Max Christie,Max Christie,1631108,LAL,345.0,6,-2.0,13,12,9.0,2.0,25,,1.0,,,,1.0,,1.0,,11.0,,,1.0,,,,,,,,,,,,9.0,,,,,,,,,,0.5,12.5,,,,,,,0.5,,,,,,,0.5,,0.469,,0.469,,19.0,23.3,0.6923076923076923,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
