EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PtsAssisted2s,DeadBallTurnovers,Charge Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,HeaveAttempts,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,DefFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,Loose Ball Fouls,Offensive Fouls,DefensiveGoaltends,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3
1627749,1610612737,Dejounte Murray,Dejounte Murray,1627749,ATL,3410.0,57,-19,121,118,11.0,10.0,20.0,239,1.0,2.0,10.0,16.0,1.0,5.0,2.0,3.0,9.0,1.0,12.0,23.0,3.0,11.0,4.0,37.0,159,1.0,1.0,1.0,2.0,1.0,2.0,2.0,24.0,6.0,3.0,9.0,3.0,3.0,9.0,3.0,12.0,3.0,2.0,5.0,2.0,27.0,4.0,2.0,2.0,1.0,3.0,6.0,9.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,10.0,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.5217391304347826,1.0,0.5,0.4852941176470588,0.5,0.5,0.5285714285714286,0.5,0.5,0.3235294117647059,0.13043478260869565,0.1875,26.20689655172414,1.0,0.045454545454545456,0.05714285714285714,0.09090909090909091,0.12903225806451613,0.06818181818181818,0.09090909090909091,0.125,0.14814814814814814,0.16666666666666666,0.09523809523809523,0.1875,0.058823529411764705,0.5,0.5,0.47058823529411764,0.625,0.7692307692307693,0.14705882352941177,0.2,0.2,0.058823529411764705,0.2647058823529412,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.38235294117647056,0.3333333333333333,0.47589705882352945,0.51735,0.44195,0.08571428571428572,0.125,0.05405405405405406,0.05405405405405406,10.217391304347824,26.3,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,1364.0,23,9,46,46,11.0,4.0,4.0,92,1.0,1.0,3.0,4.0,,1.0,1.0,2.0,5.0,,4.0,6.0,3.0,6.0,,17.0,45,,,,,,,,2.0,9.0,,5.0,2.0,1.0,,,,,,,,,,,1.0,3.0,4.0,,4.0,,,,1.0,1.0,,2.0,,3.0,,,,,,11.0,1.0,0.5,0.5,0.6666666666666666,,,0.7083333333333334,,,0.7083333333333334,,,0.5,0.16666666666666666,0.25,26.923076923076923,0.5,0.1875,,0.125,,0.16666666666666666,,,,,0.14285714285714285,,0.08333333333333333,1.0,1.0,0.3333333333333333,0.75,1.0,0.08333333333333333,,,0.08333333333333333,0.4166666666666667,0.4,0.4,1.0,,0.5833333333333334,0.4,0.49338333333333334,,,,,,,8.4,26.55,0.2391304347826087,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.75,0.75,0.3,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,5631.0,94,-2,193,195,49.0,16.0,27.0,388,3.0,11.0,6.0,15.0,4.0,8.0,,9.0,24.0,2.0,13.0,34.0,9.0,24.0,22.0,75.0,225,1.0,2.0,2.0,6.0,3.0,11.0,32.0,22.0,9.0,18.0,23.0,9.0,6.0,9.0,14.0,23.0,11.0,7.0,2.0,,60.0,1.0,3.0,4.0,4.0,8.0,4.0,12.0,2.0,5.0,3.0,8.0,6.0,2.0,12.0,1.0,1.0,19.0,25.0,1.0,8.0,30.0,48.0,0.3333333333333333,0.375,0.391304347826087,0.38235294117647056,0.5,0.2727272727272727,0.45689655172413796,0.25,0.5,0.5362318840579711,0.5,0.5961538461538461,0.41379310344827586,0.17647058823529413,0.2,35.840707964601776,0.6666666666666666,0.09302325581395349,0.05263157894736842,0.08888888888888889,0.022727272727272728,0.09090909090909091,0.039603960396039604,,0.02564102564102564,0.11764705882352941,0.07894736842105263,0.06896551724137931,0.1896551724137931,0.2727272727272727,0.375,0.25862068965517243,0.4,0.5,0.13793103448275862,0.5,0.5,,0.41379310344827586,0.375,0.375,0.3333333333333333,0.5,0.603448275862069,0.391304347826087,0.4882348214285714,0.46185,0.466455,0.12307692307692308,0.1951219512195122,0.08,0.4266666666666667,8.094117647058825,28.329166666666666,0.2538860103626943,,4.0,4.0,,1.0,1.0,,1.0,1.0,0.15384615384615385,0.15384615384615385,0.05263157894736842,1.0,,0.16666666666666666,,,,3.0,5.0,10.0,4.0,5.0,10.0,11.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,0.5,0.2727272727272727,0.09523809523809523,0.08333333333333333,0.14285714285714285,0.14285714285714285,0.25,0.14285714285714285,0.47619047619047616,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,4439.0,74,-6,150,150,34.0,14.0,25.0,300,3.0,5.0,3.0,9.0,3.0,5.0,3.0,2.0,8.0,1.0,9.0,19.0,3.0,11.0,2.0,29.0,202,1.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,9.0,,8.0,2.0,1.0,,2.0,2.0,1.0,,,,6.0,1.0,1.0,3.0,5.0,9.0,2.0,11.0,1.0,,,1.0,1.0,,1.0,4.0,6.0,6.0,2.0,,1.0,4.0,33.0,1.0,0.2727272727272727,0.2727272727272727,0.47368421052631576,0.3333333333333333,0.5,0.45,0.25,0.5,0.46774193548387094,0.25,0.5,0.36666666666666664,0.05263157894736842,,17.77777777777778,1.0,0.19230769230769232,0.022222222222222223,0.1,0.02702702702702703,0.14285714285714285,0.024390243902439025,0.047619047619047616,0.030303030303030304,0.1111111111111111,0.07692307692307693,0.058823529411764705,0.16666666666666666,0.6,0.75,0.3,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6,0.6,0.1,0.26666666666666666,0.25,0.25,1.0,0.25,0.5333333333333333,0.25,0.5254233333333334,0.5678624999999999,0.6366999999999999,0.03225806451612903,0.05,0.06896551724137931,0.13793103448275862,10.057894736842105,25.336363636363636,0.22666666666666666,1.0,14.0,,,,,,,,0.7777777777777778,0.7777777777777778,0.21428571428571427,,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.0,,,,,,,,1.0,,,,,,,3.0,,,,,0.2,,,0.3333333333333333,0.25,0.6666666666666666,0.5,,,1.0,1.0,1.0,1.0,1.0,2.0,0.2,0.25,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,7869.0,131,-14,270,272,54.0,25.0,38.0,542,11.0,17.0,3.0,6.0,,1.0,,1.0,1.0,1.0,14.0,24.0,1.0,1.0,5.0,36.0,339,4.0,6.0,1.0,15.0,3.0,3.0,8.0,8.0,3.0,,1.0,1.0,2.0,3.0,4.0,7.0,3.0,1.0,2.0,,18.0,6.0,13.0,12.0,7.0,19.0,19.0,38.0,2.0,2.0,2.0,1.0,1.0,,7.0,9.0,18.0,10.0,10.0,2.0,5.0,8.0,53.0,1.0,1.0,1.0,0.5833333333333334,0.6666666666666666,1.0,0.62,0.7857142857142857,1.0,0.6206896551724138,0.8333333333333334,1.0,0.04,0.08333333333333333,0.16666666666666666,11.39240506329114,0.14285714285714285,0.12727272727272726,0.16666666666666666,0.21428571428571427,0.09523809523809523,0.17117117117117117,0.1347517730496454,0.11428571428571428,0.09090909090909091,0.14285714285714285,0.25,0.25,0.68,0.6470588235294118,0.6875,0.24,0.5,0.6,0.04,,,,0.04,1.0,1.0,1.0,0.14285714285714285,0.72,1.0,0.60555,0.6539699999999999,0.6882666666666667,0.17857142857142858,0.18518518518518517,0.4166666666666667,0.2222222222222222,3.4791666666666665,25.6,0.2,,20.0,6.0,1.0,8.0,4.0,4.0,8.0,6.0,0.7142857142857143,1.0,0.11538461538461539,0.75,0.6363636363636364,1.0,,,,3.0,,,4.0,,,2.0,,1.0,,,,1.0,2.0,,,,1.0,1.0,,0.058823529411764705,0.2916666666666667,0.10526315789473684,0.125,,,1.0,,,4.0,6.0,3.0,,1.0,4.0,,0.8571428571428571,0.6666666666666666,,1.0,1.0,1.0,8.0,3.0,4.0,1.0,1.0,0.125,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,
1630180,1610612737,Saddiq Bey,Saddiq Bey,1630180,ATL,6474.0,108,-20,222,227,45.0,25.0,35.0,449,4.0,8.0,2.0,7.0,,3.0,5.0,4.0,10.0,1.0,6.0,18.0,7.0,15.0,6.0,39.0,286,2.0,7.0,2.0,8.0,1.0,5.0,11.0,6.0,21.0,,10.0,4.0,2.0,2.0,4.0,6.0,3.0,1.0,,1.0,16.0,4.0,1.0,10.0,4.0,15.0,5.0,20.0,,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,6.0,7.0,1.0,4.0,11.0,44.0,1.0,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.2857142857142857,0.2,0.5,0.3888888888888889,0.6875,0.5416666666666666,0.4,0.6875,0.45454545454545453,0.1111111111111111,0.14285714285714285,14.015151515151514,1.0,0.0975609756097561,0.014925373134328358,0.2,0.0784313725490196,0.15384615384615385,0.0423728813559322,,0.09090909090909091,0.05555555555555555,0.20930232558139536,,0.24242424242424243,0.5,0.5,0.21212121212121213,0.2857142857142857,0.3333333333333333,0.09090909090909091,,,0.15151515151515152,0.30303030303030304,0.4,0.4,1.0,0.1111111111111111,0.696969696969697,0.4,0.5533878787878788,0.4598,0.53550625,0.1111111111111111,0.19047619047619047,0.20512820512820512,0.28205128205128205,7.394444444444444,25.18,0.20270270270270271,3.0,6.0,,,,,,,,0.5,0.75,0.0625,,0.5,0.5,0.6,0.6,1.0,2.0,2.0,2.0,1.0,3.0,3.0,,,1.0,,,,,,,,,,,1.0,,,0.058823529411764705,0.2857142857142857,0.14285714285714285,,0.25,0.25,1.0,2.0,3.0,,1.0,,1.0,0.14285714285714285,0.3333333333333333,0.6666666666666666,,,,1.0,4.0,,,,0.5,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.125,1.0,,,True,,,,,,,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,6595.0,110,-12,227,231,42.0,23.0,29.0,458,5.0,6.0,7.0,8.0,1.0,4.0,6.0,8.0,21.0,5.0,13.0,18.0,12.0,27.0,4.0,66.0,290,3.0,5.0,5.0,12.0,2.0,2.0,13.0,14.0,33.0,3.0,21.0,8.0,,6.0,4.0,10.0,3.0,2.0,3.0,1.0,24.0,,1.0,6.0,2.0,11.0,1.0,12.0,,4.0,1.0,,,,,7.0,10.0,4.0,4.0,1.0,1.0,13.0,42.0,0.9166666666666666,0.4444444444444444,0.4444444444444444,0.7222222222222222,0.6,1.0,0.6888888888888889,0.6,0.9285714285714286,0.717391304347826,0.6,0.9285714285714286,0.6,,,17.490494296577946,,0.044444444444444446,0.016129032258064516,0.13636363636363635,,0.0898876404494382,0.008403361344537815,,,,0.10810810810810811,,0.13333333333333333,0.8333333333333334,0.8333333333333334,0.17777777777777778,0.875,0.875,0.08888888888888889,0.25,0.25,0.13333333333333333,0.4666666666666667,0.38095238095238093,0.38095238095238093,0.875,0.5,0.7333333333333333,0.38095238095238093,0.5284693181818182,0.5374,0.5094214285714286,0.043478260869565216,0.05555555555555555,0.18181818181818182,0.19696969696969696,8.233333333333333,26.17407407407407,0.18502202643171806,4.0,12.0,,,3.0,2.0,1.0,3.0,2.0,0.46153846153846156,0.46153846153846156,0.05263157894736842,0.6666666666666666,0.2,0.5714285714285714,0.6666666666666666,0.6666666666666666,1.0,1.0,2.0,3.0,,3.0,5.0,,,1.0,3.0,,,,,,,,,,0.6,,0.05263157894736842,,0.14285714285714285,0.2857142857142857,1.0,0.14285714285714285,0.42857142857142855,0.6666666666666666,1.0,2.0,1.0,3.0,,,0.3333333333333333,0.2,0.5,,1.0,2.0,2.0,,,,,0.4,,0.4,0.5,,,1.0,2.0,,,,,,0.2857142857142857,0.5,1.0,0.03571428571428571,True,,,,,,,,
1630552,1610612737,Jalen Johnson,Jalen Johnson,1630552,ATL,3330.0,56,-3,114,113,24.0,8.0,12.0,227,4.0,6.0,1.0,5.0,1.0,2.0,,4.0,11.0,2.0,6.0,13.0,4.0,11.0,2.0,26.0,135,,2.0,2.0,3.0,1.0,1.0,2.0,4.0,12.0,,11.0,4.0,1.0,6.0,2.0,8.0,1.0,3.0,2.0,1.0,18.0,1.0,1.0,5.0,5.0,13.0,2.0,15.0,,3.0,2.0,2.0,1.0,1.0,5.0,3.0,5.0,1.0,2.0,,1.0,2.0,24.0,1.0,0.36363636363636365,0.36363636363636365,0.46153846153846156,,1.0,0.5,0.375,0.3333333333333333,0.52,0.375,0.3333333333333333,0.4583333333333333,0.07692307692307693,0.2,23.62204724409449,0.4,0.2,0.03225806451612903,0.20833333333333334,0.045454545454545456,0.20408163265306123,0.03773584905660377,,,0.09090909090909091,0.2,,0.25,0.6666666666666666,0.6666666666666666,0.20833333333333334,0.2,0.25,0.08333333333333333,0.5,0.5,,0.4583333333333333,0.36363636363636365,0.36363636363636365,1.0,0.5,0.7083333333333334,0.36363636363636365,0.5058895833333333,0.5002666666666666,0.52465,0.04,0.07142857142857142,0.11538461538461539,0.07692307692307693,6.846153846153846,26.136363636363637,0.21052631578947367,,8.0,3.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.2222222222222222,,0.5,1.0,,,,1.0,,2.0,,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,0.1,,0.4,0.25,1.0,0.3333333333333333,0.6666666666666666,,,1.0,1.0,3.0,,,0.75,0.25,,,1.0,1.0,1.0,,,1.0,,0.5,0.25,0.5,1.0,,,,,,,,,,,,,,True,,,,,,,,
1628988,1610612737,Aaron Holiday,Aaron Holiday,1628988,ATL,233.0,4,-3,7,8,,,,15,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627749,1610612737,Dejounte Murray,Dejounte Murray,1627749,ATL,8014.0,134,-15,283,287,58.0,51.0,37.0,570,8.0,16.0,6.0,14.0,6.0,13.0,4.0,10.0,22.0,2.0,20.0,43.0,11.0,26.0,5.0,78.0,328,2.0,5.0,2.0,9.0,3.0,7.0,15.0,32.0,18.0,15.0,22.0,10.0,4.0,16.0,6.0,22.0,3.0,8.0,4.0,4.0,50.0,2.0,1.0,15.0,9.0,24.0,3.0,27.0,,6.0,3.0,4.0,1.0,3.0,7.0,3.0,6.0,5.0,5.0,1.0,3.0,15.0,58.0,0.5454545454545454,0.4230769230769231,0.4230769230769231,0.46511627906976744,0.4,0.42857142857142855,0.5289855072463768,0.5,0.625,0.5492957746478874,0.5625,0.625,0.37681159420289856,0.09302325581395349,,23.853211009174313,0.5714285714285714,0.15517241379310345,0.012048192771084338,0.22388059701492538,0.03125,0.192,0.02040816326530612,0.023809523809523808,0.0425531914893617,0.09523809523809523,0.22413793103448276,,0.2318840579710145,0.5,0.6666666666666666,0.2028985507246377,0.42857142857142855,0.42857142857142855,0.18840579710144928,0.46153846153846156,0.46153846153846156,0.057971014492753624,0.3188405797101449,0.45454545454545453,0.45454545454545453,0.6,0.2857142857142857,0.6086956521739131,0.45454545454545453,0.5224398550724637,0.5729000000000001,0.5133916666666667,0.04225352112676056,0.06666666666666667,0.11538461538461539,0.19230769230769232,8.67906976744186,25.76153846153846,0.2049469964664311,1.0,8.0,3.0,,1.0,,1.0,1.0,1.0,0.2,0.21052631578947367,0.15384615384615385,1.0,0.25,0.3333333333333333,0.25,0.25,,2.0,2.0,4.0,2.0,3.0,5.0,,,3.0,3.0,2.0,1.0,,3.0,,,,,,0.6,0.25,,,0.2727272727272727,0.2222222222222222,,0.16666666666666666,0.3333333333333333,0.5,2.0,3.0,2.0,,2.0,,,0.42857142857142855,0.6666666666666666,,1.0,1.0,1.0,2.0,,,,0.5,,0.5,1.0,,,1.0,1.0,,,,,,0.08333333333333333,1.0,,,False,,,,,,,,
