EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,Fg2aBlocked,Travels,Loose Ball Fouls Drawn,BlockedAtRim,OffensiveGoaltends,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Corner3Frequency,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,Avg3ptShotDistance,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PtsUnassisted3s,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Corner3PctBlocked
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,6963.0,116,30,243,243,55,108.0,33,486,13.0,18.0,4.0,9.0,4.0,5.0,3.0,3.0,16.0,21.0,6.0,38.0,247,4.0,9.0,1.0,9.0,4.0,5.0,2.0,10.0,24.0,8.0,8.0,5.0,6.0,11.0,5.0,1.0,1.0,1.0,3.0,28.0,8.0,13.0,1.0,15.0,20.0,4.0,39,22.0,61,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,12.0,4.0,1.0,8.0,10.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,10.0,55,3.0,1.0,0.75,1.0,0.7619047619047619,0.4444444444444444,0.8,0.7619047619047619,0.4444444444444444,0.8,0.76,0.45,0.7142857142857143,10.283687943262413,0.5,0.4444444444444444,0.3333333333333333,0.29850746268656714,0.23214285714285715,0.3,0.13114754098360656,0.29914529914529914,0.1794871794871795,0.3888888888888889,0.12,0.23076923076923078,0.11538461538461539,0.2222222222222222,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2894736842105263,0.3333333333333333,0.2,1.0,0.8571428571428571,0.7222222222222222,0.7222222222222222,0.6923076923076923,0.14285714285714285,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,0.8,0.8571428571428571,0.5697666666666666,0.5871,0.59048,0.20833333333333334,0.20833333333333334,0.23684210526315788,0.2631578947368421,1.823809523809524,0.22633744855967078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,2909.0,48,-27,96,101,34,34.0,12,197,12.0,12.0,5.0,5.0,3.0,3.0,1.0,3.0,13.0,15.0,3.0,29.0,128,5.0,5.0,,10.0,4.0,5.0,,8.0,20.0,6.0,6.0,,,,,,,,,,3.0,2.0,,3.0,2.0,1.0,6,5.0,11,,1.0,,1.0,1.0,,1.0,2.0,,3.0,1.0,2.0,3.0,,,3.0,4.0,,2.0,,2.0,1.0,2.0,1.0,8.0,34,,,0.7692307692307693,1.0,0.8666666666666667,1.0,0.8,0.7222222222222222,1.0,0.5714285714285714,0.725,1.0,0.5714285714285714,21.296296296296294,0.3333333333333333,0.25,,0.09090909090909091,0.1111111111111111,0.15,0.12,0.11904761904761904,0.11627906976744186,0.5,,,0.10526315789473684,0.16666666666666666,,,0.6666666666666666,0.06666666666666667,0.4,,0.5,0.6666666666666666,1.0,1.0,0.75,0.16666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,0.42857142857142855,1.0,0.8333333333333334,0.5862499999999999,0.6505000000000001,0.5929071428571427,0.1,0.11764705882352941,0.3448275862068966,0.27586206896551724,2.3800000000000003,0.3541666666666667,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.06666666666666667,0.3333333333333333,0.16666666666666666,0.4,0.2857142857142857,22.96666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628978,1610612744,Donte DiVincenzo,Donte DiVincenzo,1628978,GSW,14104.0,235,-36,496,495,126,183.0,53,991,6.0,11.0,1.0,5.0,1.0,4.0,3.0,8.0,9.0,20.0,8.0,71.0,566,2.0,6.0,,10.0,2.0,6.0,6.0,19.0,14.0,4.0,,24.0,12.0,36.0,9.0,3.0,13.0,6.0,5.0,84.0,7.0,4.0,,11.0,16.0,1.0,28,11.0,39,2.0,11.0,7.0,4.0,8.0,1.0,5.0,9.0,3.0,17.0,3.0,8.0,20.0,,2.0,14.0,12.0,,4.0,2.0,3.0,2.0,3.0,2.0,19.0,126,3.0,2.0,0.7777777777777778,0.7777777777777778,0.45,0.3333333333333333,0.3333333333333333,0.4921875,0.5555555555555556,0.40625,0.5071428571428571,0.5,0.475,15.535714285714286,0.47058823529411764,0.058823529411764705,,0.11851851851851852,0.03571428571428571,0.09649122807017543,0.05555555555555555,0.10843373493975904,0.046218487394957986,0.027777777777777776,0.01694915254237288,0.11764705882352941,0.05714285714285714,0.047619047619047616,0.05714285714285714,0.14473684210526316,0.125,0.10843373493975904,0.06451612903225806,0.05405405405405406,0.6666666666666666,0.171875,0.5454545454545454,0.6,0.8333333333333334,0.125,0.375,0.42857142857142855,0.6666666666666666,0.5555555555555556,0.2,0.25,0.25,0.859375,0.5326309523809524,0.6528833333333334,0.548434375,0.058823529411764705,0.16666666666666666,0.14084507042253522,0.2676056338028169,3.915,0.2540322580645161,11.0,3.0,44.0,10.0,2.0,,1.0,1.0,,0.6875,0.1,0.125,0.171875,1.0,0.1875,26.51136363636364,1.0,8.0,1.0,1.0,2.0,7.0,33.0,1.0,2.0,1.0,7.0,15.0,2.0,3.0,3.0,45.0,1.0,32.0,7.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.3409090909090909,0.6666666666666666,0.3,0.3488372093023256,0.09090909090909091,0.015625,0.7272727272727273,0.7272727272727273,1.0,0.515625,0.21212121212121213,0.21212121212121213,1.0,0.1111111111111111,1.0,1.0,0.2222222222222222,0.5,1.0,0.6666666666666666,0.4375,0.14285714285714285,0.21875,,,,,,,,,,,,,,,,True,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,6570.0,110,-28,230,227,44,87.0,18,457,6.0,10.0,1.0,1.0,1.0,1.0,4.0,12.0,14.0,29.0,8.0,48.0,272,1.0,1.0,,2.0,1.0,3.0,5.0,7.0,14.0,14.0,2.0,11.0,7.0,18.0,4.0,3.0,3.0,5.0,3.0,43.0,,1.0,,6.0,7.0,1.0,14,1.0,15,,1.0,1.0,,3.0,1.0,2.0,2.0,1.0,5.0,3.0,5.0,11.0,1.0,,13.0,11.0,1.0,4.0,2.0,,,,,7.0,44,1.0,2.0,0.5,0.5384615384615384,0.4827586206896552,1.0,0.3333333333333333,0.4,1.0,0.14285714285714285,0.43636363636363634,1.0,0.35,23.904382470119526,0.6,0.1111111111111111,,0.0958904109589041,0.0196078431372549,0.15789473684210525,,0.11711711711711711,0.009259259259259259,0.05263157894736842,,,,,0.058823529411764705,0.14285714285714285,,0.16,0.15384615384615385,,,0.2,0.6,0.8571428571428571,0.5,0.24,0.3333333333333333,0.4,,1.0,1.0,0.14285714285714285,1.0,0.62,0.49484800000000007,0.6313,0.4887857142857143,0.07547169811320754,0.125,0.041666666666666664,0.14583333333333334,7.56551724137931,0.19130434782608696,,,21.0,4.0,6.0,,,,,0.42,0.20689655172413793,0.16666666666666666,,,,27.25714285714286,7.0,,,,,4.0,21.0,,,,4.0,4.0,,,,12.0,,21.0,4.0,1.0,,,,1.0,,1.0,0.19047619047619047,,,0.19047619047619047,0.3,0.14,,,,0.42,0.19047619047619047,0.19047619047619047,1.0,,,,,,,,0.5714285714285714,,0.19047619047619047,4.0,0.14285714285714285,0.5714285714285714,0.6666666666666666,1.0,,,,,,,,,,,True,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,8544.0,142,13,308,300,81,115.0,35,608,8.0,13.0,1.0,1.0,2.0,4.0,11.0,23.0,26.0,52.0,23.0,126.0,335,1.0,3.0,2.0,10.0,3.0,11.0,12.0,30.0,16.0,36.0,2.0,6.0,11.0,17.0,6.0,5.0,5.0,1.0,,45.0,2.0,2.0,,4.0,13.0,,17,4.0,21,1.0,6.0,3.0,3.0,12.0,1.0,7.0,5.0,5.0,17.0,2.0,4.0,8.0,,3.0,23.0,25.0,5.0,8.0,7.0,1.0,1.0,1.0,1.0,30.0,81,1.0,5.0,0.3076923076923077,0.32,0.5,0.3333333333333333,0.2727272727272727,0.5202020202020202,0.4,0.4090909090909091,0.573394495412844,0.45454545454545453,0.5357142857142857,35.32763532763533,0.7058823529411765,,,0.18571428571428572,0.03076923076923077,0.05128205128205128,0.02702702702702703,0.11486486486486487,0.02877697841726619,,0.05714285714285714,,0.03389830508474576,,0.15789473684210525,0.1951219512195122,0.2,0.05263157894736842,0.047619047619047616,0.020833333333333332,1.0,0.13131313131313133,0.6153846153846154,0.6153846153846154,0.125,0.23232323232323232,0.4782608695652174,0.55,0.36363636363636365,0.1,1.0,0.18181818181818182,0.5,0.6060606060606061,0.48068232323232324,0.4988,0.42803409090909095,0.08823529411764706,0.14545454545454545,0.07936507936507936,0.23809523809523808,9.338461538461537,0.262987012987013,3.0,,47.0,11.0,3.0,1.0,2.0,,,0.47474747474747475,0.057692307692307696,0.13043478260869565,0.030303030303030304,,,27.125531914893617,16.0,2.0,,1.0,,15.0,44.0,2.0,6.0,4.0,11.0,17.0,2.0,7.0,4.0,30.0,,44.0,15.0,,,1.0,,1.0,,0.5882352941176471,0.3617021276595745,0.2857142857142857,0.36363636363636365,0.3617021276595745,,0.16161616161616163,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,0.3409090909090909,0.3409090909090909,0.5333333333333333,0.1,,,0.6,0.3333333333333333,0.5,,0.5,0.36363636363636365,0.3409090909090909,7.0,,0.4375,0.4375,0.42857142857142855,21.0,1.0,1.0,1.0,1.0,0.02127659574468085,,,,,True,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,7753.0,129,-7,278,272,56,94.0,33,550,4.0,6.0,1.0,1.0,1.0,2.0,6.0,18.0,12.0,28.0,6.0,78.0,306,1.0,3.0,,5.0,2.0,4.0,,16.0,14.0,10.0,,11.0,2.0,13.0,1.0,1.0,9.0,2.0,,28.0,,,,6.0,7.0,1.0,14,,14,,1.0,1.0,,4.0,1.0,2.0,3.0,2.0,7.0,2.0,3.0,9.0,,1.0,4.0,6.0,,3.0,,2.0,2.0,2.0,2.0,16.0,56,2.0,,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.3333333333333333,0.5,0.5625,0.4166666666666667,0.6153846153846154,0.582089552238806,0.4166666666666667,0.6153846153846154,23.052959501557634,0.5714285714285714,0.1,,0.07954545454545454,,0.1111111111111111,,0.09154929577464789,,,,,,,0.05,0.05660377358490566,0.2,0.125,0.07142857142857142,,1.0,0.09375,0.6666666666666666,0.6666666666666666,0.75,0.28125,0.3333333333333333,0.35294117647058826,0.5,0.16666666666666666,1.0,0.15384615384615385,0.5,0.65625,0.495659375,0.480575,0.49889999999999995,0.04477611940298507,0.0967741935483871,0.0641025641025641,0.20512820512820512,8.135714285714286,0.2014388489208633,3.0,1.0,36.0,9.0,1.0,,,,,0.5625,0.03571428571428571,0.05555555555555555,0.046875,1.0,0.07692307692307693,26.175,4.0,2.0,,1.0,1.0,14.0,33.0,1.0,2.0,3.0,8.0,16.0,1.0,3.0,4.0,42.0,,33.0,14.0,,,,1.0,,,0.875,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444,,0.0625,0.6666666666666666,0.6666666666666666,1.0,0.515625,0.42424242424242425,0.42424242424242425,0.8571428571428571,0.16666666666666666,,,0.3333333333333333,0.5,1.0,1.0,0.6153846153846154,0.375,0.42424242424242425,2.0,,0.5,0.5,0.5,6.0,,,,,,,,,,True,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,6433.0,107,-58,230,233,36,57.0,22,463,5.0,11.0,2.0,3.0,2.0,3.0,5.0,11.0,12.0,24.0,4.0,31.0,289,3.0,6.0,,6.0,2.0,3.0,,4.0,22.0,2.0,,17.0,10.0,27.0,6.0,4.0,10.0,6.0,1.0,64.0,2.0,3.0,,8.0,12.0,2.0,22,5.0,27,,4.0,,4.0,5.0,,4.0,4.0,1.0,9.0,2.0,8.0,21.0,2.0,2.0,10.0,7.0,1.0,4.0,,4.0,3.0,4.0,2.0,4.0,36,,,0.9166666666666666,0.9166666666666666,0.5,0.5,0.6666666666666666,0.421875,0.42857142857142855,0.4,0.44285714285714284,0.42857142857142855,0.4,16.98841698841699,0.5555555555555556,0.3333333333333333,,0.2033898305084746,0.058823529411764705,0.12903225806451613,0.03389830508474576,0.1652892561983471,0.045454545454545456,0.05263157894736842,0.06896551724137931,,0.0392156862745098,,0.17647058823529413,0.20588235294117646,0.25,0.12195121951219512,0.14285714285714285,,0.5,0.34375,0.45454545454545453,0.7142857142857143,1.0,0.34375,0.45454545454545453,0.45454545454545453,0.8,0.42857142857142855,0.6666666666666666,0.6,0.6666666666666666,0.59375,0.4859421875,0.48340000000000005,0.54905,0.11428571428571428,0.14814814814814814,0.1935483870967742,0.12903225806451613,5.2458333333333345,0.1565217391304348,4.0,1.0,8.0,2.0,4.0,1.0,2.0,1.0,,0.25,0.16666666666666666,,0.125,1.0,0.2,25.7125,2.0,1.0,,,,,4.0,,1.0,,1.0,1.0,,1.0,,3.0,,4.0,,,,,1.0,,,1.0,0.125,,,0.125,0.36363636363636365,0.0625,0.25,0.25,1.0,0.125,,,,,,,0.14285714285714285,,,,0.2,,,2.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,True,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,5520.0,92,-4,192,188,57,103.0,17,380,2.0,5.0,,,1.0,1.0,2.0,5.0,5.0,12.0,7.0,38.0,211,,1.0,,3.0,2.0,2.0,4.0,14.0,10.0,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,,,7.0,4.0,2.0,13,,13,,4.0,2.0,2.0,,,,1.0,,1.0,1.0,2.0,10.0,2.0,1.0,5.0,8.0,1.0,3.0,,1.0,1.0,2.0,2.0,14.0,57,3.0,,1.0,1.0,0.4166666666666667,,1.0,0.6458333333333334,0.75,0.8333333333333334,0.7037037037037037,0.75,0.875,13.20754716981132,,0.2857142857142857,,0.07407407407407407,,0.14893617021276595,,0.10891089108910891,,,,,,,0.08333333333333333,0.06666666666666667,0.08333333333333333,0.19444444444444445,,,1.0,0.20833333333333334,0.4,0.5,1.0,0.20833333333333334,0.4,0.4,1.0,,,0.16666666666666666,1.0,0.7083333333333334,0.49391041666666674,0.504825,0.5361083333333333,0.14814814814814814,0.21428571428571427,0.07894736842105263,0.3684210526315789,7.066666666666666,0.296875,7.0,3.0,12.0,4.0,1.0,,,,,0.5,0.08333333333333333,,0.2916666666666667,,0.5,24.491666666666664,2.0,4.0,1.0,1.0,1.0,3.0,5.0,,,1.0,1.0,7.0,1.0,1.0,2.0,18.0,,5.0,3.0,,,,,,,0.8571428571428571,0.5833333333333334,1.0,0.5,0.5833333333333334,0.2,0.08333333333333333,0.5714285714285714,0.5714285714285714,1.0,0.20833333333333334,0.6,0.6,0.6666666666666666,0.5,1.0,1.0,,,,0.3333333333333333,0.16666666666666666,1.0,0.6,1.0,,0.5,0.5,1.0,3.0,,,,1.0,0.07692307692307693,,,1.0,1.0,True,,,,,
203952,1610612744,Andrew Wiggins,Andrew Wiggins,203952,GSW,5699.0,95,-16,201,206,65,81.0,20,407,3.0,8.0,,,1.0,3.0,5.0,11.0,11.0,24.0,2.0,30.0,219,1.0,1.0,,2.0,3.0,7.0,,6.0,8.0,14.0,,1.0,6.0,7.0,5.0,1.0,1.0,,,20.0,2.0,1.0,,5.0,5.0,2.0,12,3.0,15,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,7.0,1.0,8.0,15.0,,,4.0,2.0,,1.0,,3.0,3.0,3.0,2.0,6.0,65,1.0,,0.36363636363636365,0.36363636363636365,0.4583333333333333,1.0,0.42857142857142855,0.4117647058823529,0.5,0.2727272727272727,0.42857142857142855,0.5,0.2727272727272727,18.83408071748879,0.2857142857142857,0.3333333333333333,,0.10638297872340426,0.02127659574468085,0.08620689655172414,0.043478260869565216,0.09523809523809523,0.03225806451612903,0.06666666666666667,,,0.02564102564102564,0.14285714285714285,0.14285714285714285,0.13333333333333333,,0.06666666666666667,0.15384615384615385,0.05,0.6666666666666666,0.23529411764705882,0.375,0.42857142857142855,0.6666666666666666,0.3235294117647059,0.45454545454545453,0.45454545454545453,0.2,,,0.2727272727272727,0.3333333333333333,0.5294117647058824,0.48447794117647064,,0.5137272727272727,0.02857142857142857,0.04,0.06666666666666667,0.2,7.9375,0.32338308457711445,1.0,1.0,10.0,4.0,1.0,1.0,2.0,,,0.29411764705882354,0.041666666666666664,,0.029411764705882353,,0.09090909090909091,25.810000000000002,5.0,,,,,2.0,9.0,,1.0,,3.0,2.0,,1.0,,6.0,,9.0,2.0,,1.0,1.0,1.0,1.0,,1.0,0.2,,,0.2,0.125,0.14705882352941177,,,,0.2647058823529412,0.2222222222222222,0.2222222222222222,1.0,,,,0.5,,,,0.2727272727272727,,0.2222222222222222,3.0,,0.6,0.6,0.3333333333333333,,,,,,,,,,,True,,,,,
1630237,1610612744,Anthony Lamb,Anthony Lamb,1630237,GSW,1398.0,23,-5,48,49,18,14.0,7,97,,,,,,,,,,,,3.0,50,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,2,,2,,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,3.0,18,,,,,,,,0.375,,0.5,0.375,,0.5,9.09090909090909,1.0,0.5,,0.06666666666666667,,,,0.03571428571428571,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,1.0,0.49188750000000003,,0.4738,,,,1.0,,0.375,1.0,,4.0,3.0,,,,,,1.0,,,0.25,,,25.0,,,,,,1.0,3.0,,,1.0,3.0,1.0,,,1.0,3.0,,3.0,1.0,,,,,,,1.0,0.25,,0.3333333333333333,0.25,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,
