EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Travels,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsPutbacks,HeaveAttempts,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeAssists,SecondChanceTurnovers,OffLongMidRangeReboundPct,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyTurnovers,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,Corner3PctBlocked
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,3318.0,55,-9,108,109,13.0,15,12,217,3.0,4.0,1.0,5.0,1.0,2.0,7.0,1.0,1.0,3.0,4,3.0,12,2.0,17,123,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,9.0,7.0,2.0,8.0,2.0,10,2.0,5.0,3.0,22,2.0,5.0,3.0,8,2.0,10,5.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,12.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.75,0.46875,0.5,0.5,0.3333333333333333,0.75,16.129032258064516,0.6666666666666666,0.1111111111111111,0.07692307692307693,0.1724137931034483,0.14285714285714285,0.03278688524590164,0.2,0.06666666666666667,0.1,0.1111111111111111,0.125,0.16,0.25,0.25,0.75,0.75,0.3333333333333333,0.3125,0.2,0.2,1.0,0.4375,0.2857142857142857,0.2857142857142857,1.0,1.0,0.5,0.5,0.75,0.2857142857142857,0.5192437499999999,0.5259,0.537525,0.0625,0.25,0.11764705882352941,0.11764705882352941,8.275,24.941666666666666,0.12037037037037036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628379,1610612763,Luke Kennard,Luke Kennard,1628379,MEM,1864.0,31,8,61,60,18.0,14,6,121,1.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,1,1.0,3,,5,69,1.0,,3.0,1.0,,,2.0,,3.0,2.0,,2.0,2.0,4,2.0,2.0,,10,1.0,1.0,2.0,3,1.0,4,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,18.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.625,0.625,1.5,,0.75,5.88235294117647,,0.15384615384615385,0.06666666666666667,0.08333333333333333,0.12,0.03571428571428571,0.14285714285714285,,0.25,,0.25,0.1,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,,,,,,1.0,0.75,,0.480775,,0.48825,,,0.6,,12.9,25.2,0.29508196721311475,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,10033.0,167,-44,339,343,46.0,49,39,682,7.0,16.0,1.0,6.0,1.0,9.0,36.0,4.0,8.0,14.0,35,10.0,42,5.0,63,388,5.0,,5.0,9.0,,14.0,16.0,12.0,30.0,36.0,9.0,7.0,4.0,11,3.0,3.0,4.0,26,2.0,7.0,7.0,15,3.0,18,1.0,1.0,,3.0,3.0,4.0,7.0,10.0,20.0,1.0,5.0,,1.0,7.0,1.0,4.0,,45.0,0.5714285714285714,0.5714285714285714,1.0,0.23809523809523808,0.23809523809523808,0.4,0.37662337662337664,0.39375,0.25,0.7,0.5454545454545454,22.36503856041131,0.42857142857142855,0.09333333333333334,0.021052631578947368,0.08641975308641975,0.08974358974358974,0.016042780748663103,0.02564102564102564,0.023255813953488372,0.038461538461538464,0.08571428571428572,0.21428571428571427,0.07575757575757576,0.13333333333333333,0.2077922077922078,0.4375,0.6363636363636364,0.7142857142857143,0.07792207792207792,0.16666666666666666,0.16666666666666666,1.0,0.4675324675324675,0.25,0.25,1.0,0.4,0.1,0.8,0.7142857142857143,0.25,0.523072077922078,0.48446666666666666,0.4845050000000001,0.05,0.10526315789473684,0.07936507936507936,0.2222222222222222,6.762857142857143,25.60238095238096,0.13569321533923304,,1.0,1.0,,0.2,0.25,0.1,,,6.0,13.0,1.0,1.0,6.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,14.0,0.4444444444444444,0.2,1.0,0.7,0.2,0.15384615384615385,0.3125,0.14285714285714285,0.010869565217391304,0.04,0.021739130434782608,0.16883116883116883,0.46153846153846156,0.5454545454545454,0.3333333333333333,0.07792207792207792,0.16666666666666666,0.16666666666666666,1.0,0.1,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,8089.0,135,-53,276,278,31.0,38,29,554,7.0,15.0,,2.0,1.0,2.0,10.0,,1.0,14.0,27,2.0,12,19.0,53,315,,5.0,11.0,2.0,4.0,6.0,12.0,16.0,6.0,9.0,2.0,3.0,3.0,6,2.0,,3.0,15,3.0,4.0,13.0,18,10.0,28,4.0,2.0,2.0,6.0,3.0,8.0,14.0,5.0,18.0,3.0,19.0,,,20.0,2.0,9.0,2.0,30.0,0.42857142857142855,0.46153846153846156,1.0,0.16666666666666666,0.18181818181818182,0.5185185185185185,0.4358974358974359,0.5520833333333334,0.7857142857142857,0.42857142857142855,0.3076923076923077,19.808306709265178,0.42857142857142855,0.21311475409836064,0.0410958904109589,0.057971014492753624,0.13076923076923078,0.06666666666666667,0.03333333333333333,0.06060606060606061,0.21739130434782608,0.18518518518518517,0.2727272727272727,0.05454545454545454,0.07142857142857142,0.38461538461538464,0.4666666666666667,0.6363636363636364,0.7142857142857143,0.05128205128205128,,,,0.2564102564102564,0.2,0.25,1.0,,0.2,0.2,0.6153846153846154,0.2222222222222222,0.48746184210526317,0.4809,0.4583625,0.1956521739130435,0.2647058823529412,0.20754716981132076,0.11320754716981132,4.914814814814815,30.083333333333332,0.11231884057971014,,,,2.0,,0.6,,,,7.0,12.0,4.0,,,,,3.0,5.0,1.0,3.0,,4.0,1.0,7.0,1.0,2.0,1.0,2.0,6.0,,0.6,0.3333333333333333,0.2,0.14814814814814814,,0.26666666666666666,0.25,0.09090909090909091,0.05,0.125,0.3076923076923077,0.5833333333333334,0.5833333333333334,0.14285714285714285,,,,,0.8,,,,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,6.0,5.0,1.0,6.0,4.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.10526315789473684,0.6666666666666666,0.5,0.4,0.5,,,,,,,,,,,,,,,,True,,,,
1630214,1610612763,Xavier Tillman,Xavier Tillman,1630214,MEM,7044.0,117,-18,239,243,31.0,28,29,482,3.0,6.0,,,,1.0,1.0,,,15.0,27,1.0,1,2.0,35,263,,,2.0,,,4.0,26.0,4.0,3.0,1.0,1.0,7.0,4.0,11,4.0,2.0,2.0,26,8.0,12.0,7.0,21,11.0,32,3.0,3.0,,2.0,2.0,2.0,4.0,6.0,12.0,2.0,1.0,,,2.0,,1.0,,30.0,0.8666666666666667,0.9285714285714286,1.0,1.0,1.0,0.5555555555555556,0.5892857142857143,0.603448275862069,0.2,1.0,0.03571428571428571,12.0,0.5,0.11864406779661017,0.11764705882352941,0.21428571428571427,0.16521739130434782,0.08333333333333333,0.030303030303030304,0.18518518518518517,0.05263157894736842,0.16129032258064516,0.1111111111111111,0.1836734693877551,0.42857142857142855,0.21428571428571427,0.5,1.0,1.0,,,,,0.03571428571428571,1.0,1.0,1.0,,,,0.75,1.0,0.570475,0.58528,0.83775,0.034482758620689655,0.03571428571428571,0.05714285714285714,0.11428571428571428,3.359259259259259,25.4,0.1297071129707113,,,,,,0.2,,,,12.0,20.0,5.0,,1.0,,,1.0,5.0,2.0,2.0,,7.0,,3.0,2.0,,,1.0,4.0,,0.2,1.0,1.0,0.25925925925925924,0.2,0.5,0.2857142857142857,0.046875,,,0.7142857142857143,0.6,0.75,0.8333333333333334,0.03571428571428571,,,,1.0,,,,1.0,2.0,2.0,2.0,,,1.0,,,,2.0,1.0,1.0,2.0,,,,,,,0.06976744186046512,,0.2,1.0,1.0,3.0,2.0,0.25,,,,,,,,,,,,,True,,,,
1630217,1610612763,Desmond Bane,Desmond Bane,1630217,MEM,8603.0,143,-54,291,294,29.0,35,32,585,4.0,11.0,,8.0,,8.0,27.0,4.0,3.0,20.0,37,8.0,35,22.0,86,335,5.0,5.0,16.0,3.0,6.0,15.0,24.0,16.0,18.0,27.0,8.0,4.0,7.0,11,6.0,2.0,2.0,29,3.0,10.0,4.0,16,5.0,21,2.0,2.0,,5.0,1.0,5.0,10.0,6.0,12.0,,11.0,,1.0,23.0,,7.0,3.0,28.0,0.6,0.7058823529411765,0.75,0.22857142857142856,0.22857142857142856,0.5405405405405406,0.4444444444444444,0.5060240963855421,0.6666666666666666,0.8333333333333334,0.4861111111111111,27.40963855421687,0.5,0.06349206349206349,0.039473684210526314,0.1388888888888889,0.1037037037037037,0.031446540880503145,,0.05714285714285714,0.045454545454545456,0.07142857142857142,0.07692307692307693,0.13793103448275862,0.14285714285714285,0.1527777777777778,0.36363636363636365,0.5,0.5,0.1111111111111111,,,,0.375,0.2962962962962963,0.3076923076923077,0.75,0.4,,0.5,0.7361111111111112,0.2962962962962963,0.5431305555555556,0.5280999999999999,0.54685,0.1,0.1590909090909091,0.18604651162790697,0.1744186046511628,7.275675675675675,25.417142857142853,0.09965635738831616,,1.0,1.0,,0.2,0.55,0.1,,,11.0,18.0,3.0,5.0,8.0,1.0,1.0,4.0,5.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,,,1.0,15.0,0.3333333333333333,0.8,1.0,0.75,0.21621621621621623,0.2777777777777778,0.2727272727272727,0.4,0.024096385542168676,,,0.25,0.6111111111111112,0.8461538461538461,0.5454545454545454,0.1111111111111111,0.625,0.625,0.8,0.3,0.25,1.0,0.3333333333333333,3.0,2.0,2.0,6.0,,1.0,2.0,4.0,,,,,,,,1.0,,1.0,0.02857142857142857,0.037037037037037035,0.03333333333333333,,1.0,0.3333333333333333,1.0,,,0.1,6.0,1.0,1.0,1.0,2.0,1.0,0.027777777777777776,,,,,,True,,,,
1630583,1610612763,Santi Aldama,Santi Aldama,1630583,MEM,2224.0,37,-21,70,77,17.0,25,6,147,1.0,2.0,1.0,1.0,,2.0,3.0,1.0,1.0,3.0,6,3.0,4,,15,113,1.0,,5.0,1.0,,7.0,4.0,2.0,9.0,3.0,2.0,2.0,2.0,4,2.0,1.0,,10,1.0,2.0,3.0,5,2.0,7,2.0,2.0,,1.0,1.0,,1.0,3.0,3.0,,2.0,,,,,,,17.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.5,0.75,0.75,0.8333333333333334,0.875,0.4,14.102564102564102,1.0,0.3,0.058823529411764705,0.09523809523809523,0.16129032258064516,0.06451612903225806,0.2,,,0.42857142857142855,,0.0625,0.2,0.2,0.5,0.5,1.0,0.1,1.0,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.25,0.8,0.6666666666666666,0.54083,0.5265166666666666,0.43581250000000005,,,0.3333333333333333,0.4666666666666667,3.1999999999999997,25.474999999999998,0.24285714285714285,,,1.0,,1.0,0.8333333333333334,,,,2.0,4.0,2.0,,,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,,1.0,,1.0,,,7.0,1.0,0.5,0.6666666666666666,0.875,0.16666666666666666,0.25,,,0.07142857142857142,,0.3333333333333333,0.4,0.5,0.6666666666666666,0.5,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,0.08333333333333333,,0.5,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,
1629630,1610612763,Ja Morant,Ja Morant,1629630,MEM,7104.0,118,-35,247,247,35.0,33,31,494,5.0,19.0,,5.0,,5.0,9.0,2.0,2.0,17.0,45,5.0,14,13.0,62,279,3.0,,5.0,2.0,7.0,15.0,10.0,24.0,9.0,9.0,5.0,14.0,7.0,21,5.0,10.0,3.0,49,4.0,9.0,6.0,15,4.0,19,6.0,5.0,1.0,4.0,1.0,6.0,10.0,,6.0,2.0,22.0,,1.0,18.0,2.0,8.0,1.0,35.0,0.29411764705882354,0.29411764705882354,0.6,0.35714285714285715,0.35714285714285715,0.37777777777777777,0.4152542372881356,0.4696969696969697,0.5,0.5769230769230769,0.23728813559322035,26.38888888888889,0.4,0.11538461538461539,0.05128205128205128,0.16363636363636364,0.14018691588785046,0.028169014084507043,0.05555555555555555,0.029411764705882353,0.0625,0.10714285714285714,0.25,0.18181818181818182,0.09090909090909091,0.3220338983050847,0.2631578947368421,0.29411764705882354,0.2,0.0847457627118644,,,,0.15254237288135594,0.5555555555555556,0.5555555555555556,0.6,0.4,,0.2222222222222222,0.5932203389830508,0.5555555555555556,0.5171347457627119,0.579225,0.45691111111111105,0.12307692307692308,0.1568627450980392,0.08064516129032258,0.24193548387096775,6.804444444444446,25.49285714285714,0.1417004048582996,,1.0,1.0,,0.3333333333333333,0.5,0.2,,,12.0,21.0,1.0,,5.0,1.0,2.0,1.0,2.0,1.0,7.0,2.0,6.0,2.0,,,,1.0,,15.0,1.0,0.5,0.14285714285714285,0.4444444444444444,0.13333333333333333,0.14285714285714285,0.10526315789473684,,,,,0.3559322033898305,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.0847457627118644,,,,0.2,0.5,1.0,1.0,1.0,1.0,3.0,,,,1.0,3.0,3.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.125,6.0,1.0,,1.0,,,,2.0,0.2,1.0,,,True,,,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,1268.0,21,7,41,43,,2,6,84,,,,1.0,,,,,,1.0,1,,1,,2,31,,,,,,,2.0,,,,,1.0,,1,,,1.0,2,,1.0,2.0,4,2.0,6,2.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,1.0,0.5,0.5,,,0.5,4.081632653061225,,0.18181818181818182,,0.16666666666666666,0.17647058823529413,0.07142857142857142,,,0.16666666666666666,0.3333333333333333,,0.25,,,,,,0.5,,,,,,,,,,,1.0,,0.51545,,,,,,,3.6,22.3,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,1.0,0.2,0.3333333333333333,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,True,,,,
1631223,1610612763,David Roddy,David Roddy,1631223,MEM,618.0,10,-1,23,21,10.0,6,5,44,,,1.0,1.0,1.0,1.0,3.0,1.0,,,1,2.0,4,,6,24,1.0,,3.0,1.0,,3.0,,,6.0,3.0,1.0,1.0,,1,,,1.0,2,,1.0,2.0,3,,3,,,,,,,,,1.0,,,,,,,,,10.0,,,1.0,0.5,0.5,,0.6,0.6,1.5,1.5,0.8,17.24137931034483,,0.5,,0.25,0.375,,,,0.5,0.5,,,1.0,,,,,0.2,1.0,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,1.0,0.3333333333333333,0.50574,0.46275,0.52065,,,0.5,0.5,3.2,25.900000000000002,0.43478260869565216,,,1.0,1.0,1.0,1.5,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,3.0,1.0,,,1.5,1.0,1.0,,,,,,0.2,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,
