EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg3aBlocked,Travels,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Charge Fouls,BlockedLongMidRange,LongMidRangePctBlocked,HeaveAttempts,Transition Take Fouls,DefensiveGoaltends,on,Corner3PctBlocked
1626149,1610612755,Montrezl Harrell,Montrezl Harrell,1626149,PHI,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,9573.0,160.0,12.0,308.0,311.0,85.0,68.0,35.0,619.0,6.0,12.0,3.0,3.0,3.0,5.0,1.0,8.0,2.0,3.0,3.0,12.0,1.0,1.0,1.0,3.0,7.0,17.0,3.0,5.0,1.0,3.0,9.0,23.0,10.0,29.0,2.0,50.0,342.0,3.0,4.0,4.0,6.0,2.0,20.0,5.0,8.0,2.0,6.0,2.0,18.0,8.0,10.0,27.0,3.0,6.0,17.0,7.0,3.0,2.0,6.0,8.0,3.0,3.0,1.0,1.0,22.0,1.0,8.0,5.0,7.0,1.0,13.0,9.0,22.0,2.0,7.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,12.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,4.0,3.0,18.0,83.0,1.0,1.0,0.4444444444444444,0.6666666666666666,0.9,0.3448275862068966,0.6666666666666666,0.3333333333333333,0.3448275862068966,0.391304347826087,0.75,0.625,0.46153846153846156,0.9,0.5714285714285714,0.4716981132075472,0.9090909090909091,0.6,0.5576923076923077,0.13043478260869565,0.16666666666666666,0.125,16.430594900849858,0.6,0.1111111111111111,0.0958904109589041,0.08602150537634409,0.0625,0.014492753623188406,0.0784313725490196,0.05555555555555555,0.0625,0.09302325581395349,0.1111111111111111,0.0196078431372549,0.045454545454545456,0.1,0.18181818181818182,0.0625,0.0625,0.06666666666666667,0.75,0.23076923076923078,0.5,0.6,0.3333333333333333,0.15384615384615385,0.125,0.14285714285714285,0.057692307692307696,0.6666666666666666,0.6666666666666666,1.0,0.23076923076923078,0.25,0.25,1.0,0.3269230769230769,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.3,1.0,0.1,1.0,1.0,0.5,0.6,0.6666666666666666,0.35714285714285715,0.6,0.21428571428571427,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.7884615384615384,0.4117647058823529,0.5386903846153847,0.549995,0.5375535714285714,0.4,0.36,5.630434782608695,24.824137931034482,0.275974025974026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,20579.0,343.0,3.0,652.0,648.0,117.0,122.0,75.0,1300.0,18.0,32.0,2.0,3.0,6.0,10.0,19.0,44.0,2.0,13.0,7.0,11.0,2.0,2.0,1.0,2.0,19.0,57.0,1.0,3.0,3.0,11.0,39.0,89.0,26.0,68.0,21.0,177.0,745.0,4.0,10.0,3.0,5.0,2.0,19.0,7.0,17.0,4.0,13.0,1.0,27.0,24.0,54.0,48.0,30.0,2.0,57.0,19.0,6.0,11.0,8.0,19.0,1.0,7.0,7.0,1.0,46.0,1.0,7.0,22.0,14.0,,36.0,8.0,44.0,5.0,13.0,9.0,4.0,2.0,2.0,2.0,3.0,,5.0,,13.0,22.0,15.0,,,23.0,1.0,4.0,,4.0,4.0,1.0,27.0,115.0,1.0,,0.3076923076923077,0.3157894736842105,0.6153846153846154,0.38235294117647056,0.6,0.3076923076923077,0.38235294117647056,0.43820224719101125,0.4,0.4117647058823529,0.4968152866242038,0.5666666666666667,0.43333333333333335,0.5331325301204819,0.59375,0.45,0.43312101910828027,0.06741573033707865,0.09375,0.06818181818181818,22.911051212938006,0.4,,0.08974358974358974,0.03888888888888889,0.14012738853503184,0.006622516556291391,0.11501597444089456,0.02416918429003021,0.05263157894736842,0.034482758620689655,0.027777777777777776,0.009259259259259259,0.08163265306122448,0.06666666666666667,0.15625,0.1487603305785124,0.1111111111111111,0.060240963855421686,0.25,0.20382165605095542,0.5625,0.6206896551724138,0.4444444444444444,0.2802547770700637,0.4318181818181818,0.4634146341463415,0.08280254777070063,0.15384615384615385,0.15384615384615385,0.5,0.07006369426751592,0.6363636363636364,0.6363636363636364,1.0,0.3630573248407643,0.3333333333333333,0.3333333333333333,0.47368421052631576,0.2,0.6666666666666666,0.13333333333333333,1.0,1.0,0.2,0.3333333333333333,,0.3333333333333333,0.6,0.06666666666666667,0.5,0.36666666666666664,0.2727272727272727,0.6369426751592356,0.3333333333333333,0.5214398089171974,0.45926,0.5307900000000001,0.10734463276836158,0.15254237288135594,7.306741573033707,26.05294117647059,0.1794478527607362,3.0,1.0,1.0,2.0,1.0,3.0,10.0,1.0,0.15789473684210525,0.5,0.06097560975609756,0.10416666666666667,,,,,,,,,,,,,,,,,True,
201935,1610612755,James Harden,James Harden,201935,PHI,20010.0,334.0,-30.0,632.0,626.0,94.0,123.0,71.0,1258.0,11.0,30.0,,2.0,2.0,3.0,11.0,31.0,9.0,14.0,3.0,3.0,1.0,1.0,1.0,1.0,24.0,59.0,3.0,6.0,7.0,14.0,31.0,75.0,27.0,62.0,43.0,186.0,737.0,2.0,6.0,4.0,7.0,4.0,20.0,4.0,7.0,8.0,15.0,9.0,41.0,4.0,58.0,27.0,54.0,,59.0,24.0,11.0,42.0,21.0,63.0,11.0,10.0,29.0,8.0,147.0,2.0,3.0,24.0,25.0,1.0,50.0,5.0,55.0,1.0,13.0,10.0,3.0,14.0,4.0,7.0,7.0,7.0,21.0,3.0,7.0,21.0,36.0,1.0,1.0,48.0,2.0,3.0,1.0,2.0,3.0,1.0,39.0,93.0,,1.0,0.06451612903225806,0.06451612903225806,0.3333333333333333,0.43548387096774194,0.5714285714285714,0.5333333333333333,0.43548387096774194,0.41333333333333333,0.3333333333333333,0.5714285714285714,0.5218978102189781,0.6153846153846154,0.7272727272727273,0.5849056603773585,0.6666666666666666,0.7592592592592593,0.45255474452554745,0.14666666666666667,0.26666666666666666,0.0967741935483871,24.930747922437675,0.6666666666666666,0.08333333333333333,0.176056338028169,0.016216216216216217,0.1568627450980392,0.014184397163120567,0.16610169491525423,0.015337423312883436,,0.03488372093023256,,0.00980392156862745,0.15217391304347827,0.15942028985507245,0.25925925925925924,0.11864406779661017,0.2857142857142857,0.015384615384615385,0.3333333333333333,0.21897810218978103,0.36666666666666664,0.5,,0.22627737226277372,0.3548387096774194,0.39285714285714285,0.10218978102189781,0.6428571428571429,0.6428571428571429,,0.021897810218978103,1.0,1.0,1.0,0.4306569343065693,0.4067796610169492,0.42105263157894735,0.25,0.15384615384615385,,0.07692307692307693,1.0,1.0,0.46153846153846156,0.5,0.3333333333333333,0.13636363636363635,0.6666666666666666,0.045454545454545456,1.0,0.6363636363636364,0.5,0.6715328467153284,0.4067796610169492,0.502502189781022,0.5209388888888888,0.48480000000000006,0.10752688172043011,0.22043010752688172,7.218666666666667,26.738709677419358,0.14873417721518986,5.0,,,,,1.0,19.0,2.0,0.18181818181818182,,0.1337579617834395,0.20430107526881722,2.0,1.0,2.0,1.0,1.0,0.03225806451612903,0.03389830508474576,0.02564102564102564,0.03125,,,,,,,,True,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,23501.0,392.0,-9.0,743.0,743.0,133.0,150.0,84.0,1486.0,27.0,35.0,5.0,8.0,2.0,2.0,23.0,45.0,5.0,13.0,6.0,14.0,1.0,2.0,1.0,2.0,9.0,27.0,3.0,7.0,2.0,5.0,55.0,93.0,15.0,41.0,13.0,168.0,857.0,9.0,14.0,4.0,9.0,4.0,34.0,5.0,10.0,3.0,7.0,4.0,23.0,42.0,68.0,42.0,3.0,12.0,27.0,9.0,6.0,6.0,12.0,18.0,5.0,7.0,2.0,1.0,48.0,6.0,11.0,32.0,28.0,3.0,63.0,17.0,80.0,2.0,7.0,4.0,3.0,2.0,,2.0,6.0,,8.0,1.0,16.0,28.0,13.0,2.0,,15.0,1.0,6.0,3.0,2.0,6.0,4.0,23.0,131.0,1.0,1.0,0.38181818181818183,0.42857142857142855,0.9333333333333333,0.36585365853658536,0.4444444444444444,0.42857142857142855,0.36585365853658536,0.5913978494623656,0.6428571428571429,0.5,0.5783582089552238,0.6521739130434783,0.5588235294117647,0.6,0.68,0.6052631578947368,0.30597014925373134,0.06451612903225806,0.11428571428571428,0.044444444444444446,17.452830188679243,0.25,0.1875,0.16091954022988506,0.051643192488262914,0.17582417582417584,0.03550295857988166,0.16853932584269662,0.04450261780104712,0.043478260869565216,0.07766990291262135,,0.04918032786885246,0.2037037037037037,0.14942528735632185,0.12121212121212122,0.17857142857142858,0.16666666666666666,0.037037037037037035,0.6666666666666666,0.26119402985074625,0.7714285714285715,0.8709677419354839,0.4444444444444444,0.3358208955223881,0.5111111111111111,0.5348837209302325,0.09701492537313433,0.38461538461538464,0.38461538461538464,0.6,0.1044776119402985,0.42857142857142855,0.42857142857142855,1.0,0.20149253731343283,0.3333333333333333,0.36,0.8888888888888888,0.34782608695652173,0.625,0.08695652173913043,0.5,1.0,0.30434782608695654,0.42857142857142855,1.0,0.11764705882352941,1.0,0.11764705882352941,0.5,0.29411764705882354,0.4,0.5671641791044776,0.3333333333333333,0.5089951492537313,0.5304,0.4345823529411765,0.20238095238095238,0.13690476190476192,7.22258064516129,25.099999999999998,0.17900403768506057,3.0,1.0,,,,3.0,8.0,,0.2608695652173913,,0.05755395683453238,0.08163265306122448,2.0,,2.0,,,0.04878048780487805,0.07407407407407407,,,2.0,1.0,1.0,,,,,True,
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,3974.0,66.0,8.0,132.0,128.0,34.0,18.0,13.0,260.0,1.0,1.0,,,,,,2.0,,1.0,3.0,5.0,,,1.0,1.0,3.0,10.0,1.0,1.0,2.0,4.0,1.0,4.0,6.0,15.0,,20.0,135.0,,,1.0,1.0,,3.0,,1.0,3.0,5.0,,9.0,2.0,,18.0,,,10.0,3.0,1.0,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,,,,1.0,1.0,,2.0,5.0,,,,,,1.0,,1.0,1.0,1.0,9.0,34.0,2.0,,1.0,1.0,1.0,0.4,1.0,0.6,0.4,0.25,,,0.5263157894736842,1.5,0.75,0.5263157894736842,1.5,0.75,0.7894736842105263,0.25,,,13.60544217687075,1.0,,0.037037037037037035,,0.025,,0.029850746268656716,,,,,,,0.058823529411764705,,0.03333333333333333,,,1.0,0.05263157894736842,1.0,1.0,1.0,0.10526315789473684,,,0.05263157894736842,,,,0.2631578947368421,0.6,0.6,1.0,0.5263157894736842,0.3,0.3,1.0,,,,,,1.0,1.0,1.0,,,0.16666666666666666,1.0,0.6666666666666666,0.5,0.8421052631578947,0.3,0.5338052631578948,0.56445,0.5135833333333334,0.15,0.45,9.975,25.27333333333333,0.25757575757575757,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,
1627863,1610612755,Danuel House Jr.,Danuel House Jr.,1627863,PHI,584.0,10.0,-9.0,20.0,20.0,5.0,10.0,1.0,40.0,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,1.0,2.0,,3.0,24.0,,,,,,,,,,,,,,,3.0,,,,,1.0,,1.0,1.0,1.0,,,,3.0,,,4.0,1.0,1.0,6.0,,6.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,5.0,,,,,1.0,0.5,,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,1.0,1.0,,19.047619047619047,1.0,1.0,0.2,,1.0,,0.5555555555555556,,,,,,,0.3333333333333333,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.6067,,,,,2.1,23.35,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,6074.0,101.0,9.0,189.0,191.0,34.0,46.0,23.0,380.0,7.0,16.0,1.0,8.0,2.0,3.0,2.0,5.0,,,,,,,,,,,,,,,9.0,21.0,,,4.0,22.0,222.0,2.0,10.0,,,,4.0,2.0,3.0,,,4.0,8.0,14.0,4.0,,,4.0,,,3.0,3.0,3.0,6.0,1.0,2.0,,1.0,15.0,5.0,13.0,10.0,6.0,2.0,18.0,18.0,36.0,4.0,5.0,5.0,,2.0,,2.0,2.0,,4.0,1.0,5.0,10.0,3.0,1.0,,4.0,1.0,3.0,,3.0,3.0,2.0,8.0,33.0,,1.0,0.7777777777777778,1.0,,,,,,0.42857142857142855,0.2,0.6666666666666666,0.42857142857142855,0.2,0.6666666666666666,0.4782608695652174,0.2,0.8,,0.14285714285714285,0.125,0.2,12.217194570135748,0.5,0.5,0.16216216216216217,0.203125,0.18181818181818182,0.15151515151515152,0.17391304347826086,0.18556701030927836,0.34782608695652173,0.17857142857142858,,0.07142857142857142,0.2222222222222222,0.19047619047619047,,0.2,0.13333333333333333,0.5,0.6666666666666666,0.7619047619047619,0.4375,0.5,0.8571428571428571,0.23809523809523808,0.4,0.5,,,,,,,,,,,,,0.8,0.125,,,,,,,1.0,0.6666666666666666,,,,,0.7619047619047619,,0.5761095238095238,0.5047857142857143,0.5325000000000001,0.18181818181818182,0.36363636363636365,2.4952380952380953,,0.17989417989417988,2.0,,,1.0,,,1.0,,0.5,,0.045454545454545456,0.045454545454545456,,,2.0,,,,,0.6,,,,,,,,,True,
200782,1610612755,P.J. Tucker,P.J. Tucker,200782,PHI,15074.0,251.0,-13.0,467.0,474.0,56.0,98.0,56.0,941.0,5.0,9.0,1.0,1.0,1.0,1.0,,1.0,,1.0,13.0,37.0,2.0,3.0,1.0,3.0,,,,,,,5.0,11.0,13.0,37.0,2.0,51.0,563.0,1.0,1.0,2.0,3.0,1.0,9.0,1.0,1.0,1.0,3.0,2.0,7.0,8.0,2.0,39.0,,2.0,,,1.0,4.0,8.0,12.0,5.0,3.0,2.0,,32.0,8.0,8.0,12.0,11.0,2.0,25.0,16.0,41.0,2.0,11.0,10.0,1.0,,1.0,,3.0,,3.0,,11.0,23.0,10.0,2.0,1.0,3.0,1.0,3.0,,3.0,3.0,2.0,6.0,55.0,4.0,,0.8,1.0,1.0,0.35135135135135137,0.6666666666666666,0.3333333333333333,0.35135135135135137,0.45454545454545453,1.0,1.0,0.5104166666666666,1.0,0.625,0.5204081632653061,1.125,0.7,0.7708333333333334,0.09090909090909091,0.1111111111111111,,9.701492537313433,,0.2,0.09649122807017543,0.05970149253731343,0.11650485436893204,0.07407407407407407,0.10599078341013825,0.06611570247933884,0.027777777777777776,0.08823529411764706,0.03333333333333333,0.05405405405405406,0.058823529411764705,0.08928571428571429,0.16666666666666666,0.14102564102564102,0.04,0.06896551724137931,0.6666666666666666,0.1875,0.5555555555555556,0.625,0.8,0.020833333333333332,,,0.020833333333333332,,,,0.7708333333333334,0.35135135135135137,0.35135135135135137,1.0,,,,,0.25,1.0,0.75,0.6666666666666666,1.0,,,,0.25,1.0,0.75,0.3333333333333333,,,0.9583333333333334,,0.57798125,0.5486125,0.5921875,0.17647058823529413,0.13725490196078433,4.618181818181818,23.44864864864865,0.11991434689507495,2.0,,,2.0,,1.0,1.0,,,,0.020833333333333332,0.09090909090909091,,,1.0,2.0,,,,0.11764705882352941,,,,,,,,,True,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,16152.0,269.0,-15.0,512.0,511.0,87.0,87.0,54.0,1023.0,24.0,32.0,2.0,4.0,8.0,9.0,10.0,35.0,14.0,29.0,,,,,,,4.0,23.0,,2.0,,1.0,48.0,96.0,4.0,23.0,61.0,169.0,594.0,4.0,9.0,,2.0,10.0,18.0,13.0,20.0,,1.0,13.0,39.0,46.0,50.0,9.0,3.0,4.0,22.0,4.0,8.0,6.0,11.0,17.0,7.0,4.0,4.0,1.0,45.0,4.0,5.0,27.0,26.0,3.0,56.0,9.0,65.0,,4.0,3.0,1.0,15.0,2.0,4.0,12.0,11.0,27.0,5.0,16.0,25.0,49.0,4.0,,68.0,4.0,20.0,11.0,9.0,20.0,16.0,39.0,86.0,,4.0,0.4791666666666667,0.5,0.75,0.17391304347826086,,,0.18181818181818182,0.5,0.4444444444444444,0.65,0.453781512605042,0.36363636363636365,0.6190476190476191,0.56,0.5625,0.7222222222222222,0.19327731092436976,0.08333333333333333,0.09375,0.08571428571428572,30.675909878682845,0.5555555555555556,0.3,0.203125,0.03731343283582089,0.225,0.031746031746031744,0.21370967741935484,0.03461538461538462,,0.03125,0.11538461538461539,0.03488372093023256,0.18604651162790697,0.22950819672131148,0.16666666666666666,0.2127659574468085,0.2692307692307692,,0.8,0.2689075630252101,0.75,0.8275862068965517,0.5,0.29411764705882354,0.2857142857142857,0.3125,0.24369747899159663,0.4827586206896552,0.5185185185185185,0.5,,,,,0.19327731092436976,0.17391304347826086,0.17391304347826086,0.75,0.36363636363636365,0.5,,,,0.18181818181818182,,,0.42857142857142855,0.8888888888888888,,,0.047619047619047616,,0.46218487394957986,0.18181818181818182,0.4995987288135594,0.5191,0.5267000000000001,0.10650887573964497,0.23076923076923078,8.848958333333332,28.39565217391304,0.169921875,1.0,,2.0,1.0,,5.0,32.0,,0.4,0.5,0.2191780821917808,0.2601626016260163,,2.0,1.0,,1.0,,,0.025,,3.0,2.0,,0.06896551724137931,1.0,1.0,2.0,True,
