EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fouls,FoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Arc3FGM,SecondChanceFG3A,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,ShootingFouls,Charge Fouls,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyFg3Pct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,OffTwoPtRebounds,SelfOReb,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,Travels,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveMakes,Blocked3s,BlockedArc3,BlockedLongMidRange,Corner3PctBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,Charge Fouls Drawn,3SecondViolations,OffensiveGoaltends,Defensive 3 Seconds Violations,Transition Take Fouls Drawn
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,161.0,3,-9.0,7,6,4.0,3.0,13,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,0.5,0.5,28.57142857142857,1.0,0.5,1.0,1.0,0.5,0.5,0.463075,16.7,25.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612738,Malcolm Brogdon,Malcolm Brogdon,1627763,BOS,108.0,2,-2.0,3,3,,,6,,,1.0,,,1.0,,4,,1.0,,,,,,,,,,,1.0,33.333333333333336,,,,,1.0,1.0,0.47835,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,77.0,1,-5.0,3,3,3.0,2.0,6,,,,,,,,5,,,,,,,,,3.0,,,,,33.333333333333336,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,1934.0,32,3.0,66,67,34.0,34.0,133,,,,6.0,7.0,1.0,17.0,77,4.0,,2.0,2.0,1.0,1.0,1.0,,34.0,0.8571428571428571,0.9375,0.9444444444444444,0.125,11.25,,,,,,0.875,0.63603125,2.1285714285714286,23.7,0.5151515151515151,,,,,11.0,5.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,6.0,8.0,3.0,4.0,5.0,2.0,2.0,1.0,5.0,5.0,10.0,1.0,2.0,1.0,1.0,6.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.18181818181818182,0.21739130434782608,0.17391304347826086,0.15625,0.2222222222222222,0.2,0.25,0.2222222222222222,0.75,0.8333333333333334,0.8333333333333334,0.6,0.125,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7032,0.23529411764705882,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,413.0,7,-1.0,14,12,3.0,2.0,26,,,3.0,,1.0,3.0,2.0,13,,3.0,2.0,1.0,,,,,3.0,,,0.2,0.75,29.41176470588235,,,,,0.75,1.0,0.4618375,2.7,27.099999999999998,0.21428571428571427,,,,,3.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,0.5,,0.16666666666666666,,,,,,0.25,,,,,,,,,,,,,,,,0.2919,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,1491.0,25,4.0,50,50,24.0,25.0,100,,,4.0,,,5.0,6.0,58,,4.0,2.0,1.0,,,,,24.0,,0.6,0.6,1.0,11.11111111111111,,,,,0.8,1.0,0.50157,,25.8,0.48,2.0,,2.0,,10.0,,,,,,,,,,1.0,2.0,,,,,,,,,,6.0,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,1.0,0.4,0.4,,,,,,,,0.09090909090909091,0.16666666666666666,0.047619047619047616,0.11764705882352941,0.03333333333333333,,0.25,0.14285714285714285,0.2,,,,,,,,,0.2,,,,,,,,0.4938,,,1.0,1.0,,,,,,1.0,,,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,106.0,2,-9.0,4,4,4.0,2.0,8,,,,,,,,9,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,1778.0,30,10.0,60,62,31.0,32.0,122,1.0,3.0,6.0,8.0,12.0,7.0,29.0,68,12.0,6.0,2.0,3.0,,,,,31.0,0.6666666666666666,0.6578947368421053,0.7,0.3684210526315789,32.432432432432435,,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.7368421052631579,0.5481763157894737,8.333333333333334,27.285714285714285,0.5166666666666667,2.0,,4.0,3.0,11.0,6.0,7.0,,,3.0,4.0,1.0,2.0,,1.0,3.0,4.0,1.0,2.0,3.0,4.0,7.0,2.0,19.0,4.0,3.0,,,3.0,1.0,,4.0,,4.0,1.0,5.0,1.0,,19.0,,0.25,0.25,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5,0.5714285714285714,0.25,0.6538461538461539,0.375,0.6785714285714286,,0.09090909090909091,0.2727272727272727,,0.18181818181818182,,,,,0.3333333333333333,0.3684210526315789,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.10526315789473684,0.5,0.5,,0.05263157894736842,,,,,,0.3076923076923077,0.75,0.5497615384615385,0.10344827586206896,0.6551724137931034,5.0,6.0,,2.0,,,,0.38461538461538464,0.10526315789473684,0.16666666666666666,1.0,3.0,2.0,3.0,4.0,6.0,10.0,6.0,,3.0,26.0,1.0,,2.0,1.0,,0.5,0.5,0.3333333333333333,0.25,0.5,1.0,1.0,3.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,0.25,0.07692307692307693,0.6,0.493,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,1778.0,30,10.0,60,62,31.0,32.0,122,,1.0,9.0,1.0,4.0,10.0,13.0,68,2.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,31.0,0.25,0.39285714285714285,0.43333333333333335,0.7142857142857143,20.27027027027027,1.0,0.07142857142857142,,,0.6428571428571429,0.7142857142857143,0.45498928571428576,9.875,26.26,0.5166666666666667,,,,,11.0,,,,,,,1.0,3.0,,1.0,3.0,2.0,1.0,3.0,2.0,,2.0,2.0,8.0,,9.0,2.0,3.0,,4.0,,4.0,4.0,8.0,,2.0,,,8.0,,,,1.0,0.3,0.3,0.3333333333333333,,0.25,0.42857142857142855,0.25,0.5,,0.36363636363636365,,0.14285714285714285,0.18181818181818182,0.13333333333333333,0.125,0.2,0.2857142857142857,,,,,,0.21428571428571427,0.3333333333333333,0.5,,0.07142857142857142,,,,,,,,0.4419,0.15384615384615385,0.6153846153846154,4.0,5.0,1.0,1.0,0.25,,,0.5714285714285714,0.06666666666666667,0.2,,3.0,1.0,3.0,,1.0,1.0,,1.0,,3.0,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,2.0,,2.0,,,1.0,,,,,,,0.4,,0.5,0.25,0.14285714285714285,0.5,,1.0,1.0,1.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5,0.1111111111111111,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203488,1610612738,Mike Muscala,Mike Muscala,203488,BOS,1197.0,20,14.0,43,45,23.0,30.0,88,,,2.0,,,4.0,9.0,49,,2.0,1.0,2.0,,,,,23.0,,0.75,0.75,1.0,13.72549019607843,,,,,0.5,1.0,0.520125,,25.725,0.5348837209302325,1.0,,1.0,,6.0,,,,,,,,,1.0,2.0,2.0,3.0,,,3.0,,,1.0,1.0,,6.0,,2.0,,1.0,,1.0,3.0,4.0,,4.0,1.0,,1.0,1.0,,,1.0,0.5,0.5,,,,,0.75,0.25,,0.14285714285714285,,0.16666666666666666,0.07692307692307693,0.17647058823529413,0.2,,0.25,,,,,,,,,,0.5,0.5,0.5,1.0,,,,,0.5415,0.3333333333333333,0.1111111111111111,,1.0,,1.0,,,,,0.2,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,2.0,,,1.0,1.0,,0.5,0.5,1.0,,0.5,1.0,,,3.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,0.2,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
