EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LongMidRangeAssists,OffThreePtRebounds,DeadBallTurnovers,Travels,Charge Fouls,Offensive Fouls Drawn,RecoveredBlocks,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Offensive Fouls,BlockedLongMidRange,BadPassOutOfBoundsTurnovers,BlockedAtRim,DefCorner3ReboundPct,FTOffRebounds,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,PenaltyArc3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,StepOutOfBoundsTurnovers
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,3962.0,66,10,133,135,42.0,57,18.0,268,3.0,5.0,2.0,2.0,3.0,10.0,3.0,4.0,2.0,3.0,9.0,1.0,1.0,9.0,19.0,3.0,11.0,9.0,36.0,156,2.0,3.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,8.0,10.0,8.0,9.0,2.0,1.0,8.0,3.0,6.0,3.0,5.0,8.0,2.0,3.0,2.0,1.0,21.0,3.0,2.0,2.0,4.0,3.0,7.0,1.0,3.0,2.0,1.0,5.0,2.0,3.0,5.0,1.0,1.0,1.0,7.0,10.0,15.0,1.0,5.0,3.0,1.0,1.0,1.0,8.0,42.0,2.0,3.0,0.5555555555555556,0.625,1.0,0.2727272727272727,0.3,0.47368421052631576,0.6666666666666666,0.4,0.45,0.5,0.3333333333333333,0.4864864864864865,0.5,0.4444444444444444,0.36666666666666664,0.3157894736842105,0.4,0.4,27.45098039215686,1.0,0.06451612903225806,0.1,0.09523809523809523,0.07692307692307693,0.05084745762711865,0.1111111111111111,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.09090909090909091,0.16666666666666666,0.6,1.0,0.6666666666666666,0.3333333333333333,0.3,0.5,0.6666666666666666,0.13333333333333333,0.75,0.75,0.3333333333333333,0.06666666666666667,0.3,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,0.25,0.16666666666666666,0.5333333333333333,0.375,0.47999137931034475,0.49975,0.41783333333333333,0.14705882352941177,0.21739130434782608,0.1388888888888889,0.2222222222222222,8.026315789473685,26.981818181818184,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,5401.0,90,13,178,180,41.0,73,29.0,358,4.0,6.0,1.0,2.0,3.0,4.0,,,7.0,3.0,7.0,2.0,1.0,7.0,10.0,6.0,14.0,5.0,37.0,219,1.0,2.0,4.0,,8.0,4.0,4.0,2.0,1.0,9.0,8.0,6.0,12.0,,1.0,6.0,3.0,1.0,4.0,2.0,6.0,2.0,,2.0,1.0,14.0,,2.0,1.0,3.0,5.0,8.0,,3.0,,3.0,3.0,2.0,1.0,6.0,,1.0,2.0,10.0,7.0,8.0,,4.0,,1.0,1.0,1.0,9.0,41.0,3.0,,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.46153846153846156,0.7,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6607142857142857,0.6666666666666666,0.5625,0.5833333333333334,0.1,0.16666666666666666,,16.19047619047619,0.5,0.022727272727272728,,0.07407407407407407,0.04225352112676056,0.058823529411764705,,,,0.09523809523809523,,0.25,0.6666666666666666,0.8,0.75,0.16666666666666666,0.75,0.75,0.3333333333333333,,,,,0.2916666666666667,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.5,0.5569521739130435,0.560075,0.53738,0.14285714285714285,0.2857142857142857,0.21621621621621623,0.24324324324324326,3.8599999999999994,25.87142857142857,0.2303370786516854,2.0,2.0,3.0,2.0,1.0,2.0,2.0,6.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,0.5,0.11904761904761904,0.14285714285714285,0.08333333333333333,1.0,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630538,1610612746,Bones Hyland,Bones Hyland,1630538,LAC,3853.0,64,8,124,127,29.0,48,23.0,251,5.0,7.0,,,,9.0,2.0,2.0,,5.0,18.0,1.0,3.0,7.0,18.0,5.0,18.0,6.0,35.0,157,1.0,2.0,1.0,,2.0,1.0,6.0,3.0,3.0,5.0,6.0,8.0,9.0,,,18.0,5.0,4.0,3.0,1.0,4.0,1.0,,2.0,,9.0,1.0,,3.0,3.0,1.0,4.0,,3.0,3.0,,3.0,2.0,1.0,4.0,,,3.0,6.0,5.0,8.0,,4.0,,1.0,,1.0,5.0,29.0,,,0.42857142857142855,0.42857142857142855,0.6,0.2777777777777778,0.2777777777777778,0.3888888888888889,0.5,0.16666666666666666,0.4027777777777778,0.3333333333333333,0.1111111111111111,0.4375,0.3333333333333333,0.22727272727272727,0.5,0.2222222222222222,0.2857142857142857,0.2222222222222222,29.13907284768212,0.75,0.08823529411764706,0.027777777777777776,,0.057692307692307696,0.015625,,0.047619047619047616,0.11764705882352941,,,0.19444444444444445,0.7142857142857143,1.0,0.4,0.25,,,,0.05555555555555555,1.0,1.0,0.5,,0.5,0.2777777777777778,0.2777777777777778,0.6,,,,0.3333333333333333,0.3333333333333333,0.6944444444444444,0.2777777777777778,0.5135916666666668,0.37335,0.5081444444444444,0.1,0.18181818181818182,0.05714285714285714,0.14285714285714285,6.483333333333333,27.01666666666667,0.23387096774193547,1.0,2.0,,,,,,6.0,1.0,,1.0,,,,1.0,,,,0.125,1.0,,,,,,,0.2222222222222222,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201566,1610612746,Russell Westbrook,Russell Westbrook,201566,LAC,3231.0,54,13,106,106,9.0,37,14.0,212,5.0,12.0,1.0,1.0,2.0,6.0,1.0,3.0,,5.0,9.0,1.0,1.0,8.0,21.0,5.0,9.0,5.0,36.0,130,1.0,2.0,1.0,,5.0,,2.0,1.0,,,6.0,10.0,15.0,,,9.0,5.0,4.0,7.0,6.0,13.0,6.0,,3.0,1.0,32.0,,6.0,1.0,7.0,,7.0,,1.0,,1.0,2.0,1.0,1.0,4.0,,1.0,1.0,3.0,6.0,5.0,1.0,3.0,,1.0,,1.0,,9.0,1.0,,0.375,0.375,1.0,0.5555555555555556,0.5555555555555556,0.38095238095238093,0.5,,0.5166666666666667,0.8333333333333334,,0.5625,0.8333333333333334,,0.3,0.19047619047619047,0.16666666666666666,0.3333333333333333,29.75206611570248,0.5,0.041666666666666664,,0.3333333333333333,0.16666666666666666,,,,,0.3333333333333333,,0.4,0.4166666666666667,0.5,0.2,0.2,0.3333333333333333,0.5,0.5,0.1,0.3333333333333333,0.3333333333333333,1.0,,0.3,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,0.7,0.5555555555555556,0.5343233333333334,0.46952499999999997,0.5147666666666667,0.09375,0.13043478260869565,0.1388888888888889,,5.447619047619047,26.133333333333333,0.08490566037735849,,2.0,,,,1.0,1.0,,3.0,,2.0,,,1.0,,1.0,,,0.14285714285714285,,,,,,1.0,1.0,0.6666666666666666,,,,,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203486,1610612746,Mason Plumlee,Mason Plumlee,203486,LAC,5445.0,91,13,180,181,43.0,73,29.0,361,10.0,12.0,3.0,3.0,4.0,4.0,,,,,,,,14.0,16.0,,,13.0,41.0,219,4.0,4.0,,5.0,13.0,3.0,3.0,,6.0,12.0,14.0,14.0,,8.0,,,,1.0,4.0,5.0,9.0,4.0,1.0,3.0,1.0,23.0,11.0,4.0,12.0,18.0,16.0,34.0,,2.0,2.0,,1.0,1.0,,3.0,,1.0,9.0,15.0,11.0,14.0,4.0,8.0,1.0,1.0,,2.0,12.0,43.0,2.0,1.0,0.5,0.7,,,,0.875,1.0,1.0,0.875,1.0,1.0,0.9761904761904762,1.0833333333333333,1.0,,0.0625,0.08333333333333333,,11.320754716981131,0.3333333333333333,0.2727272727272727,0.25,0.14285714285714285,0.2222222222222222,0.1744186046511628,0.125,0.30434782608695654,0.45454545454545453,0.13636363636363635,,0.75,0.8333333333333334,0.9090909090909091,0.6,0.25,1.0,1.0,0.25,,,,,,,,,,0.75,1.0,,,,0.75,,0.5537562500000001,0.35225,0.37056666666666666,0.4,0.4,0.3170731707317073,0.2926829268292683,2.9437499999999996,,0.2388888888888889,2.0,2.0,,,,,,,,4.0,2.0,,,,1.0,,0.09523809523809523,0.08571428571428572,0.08333333333333333,0.5,,,,,,,0.6666666666666666,1.0,,1.0,,1.0,1.0,0.16666666666666666,1.0,2.0,1.0,3.0,1.0,1.0,0.4,0.125,0.4,0.14285714285714285,0.1,,,,,,,,,,,True,,,,,,,,,,
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,1740.0,29,-3,57,59,20.0,23,13.0,116,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,4.0,6.0,1.0,2.0,2.0,2.0,4.0,7.0,,16.0,77,2.0,2.0,1.0,,7.0,1.0,1.0,2.0,,2.0,2.0,2.0,12.0,2.0,,6.0,4.0,,2.0,,2.0,,,1.0,1.0,4.0,,,4.0,4.0,1.0,5.0,,2.0,1.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,2.0,20.0,,,0.5,1.0,1.0,0.5714285714285714,0.5714285714285714,1.0,1.0,1.0,0.8888888888888888,1.1666666666666667,0.3333333333333333,0.8888888888888888,1.1666666666666667,0.3333333333333333,0.7777777777777778,,,,12.67605633802817,,0.3076923076923077,,,0.18181818181818182,0.034482758620689655,,,0.2857142857142857,,,0.1111111111111111,1.0,1.0,,0.1111111111111111,1.0,1.0,1.0,,,,,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.8,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.5077888888888888,0.432775,0.48456666666666665,,,0.4375,0.125,4.0,25.085714285714285,0.3508771929824561,,,,,,1.0,1.0,,,1.0,,,,,,1.0,0.0625,,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,True,,,,,,,,,,
202694,1610612746,Marcus Morris Sr.,Marcus Morris Sr.,202694,LAC,1163.0,19,-16,40,41,5.0,22,6.0,81,,,,,,,1.0,2.0,1.0,,4.0,1.0,1.0,1.0,2.0,1.0,5.0,,5.0,62,,,1.0,,,,,2.0,,3.0,2.0,,3.0,,,4.0,,,,,,,,,,,,,2.0,4.0,,4.0,,,,,,,,,,,3.0,3.0,,,,,,,,,3.0,5.0,,,1.0,1.0,1.0,0.2,0.2,0.5,,,0.35714285714285715,,0.75,0.35714285714285715,,0.75,0.7142857142857143,,,,15.555555555555555,,0.16666666666666666,,,0.13333333333333333,,,,,,,,,,,,,,,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.5714285714285714,,,,,,,1.0,0.5,0.7142857142857143,,0.5056857142857144,0.5376,0.509925,,,,0.6,15.600000000000001,25.82,0.125,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.5,,,,,,,2.0,,,,,0.5,,,,0.4,,,,1.0,1.0,0.5,1.0,,,,True,,,,,,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,1070.0,18,18,36,35,20.0,18,6.0,71,1.0,1.0,,,3.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,,6.0,9.0,2.0,3.0,5.0,23.0,30,1.0,1.0,1.0,,5.0,1.0,2.0,1.0,4.0,9.0,2.0,10.0,3.0,,,2.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,5.0,,2.0,1.0,4.0,,4.0,,1.0,,1.0,,,,,,,,,3.0,5.0,1.0,3.0,,,,,9.0,20.0,,,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.75,1.25,0.8333333333333334,0.8214285714285714,1.25,0.9,0.25,,,,31.818181818181817,,0.1111111111111111,,0.25,0.17647058823529413,,,,,0.2,,0.08333333333333333,1.0,1.0,,0.4166666666666667,0.6,0.6,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,0.16666666666666666,0.5,0.5,,,,,0.5,,0.3333333333333333,0.5,0.47744583333333335,0.4502,0.45006666666666667,0.21428571428571427,0.2727272727272727,0.21739130434782608,0.391304347826087,12.955555555555556,25.066666666666666,0.5555555555555556,,,1.0,,1.0,1.0,1.0,3.0,,,,,,,,1.0,,,0.25,,1.0,1.0,1.0,,1.0,,,,0.3333333333333333,,,,,0.3333333333333333,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,
203496,1610612746,Robert Covington,Robert Covington,203496,LAC,678.0,11,-4,20,20,,8,5.0,40,,1.0,,,,,,,,,2.0,1.0,,,1.0,,2.0,,,26,,,1.0,,,,,,,,,,,,,2.0,,,1.0,1.0,2.0,,1.0,1.0,,5.0,,,2.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,12.0,,0.3333333333333333,,,0.2,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,,,,,,,1.0,,1.0,,0.5150666666666667,,,,,,,3.2,25.75,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,True,,,,,,,,,,
201569,1610612746,Eric Gordon,Eric Gordon,201569,LAC,682.0,11,13,26,21,6.0,6,2.0,47,,,,,,,,,1.0,,1.0,,1.0,,,1.0,2.0,,3.0,19,,,1.0,,3.0,,,1.0,,,,,3.0,,,1.0,,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,1.0,0.5,0.5,,,,0.75,1.5,,0.75,1.5,,1.0,,,,7.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,1.0,1.0,,0.56175,0.59235,0.53115,,,1.0,,,25.9,0.23076923076923078,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,
