EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,AtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,StepOutOfBoundsTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,DefTwoPtRebounds,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,AtRimAssists,FTDefRebounds,Loose Ball Fouls,DefFTReboundPct,HeaveAttempts,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Corner3Assists,LostBallSteals,SecondChanceAtRimFGM,SecondChanceArc3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,on,SecondChanceArc3FGM,PtsUnassisted3s,PtsPutbacks,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,Transition Take Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,Charge Fouls,RecoveredBlocks,AtRimPctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,Charge Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,554.0,9.0,16.0,16,1,2.0,32,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,20.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,22.22222222222222,0.5,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.49705,8.05,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629022,1610612747,Lonnie Walker IV,Lonnie Walker IV,1629022,LAL,1002.0,17.0,31.0,31,1,2.0,62,1.0,1.0,1.0,3.0,4.0,5.0,4.0,11.0,26.0,2.0,3.0,,,,,1.0,1.0,,1.0,0.8,0.6111111111111112,0.6111111111111112,0.4444444444444444,30.3030303030303,,,,0.1111111111111111,0.1111111111111111,1.0,1.0,0.3333333333333333,0.5555555555555556,0.4532888888888889,13.1,25.85,4.0,12.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,12.0,0.75,0.75,1.0,0.25,0.5,0.25,0.5,0.625,0.625,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.4231125,0.45454545454545453,0.3870967741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,507.0,8.0,15.0,17,5,1.0,32,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,11.0,,1.0,2.0,5.0,5.0,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,18.75,0.4,0.4166666666666667,0.4,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.4138833333333333,11.95,26.4,5.0,2.0,,,,,,,,,,1.0,,,,2.0,,,,,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.4099,,0.13333333333333333,3.0,0.42857142857142855,0.5,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202684,1610612747,Tristan Thompson,Tristan Thompson,202684,LAL,1939.0,32.0,63.0,63,26,8.0,126,7.0,2.0,4.0,,5.0,11.0,,11.0,59.0,2.0,,,6.0,10.0,,,1.0,1.0,1.0,0.45454545454545453,0.45454545454545453,0.4230769230769231,,19.444444444444446,,0.17647058823529413,,0.6363636363636364,0.36363636363636365,0.5,0.5,,0.6363636363636364,0.5557909090909091,3.1,,8.0,21.0,3.0,,,,,,,,,1.0,,,1.0,8.0,,,1.0,2.0,,5.0,,,,1.0,21.0,0.8,0.8,,,,,,,0.16666666666666666,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,,,,0.4135,0.09090909090909091,0.3333333333333333,6.0,0.375,0.4,0.5714285714285714,,0.5,4.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,3.0,0.2,0.2,0.25,1.0,0.14285714285714285,0.13333333333333333,0.13793103448275862,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.8,0.54745,0.23076923076923078,0.23076923076923078,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,589.0,10.0,16.0,17,2,2.0,33,2.0,2.0,2.0,1.0,4.0,4.0,1.0,9.0,20.0,6.0,1.0,,2.0,2.0,,,,,1.0,1.0,0.8,0.75,0.2,33.333333333333336,,0.14285714285714285,,0.4,0.4,1.0,1.0,0.2,0.6,0.48817000000000005,4.050000000000001,27.2,,,2.0,,,,,,,,,,,,,2.0,,,3.0,3.0,1.0,6.0,2.0,2.0,,,,0.25,0.25,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,1.0,0.25,,,0.3333333333333333,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,2.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,0.3672,0.16666666666666666,0.2,0.2222222222222222,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,432.0,7.0,11.0,13,3,2.0,24,,1.0,2.0,1.0,1.0,2.0,1.0,3.0,16.0,,,,,,,,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,23.076923076923077,,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.41005,5.2,41.1,-1.0,,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,103.0,2.0,3.0,3,1,2.0,6,,,,,,,,,6.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203471,1610612747,Dennis Schroder,Dennis Schroder,203471,LAL,183.0,3.0,4.0,5,1,,9,,,,,,,,,5.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,0.5,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612747,Malik Beasley,Malik Beasley,1627736,LAL,1346.0,22.0,47.0,45,23,6.0,92,2.0,,1.0,4.0,1.0,3.0,5.0,5.0,39.0,2.0,4.0,2.0,2.0,2.0,,,,1.0,1.0,0.3333333333333333,0.3125,0.3125,0.625,14.814814814814813,0.13333333333333333,0.07407407407407407,0.15384615384615385,0.25,0.125,,,0.5,0.875,0.4851125,4.466666666666666,26.18,8.0,21.0,1.0,,,1.0,,,4.0,1.0,1.0,1.0,1.0,5.0,5.0,,3.0,,,,,,1.0,1.0,,5.0,21.0,,,1.0,0.2,0.2,0.2,1.0,0.4166666666666667,0.4166666666666667,0.5,0.5,,,,,,0.125,,,,0.6666666666666666,,,0.5059833333333333,1.0,0.44680851063829785,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.5,1.5,,,,,,,,,0.60885,,,0.6,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627885,1610612747,Shaquille Harrison,Shaquille Harrison,1627885,LAL,1150.0,19.0,40.0,39,23,5.0,79,4.0,,,1.0,3.0,5.0,1.0,10.0,35.0,4.0,1.0,,1.0,1.0,,,,,1.0,0.6,0.75,0.7142857142857143,0.16666666666666666,15.217391304347826,,0.041666666666666664,,0.6666666666666666,,,,0.16666666666666666,0.8333333333333334,0.5687083333333334,5.220000000000001,26.0,4.0,21.0,3.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,2.0,3.0,1.0,5.0,6.0,,13.0,1.0,,,1.0,21.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,,,0.25,0.75,0.75,0.3333333333333333,0.16666666666666666,,,,,1.0,1.0,1.0,,,1.0,0.4603,0.1,0.525,1.0,0.09090909090909091,,,1.0,,,1.0,,,,,1.0,1.0,,2.0,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,0.14285714285714285,0.16666666666666666,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
