EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,PenaltyOffPossExcludingTakeFouls,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FG2M,Points,PtsUnassisted2s,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Fg2Pct,EfgPct,TsPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGM,PenaltyAtRimFGM,FtPoints,PenaltyFG2M,PtsAssisted2s,Corner3Assists,BadPassTurnovers,DeadBallTurnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGA,ShortMidRangeAssists,DefCorner3ReboundPct,PenaltyArc3Frequency,SecondChanceAtRimFGM,Arc3FGM,SecondChanceFG2M,SecondChancePoints,NonHeaveArc3FGM,FTDefRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,LongMidRangeFGA,OffThreePtRebounds,StepOutOfBoundsTurnovers,ShootingFouls,Blocked3s,BlockedCorner3,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,on,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedArc3,BlockedAtRim,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,HeaveAttempts,Transition Take Fouls,BlockedLongMidRange,SecondChanceCorner3Frequency,3pt And 1 Free Throw Trips,DefensiveGoaltends,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3SecondViolations,FTOffRebounds,OffFTReboundPct
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,176.0,3.0,1.0,6,5.0,5.0,5.0,1.0,11,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,28.57142857142857,0.5,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.36975,0.504,0.36975,2.65,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628971,1610612743,Bruce Brown,Bruce Brown,1628971,DEN,379.0,6.0,2.0,14,11.0,6.0,5.0,1.0,25,,,,1.0,1.0,11.0,,,,,,,,,,,6.0,6.666666666666667,,,,,,1.0,,,,0.3881,,,13.0,0.42857142857142855,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,9.0,,,1,,1.0,,1.0,1,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612743,Reggie Jackson,Reggie Jackson,202704,DEN,1084.0,18.0,-4.0,38,35.0,18.0,20.0,2.0,73,,,,,,31.0,,,1.0,2.0,1.0,5.0,,,2.0,,18.0,7.5,,,,,,,,,1.0,0.337125,,0.55335,,0.47368421052631576,,,3.0,,,,,,,0.75,0.75,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5,1.0,0.5,1.5,1.5,1.0,1.0,0.125,0.09090909090909091,0.10526315789473684,0.2,0.1111111111111111,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,294.0,5.0,2.0,11,9.0,6.0,5.0,1.0,20,1.0,,1.0,1.0,2.0,8.0,,1.0,,1.0,,3.0,,,1.0,,6.0,41.66666666666667,,,,,0.5,0.5,,1.0,0.5,0.54765,,0.6776,3.9,0.5454545454545454,,1.0,3.0,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,2.0,,,1.0,,,1.0,1.0,,,1.0,,2.0,2.0,,,,,1.0,1.0,,0.5,0.25,,0.2,0.3333333333333333,,,,,,,,,0.6666666666666666,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612743,Jeff Green,Jeff Green,201145,DEN,335.0,6.0,-1.0,12,10.0,4.0,5.0,,22,2.0,,1.0,,2.0,11.0,,1.0,,,,,,,1.0,,4.0,25.0,,,,,0.6666666666666666,,,0.5,1.0,0.6175166666666666,,0.730425,1.9,0.3333333333333333,,2.0,4.0,2.0,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,1.0,,1.0,,,1.0,,1.0,2.0,,,,,,1.0,1.0,,,,,,2.0,,,,,0.5,0.5,0.3333333333333333,,0.25,,0.25,0.3333333333333333,,0.3333333333333333,,,,,0.5,,0.5,23.2,2.0,1.0,,1.0,2.0,,,,,,,,,,0.5,0.5,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,574.0,10.0,-9.0,20,20.0,12.0,15.0,1.0,40,,,,1.0,1.0,18.0,,,1.0,1.0,,2.0,,,3.0,,12.0,23.80952380952381,,,,,,0.2,,,0.8,0.49032,,0.504,5.5,0.6,,,,,,,,,,,,,,,,1.0,,,3.0,,4.0,,1.0,,,3.0,,,2.0,1.0,3.0,,,,,,,,,,,,,0.8,,0.25,0.25,0.25,0.5,0.14285714285714285,0.2,,,,0.6,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,703.0,12.0,-6.0,24,24.0,12.0,15.0,1.0,48,1.0,1.0,1.0,,1.0,20.0,1.0,1.0,,,,,,,2.0,,12.0,20.0,,,,,0.25,,1.0,1.0,1.0,0.5937375,,0.8553,0.9,0.5,,1.0,5.0,,,,,,1.0,0.625,0.625,,,,,,,,3.0,1.0,3.0,,,2.0,3.0,3.0,,,1.0,,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.75,1.0,,0.1,0.07142857142857142,,0.1111111111111111,,,,,0.75,,,0.4,25.96666666666667,1.0,1.0,,1.0,2.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631212,1610612743,Peyton Watson,Peyton Watson,1631212,DEN,790.0,13.0,-6.0,27,26.0,12.0,15.0,1.0,53,,,,2.0,3.0,23.0,,3.0,1.0,1.0,1.0,2.0,,1.0,4.0,1.0,12.0,21.428571428571427,,0.08333333333333333,,0.3333333333333333,,0.4,,,0.4,0.46703,,0.441175,12.700000000000001,0.4444444444444444,1.0,1.0,5.0,,,,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,1.0,1.0,,,1.0,1.0,2.0,,1.0,2.0,3.0,1.0,,,2.0,1.0,3.0,,,,,1.0,2.0,1.0,0.5,,0.5,0.25,0.25,0.4,,0.25,0.2,0.21428571428571427,,0.2222222222222222,0.2,1.0,1.0,1.0,0.2,,,0.4,24.25,,,,1.0,2.0,,,1.0,1.0,2.0,,1.0,,,1.0,1.0,0.3333333333333333,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.5,1.0,0.2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202397,1610612743,Ish Smith,Ish Smith,202397,DEN,705.0,12.0,-6.0,24,24.0,12.0,15.0,1.0,48,,,,1.0,2.0,20.0,,1.0,,1.0,,3.0,,,1.0,,12.0,8.0,,,,,,0.5,,,,0.35205,,0.3706,10.75,0.5,,1.0,2.0,2.0,,,,,0.5,0.5,0.5,,,,,,,,,,,,,2.0,,,1.0,,,1.0,1.0,,,,,,2.0,,,,,1.0,1.0,,,0.25,,0.07142857142857142,0.5,,,,,,,,,1.0,,,,,1.0,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
