EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,RecoveredBlocks,Corner3PctBlocked,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffTwoPtRebounds,FTDefRebounds,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,SelfOReb,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,HeaveAttempts,on,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,6984.0,116,-41.0,233,231,30,62,17,464,6.0,7.0,1.0,13.0,25.0,5.0,9.0,10.0,18.0,2.0,2.0,1.0,2.0,24.0,41.0,10.0,18.0,14.0,92.0,300,1.0,2.0,2.0,2.0,8.0,1.0,3.0,1.0,2.0,1.0,6.0,12.0,36.0,21.0,9.0,18.0,10.0,2.0,1.0,11.0,7.0,18.0,5.0,2.0,4.0,7.0,43.0,1.0,8.0,4.0,12.0,1.0,13.0,5.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,7.0,2.0,2.0,4.0,13.0,2.0,1.0,18.0,1.0,16.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,29,2.0,0.25,0.25,0.7,0.5555555555555556,1.0,0.5,0.5555555555555556,0.5853658536585366,0.5,0.3333333333333333,0.6610169491525424,1.0,0.5,0.6865671641791045,0.8,0.42857142857142855,0.3050847457627119,0.05555555555555555,0.04878048780487805,0.08,0.05555555555555555,28.627450980392158,0.5714285714285714,0.06153846153846154,0.2,0.027777777777777776,0.11428571428571428,0.009615384615384616,0.07142857142857142,0.05714285714285714,0.16666666666666666,0.2,0.2,0.11864406779661017,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.423728813559322,0.52,0.5652173913043478,0.3076923076923077,0.15254237288135594,0.5555555555555556,0.5555555555555556,0.3050847457627119,0.5555555555555556,0.5882352941176471,0.7,0.25,0.5,1.0,0.5,0.4,0.5,0.423728813559322,0.5555555555555556,0.4795118644067796,0.4821666666666667,0.46729000000000004,0.10606060606060606,0.1276595744680851,0.05263157894736842,0.08695652173913043,0.06521739130434782,9.297560975609757,26.116666666666667,0.12875536480686695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,9135.0,152,-31.0,300,299,46,81,25,599,3.0,4.0,,6.0,12.0,3.0,5.0,8.0,18.0,,2.0,1.0,2.0,12.0,21.0,11.0,27.0,,57.0,365,,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,,10.0,8.0,16.0,27.0,6.0,18.0,8.0,,1.0,14.0,6.0,20.0,5.0,1.0,4.0,6.0,46.0,,8.0,6.0,14.0,,14.0,3.0,2.0,1.0,2.0,1.0,7.0,1.0,1.0,,9.0,,1.0,1.0,15.0,1.0,2.0,5.0,,3.0,2.0,,,2.0,1.0,1.0,2.0,10.0,45,3.0,0.3333333333333333,0.3333333333333333,0.8181818181818182,0.4074074074074074,0.3333333333333333,0.6666666666666666,0.4074074074074074,0.5714285714285714,,0.6666666666666666,0.59375,0.375,0.8333333333333334,0.5816326530612245,0.375,0.8333333333333334,0.5625,0.037037037037037035,,,,17.522658610271904,0.2222222222222222,0.0759493670886076,0.14035087719298245,,0.10294117647058823,,,0.10638297872340426,0.07692307692307693,0.15,0.11764705882352941,0.08333333333333333,0.75,0.75,0.3333333333333333,0.25,0.5,0.5,0.3333333333333333,0.10416666666666667,0.6,0.6,0.375,0.4444444444444444,0.4444444444444444,0.75,,0.5,,,0.3333333333333333,0.5,0.6458333333333334,0.4444444444444444,0.5010489583333334,0.4415,0.47733333333333333,0.04081632653061224,0.09090909090909091,,0.05263157894736842,0.17543859649122806,9.600000000000001,26.19259259259259,0.15333333333333332,1.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,0.1111111111111111,0.5,0.3333333333333333,0.1875,0.3333333333333333,0.375,1.0,0.25,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627814,1610612756,Damion Lee,Damion Lee,1627814,PHX,1531.0,26,3.0,52,50,22,28,3,102,,1.0,,3.0,4.0,,,,2.0,,,,1.0,3.0,5.0,,4.0,,6.0,55,,,,1.0,,3.0,3.0,,2.0,,6.0,4.0,2.0,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,3.0,4.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,6.0,22,,0.6666666666666666,0.6666666666666666,,,,,,0.6,,1.0,0.3333333333333333,,0.6,0.3333333333333333,,0.6,0.4444444444444444,0.25,0.2,,,16.07142857142857,,0.3333333333333333,,,0.14285714285714285,0.045454545454545456,,0.4,,,,0.1111111111111111,,,,0.4444444444444444,0.75,0.75,0.6666666666666666,,,,0.2222222222222222,,,,,,,,0.2,,0.5555555555555556,,0.4741666666666667,0.54135,0.47508,,,,,1.0,7.56,24.6,0.4230769230769231,,,,2.0,,1.0,,1.0,,,,1.0,,,0.5,,,0.2222222222222222,,,,1.0,,,,,0.2,,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,1099.0,18,-15.0,35,35,8,15,5,70,,,,1.0,1.0,,,,,,,,,1.0,1.0,,3.0,,2.0,37,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,1.0,,,0.25,,,0.25,,,0.75,,,,,9.523809523809524,,,,,,0.037037037037037035,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,0.75,,0.5449999999999999,,,,,,,,9.3,23.46666666666667,0.22857142857142856,,,,3.0,,,,,,,,,,,,,,0.75,,,,,,,,,,,1.0,,,,0.0625,,,0.25,,,,,,,,,,,,,,,True,,,,,,,,
1629111,1610612756,Jock Landale,Jock Landale,1629111,PHX,4148.0,69,20.0,132,130,20,23,13,262,5.0,8.0,3.0,5.0,8.0,,,,1.0,,,,1.0,10.0,16.0,,1.0,5.0,25.0,135,2.0,4.0,,,6.0,1.0,3.0,,1.0,2.0,4.0,16.0,4.0,,,1.0,,,,1.0,,1.0,,,,,2.0,3.0,7.0,6.0,14.0,7.0,21.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,2.0,9.0,3.0,,10.0,4.0,6.0,2.0,,1.0,2.0,,2.0,2.0,4.0,20,1.0,0.8,1.0,,,,,,0.625,0.5,0.3333333333333333,0.5882352941176471,0.5,0.25,0.625,0.6,0.4,0.058823529411764705,,,,,14.18918918918919,1.0,0.16216216216216217,0.22580645161290322,0.09090909090909091,0.19117647058823528,0.11475409836065574,,0.21428571428571427,,0.19047619047619047,0.3,0.47058823529411764,0.625,0.625,0.6,0.47058823529411764,0.625,0.625,1.0,,,,0.058823529411764705,,,,0.75,,,,0.25,,0.5294117647058824,,0.4927235294117647,0.59775,0.58,0.10526315789473684,0.1111111111111111,,0.24,0.16,3.9375000000000004,25.0,0.15151515151515152,1.0,3.0,,,,,,,1.0,,,,,1.0,,0.5,,,,,,,,,0.75,0.3333333333333333,,,4.0,1.0,,1.0,0.14285714285714285,0.5,,,2.0,2.0,4.0,2.0,1.0,0.07142857142857142,0.13043478260869565,0.2857142857142857,0.6666666666666666,,,,,,True,,,,,,,,
1629028,1610612756,Deandre Ayton,Deandre Ayton,1629028,PHX,3941.0,66,-38.0,130,135,7,34,10,265,2.0,6.0,2.0,4.0,8.0,1.0,3.0,,,,,,,7.0,17.0,,,,14.0,174,1.0,3.0,,,2.0,,1.0,,,,,10.0,4.0,,,,,2.0,,2.0,,2.0,,,1.0,,4.0,1.0,8.0,1.0,10.0,7.0,17.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,3.0,,,7.0,11.0,,1.0,,,,,,,1.0,,1.0,1.0,,7,1.0,0.7142857142857143,0.8333333333333334,,,,,,0.4117647058823529,0.3333333333333333,,0.4117647058823529,0.3333333333333333,,0.4117647058823529,0.3333333333333333,,,,0.11764705882352941,,,13.986013986013987,0.3333333333333333,0.029411764705882353,0.36363636363636365,0.05555555555555555,0.16071428571428573,0.10606060606060606,0.125,,0.1,0.4,0.2857142857142857,0.35294117647058826,0.3333333333333333,0.5,1.0,0.47058823529411764,0.5,0.5,0.75,0.17647058823529413,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,,,,,,0.35294117647058826,,0.48909411764705885,0.48345,0.4881,,,,0.14285714285714285,,7.411764705882352,,0.05384615384615385,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,6.0,1.0,0.3333333333333333,0.3333333333333333,0.125,,,,,,2.0,,,0.24,,,,,,,,,True,,,,,,,,
201142,1610612756,Kevin Durant,Kevin Durant,201142,PHX,7895.0,132,-28.0,259,259,29,61,20,518,2.0,2.0,,15.0,33.0,10.0,25.0,3.0,10.0,,1.0,,,27.0,60.0,3.0,12.0,28.0,91.0,329,,4.0,,1.0,4.0,4.0,9.0,,,10.0,18.0,16.0,38.0,6.0,3.0,10.0,3.0,3.0,,8.0,11.0,19.0,8.0,3.0,2.0,6.0,49.0,1.0,12.0,14.0,27.0,1.0,28.0,,,,8.0,5.0,3.0,,3.0,,11.0,,1.0,6.0,12.0,,,25.0,1.0,33.0,16.0,,1.0,1.0,1.0,,1.0,17.0,28,2.0,0.2962962962962963,0.2962962962962963,0.6666666666666666,0.25,,,0.25,0.45,,0.4444444444444444,0.4375,,0.4444444444444444,0.5232558139534884,0.2857142857142857,0.6428571428571429,0.16666666666666666,,0.05,0.06060606060606061,,34.275618374558306,0.7272727272727273,0.1917808219178082,0.2553191489361702,0.024390243902439025,0.21666666666666667,0.008771929824561403,,0.17073170731707318,0.38461538461538464,0.21875,0.3333333333333333,0.027777777777777776,1.0,1.0,0.5,0.4583333333333333,0.45454545454545453,0.4838709677419355,0.26666666666666666,0.3472222222222222,0.4,0.4166666666666667,0.1388888888888889,0.3,0.3,0.6666666666666666,,0.2,,,,,0.19444444444444445,0.3,0.45402291666666666,0.43611000000000005,0.41158888888888895,0.18823529411764706,0.2191780821917808,,0.04395604395604396,0.1978021978021978,12.501666666666665,25.85833333333333,0.11196911196911197,1.0,1.0,,2.0,,,,,,2.0,,,3.0,,,,0.3,0.027777777777777776,,,,,,,0.1111111111111111,1.0,,,,1.0,,0.2,,,0.10526315789473684,,,4.0,,1.0,,,0.038461538461538464,0.02631578947368421,,1.0,1.0,2.0,0.04,,True,,,,,,,,
202687,1610612756,Bismack Biyombo,Bismack Biyombo,202687,PHX,675.0,11,-14.0,23,24,7,19,2,47,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,
203933,1610612756,T.J. Warren,T.J. Warren,203933,PHX,2440.0,41,27.0,77,75,14,12,9,152,1.0,1.0,,1.0,2.0,2.0,3.0,,,,,,,4.0,6.0,,2.0,1.0,9.0,66,1.0,1.0,,,2.0,1.0,1.0,,,,2.0,8.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,2.0,2.0,,,2.0,1.0,2.0,1.0,,,2.0,1.0,1.0,2.0,2.0,13,,1.0,1.0,,,,,,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.25,,,,,10.344827586206897,,0.038461538461538464,0.05263157894736842,0.0625,0.044444444444444446,0.02631578947368421,0.25,,,0.07692307692307693,,0.125,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.375,0.6666666666666666,0.6666666666666666,,,,,,,,,,,0.375,,0.49060625,0.4601,0.4304,0.1111111111111111,0.14285714285714285,,0.2222222222222222,0.2222222222222222,11.183333333333335,23.4,0.18181818181818182,,,,2.0,,,,,,,,,,1.0,,0.5,1.0,0.25,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,
1630688,1610612756,Ish Wainright,Ish Wainright,1630688,PHX,576.0,10,-1.0,19,19,14,4,3,38,,,,,,,,,,,,,,,,1.0,1.0,,3.0,17,,,,,,,,1.0,1.0,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,3.0,14,,,,1.0,1.0,,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,4.3478260869565215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.59085,,0.59085,,,,,1.0,,22.7,0.7368421052631579,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
